Key_1_3,entropy_ElectronAffinity,wtd_range_Valence,entropy_Density,wtd_range_ThermalConductivity,range_atomic_mass,Key_2_10
12235,1.41993465669975,0.976744186046512,1.33266771886665,83.7067130232558,141.2506,20966
13833,1.10518217403612,0.837209302325582,1.01540712310099,93.0090386046512,121.3276,15472
14247,1.20088590631532,0.96,1.16177435651007,53.3191573333333,192.981,16369
1527,1.39018429137881,1.0,1.30954321277507,76.9087646153846,121.3276,10279
12373,1.15968659338134,0.833908707326429,1.03312880053102,92.0454936478711,122.90607,15339
9975,1.15968659338134,0.818112049117421,1.03312880053102,92.0808244512663,122.90607,447
16330,1.15968659338134,0.800461361014994,1.03312880053102,92.2578859746252,122.90607,6313
14526,1.15968659338134,0.816705336426914,1.03312880053102,92.7931787006961,122.90607,1198
1679,1.15968659338134,0.837209302325582,1.03312880053102,93.0090386046512,122.90607,5551
3203,1.35405196166708,0.982284206558613,1.32454830505054,90.4490686995854,122.90607,8927
20060,1.35405196166708,0.98074745186863,1.32454830505054,90.5856872706682,122.90607,20971
8514,1.35405196166708,0.976497346474602,1.32454830505054,90.9635246247157,122.90607,2010
5980,1.35405196166708,0.969465648854962,1.32454830505054,91.588647480916,122.90607,14285
12031,1.35405196166708,0.964326812428078,1.32454830505054,92.0454936478711,122.90607,7630
20392,1.35405196166708,0.959537572254335,1.32454830505054,92.4712604624278,122.90607,6860
19366,1.35405196166708,0.968284294994268,1.32454830505054,91.6936706687046,122.90607,9483
10393,1.35405196166708,0.99236641221374,1.32454830505054,91.588647480916,122.90607,5661
21015,1.35405196166708,1.00845503458878,1.32454830505054,92.2224192313605,122.90607,13596
5120,1.35405196166708,1.02740254727904,1.32454830505054,92.6140591354689,122.90607,19997
16283,1.35405196166708,1.05092592592593,1.32454830505054,92.5783181481482,122.90607,6206
13974,1.35405196166708,1.05925355906118,1.32454830505054,92.3289013389765,122.90607,3378
14812,1.35405196166708,1.06322282189668,1.32454830505054,92.506918843485,122.90607,11595
9198,1.10518217403612,0.841698841698842,1.01540712310099,92.6498277220077,121.3276,14812
19493,1.10518217403612,0.84080370942813,1.01540712310099,92.721447820711,121.3276,16493
19082,1.35405196166708,1.06756756756757,1.32454830505054,92.6498277220077,122.90607,18986
14601,1.35405196166708,1.05813953488372,1.32454830505054,93.0090386046512,122.90607,1889
4040,1.35405196166708,1.05232558139535,1.32454830505054,93.0090386046512,122.90607,18575
2642,1.35405196166708,1.04651162790698,1.32454830505054,93.0090386046512,122.90607,9399
907,1.35405196166708,1.02702702702703,1.32454830505054,92.6498277220077,122.90607,6615
10739,1.35405196166708,1.00769230769231,1.32454830505054,92.29338,122.90607,876
11537,1.35405196166708,0.988505747126437,1.32454830505054,91.9396636781609,122.90607,14995
19784,1.35405196166708,0.967889908256881,1.32454830505054,91.7287319266055,122.90607,11472
3652,1.1640132003214,0.571428571428571,1.03227077724971,171.424774285714,141.2506,6197
21025,1.30367131498743,0.803571428571428,1.33629326992003,167.13906,141.2506,12937
5352,1.30367131498743,0.75,1.33629326992003,162.853345714286,141.2506,15595
8873,1.30367131498743,0.696428571428571,1.33629326992003,158.567631428571,141.2506,2030
15132,1.30367131498743,0.642857142857143,1.33629326992003,154.281917142857,141.2506,14783
19774,1.10518217403612,0.571428571428571,1.01540712310099,171.424774285714,121.3276,3596
12578,1.10518217403612,0.571428571428571,1.01540712310099,171.424774285714,121.3276,17232
5590,1.15968659338134,0.571428571428571,1.03312880053102,171.424774285714,122.90607,459
11328,1.20974090816925,0.785714285714286,1.2247501848213,171.424774285714,122.90607,332
5354,1.20974090816925,0.642857142857143,1.2247501848213,171.424774285714,122.90607,10423
8428,1.20974090816925,0.571428571428571,1.2247501848213,171.424774285714,122.90607,10187
19443,1.20974090816925,0.714285714285714,1.2247501848213,171.424774285714,122.90607,9013
5486,1.37517097535697,1.01840490797546,1.30961869274625,85.8752206134969,121.3276,428
19215,1.20088590631532,0.8,1.16177435651007,119.997342,192.981,18071
21120,1.20088590631532,1.0,1.16177435651007,99.9966775,192.981,16092
7987,1.37517097535697,1.06481481481481,1.30961869274625,91.6523922222222,121.3276,15441
4610,1.37517097535697,1.05165767154973,1.30961869274625,90.1938887740941,121.3276,7651
6241,1.37517097535697,1.03300076745971,1.30961869274625,87.4760662010744,121.3276,3708
5597,1.37517097535697,1.00692840646651,1.30961869274625,85.436043556582,121.3276,19482
4820,1.37517097535697,0.993135011441648,1.30961869274625,82.3654474599542,121.3276,12946
18131,1.39018429137881,1.06840891621829,1.30954321277507,90.3776844119908,121.3276,20156
18461,1.39018429137881,1.04205607476635,1.30954321277507,88.7708872897196,121.3276,717
14062,1.39018429137881,1.02173913043478,1.30954321277507,83.8367336645963,121.3276,20224
9928,1.39018429137881,0.979907264296754,1.30954321277507,74.1743071715611,121.3276,13400
15704,1.09667176877521,1.12508934953538,0.995982779568411,57.1685222158685,122.90607,5157
20614,1.09667176877521,1.11924506720046,0.995982779568411,57.1766999542465,122.90607,927
3207,1.09667176877521,1.1096478671629,0.995982779568411,57.242206143716,122.90607,19094
15815,1.09667176877521,1.10142857142857,0.995982779568411,57.1276685714286,122.90607,14161
5546,1.09667176877521,1.1,0.995982779568411,57.1276685714286,122.90607,17478
21169,1.09667176877521,1.08529580700747,0.995982779568411,57.4231241929925,122.90607,4076
15039,1.09667176877521,1.07271418286537,0.995982779568411,57.5802940100792,122.90607,7678
4800,1.09667176877521,1.06082935991909,0.995982779568411,57.7800577691085,122.90607,18880
20355,1.09667176877521,1.05395631419066,0.995982779568411,57.846953921597,122.90607,5059
4940,1.15968659338134,0.834645669291339,1.03312880053102,91.3243508661417,122.90607,10917
11964,1.15968659338134,0.798151001540832,1.03312880053102,92.4356295531587,122.90607,10948
1630,1.35742892856008,0.803571428571428,1.29989688522598,171.424774285714,158.9674,16536
6804,1.35742892856008,0.75,1.29989688522598,171.424774285714,158.9674,1552
17998,1.35742892856008,0.696428571428571,1.29989688522598,171.424774285714,158.9674,20160
12248,1.35742892856008,0.642857142857143,1.29989688522598,171.424774285714,158.9674,1250
7411,1.35742892856008,0.696428571428571,1.29989688522598,171.424774285714,158.9674,7955
15858,1.35742892856008,0.75,1.29989688522598,171.424774285714,158.9674,13719
17158,1.35742892856008,0.803571428571428,1.29989688522598,171.424774285714,158.9674,17600
7520,1.15968659338134,1.11428571428571,1.03312880053102,57.1276685714286,122.90607,12722
8275,1.15968659338134,1.23125,1.03312880053102,99.993355,122.90607,19891
12556,1.09667176877521,1.11174785100287,0.995982779568411,57.2914343266476,122.90607,10054
19322,1.09667176877521,1.34375,0.995982779568411,99.993355,122.90607,7168
6048,1.09667176877521,1.0974212034384,0.995982779568411,57.2914343266476,122.90607,13384
513,1.09667176877521,1.28125,0.995982779568411,99.993355,122.90607,8686
8056,1.09667176877521,1.08440629470672,0.995982779568411,57.2094343061516,122.90607,12458
20352,1.09667176877521,1.1875,0.995982779568411,99.993355,122.90607,17934
8084,1.07118954880035,1.11009042629539,0.923184667248286,57.3983862695565,122.90607,3332
12104,1.07118954880035,1.09248055315471,0.923184667248286,57.6051889426678,122.90607,7623
16032,1.07118954880035,1.07474338586092,0.923184667248286,57.8134865028191,122.90607,5146
18957,1.10518217403612,0.84080370942813,1.01540712310099,92.721447820711,121.3276,20903
3254,1.10518217403612,0.836307214895268,1.01540712310099,93.0812151900698,121.3276,14941
7352,1.10518217403612,0.831775700934579,1.01540712310099,93.4437844859813,121.3276,5645
4073,1.10518217403612,0.830865159781761,1.01540712310099,93.5166374590803,121.3276,4618
12138,1.10518217403612,0.823529411764706,1.01540712310099,94.1035752941176,121.3276,13733
11522,1.10518217403612,0.818897637795276,1.01540712310099,94.4741664566929,121.3276,14715
15774,1.10518217403612,0.790322580645161,1.01540712310099,96.7604748387097,121.3276,10949
7013,1.25339388367421,1.05857253685027,1.3180416651861,91.6847838479441,121.3276,3926
17600,1.25339388367421,1.04798761609907,1.3180416651861,89.7690453869969,121.3276,8041
11265,1.34352118279876,0.945054945054945,1.27614721403569,79.1068171742543,121.3276,20720
14165,1.34352118279876,0.830708661417323,1.27614721403569,64.5529066141732,121.3276,12876
19492,1.34352118279876,1.11125,1.27614721403569,69.8182491833333,121.3276,14595
65,1.34052361678867,1.05919003115265,1.3242022774334,92.8207315264797,121.3276,1945
10441,1.34052361678867,1.04449648711944,1.3242022774334,91.7891483372365,121.3276,12355
13262,1.34052361678867,0.982211910286156,1.3242022774334,92.1748325599381,121.3276,13327
4602,1.1640132003214,0.824451410658307,1.02662160472379,94.0298055799373,135.9646,9511
14014,1.1640132003214,0.835403726708075,1.02662160472379,93.1535038509317,135.9646,7051
15701,1.25339388367421,1.06728538283063,1.3180416651861,92.1744625367363,121.3276,7157
9400,1.13042757181707,1.04893111638955,1.32221306724433,94.8078998099762,121.3276,18632
17446,1.09667176877521,1.07142857142857,0.995982779568411,57.1276685714286,122.90607,16163
9741,1.1640132003214,0.266666666666667,1.03401612116771,133.324473333333,134.3606,1366
16544,1.34753491018002,1.1,1.30578821965704,57.1276685714286,135.9646,12662
17556,1.10518217403612,0.846153846153846,1.01540712310099,92.29338,121.3276,9518
18692,1.18305212822075,0.996923076923077,1.27357359482288,92.29338,121.3276,21022
19041,1.18305212822075,0.996923076923077,1.27357359482288,92.29338,121.3276,1355
1383,1.1640132003214,0.571428571428571,1.02662160472379,171.424774285714,135.9646,15395
14784,1.1640132003214,0.832684824902724,1.03401612116771,93.3710449027237,134.3606,11876
8344,1.1640132003214,0.822843822843823,1.03401612116771,93.2259048484848,134.3606,136
7635,1.1640132003214,0.806949806949807,1.03401612116771,92.6498277220077,134.3606,7909
13886,1.1640132003214,0.800922367409685,1.03401612116771,92.2224192313605,134.3606,8591
13538,1.1640132003214,0.81504221028396,1.03401612116771,92.0808244512663,134.3606,16169
3522,1.1640132003214,0.82938026013772,1.03401612116771,91.7989349196634,134.3606,3180
2246,1.35101174328581,0.785,1.31096189576108,99.993355,128.2426,8715
12023,1.10518217403612,0.823529411764706,1.01540712310099,94.1035752941176,121.3276,15598
9563,1.10518217403612,0.820754716981132,1.01540712310099,94.3255803773585,121.3276,4242
8430,1.10518217403612,0.811410459587956,1.01540712310099,95.0732203169572,121.3276,408
9983,1.1640132003214,0.846153846153846,1.02538153140938,92.29338,151.2596,15015
5688,1.20088590631532,0.933333333333333,1.16177435651007,53.3191573333333,192.981,8709
7029,1.16731834008189,1.13,0.771702225515271,6.984052,192.981,7208
12555,1.0175329482683,0.877980364656382,0.676601754113298,56.0855854978962,122.90607,8961
116,1.09667176877521,1.11428571428571,0.995982779568411,57.1276685714286,122.90607,15599
6719,1.09667176877521,1.07142857142857,0.995982779568411,57.1276685714286,122.90607,5772
13590,1.20088590631532,1.0,1.16177435651007,99.9966775,192.981,6345
350,1.20088590631532,0.8,1.16177435651007,119.997342,192.981,963
16935,1.11263862269811,0.5,1.16506544127006,99.9966775,188.3839,15140
20563,1.10518217403612,0.828125,1.01540712310099,93.735879375,121.3276,4895
3661,1.10518217403612,0.571428571428571,1.01540712310099,171.424774285714,121.3276,15177
15717,1.10518217403612,0.846153846153846,1.01540712310099,92.29338,121.3276,18030
8110,1.20088590631532,0.927152317880795,1.16177435651007,52.9660503311258,192.981,19155
3384,1.20088590631532,0.977578475336323,1.16177435651007,35.8597787443946,192.981,12207
19285,1.61738071536448,0.619834710743802,1.62666728581842,132.227011570248,192.981,11115
4892,1.3964750196119,0.533333333333333,1.41211873118102,133.328903333333,192.981,18665
13093,1.25339388367421,0.728571428571429,1.3180416651861,161.13906,121.3276,6172
14121,1.25339388367421,0.642857142857143,1.3180416651861,154.281917142857,121.3276,2564
17432,1.20088590631532,1.33333333333333,1.16177435651007,106.664894666667,192.981,11833
17892,1.3964750196119,0.989473684210526,1.41211873118102,63.1439052631579,192.981,18516
18376,1.10518217403612,0.804780876494024,1.01540712310099,95.6036574501992,121.3276,15083
5893,1.16731834008189,1.12,0.771702225515271,7.984052,192.981,7180
11819,1.38651513852987,1.06538461538462,1.29235288127566,87.6779953846154,121.3276,1323
10974,1.10518217403612,0.837209302325582,1.01540712310099,93.0090386046512,121.3276,18907
11099,1.10518217403612,0.829953198127925,1.01540712310099,93.5896040873635,121.3276,19536
9118,1.10518217403612,0.815165876777251,1.01540712310099,94.772747014218,121.3276,2526
11345,1.10518217403612,0.797113071371291,1.01540712310099,96.2171633841219,121.3276,387
6681,1.10518217403612,0.796147672552167,1.01540712310099,96.2944055537721,121.3276,15789
6280,1.31069862117967,0.980392156862745,1.41032277204337,62.7310262745098,188.3839,5891
16622,1.10518217403612,0.866666666666667,1.01540712310099,106.652490666667,121.3276,13227
17638,1.31623349013004,0.888888888888889,1.29957529350206,44.4296777777778,188.3839,8177
18746,1.31623349013004,0.888888888888889,1.29957529350206,44.4296777777778,188.3839,1946
16485,1.28520320008435,1.05714285714286,1.09060991131509,57.1276685714286,128.2426,2194
14544,1.10518217403612,0.833592534992224,1.01540712310099,93.29841844479,121.3276,7634
4218,1.10518217403612,0.842592592592593,1.01540712310099,92.5783181481481,121.3276,9194
9323,1.11263862269811,0.4,1.16506544127006,119.997342,188.3839,8779
11269,1.39018429137881,0.828571428571429,1.30954321277507,168.567631428571,121.3276,17317
13290,1.39018429137881,0.8,1.30954321277507,165.710488571429,121.3276,10158
19103,1.13042757181707,0.828571428571429,1.32221306724433,168.567631428571,121.3276,8462
9269,1.13042757181707,0.8,1.32221306724433,165.710488571429,121.3276,19738
20797,1.1640132003214,0.571428571428571,1.03449529359397,171.424774285714,128.2426,13728
9038,1.43482831044112,0.828571428571429,1.33198346111731,168.567631428571,128.2426,16479
18424,1.43482831044112,0.8,1.33198346111731,165.710488571429,128.2426,2386
2273,1.1877244734213,0.828571428571429,1.33850379136385,168.567631428571,128.2426,17981
6823,1.1877244734213,0.8,1.33850379136385,165.710488571429,128.2426,18795
20051,1.1640132003214,0.571428571428571,1.03227077724971,171.424774285714,141.2506,16174
6113,1.43482831044112,0.828571428571429,1.33262881627241,168.567631428571,141.2506,6528
5558,1.43482831044112,0.8,1.33262881627241,165.710488571429,141.2506,2469
20691,1.1877244734213,0.828571428571429,1.33693010331554,168.567631428571,141.2506,18893
16450,1.1877244734213,0.8,1.33693010331554,165.710488571429,141.2506,8042
10044,1.1640132003214,0.571428571428571,1.02888999364195,171.424774285714,146.5006,3713
5261,1.43482831044112,0.828571428571429,1.33150537839669,168.567631428571,146.5006,5887
12773,1.43482831044112,0.8,1.33150537839669,165.710488571429,146.5006,17410
14074,1.1877244734213,0.828571428571429,1.33421559656022,168.567631428571,146.5006,20169
15305,1.1877244734213,0.8,1.33421559656022,165.710488571429,146.5006,460
16422,1.1640132003214,0.571428571428571,1.02538153140938,171.424774285714,151.2596,19099
20619,1.43482831044112,0.828571428571429,1.32981974665363,168.567631428571,151.2596,581
567,1.43482831044112,0.8,1.32981974665363,165.710488571429,151.2596,18413
20743,1.1877244734213,0.828571428571429,1.33129352928075,168.567631428571,151.2596,21161
9114,1.1877244734213,0.8,1.33129352928075,165.710488571429,151.2596,5238
7108,1.20088590631532,1.12307692307692,1.16177435651007,30.7528738461538,192.981,13181
9825,1.20974090816925,0.921417565485362,1.2247501848213,92.4356295531587,122.90607,12492
13824,1.1640132003214,0.765432098765432,1.02538153140938,98.7519780246914,151.2596,12927
4810,1.1640132003214,0.784440842787682,1.02538153140938,97.2310764019449,151.2596,3257
5032,1.1640132003214,0.781478472786353,1.02538153140938,97.4680974979691,151.2596,14322
15068,1.1640132003214,0.816101026045778,1.02538153140938,94.6979251302289,151.2596,8237
9469,1.1640132003214,0.838109992254067,1.02538153140938,92.936973834237,151.2596,16214
10562,1.16731834008189,1.12,0.771702225515271,7.984052,192.981,15310
899,1.09667176877521,1.11428571428571,0.995982779568411,57.1276685714286,122.90607,13112
10577,1.09667176877521,1.1,0.995982779568411,57.1276685714286,122.90607,13519
3296,1.09667176877521,1.08571428571429,0.995982779568411,57.1276685714286,122.90607,13223
9887,1.09667176877521,1.05714285714286,0.995982779568411,57.1276685714286,122.90607,13938
7989,1.10518217403612,0.846153846153846,1.01540712310099,92.29338,121.3276,4982
