yprop/table1.oz1,yprop/table1.oz247,yprop/table1.oz250,yprop/table1.oz251,yprop/table1.oz5,yprop/table1.oz6,yprop/table1.oz9,oz249,oz252
0.998759,0.069072,0.0,0.608084,0.133333,0.314286,0.0,0.182755,0.970461
0.999742,0.023392,0.122323,0.539357,0.066667,0.028571,0.0,0.15351,0.903342
0.999836,0.010703,0.08209,0.652073,0.066667,0.0,0.0,0.251144,0.998193
0.99969,0.174666,0.463731,0.551622,0.4,0.0,0.136364,0.653682,0.906143
0.999958,0.006841,0.02881,0.768307,0.0,0.0,0.0,0.393281,0.90804
0.999324,0.018206,0.134528,0.582104,0.066667,0.0,0.227273,0.18013,0.91346
0.999288,0.144654,0.241931,0.415722,0.266667,0.0,0.0,0.213966,0.937308
0.999958,0.017985,0.1109,0.621591,0.0,0.028571,0.0,0.267762,0.946793
0.99979,0.06201,0.194769,0.610361,0.066667,0.0,0.045455,0.352705,0.901807
0.998759,0.059804,0.05328,0.649433,0.2,0.0,0.363636,0.258953,0.94327
0.998759,0.051528,0.26762,0.411789,0.066667,0.0,0.045455,0.092768,0.910027
0.998278,0.033543,0.221799,0.471666,0.133333,0.171429,0.0,0.196419,0.902891
0.998278,0.051749,0.05328,0.744915,0.533333,0.085714,0.318182,0.401978,0.911743
0.999556,0.017985,0.209626,0.549966,0.066667,0.057143,0.0,0.273318,0.893496
0.999958,0.070948,0.084369,0.570615,0.2,0.028571,0.136364,0.23662,0.909937
0.999971,0.099415,0.040233,0.451327,0.0,0.057143,0.0,0.087374,0.927191
0.999958,0.02273,0.161527,0.608756,0.066667,0.028571,0.272727,0.207872,0.945619
0.999419,0.078782,0.246957,0.472856,0.066667,0.0,0.0,0.267405,0.869015
0.999958,0.146861,0.057619,0.560731,0.0,0.085714,0.045455,0.22442,0.939566
0.998759,0.025268,0.092203,0.779951,0.2,0.542857,0.0,0.51608,0.904065
0.999843,0.083526,0.132717,0.500233,0.0,0.0,0.0,0.209852,0.909756
0.999577,0.021847,0.08209,0.620918,0.133333,0.085714,0.0,0.182408,0.911382
0.99945,0.07481,0.134528,0.554262,0.0,0.0,0.0,0.181151,0.897561
0.998759,0.030453,0.126787,0.507478,0.266667,0.285714,0.0,0.265349,0.883469
0.999648,0.085402,0.094232,0.456658,0.066667,0.028571,0.227273,0.208206,0.910298
0.999963,0.032771,0.146794,0.536511,0.066667,0.0,0.0,0.140619,0.91093
0.999711,0.062341,0.266402,0.502976,0.0,0.0,0.0,0.14663,0.989792
0.998759,0.076796,0.010113,0.528127,0.0,0.085714,0.363636,0.154898,0.90804
0.999958,0.024716,0.125351,0.557315,0.333333,0.028571,0.090909,0.299476,0.90271
0.999832,0.155798,0.293589,0.483828,0.0,0.0,0.0,0.261225,0.886811
0.999752,0.143109,0.010113,0.583605,0.133333,0.0,0.045455,0.209985,0.908401
0.999965,0.02935,0.040233,0.577861,0.0,0.0,0.0,0.132298,0.909756
0.999958,0.329913,0.02881,0.411944,0.0,0.057143,0.136364,0.200505,0.903523
0.999781,0.088381,0.173201,0.477462,0.133333,0.0,0.0,0.227242,0.96757
0.999619,0.031336,0.16418,0.53263,0.066667,0.0,0.090909,0.18062,0.899729
0.99945,0.070617,0.181722,0.576049,0.2,0.028571,0.0,0.282654,0.946522
0.998759,0.030564,0.09186,0.477773,0.0,0.0,0.227273,0.13414,0.901807
0.998609,0.048549,0.244585,0.498008,0.066667,0.028571,0.0,0.190936,0.928726
0.998759,0.033212,0.120669,0.451534,0.066667,0.0,0.363636,0.166952,0.903342
0.999537,0.072272,0.121013,0.513895,0.2,0.0,0.181818,0.246129,0.914634
0.9995,0.034426,0.399713,0.551312,0.0,0.114286,0.0,0.32241,0.914273
0.999958,0.07823,0.057619,0.529628,0.2,0.028571,0.045455,0.152174,0.911021
0.951,0.032771,0.247799,0.540496,0.2,0.028571,0.0,0.275017,0.894038
0.998759,0.031116,0.277733,0.507064,0.266667,0.0,0.272727,0.273849,0.947696
0.999493,0.201368,0.172951,0.283807,0.066667,0.0,0.0,0.122563,0.88383
0.999577,0.026812,0.16418,0.545981,0.2,0.028571,0.0,0.17409,0.922222
0.999958,0.032109,0.063393,0.515241,0.066667,0.0,0.0,0.116899,0.925023
0.999958,0.064769,0.0,0.630751,0.466667,0.0,0.0,0.197648,0.910298
0.999958,0.021847,0.132717,0.57165,0.066667,0.0,0.0,0.180165,0.912647
0.99938,0.046011,0.02881,0.332712,0.133333,0.028571,0.0,0.101742,0.909575
0.999378,0.254331,0.132967,0.36071,0.066667,0.0,0.045455,0.170303,0.911382
0.999949,0.112987,0.187371,0.384412,0.133333,0.0,0.0,0.107651,0.908582
0.999948,0.101512,0.106561,0.502665,0.066667,0.171429,0.0,0.121596,0.907317
0.998759,0.02273,0.040452,0.496921,0.266667,0.0,0.545455,0.2289,0.887624
0.999627,0.048108,0.161714,0.346064,0.0,0.0,0.0,0.120985,0.893315
0.999537,0.151054,0.340283,0.481343,0.066667,0.057143,0.045455,0.350541,0.900813
0.999849,0.070948,0.129752,0.62542,0.0,0.0,0.0,0.247819,0.921048
0.999384,0.110008,0.47762,0.588211,0.4,0.028571,0.181818,0.681912,0.923758
0.998683,0.098532,0.176072,0.412772,0.2,0.057143,0.0,0.152136,0.890786
0.999958,0.049432,0.08209,0.629043,0.066667,0.028571,0.0,0.139709,0.891689
0.998952,0.038619,0.213122,0.452052,0.066667,0.0,0.0,0.215198,0.908762
0.998759,0.01644,0.1109,0.612897,0.066667,0.285714,0.136364,0.24815,0.902258
0.999958,0.023723,0.268431,0.530145,0.133333,0.085714,0.045455,0.405004,0.905872
0.99969,0.025268,0.27508,0.530042,0.066667,0.028571,0.045455,0.41822,0.916712
0.999118,0.035419,0.210968,0.449102,0.066667,0.0,0.0,0.241359,0.88925
0.999548,0.097429,0.196579,0.447239,0.066667,0.028571,0.0,0.193632,0.907407
0.999958,0.029129,0.270741,0.54536,0.2,0.114286,0.0,0.372673,0.915628
0.999289,0.035639,0.27227,0.552606,0.066667,0.028571,0.272727,0.39709,0.895303
0.999536,0.04888,0.05328,0.457952,0.0,0.028571,0.0,0.162742,0.913369
0.999791,0.033874,0.177945,0.522383,0.133333,0.028571,0.0,0.23515,0.893677
0.999965,0.017434,0.069043,0.54681,0.133333,0.028571,0.0,0.148689,0.914273
0.999455,0.023944,0.174761,0.513585,0.0,0.0,0.0,0.168896,0.904607
0.999556,0.008386,0.02881,0.638979,0.066667,0.0,0.0,0.177205,0.949322
0.999769,0.028136,0.132717,0.530559,0.133333,0.0,0.0,0.209355,0.919874
0.999735,0.005738,0.05328,0.677431,0.0,0.0,0.0,0.259411,0.930985
0.999759,0.082644,0.171609,0.511308,0.066667,0.028571,0.0,0.196925,0.912827
0.999578,0.088271,0.080467,0.486105,0.066667,0.0,0.0,0.128135,0.917706
0.999711,0.038619,0.295212,0.612845,0.0,0.057143,0.227273,0.23753,0.989792
0.998759,0.030453,0.213122,0.455778,0.133333,0.114286,0.181818,0.238049,0.860795
0.999958,0.041708,0.16418,0.721472,0.133333,0.0,0.0,0.347419,0.998645
0.951993,0.033212,0.520881,0.419397,0.0,0.0,0.0,0.497454,0.918338
0.99944,0.023281,0.14308,0.537184,0.2,0.0,0.0,0.266304,0.94869
0.999429,0.157784,0.080467,0.523211,0.0,0.028571,0.0,0.190001,0.917886
0.999806,0.293722,0.1109,0.520364,0.0,0.114286,0.0,0.339387,0.911924
0.999963,0.07823,0.040233,0.605807,0.0,0.0,0.0,0.184712,0.896748
0.998759,0.028578,0.13537,0.493039,0.133333,0.028571,0.227273,0.160234,0.906233
0.998759,0.035308,0.13537,0.541531,0.0,0.0,0.045455,0.112552,0.895122
0.999556,0.070617,0.145483,0.536304,0.0,0.114286,0.0,0.268649,0.920777
0.999971,0.032771,0.175604,0.448585,0.066667,0.057143,0.0,0.120231,0.917796
0.999538,0.069293,0.386073,0.575221,0.133333,0.171429,0.0,0.458548,0.901536
0.999958,0.070617,0.063393,0.620866,0.0,0.0,0.0,0.281092,0.938211
0.999915,0.122807,0.080467,0.410133,0.066667,0.0,0.0,0.071845,0.895845
0.99969,0.027695,0.264498,0.673498,0.0,0.0,0.0,0.336097,0.906052
0.998759,0.035308,0.1369,0.416705,0.133333,0.028571,0.227273,0.15823,0.907317
0.999717,0.011806,0.02881,0.631165,0.133333,0.085714,0.0,0.223688,0.916441
0.999459,0.283681,0.204414,0.471097,0.0,0.0,0.0,0.323056,0.909395
0.999577,0.011586,0.05328,0.568338,0.0,0.0,0.181818,0.130092,0.887082
0.998759,0.193865,0.08209,0.418879,0.066667,0.114286,0.0,0.09827,0.91355
0.999958,0.06521,0.115238,0.561714,0.2,0.028571,0.0,0.304239,0.896116
0.999752,0.024385,0.155596,0.544118,0.133333,0.057143,0.0,0.242043,0.947425
0.99936,0.038619,0.313035,0.422346,0.066667,0.057143,0.0,0.211965,0.915176
0.99808,0.168598,0.235533,0.421467,0.133333,0.057143,0.0,0.193294,0.893135
0.999717,0.020523,0.074256,0.595922,0.0,0.0,0.0,0.188317,0.929178
0.999958,0.091802,0.170828,0.457227,0.0,0.028571,0.090909,0.162115,0.902078
0.999182,0.023281,0.176384,0.6322,0.066667,0.0,0.0,0.250173,0.907046
0.999455,0.018537,0.19299,0.658335,0.066667,0.0,0.0,0.318722,0.905239
0.998635,0.051859,0.132249,0.368266,0.066667,0.085714,0.0,0.110592,0.886179
0.999761,0.140241,0.080467,0.510842,0.0,0.057143,0.0,0.299456,0.880578
0.998759,0.06499,0.195643,0.452104,0.0,0.0,0.090909,0.074986,0.999729
0.999577,0.218471,0.05328,0.558712,0.066667,0.257143,0.0,0.252621,0.984011
0.999757,0.343264,0.159841,0.459038,0.0,0.0,0.0,0.223239,0.924932
0.999286,0.022399,0.139709,0.557005,0.333333,0.057143,0.0,0.252557,0.974797
0.999955,0.044908,0.248923,0.507426,0.133333,0.0,0.0,0.163611,0.914002
0.999958,0.020523,0.057619,0.52171,0.133333,0.028571,0.0,0.128107,0.90271
0.999752,0.070948,0.08209,0.602391,0.066667,0.085714,0.0,0.247325,0.934598
0.999903,0.02273,0.099195,0.550898,0.133333,0.057143,0.227273,0.238052,0.917254
0.955234,0.148075,0.040233,0.578792,0.0,0.0,0.0,0.234046,0.905781
0.998759,0.052301,0.464823,0.417016,0.066667,0.028571,0.0,0.224187,0.999729
0.999729,0.091029,0.094232,0.512343,0.133333,0.0,0.0,0.226399,0.904517
0.999958,0.152047,0.08209,0.570719,0.0,0.057143,0.0,0.238291,0.981933
0.998759,0.205671,0.0,0.45112,0.133333,0.057143,0.0,0.079358,0.923668
0.998606,0.033212,0.385168,0.413704,0.066667,0.0,0.0,0.166825,0.996116
0.998759,0.160433,0.138741,0.513119,0.0,0.0,0.272727,0.16867,0.996206
0.999958,0.017434,0.038923,0.552088,0.133333,0.0,0.136364,0.152377,0.887805
0.998759,0.03895,0.280854,0.44046,0.0,0.0,0.181818,0.169606,0.922313
0.999734,0.031116,0.155596,0.510428,0.066667,0.0,0.0,0.243889,0.985005
0.960058,0.049432,0.316374,0.409822,0.066667,0.0,0.0,0.144584,0.912737
0.999958,0.052411,0.0,0.701133,0.0,0.0,0.136364,0.313369,0.92159
0.998278,0.012799,0.05328,0.546292,0.2,0.057143,0.0,0.125389,0.917073
0.998856,0.024937,0.221799,0.50991,0.333333,0.057143,0.090909,0.329548,0.913008
0.999759,0.044135,0.289625,0.431092,0.0,0.0,0.045455,0.263157,0.896929
0.998759,0.031336,0.198764,0.440356,0.2,0.0,0.181818,0.141491,0.913189
0.998759,0.032109,0.132249,0.524763,0.333333,0.028571,0.0,0.105128,0.933966
0.999778,0.022619,0.208877,0.659318,0.266667,0.257143,0.0,0.415716,0.909304
0.99808,0.070617,0.303889,0.517828,0.2,0.0,0.318182,0.362534,0.993044
0.999088,0.154585,0.317623,0.525281,0.133333,0.057143,0.0,0.289194,0.954562
0.998759,0.033212,0.206723,0.483362,0.2,0.057143,0.0,0.202695,0.917435
0.998759,0.018868,0.05328,0.56839,0.0,0.0,0.363636,0.134544,0.909214
0.99967,0.023281,0.0,0.68007,0.0,0.0,0.0,0.274209,0.962692
0.999958,0.014123,0.057619,0.572013,0.133333,0.114286,0.045455,0.19507,0.897742
0.997948,0.101512,0.13537,0.416033,0.066667,0.028571,0.0,0.100845,0.909666
0.999958,0.032771,0.1109,0.544998,0.066667,0.057143,0.0,0.147595,0.920506
0.998759,0.009158,0.08209,0.767841,0.466667,0.028571,0.409091,0.441447,0.9243
0.998278,0.033874,0.237686,0.459245,0.333333,0.0,0.090909,0.230635,0.893225
0.998759,0.027695,0.05328,0.482948,0.2,0.057143,0.0,0.094318,0.914905
0.999698,0.130972,0.13537,0.467163,0.0,0.057143,0.0,0.359947,0.908943
0.999686,0.035529,0.261814,0.41241,0.133333,0.028571,0.0,0.286082,0.907407
0.999958,0.008496,0.106561,0.65554,0.0,0.0,0.136364,0.292892,0.910569
0.998759,0.087719,0.0,0.511981,0.066667,0.057143,0.181818,0.095031,0.898103
0.999971,0.088271,0.050346,0.478497,0.2,0.057143,0.0,0.157374,0.999548
0.999537,0.045901,0.265435,0.478963,0.133333,0.0,0.0,0.183687,0.914363
0.999088,0.140241,0.235533,0.544274,0.066667,0.2,0.0,0.302075,0.925926
0.999958,0.032771,0.1109,0.52378,0.0,0.085714,0.0,0.137959,0.88654
0.99937,0.028136,0.216618,0.524608,0.133333,0.057143,0.0,0.176123,0.94327
0.998759,0.027033,0.159841,0.457486,0.066667,0.028571,0.181818,0.091489,0.893948
0.999577,0.655302,0.221799,0.291518,0.066667,0.028571,0.0,0.322909,0.942999
0.999985,0.158557,0.223297,0.449671,0.066667,0.114286,0.227273,0.232856,0.933333
0.999063,0.029129,0.19171,0.561818,0.266667,0.057143,0.0,0.375925,0.909937
0.999577,0.019861,0.174293,0.6071,0.066667,0.028571,0.136364,0.300125,0.931617
0.998759,0.061128,0.140552,0.354293,0.133333,0.057143,0.0,0.107798,0.921861
0.998278,0.029681,0.126787,0.449309,0.133333,0.057143,0.181818,0.196445,0.907136
0.999958,0.328809,0.132717,0.487191,0.0,0.057143,0.0,0.231545,0.901987
0.999956,0.031557,0.256383,0.539512,0.066667,0.085714,0.090909,0.295638,0.911653
0.999935,0.030012,0.18066,0.564819,0.133333,0.028571,0.045455,0.384711,0.908853
0.999965,0.096546,0.040233,0.553485,0.0,0.0,0.0,0.146656,0.984914
0.998759,0.026812,0.137649,0.615639,0.266667,0.0,0.0,0.279927,0.902258
0.999577,0.028136,0.13537,0.503649,0.066667,0.0,0.0,0.206128,0.90009
0.999958,0.061128,0.434921,0.745588,0.0,0.342857,0.0,0.850382,0.999368
0.999985,0.148737,0.160934,0.531129,0.133333,0.171429,0.0,0.268105,0.920867
0.999958,0.031226,0.417754,0.501371,0.4,0.0,0.0,0.410961,0.97299
0.999467,0.098532,0.095012,0.387414,0.0,0.028571,0.0,0.1272,0.901174
0.998845,0.233697,0.102316,0.393728,0.0,0.028571,0.272727,0.207175,0.916712
0.9996,0.138365,0.155596,0.493971,0.333333,0.114286,0.0,0.345013,0.928275
0.999104,0.029681,0.123104,0.587538,0.133333,0.028571,0.0,0.209508,0.948148
0.999958,0.024937,0.217461,0.594369,0.266667,0.057143,0.0,0.345771,0.910027
0.998759,0.057376,0.16418,0.376029,0.0,0.0,0.090909,0.043571,0.917615
0.999556,0.014234,0.158624,0.615432,0.133333,0.085714,0.0,0.284901,0.925113
0.999983,0.040494,0.050346,0.517777,0.0,0.0,0.227273,0.148524,0.928184
0.999769,0.144102,0.295212,0.571392,0.133333,0.028571,0.0,0.30185,0.911111
0.999752,0.014123,0.05328,0.5938,0.066667,0.0,0.0,0.187945,0.911111
0.999955,0.035419,0.233348,0.604099,0.266667,0.028571,0.0,0.290495,0.923668
0.999958,0.016551,0.161527,0.667495,0.133333,0.028571,0.0,0.303956,0.906865
0.999826,0.070396,0.092203,0.554469,0.066667,0.028571,0.0,0.299246,0.932159
0.999971,0.151826,0.109276,0.502355,0.133333,0.0,0.0,0.187907,0.911563
0.999726,0.02593,0.138086,0.510738,0.133333,0.057143,0.0,0.351931,0.949774
0.999958,0.025488,0.140552,0.513223,0.0,0.0,0.090909,0.222781,0.961156
0.999577,0.018868,0.213122,0.642913,0.133333,0.171429,0.181818,0.399588,0.927552
0.998278,0.038288,0.05328,0.561404,0.066667,0.0,0.0,0.138812,0.905601
0.999899,0.099857,0.053998,0.418258,0.066667,0.085714,0.0,0.12838,0.917886
0.999788,0.056824,0.010113,0.630596,0.0,0.0,0.227273,0.344972,0.923487
0.998606,0.039391,0.474405,0.409512,0.066667,0.114286,0.045455,0.29713,0.898464
0.999968,0.315679,0.223297,0.508513,0.133333,0.0,0.0,0.281331,0.904517
0.998925,0.019309,0.13537,0.560058,0.066667,0.0,0.045455,0.17976,0.993948
0.998278,0.025047,0.123104,0.494281,0.266667,0.028571,0.0,0.131703,0.903252
0.999288,0.079334,0.092203,0.483051,0.266667,0.028571,0.0,0.191929,0.90542
0.998759,0.032109,0.092203,0.43663,0.066667,0.057143,0.181818,0.109936,0.912014
0.999296,0.079996,0.246988,0.362728,0.266667,0.085714,0.0,0.366821,0.912918
0.99937,0.232815,0.117392,0.484656,0.0,0.085714,0.0,0.200929,0.906865
0.999958,0.01964,0.141519,0.660405,0.0,0.028571,0.0,0.262323,0.94607
0.999817,0.023392,0.217461,0.581742,0.133333,0.057143,0.0,0.367982,0.910298
0.999958,0.017434,0.05328,0.560575,0.266667,0.0,0.0,0.158446,0.915989
0.999405,0.080658,0.354735,0.429022,0.133333,0.0,0.0,0.349185,0.962421
0.998759,0.067196,0.264498,0.396315,0.0,0.057143,0.0,0.074276,0.900723
0.998759,0.032109,0.131875,0.415619,0.0,0.085714,0.136364,0.105061,0.907046
0.998759,0.030564,0.297022,0.426073,0.0,0.0,0.181818,0.136979,0.921048
0.999958,0.021626,0.188651,0.540392,0.2,0.114286,0.0,0.231347,0.927281
0.999751,0.014896,0.187028,0.623868,0.133333,0.057143,0.0,0.346935,0.915447
0.999958,0.027695,0.188651,0.560989,0.133333,0.057143,0.0,0.301643,0.919964
0.998759,0.024826,0.05328,0.500181,0.0,0.028571,0.227273,0.102557,0.925384
0.998387,0.015116,0.020226,0.53087,0.0,0.0,0.181818,0.154589,0.911472
0.99981,0.015668,0.08209,0.667546,0.066667,0.0,0.0,0.23318,0.906052
0.999958,0.021626,0.1109,0.615846,0.066667,0.028571,0.0,0.228888,0.940108
0.999643,0.026812,0.093514,0.606014,0.0,0.0,0.0,0.203408,0.90271
0.998759,0.050535,0.08209,0.443668,0.066667,0.057143,0.0,0.055202,0.929901
0.999958,0.020523,0.086429,0.621436,0.266667,0.057143,0.045455,0.247882,0.903523
0.999958,0.013241,0.0,0.709362,0.2,0.0,0.0,0.22,0.907859
0.999751,0.040384,0.146014,0.592713,0.0,0.0,0.0,0.18756,0.980939
0.999588,0.02935,0.122323,0.476893,0.133333,0.028571,0.0,0.118388,0.910659
0.999958,0.030564,0.106561,0.52673,0.133333,0.028571,0.0,0.162538,0.934056
0.998759,0.02935,0.08209,0.55333,0.066667,0.028571,0.181818,0.126376,0.917886
0.998759,0.032771,0.139709,0.468975,0.066667,0.0,0.272727,0.132034,0.880307
0.999963,0.035308,0.146794,0.506909,0.0,0.0,0.0,0.12621,0.914815
0.999557,0.098643,0.291529,0.357191,0.133333,0.085714,0.0,0.220327,0.977868
0.999577,0.10736,0.05328,0.489365,0.0,0.0,0.0,0.114369,0.892322
0.999966,0.031557,0.40196,0.544532,0.066667,0.028571,0.0,0.325853,0.89187
0.999965,0.214719,0.146794,0.412617,0.0,0.0,0.0,0.089818,0.905872
0.999958,0.085844,0.137181,0.549449,0.0,0.028571,0.0,0.262969,0.90551
0.999966,0.328809,0.05328,0.458831,0.0,0.085714,0.0,0.228397,0.940199
0.998759,0.067196,0.16418,0.399627,0.0,0.057143,0.0,0.070629,0.924119
0.999958,0.060797,0.02881,0.673084,0.266667,0.028571,0.0,0.307609,0.917796
0.998759,0.012579,0.063393,0.602546,0.066667,0.0,0.590909,0.227414,0.936224
0.999903,0.032771,0.053998,0.554158,0.0,0.085714,0.0,0.159623,0.916712
0.999958,0.007724,0.02881,0.629819,0.4,0.057143,0.0,0.211624,0.909395
0.999958,0.023392,0.106561,0.498991,0.066667,0.085714,0.0,0.161724,0.893586
0.999405,0.150392,0.106561,0.521348,0.0,0.0,0.0,0.24982,0.907949
0.998759,0.011255,0.106561,0.749884,0.133333,0.885714,0.0,0.517066,0.917164
0.999958,0.107139,0.0,0.52466,0.0,0.0,0.0,0.078098,0.901174
0.999752,0.004634,0.05328,0.728458,0.066667,0.0,0.454545,0.317442,0.922313
0.999556,0.014123,0.08209,0.617554,0.0,0.0,0.0,0.180566,0.931256
0.999659,0.051859,0.159841,0.523728,0.0,0.0,0.0,0.117523,0.92963
0.999291,0.125676,0.106561,0.618952,0.133333,0.228571,0.0,0.350038,0.907227
0.998759,0.030564,0.106561,0.53413,0.0,0.257143,0.0,0.164801,0.999819
0.999088,0.035308,0.13537,0.546965,0.066667,0.0,0.0,0.161024,0.958446
0.999759,0.023392,0.093514,0.502458,0.0,0.0,0.0,0.156377,0.907407
0.999288,0.025047,0.08209,0.531025,0.066667,0.028571,0.0,0.133831,0.889792
0.999965,0.019309,0.097853,0.551674,0.133333,0.057143,0.045455,0.195869,0.9972
0.999628,0.029129,0.200793,0.550794,0.066667,0.0,0.0,0.228798,0.905962
0.998759,0.10107,0.19299,0.364436,0.2,0.0,0.045455,0.149443,0.901536
0.998759,0.062783,0.116674,0.334524,0.133333,0.0,0.0,0.062677,0.905962
0.999445,0.097429,0.237093,0.511774,0.0,0.0,0.0,0.153119,0.999819
0.998759,0.171908,0.05328,0.588418,0.0,0.0,0.136364,0.190532,0.999639
0.999577,0.02273,0.230601,0.511411,0.133333,0.114286,0.0,0.21437,0.922764
0.999544,0.021626,0.128379,0.546602,0.2,0.0,0.0,0.232293,0.992683
0.999922,0.120159,0.080467,0.391295,0.066667,0.0,0.0,0.0721,0.885005
0.999958,0.272757,0.05328,0.451172,0.0,0.028571,0.0,0.123454,0.90009
0.998977,0.027916,0.159248,0.543032,0.133333,0.057143,0.0,0.234517,0.934237
0.999958,0.008827,0.0,0.792165,0.2,0.085714,0.0,0.301385,0.894128
0.99998,0.185921,0.1207,0.414273,0.066667,0.0,0.0,0.138713,0.915989
0.999817,0.020744,0.217461,0.57134,0.2,0.028571,0.0,0.341347,0.913911
0.999559,0.040825,0.405175,0.441288,0.266667,0.057143,0.045455,0.267905,0.907678
0.999958,0.015116,0.038923,0.579051,0.133333,0.0,0.136364,0.172292,0.891509
0.95814,0.067196,0.171827,0.346427,0.066667,0.0,0.0,0.051141,0.909395
0.999965,0.118614,0.040233,0.628474,0.333333,0.114286,0.0,0.36453,0.958717
0.999958,0.025378,0.115238,0.50075,0.133333,0.171429,0.0,0.190462,0.907136
0.999928,0.242966,0.053998,0.438752,0.0,0.057143,0.0,0.192642,0.916802
0.998759,0.006069,0.05328,0.678466,0.133333,0.057143,0.409091,0.256417,0.906414
0.999958,0.06499,0.092203,0.595197,0.266667,0.114286,0.0,0.31069,0.913189
0.999915,0.127662,0.148917,0.594318,0.0,0.114286,0.0,0.339187,0.990515
0.999603,0.023281,0.189868,0.562025,0.133333,0.028571,0.090909,0.274234,0.953388
0.958444,0.042039,0.143486,0.382342,0.066667,0.0,0.0,0.153256,0.912737
0.998759,0.017434,0.08209,0.582932,0.266667,0.0,0.136364,0.154595,0.90271
0.999958,0.067638,0.010113,0.621591,0.133333,0.057143,0.0,0.25818,0.924571
0.999739,0.028578,0.093514,0.488019,0.266667,0.057143,0.0,0.163245,0.990696
0.999164,0.028578,0.013765,0.475185,0.0,0.0,0.0,0.17851,0.992683
0.999065,0.011255,0.103627,0.672204,0.2,0.085714,0.136364,0.337649,0.894038
0.999958,0.065983,0.038923,0.571443,0.133333,0.142857,0.181818,0.254419,0.987173
0.999958,0.031116,0.166771,0.683331,0.4,0.0,0.0,0.285057,0.913098
0.999974,0.062783,0.0,0.453812,0.0,0.0,0.0,0.102741,0.96477
0.999955,0.049873,0.321368,0.475599,0.0,0.0,0.136364,0.19318,0.917615
0.99972,0.073596,0.209595,0.49247,0.2,0.057143,0.0,0.33658,0.905781
0.997948,0.051859,0.180067,0.378616,0.133333,0.0,0.0,0.120797,0.91617
0.999958,0.031888,0.1109,0.570719,0.066667,0.028571,0.0,0.224219,0.927913
0.998759,0.095553,0.115238,0.414687,0.266667,0.028571,0.0,0.144269,0.890786
0.999963,0.018206,0.088926,0.56425,0.133333,0.0,0.0,0.210036,0.918699
0.999793,0.052632,0.258412,0.424727,0.133333,0.057143,0.0,0.191286,0.9972
0.999289,0.067748,0.106561,0.625524,0.133333,0.028571,0.0,0.2857,0.923397
0.999778,0.039722,0.637399,0.548621,0.266667,0.028571,0.0,0.436547,0.920416
0.998278,0.012799,0.05328,0.546292,0.2,0.0,0.090909,0.125593,0.902349
0.999533,0.086064,0.0,0.981525,0.0,0.0,0.0,0.995914,0.90822
0.950985,0.018978,0.193083,0.570098,0.4,0.0,0.272727,0.495994,0.904065
0.999958,0.027805,0.32836,0.720799,0.0,0.142857,0.0,0.511892,0.910659
0.999653,0.038619,0.169954,0.491176,0.0,0.0,0.0,0.205113,0.910117
0.998856,0.139579,0.16418,0.46499,0.2,0.0,0.090909,0.278422,0.893135
0.999958,0.038288,0.08209,0.565802,0.0,0.028571,0.0,0.123257,0.88925
0.950881,0.033543,0.092203,0.527144,0.266667,0.0,0.0,0.188613,0.909937
0.999752,0.227629,0.08209,0.501475,0.066667,0.0,0.0,0.196416,0.900542
0.998759,0.057376,0.09186,0.355017,0.066667,0.028571,0.0,0.043211,0.926739
0.998759,0.116959,0.010113,0.43161,0.2,0.028571,0.0,0.072185,0.910479
0.999958,0.024164,0.18297,0.547327,0.266667,0.0,0.272727,0.308246,0.888618
0.998759,0.023281,0.159841,0.579361,0.133333,0.057143,0.272727,0.240449,0.897471
0.999958,0.014896,0.08209,0.668012,0.133333,0.114286,0.0,0.270813,0.921319
0.999177,0.030453,0.151913,0.443254,0.133333,0.057143,0.0,0.20125,0.993496
0.99808,0.17268,0.145483,0.410702,0.2,0.028571,0.0,0.146223,0.901897
0.998759,0.013682,0.05328,0.453449,0.266667,0.485714,0.0,0.322203,0.999548
0.999286,0.031005,0.177945,0.630751,0.266667,0.057143,0.136364,0.345271,0.897561
