oz1,oz247,oz249,oz250,oz251,oz252,oz5,oz6,oz9
0.998759,0.050535,0.055202,0.08209,0.443668,0.929901,0.066667,0.057143,0.0
0.999954,0.294494,0.124383,0.213122,0.452776,0.91355,0.0,0.0,0.0
0.999577,0.047225,0.093879,0.185998,0.441598,0.919964,0.0,0.0,0.0
0.999958,0.178859,0.166545,0.153443,0.467733,0.917525,0.0,0.028571,0.0
0.999949,0.117069,0.096358,0.094232,0.364074,0.923126,0.066667,0.0,0.0
0.999985,0.337747,0.084211,0.080467,0.391295,0.901084,0.0,0.0,0.0
0.999557,0.194086,0.115403,0.094232,0.363608,0.908943,0.133333,0.0,0.0
0.999557,0.300894,0.113863,0.094232,0.34741,0.906956,0.066667,0.0,0.0
0.999958,0.092574,0.120021,0.063393,0.485846,0.901807,0.133333,0.0,0.0
0.999577,0.295046,0.099273,0.05328,0.442995,0.911111,0.0,0.0,0.0
0.999291,0.038288,0.119104,0.155846,0.478652,0.999639,0.0,0.0,0.0
0.999958,0.17268,0.140209,0.132717,0.486881,0.900903,0.0,0.0,0.0
0.999958,0.162198,0.181628,0.132717,0.507375,0.910479,0.0,0.0,0.0
0.999813,0.261172,0.493489,0.265435,0.486777,0.976332,0.133333,0.0,0.0
0.998759,0.017434,0.161227,0.05328,0.582932,0.91897,0.066667,0.285714,0.0
0.999954,0.052521,0.160718,0.315095,0.446773,0.895664,0.066667,0.0,0.0
0.998759,0.035308,0.10262,0.030339,0.325674,0.911743,0.0,0.028571,0.272727
0.999971,0.020523,0.123282,0.050346,0.480412,0.899277,0.066667,0.0,0.136364
0.999822,0.160984,0.186758,0.106561,0.479894,0.94878,0.066667,0.0,0.0
0.999404,0.036963,0.202303,0.106561,0.421053,0.931707,0.0,0.0,0.0
0.999971,0.116959,0.055943,0.040233,0.413497,0.930894,0.0,0.0,0.0
0.999954,0.047225,0.096253,0.196298,0.351395,0.915808,0.133333,0.0,0.0
0.999955,0.032109,0.11141,0.106561,0.543135,0.915718,0.066667,0.028571,0.0
0.999577,0.101512,0.106608,0.08209,0.46737,0.930172,0.066667,0.0,0.0
0.999958,0.07172,0.153125,0.0,0.589815,0.919783,0.266667,0.0,0.0
0.999577,0.018206,0.23599,0.063393,0.568908,0.90804,0.333333,0.114286,0.0
0.997948,0.046011,0.074321,0.16418,0.429695,0.900542,0.133333,0.0,0.0
0.999958,0.020523,0.128107,0.057619,0.52171,0.90271,0.133333,0.028571,0.0
0.999778,0.021847,0.172422,0.106561,0.604047,0.894309,0.0,0.0,0.045455
0.998759,0.107139,0.073512,0.02881,0.430834,0.90009,0.0,0.028571,0.181818
0.998759,0.015999,0.099654,0.05328,0.524763,0.889792,0.266667,0.057143,0.0
0.998759,0.088381,0.163499,0.086429,0.448843,0.907498,0.266667,0.114286,0.0
0.998759,0.069072,0.176702,0.0,0.608084,0.91075,0.066667,0.342857,0.0
0.999806,0.020523,0.168005,0.02881,0.536873,0.898464,0.066667,0.028571,0.0
0.999958,0.073375,0.188922,0.057619,0.542411,0.889702,0.133333,0.0,0.0
0.999958,0.018206,0.205091,0.086429,0.555297,0.922313,0.133333,0.057143,0.0
0.998759,0.075692,0.040666,0.100037,0.379858,0.911743,0.133333,0.0,0.0
0.998759,0.012799,0.137481,0.010113,0.564353,0.909033,0.133333,0.057143,0.227273
0.998759,0.025047,0.131477,0.13537,0.519588,0.915718,0.2,0.028571,0.136364
0.999958,0.07172,0.153634,0.0,0.575946,0.906143,0.2,0.057143,0.0
0.999903,0.032109,0.121892,0.207348,0.516949,0.902349,0.066667,0.0,0.0
0.999752,0.02946,0.27354,0.236251,0.490659,0.903162,0.266667,0.0,0.136364
0.998759,0.389606,0.059278,0.0,0.386948,0.905781,0.0,0.057143,0.0
0.999408,0.040494,0.125761,0.159841,0.522072,0.934779,0.0,0.0,0.0
0.999368,0.02935,0.106983,0.05328,0.486363,0.901536,0.066667,0.0,0.0
0.999958,0.076796,0.159152,0.02881,0.530352,0.902078,0.0,0.171429,0.0
0.998759,0.056604,0.180021,0.367688,0.522279,0.915718,0.266667,0.0,0.0
0.998278,0.024826,0.093996,0.08209,0.495368,0.909304,0.133333,0.0,0.090909
0.999965,0.255765,0.174745,0.040233,0.503545,0.906685,0.0,0.057143,0.0
0.999717,0.075692,0.16889,0.02881,0.550743,0.905149,0.066667,0.0,0.0
0.999955,0.025047,0.154767,0.106561,0.590333,0.909304,0.2,0.028571,0.0
0.99981,0.012579,0.209384,0.08209,0.637272,0.912285,0.0,0.0,0.0
0.999958,0.01622,0.167324,0.02881,0.544429,0.919061,0.333333,0.0,0.0
0.998167,0.032771,0.101316,0.188589,0.37991,0.928817,0.0,0.0,0.0
0.999577,0.019861,0.300125,0.174293,0.6071,0.931617,0.066667,0.028571,0.136364
0.998759,0.067196,0.0834,0.17086,0.484449,0.917977,0.0,0.114286,0.0
0.998759,0.078341,0.131903,0.0,0.564353,0.924481,0.266667,0.114286,0.0
0.999958,0.023392,0.157154,0.08209,0.575894,0.963505,0.133333,0.0,0.0
0.999958,0.139689,0.218389,0.0,0.570822,0.909937,0.0,0.114286,0.0
0.999958,0.02935,0.112778,0.08209,0.479118,0.952394,0.066667,0.0,0.0
0.999958,0.078341,0.11836,0.0,0.546292,0.928004,0.0,0.0,0.136364
0.998759,0.079996,0.146048,0.02881,0.533872,0.908672,0.2,0.057143,0.090909
0.999577,0.010593,0.1444,0.05328,0.582881,0.917615,0.133333,0.0,0.045455
0.99808,0.088381,0.176362,0.213465,0.461367,0.899368,0.266667,0.057143,0.0
0.998759,0.07823,0.180613,0.08209,0.548207,0.958988,0.133333,0.171429,0.0
0.99838,0.046011,0.096549,0.053998,0.353724,0.908491,0.0,0.0,0.227273
0.999577,0.020523,0.124081,0.05328,0.549708,0.902439,0.133333,0.0,0.0
0.998759,0.193865,0.104905,0.05328,0.397868,0.929539,0.2,0.028571,0.0
0.999958,0.285336,0.145743,0.100162,0.498836,0.914724,0.066667,0.0,0.0
0.998759,0.083747,0.1392,0.074256,0.511308,0.911382,0.133333,0.0,0.227273
0.998759,0.078341,0.132399,0.0,0.556849,0.911653,0.266667,0.057143,0.0
0.998759,0.064769,0.20468,0.0,0.627439,0.936585,0.4,0.085714,0.0
0.999971,0.178859,0.154837,0.143299,0.410961,0.911743,0.133333,0.028571,0.0
0.999288,0.144654,0.213966,0.241931,0.415722,0.937308,0.266667,0.0,0.0
0.999958,0.064548,0.262597,0.057619,0.618123,0.998916,0.066667,0.342857,0.045455
0.998759,0.111111,0.071603,0.08209,0.422139,0.922313,0.133333,0.0,0.045455
0.998759,0.035308,0.155232,0.283882,0.427315,0.919422,0.133333,0.114286,0.0
0.999958,0.014123,0.187557,0.08209,0.609688,0.92168,0.066667,0.028571,0.0
0.999958,0.020523,0.112253,0.08209,0.538063,0.912737,0.0,0.085714,0.0
0.998759,0.027033,0.147162,0.08209,0.56839,0.911021,0.133333,0.171429,0.0
0.999958,0.017434,0.152724,0.08209,0.567717,0.921048,0.066667,0.114286,0.0
0.999958,0.01622,0.166965,0.08209,0.595611,0.919874,0.266667,0.028571,0.0
0.999958,0.014123,0.190914,0.08209,0.622522,0.912195,0.066667,0.028571,0.227273
0.999577,0.023944,0.234762,0.063393,0.652487,0.997109,0.133333,0.171429,0.0
0.999958,0.011806,0.242406,0.08209,0.660301,0.90009,0.533333,0.028571,0.0
0.999958,0.346795,0.195707,0.113241,0.525074,0.926649,0.0,0.0,0.0
0.999954,0.052301,0.153628,0.251701,0.486622,0.904697,0.133333,0.0,0.0
0.998759,0.05208,0.146312,0.13537,0.458728,0.899187,0.0,0.0,0.0
0.997948,0.044908,0.104348,0.241931,0.371733,0.920506,0.133333,0.0,0.0
0.999958,0.230718,0.194329,0.0,0.548155,0.899819,0.066667,0.0,0.0
0.998278,0.012799,0.125389,0.05328,0.546292,0.917073,0.2,0.057143,0.0
0.999958,0.014234,0.12964,0.078969,0.597112,0.902529,0.133333,0.028571,0.0
0.999958,0.019309,0.19647,0.086429,0.542669,0.905781,0.266667,0.028571,0.045455
0.998759,0.027695,0.082598,0.057619,0.462661,0.890063,0.066667,0.028571,0.090909
0.998759,0.134503,0.06339,0.180817,0.329555,0.90271,0.0,0.028571,0.0
0.998238,0.051528,0.108399,0.05328,0.533561,0.990967,0.0,0.0,0.0
0.999958,0.111111,0.093389,0.0,0.555814,0.999277,0.0,0.0,0.0
0.999955,0.042039,0.156384,0.213122,0.560317,0.878139,0.0,0.0,0.0
0.998759,0.079996,0.161902,0.010113,0.533872,0.907407,0.133333,0.257143,0.0
0.999958,0.17268,0.140209,0.132717,0.486881,0.901897,0.0,0.0,0.0
0.999958,0.001986,0.176215,0.0,0.656265,0.912556,0.4,0.0,0.0
0.999958,0.064769,0.197648,0.0,0.630751,0.910298,0.466667,0.0,0.0
0.999958,0.001214,0.224111,0.0,0.707292,0.895212,0.0,0.0,0.454545
0.998759,0.22145,0.064163,0.0,0.43161,0.916712,0.133333,0.057143,0.0
0.998759,0.046011,0.10762,0.086429,0.455933,0.914995,0.2,0.028571,0.0
0.999958,0.023392,0.155833,0.13537,0.520002,0.916621,0.133333,0.028571,0.0
0.998759,0.035419,0.093475,0.08209,0.460695,0.908672,0.133333,0.085714,0.0
0.998759,0.017434,0.162847,0.08209,0.54091,0.915718,0.333333,0.085714,0.0
0.998834,0.056162,0.083155,0.229665,0.413963,0.965944,0.066667,0.0,0.0
0.998769,0.20192,0.109102,0.222018,0.327951,0.935772,0.0,0.0,0.0
0.999368,0.027033,0.123139,0.08209,0.502096,0.913279,0.133333,0.0,0.0
0.998759,0.205671,0.080182,0.0,0.45112,0.913821,0.066667,0.114286,0.0
0.999903,0.093236,0.099183,0.089519,0.492418,0.913008,0.066667,0.0,0.0
0.999958,0.020523,0.122337,0.057619,0.501423,0.885005,0.066667,0.0,0.090909
0.999958,0.018868,0.134477,0.057619,0.516535,0.892773,0.133333,0.0,0.0
0.999958,0.084519,0.142341,0.08209,0.50991,0.897832,0.066667,0.057143,0.0
0.999577,0.025047,0.143302,0.1109,0.521503,0.896387,0.133333,0.028571,0.0
0.998759,0.018868,0.144578,0.057619,0.534596,0.906233,0.2,0.142857,0.0
0.999958,0.023392,0.151617,0.1109,0.538322,0.904607,0.133333,0.057143,0.0
0.999288,0.021847,0.167878,0.1109,0.545774,0.917164,0.066667,0.085714,0.0
0.998759,0.01622,0.174443,0.057619,0.563215,0.916802,0.133333,0.228571,0.045455
0.998759,0.015116,0.19107,0.08209,0.605082,0.920054,0.133333,0.228571,0.0
0.998759,0.015116,0.185364,0.08209,0.610671,0.920325,0.066667,0.171429,0.227273
0.998759,0.015116,0.188502,0.057619,0.576877,0.911201,0.2,0.228571,0.0
0.998759,0.01622,0.16973,0.08209,0.597009,0.928275,0.2,0.057143,0.181818
0.999958,0.014123,0.198217,0.08209,0.622522,0.927371,0.2,0.142857,0.0
0.999958,0.014123,0.197399,0.08209,0.622522,0.878952,0.4,0.0,0.0
0.998759,0.014123,0.193033,0.08209,0.62392,0.906685,0.066667,0.028571,0.409091
0.998759,0.044356,0.083934,0.08209,0.494954,0.950226,0.133333,0.028571,0.0
0.999958,0.023392,0.164123,0.132717,0.557574,0.909937,0.0,0.0,0.0
0.999958,0.021847,0.179837,0.063393,0.589298,0.892322,0.0,0.0,0.0
0.999958,0.019309,0.205441,0.05328,0.580293,0.907769,0.133333,0.0,0.0
0.998759,0.00971,0.311193,0.05328,0.702789,0.89449,0.066667,0.514286,0.0
0.998759,0.073596,0.065006,0.106561,0.472597,0.869557,0.0,0.0,0.0
0.999588,0.032109,0.102347,0.122323,0.460436,0.908491,0.066667,0.028571,0.0
0.999958,0.08805,0.12249,0.074256,0.49423,0.923758,0.066667,0.028571,0.0
0.999958,0.037736,0.155967,0.106561,0.505253,0.906775,0.133333,0.0,0.0
0.999958,0.01622,0.173501,0.063393,0.5746,0.898193,0.133333,0.114286,0.0
0.999958,0.092574,0.09491,0.057619,0.470217,0.90551,0.066667,0.0,0.045455
0.999958,0.032771,0.137959,0.1109,0.52378,0.88654,0.0,0.085714,0.0
0.999958,0.017434,0.151881,0.057619,0.531077,0.895664,0.133333,0.028571,0.045455
0.998759,0.023392,0.167843,0.1109,0.539668,0.915989,0.133333,0.257143,0.0
0.999958,0.026812,0.152661,0.139709,0.525177,0.907046,0.2,0.0,0.045455
0.999577,0.01622,0.168607,0.08209,0.593386,0.910208,0.266667,0.028571,0.0
0.998759,0.014123,0.198924,0.057619,0.590126,0.915989,0.133333,0.114286,0.318182
0.999619,0.031336,0.18062,0.16418,0.53263,0.899729,0.066667,0.0,0.090909
0.999958,0.020523,0.129564,0.05328,0.517052,0.91888,0.066667,0.057143,0.0
0.999948,0.035308,0.162134,0.16418,0.509859,0.922132,0.066667,0.028571,0.318182
0.999958,0.014123,0.185212,0.084369,0.61683,0.919422,0.0,0.057143,0.0
0.999958,0.015999,0.103333,0.010113,0.528075,0.912647,0.133333,0.0,0.0
0.999291,0.151826,0.178363,0.106561,0.499198,0.937037,0.0,0.0,0.0
0.999897,0.145426,0.290899,0.239278,0.490969,0.984553,0.0,0.0,0.0
0.999958,0.013682,0.290448,0.092203,0.62511,0.977236,0.066667,0.057143,0.318182
0.998759,0.03586,0.058652,0.05328,0.466128,0.908943,0.133333,0.028571,0.0
0.998759,0.017434,0.154595,0.08209,0.582932,0.90271,0.266667,0.0,0.136364
0.998759,0.330354,0.095734,0.206723,0.309269,0.911382,0.0,0.0,0.0
0.999577,0.035308,0.126223,0.1109,0.506029,0.9028,0.133333,0.0,0.0
0.999291,0.015116,0.167582,0.106561,0.584278,0.933153,0.0,0.0,0.0
0.998759,0.03586,0.055905,0.057619,0.424831,0.901807,0.0,0.0,0.136364
0.999958,0.082644,0.114684,0.0,0.530611,0.9,0.066667,0.057143,0.0
0.999577,0.076906,0.225524,0.063393,0.588366,0.988979,0.133333,0.0,0.0
0.999958,0.167384,0.139983,0.0,0.514568,0.891418,0.133333,0.028571,0.0
0.997948,0.015116,0.181683,0.106561,0.57667,0.903523,0.4,0.0,0.0
0.999971,0.088271,0.141061,0.080467,0.486105,0.913279,0.0,0.0,0.0
0.999958,0.304756,0.123636,0.0,0.540496,0.998735,0.0,0.0,0.0
0.999958,0.177645,0.130277,0.08209,0.4579,0.907498,0.133333,0.0,0.0
0.998759,0.184155,0.104896,0.05328,0.47239,0.885276,0.0,0.0,0.136364
0.999958,0.030564,0.147477,0.13537,0.470372,0.895574,0.133333,0.028571,0.0
0.999958,0.015999,0.08691,0.02881,0.493919,0.898826,0.0,0.0,0.045455
0.999752,0.017323,0.215096,0.1109,0.575635,0.965492,0.066667,0.085714,0.0
0.999958,0.010593,0.150971,0.02881,0.585106,0.896387,0.2,0.028571,0.0
0.999958,0.193093,0.088644,0.02881,0.479066,0.90533,0.066667,0.0,0.0
0.997948,0.039391,0.071205,0.120326,0.409201,0.886811,0.066667,0.028571,0.0
0.999958,0.027033,0.130426,0.08209,0.501527,0.896658,0.133333,0.028571,0.0
0.998759,0.227629,0.23557,0.05328,0.510997,0.929991,0.0,0.371429,0.0
0.999958,0.035419,0.096717,0.132249,0.475133,0.915266,0.0,0.0,0.0
0.998759,0.05208,0.106433,0.299551,0.406666,0.915266,0.133333,0.0,0.0
0.998759,0.024826,0.102662,0.05328,0.521192,0.893225,0.066667,0.171429,0.0
0.998759,0.017434,0.155324,0.05328,0.582932,0.89738,0.0,0.142857,0.227273
0.998759,0.566479,0.102814,0.0,0.407908,0.916983,0.0,0.171429,0.0
0.999958,0.17268,0.140209,0.132717,0.486881,0.932701,0.0,0.0,0.0
0.999958,0.394682,0.118862,0.132717,0.421053,0.920596,0.066667,0.0,0.0
0.993693,0.418405,0.119725,0.169986,0.375408,0.897019,0.0,0.0,0.0
0.999924,0.203023,0.101475,0.134465,0.368421,0.917886,0.066667,0.0,0.0
0.998759,0.228181,0.064418,0.106561,0.334524,0.897471,0.0,0.028571,0.0
0.999288,0.092133,0.144212,0.153443,0.477617,0.918428,0.0,0.0,0.0
0.999958,0.265254,0.130115,0.0,0.517207,0.988708,0.0,0.0,0.0
0.999806,0.160433,0.147407,0.0,0.48124,0.951491,0.0,0.0,0.0
0.999958,0.07172,0.164686,0.0,0.589815,0.928184,0.133333,0.114286,0.0
0.998759,0.051528,0.129271,0.114239,0.505667,0.931165,0.4,0.0,0.0
0.998759,0.087719,0.106821,0.0,0.519174,0.926016,0.133333,0.057143,0.0
0.998759,0.057376,0.083797,0.132717,0.439528,0.936676,0.066667,0.085714,0.0
0.999958,0.094119,0.079107,0.0,0.496921,0.936405,0.0,0.028571,0.0
0.999958,0.032109,0.123305,0.05328,0.537028,0.89449,0.066667,0.0,0.0
0.999958,0.015999,0.112371,0.0,0.591161,0.969196,0.066667,0.0,0.0
0.999958,0.024826,0.112915,0.02881,0.552399,0.902349,0.0,0.057143,0.0
0.999577,0.037736,0.161533,0.216836,0.456813,0.914182,0.0,0.0,0.045455
0.999752,0.0715,0.173689,0.05328,0.552399,0.906233,0.0,0.0,0.0
0.998759,0.070396,0.041035,0.206973,0.346841,0.92421,0.0,0.057143,0.0
0.998759,0.057376,0.06099,0.106561,0.354293,0.925294,0.0,0.057143,0.0
0.999608,0.044908,0.122678,0.172077,0.465456,0.903704,0.0,0.0,0.0
0.998759,0.087719,0.091425,0.0,0.524763,0.90551,0.0,0.0,0.227273
0.998759,0.046011,0.112953,0.08209,0.529524,0.923848,0.066667,0.085714,0.0
0.999958,0.038288,0.123257,0.08209,0.565802,0.88925,0.0,0.028571,0.0
0.999577,0.09776,0.099492,0.08209,0.488175,0.911021,0.066667,0.0,0.0
0.999958,0.02935,0.124011,0.08209,0.551933,0.911743,0.066667,0.028571,0.0
0.999958,0.028578,0.169705,0.1109,0.561818,0.926649,0.066667,0.057143,0.0
0.998759,0.014123,0.203735,0.057619,0.590126,0.923577,0.2,0.228571,0.045455
0.998759,0.038288,0.131031,0.08209,0.473322,0.903704,0.133333,0.114286,0.0
0.999958,0.02935,0.124011,0.08209,0.551933,0.898193,0.066667,0.028571,0.0
0.999278,0.171135,0.165116,0.100162,0.469337,0.917525,0.0,0.028571,0.0
0.999577,0.021847,0.182408,0.08209,0.620918,0.911382,0.133333,0.085714,0.0
0.999577,0.021847,0.182408,0.08209,0.620918,0.957001,0.133333,0.085714,0.0
0.999958,0.021847,0.188543,0.063393,0.588263,0.955375,0.066667,0.142857,0.0
0.999958,0.021847,0.188378,0.063393,0.588263,0.940108,0.133333,0.085714,0.0
0.999752,0.020523,0.187713,0.08209,0.621539,0.93785,0.0,0.028571,0.0
0.998759,0.014123,0.193444,0.08209,0.62392,0.924752,0.0,0.057143,0.454545
0.999958,0.017323,0.219503,0.1109,0.604772,0.906504,0.0,0.114286,0.227273
0.998759,0.182942,0.105694,0.0,0.47917,0.914995,0.266667,0.0,0.0
0.999752,0.014123,0.189123,0.08209,0.621539,0.915537,0.133333,0.0,0.0
0.999958,0.027033,0.144689,0.05328,0.532164,0.932249,0.0,0.085714,0.0
0.997948,0.038288,0.104539,0.16418,0.465197,0.91888,0.133333,0.057143,0.0
0.999958,0.012799,0.130484,0.010113,0.546292,0.915176,0.2,0.0,0.0
0.997948,0.056162,0.124046,0.106561,0.547068,0.932069,0.0,0.0,0.0
0.999659,0.051859,0.117523,0.159841,0.523728,0.92963,0.0,0.0,0.0
0.998759,0.193865,0.09827,0.08209,0.418879,0.91355,0.066667,0.114286,0.0
0.998606,0.015999,0.100469,0.013765,0.501578,0.934056,0.066667,0.085714,0.0
0.999958,0.011586,0.141163,0.0,0.617295,0.902981,0.0,0.028571,0.0
0.999291,0.028578,0.159754,0.13537,0.543704,0.907678,0.066667,0.085714,0.0
0.999577,0.092574,0.114601,0.08209,0.504632,0.911924,0.066667,0.028571,0.0
0.999577,0.035308,0.111464,0.1109,0.476686,0.915808,0.133333,0.0,0.0
0.998925,0.017434,0.145918,0.106561,0.566268,0.925384,0.066667,0.028571,0.0
0.999958,0.027033,0.147881,0.132249,0.538063,0.909666,0.0,0.085714,0.0
0.999958,0.032771,0.161689,0.14205,0.567044,0.904155,0.2,0.0,0.0
0.999958,0.008937,0.177402,0.0,0.661854,0.979765,0.0,0.0,0.0
0.999958,0.025378,0.187296,0.106561,0.547896,0.913279,0.2,0.028571,0.0
0.999813,0.414874,0.535246,0.53087,0.31284,0.886089,0.133333,0.0,0.0
0.998759,0.205671,0.079358,0.0,0.45112,0.923668,0.133333,0.057143,0.0
0.999958,0.162198,0.174904,0.132717,0.500233,0.902529,0.0,0.0,0.0
0.998759,0.057376,0.062381,0.116674,0.396988,0.904697,0.0,0.0,0.090909
0.999577,0.035419,0.108972,0.05328,0.565285,0.904607,0.0,0.0,0.0
0.999537,0.082644,0.102633,0.0,0.539823,0.920777,0.0,0.028571,0.0
0.999008,0.04888,0.163617,0.259754,0.399317,0.918067,0.266667,0.0,0.0
0.998683,0.03895,0.200846,0.169361,0.459245,0.925023,0.4,0.028571,0.0
0.998759,0.044356,0.061646,0.156346,0.417275,0.928546,0.066667,0.057143,0.0
0.998759,0.038288,0.108498,0.16418,0.472597,0.931165,0.133333,0.114286,0.0
0.998759,0.032109,0.127613,0.08209,0.545567,0.919783,0.133333,0.114286,0.0
0.999958,0.082644,0.121007,0.0,0.544481,0.998013,0.133333,0.028571,0.0
0.998759,0.022399,0.118305,0.08209,0.537598,0.92159,0.133333,0.171429,0.0
0.999971,0.099415,0.087374,0.040233,0.451327,0.927191,0.0,0.057143,0.0
0.999903,0.281033,0.109421,0.15569,0.467163,0.905601,0.0,0.0,0.0
0.998759,0.03586,0.058877,0.05328,0.460539,0.968112,0.0,0.057143,0.0
0.999659,0.051859,0.12649,0.159841,0.532008,0.892231,0.0,0.0,0.0
0.999958,0.027033,0.12916,0.1109,0.550691,0.919061,0.133333,0.028571,0.0
0.998759,0.033212,0.167808,0.217461,0.488589,0.937398,0.333333,0.057143,0.0
0.998759,0.027695,0.109554,0.05328,0.533044,0.91084,0.266667,0.0,0.0
0.999958,0.017434,0.157128,0.05328,0.560575,0.901807,0.2,0.028571,0.0
0.998759,0.022399,0.123349,0.05328,0.511049,0.931436,0.2,0.057143,0.0
0.999537,0.075692,0.201368,0.023878,0.5037,0.925474,0.2,0.057143,0.0
0.999958,0.01644,0.228299,0.092203,0.617088,0.9,0.133333,0.0,0.318182
0.999958,0.014896,0.279762,0.063393,0.593127,0.893135,0.266667,0.028571,0.0
0.998759,0.249145,0.634968,0.424902,0.418103,0.923035,0.866667,0.114286,0.136364
0.999958,0.025709,0.302419,0.1109,0.712001,0.91635,0.2,0.057143,0.090909
0.998759,0.290301,0.031221,0.05328,0.330332,0.877145,0.0,0.028571,0.0
0.998759,0.134503,0.053344,0.106561,0.355535,0.864318,0.0,0.028571,0.0
0.998759,0.214719,0.074057,0.106561,0.376753,0.883198,0.0,0.057143,0.0
0.999958,0.087719,0.094894,0.0,0.528075,0.896477,0.133333,0.0,0.0
0.957247,0.02273,0.261241,0.106561,0.698494,0.940289,0.066667,0.085714,0.0
0.998204,0.186472,0.130649,0.162557,0.417689,0.917886,0.133333,0.028571,0.0
0.998278,0.044356,0.049369,0.094294,0.371009,0.902349,0.0,0.0,0.0
0.998759,0.120159,0.064618,0.08209,0.422864,0.892593,0.2,0.0,0.0
0.999958,0.087719,0.095148,0.0,0.514206,0.893225,0.066667,0.028571,0.0
0.999577,0.022399,0.110143,0.08209,0.533975,0.875429,0.133333,0.0,0.0
0.999577,0.092574,0.126538,0.08209,0.504632,0.916621,0.133333,0.0,0.0
0.999659,0.033212,0.175786,0.188651,0.571599,0.982294,0.133333,0.057143,0.0
0.999985,0.047225,0.093214,0.133747,0.384619,0.888979,0.066667,0.0,0.045455
0.998759,0.076575,0.053452,0.05328,0.491694,0.891689,0.0,0.0,0.0
0.998759,0.056604,0.061713,0.106561,0.447343,0.916441,0.066667,0.028571,0.0
0.9997,0.014896,0.26996,0.079156,0.605807,0.91075,0.133333,0.057143,0.0
0.999405,0.015447,0.321427,0.159841,0.644983,0.996748,0.0,0.0,0.0
0.999958,0.174887,0.177889,0.250265,0.431972,0.915628,0.066667,0.0,0.045455
0.998278,0.131524,0.265238,0.106561,0.559385,0.912285,0.2,0.0,0.318182
0.998759,0.218691,0.068348,0.05328,0.422864,0.885727,0.133333,0.0,0.0
0.999851,0.136489,0.081719,0.250172,0.372975,0.925113,0.0,0.0,0.0
0.999506,0.126779,0.078731,0.196891,0.364695,0.903975,0.0,0.0,0.0
0.999955,0.041818,0.112126,0.106561,0.543135,0.888257,0.0,0.028571,0.0
0.999659,0.051859,0.110576,0.159841,0.43161,0.887082,0.0,0.0,0.0
0.999577,0.024826,0.11562,0.05328,0.545464,0.896116,0.0,0.028571,0.0
0.999958,0.182942,0.103753,0.02881,0.496351,0.872177,0.066667,0.028571,0.0
0.999778,0.079334,0.198647,0.155846,0.583346,0.909485,0.066667,0.028571,0.0
0.999103,0.288867,0.305932,0.0,0.634943,0.991057,0.2,0.0,0.0
0.999958,0.146861,0.266956,0.078969,0.651193,0.931617,0.266667,0.0,0.0
0.999577,0.02273,0.21437,0.230601,0.511411,0.922764,0.133333,0.114286,0.0
0.999582,0.301997,0.259402,0.057619,0.531336,0.899006,0.0,0.142857,0.0
0.998759,0.080106,0.028786,0.106561,0.284221,0.923758,0.0,0.0,0.0
0.999627,0.173894,0.167178,0.157781,0.428401,0.931436,0.133333,0.0,0.0
0.999278,0.162198,0.219255,0.179131,0.498991,0.958717,0.0,0.085714,0.0
0.998759,0.051087,0.063874,0.106561,0.376236,0.901626,0.0,0.0,0.090909
0.999958,0.272757,0.123454,0.05328,0.451172,0.90009,0.0,0.028571,0.0
0.999577,0.083747,0.131362,0.05328,0.507685,0.894038,0.066667,0.057143,0.0
0.999291,0.02273,0.224525,0.106561,0.576515,0.950136,0.066667,0.2,0.0
0.998759,0.228181,0.063721,0.132717,0.375304,0.885637,0.066667,0.057143,0.0
0.999958,0.16937,0.144218,0.100162,0.496766,0.90262,0.0,0.0,0.090909
0.999965,0.104711,0.119044,0.146794,0.44667,0.898464,0.066667,0.0,0.0
0.999578,0.079996,0.114449,0.040233,0.514154,0.900181,0.133333,0.0,0.0
0.999578,0.081982,0.14699,0.097853,0.485432,0.933062,0.266667,0.0,0.0
0.999958,0.025378,0.186653,0.13537,0.526885,0.902168,0.133333,0.0,0.090909
0.999607,0.033874,0.225037,0.278669,0.515862,0.913911,0.133333,0.0,0.0
0.999958,0.020523,0.240283,0.1109,0.555245,0.918067,0.2,0.028571,0.0
0.999954,0.055611,0.136575,0.270741,0.48833,0.910117,0.133333,0.0,0.0
0.999288,0.030564,0.136476,0.106561,0.513171,0.887986,0.0,0.028571,0.0
0.999288,0.028578,0.151035,0.106561,0.527713,0.921229,0.066667,0.0,0.0
0.999577,0.023392,0.149539,0.106561,0.531698,0.905239,0.066667,0.0,0.045455
0.999288,0.033543,0.181297,0.221799,0.516328,0.918699,0.266667,0.0,0.0
0.999577,0.008386,0.1868,0.05328,0.623092,0.941192,0.133333,0.0,0.0
0.999954,0.063445,0.120014,0.213122,0.557833,0.988889,0.0,0.0,0.0
0.999958,0.046011,0.089373,0.0,0.638721,0.898555,0.0,0.0,0.0
