oz124,oz125,oz126,oz128,oz13,oz131,oz149,oz150,oz151,oz165,oz171,oz172,oz173,oz175,oz176,oz177,oz178,oz197,oz247,oz249
0.0,0.035714,0.0,0.117647,0.136364,0.0,0.173077,0.090909,0.071429,0.0,0.0,0.269231,0.0,0.0,0.0,0.0,0.0,0.0,0.008386,0.177205
0.133333,0.107143,0.133333,0.058824,0.0,0.15,0.0,0.0,0.0,0.0,0.1,0.173077,0.0,0.153846,0.0,0.027778,0.0,0.0,0.176211,0.128934
0.133333,0.071429,0.066667,0.0,0.090909,0.1,0.076923,0.045455,0.071429,0.0,0.0375,0.153846,0.0,0.153846,0.0,0.0,0.0,0.0,0.174556,0.12592
0.0,0.107143,0.0,0.0,0.454545,0.0,0.269231,0.363636,0.0,0.0,0.0,0.269231,0.0,0.0,0.0,0.0,0.0,0.0,0.012579,0.299781
0.0,0.107143,0.066667,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.0,0.0375,0.134615,0.0,0.076923,0.0,0.0,0.0,0.0,0.038288,0.119776
0.0,0.142857,0.0,0.0,0.045455,0.0,0.096154,0.0,0.071429,0.2,0.025,0.211538,0.0,0.0,0.115385,0.055556,0.0,0.0,0.029681,0.211481
0.0,0.107143,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.153846,0.0,0.0,0.153846,0.0,0.0,0.0,0.038288,0.132832
0.2,0.214286,0.0,0.058824,0.136364,0.0,0.076923,0.090909,0.0,0.2,0.025,0.076923,0.083333,0.307692,0.0,0.0,0.0,0.1,0.163853,0.172152
0.066667,0.071429,0.133333,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0375,0.038462,0.0,0.076923,0.115385,0.055556,0.0,0.1,0.03586,0.065617
0.066667,0.107143,0.0,0.0,0.090909,0.1,0.076923,0.0,0.142857,0.0,0.0,0.211538,0.0,0.076923,0.0,0.0,0.0,0.0,0.092574,0.109981
0.133333,0.071429,0.266667,0.058824,0.136364,0.0,0.057692,0.045455,0.142857,0.0,0.2125,0.057692,0.0,0.153846,0.0,0.0,0.0,0.0,0.146861,0.185998
0.0,0.071429,0.133333,0.0,0.045455,0.0,0.096154,0.045455,0.0,0.1,0.0,0.115385,0.0,0.0,0.115385,0.083333,0.0,0.0,0.020523,0.12229
0.0,0.035714,0.0,0.117647,0.181818,0.0,0.115385,0.045455,0.142857,0.0,0.0,0.153846,0.0,0.0,0.0,0.0,0.0,0.0,0.021847,0.183465
0.133333,0.107143,0.066667,0.0,0.090909,0.1,0.076923,0.045455,0.071429,0.0,0.0625,0.288462,0.0,0.153846,0.0,0.055556,0.0,0.0,0.149509,0.20861
0.133333,0.142857,0.2,0.0,0.181818,0.0,0.038462,0.090909,0.142857,0.1,0.1125,0.038462,0.0,0.230769,0.0,0.0,0.0,0.0,0.165398,0.149106
0.0,0.178571,0.0,0.0,0.136364,0.05,0.173077,0.090909,0.071429,0.1,0.0,0.211538,0.0,0.153846,0.0,0.0,0.0,0.1,0.028136,0.204044
0.066667,0.178571,0.0,0.0,0.045455,0.1,0.096154,0.045455,0.0,0.1,0.0,0.134615,0.0,0.153846,0.076923,0.0,0.0,0.1,0.037736,0.138961
0.0,0.142857,0.0,0.0,0.227273,0.0,0.057692,0.045455,0.214286,0.0,0.0,0.057692,0.0,0.0,0.0,0.0,0.0,0.0,0.044908,0.155607
0.133333,0.142857,0.133333,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0375,0.038462,0.0,0.076923,0.0,0.138889,0.0,0.1,0.046011,0.086334
0.333333,0.321429,0.0,0.0,0.090909,0.05,0.192308,0.0,0.142857,0.0,0.0,0.288462,0.0,0.538462,0.038462,0.0,0.0,0.0,0.390378,0.258062
0.066667,0.035714,0.0,0.0,0.227273,0.0,0.173077,0.181818,0.071429,0.0,0.0,0.173077,0.0,0.076923,0.0,0.0,0.0,0.0,0.066755,0.167506
0.0,0.035714,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.038462,0.0,0.0,0.076923,0.0,0.0,0.0,0.050094,0.041563
0.0,0.0,0.0,0.0,0.045455,0.05,0.096154,0.045455,0.0,0.0,0.0,0.134615,0.0,0.076923,0.0,0.055556,0.0,0.0,0.087719,0.113736
0.0,0.107143,0.0,0.0,0.227273,0.0,0.192308,0.136364,0.0,0.1,0.0,0.192308,0.0,0.076923,0.0,0.0,0.0,0.0,0.018206,0.20203
0.066667,0.071429,0.133333,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.019231,0.0,0.076923,0.038462,0.055556,0.0,0.0,0.107139,0.07517
0.0,0.178571,0.066667,0.0,0.090909,0.0,0.076923,0.0,0.142857,0.1,0.0,0.076923,0.0,0.0,0.115385,0.0,0.0,0.0,0.043584,0.116151
0.0,0.035714,0.0,0.117647,0.136364,0.0,0.173077,0.090909,0.071429,0.0,0.0,0.211538,0.0,0.0,0.0,0.0,0.0,0.0,0.014123,0.193533
0.066667,0.071429,0.066667,0.0,0.136364,0.05,0.057692,0.0,0.214286,0.0,0.0,0.115385,0.0,0.076923,0.0,0.083333,0.0,0.0,0.096546,0.13835
0.0,0.107143,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.1875,0.076923,0.0,0.0,0.0,0.166667,0.0,0.0,0.028578,0.19057
0.0,0.071429,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.166667,0.0,0.0,0.03586,0.059479
0.133333,0.142857,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.075,0.076923,0.166667,0.153846,0.0,0.0,0.0,0.2,0.035308,0.122025
0.0,0.321429,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.25,0.0,0.071168,0.110184
0.0,0.071429,0.066667,0.0,0.136364,0.0,0.173077,0.045455,0.142857,0.0,0.0375,0.173077,0.0,0.0,0.0,0.0,0.0,0.0,0.021847,0.180165
0.0,0.107143,0.066667,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.0,0.0375,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.041818,0.103877
0.066667,0.107143,0.066667,0.0,0.181818,0.0,0.076923,0.045455,0.0,0.0,0.0,0.076923,0.0,0.076923,0.115385,0.0,0.0,0.0,0.092574,0.111114
0.133333,0.142857,0.066667,0.0,0.136364,0.0,0.057692,0.045455,0.142857,0.0,0.0375,0.057692,0.0,0.153846,0.0,0.0,0.0,0.0,0.193865,0.111725
0.0,0.142857,0.0,0.0,0.045455,0.0,0.096154,0.0,0.071429,0.0,0.0,0.096154,0.0,0.307692,0.0,0.0,0.0,0.2,0.041818,0.097382
0.533333,0.571429,0.466667,0.176471,0.090909,0.0,0.019231,0.045455,0.071429,0.3,0.4875,0.192308,0.166667,0.615385,0.0,0.083333,0.0,0.0,0.321968,0.60502
0.066667,0.071429,0.133333,0.176471,0.0,0.0,0.0,0.0,0.0,0.1,0.1875,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,0.018868,0.134048
0.466667,0.357143,0.0,0.0,0.272727,0.05,0.115385,0.090909,0.285714,0.0,0.025,0.230769,0.083333,0.538462,0.0,0.055556,0.0,0.0,0.567803,0.304959
0.133333,0.107143,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2875,0.057692,0.0,0.153846,0.076923,0.111111,0.0,0.0,0.067638,0.257938
0.0,0.0,0.133333,0.0,0.181818,0.1,0.038462,0.181818,0.0,0.0,0.075,0.115385,0.0,0.0,0.0,0.0,0.0,0.0,0.020523,0.152298
0.066667,0.035714,0.0,0.0,0.090909,0.0,0.076923,0.0,0.142857,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.107139,0.078098
0.066667,0.035714,0.0,0.0,0.136364,0.0,0.057692,0.0,0.214286,0.0,0.0,0.057692,0.0,0.076923,0.0,0.0,0.0,0.0,0.111111,0.093389
0.0,0.107143,0.133333,0.0,0.136364,0.0,0.057692,0.0,0.214286,0.0,0.0,0.076923,0.0,0.0,0.0,0.166667,0.0,0.0,0.037736,0.157759
0.066667,0.071429,0.066667,0.0,0.090909,0.05,0.076923,0.0,0.142857,0.0,0.0,0.134615,0.0,0.076923,0.0,0.083333,0.0,0.0,0.092574,0.12306
0.066667,0.178571,0.0,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.1,0.0,0.076923,0.0,0.153846,0.0,0.0,0.0,0.1,0.047225,0.10803
0.0,0.107143,0.333333,0.117647,0.181818,0.0,0.038462,0.181818,0.0,0.1,0.3,0.096154,0.0,0.0,0.0,0.083333,0.0,0.0,0.01313,0.308386
0.066667,0.071429,0.266667,0.176471,0.0,0.0,0.0,0.0,0.0,0.1,0.2625,0.038462,0.0,0.076923,0.0,0.166667,0.0,0.0,0.025709,0.31608
0.066667,0.035714,0.066667,0.0,0.136364,0.05,0.096154,0.090909,0.0,0.0,0.0,0.134615,0.0,0.076923,0.0,0.083333,0.0,0.0,0.078341,0.112043
0.133333,0.142857,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.153846,0.153846,0.0,0.0,0.0,0.038288,0.107394
0.0,0.107143,0.0,0.0,0.227273,0.0,0.134615,0.181818,0.071429,0.0,0.025,0.134615,0.0,0.0,0.0,0.0,0.0,0.0,0.021847,0.172422
0.0,0.142857,0.0,0.0,0.136364,0.0,0.076923,0.090909,0.071429,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.035308,0.12621
0.066667,0.071429,0.0,0.0,0.136364,0.0,0.134615,0.136364,0.0,0.1,0.05,0.134615,0.0,0.076923,0.076923,0.0,0.0,0.0,0.015116,0.175032
0.0,0.035714,0.066667,0.0,0.045455,0.0,0.057692,0.0,0.0,0.0,0.1375,0.057692,0.0,0.0,0.0,0.055556,0.0,0.0,0.011586,0.139108
0.066667,0.071429,0.0,0.0,0.136364,0.0,0.134615,0.136364,0.0,0.1,0.05,0.134615,0.0,0.076923,0.076923,0.0,0.0,0.0,0.015116,0.175032
0.0,0.035714,0.0,0.0,0.227273,0.0,0.096154,0.227273,0.0,0.0,0.05,0.096154,0.0,0.0,0.0,0.0,0.0,0.0,0.00971,0.157087
0.066667,0.071429,0.0,0.0,0.136364,0.0,0.057692,0.0,0.071429,0.0,0.0,0.057692,0.0,0.076923,0.0,0.0,0.0,0.0,0.103829,0.100342
0.133333,0.107143,0.0,0.0,0.181818,0.0,0.076923,0.090909,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.1,0.09776,0.09286
0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.057692,0.0,0.0,0.0,0.0,0.0,0.0,0.050535,0.046537
0.0,0.107143,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.134615,0.0,0.0,0.076923,0.111111,0.0,0.0,0.032109,0.105061
0.133333,0.107143,0.0,0.0,0.136364,0.0,0.076923,0.090909,0.0,0.1,0.05,0.076923,0.083333,0.153846,0.076923,0.0,0.0,0.0,0.081209,0.157962
0.066667,0.107143,0.0,0.0,0.181818,0.05,0.153846,0.045455,0.214286,0.0,0.0,0.307692,0.0,0.076923,0.0,0.0,0.0,0.0,0.073375,0.200719
0.066667,0.071429,0.066667,0.0,0.136364,0.0,0.173077,0.090909,0.071429,0.1,0.0,0.173077,0.0,0.076923,0.115385,0.0,0.0,0.1,0.015116,0.179035
0.066667,0.071429,0.066667,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.173077,0.0,0.076923,0.0,0.083333,0.0,0.0,0.116959,0.072185
0.0,0.107143,0.066667,0.0,0.045455,0.1,0.096154,0.045455,0.0,0.0,0.0,0.173077,0.0,0.076923,0.0,0.083333,0.0,0.1,0.027033,0.13471
0.266667,0.142857,0.0,0.0,0.272727,0.0,0.115385,0.090909,0.285714,0.0,0.0,0.230769,0.0,0.307692,0.0,0.0,0.0,0.0,0.331016,0.199863
0.0,0.178571,0.133333,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.05,0.038462,0.0,0.0,0.0,0.277778,0.0,0.0,0.033212,0.170341
0.2,0.071429,0.066667,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.057692,0.0,0.230769,0.0,0.083333,0.0,0.0,0.412888,0.040141
0.0,0.0,0.2,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.019231,0.0,0.076923,0.0,0.055556,0.0,0.0,0.078341,0.138191
0.133333,0.142857,0.0,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.0,0.0,0.192308,0.0,0.230769,0.0,0.0,0.0,0.1,0.17268,0.18055
0.133333,0.107143,0.0,0.0,0.090909,0.0,0.192308,0.0,0.142857,0.0,0.0,0.192308,0.0,0.230769,0.0,0.0,0.0,0.0,0.153592,0.191236
0.066667,0.214286,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.115385,0.0,0.076923,0.0,0.0,0.0,0.0,0.112987,0.107651
0.0,0.214286,0.066667,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.096154,0.083333,0.153846,0.0,0.083333,0.0,0.2,0.048108,0.120788
0.2,0.321429,0.0,0.0,0.136364,0.05,0.057692,0.0,0.214286,0.0,0.025,0.096154,0.0,0.153846,0.0,0.111111,0.0,0.0,0.101953,0.188219
0.0,0.107143,0.066667,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0625,0.153846,0.0,0.0,0.076923,0.0,0.0,0.1,0.032109,0.109936
0.066667,0.107143,0.066667,0.235294,0.136364,0.0,0.057692,0.090909,0.071429,0.1,0.3375,0.076923,0.0,0.076923,0.076923,0.055556,0.0,0.0,0.057707,0.339005
0.133333,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.038462,0.0,0.153846,0.076923,0.0,0.0,0.0,0.051087,0.058212
0.2,0.392857,0.4,0.352941,0.136364,0.05,0.038462,0.045455,0.071429,0.1,0.15,0.288462,0.083333,0.230769,0.0,0.166667,0.5,0.2,0.125014,0.451392
0.066667,0.285714,0.266667,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.175,0.134615,0.0,0.076923,0.038462,0.277778,0.0,0.1,0.034095,0.276064
0.133333,0.071429,0.0,0.0,0.363636,0.0,0.346154,0.181818,0.285714,0.0,0.0,0.346154,0.0,0.153846,0.0,0.0,0.0,0.0,0.117842,0.352864
0.0,0.035714,0.066667,0.0,0.136364,0.0,0.096154,0.090909,0.0,0.0,0.0375,0.096154,0.0,0.0,0.0,0.0,0.0,0.0,0.012799,0.117761
0.066667,0.25,0.0,0.0,0.136364,0.0,0.019231,0.0,0.0,0.0,0.0,0.019231,0.0,0.307692,0.0,0.0,0.0,0.0,0.137151,0.09014
0.0,0.107143,0.133333,0.0,0.090909,0.0,0.076923,0.090909,0.0,0.2,0.0,0.096154,0.0,0.0,0.115385,0.083333,0.0,0.0,0.025047,0.140546
0.0,0.035714,0.066667,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.0,0.0625,0.192308,0.0,0.0,0.0,0.0,0.0,0.0,0.012799,0.134016
0.0,0.071429,0.0,0.0,0.090909,0.0,0.192308,0.0,0.142857,0.0,0.0,0.192308,0.0,0.153846,0.0,0.0,0.0,0.0,0.017434,0.141717
0.2,0.25,0.0,0.0,0.136364,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.384615,0.076923,0.0,0.0,0.0,0.210637,0.124272
0.0,0.107143,0.133333,0.0,0.045455,0.0,0.096154,0.0,0.071429,0.0,0.0,0.115385,0.0,0.076923,0.0,0.166667,0.0,0.0,0.035308,0.132902
0.133333,0.107143,0.2,0.0,0.0,0.1,0.019231,0.0,0.0,0.0,0.0,0.096154,0.0,0.153846,0.0,0.25,0.0,0.0,0.177645,0.14018
0.066667,0.142857,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.057692,0.0,0.076923,0.0,0.0,0.0,0.0,0.146309,0.056303
0.2,0.142857,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.166667,0.0,0.0,0.133289,0.046944
0.266667,0.392857,0.0,0.0,0.227273,0.0,0.019231,0.0,0.357143,0.0,0.0,0.019231,0.0,0.307692,0.0,0.0,0.0,0.0,0.383096,0.157259
0.0,0.178571,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.038462,0.0,0.0,0.0,0.25,0.0,0.0,0.051528,0.093494
0.0,0.035714,0.0,0.0,0.045455,0.05,0.096154,0.045455,0.0,0.0,0.0,0.192308,0.0,0.0,0.0,0.0,0.0,0.0,0.022399,0.131184
0.0,0.071429,0.0,0.058824,0.045455,0.0,0.096154,0.045455,0.0,0.0,0.0,0.173077,0.083333,0.0,0.0,0.0,0.0,0.0,0.02935,0.123454
0.066667,0.071429,0.0,0.0,0.181818,0.15,0.115385,0.136364,0.071429,0.0,0.025,0.230769,0.0,0.076923,0.0,0.111111,0.0,0.0,0.067307,0.203576
0.066667,0.071429,0.0,0.0,0.136364,0.05,0.076923,0.090909,0.0,0.0,0.0,0.115385,0.0,0.076923,0.0,0.0,0.0,0.1,0.024826,0.094318
0.066667,0.035714,0.2,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.0,0.1125,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.078341,0.122207
0.0,0.071429,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.096154,0.0,0.0,0.0,0.0,0.0,0.0,0.050535,0.069172
0.133333,0.178571,0.066667,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0875,0.038462,0.0,0.230769,0.0,0.055556,0.0,0.2,0.27022,0.155591
0.133333,0.071429,0.133333,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.125,0.076923,0.0,0.153846,0.0,0.111111,0.0,0.0,0.176211,0.17254
0.0,0.035714,0.0,0.0,0.090909,0.0,0.192308,0.0,0.142857,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00971,0.166268
0.133333,0.107143,0.0,0.0,0.136364,0.0,0.173077,0.045455,0.142857,0.1,0.0,0.230769,0.0,0.0,0.0,0.0,0.0,0.0,0.020523,0.173307
0.066667,0.071429,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.038462,0.0,0.076923,0.0,0.111111,0.0,0.0,0.129869,0.047638
0.0,0.107143,0.066667,0.0,0.090909,0.0,0.076923,0.0,0.142857,0.1,0.0,0.134615,0.0,0.0,0.115385,0.0,0.0,0.0,0.02935,0.109112
0.2,0.142857,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.307692,0.038462,0.083333,0.0,0.1,0.372724,0.051135
0.0,0.071429,0.0,0.0,0.090909,0.0,0.192308,0.0,0.142857,0.0,0.0,0.192308,0.0,0.0,0.0,0.0,0.0,0.1,0.01622,0.151821
0.133333,0.071429,0.133333,0.058824,0.0,0.05,0.0,0.0,0.0,0.0,0.125,0.057692,0.0,0.153846,0.0,0.055556,0.083333,0.0,0.182942,0.108084
0.0,0.107143,0.0,0.0,0.181818,0.0,0.173077,0.0,0.0,0.0,0.0,0.173077,0.0,0.0,0.0,0.0,0.0,0.0,0.019309,0.192069
0.0,0.107143,0.0,0.0,0.090909,0.05,0.076923,0.0,0.071429,0.1,0.0,0.134615,0.0,0.0,0.076923,0.0,0.0,0.1,0.037736,0.17198
0.066667,0.107143,0.066667,0.0,0.090909,0.0,0.076923,0.0,0.142857,0.1,0.0,0.076923,0.0,0.076923,0.0,0.083333,0.0,0.1,0.032771,0.146497
0.0,0.107143,0.0,0.0,0.090909,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.039391,0.082458
0.066667,0.035714,0.0,0.0,0.136364,0.0,0.057692,0.0,0.071429,0.0,0.0,0.057692,0.0,0.076923,0.0,0.0,0.0,0.0,0.10736,0.129481
0.066667,0.142857,0.066667,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.0,0.0375,0.115385,0.0,0.076923,0.0,0.055556,0.0,0.0,0.095553,0.155595
0.266667,0.107143,0.0,0.0,0.136364,0.0,0.057692,0.0,0.071429,0.0,0.0,0.057692,0.0,0.307692,0.0,0.0,0.0,0.0,0.40726,0.106894
0.066667,0.142857,0.0,0.0,0.136364,0.0,0.057692,0.045455,0.142857,0.1,0.0,0.115385,0.0,0.153846,0.0,0.0,0.0,0.0,0.101512,0.100587
0.133333,0.107143,0.066667,0.0,0.090909,0.0,0.076923,0.0,0.142857,0.1,0.0,0.076923,0.0,0.153846,0.115385,0.0,0.0,0.1,0.09776,0.104437
0.066667,0.142857,0.066667,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.2,0.0,0.076923,0.0,0.153846,0.115385,0.0,0.0,0.1,0.035308,0.120555
0.066667,0.107143,0.066667,0.0,0.090909,0.0,0.076923,0.0,0.142857,0.1,0.0,0.134615,0.0,0.076923,0.115385,0.0,0.0,0.1,0.02935,0.115317
0.333333,0.25,0.0,0.0,0.090909,0.05,0.076923,0.0,0.142857,0.0,0.0,0.192308,0.083333,0.384615,0.0,0.0,0.0,0.0,0.441355,0.167105
0.066667,0.035714,0.066667,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.6125,0.038462,0.0,0.076923,0.0,0.055556,0.0,0.0,0.051639,0.367044
0.133333,0.107143,0.466667,0.294118,0.0,0.0,0.019231,0.045455,0.0,0.1,0.525,0.038462,0.0,0.153846,0.0,0.055556,0.0,0.0,0.054397,0.39717
0.066667,0.071429,0.066667,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1125,0.038462,0.0,0.076923,0.076923,0.055556,0.0,0.1,0.032109,0.124667
0.0,0.071429,0.266667,0.117647,0.0,0.15,0.0,0.0,0.0,0.1,0.15,0.076923,0.0,0.0,0.076923,0.055556,0.0,0.1,0.027033,0.154293
0.133333,0.178571,0.0,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.1,0.0,0.134615,0.0,0.0,0.0,0.0,0.0,0.0,0.043584,0.117408
0.0,0.178571,0.0,0.117647,0.090909,0.0,0.076923,0.045455,0.071429,0.1,0.0,0.173077,0.0,0.0,0.0,0.0,0.0,0.0,0.037736,0.140937
0.066667,0.071429,0.0,0.058824,0.0,0.0,0.0,0.0,0.0,0.1,0.2125,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,0.018868,0.140683
0.066667,0.035714,0.0,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.019231,0.0,0.076923,0.0,0.111111,0.0,0.0,0.07172,0.149434
0.066667,0.035714,0.066667,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.3625,0.038462,0.0,0.076923,0.0,0.055556,0.0,0.0,0.062893,0.22063
0.0,0.178571,0.133333,0.0,0.136364,0.1,0.038462,0.045455,0.0,0.1,0.0,0.115385,0.0,0.076923,0.0,0.166667,0.0,0.0,0.037736,0.136816
0.0,0.178571,0.0,0.0,0.318182,0.05,0.192308,0.136364,0.071429,0.0,0.0,0.230769,0.0,0.0,0.0,0.0,0.0,0.0,0.029902,0.293181
0.4,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.153846,0.0,0.222222,0.0,0.0,0.146861,0.181094
0.066667,0.071429,0.066667,0.0,0.090909,0.0,0.038462,0.045455,0.0,0.0,0.0375,0.038462,0.0,0.076923,0.0,0.0,0.0,0.0,0.107139,0.072984
0.2,0.107143,0.066667,0.0,0.090909,0.15,0.076923,0.0,0.142857,0.0,0.0375,0.211538,0.0,0.230769,0.0,0.055556,0.0,0.0,0.248704,0.194119
0.066667,0.107143,0.133333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.173077,0.0,0.076923,0.0,0.166667,0.0,0.0,0.103829,0.10024
0.133333,0.178571,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.057692,0.0,0.307692,0.0,0.0,0.0,0.0,0.225312,0.104911
0.266667,0.214286,0.0,0.0,0.136364,0.1,0.0,0.0,0.0,0.0,0.025,0.076923,0.0,0.307692,0.0,0.111111,0.0,0.0,0.381772,0.140123
0.066667,0.107143,0.0,0.0,0.136364,0.05,0.076923,0.0,0.0,0.1,0.0,0.076923,0.0,0.076923,0.076923,0.0,0.0,0.0,0.040494,0.141256
0.2,0.107143,0.0,0.0,0.045455,0.0,0.019231,0.045455,0.0,0.1,0.0,0.019231,0.166667,0.230769,0.038462,0.055556,0.0,0.0,0.193865,0.108593
0.0,0.071429,0.133333,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.1,0.0,0.096154,0.0,0.076923,0.0,0.166667,0.0,0.1,0.027033,0.144762
0.066667,0.178571,0.0,0.0,0.227273,0.0,0.057692,0.045455,0.214286,0.0,0.0,0.057692,0.0,0.076923,0.0,0.0,0.0,0.0,0.102725,0.145708
0.0,0.071429,0.0,0.0,0.045455,0.0,0.057692,0.0,0.0,0.0,0.0,0.057692,0.0,0.076923,0.0,0.0,0.0,0.0,0.120159,0.068558
0.0,0.214286,0.0,0.0,0.454545,0.0,0.269231,0.181818,0.428571,0.2,0.0,0.269231,0.0,0.153846,0.0,0.0,0.0,0.2,0.032881,0.455439
0.066667,0.035714,0.2,0.0,0.045455,0.0,0.038462,0.0,0.0,0.0,0.1125,0.038462,0.083333,0.076923,0.0,0.0,0.0,0.0,0.087719,0.099747
0.066667,0.142857,0.066667,0.0,0.045455,0.05,0.096154,0.0,0.071429,0.2,0.0,0.096154,0.0,0.076923,0.192308,0.0,0.0,0.1,0.032771,0.133994
0.0,0.107143,0.266667,0.0,0.090909,0.05,0.038462,0.0,0.0,0.0,0.1125,0.076923,0.0,0.0,0.0,0.083333,0.0,0.0,0.025047,0.11674
0.0,0.107143,0.066667,0.0,0.136364,0.0,0.173077,0.045455,0.142857,0.0,0.0375,0.173077,0.0,0.0,0.0,0.0,0.0,0.0,0.026812,0.166147
0.0,0.071429,0.066667,0.0,0.181818,0.0,0.153846,0.181818,0.0,0.1,0.0625,0.153846,0.0,0.076923,0.0,0.0,0.0,0.0,0.014123,0.189597
0.133333,0.142857,0.066667,0.0,0.136364,0.0,0.057692,0.045455,0.142857,0.0,0.0375,0.057692,0.0,0.153846,0.0,0.0,0.0,0.0,0.110449,0.094337
0.0,0.178571,0.2,0.058824,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.076923,0.0,0.0,0.0,0.25,0.0,0.0,0.040494,0.125185
0.133333,0.107143,0.0,0.0,0.272727,0.0,0.115385,0.090909,0.285714,0.0,0.0,0.115385,0.0,0.153846,0.0,0.0,0.0,0.0,0.157784,0.214011
0.0,0.071429,0.066667,0.0,0.045455,0.0,0.038462,0.0,0.0,0.0,0.0,0.038462,0.083333,0.0,0.0,0.083333,0.0,0.0,0.031226,0.056147
0.266667,0.107143,0.0,0.0,0.136364,0.0,0.057692,0.0,0.214286,0.0,0.0,0.057692,0.0,0.307692,0.0,0.0,0.0,0.0,0.435617,0.083158
0.0,0.107143,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.230769,0.0,0.222222,0.0,0.2,0.039391,0.090222
0.066667,0.107143,0.0,0.117647,0.045455,0.0,0.038462,0.0,0.0,0.1,0.0,0.076923,0.083333,0.076923,0.0,0.0,0.0,0.0,0.035419,0.067097
0.133333,0.107143,0.0,0.117647,0.045455,0.0,0.038462,0.0,0.0,0.1,0.0,0.076923,0.083333,0.153846,0.0,0.0,0.0,0.1,0.035419,0.072895
