oz1,oz249,oz3,oz4,oz5
0.999659,0.12649,0.997772,0.996794,0.0
0.999958,0.12916,1.0,0.996741,0.133333
0.998759,0.167808,0.99726,0.996325,0.333333
0.998759,0.109554,0.99726,0.996325,0.266667
0.999958,0.157128,1.0,0.996741,0.2
0.998759,0.123349,0.99726,0.996325,0.2
0.999537,0.201368,0.9996,0.996686,0.2
0.999958,0.228299,1.0,0.996741,0.133333
0.999958,0.279762,1.0,0.997158,0.266667
0.998759,0.634968,0.99726,0.996325,0.866667
0.999958,0.302419,1.0,0.996741,0.2
0.998759,0.031221,0.99726,0.996325,0.0
0.998759,0.053344,0.99726,0.996325,0.0
0.998759,0.074057,0.99726,0.996325,0.0
0.999958,0.094894,1.0,0.996741,0.133333
0.957247,0.261241,0.999992,0.962679,0.066667
0.998204,0.130649,0.993895,0.996068,0.133333
0.998278,0.049369,0.998427,0.996214,0.0
0.998759,0.064618,0.99726,0.996325,0.2
0.999958,0.095148,1.0,0.996741,0.066667
0.999577,0.110143,0.999748,0.996656,0.133333
0.999577,0.126538,0.999748,0.996656,0.133333
0.999659,0.175786,0.997772,0.996794,0.133333
0.999985,0.093214,0.999742,0.996751,0.066667
0.998759,0.053452,0.99726,0.996325,0.0
0.998759,0.061713,0.99726,0.996325,0.066667
0.9997,0.26996,0.999655,0.997305,0.133333
0.999405,0.321427,0.999663,0.99741,0.0
0.999958,0.177889,1.0,0.996741,0.066667
0.998278,0.265238,0.998427,0.996269,0.2
0.998759,0.068348,0.99726,0.996325,0.133333
0.999851,0.081719,0.998715,0.996894,0.0
0.999506,0.078731,0.999309,0.996671,0.0
0.999955,0.112126,0.998049,0.996879,0.0
0.999659,0.110576,0.997772,0.996794,0.0
0.999577,0.11562,0.999748,0.996656,0.0
0.999958,0.103753,1.0,0.996741,0.066667
0.999778,0.198647,0.998589,0.99721,0.066667
0.999103,0.305932,0.999222,0.996763,0.2
0.999958,0.266956,1.0,0.997158,0.266667
0.999577,0.21437,0.999748,0.996656,0.133333
0.999582,0.259402,0.999488,0.997087,0.0
0.998759,0.028786,0.99726,0.996325,0.0
0.999627,0.167178,0.999488,0.996727,0.133333
0.999278,0.219255,0.999263,0.996566,0.0
0.998759,0.063874,0.99726,0.996325,0.0
0.999958,0.123454,1.0,0.996741,0.0
0.999577,0.131362,0.999748,0.996656,0.066667
0.999291,0.224525,0.999614,0.996571,0.066667
0.998759,0.063721,0.99726,0.996325,0.066667
0.999958,0.144218,1.0,0.996741,0.0
0.999965,0.119044,0.998265,0.996884,0.066667
0.999578,0.114449,0.999485,0.996799,0.133333
0.999578,0.14699,0.999485,0.996799,0.266667
0.999958,0.186653,1.0,0.996741,0.133333
0.999607,0.225037,0.99849,0.997159,0.133333
0.999958,0.240283,1.0,0.997158,0.2
0.999954,0.136575,0.997504,0.997017,0.133333
0.999288,0.136476,0.999455,0.996601,0.0
0.999288,0.151035,0.999455,0.996601,0.066667
0.999577,0.149539,0.999748,0.996656,0.066667
0.999288,0.181297,0.999455,0.996601,0.266667
0.999577,0.1868,0.999748,0.996988,0.133333
0.999954,0.120014,0.997504,0.997017,0.0
0.999958,0.089373,1.0,0.996741,0.0
0.999954,0.105411,0.997504,0.997017,0.0
0.999955,0.086805,0.998049,0.996879,0.0
0.999958,0.088354,1.0,0.996741,0.0
0.999955,0.096374,0.998049,0.996879,0.0
0.999955,0.114694,0.998049,0.996879,0.0
0.999958,0.10761,1.0,0.996741,0.2
0.999537,0.132679,0.9996,0.996686,0.133333
0.998759,0.0834,0.99726,0.996325,0.066667
0.999958,0.134287,1.0,0.996741,0.066667
0.999958,0.08242,1.0,0.996741,0.0
0.998759,0.088771,0.99726,0.996325,0.066667
0.999958,0.126764,1.0,0.996741,0.0
0.999535,0.287609,0.99769,0.997178,0.133333
0.998952,0.133892,0.999211,0.99646,0.0
0.999368,0.13315,0.99934,0.996642,0.066667
0.999958,0.192286,1.0,0.996741,0.066667
0.999958,0.264258,1.0,0.996741,0.333333
0.999958,0.274018,1.0,0.996741,0.333333
0.999958,0.462214,1.0,0.997435,0.4
0.999958,0.304182,1.0,0.997158,0.2
0.998759,0.130325,0.99726,0.996325,0.0
0.999537,0.15093,0.9996,0.996686,0.066667
0.999958,0.139413,1.0,0.996741,0.066667
0.999958,0.212429,1.0,0.996741,0.2
0.999958,0.333535,1.0,0.997158,0.2
0.998759,0.121309,0.99726,0.996325,0.133333
0.998759,0.182768,0.99726,0.996325,0.333333
0.999288,0.247497,0.999455,0.996876,0.0
0.998759,0.10411,0.99726,0.996325,0.066667
0.999577,0.124498,0.999748,0.996656,0.066667
0.999752,0.135365,0.999855,0.997073,0.0
0.999958,0.228289,1.0,0.997158,0.066667
0.998278,0.321888,0.998427,0.996269,0.266667
0.998759,0.103718,0.99726,0.996325,0.133333
0.999955,0.120969,0.998049,0.996879,0.0
0.998278,0.119769,0.998427,0.996269,0.266667
0.998759,0.10053,0.99726,0.996325,0.266667
0.99838,0.133695,0.998644,0.996281,0.133333
0.999958,0.140899,1.0,0.996741,0.0
0.999958,0.183344,1.0,0.997158,0.066667
0.999958,0.118589,1.0,0.996741,0.066667
0.999843,0.203929,0.999657,0.997581,0.0
0.999843,0.358754,0.9996,0.998458,0.133333
0.998278,0.107632,0.998427,0.996269,0.2
0.999955,0.158354,0.998049,0.996879,0.066667
0.999958,0.147175,1.0,0.996741,0.266667
0.999958,0.158608,1.0,0.996741,0.133333
0.999958,0.364953,1.0,0.997088,0.333333
0.999288,0.13842,0.999455,0.996601,0.066667
0.998759,0.210357,0.99726,0.996325,0.0
0.998759,0.115931,0.99726,0.996325,0.0
0.999567,0.147206,0.99937,0.997027,0.0
0.999958,0.172489,1.0,0.997158,0.0
0.999988,0.099489,0.99977,0.997108,0.0
0.999547,0.181616,0.999731,0.996918,0.0
0.999557,0.11056,0.999197,0.996695,0.0
0.999872,0.0942,0.999685,0.99684,0.066667
0.999949,0.131566,0.999718,0.996807,0.066667
0.999557,0.142812,0.999197,0.996695,0.133333
0.999532,0.200165,0.999235,0.996728,0.2
0.999729,0.226399,0.999471,0.997111,0.133333
0.999729,0.22125,0.999471,0.997111,0.2
0.999684,0.244169,0.999499,0.997182,0.133333
0.999953,0.174179,0.999753,0.997223,0.0
0.999953,0.186803,0.999753,0.997223,0.066667
0.998759,0.050381,0.99726,0.996325,0.0
0.998472,0.094814,0.998326,0.996242,0.133333
0.999958,0.253356,1.0,0.997158,0.0
0.999958,0.211328,1.0,0.996741,0.4
0.999752,0.189559,0.999855,0.997073,0.0
0.99977,0.19437,0.999773,0.997379,0.066667
0.999414,0.194513,0.999583,0.996932,0.066667
0.999533,0.145567,0.99946,0.996952,0.0
0.998977,0.14656,0.99914,0.996489,0.0
0.998759,0.186364,0.99726,0.996325,0.2
0.999291,0.130185,0.999614,0.996571,0.066667
0.999577,0.125093,0.999748,0.996656,0.066667
0.999958,0.356195,1.0,0.996741,0.2
0.999958,0.171916,1.0,0.996741,0.0
0.999965,0.323056,0.999827,0.997861,0.133333
0.999971,0.071985,0.999742,0.996746,0.066667
0.998759,0.122025,0.99726,0.996325,0.066667
0.999958,0.138726,1.0,0.996741,0.133333
0.999958,0.125943,1.0,0.996741,0.133333
0.999958,0.164584,1.0,0.996741,0.2
0.999958,0.248204,1.0,0.997158,0.2
0.999502,0.268745,0.998797,0.997401,0.0
0.999558,0.278715,0.999657,0.99739,0.066667
0.999558,0.237085,0.999657,0.99739,0.0
0.999577,0.183197,0.999748,0.996988,0.066667
0.999424,0.22716,0.999671,0.996902,0.133333
0.999752,0.217712,0.999855,0.997073,0.066667
0.998759,0.104584,0.99726,0.996325,0.0
0.999965,0.089818,0.998265,0.996884,0.0
0.999955,0.137647,0.998049,0.996879,0.066667
0.999556,0.193075,0.999663,0.997017,0.0
0.998759,0.047358,0.99726,0.996325,0.0
0.999752,0.160553,0.999855,0.997073,0.0
0.999577,0.361211,0.999748,0.99765,0.0
0.998759,0.113764,0.99726,0.996325,0.0
0.998759,0.111868,0.99726,0.996325,0.066667
0.999965,0.138697,0.999827,0.997093,0.0
0.998759,0.259634,0.99726,0.996325,0.2
0.998759,0.369519,0.99726,0.996325,0.2
0.998759,0.080462,0.99726,0.996325,0.066667
0.998759,0.089233,0.99726,0.996325,0.066667
0.999958,0.110127,1.0,0.996741,0.0
0.999958,0.527962,1.0,0.997158,0.2
0.999618,0.157943,0.997926,0.996823,0.0
0.999958,0.111359,1.0,0.996741,0.0
0.999958,0.122958,1.0,0.996741,0.0
0.998759,0.074986,0.99726,0.996325,0.0
0.999588,0.077859,0.999386,0.996661,0.0
0.999588,0.083473,0.999386,0.996661,0.0
0.999965,0.207471,0.999838,0.997163,0.133333
0.999915,0.071845,0.999718,0.996794,0.066667
0.999968,0.143652,0.999784,0.997445,0.0
0.999577,0.143639,0.999748,0.996656,0.066667
0.998759,0.098677,0.99726,0.996325,0.0
0.999958,0.138933,1.0,0.996741,0.066667
0.999974,0.126423,0.999723,0.997029,0.0
0.999965,0.152979,0.999827,0.997093,0.0
0.999965,0.163859,0.999827,0.997093,0.066667
0.998759,0.191678,0.99726,0.996325,0.133333
0.998759,0.193912,0.99726,0.996325,0.2
0.999958,0.15408,1.0,0.997088,0.0
0.998952,0.348329,0.999211,0.99646,0.2
0.999958,0.149879,1.0,0.996741,0.0
0.999958,0.15527,1.0,0.996741,0.0
0.99921,0.090133,0.999205,0.996534,0.0
0.999291,0.099365,0.999614,0.996571,0.0
0.999958,0.285601,1.0,0.997435,0.133333
0.999971,0.10867,0.999742,0.996746,0.066667
0.999288,0.174742,0.999455,0.996601,0.133333
0.999826,0.289592,0.999794,0.99756,0.133333
0.999892,0.164575,1.0,0.996784,0.0
0.999958,0.416311,1.0,0.996741,0.533333
0.998759,0.103607,0.99726,0.996325,0.066667
1.0,0.172919,1.0,0.996684,0.0
0.999843,0.234905,0.999657,0.997581,0.0
0.999577,0.100565,0.999748,0.996656,0.0
0.999958,0.139652,1.0,0.996741,0.0
0.999862,0.294451,0.999929,0.998113,0.0
0.998759,0.064491,0.99726,0.996325,0.133333
0.998759,0.071969,0.99726,0.996325,0.2
0.999958,0.113647,1.0,0.996741,0.0
0.998759,0.123394,0.99726,0.996325,0.066667
0.999577,0.155057,0.999748,0.996656,0.133333
0.999578,0.202542,0.999485,0.996799,0.133333
0.999288,0.177285,0.999455,0.996601,0.266667
0.998759,0.104803,0.99726,0.996325,0.0
0.999668,0.209972,0.99969,0.997062,0.0
0.999965,0.252487,0.999827,0.997093,0.133333
0.998759,0.263962,0.99726,0.996325,0.2
0.999291,0.263516,0.999614,0.996571,0.133333
0.999815,0.333459,0.999759,0.997424,0.2
0.998759,0.162949,0.99726,0.996325,0.4
0.999577,0.114369,0.999748,0.996656,0.0
0.999577,0.125208,0.999748,0.996656,0.0
0.998683,0.152276,0.998945,0.996312,0.133333
0.998683,0.152136,0.998945,0.996312,0.2
0.999955,0.133281,0.998049,0.996879,0.066667
0.998665,0.158767,0.998542,0.996298,0.2
0.998683,0.172075,0.998945,0.996312,0.133333
0.998759,0.06001,0.99726,0.996325,0.066667
0.999958,0.212289,1.0,0.996741,0.466667
0.998278,0.141007,0.998427,0.996269,0.2
0.999958,0.133373,1.0,0.996741,0.0
0.998759,0.160947,0.99726,0.996325,0.133333
0.999949,0.085894,0.999718,0.996807,0.0
0.999949,0.090343,0.999718,0.996807,0.0
0.998759,0.090063,0.99726,0.996325,0.0
0.998759,0.108253,0.99726,0.996325,0.066667
0.998759,0.117281,0.99726,0.996325,0.133333
0.998759,0.172037,0.99726,0.996325,0.133333
0.999752,0.184216,0.999855,0.997073,0.066667
0.999969,0.13442,0.998728,0.997236,0.066667
0.999613,0.137835,0.999542,0.99677,0.133333
0.999013,0.251841,0.999126,0.996531,0.266667
0.998759,0.115349,0.99726,0.996325,0.133333
0.999958,0.157953,1.0,0.996741,0.0
0.99969,0.238348,0.999816,0.997404,0.0
0.999958,0.129481,1.0,0.996741,0.0
0.999088,0.136533,0.999372,0.996515,0.0
0.950881,0.326069,0.999992,0.963063,0.266667
0.950881,0.29019,0.999992,0.963063,0.333333
0.999958,0.293709,1.0,0.997158,0.133333
0.999963,0.158662,0.999874,0.99744,0.0
0.999577,0.146529,0.999748,0.996988,0.0
0.998759,0.084459,0.99726,0.996325,0.0
0.999577,0.133583,0.999748,0.996656,0.066667
0.999958,0.210857,1.0,0.997158,0.133333
0.999577,0.093882,0.999748,0.996656,0.0
0.998759,0.03965,0.99726,0.996325,0.066667
0.999739,0.071762,0.999488,0.996439,0.0
0.998759,0.097732,0.99726,0.996325,0.0
0.999958,0.138958,1.0,0.996741,0.0
0.999286,0.211681,0.999364,0.99663,0.066667
0.998759,0.106646,0.99726,0.996325,0.2
0.999286,0.139031,0.999364,0.99663,0.0
0.999971,0.090792,0.999742,0.996746,0.066667
0.998759,0.095031,0.99726,0.996325,0.066667
0.999486,0.220251,0.99843,0.99704,0.133333
0.998759,0.094903,0.99726,0.996325,0.133333
0.998759,0.28394,0.99726,0.996325,0.0
0.999288,0.192066,0.999455,0.996601,0.2
0.999971,0.120231,0.999742,0.996746,0.066667
0.999291,0.189794,0.999614,0.996571,0.133333
0.999291,0.189119,0.999614,0.996571,0.266667
0.999291,0.218256,0.999614,0.996571,0.266667
0.999291,0.394774,0.999614,0.996571,0.133333
0.999577,0.100052,0.999748,0.996656,0.066667
0.999958,0.203271,1.0,0.997158,0.0
0.999291,0.130783,0.999614,0.996571,0.133333
0.999958,0.179509,1.0,0.997158,0.0
0.998759,0.123346,0.99726,0.996325,0.066667
0.999577,0.178672,0.999748,0.996988,0.0
0.999965,0.13358,0.999827,0.997093,0.133333
0.999958,0.138808,1.0,0.996741,0.066667
0.999955,0.151636,0.998049,0.996879,0.133333
0.999958,0.124851,1.0,0.996741,0.066667
0.999577,0.126643,0.999748,0.996656,0.2
0.999958,0.149434,1.0,0.996741,0.0
0.999958,0.167503,1.0,0.996741,0.133333
0.999958,0.152174,1.0,0.996741,0.2
0.999958,0.184009,1.0,0.996741,0.2
0.999291,0.115387,0.999614,0.996571,0.0
0.99808,0.115788,0.99849,0.996128,0.133333
0.998759,0.120514,0.99726,0.996325,0.266667
0.998278,0.14061,0.998427,0.996214,0.266667
0.999556,0.172295,0.999663,0.997017,0.0
0.999556,0.239421,0.999663,0.997017,0.2
0.998759,0.080141,0.99726,0.996325,0.2
0.999577,0.115648,0.999748,0.996656,0.066667
0.998759,0.122375,0.99726,0.996325,0.0
0.998759,0.077548,0.99726,0.996325,0.0
0.999103,0.117933,0.999175,0.996544,0.0
0.998759,0.084911,0.99726,0.996325,0.133333
0.998759,0.104797,0.99726,0.996325,0.0
0.999577,0.167032,0.999748,0.996988,0.0
0.999638,0.175025,0.999542,0.996783,0.066667
0.999806,0.152896,0.999551,0.997234,0.066667
0.999659,0.118274,0.997772,0.996794,0.066667
0.99981,0.241944,0.999893,0.99742,0.066667
0.998759,0.180737,0.99726,0.996325,0.133333
0.999958,0.193304,1.0,0.996741,0.2
0.999958,0.146073,1.0,0.996741,0.0
0.999948,0.107629,1.0,0.996463,0.0
0.999955,0.123196,0.998049,0.996879,0.0
0.998759,0.086232,0.99726,0.996325,0.133333
0.998759,0.127292,0.99726,0.996325,0.133333
0.999958,0.101745,1.0,0.996741,0.0
0.998759,0.102557,0.99726,0.996325,0.0
0.999958,0.112065,1.0,0.996741,0.0
0.999958,0.142268,1.0,0.996741,0.133333
0.999414,0.180483,0.999583,0.996932,0.0
0.999958,0.195134,1.0,0.997158,0.0
0.999752,0.187945,0.999855,0.997073,0.066667
0.999288,0.183283,0.999455,0.996601,0.066667
0.999958,0.208728,1.0,0.997505,0.0
0.999577,0.17106,0.999748,0.996988,0.0
0.998759,0.115772,0.99726,0.996325,0.066667
0.999286,0.15562,0.999364,0.99663,0.0
0.999958,0.215592,1.0,0.996741,0.066667
0.998759,0.089535,0.99726,0.996325,0.0
0.999577,0.129475,0.999748,0.996656,0.0
0.998759,0.14327,0.99726,0.996325,0.133333
0.999971,0.091565,0.999742,0.996746,0.0
0.999958,0.132326,1.0,0.996741,0.066667
0.999577,0.124839,0.999748,0.996656,0.133333
0.998759,0.111368,0.99726,0.996325,0.0
0.998759,0.107196,0.99726,0.996325,0.266667
0.999507,0.145984,0.99952,0.996715,0.0
0.998759,0.120488,0.99726,0.996325,0.0
0.999408,0.147423,0.99781,0.996738,0.066667
0.999958,0.145736,1.0,0.996741,0.066667
0.999577,0.127559,0.999748,0.996656,0.133333
0.999536,0.122824,0.999488,0.996685,0.133333
0.999619,0.152148,0.997969,0.996823,0.133333
0.999752,0.229008,0.999855,0.997073,0.133333
0.999577,0.246008,0.999748,0.996656,0.266667
0.999958,0.264675,1.0,0.996741,0.133333
0.999717,0.322381,0.999773,0.997102,0.0
0.999958,0.157806,1.0,0.996741,0.2
0.999577,0.220439,0.999748,0.996656,0.466667
0.999577,0.23508,0.999748,0.996656,0.466667
0.999577,0.24989,0.999748,0.996656,0.4
0.998759,0.15184,0.99726,0.996325,0.133333
0.999958,0.170847,1.0,0.997158,0.0
0.998759,0.104342,0.99726,0.996325,0.066667
0.998759,0.153612,0.99726,0.996325,0.066667
0.999958,0.275663,1.0,0.996741,0.2
0.999958,0.10888,1.0,0.996741,0.0
0.999958,0.140813,1.0,0.996741,0.133333
0.999291,0.129087,0.999614,0.996571,0.066667
0.999278,0.147308,0.999263,0.996566,0.066667
0.999922,0.0721,0.99974,0.996729,0.066667
0.999577,0.09988,0.999748,0.996656,0.066667
0.999958,0.093777,1.0,0.996741,0.0
0.999949,0.160603,0.999718,0.996807,0.066667
0.999577,0.152638,0.999748,0.996656,0.2
0.999577,0.196378,0.999748,0.996656,0.0
0.998759,0.102022,0.99726,0.996325,0.133333
0.998759,0.072882,0.99726,0.996325,0.0
0.999958,0.163089,1.0,0.997158,0.0
0.999566,0.345977,0.999701,0.997679,0.0
0.999577,0.131744,0.999748,0.996656,0.066667
0.999958,0.185768,1.0,0.996741,0.266667
0.999958,0.191913,1.0,0.996741,0.333333
0.999954,0.248016,0.997504,0.997017,0.333333
0.999958,0.202793,1.0,0.996741,0.4
0.99808,0.129688,0.99849,0.996128,0.133333
0.99808,0.159977,0.99849,0.996128,0.2
0.999735,0.146449,0.999844,0.997003,0.066667
0.999577,0.157288,0.999748,0.996656,0.133333
0.999752,0.233658,0.999855,0.997073,0.4
0.998925,0.19998,0.999326,0.99643,0.066667
0.963798,0.105484,0.999995,0.974061,0.0
0.999752,0.179283,0.999855,0.997073,0.066667
0.998759,0.176254,0.99726,0.996325,0.266667
0.998759,0.113147,0.99726,0.996325,0.2
0.998759,0.098388,0.99726,0.996325,0.133333
0.998759,0.116928,0.99726,0.996325,0.0
0.999948,0.077092,1.0,0.996463,0.133333
0.999948,0.091848,1.0,0.996463,0.2
0.999948,0.10613,1.0,0.996463,0.133333
0.999948,0.10649,1.0,0.996463,0.2
0.998759,0.068599,0.99726,0.996325,0.133333
0.999536,0.119674,0.999488,0.996685,0.066667
0.999917,0.122525,0.999773,0.997063,0.0
0.999577,0.14937,0.999748,0.996656,0.066667
0.999577,0.139299,0.999748,0.996656,0.066667
0.999958,0.166793,1.0,0.996741,0.133333
0.999577,0.168104,0.999748,0.996656,0.2
0.998759,0.17654,0.99726,0.996325,0.2
0.999577,0.220226,0.999748,0.996656,0.2
0.999349,0.156877,0.999233,0.996701,0.0
0.999769,0.192228,0.999707,0.997143,0.0
0.999769,0.207583,0.999707,0.997143,0.066667
0.999958,0.225323,1.0,0.996741,0.2
0.999958,0.215895,1.0,0.996741,0.133333
0.999582,0.231109,0.999542,0.997088,0.066667
0.999769,0.250294,0.999707,0.997143,0.2
0.998759,0.355616,0.99726,0.996325,0.333333
0.998759,0.355053,0.99726,0.996325,0.333333
0.999588,0.087237,0.999386,0.996661,0.066667
0.999954,0.136104,0.997504,0.997017,0.066667
0.999958,0.227866,1.0,0.996741,0.066667
0.999958,0.24716,1.0,0.996741,0.066667
0.999577,0.128877,0.999748,0.996656,0.0
0.998455,0.068325,0.998178,0.996255,0.066667
0.9996,0.099008,0.999214,0.996666,0.0
0.999971,0.109522,0.999742,0.996746,0.0
0.999566,0.110592,0.999345,0.996746,0.066667
0.999971,0.07461,0.999742,0.996746,0.0
0.999909,0.217982,0.999797,0.996924,0.266667
0.998759,0.14762,0.99726,0.996325,0.066667
0.998606,0.144231,0.998602,0.996272,0.0
0.998278,0.319559,0.998427,0.996269,0.133333
0.998278,0.087906,0.998427,0.996214,0.0
0.999988,0.141504,0.99977,0.997108,0.066667
0.999915,0.087199,0.999718,0.996794,0.0
0.9996,0.122083,0.999214,0.996666,0.066667
0.999903,0.196263,0.999775,0.996855,0.0
0.999958,0.143194,1.0,0.996741,0.066667
0.999958,0.144816,1.0,0.996741,0.2
0.998136,0.12452,0.99846,0.996073,0.133333
0.999958,0.213237,1.0,0.997158,0.066667
0.998759,0.129246,0.99726,0.996325,0.333333
0.999368,0.110375,0.99934,0.996642,0.0
0.999955,0.171165,0.998049,0.996879,0.0
0.999717,0.251507,0.998726,0.997324,0.0
0.999817,0.258043,0.999899,0.997489,0.0
0.999752,0.351559,0.999855,0.99782,0.0
0.999958,0.103817,1.0,0.996741,0.0
0.998759,0.124336,0.99726,0.996325,0.066667
0.999958,0.261524,1.0,0.996741,0.2
0.999958,0.317761,1.0,0.997158,0.0
0.999414,0.211872,0.999583,0.996932,0.133333
0.999985,0.144279,0.999742,0.996751,0.066667
0.999557,0.172782,0.999197,0.996695,0.066667
0.999557,0.199659,0.999197,0.996695,0.133333
0.999953,0.199818,0.999753,0.997223,0.133333
0.999761,0.299456,0.999611,0.997485,0.0
0.998759,0.127823,0.99726,0.996325,0.0
0.998759,0.093389,0.99726,0.996325,0.0
0.999958,0.157746,1.0,0.996741,0.0
0.998278,0.121357,0.998427,0.996214,0.133333
0.998759,0.029331,0.99726,0.996325,0.0
0.999899,0.12838,0.99963,0.996721,0.066667
0.999567,0.151413,0.99937,0.997027,0.0
0.998759,0.24429,0.99726,0.996325,0.066667
0.999974,0.102741,0.999723,0.996677,0.0
0.998759,0.06255,0.99726,0.996325,0.133333
0.999288,0.141615,0.999455,0.996601,0.0
0.999958,0.197533,1.0,0.997158,0.0
0.998759,0.137243,0.99726,0.996325,0.0
0.998759,0.117045,0.99726,0.996325,0.133333
0.999536,0.127712,0.999488,0.996685,0.0
0.998759,0.125399,0.99726,0.996325,0.2
0.999948,0.121596,1.0,0.996463,0.066667
0.999607,0.176193,0.99849,0.997159,0.0
0.999949,0.167143,0.999718,0.996807,0.2
0.999557,0.14965,0.999197,0.996695,0.133333
0.998759,0.181788,0.99726,0.996325,0.2
0.998759,0.098401,0.99726,0.996325,0.2
0.960058,0.144584,0.999995,0.969439,0.066667
0.999958,0.129656,1.0,0.996741,0.0
0.999958,0.203204,1.0,0.996741,0.0
0.999537,0.169364,0.9996,0.996686,0.0
0.998759,0.211637,0.99726,0.996325,0.0
0.999827,0.203831,0.998871,0.997562,0.0
0.999949,0.145615,0.999718,0.996807,0.0
0.999949,0.160623,0.999718,0.996807,0.0
0.999949,0.133049,0.999718,0.996807,0.0
0.998759,0.058467,0.99726,0.996325,0.066667
0.999971,0.084854,0.999742,0.996746,0.066667
0.998759,0.093067,0.99726,0.996325,0.133333
0.998759,0.09027,0.99726,0.996325,0.0
0.998759,0.088504,0.99726,0.996325,0.0
0.999577,0.139257,0.999748,0.996656,0.2
0.998759,0.158755,0.99726,0.996325,0.2
0.999577,0.154366,0.999748,0.996656,0.2
0.998759,0.17654,0.99726,0.996325,0.2
0.999577,0.190268,0.999748,0.996656,0.333333
0.999577,0.212108,0.999748,0.996656,0.266667
0.999949,0.144164,0.999718,0.996807,0.0
0.999288,0.112402,0.999455,0.996601,0.066667
0.99827,0.0721,0.997945,0.996269,0.2
0.999958,0.244458,1.0,0.996741,0.266667
0.999955,0.151229,0.998049,0.996879,0.2
0.999958,0.134057,1.0,0.996741,0.133333
0.999577,0.276029,0.999748,0.996988,0.066667
0.998759,0.062502,0.99726,0.996325,0.133333
0.999954,0.136119,0.997504,0.997017,0.133333
0.999955,0.129485,0.998049,0.996879,0.0
0.999958,0.178551,1.0,0.997088,0.0
0.999958,0.18623,1.0,0.996741,0.0
0.998759,0.395509,0.99726,0.996325,0.4
0.998759,0.093249,0.99726,0.996325,0.266667
0.999698,0.141653,0.99755,0.997032,0.0
0.999547,0.152778,0.999731,0.996918,0.0
0.999554,0.152887,0.999597,0.997016,0.0
0.999903,0.164133,0.999775,0.996855,0.066667
0.998759,0.109109,0.99726,0.996325,0.0
0.998759,0.13463,0.99726,0.996325,0.066667
0.999958,0.21163,1.0,0.996741,0.333333
0.999536,0.299406,0.999488,0.997044,0.133333
0.998759,0.077535,0.99726,0.996325,0.066667
0.999395,0.160378,0.997961,0.996767,0.0
0.998759,0.151859,0.99726,0.996325,0.0
0.999958,0.432543,1.0,0.997158,0.266667
0.998759,0.32612,0.99726,0.996325,0.133333
0.999958,0.118487,1.0,0.996741,0.0
0.998759,0.11771,0.99726,0.996325,0.066667
0.998278,0.120317,0.998427,0.996269,0.066667
0.999556,0.180566,0.999663,0.997017,0.0
0.999408,0.127502,0.99781,0.996738,0.0
0.998759,0.146955,0.99726,0.996325,0.2
0.998759,0.140365,0.99726,0.996325,0.2
0.998759,0.082219,0.99726,0.996325,0.133333
0.999955,0.122885,0.998049,0.996879,0.066667
0.999958,0.135874,1.0,0.996741,0.2
0.999958,0.235876,1.0,0.997574,0.0
0.998759,0.126557,0.99726,0.996325,0.266667
