oz1,oz247,oz248,oz250,oz251,oz9
0.999958,0.027033,0.462,0.08209,0.501527,0.0
0.998759,0.227629,0.0,0.05328,0.510997,0.0
0.999958,0.035419,0.545,0.132249,0.475133,0.0
0.998759,0.05208,0.0,0.299551,0.406666,0.0
0.998759,0.024826,0.0,0.05328,0.521192,0.0
0.998759,0.017434,0.0,0.05328,0.582932,0.227273
0.998759,0.566479,0.0,0.0,0.407908,0.0
0.999958,0.17268,0.688,0.132717,0.486881,0.0
0.999958,0.394682,0.462,0.132717,0.421053,0.0
0.993693,0.418405,0.692,0.169986,0.375408,0.0
0.999924,0.203023,0.615,0.134465,0.368421,0.0
0.998759,0.228181,0.0,0.106561,0.334524,0.0
0.999288,0.092133,0.6,0.153443,0.477617,0.0
0.999958,0.265254,0.846,0.0,0.517207,0.0
0.999806,0.160433,0.882,0.0,0.48124,0.0
0.999958,0.07172,0.462,0.0,0.589815,0.0
0.998759,0.051528,0.0,0.114239,0.505667,0.0
0.998759,0.087719,0.0,0.0,0.519174,0.0
0.998759,0.057376,0.0,0.132717,0.439528,0.0
0.999958,0.094119,0.75,0.0,0.496921,0.0
0.999958,0.032109,0.545,0.05328,0.537028,0.0
0.999958,0.015999,0.667,0.0,0.591161,0.0
0.999958,0.024826,0.6,0.02881,0.552399,0.0
0.999577,0.037736,0.438,0.216836,0.456813,0.045455
0.999752,0.0715,0.765,0.05328,0.552399,0.0
0.998759,0.070396,0.0,0.206973,0.346841,0.0
0.998759,0.057376,0.0,0.106561,0.354293,0.0
0.999608,0.044908,0.688,0.172077,0.465456,0.0
0.998759,0.087719,0.0,0.0,0.524763,0.227273
0.998759,0.046011,0.0,0.08209,0.529524,0.0
0.999958,0.038288,0.5,0.08209,0.565802,0.0
0.999577,0.09776,0.636,0.08209,0.488175,0.0
0.999958,0.02935,0.5,0.08209,0.551933,0.0
0.999958,0.028578,0.375,0.1109,0.561818,0.0
0.998759,0.014123,0.0,0.057619,0.590126,0.045455
0.998759,0.038288,0.0,0.08209,0.473322,0.0
0.999958,0.02935,0.5,0.08209,0.551933,0.0
0.999278,0.171135,0.571,0.100162,0.469337,0.0
0.999577,0.021847,0.438,0.08209,0.620918,0.0
0.999577,0.021847,0.438,0.08209,0.620918,0.0
0.999958,0.021847,0.375,0.063393,0.588263,0.0
0.999958,0.021847,0.375,0.063393,0.588263,0.0
0.999752,0.020523,0.722,0.08209,0.621539,0.0
0.998759,0.014123,0.0,0.08209,0.62392,0.454545
0.999958,0.017323,0.286,0.1109,0.604772,0.227273
0.998759,0.182942,0.0,0.0,0.47917,0.0
0.999752,0.014123,0.722,0.08209,0.621539,0.0
0.999958,0.027033,0.462,0.05328,0.532164,0.0
0.997948,0.038288,0.273,0.16418,0.465197,0.0
0.999958,0.012799,0.545,0.010113,0.546292,0.0
0.997948,0.056162,0.5,0.106561,0.547068,0.0
0.999659,0.051859,0.692,0.159841,0.523728,0.0
0.998759,0.193865,0.0,0.08209,0.418879,0.0
0.998606,0.015999,0.333,0.013765,0.501578,0.0
0.999958,0.011586,0.846,0.0,0.617295,0.0
0.999291,0.028578,0.5,0.13537,0.543704,0.0
0.999577,0.092574,0.583,0.08209,0.504632,0.0
0.999577,0.035308,0.538,0.1109,0.476686,0.0
0.998925,0.017434,0.733,0.106561,0.566268,0.0
0.999958,0.027033,0.462,0.132249,0.538063,0.0
0.999958,0.032771,0.429,0.14205,0.567044,0.0
0.999958,0.008937,0.941,0.0,0.661854,0.0
0.999958,0.025378,0.333,0.106561,0.547896,0.0
0.999813,0.414874,0.651,0.53087,0.31284,0.0
0.998759,0.205671,0.0,0.0,0.45112,0.0
0.999958,0.162198,0.667,0.132717,0.500233,0.0
0.998759,0.057376,0.0,0.116674,0.396988,0.090909
0.999577,0.035419,0.7,0.05328,0.565285,0.0
0.999537,0.082644,0.8,0.0,0.539823,0.0
0.999008,0.04888,0.235,0.259754,0.399317,0.0
0.998683,0.03895,0.143,0.169361,0.459245,0.0
0.998759,0.044356,0.0,0.156346,0.417275,0.0
0.998759,0.038288,0.0,0.16418,0.472597,0.0
0.998759,0.032109,0.0,0.08209,0.545567,0.0
0.999958,0.082644,0.6,0.0,0.544481,0.0
0.998759,0.022399,0.0,0.08209,0.537598,0.0
0.999971,0.099415,0.667,0.040233,0.451327,0.0
0.999903,0.281033,0.571,0.15569,0.467163,0.0
0.998759,0.03586,0.0,0.05328,0.460539,0.0
0.999659,0.051859,0.692,0.159841,0.532008,0.0
0.999958,0.027033,0.462,0.1109,0.550691,0.0
0.998759,0.033212,0.0,0.217461,0.488589,0.0
0.998759,0.027695,0.0,0.05328,0.533044,0.0
0.999958,0.017434,0.429,0.05328,0.560575,0.0
0.998759,0.022399,0.0,0.05328,0.511049,0.0
0.999537,0.075692,0.444,0.023878,0.5037,0.0
0.999958,0.01644,0.25,0.092203,0.617088,0.318182
0.999958,0.014896,0.5,0.063393,0.593127,0.0
0.998759,0.249145,0.0,0.424902,0.418103,0.136364
0.999958,0.025709,0.214,0.1109,0.712001,0.090909
0.998759,0.290301,0.0,0.05328,0.330332,0.0
0.998759,0.134503,0.0,0.106561,0.355535,0.0
0.998759,0.214719,0.0,0.106561,0.376753,0.0
0.999958,0.087719,0.667,0.0,0.528075,0.0
0.957247,0.02273,0.667,0.106561,0.698494,0.0
0.998204,0.186472,0.571,0.162557,0.417689,0.0
0.998278,0.044356,0.5,0.094294,0.371009,0.0
0.998759,0.120159,0.0,0.08209,0.422864,0.0
0.999958,0.087719,0.667,0.0,0.514206,0.0
0.999577,0.022399,0.636,0.08209,0.533975,0.0
0.999577,0.092574,0.583,0.08209,0.504632,0.0
0.999659,0.033212,0.529,0.188651,0.571599,0.0
0.999985,0.047225,0.462,0.133747,0.384619,0.045455
0.998759,0.076575,0.0,0.05328,0.491694,0.0
0.998759,0.056604,0.0,0.106561,0.447343,0.0
0.9997,0.014896,0.72,0.079156,0.605807,0.0
0.999405,0.015447,0.879,0.159841,0.644983,0.0
0.999958,0.174887,0.333,0.250265,0.431972,0.045455
0.998278,0.131524,0.071,0.106561,0.559385,0.318182
0.998759,0.218691,0.0,0.05328,0.422864,0.0
0.999851,0.136489,0.818,0.250172,0.372975,0.0
0.999506,0.126779,0.727,0.196891,0.364695,0.0
0.999955,0.041818,0.727,0.106561,0.543135,0.0
0.999659,0.051859,0.692,0.159841,0.43161,0.0
0.999577,0.024826,0.7,0.05328,0.545464,0.0
0.999958,0.182942,0.6,0.02881,0.496351,0.0
0.999778,0.079334,0.75,0.155846,0.583346,0.0
0.999103,0.288867,0.815,0.0,0.634943,0.0
0.999958,0.146861,0.545,0.078969,0.651193,0.0
0.999577,0.02273,0.35,0.230601,0.511411,0.0
0.999582,0.301997,0.615,0.057619,0.531336,0.0
0.998759,0.080106,0.0,0.106561,0.284221,0.0
0.999627,0.173894,0.5,0.157781,0.428401,0.0
0.999278,0.162198,0.471,0.179131,0.498991,0.0
0.998759,0.051087,0.0,0.106561,0.376236,0.090909
0.999958,0.272757,0.462,0.05328,0.451172,0.0
0.999577,0.083747,0.583,0.05328,0.507685,0.0
0.999291,0.02273,0.4,0.106561,0.576515,0.0
0.998759,0.228181,0.0,0.132717,0.375304,0.0
0.999958,0.16937,0.429,0.100162,0.496766,0.090909
0.999965,0.104711,0.615,0.146794,0.44667,0.0
0.999578,0.079996,0.714,0.040233,0.514154,0.0
0.999578,0.081982,0.556,0.097853,0.485432,0.0
0.999958,0.025378,0.316,0.13537,0.526885,0.090909
0.999607,0.033874,0.708,0.278669,0.515862,0.0
0.999958,0.020523,0.522,0.1109,0.555245,0.0
0.999954,0.055611,0.625,0.270741,0.48833,0.0
0.999288,0.030564,0.6,0.106561,0.513171,0.0
0.999288,0.028578,0.563,0.106561,0.527713,0.0
0.999577,0.023392,0.438,0.106561,0.531698,0.045455
0.999288,0.033543,0.45,0.221799,0.516328,0.0
0.999577,0.008386,0.824,0.05328,0.623092,0.0
0.999954,0.063445,0.714,0.213122,0.557833,0.0
0.999958,0.046011,0.6,0.0,0.638721,0.0
0.999954,0.063445,0.714,0.213122,0.549087,0.0
0.999955,0.117069,0.727,0.106561,0.502769,0.0
0.999958,0.204789,0.667,0.0,0.547275,0.0
0.999955,0.203575,0.727,0.106561,0.502769,0.0
0.999955,0.194196,0.571,0.106561,0.537339,0.0
0.999958,0.02935,0.5,0.0,0.64814,0.0
0.999537,0.030564,0.5,0.073506,0.49925,0.0
0.998759,0.204789,0.0,0.05328,0.442426,0.0
0.999958,0.193865,0.545,0.0,0.60177,0.0
0.999958,0.035419,0.545,0.05328,0.45288,0.0
0.998759,0.032109,0.0,0.13537,0.47239,0.136364
0.999958,0.08805,0.5,0.0,0.553899,0.045455
0.999535,0.039391,0.655,0.377302,0.611033,0.0
0.998952,0.088381,0.632,0.171827,0.360969,0.0
0.999368,0.171135,0.643,0.08209,0.495161,0.0
0.999958,0.169811,0.316,0.250265,0.447084,0.045455
0.999958,0.136158,0.25,0.038923,0.543497,0.181818
0.999958,0.131413,0.25,0.010113,0.597112,0.227273
0.999958,0.049873,0.432,0.010113,0.747503,0.0
0.999958,0.147413,0.48,0.132717,0.623816,0.0
0.998759,0.040494,0.0,0.276047,0.375511,0.0
0.999537,0.028578,0.5,0.230601,0.497542,0.0
0.999958,0.027033,0.462,0.05328,0.494799,0.0
0.999958,0.067307,0.316,0.010113,0.577809,0.227273
0.999958,0.016551,0.429,0.102316,0.620194,0.0
0.998759,0.02935,0.0,0.13537,0.483776,0.0
0.998759,0.026812,0.0,0.16418,0.548414,0.0
0.999288,0.014896,0.72,0.05328,0.716245,0.136364
0.998759,0.051859,0.0,0.159841,0.390623,0.0
0.999577,0.02935,0.583,0.08209,0.563577,0.0
0.999752,0.076796,0.813,0.041014,0.5362,0.0
0.999958,0.139247,0.545,0.02881,0.554055,0.045455
0.998278,0.062562,0.065,0.13537,0.630078,0.272727
0.998759,0.204789,0.0,0.078969,0.45112,0.0
0.999955,0.10747,0.571,0.159841,0.458159,0.0
0.998278,0.022399,0.2,0.063393,0.511049,0.0
0.998759,0.041818,0.0,0.145483,0.434301,0.0
0.99838,0.110449,0.167,0.053998,0.373286,0.0
0.999958,0.040494,0.4,0.161714,0.392848,0.0
0.999958,0.015116,0.706,0.02881,0.631268,0.0
0.999958,0.104711,0.462,0.132717,0.451327,0.0
0.999843,0.142337,0.952,0.0,0.553278,0.0
0.999843,0.121593,0.85,0.0,0.586296,0.0
0.998278,0.109897,0.125,0.211343,0.385654,0.0
0.999955,0.045901,0.471,0.241931,0.481602,0.0
0.999958,0.018868,0.462,0.05328,0.546033,0.0
0.999958,0.035308,0.353,0.152943,0.541272,0.136364
0.999958,0.057707,0.367,0.038923,0.65849,0.0
0.999288,0.161205,0.692,0.05328,0.518398,0.0
0.998759,0.033543,0.0,0.184406,0.419034,0.363636
0.998759,0.185148,0.0,0.02881,0.190654,0.181818
0.999567,0.017434,1.0,0.080467,0.51079,0.0
0.999958,0.015116,0.706,0.0,0.544688,0.0
0.999988,0.300894,0.846,0.160934,0.361072,0.0
0.999547,0.079334,0.65,0.116674,0.519278,0.0
0.999557,0.213174,0.667,0.080467,0.345288,0.0
0.999872,0.117069,0.667,0.167301,0.3619,0.0
0.999949,0.110449,0.538,0.208721,0.402111,0.0
0.999557,0.194196,0.571,0.080467,0.365678,0.0
0.999532,0.037405,0.474,0.141894,0.400404,0.0
0.999729,0.091029,0.636,0.094232,0.512343,0.0
0.999729,0.082644,0.667,0.094232,0.471355,0.0
0.999684,0.026812,0.696,0.094232,0.493453,0.0
0.999953,0.094781,0.684,0.158562,0.476479,0.0
0.999953,0.162198,0.684,0.129752,0.462609,0.0
0.998759,0.050535,0.0,0.08209,0.360348,0.136364
0.998472,0.043584,0.385,0.123104,0.404182,0.0
0.999958,0.029681,0.6,0.078969,0.749418,0.0
0.999958,0.025378,0.333,0.092203,0.580086,0.0
0.999752,0.232263,0.591,0.08209,0.46116,0.045455
0.99977,0.013241,0.9,0.0,0.614656,0.0
0.999414,0.013241,0.842,0.08209,0.600373,0.0
0.999533,0.023392,0.875,0.093514,0.521451,0.0
0.998977,0.00971,0.929,0.05328,0.58433,0.0
0.998759,0.001765,0.0,0.0,0.674533,0.227273
0.999291,0.027033,0.615,0.13537,0.513844,0.0
0.999577,0.032771,0.5,0.13537,0.495161,0.0
0.999958,0.023723,0.214,0.226949,0.60058,0.0
0.999958,0.051859,0.462,0.132717,0.569322,0.0
0.999965,0.293722,0.71,0.133747,0.500181,0.0
0.999971,0.107139,0.75,0.040233,0.433059,0.0
0.998759,0.104711,0.0,0.180817,0.405838,0.0
0.999958,0.025047,0.429,0.156346,0.477307,0.0
0.999958,0.032771,0.429,0.1109,0.480722,0.0
0.999958,0.01622,0.4,0.103065,0.553589,0.0
0.999958,0.01964,0.5,0.1109,0.588314,0.0
0.999502,0.067748,0.926,0.106561,0.659473,0.0
0.999558,0.017985,0.821,0.05328,0.630958,0.0
0.999558,0.011255,0.958,0.0,0.665476,0.0
0.999577,0.008386,0.778,0.05328,0.609222,0.045455
0.999424,0.012579,0.714,0.063393,0.614915,0.0
0.999752,0.017323,0.591,0.1109,0.576049,0.0
0.998759,0.035308,0.0,0.13537,0.489003,0.090909
0.999965,0.214719,0.8,0.146794,0.412617,0.0
0.999955,0.048108,0.571,0.159841,0.521296,0.0
0.999556,0.007724,0.833,0.05328,0.620194,0.0
0.998759,0.086175,0.0,0.148854,0.244993,0.0
0.999752,0.023392,0.765,0.041014,0.62335,0.0
0.999577,0.013903,0.8,0.16418,0.639342,0.0
0.998759,0.070837,0.0,0.349959,0.328986,0.0
0.998759,0.056162,0.0,0.288782,0.371009,0.0
0.999965,0.088271,0.786,0.040233,0.518398,0.0
0.998759,0.014234,0.0,0.13537,0.648191,0.409091
0.998759,0.013903,0.0,0.16418,0.723801,0.636364
0.998759,0.126779,0.0,0.212279,0.374528,0.045455
0.998759,0.203575,0.0,0.13537,0.396315,0.0
0.999958,0.041818,0.545,0.05328,0.490452,0.0
0.999958,0.254441,0.245,0.185998,0.664183,0.363636
0.999618,0.187024,0.667,0.206723,0.446773,0.0
0.999958,0.203575,0.545,0.0839,0.455105,0.0
0.999958,0.203575,0.545,0.0839,0.455105,0.0
0.998759,0.06499,0.0,0.195643,0.452104,0.090909
0.999588,0.039391,0.778,0.093514,0.403923,0.0
0.999588,0.114421,0.7,0.093514,0.40413,0.0
0.999965,0.069293,0.667,0.040233,0.578947,0.0
0.999915,0.122807,0.778,0.080467,0.410133,0.0
0.999968,0.017434,1.0,0.080467,0.564302,0.0
0.999577,0.084519,0.5,0.08209,0.535372,0.0
0.998759,0.146199,0.0,0.05328,0.421622,0.0
0.999958,0.265254,0.5,0.0,0.500699,0.0
0.999974,0.194086,0.769,0.040233,0.474771,0.0
0.999965,0.099857,0.733,0.040233,0.574548,0.0
0.999965,0.037736,0.688,0.069043,0.588625,0.0
0.998759,0.037405,0.0,0.181753,0.515293,0.181818
0.998759,0.248593,0.0,0.010113,0.505149,0.0
0.999958,0.151054,0.647,0.0,0.547017,0.090909
0.998952,0.375152,0.333,0.169954,0.384205,0.045455
0.999958,0.040494,0.429,0.18553,0.446722,0.0
0.999958,0.102725,0.4,0.18553,0.419862,0.0
0.99921,0.035419,0.8,0.146794,0.394711,0.0
0.999291,0.024826,0.8,0.106561,0.482948,0.0
0.999958,0.064548,0.64,0.010113,0.636754,0.0
0.999971,0.055831,0.429,0.226231,0.356208,0.0
0.999288,0.021847,0.529,0.092203,0.539357,0.090909
0.999826,0.013682,0.741,0.020226,0.624851,0.0
0.999892,0.030564,0.438,0.139085,0.550587,0.181818
0.999958,0.052411,0.194,0.010113,0.743777,0.0
0.998759,0.022399,0.0,0.05328,0.53206,0.045455
1.0,0.046784,0.238,0.158312,0.449723,0.363636
0.999843,0.155798,0.69,0.265435,0.439839,0.0
0.999577,0.043584,0.5,0.145483,0.486053,0.0
0.999958,0.389496,0.429,0.20716,0.404958,0.0
0.999862,0.000662,1.0,0.0,0.732133,0.0
0.998759,0.120159,0.0,0.08209,0.422864,0.0
0.998759,0.044356,0.0,0.092203,0.464886,0.0
0.999958,0.048108,0.429,0.185998,0.427315,0.0
0.998759,0.092574,0.0,0.08209,0.494333,0.0
0.999577,0.025047,0.5,0.063393,0.535372,0.0
0.999578,0.033543,0.455,0.180785,0.459556,0.0
0.999288,0.079334,0.474,0.1109,0.496921,0.0
0.998759,0.213174,0.0,0.18553,0.355742,0.0
0.999668,0.069293,0.737,0.088145,0.613259,0.0
0.999965,0.07481,0.524,0.050346,0.569994,0.0
0.998759,0.01644,0.0,0.092203,0.618434,0.0
0.999291,0.015668,0.348,0.116674,0.592196,0.0
0.999815,0.063776,0.621,0.079156,0.597992,0.0
0.998759,0.155798,0.0,0.0,0.54091,0.0
0.999577,0.10736,0.636,0.05328,0.489365,0.0
0.999577,0.101512,0.583,0.05328,0.51255,0.0
0.998683,0.098532,0.176,0.176072,0.408425,0.0
0.998683,0.098532,0.176,0.176072,0.412772,0.0
0.999955,0.045901,0.444,0.24627,0.47948,0.045455
0.998665,0.103387,0.263,0.298396,0.372458,0.0
0.998683,0.099746,0.15,0.229353,0.387517,0.0
0.998759,0.051087,0.0,0.13537,0.396522,0.0
0.999958,0.062893,0.353,0.0,0.643689,0.0
0.998278,0.027033,0.167,0.092203,0.504477,0.0
0.999958,0.027033,0.462,0.08209,0.54624,0.0
0.998759,0.047225,0.0,0.188401,0.462661,0.090909
0.999949,0.314355,0.583,0.129752,0.346582,0.0
0.999949,0.319762,0.636,0.129752,0.344512,0.0
0.998759,0.027695,0.0,0.063393,0.457072,0.136364
0.998759,0.024826,0.0,0.057619,0.494644,0.0
0.998759,0.08805,0.0,0.02881,0.482793,0.136364
0.998759,0.021847,0.0,0.086429,0.540962,0.136364
0.999752,0.075692,0.722,0.063393,0.557884,0.0
0.999969,0.102725,0.813,0.187028,0.495989,0.0
0.999613,0.165398,0.563,0.103627,0.482793,0.0
0.999013,0.025488,0.609,0.116674,0.52202,0.0
0.998759,0.014234,0.0,0.05328,0.541169,0.0
0.999958,0.030564,0.375,0.14283,0.499043,0.227273
0.99969,0.011255,0.833,0.067045,0.63044,0.0
0.999958,0.10736,0.5,0.179131,0.530818,0.0
0.999088,0.035308,0.588,0.173606,0.45997,0.0
0.950881,0.012579,0.414,0.05328,0.427108,0.090909
0.950881,0.014234,0.48,0.063393,0.414014,0.0
0.999958,0.013682,0.444,0.063393,0.595715,0.181818
0.999963,0.021847,0.889,0.040233,0.507375,0.0
0.999577,0.01622,0.824,0.08209,0.558091,0.0
0.998759,0.06499,0.0,0.159841,0.334524,0.0
0.999577,0.05208,0.467,0.185998,0.37815,0.0
0.999958,0.012579,0.571,0.063393,0.593904,0.0
0.999577,0.193534,0.7,0.05328,0.470941,0.0
0.998759,0.089705,0.0,0.132717,0.368007,0.0
0.999739,0.046011,0.182,0.182596,0.432542,0.090909
0.998759,0.203575,0.0,0.132249,0.390778,0.0
0.999958,0.038288,0.5,0.05328,0.552399,0.0
0.999286,0.012579,0.526,0.148511,0.593179,0.0
0.998759,0.040494,0.0,0.096542,0.397764,0.136364
0.999286,0.017434,0.714,0.148511,0.526678,0.0
0.999971,0.103829,0.6,0.114489,0.424416,0.0
0.998759,0.087719,0.0,0.0,0.511981,0.181818
0.999486,0.028136,0.773,0.169954,0.582156,0.0
0.998759,0.131744,0.0,0.128972,0.448481,0.0
0.998759,0.153812,0.0,0.279293,0.56306,0.454545
0.999288,0.019309,0.5,0.13537,0.568494,0.0
0.999971,0.032771,0.429,0.175604,0.448585,0.0
0.999291,0.025378,0.444,0.16418,0.571392,0.0
0.999291,0.025378,0.444,0.16418,0.571392,0.0
0.999291,0.02273,0.4,0.16418,0.597526,0.0
0.999291,0.013903,0.25,0.16418,0.733116,0.0
0.999577,0.09776,0.636,0.08209,0.460022,0.0
0.999958,0.337085,0.632,0.05328,0.498577,0.0
0.999291,0.032771,0.571,0.16418,0.514051,0.0
0.999958,0.021847,0.706,0.132717,0.557781,0.0
0.998759,0.048108,0.0,0.255072,0.340165,0.0
0.999577,0.025378,0.7,0.116674,0.510894,0.0
0.999965,0.018868,0.786,0.069043,0.532267,0.0
0.999958,0.035308,0.462,0.08209,0.580914,0.0
0.999955,0.037736,0.533,0.159841,0.523107,0.0
0.999958,0.084519,0.4,0.057619,0.501009,0.045455
0.999577,0.032771,0.5,0.139709,0.492367,0.0
0.999958,0.165177,0.286,0.217461,0.424416,0.045455
0.999958,0.069072,0.429,0.0,0.585313,0.0
0.999958,0.07823,0.353,0.057619,0.529628,0.045455
0.999958,0.025378,0.333,0.139709,0.533613,0.0
0.999291,0.185921,0.615,0.106561,0.455054,0.0
0.99808,0.104711,0.385,0.155846,0.399627,0.0
0.998759,0.02935,0.0,0.13537,0.488796,0.0
0.998278,0.088271,0.308,0.131375,0.479222,0.0
0.999556,0.066755,0.882,0.049285,0.577705,0.0
0.999556,0.01644,0.682,0.113178,0.597837,0.0
0.998759,0.046011,0.0,0.145483,0.437768,0.0
0.999577,0.101512,0.583,0.05328,0.518501,0.0
0.998759,0.213174,0.0,0.132249,0.455105,0.0
0.998759,0.42657,0.0,0.05328,0.300316,0.0
0.999103,0.032771,0.786,0.05328,0.498111,0.0
0.998759,0.031226,0.0,0.084369,0.443616,0.0
0.998759,0.070837,0.0,0.18553,0.315582,0.0
0.999577,0.01622,0.824,0.132249,0.603633,0.0
0.999638,0.019309,0.474,0.106561,0.540341,0.181818
0.999806,0.021847,0.882,0.02881,0.523211,0.0
0.999659,0.043584,0.692,0.159841,0.509859,0.0
0.99981,0.011255,0.783,0.05328,0.647726,0.0
0.998759,0.038288,0.0,0.189244,0.535631,0.0
0.999958,0.043363,0.333,0.275548,0.46323,0.0
0.999958,0.07172,0.429,0.0,0.575946,0.181818
0.999948,0.032109,0.167,0.106561,0.544481,0.227273
0.999955,0.051528,0.727,0.18553,0.53972,0.0
0.998759,0.107139,0.0,0.010113,0.443616,0.0
0.998759,0.389496,0.0,0.169954,0.310045,0.0
0.999958,0.032109,0.545,0.05328,0.441702,0.0
0.998759,0.024826,0.0,0.05328,0.500181,0.227273
0.999958,0.092574,0.5,0.05328,0.479118,0.0
0.999958,0.084519,0.429,0.05328,0.50991,0.0
0.999414,0.014123,0.889,0.05328,0.615639,0.0
0.999958,0.023944,0.6,0.106561,0.541634,0.0
0.999752,0.014123,0.722,0.05328,0.5938,0.0
0.999288,0.014123,0.5,0.05328,0.61595,0.181818
0.999958,0.061348,0.85,0.0,0.6189,0.0
0.999577,0.0715,0.778,0.05328,0.578119,0.045455
0.998759,0.08805,0.0,0.010113,0.482793,0.272727
0.999286,0.081209,0.625,0.102566,0.49542,0.0
0.999958,0.02273,0.3,0.106561,0.574083,0.0
0.998759,0.309169,0.0,0.05328,0.400611,0.0
0.999577,0.040494,0.5,0.13537,0.516172,0.0
0.998759,0.044908,0.0,0.16418,0.492367,0.0
0.999971,0.193534,0.6,0.040233,0.408115,0.0
0.999958,0.16937,0.462,0.05328,0.494799,0.0
0.999577,0.02935,0.583,0.063393,0.504632,0.0
0.998759,0.031226,0.0,0.0,0.601304,0.181818
0.998759,0.09776,0.0,0.05328,0.477928,0.0
0.999507,0.037736,0.563,0.146482,0.449671,0.0
0.998759,0.389496,0.0,0.157781,0.31786,0.0
0.999408,0.10107,0.647,0.188651,0.48626,0.0
0.999958,0.095553,0.4,0.182252,0.476324,0.0
0.999577,0.088271,0.538,0.08209,0.49216,0.0
0.999536,0.092133,0.571,0.057619,0.473581,0.0
0.999619,0.091802,0.625,0.13537,0.531025,0.0
0.999752,0.029129,0.542,0.221799,0.589091,0.0
0.999577,0.029129,0.304,0.19299,0.566423,0.0
0.999958,0.033874,0.261,0.214339,0.552657,0.0
0.999717,0.076575,0.452,0.184656,0.573876,0.0
0.999958,0.002317,0.429,0.0,0.642654,0.136364
0.999577,0.007282,0.368,0.05328,0.64933,0.0
0.999577,0.006841,0.35,0.05328,0.661647,0.0
0.999577,0.0064,0.333,0.05328,0.673653,0.090909
0.998759,0.017434,0.0,0.020226,0.541634,0.090909
0.999958,0.023392,0.706,0.192209,0.593593,0.0
0.998759,0.194086,0.0,0.13537,0.414584,0.0
0.998759,0.045901,0.0,0.217461,0.45909,0.0
0.999958,0.031557,0.194,0.323054,0.589556,0.272727
0.999958,0.082644,0.6,0.0,0.530611,0.0
0.999958,0.084519,0.429,0.057619,0.509496,0.0
0.999291,0.037736,0.5,0.200855,0.483776,0.0
0.999278,0.028578,0.471,0.092203,0.464628,0.090909
0.999922,0.120159,0.75,0.080467,0.391295,0.0
0.999577,0.038288,0.583,0.08209,0.446359,0.0
0.999958,0.046011,0.6,0.0,0.510221,0.0
0.999949,0.099857,0.467,0.208721,0.435802,0.0
0.999577,0.030564,0.467,0.106561,0.510221,0.0
0.999577,0.023944,0.35,0.13537,0.586762,0.181818
0.998759,0.056162,0.0,0.16418,0.440408,0.0
0.998759,0.074479,0.0,0.155253,0.397557,0.0
0.999958,0.015116,0.667,0.08209,0.576153,0.0
0.999566,0.007834,0.879,0.067045,0.688868,0.0
0.999577,0.027033,0.538,0.106561,0.481085,0.0
0.999958,0.008937,0.375,0.0,0.683382,0.090909
0.999958,0.064769,0.353,0.0,0.630751,0.090909
0.999954,0.030453,0.435,0.213122,0.654194,0.090909
0.999958,0.007724,0.333,0.02881,0.643689,0.090909
0.99808,0.099857,0.357,0.184656,0.416033,0.0
0.99808,0.091802,0.313,0.213465,0.446825,0.0
0.999735,0.017434,0.8,0.08209,0.568701,0.0
0.999577,0.028578,0.438,0.16418,0.503752,0.0
0.999752,0.001214,0.684,0.0,0.691818,0.0
0.998925,0.013241,0.55,0.106561,0.620142,0.136364
0.963798,0.055831,0.786,0.234284,0.405061,0.0
0.999752,0.015116,0.765,0.05328,0.587279,0.0
0.998759,0.148075,0.0,0.0,0.60058,0.136364
0.998759,0.035419,0.0,0.132249,0.462661,0.045455
0.998759,0.039391,0.0,0.132249,0.444341,0.045455
0.998759,0.051528,0.0,0.063393,0.477928,0.0
0.999948,0.122807,0.25,0.106561,0.447601,0.0
0.999948,0.114421,0.222,0.106561,0.467163,0.0
0.999948,0.10736,0.2,0.106561,0.485432,0.0
0.999948,0.10736,0.2,0.106561,0.485432,0.0
0.998759,0.343153,0.0,0.0,0.43161,0.0
0.999536,0.084519,0.533,0.02881,0.482482,0.045455
0.999917,0.110449,0.846,0.1207,0.43487,0.0
0.999577,0.027033,0.538,0.08209,0.572116,0.0
0.999577,0.018868,0.538,0.08209,0.56042,0.0
0.999958,0.01622,0.4,0.08209,0.581742,0.0
0.999577,0.01622,0.467,0.08209,0.593386,0.0
0.998759,0.01622,0.0,0.08209,0.597009,0.0
0.999577,0.013241,0.389,0.063393,0.612172,0.0
0.999349,0.169811,0.579,0.173731,0.379962,0.0
0.999769,0.15955,0.7,0.132717,0.476789,0.0
0.999769,0.155578,0.667,0.132717,0.4904,0.0
0.999958,0.043253,0.261,0.306667,0.425555,0.0
0.999958,0.035419,0.261,0.224577,0.478808,0.181818
0.999582,0.148737,0.696,0.132717,0.512757,0.0
0.999769,0.03244,0.56,0.185998,0.506391,0.0
0.998759,0.050866,0.0,0.0,0.773172,0.409091
0.998759,0.050866,0.0,0.0,0.765668,0.363636
0.999588,0.035419,0.7,0.122323,0.443202,0.0
0.999954,0.055611,0.625,0.241931,0.535372,0.0
0.999958,0.027916,0.222,0.214807,0.609843,0.272727
0.999958,0.027916,0.222,0.16599,0.635098,0.272727
0.999577,0.414874,0.7,0.100162,0.472183,0.0
0.998455,0.051087,0.444,0.094294,0.371216,0.0
0.9996,0.216485,0.778,0.180629,0.363349,0.0
0.999971,0.038288,0.5,0.093514,0.399886,0.0
