yprop/table4.oz246,yprop/table4.oz248,yprop/table4.oz250,yprop/table4.oz251
0.562353,0.5,0.172483,0.494333
0.542588,0.333,0.16418,0.582415
0.688941,0.533,0.348492,0.495316
0.627451,0.583,0.159841,0.596595
0.313725,0.0,0.02881,0.629819
0.542588,0.286,0.16702,0.558557
0.542588,0.421,0.363693,0.502976
0.709647,0.525,0.168519,0.469855
0.40549,0.455,0.057619,0.452776
0.562353,0.286,0.13537,0.667702
0.612863,0.765,0.08209,0.565233
0.677961,0.792,0.0,0.715262
0.470588,0.5,0.093514,0.399886
0.440314,0.333,0.225326,0.40708
0.627451,0.4,0.188651,0.551312
0.612863,0.444,0.155253,0.528282
0.470588,0.294,0.080467,0.515034
0.497255,0.615,0.157188,0.501682
0.470588,0.429,0.05328,0.560575
0.627451,0.765,0.106561,0.462713
0.769725,0.644,0.020226,0.449413
0.440314,0.0,0.463731,0.522434
0.719216,0.778,0.268088,0.61802
0.470588,0.375,0.08209,0.52466
0.248627,0.0,0.101973,0.434612
0.562353,0.45,0.264249,0.433163
0.580392,0.3,0.24627,0.499094
0.0,0.0,0.0,0.30575
0.562353,0.786,0.160934,0.342804
0.641098,0.583,0.106561,0.545102
0.641098,0.652,0.102566,0.578585
0.521098,0.273,0.159841,0.419811
0.719216,0.667,0.195487,0.443409
0.641098,0.591,0.237811,0.58878
0.0,0.0,0.0,0.717176
0.612863,0.522,0.13537,0.575532
0.364235,0.111,0.145483,0.359416
0.156863,0.0,0.11271,0.443668
0.688941,0.567,0.188651,0.536252
0.641098,0.444,0.285661,0.541997
0.641098,0.444,0.270741,0.521917
0.627451,0.308,0.469536,0.372716
0.562353,0.533,0.159841,0.447601
0.728471,0.439,0.484581,0.610826
0.497255,0.533,0.0,0.567717
0.580392,0.333,0.13537,0.610619
0.580392,0.414,0.038923,0.561404
0.641098,0.5,0.239278,0.507685
0.497255,0.471,0.082808,0.475547
0.769725,0.343,0.509738,0.396108
0.641098,0.789,0.053998,0.464317
0.40549,0.125,0.195487,0.385654
0.580392,0.526,0.148511,0.593179
0.580392,0.524,0.139709,0.498266
0.470588,0.25,0.082808,0.332609
0.313725,0.095,0.100162,0.498991
0.728471,0.645,0.233348,0.4771
0.580392,0.353,0.18297,0.536563
0.627451,0.684,0.13537,0.582259
0.654118,0.6,0.213122,0.502717
0.521098,0.438,0.247456,0.390674
0.470588,0.353,0.08209,0.622522
0.580392,0.625,0.13537,0.484242
0.470588,0.429,0.010113,0.564819
0.40549,0.273,0.147575,0.469492
0.562353,0.647,0.0,0.414946
0.580392,0.5,0.315095,0.446773
0.248627,0.0,0.137181,0.334161
0.654118,0.536,0.240215,0.556901
0.542588,0.207,0.22492,0.587486
0.542588,0.364,0.242306,0.449361
0.313725,0.0,0.166521,0.408322
0.627451,0.778,0.141426,0.603426
0.612863,0.52,0.092203,0.647519
0.580392,0.273,0.23881,0.547017
0.641098,0.519,0.073506,0.558868
0.688941,0.864,0.266402,0.58081
0.521098,0.467,0.168331,0.355328
0.313725,0.0,0.210219,0.476324
0.521098,0.3,0.217461,0.516121
0.612863,0.478,0.217461,0.541634
0.497255,0.727,0.18553,0.53972
0.709647,0.8,0.147575,0.638669
0.709647,0.571,0.116674,0.657403
0.470588,0.545,0.05328,0.490452
0.597176,0.5,0.158999,0.586917
0.497255,0.5,0.211686,0.494385
0.580392,0.75,0.226887,0.394245
0.719216,0.444,0.332699,0.492574
0.542588,0.529,0.151133,0.511618
0.470588,0.5,0.229665,0.413963
0.364235,0.0,0.294244,0.391968
0.562353,0.435,0.352207,0.580655
0.597176,0.579,0.16418,0.461471
0.641098,0.8,0.040233,0.555297
0.728471,0.686,0.138086,0.607825
0.728471,0.667,0.166896,0.567872
0.728471,0.432,0.506087,0.446256
0.470588,0.333,0.082808,0.226569
0.580392,0.667,0.0,0.721679
0.364235,0.0,0.243742,0.424624
0.497255,0.467,0.05328,0.54179
0.470588,0.545,0.093514,0.403612
0.440314,0.462,0.057619,0.485225
0.754039,0.963,0.05328,0.724059
0.497255,0.538,0.1109,0.491073
0.677961,0.607,0.19299,0.462144
0.688941,0.607,0.230601,0.469441
0.627451,0.682,0.0,0.647156
0.627451,0.824,0.132249,0.603633
0.497255,0.667,0.0,0.52378
0.654118,0.326,0.13537,0.612897
0.580392,0.435,0.182252,0.425659
0.777098,0.596,0.448062,0.552192
0.364235,0.0,0.233348,0.326399
0.364235,0.0,0.265435,0.256016
0.542588,0.176,0.446251,0.493919
0.521098,0.615,0.08209,0.473063
0.562353,0.474,0.153443,0.541583
0.688941,1.0,0.1207,0.512653
0.542588,0.75,0.05328,0.563991
0.497255,0.4,0.08209,0.575894
0.627451,0.462,0.180817,0.610412
0.612863,0.591,0.05328,0.649019
0.562353,0.375,0.258443,0.294985
0.580392,0.75,0.0,0.590229
0.313725,0.25,0.110275,0.310563
0.156863,0.0,0.162869,0.361124
0.641098,0.419,0.287003,0.548103
0.580392,0.462,0.115238,0.590643
0.666353,0.773,0.122323,0.527661
0.699451,0.72,0.159841,0.558971
0.497255,0.538,0.08209,0.462816
0.597176,0.524,0.167801,0.464886
0.709647,0.643,0.315781,0.48419
0.754039,0.818,0.227261,0.571754
0.497255,0.3,0.106561,0.574083
0.440314,0.4,0.0,0.669513
0.728471,0.5,0.135464,0.480101
0.677961,0.457,0.28822,0.549811
0.313725,0.0,0.092203,0.545774
0.666353,0.667,0.319683,0.309579
0.597176,0.765,0.0,0.542825
0.737255,0.806,0.160934,0.57755
0.470588,0.429,0.084556,0.47296
0.562353,0.5,0.185155,0.507478
0.688941,0.792,0.093514,0.613983
0.597176,0.387,0.304482,0.548931
0.440314,0.222,0.02881,0.62894
0.470588,0.333,0.084369,0.546344
0.0,0.0,0.0,0.576153
0.641098,0.632,0.179474,0.365523
0.248627,0.0,0.116674,0.533044
0.542588,0.563,0.169954,0.515034
0.688941,0.645,0.053998,0.616726
0.612863,0.765,0.013765,0.591575
0.627451,0.448,0.197359,0.585365
0.542588,0.276,0.08209,0.613207
0.521098,0.583,0.301735,0.263313
0.156863,0.0,0.08209,0.476065
0.364235,0.1,0.235314,0.419345
0.580392,0.579,0.122323,0.582363
0.440314,0.4,0.057619,0.464938
0.791216,0.732,0.127255,0.877918
0.440314,0.083,0.24936,0.313875
0.248627,0.0,0.168737,0.389277
0.612863,0.6,0.156346,0.610723
0.699451,0.778,0.134465,0.545153
0.440314,0.545,0.02881,0.560161
0.677961,0.529,0.111617,0.507219
0.612863,0.722,0.05328,0.60767
0.364235,0.0,0.243742,0.234591
0.470588,0.4,0.08209,0.567717
0.728471,0.647,0.13537,0.573927
0.612863,0.65,0.095855,0.578999
0.627451,0.682,0.201948,0.446618
0.677961,0.692,0.05328,0.66853
0.737255,0.657,0.16418,0.594525
0.40549,0.0,0.230601,0.646949
0.440314,0.4,0.02881,0.544429
0.641098,0.667,0.020226,0.563267
0.627451,0.619,0.163556,0.567924
0.497255,0.636,0.093514,0.371371
0.521098,0.2,0.303889,0.521917
0.0,0.0,0.086429,0.464421
0.580392,0.667,0.040233,0.578947
0.627451,0.636,0.201292,0.554624
0.641098,0.5,0.1109,0.64312
0.699451,0.6,0.202416,0.500906
0.0,0.0,0.057619,0.426176
0.654118,0.519,0.241338,0.399265
0.40549,0.167,0.13537,0.491642
0.728471,0.579,0.142362,0.642964
0.666353,0.783,0.121481,0.617606
0.666353,0.773,0.266402,0.566889
0.666353,0.692,0.348492,0.556539
0.156863,0.0,0.05328,0.521192
0.313725,0.0,0.188651,0.528282
0.654118,0.64,0.168519,0.493039
0.156863,0.0,0.05328,0.494954
0.641098,0.343,0.299551,0.573099
0.677961,0.708,0.213184,0.534907
0.709647,0.815,0.080467,0.531543
0.654118,0.696,0.139709,0.554055
0.597176,0.458,0.116674,0.454381
0.580392,0.545,0.02881,0.554055
0.728471,0.611,0.240558,0.540651
0.542588,0.444,0.140396,0.466956
0.470588,0.069,0.217461,0.59142
0.313725,0.182,0.08209,0.451586
0.470588,0.375,0.08209,0.608291
0.562353,0.455,0.127661,0.528282
0.497255,0.467,0.139709,0.493091
0.666353,0.5,0.239278,0.563577
0.719216,0.719,0.121543,0.61005
0.156863,0.0,0.02881,0.449361
0.248627,0.0,0.180567,0.476634
0.0,0.0,0.0,0.43161
0.627451,0.882,0.213122,0.560317
0.497255,0.462,0.132717,0.421053
0.364235,0.074,0.13537,0.631682
0.440314,0.545,0.089082,0.544481
0.0,0.0,0.236906,0.616985
0.521098,0.692,0.169986,0.375408
0.769725,0.711,0.147356,0.547017
0.470588,0.286,0.02881,0.235729
0.728471,0.629,0.193177,0.529938
0.612863,0.684,0.05328,0.529938
0.248627,0.0,0.106561,0.376236
0.156863,0.0,0.11271,0.464886
0.709647,0.724,0.240308,0.55954
0.562353,0.323,0.197328,0.497904
0.562353,0.5,0.172483,0.487036
0.654118,0.5,0.233348,0.503907
0.709647,0.531,0.344622,0.453863
0.497255,0.583,0.08209,0.46737
0.156863,0.0,0.0,0.54091
0.641098,0.387,0.323054,0.541376
0.654118,0.654,0.02881,0.591575
0.666353,0.421,0.541482,0.513533
0.470588,0.385,0.207441,0.382342
0.612863,0.355,0.316406,0.351188
0.470588,0.5,0.123104,0.458831
0.497255,0.5,0.02881,0.595715
0.248627,0.0,0.13537,0.396315
0.542588,0.474,0.1109,0.496921
0.597176,0.6,0.053998,0.484604
0.677961,0.75,0.08209,0.659525
0.313725,0.333,0.088145,0.484345
0.580392,0.31,0.265934,0.541841
0.709647,0.741,0.253418,0.497128
0.597176,0.55,0.235502,0.427315
0.666353,0.516,0.185717,0.469027
0.677961,0.773,0.13537,0.508306
0.248627,0.0,0.106561,0.393572
0.597176,0.6,0.08209,0.57222
0.156863,0.0,0.074256,0.402888
0.521098,0.533,0.063393,0.478031
0.804549,0.941,0.146794,0.63634
0.0,0.0,0.0,0.564353
0.470588,0.333,0.0839,0.605807
0.313725,0.0,0.188651,0.504994
0.562353,0.379,0.077845,0.608912
0.470588,0.273,0.161777,0.331108
0.470588,0.462,0.133747,0.384619
0.542588,0.615,0.148511,0.537494
0.666353,0.353,0.030339,0.717487
0.497255,0.231,0.174293,0.485691
0.248627,0.0,0.038923,0.556021
0.709647,0.8,0.213122,0.558402
0.597176,0.5,0.139709,0.549397
0.654118,0.81,0.010113,0.517259
0.612863,0.684,0.133747,0.456813
0.627451,0.714,0.057619,0.557005
0.364235,0.214,0.052344,0.408994
0.470588,0.417,0.220863,0.462402
0.248627,0.0,0.106561,0.431299
0.470588,0.462,0.08209,0.508668
0.156863,0.0,0.102316,0.474305
0.470588,0.3,0.110275,0.614449
0.562353,0.667,0.159841,0.463179
0.654118,0.895,0.089519,0.548517
0.542588,0.348,0.28666,0.534493
0.737255,0.639,0.40299,0.638565
0.737255,0.742,0.130439,0.582052
0.313725,0.0,0.147013,0.740723
0.627451,0.5,0.269243,0.568701
0.719216,0.541,0.303889,0.541376
0.440314,0.3,0.0,0.707292
0.497255,0.421,0.082808,0.510894
0.562353,0.588,0.251701,0.486622
0.612863,0.7,0.02881,0.554521
0.440314,0.094,0.080467,0.949438
0.627451,0.583,0.08802,0.577654
0.248627,0.0,0.155596,0.472235
0.470588,0.077,0.387509,0.535735
0.597176,0.571,0.05328,0.613414
0.641098,0.667,0.18553,0.586451
0.677961,0.818,0.159841,0.62009
0.248627,0.0,0.116674,0.395746
0.440314,0.5,0.040233,0.561404
0.612863,0.545,0.13537,0.588107
0.666353,0.773,0.159841,0.549345
0.641098,0.394,0.227574,0.568597
0.641098,0.8,0.069043,0.548155
0.248627,0.0,0.106561,0.462713
0.440314,0.333,0.010113,0.609533
0.597176,0.435,0.177945,0.499871
0.40549,0.188,0.252325,0.498059
0.597176,0.391,0.260004,0.455882
0.641098,0.519,0.106561,0.669358
0.497255,0.375,0.242525,0.542462
0.745882,0.629,0.398714,0.389018
0.666353,0.444,0.250609,0.38876
0.580392,0.545,0.057619,0.63546
0.542588,0.769,0.253355,0.398748
0.728471,0.686,0.020226,0.714537
0.699451,0.875,0.0,0.629457
0.762039,0.65,0.45368,0.502924
0.440314,0.5,0.0,0.553899
0.804549,0.667,0.279418,0.560317
0.597176,0.6,0.05328,0.608705
0.641098,0.469,0.132436,0.481085
0.0,0.0,0.0,0.307871
0.627451,0.833,0.0,0.649278
0.641098,0.6,0.188651,0.523004
0.542588,0.6,0.102566,0.418983
0.364235,0.118,0.08209,0.613311
0.0,0.0,0.0,0.503079
0.641098,0.636,0.318247,0.545412
0.823216,0.837,0.095855,0.654143
0.542588,0.381,0.128004,0.48745
0.440314,0.138,0.13537,0.554728
0.497255,0.231,0.163556,0.620038
0.580392,0.429,0.096542,0.567303
0.762039,0.692,0.194394,0.599855
0.470588,0.08,0.302641,0.309579
0.612863,0.684,0.129752,0.462609
0.248627,0.0,0.132717,0.35186
0.248627,0.0,0.106561,0.425348
0.156863,0.0,0.038579,0.401904
0.313725,0.0,0.243617,0.42157
0.784314,0.683,0.180067,0.526161
0.542588,0.4,0.241931,0.493505
0.470588,0.364,0.209127,0.281375
0.688941,0.731,0.132249,0.654867
0.156863,0.0,0.132249,0.460695
0.666353,0.696,0.160559,0.440046
0.654118,0.5,0.287377,0.555866
0.497255,0.8,0.0,0.539823
0.542588,0.258,0.205568,0.435284
0.440314,0.5,0.0,0.614035
0.562353,0.5,0.120326,0.534958
0.440314,0.6,0.0,0.638721
0.677961,0.517,0.194769,0.554728
0.497255,0.25,0.155596,0.45878
0.612863,0.609,0.059398,0.585158
0.497255,0.615,0.134465,0.368421
0.156863,0.0,0.2581,0.554986
0.641098,0.7,0.13537,0.558298
0.470588,0.375,0.1109,0.580138
0.627451,0.609,0.095855,0.555245
0.542588,0.714,0.213122,0.452776
0.597176,0.75,0.0,0.66589
0.754039,0.794,0.0,0.723283
0.470588,0.357,0.16134,0.414791
0.666353,0.842,0.127536,0.582673
0.580392,0.37,0.16418,0.462299
0.699451,0.588,0.479524,0.555607
0.612863,0.667,0.134465,0.38286
0.40549,0.231,0.120326,0.381877
0.597176,0.387,0.181722,0.420225
0.440314,0.429,0.057619,0.485949
0.719216,0.667,0.21384,0.556849
0.562353,0.214,0.355297,0.495368
0.470588,0.429,0.0,0.585313
0.497255,0.421,0.16418,0.524142
0.313725,0.0,0.138741,0.560524
0.248627,0.0,0.19299,0.501009
0.597176,0.5,0.139085,0.528024
0.440314,0.231,0.0,0.79734
0.612863,0.5,0.063393,0.6647
0.313725,0.2,0.08209,0.495368
0.709647,0.367,0.315313,0.535165
0.497255,0.444,0.082808,0.496817
0.521098,0.444,0.136088,0.520727
0.521098,0.533,0.128972,0.455312
0.641098,0.429,0.301891,0.452
0.497255,0.533,0.214339,0.531594
0.641098,0.667,0.195643,0.537805
0.654118,0.5,0.202416,0.471148
0.699451,0.607,0.239278,0.440874
0.597176,0.522,0.141519,0.641308
0.0,0.0,0.057619,0.615588
0.0,0.0,0.0,0.601304
0.666353,0.72,0.157937,0.717228
0.641098,0.7,0.106561,0.592869
0.440314,0.0,0.317248,0.319309
0.580392,0.571,0.115238,0.54122
0.597176,0.5,0.05328,0.618641
0.156863,0.0,0.120388,0.512653
0.248627,0.25,0.106561,0.447601
0.521098,0.389,0.204819,0.421467
0.0,0.0,0.057619,0.549138
0.688941,0.714,0.094232,0.576049
0.313725,0.0,0.206723,0.309269
0.562353,0.5,0.230601,0.497542
0.470588,0.286,0.121013,0.456037
0.597176,0.48,0.1109,0.652073
0.364235,0.118,0.13537,0.543187
0.521098,0.5,0.106561,0.523573
0.470588,0.316,0.161059,0.622522
0.728471,0.55,0.367283,0.529007
0.470588,0.429,0.08209,0.50991
0.612863,0.813,0.133747,0.467577
0.666353,0.382,0.31138,0.540496
0.542588,0.467,0.229696,0.44372
0.497255,0.4,0.132717,0.556332
0.313725,0.0,0.063393,0.483776
0.654118,0.696,0.169954,0.520468
0.699451,0.633,0.213184,0.520727
0.666353,0.773,0.05328,0.67298
0.654118,0.696,0.1109,0.521503
0.470588,0.333,0.1109,0.606997
0.497255,0.25,0.1948,0.541427
0.470588,0.429,0.063393,0.530508
0.521098,0.5,0.038923,0.562335
0.699451,0.465,0.303889,0.526005
0.248627,0.0,0.206505,0.438079
0.521098,0.24,0.212279,0.570615
0.470588,0.5,0.074256,0.541634
0.597176,0.5,0.063393,0.626921
0.156863,0.0,0.063393,0.547379
0.580392,0.414,0.125351,0.519174
0.762039,0.718,0.020226,0.649226
0.699451,0.778,0.337225,0.493091
0.654118,0.81,0.13537,0.532837
0.641098,0.789,0.200075,0.519433
0.156863,0.0,0.05328,0.524763
0.248627,0.0,0.156346,0.417275
0.762039,0.871,0.093514,0.609688
0.364235,0.0,0.423372,0.407959
0.597176,0.571,0.08209,0.579154
0.580392,0.524,0.122323,0.520778
0.769725,0.711,0.280292,0.578119
0.597176,0.867,0.146794,0.557988
0.470588,0.462,0.1109,0.550691
0.521098,0.538,0.153443,0.428143
0.156863,0.0,0.08209,0.494333
0.40549,0.556,0.0,0.372923
0.654118,0.6,0.288813,0.557884
0.699451,0.474,0.290031,0.726751
0.641098,0.7,0.106561,0.56544
0.562353,0.471,0.120326,0.560834
0.745882,0.247,0.954242,0.305077
0.654118,0.593,0.117392,0.526057
0.627451,0.591,0.184063,0.507685
0.40549,0.364,0.182596,0.411789
0.641098,0.542,0.185998,0.587228
0.470588,0.2,0.234222,0.409978
0.597176,0.688,0.132717,0.486881
0.440314,0.333,0.067732,0.501889
0.521098,0.727,0.180629,0.380893
0.666353,0.75,0.146794,0.584381
0.737255,0.622,0.231288,0.506184
0.470588,0.316,0.063393,0.490297
0.156863,0.0,0.141519,0.58169
0.40549,0.3,0.13537,0.45671
0.156863,0.0,0.132249,0.48921
0.440314,0.667,0.0,0.555814
0.542588,0.471,0.292091,0.512912
0.497255,0.583,0.08209,0.504632
0.804549,0.667,0.16418,0.596284
0.597176,0.65,0.159436,0.604616
0.470588,0.429,0.082808,0.393365
0.542588,0.45,0.12017,0.540858
0.313725,0.0,0.13537,0.67681
0.580392,0.194,0.460797,0.385085
0.440314,0.5,0.089737,0.335248
0.542588,0.563,0.1109,0.545774
0.440314,0.194,0.010113,0.743777
0.313725,0.0,0.106561,0.570305
0.737255,0.828,0.063393,0.692957
0.688941,0.447,0.346464,0.638876
0.440314,0.375,0.086429,0.494281
0.521098,0.24,0.169954,0.481395
0.542588,0.643,0.08209,0.495161
0.699451,0.6,0.27508,0.568597
0.542588,0.28,0.208877,0.542359
0.440314,0.222,0.120669,0.37577
0.521098,0.333,0.16418,0.543342
0.688941,0.5,0.221799,0.645862
0.677961,0.516,0.372963,0.510273
0.440314,0.385,0.092203,0.482379
0.497255,0.471,0.119389,0.444858
0.364235,0.286,0.213122,0.429695
0.542588,0.13,0.214807,0.786627
0.364235,0.0,0.213122,0.362625
0.666353,0.533,0.140552,0.533768
0.470588,0.545,0.160903,0.365575
0.641098,0.359,0.234815,0.683279
0.521098,0.5,0.13537,0.466335
0.597176,0.684,0.050346,0.548103
0.40549,0.333,0.08209,0.425555
0.641098,0.941,0.0,0.661854
0.699451,0.72,0.244397,0.427832
0.745882,0.585,0.263749,0.605237
0.654118,0.762,0.094294,0.525281
0.248627,0.0,0.16418,0.492367
0.497255,0.3,0.116674,0.56839
0.156863,0.0,0.063393,0.468768
0.562353,0.32,0.374399,0.441339
0.521098,0.438,0.174293,0.539616
0.521098,0.364,0.150509,0.490762
0.627451,0.5,0.106561,0.592092
0.654118,0.571,0.121013,0.516845
0.497255,0.35,0.05328,0.661647
0.654118,0.708,0.169549,0.574393
0.440314,0.556,0.040233,0.324743
0.156863,0.0,0.08209,0.477928
0.0,0.0,0.038923,0.387621
0.542588,0.571,0.177321,0.486881
0.612863,0.571,0.137649,0.452414
0.248627,0.0,0.13537,0.541013
0.627451,0.625,0.057619,0.660767
0.754039,1.0,0.0,0.733892
0.709647,0.714,0.264498,0.646794
0.40549,0.167,0.174293,0.513895
0.641098,0.652,0.1109,0.471459
0.677961,0.773,0.120326,0.559282
0.470588,0.333,0.141519,0.594162
0.641098,0.609,0.196579,0.542204
0.248627,0.0,0.116674,0.395746
0.597176,0.55,0.260784,0.48952
0.627451,0.682,0.134465,0.506288
0.0,0.0,0.172857,0.352999
0.627451,0.542,0.18553,0.577447
0.654118,0.739,0.0,0.637116
0.797961,0.545,0.388507,0.592092
0.521098,0.533,0.122323,0.449827
0.521098,0.097,0.466196,0.370853
0.641098,0.8,0.109276,0.562025
0.580392,0.316,0.398152,0.269316
0.156863,0.0,0.05328,0.533044
0.497255,0.5,0.132717,0.479273
0.666353,0.593,0.31962,0.462402
0.313725,0.0,0.303889,0.56456
0.440314,0.462,0.02881,0.51581
0.641098,0.56,0.187028,0.459918
0.542588,0.333,0.32836,0.448895
0.470588,0.316,0.110275,0.581224
0.562353,0.688,0.013765,0.483258
0.156863,0.0,0.010113,0.676862
0.627451,0.667,0.281229,0.414118
0.562353,0.333,0.261845,0.489417
0.654118,0.333,0.324021,0.497594
0.688941,0.576,0.1109,0.640014
0.627451,0.542,0.106561,0.584174
0.677961,0.654,0.13537,0.541376
0.470588,0.294,0.213465,0.461367
0.719216,0.852,0.106561,0.636237
0.364235,0.0,0.13537,0.5347
0.627451,0.824,0.05328,0.650831
0.497255,0.231,0.253262,0.582001
0.156863,0.0,0.08209,0.451586
0.156863,0.0,0.05328,0.525125
0.677961,0.441,0.333167,0.531543
0.834824,0.515,0.270741,0.743932
0.521098,0.194,0.237686,0.416084
0.521098,0.444,0.053998,0.457693
0.364235,0.0,0.217461,0.45909
0.497255,0.316,0.127536,0.560938
0.0,0.0,0.02881,0.190654
0.597176,0.545,0.08209,0.673964
0.612863,0.48,0.106561,0.6381
0.440314,0.5,0.0,0.384619
0.597176,0.48,0.168519,0.551674
0.364235,0.25,0.206692,0.370284
0.542588,0.364,0.180941,0.494592
0.627451,0.395,0.213871,0.523418
0.440314,0.267,0.1369,0.301609
0.597176,0.632,0.063393,0.554521
0.248627,0.0,0.156346,0.455105
0.709647,0.625,0.16418,0.572841
0.521098,0.185,0.395405,0.425555
0.580392,0.476,0.16418,0.540496
0.364235,0.0,0.283882,0.441857
0.364235,0.0,0.349085,0.378306
0.313725,0.0,0.169954,0.349997
0.627451,0.75,0.118328,0.509652
0.470588,0.5,0.05328,0.552399
0.156863,0.0,0.08209,0.548103
0.440314,0.462,0.050346,0.51581
0.497255,0.385,0.146794,0.343528
0.666353,0.857,0.187028,0.396781
0.580392,0.391,0.159841,0.57222
0.597176,0.4,0.161777,0.446411
0.497255,0.636,0.129752,0.364281
0.654118,0.833,0.146794,0.515189
0.641098,0.615,0.057619,0.531336
0.666353,0.593,0.106561,0.430264
0.521098,0.35,0.221799,0.478497
0.597176,0.706,0.074443,0.574393
0.641098,0.433,0.266746,0.471925
0.440314,0.0,0.319683,0.369042
0.745882,0.765,0.483863,0.59085
0.612863,0.765,0.132249,0.625731
0.580392,0.579,0.219365,0.485691
0.497255,0.533,0.02881,0.482482
0.497255,0.5,0.05328,0.464214
0.364235,0.25,0.05328,0.48626
0.728471,0.857,0.0,0.794804
0.784314,0.475,0.24627,0.511825
0.440314,0.04,0.217461,0.608291
0.654118,0.533,0.271927,0.503856
0.627451,0.833,0.155846,0.555659
0.677961,0.739,0.187028,0.482379
0.677961,0.417,0.265435,0.500026
0.597176,0.522,0.1109,0.55095
0.440314,0.667,0.0,0.588987
0.654118,0.773,0.159436,0.602287
0.627451,0.583,0.013765,0.557056
0.364235,0.083,0.16418,0.555038
0.440314,0.316,0.0,0.629819
0.40549,0.0,0.33969,0.299384
0.497255,0.636,0.05328,0.476272
0.470588,0.545,0.179131,0.499715
0.709647,0.5,0.356545,0.453656
0.699451,0.621,0.298708,0.57341
0.542588,0.304,0.208877,0.48155
0.612863,0.667,0.177321,0.548724
0.597176,0.4,0.178632,0.528696
0.654118,0.842,0.102566,0.574341
0.745882,0.629,0.252044,0.589867
0.666353,0.593,0.16418,0.601563
0.597176,0.462,0.073506,0.568028
0.719216,0.59,0.426244,0.382084
0.654118,0.739,0.121481,0.619573
0.497255,0.318,0.05328,0.591161
0.542588,0.625,0.16418,0.531025
0.688941,0.905,0.05328,0.565285
0.677961,0.368,0.459392,0.508875
0.470588,0.261,0.160684,0.520106
0.580392,0.476,0.233348,0.473167
0.641098,0.467,0.270741,0.626042
0.699451,0.594,0.173669,0.5997
0.440314,0.667,0.040233,0.514206
0.612863,0.667,0.132717,0.639186
0.562353,0.688,0.010113,0.592351
0.627451,0.56,0.314502,0.599648
0.156863,0.0,0.08209,0.460695
0.580392,0.6,0.010113,0.596129
0.521098,0.421,0.250577,0.563784
0.156863,0.0,0.073506,0.432283
0.580392,0.4,0.256758,0.424624
0.580392,0.526,0.19608,0.417534
0.580392,0.414,0.125351,0.509962
0.521098,0.444,0.05328,0.56218
0.580392,0.571,0.02881,0.54888
0.597176,0.414,0.139709,0.467008
0.612863,0.5,0.182252,0.572271
0.654118,0.556,0.221799,0.551519
0.440314,0.545,0.010113,0.560161
0.762039,1.0,0.0,0.732133
0.470588,0.545,0.05328,0.52911
0.521098,0.286,0.139709,0.473995
0.728471,0.568,0.159841,0.508099
0.597176,0.579,0.173731,0.379962
0.156863,0.0,0.188401,0.462661
0.597176,0.5,0.248705,0.590436
0.562353,0.6,0.262126,0.291828
0.580392,0.55,0.093514,0.58138
0.156863,0.0,0.020226,0.568649
0.754039,0.788,0.142737,0.485691
0.580392,0.417,0.406111,0.427108
0.542588,0.625,0.213122,0.598458
0.497255,0.261,0.161527,0.633649
0.40549,0.125,0.211343,0.385654
0.709647,1.0,0.040233,0.64757
0.156863,0.0,0.092203,0.476375
0.597176,0.813,0.301267,0.422605
0.627451,0.619,0.126787,0.54712
0.542588,0.364,0.116674,0.44874
0.641098,0.361,0.106561,0.684262
0.470588,0.462,0.05328,0.556694
0.156863,0.0,0.092203,0.474046
0.497255,0.438,0.171297,0.39911
