yprop/table8.oz124,yprop/table8.oz151,yprop/table8.oz165,yprop/table8.oz197,yprop/table8.oz31,oz249
0.0,0.214286,0.0,0.1,0.0,0.228888
0.0,0.142857,0.1,0.0,0.0,0.203408
0.0,0.0,0.0,0.1,0.0,0.055202
0.0,0.071429,0.0,0.0,0.0,0.247882
0.0,0.0,0.0,0.0,0.0,0.22
0.0,0.285714,0.0,0.1,0.0,0.18756
0.133333,0.0,0.1,0.0,0.0,0.118388
0.066667,0.142857,0.1,0.1,0.0,0.162538
0.0,0.0,0.1,0.0,0.090909,0.126376
0.0,0.0,0.1,0.0,0.090909,0.132034
0.0,0.071429,0.0,0.0,0.0,0.12621
0.066667,0.0,0.1,0.1,0.090909,0.220327
0.133333,0.142857,0.1,0.1,0.0,0.114369
0.066667,0.071429,0.1,0.1,0.0,0.325853
0.133333,0.071429,0.0,0.0,0.0,0.089818
0.133333,0.071429,0.1,0.0,0.0,0.262969
0.333333,0.071429,0.1,0.1,0.0,0.228397
0.0,0.0,0.0,0.2,0.0,0.070629
0.066667,0.0,0.0,0.0,0.0,0.307609
0.0,0.0,0.1,0.1,0.0,0.227414
0.0,0.0,0.0,0.0,0.0,0.159623
0.0,0.0,0.0,0.0,0.0,0.211624
0.066667,0.0,0.1,0.1,0.0,0.161724
0.133333,0.285714,0.0,0.0,0.0,0.24982
0.133333,0.0,0.2,0.2,0.0,0.517066
0.066667,0.142857,0.0,0.0,0.0,0.078098
0.0,0.0,0.0,0.0,0.0,0.317442
0.0,0.071429,0.1,0.0,0.090909,0.180566
0.0,0.142857,0.1,0.0,0.0,0.117523
0.133333,0.285714,0.0,0.0,0.0,0.350038
0.066667,0.0,0.1,0.0,0.0,0.164801
0.0,0.142857,0.0,0.0,0.090909,0.161024
0.0,0.071429,0.1,0.1,0.0,0.156377
0.066667,0.071429,0.1,0.0,0.0,0.133831
0.0,0.0,0.0,0.0,0.0,0.195869
0.0,0.071429,0.0,0.0,0.0,0.228798
0.133333,0.0,0.2,0.1,0.090909,0.149443
0.0,0.0,0.0,0.3,0.0,0.062677
0.066667,0.071429,0.0,0.0,0.0,0.153119
0.4,0.0,0.0,0.0,0.0,0.190532
0.0,0.071429,0.2,0.0,0.0,0.21437
0.0,0.0,0.0,0.0,0.0,0.232293
0.066667,0.0,0.0,0.0,0.0,0.0721
0.266667,0.071429,0.1,0.0,0.0,0.123454
0.133333,0.142857,0.1,0.0,0.0,0.234517
0.0,0.0,0.0,0.0,0.0,0.301385
0.066667,0.0,0.0,0.0,0.0,0.138713
0.066667,0.214286,0.1,0.1,0.0,0.341347
0.133333,0.0,0.3,0.2,0.090909,0.267905
0.0,0.0,0.0,0.0,0.0,0.172292
0.133333,0.0,0.1,0.1,0.0,0.051141
0.133333,0.0,0.0,0.0,0.0,0.36453
0.0,0.142857,0.0,0.0,0.0,0.190462
0.2,0.071429,0.0,0.0,0.0,0.192642
0.0,0.0,0.0,0.0,0.0,0.256417
0.2,0.0,0.1,0.0,0.090909,0.31069
0.133333,0.0,0.0,0.0,0.0,0.339187
0.0,0.142857,0.0,0.0,0.0,0.274234
0.0,0.142857,0.0,0.2,0.0,0.153256
0.0,0.0,0.1,0.0,0.090909,0.154595
0.066667,0.071429,0.0,0.0,0.0,0.25818
0.0,0.0,0.0,0.1,0.0,0.163245
0.0,0.071429,0.0,0.1,0.0,0.17851
0.0,0.071429,0.0,0.0,0.0,0.337649
0.066667,0.071429,0.0,0.0,0.0,0.254419
0.0,0.0,0.0,0.1,0.0,0.285057
0.0,0.071429,0.0,0.0,0.0,0.102741
0.0,0.142857,0.0,0.1,0.0,0.19318
0.066667,0.071429,0.0,0.2,0.0,0.33658
0.0,0.0,0.0,0.2,0.0,0.120797
0.066667,0.357143,0.1,0.1,0.0,0.224219
0.066667,0.0,0.0,0.0,0.0,0.144269
0.0,0.071429,0.0,0.0,0.0,0.210036
0.0,0.071429,0.0,0.2,0.0,0.191286
0.066667,0.357143,0.0,0.0,0.0,0.2857
0.0,0.071429,0.4,0.1,0.363636,0.436547
0.0,0.0,0.0,0.0,0.0,0.125593
0.4,0.0,0.0,0.0,0.0,0.995914
0.0,0.285714,0.0,0.0,0.0,0.495994
0.0,0.0,0.0,0.4,0.0,0.511892
0.0,0.071429,0.0,0.2,0.0,0.205113
0.2,0.357143,0.1,0.1,0.0,0.278422
0.0,0.142857,0.1,0.0,0.090909,0.123257
0.0,0.0,0.1,0.0,0.090909,0.188613
0.466667,0.142857,0.0,0.0,0.0,0.196416
0.0,0.0,0.0,0.2,0.0,0.043211
0.066667,0.0,0.0,0.0,0.0,0.072185
0.0,0.214286,0.0,0.0,0.0,0.308246
0.133333,0.0,0.2,0.0,0.0,0.240449
0.0,0.071429,0.0,0.1,0.0,0.270813
0.0,0.142857,0.1,0.1,0.0,0.20125
0.266667,0.0,0.1,0.1,0.0,0.146223
0.066667,0.0,0.1,0.1,0.0,0.322203
0.0,0.142857,0.0,0.2,0.0,0.345271
0.2,0.142857,0.1,0.0,0.0,0.282712
0.066667,0.0,0.2,0.1,0.0,0.199898
0.0,0.214286,0.0,0.0,0.0,0.277378
0.0,0.0,0.1,0.0,0.090909,0.221629
0.133333,0.142857,0.1,0.0,0.090909,0.241034
0.0,0.142857,0.0,0.0,0.0,0.293312
0.066667,0.0,0.0,0.2,0.0,0.239959
0.066667,0.0,0.1,0.1,0.0,0.14847
0.266667,0.0,0.2,0.0,0.0,0.255494
0.0,0.214286,0.1,0.2,0.0,0.263602
0.066667,0.0,0.1,0.1,0.0,0.298515
0.2,0.0,0.2,0.0,0.181818,0.316752
0.0,0.0,0.0,0.0,0.0,0.123626
0.266667,0.214286,0.1,0.1,0.0,0.39976
0.066667,0.0,0.0,0.0,0.0,0.373494
0.133333,0.214286,0.1,0.0,0.0,0.203233
0.066667,0.142857,0.2,0.1,0.090909,0.24232
0.4,0.0,0.0,0.0,0.0,0.144304
0.0,0.0,0.0,0.0,0.0,0.246546
0.066667,0.428571,0.0,0.0,0.0,0.244643
0.066667,0.214286,0.0,0.0,0.0,0.145708
0.066667,0.071429,0.2,0.1,0.0,0.288758
0.0,0.0,0.0,0.0,0.0,0.043472
0.0,0.0,0.2,0.2,0.0,0.220203
0.0,0.0,0.1,0.0,0.0,0.312866
0.2,0.142857,0.1,0.0,0.0,0.203436
0.0,0.0,0.0,0.0,0.0,0.204913
0.066667,0.142857,0.0,0.0,0.090909,0.196442
0.066667,0.0,0.0,0.2,0.0,0.322171
0.133333,0.0,0.0,0.0,0.0,0.204862
0.0,0.142857,0.1,0.0,0.090909,0.252006
0.066667,0.285714,0.0,0.1,0.0,0.205275
0.0,0.0,0.1,0.0,0.0,0.216455
0.0,0.0,0.0,0.2,0.0,0.248315
0.2,0.0,0.1,0.0,0.0,0.0834
0.0,0.071429,0.1,0.0,0.181818,0.219665
0.133333,0.0,0.1,0.2,0.0,0.174491
0.066667,0.0,0.0,0.0,0.0,0.225709
0.266667,0.0,0.0,0.0,0.0,0.248321
0.0,0.0,0.2,0.0,0.181818,0.307565
0.2,0.071429,0.0,0.0,0.0,0.224588
0.133333,0.071429,0.0,0.0,0.0,0.118589
0.0,0.0,0.0,0.0,0.0,0.123139
0.0,0.0,0.1,0.2,0.0,0.090076
0.066667,0.0,0.0,0.0,0.0,0.134022
0.0,0.214286,0.0,0.1,0.0,0.134761
0.0,0.0,0.1,0.1,0.0,0.090063
0.0,0.0,0.0,0.0,0.0,0.273197
0.0,0.0,0.0,0.1,0.0,0.179013
0.2,0.0,0.1,0.0,0.090909,0.31069
0.0,0.0,0.1,0.0,0.090909,0.115327
0.066667,0.0,0.0,0.0,0.0,0.10551
0.2,0.214286,0.1,0.1,0.0,0.253779
0.0,0.0,0.0,0.0,0.0,0.15744
0.0,0.071429,0.1,0.1,0.0,0.155684
0.0,0.0,0.1,0.0,0.090909,0.244261
0.066667,0.285714,0.2,0.2,0.0,0.28737
0.066667,0.071429,0.3,0.0,0.181818,0.283606
0.133333,0.0,0.0,0.0,0.0,0.144218
0.2,0.071429,0.0,0.0,0.0,0.158118
0.0,0.071429,0.0,0.0,0.0,0.145421
0.0,0.071429,0.0,0.0,0.0,0.157972
0.0,0.214286,0.2,0.0,0.0,0.151162
0.0,0.071429,0.0,0.0,0.0,0.160833
0.066667,0.214286,0.2,0.2,0.0,0.404559
0.066667,0.0,0.0,0.2,0.0,0.051924
0.0,0.0,0.0,0.0,0.0,0.179232
0.0,0.0,0.0,0.0,0.0,0.07518
0.066667,0.0,0.1,0.0,0.0,0.0822
0.133333,0.0,0.2,0.2,0.0,0.169861
0.0,0.0,0.1,0.0,0.0,0.134557
0.066667,0.0,0.2,0.2,0.0,0.06339
0.0,0.142857,0.0,0.0,0.0,0.099489
0.0,0.142857,0.0,0.0,0.0,0.252531
0.0,0.071429,0.1,0.0,0.0,0.263695
0.066667,0.0,0.1,0.0,0.0,0.141256
0.0,0.0,0.0,0.0,0.0,0.182545
0.066667,0.071429,0.0,0.0,0.0,0.142029
0.133333,0.285714,0.2,0.0,0.0,0.643945
0.0,0.142857,0.1,0.0,0.0,0.284516
0.0,0.0,0.0,0.1,0.0,0.217505
0.0,0.142857,0.2,0.2,0.0,0.357583
0.266667,0.0,0.1,0.0,0.090909,0.109472
0.2,0.0,0.1,0.2,0.0,0.108138
0.0,0.0,0.0,0.0,0.0,0.153377
0.2,0.0,0.1,0.1,0.0,0.357608
0.066667,0.071429,0.3,0.1,0.181818,0.290231
0.0,0.357143,0.0,0.0,0.0,0.352339
0.066667,0.0,0.1,0.1,0.0,0.064411
0.0,0.0,0.0,0.0,0.0,0.30234
0.0,0.0,0.0,0.0,0.0,0.134477
0.133333,0.0,0.1,0.0,0.090909,0.194465
0.0,0.0,0.1,0.0,0.090909,0.223656
0.0,0.0,0.0,0.0,0.0,0.210469
0.0,0.0,0.0,0.0,0.0,0.199719
0.0,0.0,0.0,0.0,0.0,0.293114
0.0,0.214286,0.3,0.1,0.0,0.401529
0.133333,0.071429,0.0,0.1,0.0,0.257353
0.066667,0.214286,0.0,0.0,0.0,0.16889
0.0,0.142857,0.1,0.1,0.0,0.205406
0.266667,0.0,0.2,0.2,0.0,0.209925
0.066667,0.214286,0.0,0.0,0.0,0.114674
0.0,0.0,0.0,0.0,0.0,0.215344
0.0,0.0,0.0,0.0,0.0,0.143951
0.0,0.0,0.0,0.0,0.0,0.151712
0.066667,0.0,0.1,0.1,0.0,0.12572
0.0,0.071429,0.1,0.0,0.0,0.237311
0.133333,0.0,0.0,0.0,0.0,0.20757
0.066667,0.214286,0.1,0.1,0.0,0.265795
0.133333,0.0,0.2,0.1,0.0,0.19044
0.133333,0.142857,0.0,0.0,0.0,0.235704
0.0,0.071429,0.1,0.2,0.0,0.193568
0.0,0.071429,0.2,0.0,0.181818,0.205686
0.066667,0.071429,0.1,0.1,0.090909,0.2624
0.0,0.214286,0.0,0.2,0.0,0.215675
0.0,0.0,0.0,0.0,0.0,0.228232
0.0,0.0,0.2,0.2,0.0,0.308669
0.0,0.071429,0.0,0.1,0.0,0.174262
0.266667,0.214286,0.0,0.0,0.090909,0.364717
0.0,0.142857,0.0,0.0,0.0,0.089172
0.0,0.0,0.2,0.0,0.181818,0.261881
0.2,0.142857,0.1,0.0,0.0,0.162427
0.0,0.0,0.0,0.0,0.0,0.259618
0.066667,0.0,0.1,0.1,0.0,0.109522
0.0,0.0,0.0,0.0,0.0,0.112854
0.133333,0.0,0.2,0.3,0.0,0.323466
0.066667,0.0,0.1,0.2,0.0,0.284656
0.266667,0.0,0.0,0.0,0.0,0.156893
0.0,0.071429,0.0,0.0,0.0,0.10402
0.066667,0.071429,0.1,0.1,0.0,0.157695
0.0,0.142857,0.0,0.0,0.0,0.145688
0.266667,0.571429,0.0,0.0,0.0,0.468194
0.066667,0.0,0.6,0.1,0.454545,0.395509
0.0,0.214286,0.0,0.0,0.0,0.253403
0.066667,0.0,0.0,0.1,0.0,0.167744
0.066667,0.0,0.0,0.0,0.0,0.096393
0.0,0.0,0.0,0.0,0.0,0.192324
0.2,0.142857,0.1,0.0,0.090909,0.27349
0.333333,0.0,0.0,0.0,0.0,0.077729
0.266667,0.0,0.0,0.0,0.0,0.105876
0.133333,0.285714,0.2,0.0,0.0,0.236423
0.133333,0.071429,0.1,0.1,0.0,0.229925
0.4,0.071429,0.3,0.1,0.0,0.212833
0.133333,0.071429,0.2,0.1,0.0,0.258915
0.0,0.142857,0.3,0.1,0.0,0.252907
0.133333,0.0,0.0,0.0,0.0,0.341516
0.066667,0.0,0.1,0.1,0.0,0.231605
0.2,0.0,0.0,0.2,0.0,0.144234
0.0,0.0,0.0,0.0,0.0,0.073172
0.133333,0.214286,0.1,0.1,0.090909,0.259185
0.0,0.285714,0.0,0.0,0.0,0.265668
0.0,0.0,0.2,0.0,0.181818,0.244955
0.133333,0.142857,0.2,0.0,0.0,0.27762
0.0,0.142857,0.0,0.0,0.0,0.116842
0.0,0.214286,0.0,0.0,0.0,0.391731
0.0,0.071429,0.0,0.0,0.0,0.153908
0.0,0.214286,0.0,0.0,0.0,0.30332
0.2,0.142857,0.0,0.0,0.0,0.281089
0.133333,0.285714,0.2,0.2,0.0,0.247386
0.0,0.0,0.0,0.0,0.0,0.147563
0.533333,0.142857,0.5,0.5,0.0,0.720903
0.0,0.0,0.0,0.2,0.0,0.181177
0.066667,0.0,0.1,0.3,0.0,0.099438
0.0,0.0,0.2,0.0,0.0,0.211681
0.0,0.142857,0.0,0.0,0.0,0.198972
0.4,0.0,0.0,0.0,0.0,0.208722
0.333333,0.071429,0.0,0.1,0.0,0.203458
0.0,0.071429,0.1,0.3,0.0,0.279221
0.0,0.214286,0.0,0.0,0.0,0.311342
0.133333,0.142857,0.0,0.0,0.181818,0.179019
0.266667,0.071429,0.1,0.1,0.0,0.228353
0.0,0.0,0.1,0.0,0.0,0.163108
0.0,0.071429,0.1,0.0,0.090909,0.197399
0.133333,0.071429,0.2,0.0,0.0,0.138271
0.0,0.0,0.0,0.0,0.0,0.14172
0.0,0.0,0.0,0.0,0.181818,0.0761
0.0,0.0,0.0,0.0,0.0,0.192808
0.133333,0.071429,0.1,0.1,0.0,0.160718
0.133333,0.0,0.1,0.0,0.0,0.077083
0.0,0.214286,0.0,0.1,0.0,0.27783
0.0,0.071429,0.1,0.0,0.090909,0.281276
0.066667,0.142857,0.1,0.2,0.0,0.205775
0.2,0.0,0.1,0.0,0.0,0.128406
0.0,0.0,0.0,0.0,0.0,0.184562
0.066667,0.214286,0.1,0.1,0.0,0.284901
0.133333,0.071429,0.1,0.1,0.0,0.318706
0.133333,0.142857,0.0,0.1,0.0,0.27383
0.0,0.214286,0.0,0.0,0.0,0.197645
0.2,0.0,0.0,0.1,0.0,0.132934
0.066667,0.0,0.0,0.0,0.0,0.196006
0.0,0.0,0.2,0.0,0.181818,0.193072
0.066667,0.214286,0.3,0.1,0.181818,0.222246
0.0,0.142857,0.0,0.0,0.0,0.123196
0.0,0.071429,0.0,0.0,0.090909,0.231596
0.0,0.0,0.0,0.0,0.0,0.379085
0.0,0.142857,0.0,0.2,0.0,0.110127
0.133333,0.0,0.0,0.0,0.0,0.198405
0.0,0.071429,0.0,0.0,0.0,0.11723
0.0,0.071429,0.0,0.0,0.0,0.133701
0.0,0.571429,0.0,0.0,0.0,0.414532
0.0,0.071429,0.0,0.1,0.090909,0.149307
0.133333,0.0,0.1,0.0,0.0,0.083155
0.0,0.0,0.0,0.0,0.0,0.174634
0.0,0.214286,0.0,0.0,0.0,0.270845
0.066667,0.214286,0.0,0.0,0.0,0.138411
0.133333,0.0,0.0,0.0,0.0,0.207525
0.066667,0.142857,0.0,0.0,0.0,0.335785
0.066667,0.285714,0.0,0.0,0.0,0.336669
0.0,0.0,0.0,0.2,0.0,0.351107
0.266667,0.0,0.0,0.0,0.0,0.133892
0.0,0.142857,0.0,0.0,0.0,0.230638
0.2,0.0,0.3,0.3,0.0,0.245496
0.066667,0.071429,0.1,0.0,0.0,0.130372
0.2,0.0,0.1,0.1,0.0,0.09723
0.133333,0.142857,0.0,0.0,0.0,0.132053
0.0,0.071429,0.0,0.0,0.0,0.282282
0.0,0.071429,0.0,0.0,0.0,0.095425
0.266667,0.285714,0.1,0.0,0.0,0.253012
0.133333,0.142857,0.3,0.1,0.0,0.266737
0.066667,0.0,0.0,0.0,0.0,0.247115
0.0,0.071429,0.0,0.0,0.0,0.167032
0.133333,0.071429,0.0,0.0,0.0,0.122086
0.266667,0.428571,0.1,0.0,0.0,0.415073
0.133333,0.071429,0.1,0.1,0.090909,0.244805
0.133333,0.5,0.1,0.1,0.0,0.478447
0.0,0.0,0.4,0.2,0.0,0.071835
0.333333,0.0,0.0,0.0,0.0,0.205132
0.0,0.142857,0.4,0.0,0.363636,0.348918
0.0,0.0,0.0,0.1,0.0,0.086477
0.133333,0.0,0.0,0.1,0.0,0.185202
0.0,0.0,0.0,0.0,0.0,0.19675
0.0,0.0,0.1,0.0,0.0,0.128813
0.0,0.071429,0.0,0.1,0.0,0.161059
0.066667,0.285714,0.2,0.1,0.0,0.286979
0.0,0.0,0.0,0.0,0.0,0.222351
0.0,0.0,0.0,0.1,0.0,0.141698
0.066667,0.0,0.0,0.0,0.0,0.173737
0.0,0.0,0.0,0.2,0.0,0.056462
0.266667,0.0,0.0,0.0,0.0,0.119091
0.0,0.071429,0.2,0.1,0.090909,0.341694
0.0,0.142857,0.0,0.0,0.0,0.244799
0.2,0.071429,0.1,0.0,0.0,0.211249
0.133333,0.214286,0.2,0.1,0.0,0.222587
0.266667,0.071429,0.1,0.0,0.0,0.119515
0.0,0.0,0.0,0.2,0.0,0.177469
0.133333,0.214286,0.0,0.0,0.0,0.281779
0.2,0.214286,0.0,0.0,0.0,0.346773
0.133333,0.0,0.2,0.0,0.0,0.215592
0.0,0.0,0.0,0.0,0.0,0.190647
0.266667,0.285714,0.0,0.0,0.0,0.406974
0.133333,0.142857,0.1,0.1,0.0,0.373141
0.2,0.0,0.1,0.0,0.090909,0.243488
0.0,0.428571,0.0,0.0,0.0,0.16383
0.2,0.071429,0.0,0.0,0.0,0.168403
0.266667,0.0,0.0,0.0,0.0,0.33125
0.066667,0.142857,0.0,0.1,0.0,0.145666
0.066667,0.214286,0.2,0.0,0.090909,0.179846
0.066667,0.214286,0.0,0.0,0.0,0.267781
0.066667,0.357143,0.0,0.0,0.0,0.379489
0.133333,0.142857,0.0,0.0,0.0,0.273633
0.0,0.0,0.1,0.0,0.0,0.191675
0.4,0.0,0.0,0.0,0.0,0.11764
0.0,0.071429,0.0,0.0,0.0,0.150322
0.0,0.0,0.0,0.0,0.0,0.182176
0.0,0.071429,0.0,0.0,0.0,0.171518
0.0,0.071429,0.0,0.0,0.0,0.337239
0.0,0.0,0.0,0.0,0.0,0.171986
0.0,0.0,0.2,0.0,0.090909,0.234905
0.0,0.214286,0.0,0.0,0.0,0.284583
0.0,0.0,0.0,0.2,0.0,0.102159
0.0,0.0,0.1,0.0,0.090909,0.069172
0.133333,0.0,0.1,0.1,0.0,0.21845
0.0,0.142857,0.1,0.0,0.090909,0.197072
0.0,0.071429,0.0,0.0,0.0,0.12445
0.0,0.357143,0.0,0.0,0.0,0.521213
0.533333,0.0,0.3,0.2,0.0,0.243962
0.0,0.0,0.2,0.0,0.0,0.102881
0.0,0.214286,0.1,0.1,0.0,0.209667
0.0,0.0,0.0,0.0,0.0,0.271704
0.0,0.071429,0.0,0.0,0.0,0.118846
0.133333,0.0,0.0,0.0,0.0,0.351021
0.0,0.0,0.1,0.0,0.0,0.189597
0.0,0.0,0.0,0.6,0.0,0.155779
0.0,0.0,0.1,0.0,0.090909,0.146984
0.2,0.071429,0.1,0.0,0.090909,0.335902
0.0,0.0,0.1,0.0,0.090909,0.192865
0.133333,0.0,0.0,0.0,0.0,0.203602
0.066667,0.0,0.1,0.0,0.0,0.279291
0.066667,0.071429,0.1,0.0,0.0,0.324981
0.0,0.0,0.3,0.0,0.090909,0.367394
0.0,0.0,0.0,0.0,0.0,0.167324
0.0,0.0,0.0,0.0,0.0,0.239643
0.066667,0.0,0.0,0.1,0.0,0.20918
0.0,0.0,0.1,0.1,0.0,0.083139
0.066667,0.071429,0.0,0.0,0.0,0.319902
0.0,0.0,0.0,0.0,0.0,0.11477
0.066667,0.0,0.0,0.0,0.0,0.207471
0.0,0.357143,0.0,0.0,0.0,0.206555
0.0,0.142857,0.0,0.0,0.0,0.318139
0.066667,0.142857,0.2,0.2,0.0,0.295905
0.066667,0.0,0.0,0.0,0.0,0.10024
0.266667,0.0,0.2,0.1,0.0,0.239803
0.066667,0.0,0.1,0.1,0.0,0.188111
0.0,0.142857,0.0,0.0,0.0,0.409396
0.0,0.285714,0.0,0.0,0.0,0.202863
0.0,0.214286,0.1,0.1,0.0,0.209858
0.066667,0.5,0.0,0.0,0.0,0.254278
0.066667,0.0,0.1,0.0,0.0,0.102662
0.0,0.0,0.1,0.0,0.090909,0.166335
0.0,0.285714,0.0,0.0,0.0,0.222981
0.066667,0.0,0.1,0.0,0.0,0.090913
0.0,0.071429,0.2,0.0,0.181818,0.377959
0.266667,0.214286,0.0,0.0,0.0,0.250705
0.133333,0.357143,0.0,0.0,0.0,0.262412
0.0,0.214286,0.0,0.0,0.0,0.227055
0.2,0.357143,0.0,0.0,0.0,0.214666
0.133333,0.071429,0.0,0.0,0.0,0.228289
0.133333,0.285714,0.0,0.2,0.0,0.42474
0.066667,0.0,0.0,0.1,0.0,0.217206
0.0,0.0,0.2,0.0,0.181818,0.302715
0.133333,0.0,0.1,0.1,0.0,0.111938
0.0,0.142857,0.0,0.1,0.0,0.177883
0.0,0.0,0.0,0.1,0.0,0.207697
0.133333,0.0,0.1,0.0,0.0,0.110951
0.0,0.142857,0.0,0.0,0.0,0.277404
0.0,0.0,0.0,0.0,0.0,0.307282
0.0,0.0,0.0,0.0,0.0,0.052516
0.066667,0.0,0.0,0.0,0.0,0.105752
0.133333,0.0,0.0,0.0,0.0,0.064249
0.0,0.142857,0.0,0.0,0.0,0.156384
0.333333,0.214286,0.0,0.0,0.0,0.118862
0.0,0.071429,0.1,0.0,0.090909,0.249642
0.0,0.071429,0.0,0.0,0.0,0.139311
0.0,0.0,0.0,0.0,0.0,0.204598
0.266667,0.0,0.0,0.0,0.0,0.119725
0.0,0.285714,0.0,0.1,0.0,0.365106
0.333333,0.0,0.0,0.0,0.0,0.174048
0.066667,0.357143,0.0,0.0,0.0,0.386404
0.066667,0.214286,0.1,0.1,0.0,0.197934
0.133333,0.0,0.2,0.1,0.0,0.063874
0.0,0.0,0.0,0.0,0.0,0.073436
0.066667,0.142857,0.1,0.1,0.0,0.308793
0.0,0.357143,0.0,0.0,0.0,0.27714
0.0,0.071429,0.1,0.2,0.0,0.184601
0.133333,0.071429,0.0,0.1,0.0,0.29777
0.0,0.071429,0.2,0.1,0.0,0.335355
0.0,0.071429,0.1,0.1,0.0,0.106608
0.4,0.0,0.0,0.0,0.0,0.162949
0.133333,0.285714,0.0,0.0,0.0,0.286416
0.133333,0.071429,0.0,0.0,0.0,0.278953
0.333333,0.071429,0.2,0.0,0.0,0.332011
0.066667,0.0,0.1,0.0,0.0,0.118535
0.333333,0.071429,0.2,0.0,0.0,0.302241
0.0,0.0,0.1,0.0,0.090909,0.097382
0.0,0.142857,0.0,0.0,0.0,0.163273
0.2,0.0,0.2,0.0,0.090909,0.089233
0.066667,0.142857,0.0,0.0,0.0,0.177285
0.0,0.0,0.0,0.0,0.0,0.197024
0.0,0.071429,0.1,0.0,0.090909,0.250018
0.133333,0.0,0.0,0.0,0.0,0.104087
0.0,0.142857,0.0,0.1,0.0,0.296551
0.266667,0.214286,0.0,0.0,0.0,0.259173
0.0,0.142857,0.0,0.1,0.0,0.16558
0.333333,0.071429,0.1,0.1,0.090909,0.279475
0.066667,0.214286,0.0,0.0,0.0,0.216458
0.266667,0.0,0.2,0.1,0.0,0.10909
0.066667,0.142857,0.1,0.1,0.0,0.209454
0.066667,0.0,0.1,0.0,0.0,0.047638
0.0,0.0,0.1,0.1,0.0,0.131639
0.0,0.0,0.0,0.0,0.0,0.347479
0.2,0.0,0.0,0.0,0.0,0.131903
0.0,0.0,0.0,0.0,0.0,0.195089
0.066667,0.0,0.1,0.0,0.0,0.226969
0.0,0.0,0.0,0.0,0.0,0.275879
0.2,0.0,0.0,0.0,0.0,0.188963
0.0,0.0,0.0,0.2,0.0,0.093214
0.0,0.071429,0.2,0.0,0.0,0.13976
0.2,0.214286,0.0,0.0,0.0,0.52036
0.066667,0.0,0.1,0.0,0.090909,0.223401
0.0,0.071429,0.0,0.0,0.0,0.198227
0.066667,0.357143,0.0,0.0,0.0,0.239211
0.066667,0.214286,0.1,0.0,0.0,0.235274
0.0,0.142857,0.0,0.0,0.0,0.208493
0.2,0.142857,0.1,0.0,0.0,0.198408
0.0,0.0,0.0,0.0,0.0,0.203945
0.133333,0.0,0.0,0.1,0.0,0.10122
0.0,0.0,0.0,0.0,0.0,0.128008
0.133333,0.0,0.2,0.1,0.0,0.107387
0.133333,0.071429,0.1,0.0,0.090909,0.138175
0.0,0.0,0.0,0.2,0.0,0.130726
0.066667,0.071429,0.0,0.0,0.0,0.258202
0.066667,0.071429,0.1,0.1,0.0,0.13296
0.066667,0.0,0.0,0.0,0.0,0.19268
0.0,0.142857,0.0,0.0,0.0,0.264538
0.0,0.071429,0.1,0.1,0.0,0.368756
0.0,0.0,0.0,0.1,0.0,0.297207
0.0,0.0,0.2,0.2,0.0,0.672702
0.0,0.142857,0.0,0.2,0.0,0.231456
0.133333,0.285714,0.0,0.0,0.0,0.387232
0.0,0.0,0.0,0.0,0.0,0.224111
0.0,0.142857,0.0,0.0,0.0,0.186007
0.133333,0.214286,0.0,0.0,0.0,0.153628
0.0,0.0,0.0,0.0,0.0,0.169972
0.0,0.0,0.0,0.0,0.0,0.728098
0.0,0.071429,0.1,0.0,0.0,0.263695
0.0,0.0,0.2,0.1,0.0,0.204006
0.0,0.0,0.0,0.4,0.0,0.391079
0.0,0.214286,0.0,0.2,0.0,0.22217
0.0,0.071429,0.2,0.0,0.0,0.219825
0.0,0.142857,0.0,0.0,0.0,0.214561
0.066667,0.0,0.1,0.1,0.0,0.068491
0.0,0.0,0.0,0.0,0.0,0.139108
0.066667,0.071429,0.2,0.0,0.090909,0.221973
0.0,0.071429,0.1,0.1,0.0,0.212505
0.0,0.142857,0.1,0.1,0.0,0.351604
0.133333,0.142857,0.0,0.0,0.0,0.19922
0.133333,0.0,0.2,0.2,0.0,0.151499
0.0,0.0,0.0,0.0,0.0,0.203204
0.066667,0.0,0.1,0.2,0.0,0.181542
0.0,0.0,0.2,0.0,0.181818,0.139222
0.266667,0.214286,0.0,0.2,0.0,0.247504
0.0,0.357143,0.2,0.1,0.0,0.300787
0.0,0.071429,0.1,0.1,0.0,0.196009
0.333333,0.214286,0.2,0.1,0.0,0.351505
0.133333,0.285714,0.2,0.2,0.0,0.339769
0.0,0.142857,0.0,0.0,0.0,0.244016
0.066667,0.142857,0.0,0.0,0.0,0.103559
0.0,0.071429,0.0,0.0,0.0,0.374697
0.066667,0.071429,0.0,0.0,0.0,0.244767
0.133333,0.285714,0.0,0.2,0.0,0.440779
0.066667,0.0,0.0,0.0,0.0,0.126764
0.0,0.428571,0.0,0.0,0.0,0.48883
0.066667,0.0,0.1,0.0,0.0,0.194886
0.266667,0.142857,0.0,0.1,0.0,0.292446
0.066667,0.0,0.0,0.0,0.0,0.127687
0.0,0.142857,0.0,0.0,0.0,0.183468
0.133333,0.214286,0.1,0.0,0.0,0.246571
0.066667,0.071429,0.0,0.1,0.0,0.126974
0.0,0.0,0.1,0.0,0.090909,0.193294
0.133333,0.0,0.0,0.0,0.0,0.109841
