RequestID,StartDate,EndDate,AgencyName,TypeOfNoticeDescription,CategoryDescription,ShortTitle,SelectionMethodDescription,SectionName,PIN,DueDate,AddressToRequest,ContactName,ContactPhone,Email
20100517031,05/18/2010,06/01/2010,Parks and Recreation,Solicitation,Services (other than human services),OPERATION AND MAINTENANCE OF A SEASONAL CAFÉ,Competitive Sealed Proposals,Procurement,M89-SB,07/15/2010 03:00:00 PM,"The Arsenal- Central Park, 830 Fifth Avenue, Room 407, New York, NY 10021",Alexander Han,2123601397,alexander.han@parks.nyc.gov
20151102010,11/09/2015,11/09/2015,Design and Construction,Solicitation,Construction/Construction Services,"QUEENS THEATRE IN THE PARK, ORIGINAL CIRCULAR LOBBY RECONSTRUCTION-REBID",Competitive Sealed Bids,Procurement,85016B0047,12/15/2015 02:00:00 PM,"30-30 Thomson Avenue, 1st Floor, Long Island City, NY 11101",Emmanuel Charles,7183913170,charlesem@ddc.nyc.gov
20150724016,08/03/2015,08/03/2015,Triborough Bridge and Tunnel Authority,Solicitation,Services (other than human services),"DESIGN AND CONSTRUCTION SUPPORT SERVICES FOR PROJECT TN-53, SUPERSTRUCTURE AND SUBSTRUCTURE REPAIRS AND SEISMIC RETROFIT FOR THE BRONX AND QUEENS APPROACH VIADUCTS AT THE THROGS NECK BRIDGE",Competitive Sealed Proposals,Procurement,PSC152977000,08/27/2015 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20130503020,05/06/2013,05/06/2013,Information Technology and Telecommunications,Solicitation,Services (other than human services),ENTERPRISE-WIDE STANDBY INFORMATION TECHNOLOGY AND TELECOMMUNICATION CONSULTING SERVICES (ITCS),Negotiated Acquisition,Procurement,85811O0022001N002.,05/08/2013 03:00:00 PM,"255 Greenwich Street, 9th Floor, New York, NY 10007",Margaret Budzinska,2127886510,mbudzinska@doitt.nyc.gov
20180329012,03/28/2018,04/03/2018,Information Technology and Telecommunications,Intent to Award,Services (other than human services),CORRECTION: SOFTWARE ASSET MANAGEMENT SOLUTION,Negotiated Acquisition,Procurement,85818N0001,04/11/2018 10:00:00 AM,"15 MetroTech Center, 18 Floor, Brooklyn, NY 11201",Vito A Pulito,7184038502,vpulito@doitt.nyc.gov
20180403004,04/11/2018,04/11/2018,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,DESIGN/BUILD QUALITY OVERSIGHT (D-B QO) FOR PROJECT HC-07,Competitive Sealed Proposals,Procurement,PSC18301000,04/26/2018 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20151021011,10/27/2015,10/27/2015,Parks and Recreation,Intent to Award,Construction Related Services,"OPERATION, MAINTENANCE AND ENVIRONMENTAL MONITORING SERVICES",Negotiated Acquisition,Procurement,84613X0003CNVN002,11/09/2015 04:30:00 PM,"Olmsted Center Annex, Flushing Meadows-Corona Park, Flushing, NY 11368",Grace Fields-Mitchell,7187606687,grace.fields-mitchell@parks.nyc.gov
20100526015,06/02/2010,06/02/2010,Triborough Bridge and Tunnel Authority,Solicitation,Construction Related Services,"RFEI - FOR CONSTRUCTION MANAGEMENT AND INSPECTION SERVICES FOR PROJECT HH-10, REPLACEMENT OF UPPER LEVEL CURB STRINGER AND SAFETY BARRIER AT THE HENRY HUDSON BRIDGE",Competitive Sealed Proposals,Procurement,PSC102864000,06/17/2010 03:30:00 PM,"Triborough Bridge and Tunnel Authority, 2 Broadway, Bid Suite, New York, NY 10004",Victoria Warren,6462526101,vprocure@mtabt.org
20160531009,06/08/2016,06/08/2016,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,REQUEST FOR EXPRESSIONS OF INTEREST FOR ADMINISTRATION AND QUALITY ASSURANCE OVERSIGHT FOR PROJECT BW-39/RK-60,Competitive Sealed Proposals,Procurement,PSC161990000,06/30/2016 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20110321041,03/24/2011,03/30/2011,Information Technology and Telecommunications,Intent to Award,Goods and Services,SOFTWARE LICENSES AND MAINTENANCE,Sole Source,Procurement,85811S0005,04/04/2011 03:00:00 PM,"75 Park Place, 9th Floor, NYC, NY 10007",Dorothy Duncan,2127886274,dduncan@doitt.nyc.gov
20110107018,01/13/2011,01/13/2011,Hudson River Park Trust,Solicitation,Services (other than human services),RFP SOUND AND STAGING PRODUCTION,Request for Proposals,Procurement,HRPT - G4440,01/31/2011 05:00:00 PM,"Pier 40, 353 West Street, 2nd Floor",Ian Kaley,2126272020,ikaley@hrpt.state.ny.us
20160304007,03/07/2016,03/07/2016,Design and Construction,Solicitation,Construction/Construction Services,CORRECTION: CONSTRUCTION OF COMPLEX PEDESTRIAN RAMPS ADJACENT TO TRANSIT FACILITIES - BOROUGH OF STATEN ISLAND,Competitive Sealed Bids,Procurement,85016B0106,03/15/2016 11:00:00 AM,"30-30 Thomson Avenue, Contract Room, 1st Floor, Long Island City, NY 11101",Yamina Youb,7183911016,youbya@ddc.nyc.gov
20140808014,08/18/2014,08/18/2014,Triborough Bridge and Tunnel Authority,Solicitation,Services (other than human services),MAINTENANCE SAFETY TRAINING,Competitive Sealed Proposals,Procurement,PSC132936000,08/21/2014 03:30:00 PM,"2 Broadway, New York, NY  10004",Victoria Warren,6462527092,vprocure@mtabt.org
20160303010,03/02/2016,03/02/2016,Design and Construction,Solicitation,Construction/Construction Services,BID EXTENSION: CONSTRUCTION OF STORM AND SANITARY SEWERS AND APPURTENANCES IN MASON ST.-BOROUGH OF STATEN ISLAND,Competitive Sealed Bids,Procurement,85016B0092,03/10/2016 11:00:00 AM,"30-30 Thomson Avenue, Contract Room, 1st Floor, Long Island City, NY 11101",Yamina Youb,7183911016,youbya@ddc.nyc.gov
20190503021,05/03/2019,05/03/2019,Brooklyn Navy Yard Development Corp.,Solicitation,Construction/Construction Services,"CORRECTION: CONSTRUCTION OF A NEW 13.8KV SUBSTATION ON THE SECOND FLOOR OF BUILDING 127, REINFORCEMENT OF SLAB, AND DEMOLITION OF THE EXISTING SUBSTATION",Competitive Sealed Bids,Procurement,000173,06/03/2019 11:00:00 AM,"141 Flushing Avenue, Building 77, Suite 801, Brooklyn, NY 11205",Lloyd Blackwood,7189075930,lblackwood@bnydc.org; cmason@bnydc.org
20110321040,03/24/2011,03/30/2011,Information Technology and Telecommunications,Intent to Award,Goods and Services,SOFTWARE LICENSES AND MAINTENANCE,Sole Source,Procurement,85811S0006,04/04/2011 03:00:00 PM,"75 Park Place, 9th Floor, NYC, NY 10007",Dorothy Duncan,2127886274,dduncan@doitt.nyc.gov
20171027008,10/30/2017,10/30/2017,Housing Authority,Solicitation,Goods and Services,SMD INSTALLATION OF VINYL COMPOSITION FLOOR TILE AND REMOVAL AND INSTALLATION OF VINYL COMPOSITION FLOOR TILE IN APARTMENTS - VARIOUS DEVELOPMENTS LOCATED IN THE FIVE (5) BOROUGHS OF NEW YORK CITY,Competitive Sealed Bids,Procurement,66201.,11/30/2017 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20170403015,04/03/2017,04/03/2017,Housing Authority,Solicitation,Goods and Services,CORRECTION: SMD SEWER RODDING CLEANING - VARIOUS DEVELOPMENTS LOCATED IN THE BOROUGH OF BROOKLYN,Competitive Sealed Bids,Procurement,65198.,05/02/2017 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20160331004,03/30/2016,03/30/2016,Design and Construction,Solicitation,Construction/Construction Services,BID EXTENSION: ONENYC ENERGY CONSERVATION MEASURES AT (4) DHS SITES-BOROUGHS OF MANHATTAN  AND  THE BRONX,Competitive Sealed Bids,Procurement,85016B0096,04/12/2016 02:00:00 PM,"30-30 Thomson Avenue, Contract Room, 1st Floor, Long Island City, NY 11101",Yamina Youb,7183911016,youbya@ddc.nyc.gov
20180409007,04/13/2018,04/13/2018,Housing Authority,Solicitation,Goods and Services,SMD INSTALLATION OF AC OUTLETS - VARIOUS DEVELOPMENT IN THE FIVE (5) BOROUGHS OF NEW YORK CITY,Competitive Sealed Bids,Procurement,66834.,05/10/2018 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Miriam Rodgers,2123063469,miriam.rodgers@nycha.nyc.gov
20110204004,02/11/2011,02/11/2011,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,RFEI - COATING CONSULTANT SERVICES ON AN AS-NEEDED BASIS,Competitive Sealed Proposals,Procurement,PSC102882000,03/01/2011 03:30:00 PM,"3 Stone Street - Bid Suite, New York NY 10004",Victoria Warren,6462526101,vprocure@mtabt.org
20120514005,05/22/2012,05/22/2012,Triborough Bridge and Tunnel Authority,Solicitation,Services (other than human services),REQUEST FOR EXPRESSIONS OF INTEREST FOR DESIGN SERVICES FOR PROJECT HH-88,Competitive Sealed Proposals,Procurement,PSC122906000,06/14/2012 03:30:00 PM,"2 Broadway - 24th Floor, New York NY  10004",Victoria Warren,6462527092,vprocure@mtabt.org
20161028002,11/02/2016,11/02/2016,Design and Construction,Solicitation,Construction/Construction Services,REPLACEMENT/ REPAIR IN KIND OF MANHOLE HARDWARE-BOROUGH OF BROOKLYN,Competitive Sealed Bids,Procurement,85017B0014,11/30/2016 11:00:00 AM,"30-30 Thomson Ave., First Floor,  Long Island City, NY 11101",Brenda Barreiro,7183911041,barreirob@ddc.nyc.gov
20150515013,05/22/2015,05/22/2015,Correction,Solicitation,Goods and Services,"PAGING SYSTEM  AND SERVICES VIA WIFI, CELLULAR",Negotiated Acquisition,Procurement,072201446MIS,06/08/2015 03:00:00 PM,"The Bulova Corporate Center, 75-20 Astoria Blvd., Suite 160, East Elmhurst, NY 11370",Cassandra Dunham,7185460766,cassandra.dunham@doc.nyc.gov
20200323001,03/30/2020,04/03/2020,Environmental Protection,Solicitation,Services (other than human services),CRO-616: PROVISION OF ASSET MANAGEMENT SERVICES,Sole Source,Procurement,82620WS00017,04/17/2020 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Glorivee Roman,7185953226,glroman@dep.nyc.gov
20170524007,05/30/2017,05/30/2017,Housing Authority,Solicitation,Goods and Services,"SMD SURVEY, INSPECTION, TESTING, REPAIR  AND  ALTERATIONS TO FIRE ALARM SYSTEMS-VARIOUS QUEENS AND BRONX SOUTH DEVELOPMENTS",Competitive Sealed Bids,Procurement,65432.,06/29/2017 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20160107002,01/06/2016,01/06/2016,Brooklyn Navy Yard Development Corp.,Solicitation,Construction Related Services,CORRECTION: RENOVATION OF SUITE 1007 IN BUILDING 3,Competitive Sealed Bids,Procurement,000003,01/21/2016 11:00:00 AM,"63 Flushing Avenue BLDG 292 Unit 300, Brooklyn, NY 11205",Dave Magdich,7189075980,dmagdich@brooklynnavyyard.org
20131203015,12/09/2013,12/20/2013,Parks and Recreation,Solicitation,Services (other than human services),"RENOVATION, OPERATION AND MAINTENANCE OF RIDING STABLES",Competitive Sealed Proposals,Procurement,X92-D-ST-2013,02/03/2014 03:00:00 PM,"The Arsenal- Central Park, 830 Fifth Avenue, Room 407, New York, NY 10021",Charlotte Hall,2123603407,charlotte.hall@parks.nyc.gov
20181210025,12/10/2018,12/10/2018,Housing Authority,Solicitation,Goods and Services,"CORRECTION: SMD INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) MAINTENANCE PAINTING OF  APTS, INTERIOR  AND  EXTERIOR PUBLIC SPACE WORK INCLUDING STAIRWELL PAINTING (FRP AND SILICATE SYSTEMS)- CITYWIDE",Competitive Sealed Bids,Procurement,67864.,12/18/2018 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20180807011,08/07/2018,08/07/2018,Housing Authority,Solicitation,Goods and Services,BID EXTENSION: SMD LANDSCAPING  LANDSCAPING WORK AND RESTORATION - VARIOUS DEVELOPMENTS WITHIN THE FIVE (5) BOROUGHS OF NYC,Competitive Sealed Bids,Procurement,67271.,08/14/2018 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20160119025,01/22/2016,01/28/2016,Information Technology and Telecommunications,Intent to Award,Goods,PROPRIETARY SOFTWARE MAINTENANCE,Sole Source,Procurement,85816S0009,02/09/2016 10:00:00 AM,"255 Greenwich Street New York, NY  10007",Sharon Boatswain,2127886515,sboatswain@doitt.nyc.gov
20140711018,07/18/2014,07/24/2014,Environmental Protection,Intent to Award,Services (other than human services),"SERVICE AND REPAIR OF THE DISTRIBUTED CONTROL SYSTEMS AT THE HUNTS POINT WPCP, BOWERY BAY WPCP AND PAERDEGAT BASIN WATER QUALITY FACILITY",Sole Source,Procurement,82615S0001,08/04/2014 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Debra Butlien,7185953423,dbutlien@dep.nyc.gov
20130722013,07/26/2013,08/08/2013,Parks and Recreation,Solicitation,Services (other than human services),OPERATION AND MAINTENANCE OF A HARBOR CRUISE AND TOUR CONCESSION,Competitive Sealed Proposals,Procurement,M5-M-2013,08/29/2013 03:00:00 PM,"The Arsenal- Central Park, 830 Fifth Avenue, Room 407, New York, NY 10021",Nate Grove,7184780480,nate.grove@parks.nyc.gov
20120312019,03/20/2012,03/20/2012,Triborough Bridge and Tunnel Authority,Solicitation,Services (other than human services),REQUEST FOR EXPRESSIONS OF INTEREST FOR PROJECT BW-97/BW-97B,Competitive Sealed Proposals,Procurement,PSC112905000,04/03/2012 03:30:00 PM,"2 Broadway, 24th Floor, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20180130009,02/07/2018,02/07/2018,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,REQUEST FOR EXPRESSIONS OF INTEREST FOR DESIGN/BUILD SERVICES FOR REHABILITATION OF TUNNEL CONTROLS AND COMMUNICATION SYSTEMS AT THE QUEENS MIDTOWN AND HUGH L CAREY TUNNELS,Competitive Sealed Proposals,Procurement,QM8100000000,03/14/2018 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20111012004,10/20/2011,10/20/2011,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,REHABILITATION OF THE BROOKLYN PLAZA PAVEMENT/STRUCTURAL SLAB AT THE BROOKLYN BATTERY TUNNEL,Competitive Sealed Proposals,Procurement,PSC112895000,11/02/2011 03:30:00 PM,"2 Broadway, 24th Floor, New York, NY  Zip;  10004",Victoria Warren,6462527092,vprocure@mtabt.org
20160802020,08/04/2016,08/10/2016,Information Technology and Telecommunications,Intent to Award,Services (other than human services),MANAGED WI-FI SYSTEM FOR THE NYCHA -REDHOOK HOUSING DEVELOPMENT,Negotiated Acquisition,Procurement,85816N0003001,08/12/2016 12:00:00 PM,"255 Greenwich Street, 9th Floor, New York, NY 10007",Vito A. Pulito,2127886285,vpulito@doitt.nyc.gov
20170706011,07/06/2017,07/06/2017,Housing Authority,Solicitation,Goods and Services,CORRECTION: SMD ELECTRICAL WORK (LABOR ONLY)-VARIOUS BROOKLYN DEVELOPMENT,Competitive Sealed Bids,Procurement,65396.,07/06/2017 12:00:00 PM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20150710023,07/17/2015,07/23/2015,Parks and Recreation,Intent to Award,Construction Related Services,"DESIGN, CONSTRUCTION AND CONSTRUCTION MANAGEMENT SERVICES",Sole Source,Procurement,84616S0001,07/30/2015 04:30:00 PM,"Olmsted Center, Room 60, Flushing Meadows-Corona Park, Flushing, NY 11368",Grace Fields-Mitchell,7187606687,grace.fields-mitchell@parks.nyc.gov
20170419003,04/20/2017,04/20/2017,Housing Authority,Solicitation,Goods and Services,SMD ELECTRICAL WORK (LABOR ONLY)-VARIOUS DEVELOPMENT IN THE FIVE (5) BOROUGHS OF NEW YORK CITY,Competitive Sealed Bids,Procurement,65235.,05/18/2017 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Miriam Rodgers,2123063469,miriam.rodgers@nycha.nyc.gov
20180306016,03/08/2018,03/08/2018,Housing Authority,Solicitation,Construction Related Services,"SMD REPLACEMENT OF STAIR TREADS AND REPLACEMENT OF STEPS  AND  STEP NOSING - WEST BRIGHTON HOUSES, STATEN ISLAND  AND  BORINQUEN PLAZA, BROOKLYN",Competitive Sealed Bids,Procurement,66867.,03/20/2018 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",La-Shondra Arnold,2123064603,la-shondra.arnold@nycha.nyc.gov
20151026010,10/26/2015,10/26/2015,Design and Construction,Solicitation,Construction/Construction Services,"BID EXTENSION: RECONSTRUCTION OF WARREN AND JOHN STREETS, ETC. - BOROUGH OF MANHATTAN",Competitive Sealed Bids,Procurement,85015B0122,11/13/2015 11:00:00 AM,"30-30 Thomson Avenue, 1st Floor, Long Island City, NY 11101",Emmanuel Charles,7183913170,charlesem@ddc.nyc.gov
20170327002,04/12/2017,04/12/2017,Design and Construction,Solicitation,Construction/Construction Services,BID EXTENSION: RECONSTRUCTION OF BEACH CHANNEL DRIVE BETWEEN BEACH 116TH STREET AND BEACH 124TH STREET-BOROUGH OF QUEENS,Competitive Sealed Bids,Procurement,85017B0031,04/13/2017 11:00:00 AM,"30-30 Thomson Ave., First Floor,  Long Island City, NY 11101",Brenda Barreiro,7183911041,barreirob@ddc.nyc.gov
20170306003,03/10/2017,03/16/2017,Environmental Protection,Solicitation,Services (other than human services),MARS17-19,Sole Source,Procurement,82617S0006,03/30/2017 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Glorivee Roman,7185953226,glroman@dep.nyc.gov
20120620022,06/26/2012,07/02/2012,Office of the Mayor,Intent to Award,Human Services/Client Services,ALTERNATIVES TO INCARCERATION AND DETENTION,Negotiated Acquisition,Procurement,00209X0017CNVN001,07/03/2012 03:00:00 PM,"1 Centre Street, Room 1012, New York, NY 10007",Gerald Foley,2127886810,gfoley@cityhall.nyc.gov
20180509017,05/09/2018,05/09/2018,Housing Authority,Solicitation,Goods and Services,"BID EXTENSION: SMS CLEANING OF GUTTERS, LOW ROOFS AND CANOPIES - VARIOUS DEVELOPMENTS IN THE FIVE (5) BOROUGHS OF NYC",Competitive Sealed Bids,Procurement,66819..,05/17/2018 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",La-Shondra Arnold,2123064603,la-shondra.arnold@nycha.nyc.gov
20140228013,03/07/2014,03/07/2014,Triborough Bridge and Tunnel Authority,Solicitation,Services (other than human services),WORK/LIFE ASSISTANCE PROGRAM,Competitive Sealed Proposals,Procurement,PSC132943000,04/02/2014 03:30:00 PM,"2 Broadway, New York, NY  10004",Victoria Warren,6462527092,vwarren@mtabt.org
20200407001,04/06/2020,04/06/2020,Housing Authority,Solicitation,Construction Related Services,BID EXTENSION: SMD REQUIREMENTS CONTRACT FOR GENERAL PLUMBING MAINTENANCE  (T   AND  M) - VARIOUS NYCHA DEVELOPMENTS CITYWIDE (HMSD),Competitive Sealed Bids,Procurement,94808-2,04/09/2020 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20160226038,03/04/2016,03/04/2016,Design and Construction,Solicitation,Construction/Construction Services,"RESIDENT ENGINEERING INSPECTION SERVICES FOR THE RECONSTRUCTION OF SOUTH BEACH AREA STREETS, BOROUGH OF STATEN ISLAND",Competitive Sealed Proposals,Procurement,8502016HW0044P,04/04/2016 04:00:00 PM,"30-30 Thomson Avenue, 4th Floor, Long Island City, NY 11101",Belkis Palacios,7183911866,palaciob@ddc.nyc.gov
20110303013,03/07/2011,03/11/2011,Design and Construction,Intent to Award,Construction/Construction Services,"CRO-312OS, DESIGN SERVICES  AND  SERVICES DURING CONSTRUCTION FOR THE CROTON WATER FILTRATION PLANT-VAN CORTLANDT PARK, BRONX",Negotiated Acquisition,Procurement,8502011PW0015P,03/14/2011 04:00:00 PM,"30-30 Thomson Avenue, Long Island City, NY 11101",Belkis Palacios,7183911866,palaciob@ddc.nyc.gov
20110922017,09/26/2011,09/30/2011,Parks and Recreation,Intent to Award,Construction Related Services,RECONSTRUCTION OF THE  LONG MEADOW BALLFIELDS,Sole Source,Procurement,8462011B073D01,10/03/2011 04:30:00 PM,"Olmsted Center, Flushing Meadows-Corona Park, Room 61, Flushing, NY 11368",Grace Fields-Mitchell,7187606687,grace.fieldsmitchell@parks.nyc.gov
20170907005,09/15/2017,09/15/2017,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,"DESIGN/BUILD FOR REHABILITATION OF THE TOWER PEDESTALS, MOORING PLATFORMS AND ELEVATORS AT THE VERRAZANO-NARROWS BRIDGE",Competitive Sealed Proposals,Procurement,VN89VN300000,10/04/2017 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20160218007,02/17/2016,02/17/2016,City University,Solicitation,Services (other than human services),BID EXTENSION: CUSTODIAL SERVICES,Competitive Sealed Bids,Procurement,BMCC266001,03/17/2016 12:00:00 AM,"199 Chambers Street, S712,  New York, NY  10007",Rosa Calderon,2122208040,rcalderon@bmcc.cuny.edu
