Title Code,Title Description,Standard Hours,Assignment Level,Union Code,Bargaining Unit Short Name
52441,FOSTER GRANDPARENT,35.0,00,662,N/U
52450,CONGREG CARE SPEC-DJJ (40 HR),40.0,01,3,DC37
52450,CONGREG CARE SPEC-DJJ (40 HR),40.0,02,3,DC37
5245A,CONGREG CARE SPEC-ACS(35 HR WK,35.0,01,3,DC37
5245A,CONGREG CARE SPEC-ACS(35 HR WK,35.0,02,3,DC37
52485,DEPUTY DIRECTOR OF ADMINISTRAT,35.0,00,772,N/U
52486,DEPUTY DIRECTOR OF ADMINISTRAT,35.0,00,772,N/U
52487,DEPUTY DIRECTOR OF ADMINISTRAT,35.0,00,772,N/U
52490,DIRECTOR OF ADMINISTRATION (CH,35.0,01,772,N/U
52491,DIRECTOR OF ADMINISTRATION (SP,35.0,00,772,N/U
52492,DIRECTOR OF ADMINISTRATION (ME,35.0,00,772,N/U
52493,DIRECTOR OF MEDICAL ASSISTANCE,35.0,00,772,N/U
52500,DIRECTOR OF PARENT INVOLVEMENT,35.0,00,773,N/U
52501,CHIEF ADMINISTRATOR OF IMPARTI,35.0,00,773,N/U
52613,SOCIAL WORKER,35.0,00,3,DC37
52615,CORRECTIONAL STANDARDS REVIEW,35.0,01,3,DC37
52615,CORRECTIONAL STANDARDS REVIEW,35.0,02,3,DC37
52620,DIRECTOR OF CORRECTIONAL STAND,35.0,00,772,N/U
52631,SUPERVISOR I SOCIAL WORK,35.0,00,3,DC37
52632,SUPERVISOR II SOCIAL WORK,35.0,00,3,DC37
52633,SUPERVISOR III SOCIAL WORK,35.0,00,3,DC37
52695,OMBUDSMAN (JUVENILE JUSTICE),35.0,00,180,OSA
52700,PHYSICIANS ASSISTANT,35.0,01,130,DC37
52700,PHYSICIANS ASSISTANT,35.0,02,130,DC37
52700,PHYSICIANS ASSISTANT,37.5,01,130,DC37
52700,PHYSICIANS ASSISTANT,37.5,02,130,DC37
52700,PHYSICIANS ASSISTANT,40.0,01,130,DC37
52700,PHYSICIANS ASSISTANT,40.0,02,130,DC37
52701,HEALTH OFFICER IN TRAINING,35.0,00,35,DRSC
52810,CLINICIAN,35.0,00,35,DRSC
52895,MEDICAL SPECIALIST,35.0,00,35,DRSC
52896,SENIOR MEDICAL SPECIALIST,35.0,00,35,DRSC
53010,PHYSICIAN,35.0,00,35,DRSC
53011,PODIATRIST (PART TIME),20.0,00,35,DRSC
53014,OPTOMETRIST (PART TIME),20.0,00,35,DRSC
53035,CITY CLINICIAN,35.0,01,35,DRSC
53035,CITY CLINICIAN,35.0,02,35,DRSC
53036,CITY CLINICIAN,35.0,00,35,DRSC
53039,CITY MEDICAL SPECIALIST,37.5,01,35,DRSC
53039,CITY MEDICAL SPECIALIST,37.5,02,35,DRSC
53039,CITY MEDICAL SPECIALIST,40.0,03,35,DRSC
53039,CITY MEDICAL SPECIALIST,40.0,04,35,DRSC
53040,CITY MEDICAL SPECIALIST (PART-,37.5,01,35,DRSC
53040,CITY MEDICAL SPECIALIST (PART-,37.5,02,35,DRSC
53040,CITY MEDICAL SPECIALIST (PART-,40.0,01,35,DRSC
53040,CITY MEDICAL SPECIALIST (PART-,40.0,02,35,DRSC
53040,CITY MEDICAL SPECIALIST (PART-,40.0,03,35,DRSC
53040,CITY MEDICAL SPECIALIST (PART-,40.0,04,35,DRSC
53046,CITY DEPUTY MEDICAL DIRECTOR,35.0,00,772,N/U
53047,CITY MEDICAL DIRECTOR,35.0,00,772,N/U
53049,ADMINISTRATOR OF MEDICAL AFFAI,35.0,00,772,N/U
5304A,AGENCY MEDICAL DIRECTOR,35.0,00,772,N/U
5304B,AGENCY DEPUTY MEDICAL DIRECTOR,35.0,00,772,N/U
53050,FIRE MEDICAL OFFICER,40.0,00,43,UFOA
53051,POLICE SURGEON,40.0,00,17,CEA
53052,EMERGENCY MEDICAL SPECIALIST T,40.0,00,137,DC37
53053,EMERGENCY MEDICAL SPECIALIST-E,40.0,00,137,DC37
53054,EMERGENCY MEDICAL SPECIALIST-P,40.0,00,137,DC37
53055,SUPERVISING EMERGENCY MEDICAL,40.0,01,137,DC37
53055,SUPERVISING EMERGENCY MEDICAL,40.0,02,137,DC37
53056,EMERGENCY MEDICAL SERVICE CADE,40.0,00,137,DC37
53057,AMBULANCE TECHNICIAN,37.5,00,124,DC37
53059,EMPLOYEE ASSISTANCE PROGRAM SP,35.0,00,662,N/U
5305A,DEPUTY CHIEF SURGEON (NON-MANA,40.0,00,17,CEA
5305B,CHIEF SURGEON (NON-MANAGERIAL,40.0,00,17,CEA
5305C,SUPERVISING CHIEF SURGEON (MAN,40.0,00,771,N/U
5305D,ASSISTANT SUPERVISING CHIEF SU,40.0,00,771,N/U
5305E,SUPERVISING EMERGENCY MEDICAL,37.5,00,135,EMSC
5305F,SUPERVISING EMERGENCY MEDICAL,35.0,00,771,N/U
5305G,FIRE MEDICAL OFFICER (MGR DET),40.0,00,772,N/U
53200,DIRECTOR OF PSYCHOLOGICAL SERV,35.0,00,772,N/U
53211,PSYCHIATRIST (PER HOUR),35.0,00,35,DRSC
53299,MEDICOLEGAL INVESTIGATOR (OCME,40.0,01,130,DC37
53299,MEDICOLEGAL INVESTIGATOR (OCME,40.0,02,130,DC37
53299,MEDICOLEGAL INVESTIGATOR (OCME,40.0,03,130,DC37
53775,DIRECTOR OF HEALTH & SAFETY (S,35.0,00,772,N/U
53859,CITY MEDICAL EXAMINER (OCME),40.0,01,35,DRSC
53859,CITY MEDICAL EXAMINER (OCME),40.0,02,35,DRSC
53864,MEDICAL INVESTIGATOR,35.0,00,35,DRSC
53865,JUNIOR MEDICAL EXAMINER (OFF O,35.0,00,35,DRSC
54031,MEDICAL CONSULTANT TO THE COMP,35.0,00,772,N/U
54291,DIRECTOR OF MEDICAL CARE,35.0,00,772,N/U
54480,DIRECTOR OF SCHOOL LUNCHES,35.0,00,780,N/U
54483,SCHOOL FOOD SERVICE MANAGER,35.0,00,407,IBT
54485,ASSOCIATE SCHOOL FOOD SERVICE,35.0,00,407,IBT
54501,SCHOOL LUNCH HELPER,37.5,00,408,DC37
54502,SENIOR SCHOOL LUNCH HELPER,35.0,00,408,DC37
54502,SENIOR SCHOOL LUNCH HELPER,37.5,00,408,DC37
54503,SCHOOL LUNCH AIDE,35.0,00,408,DC37
54503,SCHOOL LUNCH AIDE,37.5,00,408,DC37
54504,SENIOR SCHOOL LUNCH AIDE,35.0,00,408,DC37
54504,SENIOR SCHOOL LUNCH AIDE,37.5,00,408,DC37
54505,SCHOOL LUNCH ASSISTANT,35.0,00,408,DC37
54505,SCHOOL LUNCH ASSISTANT,37.5,00,408,DC37
5450A,*SCHOOL LUNCH HELPER,35.0,00,408,DC37
5450B,SENIOR SCHOOL LUNCH HELPER,35.0,00,408,DC37
5450C,SCHOOL LUNCH AIDE,35.0,00,408,DC37
5450D,SENIOR SCHOOL LNCH AIDE,35.0,00,408,DC37
5450E,SCHOOL LUNCH ASSISTANT,35.0,00,408,DC37
54511,SCHOOL LUNCH LOADER AND HANDLE,37.5,00,408,DC37
54512,SENIOR SCHOOL LUNCH AIDE (COOK,35.0,00,408,DC37
54512,SENIOR SCHOOL LUNCH AIDE (COOK,37.5,00,408,DC37
54513,SCHOOL LUNCH ASSISTANT COOK,35.0,00,408,DC37
54513,SCHOOL LUNCH ASSISTANT COOK,37.5,00,408,DC37
5451A,SENIOR SCHOOL LUNCH AIDE (COOK,35.0,00,408,DC37
5451B,SCHOOL LUNCH ASSISTANT COOK,35.0,00,408,DC37
54610,CHAPLAIN,35.0,00,1,DC37
54610,CHAPLAIN,40.0,00,1,DC37
54611,RESIDENT CHAPLAIN (CORRECTIONA,35.0,00,1,DC37
54612,CHAPLAIN (JUVENILE DETENTION C,35.0,00,1,DC37
54736,CONFIDENTIAL STRATEGY PLANNER,35.0,00,662,N/U
54737,CONFIDENTIAL STRATEGY PLANNER,35.0,00,180,OSA
54738,CONFIDENTIAL STRATEGY PLANNER,35.0,00,180,OSA
54739,CONFIDENTIAL STRATEGY PLANNER,35.0,00,180,OSA
54740,CONFIDENTIAL STRATEGY PLANNER,35.0,00,180,OSA
54741,CONFIDENTIAL STRATEGY PLANNER,35.0,00,180,OSA
54742,CONFIDENTIAL STRATEGY PLANNER,35.0,00,662,N/U
54743,CONFIDENTIAL STRATEGY PLANNER,35.0,00,180,OSA
54744,CONFIDENTIAL STRATEGY PLANNER,35.0,00,662,N/U
54745,CONFIDENTIAL STRATEGY PLANNER,35.0,00,180,OSA
54746,CONFIDENTIAL STRATEGY PLANNER,35.0,00,180,OSA
54747,CONFIDENTIAL STRATEGY PLANNER,35.0,00,662,N/U
54748,CONFIDENTIAL STRATEGY PLANNER,35.0,00,662,N/U
54749,CONFIDENTIAL STRATEGY PLANNER,35.0,00,662,N/U
54750,CONFIDENTIAL STRATEGY PLANNER,35.0,00,662,N/U
54874,DIRECTOR (EMPLOYEE ASSISTANCE,35.0,00,772,N/U
54910,COMMISSARY MANAGER,35.0,00,108,IBT
55014,SENIOR INTERGROUP RELATIONS OF,35.0,00,620,N/U
55015,SENIOR INTERGROUP RELATIONS OF,35.0,00,142,IBT
55016,HUMAN RIGHTS SPECIALIST (PR#99,35.0,00,3,DC37
55018,HUMAN RIGHTS SPECIALIST (COMM,35.0,00,3,DC37
55037,SUPERVISING HUMAN RIGHTS SPECI,35.0,00,3,DC37
55038,ASSOCIATE HUMAN RIGHTS SPECIAL,35.0,01,3,DC37
55038,ASSOCIATE HUMAN RIGHTS SPECIAL,35.0,02,3,DC37
55050,EQUAL RIGHTS COMPLIANCE SPECIA,35.0,01,3,DC37
55050,EQUAL RIGHTS COMPLIANCE SPECIA,35.0,02,3,DC37
55075,ASSISTANT DIRECTOR OF INTERGRO,35.0,00,180,OSA
55077,PRINICIPAL HUMAN RIGHTS SPECIA,35.0,00,3,DC37
55080,CONSULTANT ON RACE RELATIONS,35.0,00,791,N/U
55081,DIRECTOR OF EQUAL OPPORTUNITY,35.0,00,772,N/U
55083,ASSISTANT COMMISSIONER (ETHNIC,35.0,00,772,N/U
55085,DEPUTY EXECUTIVE DIRECTOR (COM,35.0,00,772,N/U
55091,DIRECTOR OF TENANT & COMMUNITY,35.0,00,180,OSA
56006,HUMAN RESOURCES TECHNICIAN,35.0,00,3,DC37
56056,COMMUNITY ASSISTANT,35.0,00,3,DC37
56056,COMMUNITY ASSISTANT,35.0,00,498,DC37
56056,COMMUNITY ASSISTANT,37.5,00,3,DC37
56056,COMMUNITY ASSISTANT,40.0,00,3,DC37
56057,COMMUNITY ASSOCIATE,35.0,00,3,DC37
56057,COMMUNITY ASSOCIATE,35.0,00,498,DC37
56058,COMMUNITY COORDINATOR,35.0,00,3,DC37
56058,COMMUNITY COORDINATOR,35.0,00,498,DC37
56059,PRECINCT COMMUNITY RELATIONS A,40.0,00,3,DC37
5605D,COMMUNITY ASSISTANT (DOE),35.0,00,498,DC37
5605E,COMMUNITY ASSOCIATE DOE,35.0,00,498,DC37
5605F,COMMUNITY COORDINATOR DOE,35.0,00,498,DC37
56060,JUNIOR SCHOOL-NEIGHBORHOOD WOR,20.0,00,498,DC37
56060,JUNIOR SCHOOL-NEIGHBORHOOD WOR,35.0,00,498,DC37
56061,SCHOOL-NEIGHBORHOOD WORKER,20.0,00,498,DC37
56061,SCHOOL-NEIGHBORHOOD WORKER,35.0,00,498,DC37
56062,SENIOR SCHOOL-NEIGHBORHOOD WOR,20.0,00,498,DC37
56062,SENIOR SCHOOL-NEIGHBORHOOD WOR,35.0,00,498,DC37
56063,PRINCIPAL SCHOOL-NEIGHBORHOOD,35.0,00,498,DC37
56064,PRECINCT COMMUNITY RELATIONS A,40.0,00,3,DC37
56065,PRECINCT COMMUNITY RELATIONS C,40.0,00,3,DC37
56071,ADDICTION SPECIALIST (METHADON,35.0,00,3,DC37
56072,SR ADDICTION SPEC METHADONE,35.0,00,3,DC37
56073,SUBSTANCE ABUSE PREVENTION & I,35.0,01,497,N/U
56073,SUBSTANCE ABUSE PREVENTION & I,35.0,02,497,N/U
56073,SUBSTANCE ABUSE PREVENTION & I,35.0,03,497,N/U
56086,DISTRICT MANAGER,35.0,00,772,N/U
56087,ASSISTANT DISTRICT MANAGER (CO,35.0,00,662,N/U
56098,SUMMER CREW CHIEF,35.0,00,662,N/U
56099,FIELD SUPERVISOR (SUMMER YOUTH,35.0,00,172,DC37
56101,SENIOR FIELD SUPERVISOR (SUMME,35.0,00,172,DC37
60210,DEPARTMENT LIBRARIAN,35.0,01,128,DC37
60210,DEPARTMENT LIBRARIAN,35.0,02,128,DC37
60210,DEPARTMENT LIBRARIAN,35.0,03,128,DC37
60210,DEPARTMENT LIBRARIAN,35.0,04,128,DC37
60215,PUBLIC RECORDS AIDE,35.0,00,128,DC37
60216,PUBLIC RECORDS OFFICER,35.0,00,128,DC37
60217,ASSOCIATE PUBLIC RECORDS OFFIC,35.0,01,128,DC37
60217,ASSOCIATE PUBLIC RECORDS OFFIC,35.0,02,128,DC37
60224,EQUAL EMPLOYMENT OPPORTUNITY O,35.0,00,772,N/U
60331,SENIOR INSTITUTIONAL TRADES IN,35.0,00,108,IBT
60370,ASSISTANT INSTITUTIONAL TEACHE,35.0,00,3,DC37
60371,INSTITUTI0NAL TEACHER (JUVENIL,35.0,01,3,DC37
60371,INSTITUTI0NAL TEACHER (JUVENIL,35.0,02,3,DC37
60375,ASSISTANT DIRECTOR OF EDUCATIO,35.0,00,772,N/U
60376,DIRECTOR OF EDUCATION (JJ),35.0,00,772,N/U
60377,LECTURER (EMS),35.0,00,660,N/U
60405,PLAYGROUND ASSISTANT,35.0,00,130,DC37
60414,PUPPETEER,35.0,00,130,DC37
60416,DIRECTOR OF PUPPETRY,35.0,00,130,DC37
60421,URBAN PARK RANGER,40.0,00,113,DC37
60422,ASSOCIATE URBAN PARK RANGER,40.0,00,113,DC37
60430,RECREATION DIRECTOR,35.0,00,130,DC37
60431,RECREATION DIRECTOR (PART-TIME,35.0,00,130,DC37
60440,RECREATION SUPERVISOR,35.0,00,130,DC37
60495,ARTS PROGRAM SPECIALIST,35.0,00,130,DC37
60496,ASSOCIATE ARTS PROGRAMS SPECIA,35.0,00,130,DC37
60497,ASSOCIATE ARTS PROGRAM SPECIAL,35.0,00,672,N/U
60498,DIRECTOR OF ARTWORKS (DOE),35.0,00,772,N/U
60580,CHIEF OF HOUSING COMMUNITY ACT,35.0,00,790,N/U
60585,DIRECTOR OF SOCIAL & COMMUNITY,35.0,00,791,N/U
60621,PROGRAM PRODUCER,35.0,01,39,IATS
60621,PROGRAM PRODUCER,35.0,01,62,DC37
60621,PROGRAM PRODUCER,35.0,02,39,IATS
60621,PROGRAM PRODUCER,35.0,02,62,DC37
60621,PROGRAM PRODUCER,35.0,03,39,IATS
60621,PROGRAM PRODUCER,35.0,03,62,DC37
60666,DIRECTOR OF TELEVISION,35.0,01,62,DC37
60666,DIRECTOR OF TELEVISION,35.0,02,62,DC37
60800,DIRECTOR OF PUBLIC INFORMATION,35.0,01,772,N/U
60801,DIRECTOR OF PUBLIC INFORMATION,35.0,00,772,N/U
60802,DIRECTOR OF PUBLIC AFFAIRS (OM,35.0,00,772,N/U
60803,ELECTION AIDE (OFFICE OF COLLE,35.0,00,991,N/U
60808,PUBLIC INFORMATION OFFICER,35.0,00,773,N/U
60809,LEGISLATIVE INFORMATION OFFICE,35.0,00,774,N/U
60813,"DIRECTOR, MAYOR'S RECEPTION CO",35.0,00,772,N/U
60816,ASSOCIATE PUBLIC INFORMATION,35.0,01,142,IBT
60816,ASSOCIATE PUBLIC INFORMATION,35.0,02,142,IBT
60817,SCHOOL SAFETY AGENT,40.0,00,67,IBT
60820,SUPERVISOR OF SCHOOL SECURITY,40.0,00,428,UFT
60821,ASSOCIATE SUPERVISOR OF SCHOOL,37.5,01,183,N/U
60821,ASSOCIATE SUPERVISOR OF SCHOOL,37.5,02,183,N/U
6082A,ASSOC SUPVR OF SCHL SEC (MGRL),35.0,00,771,N/U
60830,ASSISTANT COMMISSIONER (COMMUN,35.0,00,773,N/U
60836,PUBLIC RELATIONS ADVISER,35.0,00,662,N/U
60836,PUBLIC RELATIONS ADVISER,35.0,00,662,N/U
60837,ASSISTANT TO THE COMPTROLLER (,35.0,00,772,N/U
60842,DIRECTOR OF PUBLIC RELATIONS (,35.0,00,772,N/U
60843,SPECIAL ASSISTANT TO THE FIRE,35.0,00,772,N/U
60844,"DIRECTOR, NYC MAYOR'S OFFICE F",35.0,00,772,N/U
60845,DIRECTOR OF PUBLIC INFORMATION,35.0,00,772,N/U
60852,DIRECTOR OF NEWS BUREAU,35.0,00,772,N/U
60853,DIRECTOR OF PUBLIC & COMMUNITY,35.0,00,791,N/U
60860,BUSINESS PROMOTION COORDINATOR,35.0,01,129,DC37
60860,BUSINESS PROMOTION COORDINATOR,35.0,01,129,DC37
60860,BUSINESS PROMOTION COORDINATOR,35.0,02,129,DC37
60860,BUSINESS PROMOTION COORDINATOR,35.0,02,129,DC37
60860,BUSINESS PROMOTION COORDINATOR,35.0,03,129,DC37
60860,BUSINESS PROMOTION COORDINATOR,35.0,03,129,DC37
60873,DIRECTOR OF CONSUMER INFORMATI,35.0,00,772,N/U
60874,PRESS OFFICER (OFFICE OF THE M,35.0,00,991,N/U
60879,DIRECTOR OF PUBLIC AFFAIRS,35.0,00,772,N/U
6087A,PRESS OFFICER (OFFICE OF THE M,35.0,00,773,N/U
60880,DIRECTOR OF BUREAU OF CONSUMER,35.0,00,773,N/U
60887,PUBLIC RELATIONS CONSULTANT (O,35.0,00,773,N/U
60888,CUSTOMER INFORMATION REP,35.0,01,128,DC37
60888,CUSTOMER INFORMATION REP,35.0,02,128,DC37
60888,CUSTOMER INFORMATION REP,35.0,03,128,DC37
60900,DIRECTOR OF INFORMATION AND RE,35.0,00,773,N/U
60910,RESEARCH ASSISTANT,35.0,00,129,DC37
60913,RESEARCH PROJECTS COORDINATOR,35.0,00,773,N/U
60931,DEP DIR RESEARCH & POL DEVELP,35.0,00,792,N/U
60932,DIRECTOR OF RESEARCH & POLICY,35.0,00,791,N/U
60944,PROGRAM RESEARCH INTERN,35.0,00,662,N/U
60948,PROGRAM SPECIALIST  CORRECTION,35.0,01,3,DC37
60948,PROGRAM SPECIALIST  CORRECTION,35.0,02,3,DC37
60948,PROGRAM SPECIALIST  CORRECTION,35.0,03,3,DC37
61107,"CHIEF, PUBLICATIONS & REPORTS",35.0,00,662,N/U
61132,EXECUTIVE DIRECTOR (BOARD OF C,35.0,00,772,N/U
61133,DEPUTY EXECUTIVE DIRECTOR (BOA,35.0,00,772,N/U
70001,"COORDINATOR, TENANT PATROL (HA",35.0,00,791,N/U
70112,SANITATION WORKER,40.0,00,49,USA
70150,SUPERVISOR (SANITATION),40.0,00,99,SOA
70196,GENERAL SUPERINTENDENT (SANITA,40.0,00,99,SOA
7019A,GENERAL SUPERINTENDENT (SANITA,40.0,00,771,N/U
7019B,GENERAL SUPERINTENDENT (SANITA,40.0,00,100,USCA
70205,SCHOOL CROSSING GUARD,25.0,00,89,DC37
70206,POLICE CADET,35.0,00,660,N/U
7020A,POLICE CADET (HOUSING BUREAU),35.0,00,660,N/U
7020B,SCHOOL CROSSING GUARD (AL II –,40.0,02,89,DC37
70210,POLICE OFFICER (RECURRING NIGH,40.0,00,79,PBA
7021A,POLICE OFFICER D/A DETECTIVE 3,40.0,00,29,DEA
7021B,POLICE OFFICER D/A DETECTIVE 2,40.0,00,29,DEA
7021C,POLICE OFFICER D/A DETECTIVE 1,40.0,00,29,DEA
7021D,"POLICE OFFICER, DET. SPECIALIS",40.0,00,29,DEA
7021E,"POLICE OFFICER, SPECIAL ASSIGN",40.0,00,79,PBA
70235,SERGEANT (RECURRING NIGHT SHIF,40.0,00,91,SBA
7023A,SERGEANT D/A SPECIAL ASSIGNMEN,40.0,00,91,SBA
7023B,SERGEANT D/A SUPERVISOR DETECT,40.0,00,91,SBA
70260,LIEUTENANT (POLICE) (RECUR NS),40.0,00,59,LBA
70265,CAPTAIN (POLICE SERVICE)(REC N,40.0,00,17,CEA
70266,DIRECTOR OF COMMUNICATIONS,35.0,00,773,N/U
7026A,LIEUTENANT D/A SPECIAL ASSIGNM,40.0,00,59,LBA
7026B,LIEUTENANT D/A COMMANDER OF DE,40.0,00,59,LBA
7026C,LIEUTENANT D/A DIR LEGAL BUREA,40.0,00,59,LBA
7026D,CAPTAIN D/A DEPUTY INSPECTOR (,40.0,00,17,CEA
7026E,CAPTAIN D/A INSPECTOR (REC N/S,40.0,00,17,CEA
7026F,CAPTAIN D/A DEPUTY CHIEF (REC,40.0,00,17,CEA
7026G,CAPTAIN DETAILED AS ASSISTANT,40.0,00,771,N/U
7026H,CAPTAIN DETAILED AS CHIEF OF D,40.0,00,771,N/U
7026I,CAPTAIN DETAILED CHIEF OF RISK,40.0,00,771,N/U
7026J,CAPTAIN DETAILED AS CHIEF OF T,40.0,00,771,N/U
7026K,CAPTAIN DETAILED AS CHIEF OF P,40.0,00,771,N/U
7026L,CAPTAIN DETAILED AS CHIEF OF P,40.0,00,771,N/U
7026M,CAPTAIN DETAILED AS CHIEF OF L,40.0,00,771,N/U
7026N,CAPTAIN DETAILED AS CHIEF OF C,40.0,00,771,N/U
7026O,CAPTAIN DETAILED AS CHIEF OF O,40.0,00,771,N/U
7026P,CHIEF OF DEPARTMENT,40.0,00,771,N/U
7026Q,CAPT DET CHIEF OF INTERNAL AFF,35.0,00,771,N/U
7026R,CHIEF OF THE HOUSING BUREAU,40.0,00,771,N/U
7026S,CAPT DET CHIEF OF THE TRANSIT,40.0,00,771,N/U
7026T,CAPTAIN DETAILED AS CHIEF OF I,40.0,00,771,N/U
7026U,CAPTAIN: CHIEF OF TRANSPORTATI,40.0,00,771,N/U
7026V,CAPTAIN CHIEF OF COUNTERTERROR,40.0,00,771,N/U
7026W,CAPTAIN-CHIEF OF COMMUNITY AFF,40.0,00,771,N/U
7026X,CAPTAIN DETAILED AS CHIEF OF S,40.0,00,771,N/U
7026Y,CAPTAIN-CHIEF OF INTELLIGENCE,40.0,00,771,N/U
7026Z,CAPTAIN-CHIEF OF STAFF,40.0,00,771,N/U
70270,*SURGEON,40.0,00,17,CEA
7027A,*SURGEON DETAILED AS DEPUTY CH,40.0,00,17,CEA
7027C,SUPERVISING CHIEF SURGEON,40.0,00,771,N/U
70307,FIRE CADET,35.0,00,660,N/U
70310,FIREFIGHTER,40.0,00,41,UFA
70312,PILOT,40.0,00,68,MEBA
70314,WIPER (UNIFORMED),40.0,00,98,UFA
70316,MARINE ENGINEER (WITH LICENSE),40.0,00,68,MEBA
70316,MARINE ENGINEER (WITH LICENSE),40.0,00,68,MEBA
70360,LIEUTENANT (FIRE),40.0,00,43,UFOA
70365,CAPTAIN (FIRE),40.0,00,43,UFOA
70370,BATTALION CHIEF,40.0,00,43,UFOA
70382,DEPUTY CHIEF(FIRE),40.0,00,43,UFOA
70388,CHIEF OF DEPARTMENT (FDNY),40.0,00,773,N/U
7038A,DEPUTY ASSISTANT CHIEF OF DEPA,40.0,00,771,N/U
7038B,ASSISTANT CHIEF OF DEPARTMENT,40.0,00,771,N/U
7038C,ASSISTANT CHIEF OF DEPT DESIGN,40.0,00,771,N/U
70392,FIRE MARSHAL (UNIFORMED),40.0,00,41,UFA
70393,SUPERVISING FIRE MARSHAL (UNIF,40.0,01,43,UFOA
70393,SUPERVISING FIRE MARSHAL (UNIF,40.0,02,43,UFOA
7039B,ASSISTANT CHIEF FIRE MARSHAL (,40.0,00,771,N/U
7039C,CHIEF FIRE MARSHAL (UNIFORMED),40.0,00,771,N/U
7039D,SUPERVISING FM-MGL DET: CHIEF,40.0,00,771,N/U
70400,CORRECTION ADMINISTRATIVE AIDE,35.0,00,128,DC37
70410,CORRECTION OFFICER,40.0,00,27,COBA
70467,CAPTAIN (CORRECTION) TED < 11/,40.0,00,25,CCA
70488,WARDEN (CORRECTION)(MGRL ASSIG,40.0,00,771,N/U
7048B,WARDEN-ASSISTANT DEPUTY WARDEN,40.0,00,11,ADWA
7048C,WARDEN-DEPUTY WARDEN,40.0,00,11,ADWA
7048D,WARDEN-DEPUTY WARDEN IN COMM T,40.0,00,11,ADWA
70810,SPECIAL OFFICER,40.0,00,47,IBT
70810,SPECIAL OFFICER,40.0,00,173,IBT
70811,ENVIRONMENTAL POLICE OFFICER,45.0,01,9,SE37
70811,ENVIRONMENTAL POLICE OFFICER,45.0,02,9,SE37
70811,ENVIRONMENTAL POLICE OFFICER,45.0,03,9,SE37
70817,SUPERVISING SPECIAL OFFICER,40.0,01,47,IBT
70817,SUPERVISING SPECIAL OFFICER,40.0,01,173,IBT
70817,SUPERVISING SPECIAL OFFICER,40.0,02,47,IBT
70817,SUPERVISING SPECIAL OFFICER,40.0,02,173,IBT
70817,SUPERVISING SPECIAL OFFICER,40.0,03,47,IBT
70817,SUPERVISING SPECIAL OFFICER,40.0,03,173,IBT
7081A,ENVIRONMENTAL POLICE OFFICER-M,35.0,00,771,N/U
70821,DEPUTY DIRECTOR OF SECURITY,35.0,00,772,N/U
70822,DIRECTOR OF SECURITY (HRA/DSS,35.0,00,772,N/U
71010,FIRE ALARM DISPATCHER,40.0,00,122,FADB
71012,POLICE COMMUNICATIONS TECHNICI,35.0,00,128,DC37
71013,SUPERVISING POLICE COMMUNICATI,35.0,00,128,DC37
71014,PRINCIPAL POLICE COMMUNICATION,35.0,01,23,CWA
71014,PRINCIPAL POLICE COMMUNICATION,35.0,02,23,CWA
71014,PRINCIPAL POLICE COMMUNICATION,35.0,03,23,CWA
71022,EVIDENCE AND PROPERTY CONTROL,35.0,01,47,IBT
71022,EVIDENCE AND PROPERTY CONTROL,35.0,02,47,IBT
71060,SUPERVISING FIRE ALARM DISPATC,40.0,01,122,FADB
71060,SUPERVISING FIRE ALARM DISPATC,40.0,02,122,FADB
7106A,SPVSG FAD-ASST COMMISS DETAIL,35.0,00,771,N/U
7106B,SPVSG FAD-DIR DSPTCH OP DETAIL,35.0,00,771,N/U
7106C,SPVSG FAD-DEP DIR DSPTCH DTAIL,35.0,00,771,N/U
71105,FINGERPRINT TECHNICIAN TRAINEE,35.0,00,97,SEIU
71141,ASSOCIATE FINGERPRINT TECHNICI,35.0,01,97,SEIU
71141,ASSOCIATE FINGERPRINT TECHNICI,35.0,02,97,SEIU
71141,ASSOCIATE FINGERPRINT TECHNICI,35.0,03,97,SEIU
71141,ASSOCIATE FINGERPRINT TECHNICI,35.0,04,97,SEIU
71165,PRINCIPAL FINGERPRINT TECHNICI,35.0,00,97,SEIU
71205,LIFE GUARD,40.0,00,172,DC37
71205,LIFE GUARD,40.0,00,172,DC37
71205,LIFE GUARD,40.0,00,172,DC37
71205,LIFE GUARD,40.0,00,172,DC37
71210,CHIEF LIFEGUARD,40.0,00,172,DC37
71210,CHIEF LIFEGUARD,40.0,00,172,DC37
71210,CHIEF LIFEGUARD,40.0,00,172,DC37
71210,CHIEF LIFEGUARD,40.0,00,172,DC37
71651,TRAFFIC ENFORCEMENT AGENT L1&2,40.0,01,20,CWA
71651,TRAFFIC ENFORCEMENT AGENT L1&2,40.0,02,20,CWA
71652,ASSOCIATE TRAFFIC ENFORCEMENT,40.0,01,20,CWA
71652,ASSOCIATE TRAFFIC ENFORCEMENT,40.0,02,20,CWA
71652,ASSOCIATE TRAFFIC ENFORCEMENT,40.0,03,20,CWA
7165A,TRAFFIC ENFORCEMENT AGENT L3&4,40.0,03,20,CWA
7165A,TRAFFIC ENFORCEMENT AGENT L3&4,40.0,04,20,CWA
71681,SANITATION ENFORCEMENT AGENT,40.0,01,22,CWA
71681,SANITATION ENFORCEMENT AGENT,40.0,02,22,CWA
71682,ASSOCIATE SANITATION ENFORCEME,40.0,01,22,CWA
