eyemove/table_0_0.label,eyemove/table_0_0.meanFixDur,eyemove/table_0_0.timePrtctg,eyemove/table_0_0.firstfixDur,Key_0_0
1,199.0,0.0176,199.0,382
0,80.0,0.0163,80.0,1622
0,119.0,0.0171,119.0,1260
1,179.0,0.0129,179.0,2238
1,259.0,0.0341,279.0,1372
0,199.0,0.0204,278.0,7198
0,139.0,0.0118,139.0,4763
1,199.0,0.0174,199.0,4761
1,179.0,0.019,179.0,5608
1,179.0,0.0215,179.0,4570
0,139.0,0.0129,139.0,2549
0,159.0,0.0263,159.0,3820
1,219.0,0.0186,219.0,7340
1,139.0,0.0097,139.0,4918
1,119.0,0.0815,99.0,5614
1,199.0,0.0255,199.0,4934
0,239.0,0.03,239.0,7072
0,199.0,0.0211,199.0,215
0,179.0,0.0212,179.0,877
0,199.0,0.0191,199.0,7102
1,99.0,0.0101,99.0,6332
1,99.0,0.0298,99.0,397
0,159.0,0.0346,159.0,84
1,159.0,0.0426,159.0,2472
1,80.0,0.0068,80.0,454
1,99.5,0.0134,80.0,3803
0,278.0,0.0285,278.0,2908
0,239.0,0.0171,239.0,5183
1,188.5,0.0591,99.0,2800
0,99.0,0.0837,99.0,3825
0,179.0,0.0492,179.0,3282
1,139.0,0.0072,139.0,2137
0,119.0,0.0677,119.0,4602
0,139.0,0.0086,139.0,1031
1,119.0,0.0114,159.0,6246
0,299.0,0.0151,399.0,2808
0,239.0,0.0283,239.0,1581
1,99.0,0.0124,99.0,7122
0,199.0,0.0151,160.0,4898
1,99.0,0.0309,99.0,1303
1,139.0,0.0244,139.0,4969
0,99.0,0.0316,99.0,2426
0,656.0,0.0625,656.0,155
1,169.0,0.0806,179.0,1797
0,199.0,0.0262,199.0,6353
1,238.0,0.0227,179.0,3992
1,139.5,0.028,80.0,3836
0,119.0,0.0207,119.0,6810
0,80.0,0.0068,80.0,2171
1,219.0,0.0234,219.0,7208
0,239.0,0.0271,239.0,7029
1,99.0,0.0108,99.0,7247
1,179.0,0.0208,179.0,4737
1,89.5,0.019,80.0,5702
0,80.0,0.0163,80.0,3330
0,239.0,0.0223,239.0,1962
0,198.5,0.0267,258.0,5748
1,339.0,0.0085,339.0,1631
0,179.0,0.0045,199.0,688
0,139.0,0.0233,139.0,848
1,119.0,0.0101,119.0,2104
0,219.0,0.0522,219.0,5401
1,159.0,0.0248,159.0,6534
1,80.0,0.0114,139.0,2668
0,212.3333,0.0393,438.0,2242
0,139.0,0.0666,139.0,7293
1,80.0,0.0114,80.0,2873
1,199.0,0.0358,199.0,6511
1,140.0,0.014,140.0,6094
0,179.0,0.0249,179.0,4772
0,80.0,0.0177,80.0,360
0,139.0,0.0139,139.0,1814
0,99.0,0.0231,99.0,1217
1,80.0,0.0231,80.0,6136
1,219.0,0.0525,219.0,6920
0,99.0,0.012,99.0,3897
1,139.0,0.0079,139.0,4069
0,199.0,0.0341,199.0,373
1,119.0,0.0244,497.0,5385
0,219.0,0.0147,219.0,6361
1,219.0,0.026,219.0,4314
1,179.0,0.057,179.0,4677
0,239.0,0.1485,239.0,3343
0,139.0,0.0298,139.0,811
1,219.0,0.041,99.0,3235
1,219.0,0.0393,219.0,4922
1,179.0,0.0128,338.0,1621
0,219.0,0.0566,219.0,1868
1,159.0,0.0304,99.0,6507
1,179.0,0.0292,179.0,1218
1,179.0,0.0359,199.0,5783
0,159.0,0.0319,159.0,6928
1,179.0,0.0475,179.0,2016
1,80.0,0.0338,80.0,3510
0,139.0,0.0158,139.0,2232
1,80.0,0.0085,139.0,2352
0,159.0,0.0542,80.0,3123
0,109.5,0.0226,139.0,1378
0,139.0,0.0052,139.0,3050
1,199.0,0.0437,199.0,21
0,159.0,0.0132,159.0,4573
0,99.0,0.0254,99.0,7343
0,239.0,0.0462,239.0,2329
1,318.0,0.0397,318.0,798
0,139.0,0.0133,139.0,2405
0,99.0,0.016,99.0,3566
0,616.0,0.1365,179.0,4611
0,139.0,0.0206,139.0,4094
1,139.0,0.0279,139.0,1163
0,259.0,0.022,259.0,7460
1,80.0,0.0107,80.0,3635
0,90.0,0.0542,100.0,4025
0,179.0,0.0257,199.0,959
0,159.0,0.0173,159.0,654
0,20.0,0.0039,20.0,5696
1,80.0,0.0103,80.0,4816
1,258.0,0.0256,258.0,1055
0,179.0,0.0102,179.0,1592
0,159.0,0.016,159.0,26
0,238.0,0.0856,139.0,4424
1,179.0,0.0134,179.0,4164
0,99.0,0.0156,99.0,1395
0,119.0,0.0127,119.0,5806
0,139.0,0.0067,139.0,515
1,119.0,0.0151,119.0,751
1,99.0,0.0117,99.0,1640
0,179.0,0.0402,179.0,3749
1,139.0,0.01,139.0,4951
0,139.0,0.0198,139.0,80
1,259.0,0.0196,259.0,592
1,100.0,0.0103,100.0,4439
0,139.0,0.0154,139.0,1767
1,139.0,0.0204,139.0,4839
0,99.0,0.0282,119.0,4423
0,109.0,0.0627,119.0,1125
0,139.0,0.0182,139.0,2851
1,159.0,0.0299,159.0,6274
1,119.0,0.0215,119.0,0
0,100.0,0.0112,100.0,6450
0,179.0,0.0288,179.0,858
0,258.0,0.0792,80.0,5227
0,139.0,0.0185,139.0,4236
0,219.0,0.0245,219.0,3188
1,179.0,0.0161,179.0,6777
0,89.5,0.0393,100.0,4464
0,179.0,0.012,179.0,1955
1,139.0,0.0143,139.0,4217
0,99.0,0.0153,99.0,1148
0,99.0,0.0135,99.0,1664
0,219.0,0.0244,219.0,4276
0,119.0,0.0102,159.0,1735
1,139.0,0.0421,139.0,410
1,139.0,0.0154,258.0,5613
0,99.0,0.019,99.0,6980
0,199.0,0.0151,199.0,1232
0,80.0,0.0154,80.0,4535
1,548.0,0.318,219.0,5492
1,258.0,0.0213,258.0,868
0,99.0,0.0225,99.0,4440
1,139.0,0.026,139.0,7302
0,219.0,0.0177,239.0,6536
0,139.0,0.0173,139.0,6532
1,199.0,0.0266,199.0,4925
1,80.0,0.0347,80.0,5331
0,99.0,0.0143,80.0,1262
1,139.0,0.0219,139.0,840
1,219.0,0.0443,219.0,2444
1,179.0,0.0499,179.0,1617
1,238.0,0.0503,238.0,6906
1,159.0,0.0235,159.0,434
1,179.0,0.0243,179.0,2321
0,99.0,0.01,99.0,1960
1,139.0,0.0133,139.0,2098
0,179.0,0.0989,179.0,3042
1,119.0,0.0266,119.0,2739
0,379.0,0.0379,259.0,1660
1,139.0,0.0101,139.0,2525
1,179.0,0.0429,179.0,472
1,119.0,0.0071,139.0,6314
1,139.0,0.0147,139.0,1480
1,109.0,0.0274,99.0,6813
0,179.0,0.0107,179.0,551
1,239.0,0.0363,239.0,6366
0,100.0,0.0103,100.0,7454
1,119.0,0.0155,119.0,7315
1,179.0,0.0198,99.0,5243
0,139.0,0.0387,179.0,3296
0,119.0,0.0258,119.0,6418
1,179.0,0.0153,179.0,6272
1,298.0,0.0179,298.0,2493
0,219.0,0.0401,219.0,2972
1,199.0,0.0311,199.0,7503
0,119.0,0.0457,119.0,2187
0,219.0,0.0197,219.0,3004
0,139.0,0.0437,139.0,3890
1,139.0,0.0134,139.0,3515
1,99.0,0.0186,99.0,5669
1,139.0,0.0315,139.0,4171
1,159.0,0.0166,159.0,1500
0,159.0,0.0136,80.0,1762
1,149.0,0.0288,99.0,6226
1,139.0,0.0185,139.0,186
0,99.0,0.0167,99.0,7391
1,199.0,0.0249,199.0,5713
0,457.0,0.0538,457.0,1057
0,298.0,0.0261,298.0,5989
1,149.0,0.0532,99.0,458
1,99.0,0.0413,99.0,3963
0,159.0,0.0107,159.0,3606
1,179.0,0.0067,179.0,4037
0,119.0,0.0111,119.0,6134
1,199.0,0.0191,199.0,3976
0,219.0,0.0055,279.0,2312
1,139.0,0.0244,139.0,5952
0,219.0,0.0192,179.0,3398
0,219.0,0.0435,219.0,6293
1,139.0,0.0147,139.0,5873
1,99.0,0.0111,99.0,700
1,119.0,0.0228,99.0,4469
0,219.0,0.0293,219.0,1913
1,99.0,0.0175,99.0,3214
1,119.0,0.0242,119.0,6969
0,139.0,0.0305,139.0,6116
1,119.0,0.0379,119.0,1269
0,99.0,0.0069,139.0,2446
1,238.0,0.1089,238.0,1661
0,199.0,0.005,159.0,4001
0,80.0,0.0296,80.0,3579
0,159.0,0.0235,219.0,3736
0,179.0,0.0167,179.0,3080
1,119.0,0.0171,119.0,4284
0,179.0,0.057,179.0,292
1,99.0,0.02,99.0,5436
1,179.0,0.0302,179.0,1653
1,338.0,0.0649,338.0,6471
1,80.0,0.008,258.0,1349
0,189.0,0.0095,219.0,7348
0,159.5,0.0521,338.0,1473
1,80.0,0.0111,80.0,5482
1,80.0,0.0154,80.0,1925
1,159.0,0.0213,179.0,5509
0,139.0,0.0315,80.0,5498
1,179.0,0.0292,139.0,1363
0,219.0,0.0385,219.0,5326
1,80.0,0.0095,80.0,5007
0,119.0,0.0203,119.0,2915
1,139.0,0.0134,99.0,2138
0,119.0,0.012,298.0,3432
1,239.0,0.0724,239.0,1788
0,139.0,0.0079,139.0,6236
0,80.0,0.0376,80.0,3856
0,278.0,0.0616,278.0,1771
1,159.0,0.0272,159.0,4406
0,219.0,0.0434,219.0,218
1,358.0,0.0613,358.0,2199
0,219.0,0.0367,298.0,3873
0,20.0,0.0015,219.0,4524
1,557.0,0.099,557.0,5686
1,159.0,0.0186,159.0,2259
1,398.0,0.057,398.0,2860
1,139.0,0.0362,139.0,1329
1,139.0,0.0217,139.0,3808
0,139.0,0.0116,139.0,3
0,219.0,0.0177,219.0,7542
1,149.0,0.051,119.0,5090
1,278.0,0.0557,278.0,853
1,99.0,0.0141,99.0,1772
1,139.0,0.026,139.0,5719
0,179.0,0.0171,80.0,489
1,99.0,0.0108,99.0,6203
0,199.0,0.028,199.0,6867
0,189.0,0.0182,159.0,824
1,139.0,0.0151,139.0,4092
1,179.0,0.0559,179.0,6065
1,239.0,0.0309,139.0,6357
0,139.0,0.0427,139.0,3954
1,139.0,0.0235,139.0,66
1,80.0,0.0177,80.0,2223
0,199.0,0.0148,199.0,2254
0,139.0,0.0288,139.0,5231
1,139.0,0.0079,258.0,5380
1,139.0,0.0494,139.0,3529
1,179.0,0.0344,179.0,1003
1,239.0,0.0422,239.0,7233
1,99.5,0.0242,100.0,2567
1,99.0,0.0155,99.0,5002
1,139.0,0.0225,139.0,1700
1,219.0,0.0055,279.0,3031
1,179.0,0.0133,179.0,4702
0,80.0,0.015,80.0,6339
1,219.0,0.0218,199.0,1495
0,99.0,0.0106,99.0,5974
1,139.0,0.0308,80.0,566
1,99.0,0.0101,99.0,2923
1,119.0,0.0089,119.0,6648
0,278.0,0.0285,278.0,3308
0,179.0,0.0221,179.0,1396
1,139.0,0.019,139.0,5773
1,99.0,0.0134,99.0,4912
1,139.0,0.027,139.0,1957
1,179.0,0.0315,179.0,4998
0,119.0,0.0171,119.0,3122
0,298.0,0.0533,298.0,4901
0,199.0,0.0261,99.0,5584
1,119.0,0.0115,119.0,2180
1,259.0,0.0402,259.0,6852
0,119.0,0.0266,119.0,6617
1,89.5,0.0144,99.0,183
1,239.0,0.0148,239.0,2156
0,338.0,0.0601,338.0,1238
1,99.0,0.0223,99.0,1085
0,219.0,0.0271,219.0,7395
0,139.0,0.0201,139.0,6836
0,80.0,0.0338,80.0,6838
1,219.0,0.0292,99.0,1698
0,219.0,0.0166,219.0,6426
0,80.0,0.0054,219.0,5533
0,219.0,0.0125,219.0,1105
1,119.0,0.0158,119.0,6870
1,139.0,0.0139,139.0,1119
1,139.0,0.0573,139.0,116
1,179.0,0.0227,179.0,742
1,100.0,0.0081,199.0,161
0,278.0,0.0285,278.0,5764
0,126.0,0.0253,80.0,5718
0,139.0,0.0227,338.0,237
0,139.0,0.0165,139.0,6726
0,139.0,0.0215,139.0,5772
0,199.0,0.0183,80.0,1240
1,358.0,0.0383,358.0,6982
0,199.0,0.0247,199.0,3541
0,99.0,0.0084,99.0,4484
0,119.0,0.0204,119.0,6582
1,119.0,0.0258,119.0,7210
0,139.0,0.029,179.0,3693
1,80.0,0.023,80.0,1954
1,219.0,0.0384,199.0,2332
0,119.0,0.0605,119.0,4927
0,139.0,0.0198,139.0,2609
0,99.0,0.0153,99.0,1952
0,179.0,0.0203,179.0,7234
1,99.0,0.0306,159.0,968
1,268.5,0.0674,80.0,1282
0,119.0,0.0209,119.0,2503
0,99.0,0.0508,99.0,5165
1,298.0,0.0217,298.0,7439
1,179.0,0.0282,179.0,1629
1,199.0,0.035,199.0,5981
0,159.0,0.0379,99.0,3997
1,159.0,0.0332,199.0,4408
1,169.0,0.0762,99.0,4810
0,179.0,0.0171,179.0,7133
0,258.0,0.0427,258.0,5997
0,159.0,0.0314,159.0,6139
0,109.0,0.0784,119.0,3011
0,119.0,0.0265,119.0,745
0,119.0,0.0298,119.0,7226
1,159.0,0.0208,159.0,1133
0,159.0,0.0242,159.0,4945
1,80.0,0.0171,80.0,3268
1,80.0,0.0214,99.0,5629
1,159.0,0.0119,159.0,4981
0,139.0,0.0112,179.0,6432
0,119.0,0.0555,119.0,5499
0,278.0,0.0238,278.0,7514
0,338.0,0.0311,338.0,6783
0,99.0,0.0145,99.0,6033
1,179.0,0.037,179.0,6988
0,80.0,0.0054,80.0,4047
1,438.0,0.0308,438.0,6958
0,259.0,0.0844,259.0,6345
1,139.0,0.027,139.0,2143
1,139.5,0.0297,100.0,5788
1,139.0,0.0147,139.0,7515
1,119.0,0.0101,119.0,4961
1,398.0,0.0659,398.0,7349
0,149.5,0.0319,20.0,2776
1,80.0,0.0237,80.0,7373
1,99.0,0.0218,99.0,1900
1,199.0,0.0249,199.0,4683
1,179.0,0.0306,179.0,4146
0,139.0,0.0067,100.0,4191
1,80.0,0.0135,80.0,4889
1,537.0,0.0829,537.0,4656
1,139.0,0.0133,139.0,3388
0,169.0,0.0242,199.0,1790
0,139.0,0.0147,139.0,332
0,119.0,0.0651,179.0,1009
0,219.0,0.0187,219.0,5849
1,139.0,0.0143,139.0,966
0,249.0,0.0377,558.0,1826
1,119.5,0.0752,80.0,6583
1,99.0,0.0037,100.0,6163
0,99.0,0.0072,99.0,3653
1,199.0,0.0222,99.0,4688
1,198.5,0.0205,258.0,5538
0,119.0,0.0319,119.0,3789
0,238.0,0.017,238.0,1381
0,99.0,0.0123,99.0,1834
1,139.0,0.0343,139.0,3558
1,139.0,0.0247,139.0,2835
0,99.0,0.0285,99.0,4846
0,139.0,0.0437,139.0,4476
1,279.0,0.0196,279.0,5052
0,398.0,0.0668,398.0,2569
1,99.0,0.0061,99.0,519
0,179.0,0.0777,179.0,193
1,149.0,0.0184,119.0,1951
0,129.0,0.0777,159.0,6473
1,279.0,0.0226,279.0,4230
0,80.0,0.0299,80.0,4377
1,179.0,0.0178,179.0,5416
0,99.0,0.0162,99.0,7508
0,139.0,0.0362,139.0,1871
1,298.0,0.0373,298.0,6002
1,258.0,0.0598,258.0,879
1,179.0,0.0086,99.0,4581
1,99.0,0.0219,99.0,5235
0,199.0,0.0286,199.0,799
1,139.0,0.0514,139.0,7022
1,199.0,0.0119,199.0,6326
1,139.0,0.0206,139.0,4827
1,89.5,0.0566,80.0,5625
1,99.0,0.0166,99.0,5664
0,99.0,0.0219,99.0,418
1,80.0,0.0159,80.0,5833
1,139.0,0.0147,139.0,36
1,179.0,0.0045,179.0,639
1,139.0,0.0211,139.0,4893
1,139.0,0.0251,139.0,4984
1,179.0,0.0086,179.0,5200
0,219.0,0.0238,219.0,7356
1,139.3333,0.0156,139.0,110
1,159.0,0.0352,179.0,715
1,139.0,0.0217,139.0,2698
0,119.0,0.0151,179.0,6234
1,80.0,0.0039,80.0,5319
0,139.0,0.0437,139.0,4863
0,139.0,0.0143,219.0,2094
0,179.0,0.0198,179.0,6140
0,199.0,0.0175,139.0,7206
1,278.0,0.025,278.0,2267
1,119.0,0.053,119.0,2539
1,99.0,0.0135,99.0,6947
1,219.0,0.0157,219.0,2748
0,259.0,0.0221,259.0,2166
1,179.0,0.018,179.0,3829
0,279.0,0.0424,279.0,2424
1,80.0,0.0108,80.0,4563
1,159.0,0.0293,179.0,7147
1,517.0,0.0668,517.0,5984
0,318.0,0.0338,139.0,5493
0,99.0,0.0102,119.0,7086
1,219.0,0.0196,139.0,5606
0,139.0,0.0324,179.0,3090
0,258.0,0.0637,258.0,1779
0,99.0,0.0221,99.0,6179
1,119.0,0.0101,119.0,6408
1,179.0,0.0219,119.0,725
1,238.0,0.0244,497.0,2458
1,318.0,0.0398,179.0,4068
0,119.0,0.0516,80.0,7264
1,139.0,0.0133,139.0,5335
1,119.0,0.0118,119.0,869
0,159.0,0.0129,159.0,3325
0,139.0,0.0206,139.0,5743
1,278.0,0.0349,278.0,308
1,179.0,0.036,179.0,317
0,298.0,0.0297,139.0,2706
0,99.0,0.0163,99.0,6077
1,169.0,0.0559,199.0,5752
1,159.0,0.0152,159.0,3187
1,219.0,0.0106,219.0,1264
0,139.0,0.0113,139.0,262
0,119.0,0.0177,139.0,2718
1,159.0,0.0227,159.0,5559
1,179.0,0.0225,179.0,4225
0,179.0,0.0312,80.0,4467
1,179.0,0.0272,179.0,771
1,199.0,0.0309,199.0,1721
1,298.0,0.05,298.0,6564
1,80.0,0.0222,80.0,4422
0,99.0,0.011,99.0,1033
0,159.0,0.0168,159.0,3982
0,179.0,0.0252,139.0,6018
0,139.0,0.0139,139.0,1618
1,100.0,0.0135,100.0,2495
1,109.0,0.0508,119.0,166
1,238.0,0.0203,238.0,3919
0,189.0,0.05,239.0,5404
1,318.0,0.0904,318.0,2494
1,258.0,0.0579,258.0,47
0,159.0,0.0153,159.0,6143
1,378.0,0.0485,378.0,601
0,119.0,0.0379,99.0,5204
1,139.0,0.0357,139.0,6144
0,80.0,0.0126,239.0,6896
1,159.0,0.0136,159.0,6455
1,89.5,0.012,99.0,3689
0,239.0,0.0264,239.0,7065
0,199.0,0.0199,199.0,1682
0,298.0,0.0397,199.0,5301
1,99.0,0.0185,99.0,5105
0,239.0,0.016,80.0,6264
0,199.0,0.0183,199.0,3460
1,239.0,0.0229,239.0,4808
1,179.0,0.0225,159.0,1059
0,239.0,0.0256,239.0,6572
0,219.0,0.0275,80.0,2848
1,179.0,0.0102,179.0,849
0,99.0,0.0082,99.0,565
1,219.0,0.0234,219.0,242
0,219.0,0.0423,219.0,6394
1,338.0,0.0311,338.0,5387
0,139.0,0.0229,139.0,6820
0,159.0,0.0248,159.0,3937
1,219.0,0.0245,219.0,431
0,139.0,0.0133,139.0,2215
0,132.6667,0.0654,179.0,3029
1,89.5,0.0492,99.0,3639
1,139.0,0.014,139.0,951
0,100.0,0.007,219.0,7372
0,119.0,0.0262,119.0,229
1,199.0,0.0204,199.0,889
1,179.0,0.0223,258.0,1644
1,199.0,0.027,199.0,6000
0,139.0,0.0173,139.0,4751
0,120.0,0.0202,120.0,5316
1,159.0,0.0144,159.0,2561
0,20.0,0.0005,219.0,7365
0,99.0,0.008,119.0,2481
0,199.0,0.0123,199.0,1535
1,179.0,0.0364,179.0,2902
1,119.0,0.0113,119.0,6819
1,99.0,0.0141,99.0,5123
0,159.5,0.008,199.0,5545
1,179.0,0.019,179.0,246
1,139.0,0.0188,139.0,3407
1,199.0,0.0161,199.0,2717
1,199.0,0.0231,199.0,5814
1,119.0,0.0175,119.0,2068
0,259.0,0.0148,139.0,3881
0,146.0,0.0226,159.0,3845
0,80.0,0.0205,80.0,3684
1,119.0,0.0229,119.0,3676
0,129.0,0.0221,239.0,2976
0,199.0,0.019,199.0,5071
1,219.0,0.021,219.0,2636
0,179.0,0.0382,139.0,7202
0,298.0,0.0184,298.0,2140
0,99.0,0.0265,80.0,103
1,179.0,0.0172,179.0,4117
0,80.0,0.0058,139.0,6363
0,318.0,0.0568,318.0,5066
1,278.0,0.0203,99.0,4441
1,80.0,0.0122,80.0,6641
0,139.0,0.0165,139.0,2393
0,259.0,0.0097,179.0,5365
0,139.3333,0.0665,80.0,1609
1,179.0,0.0166,179.0,1161
1,199.0,0.025,199.0,3236
0,119.0,0.0229,119.0,2919
1,89.5,0.0149,99.0,3322
0,99.0,0.0245,99.0,3418
1,159.0,0.0164,159.0,7073
1,80.0,0.0289,80.0,6948
0,199.0,0.0469,199.0,847
0,189.0,0.038,179.0,7435
1,139.0,0.0305,139.0,2836
1,259.0,0.0196,259.0,1439
1,129.0,0.0505,119.0,3746
0,159.0,0.0228,159.0,1827
1,399.0,0.0672,399.0,4787
1,89.5,0.0269,80.0,3899
1,119.0,0.0083,119.0,1253
1,179.0,0.0259,179.0,7203
0,99.0,0.0069,99.0,4099
0,159.0,0.0488,159.0,6594
1,338.0,0.0756,338.0,5355
1,179.0,0.02,179.0,2884
1,179.0,0.0086,179.0,4565
0,179.0,0.0353,179.0,3868
0,99.0,0.0157,99.0,1784
0,179.0,0.0317,179.0,6005
1,80.0,0.0111,80.0,7177
0,219.0,0.0082,219.0,5706
0,199.0,0.005,279.0,2150
0,298.0,0.0384,99.0,2683
1,132.3333,0.09,159.0,1413
0,99.0,0.0372,99.0,174
0,159.0,0.0357,159.0,7480
0,99.0,0.0225,99.0,2116
0,99.0,0.01,99.0,5240
0,219.0,0.041,219.0,1515
1,165.6667,0.0436,278.0,380
0,558.0,0.1015,558.0,6596
1,678.0,0.1891,678.0,6309
0,258.0,0.0159,278.0,1638
0,219.0,0.0395,219.0,5672
0,278.0,0.0403,278.0,1565
0,179.0,0.0153,179.0,1819
1,119.5,0.0214,159.0,3333
0,99.0,0.0056,238.0,3595
1,99.0,0.0125,139.0,1331
0,179.0,0.0204,179.0,5513
0,106.0,0.0741,159.0,247
0,199.0,0.0449,199.0,1869
0,129.0,0.0269,139.0,7361
0,119.0,0.0167,119.0,4790
1,119.0,0.0605,119.0,3547
0,119.0,0.0257,119.0,4189
1,219.0,0.0192,219.0,3960
0,219.0,0.0082,258.0,2917
0,139.0,0.0093,139.0,6251
1,179.0,0.019,239.0,243
0,119.0,0.0105,159.0,5274
1,219.0,0.0326,259.0,1884
1,159.0,0.017,159.0,7341
1,80.0,0.0088,80.0,1720
1,99.0,0.0048,99.0,6343
1,179.0,0.0173,179.0,3806
0,219.0,0.0219,219.0,5871
0,379.0,0.0732,379.0,1285
1,179.0,0.0322,179.0,540
0,558.0,0.0344,379.0,6850
0,132.3333,0.0408,119.0,4079
0,159.0,0.0354,159.0,3926
1,199.0,0.0211,199.0,4719
0,129.0,0.0472,99.0,2676
0,139.0,0.0312,139.0,2802
1,159.0,0.0447,159.0,842
1,258.0,0.0276,258.0,5081
0,119.0,0.0381,119.0,6586
0,139.0,0.0587,119.0,5780
1,259.0,0.0383,279.0,499
0,80.0,0.0095,80.0,5125
1,179.0,0.0172,179.0,448
0,80.0,0.0163,80.0,4148
1,179.0,0.0173,179.0,1725
0,259.0,0.0394,259.0,447
1,218.5,0.0417,298.0,954
1,258.0,0.0464,258.0,5854
1,239.0,0.0239,239.0,404
1,238.0,0.023,238.0,4285
0,219.0,0.0522,219.0,255
1,99.0,0.0265,80.0,7284
0,139.0,0.0151,139.0,5395
1,99.0,0.0311,99.0,191
1,219.0,0.0396,219.0,2483
0,199.0,0.025,199.0,5256
0,179.0,0.016,179.0,79
0,179.0,0.0276,179.0,1768
1,80.0,0.0039,179.0,2214
0,338.0,0.0347,258.0,5791
1,80.0,0.0056,80.0,2002
1,159.5,0.0764,100.0,3911
1,279.0,0.0359,279.0,3575
1,129.0,0.0288,99.0,1457
1,139.0,0.0139,139.0,1708
0,99.6667,0.0505,99.0,3278
1,298.0,0.0437,119.0,4087
1,99.0,0.0118,99.0,5193
1,179.0,0.0408,179.0,4473
1,179.0,0.0285,179.0,939
1,219.0,0.0131,219.0,2847
0,119.0,0.0266,119.0,5205
0,80.0,0.0142,80.0,514
1,99.0,0.0071,99.0,3501
1,139.0,0.0124,259.0,5300
0,159.0,0.0163,159.0,596
1,149.0,0.0903,139.0,7074
0,259.0,0.0235,259.0,263
1,139.0,0.0314,139.0,2985
0,119.0,0.017,119.0,1201
0,279.0,0.0196,279.0,625
0,159.0,0.0479,159.0,1273
0,80.0,0.0359,80.0,3852
1,159.0,0.0111,159.0,3514
1,99.0,0.008,99.0,2612
0,219.0,0.022,159.0,4383
0,139.0,0.0234,139.0,3426
1,139.0,0.0165,139.0,5415
1,139.0,0.0122,99.0,4660
1,258.0,0.0417,258.0,2049
1,258.0,0.0246,258.0,163
0,119.0,0.0119,258.0,5306
0,159.0,0.0128,159.0,2845
1,298.0,0.0266,259.0,3482
1,139.0,0.0244,139.0,5238
1,80.0,0.0048,139.0,7120
1,99.0,0.0094,99.0,2112
0,152.6667,0.0115,299.0,2701
0,119.0,0.0105,119.0,4405
0,80.0,0.0097,80.0,5457
0,99.0,0.0186,80.0,4861
1,478.0,0.0708,478.0,5673
0,80.0,0.0132,80.0,4060
0,239.0,0.0205,239.0,4341
0,338.0,0.0313,119.0,3079
1,139.0,0.0469,139.0,3687
1,159.0,0.0211,159.0,6725
1,119.0,0.0111,119.0,5013
0,179.0,0.0306,179.0,5284
1,139.0,0.0115,139.0,3848
0,139.0,0.02,139.0,5473
1,258.0,0.0188,258.0,1937
0,139.0,0.0329,179.0,2950
0,219.0,0.0193,219.0,4975
0,139.0,0.0864,139.0,4666
0,298.0,0.0425,298.0,2528
0,100.0,0.0127,100.0,1
1,100.0,0.0145,100.0,1236
0,219.0,0.025,219.0,5802
1,80.0,0.0046,80.0,3512
0,159.0,0.0207,159.0,3732
0,199.0,0.0405,119.0,4201
1,159.0,0.0271,159.0,4204
0,188.5,0.0502,238.0,5759
0,518.0,0.0365,20.0,7123
1,179.0,0.012,179.0,908
0,159.0,0.0114,159.0,3061
0,219.0,0.0196,219.0,3274
0,99.0,0.0099,139.0,46
0,99.0,0.0109,99.0,6514
0,239.0,0.0209,239.0,1028
1,119.0,0.0795,99.0,2181
0,139.0,0.0269,139.0,2217
0,238.0,0.016,258.0,2889
0,239.0,0.0308,239.0,7294
0,106.3333,0.008,219.0,4661
0,129.0,0.0192,99.0,392
0,119.0,0.0127,119.0,1769
1,139.0,0.0288,139.0,784
1,99.0,0.0134,99.0,1045
1,159.0,0.0077,159.0,1347
0,139.0,0.0172,99.0,864
0,139.0,0.0035,199.0,4053
0,139.0,0.027,139.0,3433
0,146.3333,0.0392,279.0,3094
1,139.0,0.0101,139.0,2702
0,219.0,0.0157,219.0,1998
0,99.0,0.0089,99.0,436
1,139.0,0.0338,278.0,1626
1,89.5,0.0157,80.0,2369
1,219.0,0.0203,219.0,5993
1,139.0,0.0272,139.0,6573
0,179.0,0.0919,179.0,7070
1,179.0,0.046,179.0,322
1,99.0,0.0334,99.0,5321
0,149.5,0.0075,199.0,6995
0,139.0,0.0154,139.0,4349
0,139.0,0.0172,139.0,4745
1,378.0,0.0647,378.0,3953
1,119.0,0.0148,119.0,1136
0,199.0,0.0401,219.0,5084
1,119.0,0.0083,119.0,1160
1,169.0,0.0442,199.0,7193
0,139.0,0.0144,179.0,5847
1,199.0,0.0455,199.0,5546
1,99.0,0.0099,99.0,6986
1,159.0,0.024,159.0,452
0,139.5,0.0266,179.0,1704
1,80.0,0.0076,80.0,369
1,159.0,0.0128,159.0,1983
0,179.0,0.0133,199.0,5266
0,359.0,0.0558,359.0,5095
1,20.0,0.0021,20.0,4026
0,219.0,0.0749,219.0,1244
1,298.0,0.0669,298.0,3359
0,169.0,0.0273,239.0,1424
0,219.0,0.0055,219.0,5616
1,119.0,0.0099,119.0,6409
1,219.0,0.1029,219.0,5745
0,219.0,0.0204,219.0,4823
1,80.0,0.0201,80.0,6132
1,20.0,0.0016,239.0,785
0,119.0,0.0523,99.0,2705
0,219.0,0.0288,20.0,4239
1,179.0,0.0265,179.0,7012
1,139.0,0.02,139.0,288
1,80.0,0.0098,80.0,7595
0,179.0,0.0172,179.0,3403
0,179.0,0.0326,179.0,7406
