eyemove/table_1_3.pupilDiamMax,eyemove/table_1_3.P1stFixation,eyemove/table_1_3.leavingPos,eyemove/table_1_3.Key_1_3,Key_0_0
0.3973,1,76.0592,573,2472
0.2222,1,132.795,3696,454
0.35,1,88.0909,5818,3803
0.0989,1,85.072,922,2908
0.131,1,36.7185,966,5183
0.1753,0,86.8692,5971,2800
0.0994,1,51.8773,7499,3825
0.1028,1,54.811,3912,3282
-0.0385,0,28.7141,964,2137
0.1396,1,143.0122,4884,4602
0.188,0,67.0075,1436,1031
0.0136,0,116.5172,568,6246
0.9915,1,101.9865,5224,2808
0.4465,1,24.7487,1922,1581
0.1767,1,43.6606,4253,7122
0.4211,1,41.7612,810,4898
0.0103,1,66.6802,2570,1303
0.0183,1,108.8324,889,4969
0.2483,1,102.8652,5808,2426
0.1487,1,57.0636,5989,155
0.1055,1,62.1289,3654,1797
1.5181,0,60.2702,3676,6353
-0.1104,1,134.0457,1376,3992
0.2616,0,64.7012,5577,3836
0.2222,1,38.1903,120,6810
0.3567,1,44.7214,5418,2171
-0.0538,1,63.5708,4088,7208
0.7577,1,30.3356,6513,7029
0.2332,1,48.4484,1739,7247
0.1548,0,102.489,2166,4737
0.2202,0,87.2812,1283,5702
-0.0652,1,84.5532,2188,3330
0.1745,1,80.5016,4448,1962
0.35,1,96.8814,1324,5748
0.205,1,135.5083,2330,1631
0.948,1,79.5063,5305,688
0.3047,1,50.3115,6967,848
0.1622,0,46.5672,5660,2104
0.0945,1,41.1491,5287,5401
0.1917,1,87.0129,6400,6534
0.0731,1,64.1892,7434,2668
2.6022,0,89.6019,1131,2242
0.5098,1,75.4072,5380,7293
0.326,1,3.6401,4005,2873
0.0835,1,67.1751,1607,6511
0.19,1,49.0408,6370,6094
-0.014,1,100.02,6901,4772
-0.0089,0,92.8924,6437,360
0.2592,0,79.3095,5369,1814
0.0721,1,9.5525,6599,1217
0.2508,1,74.2782,3803,6136
0.3999,1,22.9837,5694,6920
0.2699,1,68.7695,4170,3897
0.1201,1,77.6804,1367,4069
0.1441,1,59.7599,3027,373
0.0954,1,163.5191,5360,5385
0.1755,1,22.2991,988,6361
0.3397,1,48.5412,101,4314
0.0697,1,26.9258,1812,4677
0.2249,1,79.267,7242,3343
-0.0501,1,43.9118,3991,811
0.1319,1,132.6358,1428,3235
-0.0977,1,71.3442,7595,4922
0.0165,1,83.0437,3629,1621
0.2848,1,71.0158,4549,1868
-0.1074,1,86.7295,2735,6507
0.3704,1,57.1183,3946,1218
0.2616,1,162.0987,3778,5783
0.2431,1,35.107,742,6928
0.0859,0,89.4343,600,2016
0.0334,1,86.3264,6937,3510
-0.0969,0,27.2029,287,2232
0.0957,0,57.1948,5999,2352
0.1678,1,118.0138,4752,3123
0.0873,1,67.082,7196,1378
-0.0858,1,37.0844,1778,3050
0.111,1,42.8077,2700,21
0.0892,0,7.433,2425,4573
0.1356,1,61.0921,6022,7343
1.1726,1,65.4313,5861,2329
0.1272,0,143.014,6870,798
0.1946,1,89.0126,468,2405
0.325,1,7.7621,6704,3566
0.0628,1,78.5255,6335,4611
0.2631,1,91.4945,1245,4094
0.0214,1,55.9017,759,1163
0.5577,0,39.2747,5103,7460
0.1733,1,67.4185,4280,3635
0.3818,1,90.6697,717,4025
0.0632,1,62.155,4735,959
0.0592,1,48.9949,854,654
0.2646,0,91.2277,2500,5696
0.1912,1,84.0238,3488,4816
0.2647,1,43.6177,3769,1055
0.1606,0,43.8292,7012,1592
0.199,1,26.6693,3938,26
0.1592,0,63.3482,2327,4424
0.0495,1,59.1037,4357,4164
0.1571,1,48.6004,4917,1395
0.1259,1,136.4441,4681,5806
0.2037,1,84.6537,620,515
0.0228,1,40.5247,3755,751
0.0053,1,43.7321,3878,1640
0.0738,0,140.1517,588,3749
-0.0998,0,39.1184,6234,4951
0.275,1,66.9795,428,80
-0.1504,1,68.7841,892,592
0.2918,1,10.9659,3591,4439
0.1462,1,1328.823,22,1767
-0.022,1,59.9083,4942,4839
0.162,1,74.4664,6306,4423
0.1187,1,111.1632,3631,1125
0.1695,0,82.9608,5085,2851
-0.0124,1,24.2539,3362,6274
0.015,1,61.0328,384,0
0.3472,1,12.1758,143,6450
0.1029,0,167.4515,7317,858
0.1064,1,95.6347,7231,5227
0.1903,0,103.0364,6055,4236
0.2967,1,69.3055,6761,3188
0.0851,0,85.5862,1421,6777
0.1761,1,21.587,2522,4464
0.2,1,94.6903,4557,1955
0.0909,1,64.1814,5554,4217
0.1185,1,30.6023,4237,1148
0.0968,1,41.0396,4816,1664
0.0238,1,63.8847,998,4276
0.1254,1,80.1639,6286,1735
0.1034,1,43.6835,2490,410
0.1566,1,77.0016,518,5613
0.1613,1,67.0019,1690,6980
-0.2609,0,88.6933,5935,1232
0.1493,1,57.5,720,4535
2.3554,1,74.0709,4573,5492
0.1037,1,61.0921,4493,868
0.2895,1,188.9391,551,4440
0.1029,1,75.5017,1886,7302
0.1135,1,27.6134,3455,6536
0.0193,1,58.228,7369,6532
0.1733,1,87.5514,6338,4925
-0.0711,1,68.1561,5709,5331
0.0343,0,52.8228,4785,1262
0.0001,1,51.3249,4032,840
0.1085,1,21.0297,2536,2444
1.7475,1,29.0043,7422,1617
0.38,1,15.2069,697,6906
0.2091,0,53.8911,1796,434
-0.1215,1,52.1177,5707,2321
0.2055,1,44.2408,4425,1960
0.3176,1,1150.7965,6516,2098
0.6028,1,81.4647,3473,3042
-0.0438,1,15.8114,5559,2739
1.3035,1,52.0601,2464,1660
0.0643,1,49.6639,4847,2525
0.0664,1,58.0,1847,472
0.0626,0,99.6092,7297,6314
0.1268,1,10.5119,2844,1480
0.3012,1,89.0688,2789,6813
0.0626,0,75.6257,1613,551
0.1892,1,131.7014,1983,6366
0.1008,1,82.0747,2430,7454
0.3136,1,96.199,2472,7315
0.0681,1,71.3863,948,5243
0.1385,1,54.5367,7092,3296
0.043,1,12.7475,3141,6418
0.2364,0,59.5525,1298,6272
0.2246,1,87.6926,5981,2493
-0.0193,1,14.5774,3492,2972
0.1126,0,26.9258,2975,7503
0.1676,1,49.6009,4029,2187
0.0996,0,35.5879,1793,3004
0.1533,1,95.9909,7295,3890
0.1266,1,31.3409,6263,3515
-0.0129,1,19.7041,6861,5669
0.2061,1,41.5963,5342,4171
0.002,1,159.0503,2681,1500
0.1934,0,86.552,6964,1762
0.2576,1,20.573,2731,6226
0.4138,1,43.6578,5301,186
0.1042,1,86.6444,1362,7391
0.1802,1,58.1055,6201,5713
0.0823,1,69.2856,4734,1057
0.0866,1,108.7945,1774,5989
-0.1885,1,65.6144,7264,458
0.2638,1,25.2834,1927,3963
0.106,1,9.0139,3164,3606
0.5092,1,84.0669,6321,4037
0.1745,1,40.0312,3460,6134
0.147,1,79.267,3009,3976
0.335,1,97.0155,5261,2312
0.1028,1,31.3129,6063,5952
0.0841,0,31.1448,4401,3398
0.3002,1,35.2598,2915,6293
0.1843,1,98.0638,4257,5873
0.0621,1,120.7528,2024,700
0.1435,1,96.1873,6777,4469
0.2966,1,201.5397,5538,1913
0.053,1,76.0953,4069,3214
0.389,1,82.2572,6065,6969
0.3301,1,55.211,6913,6116
0.1698,1,81.5552,5436,1269
0.0921,1,61.565,3086,2446
0.1667,1,46.6315,7511,1661
0.734,1,68.1561,18,4001
0.0342,1,62.6279,6679,3579
-0.1055,1,74.6073,3714,3736
0.1745,1,74.0422,7217,3080
0.2302,1,25.387,4465,4284
0.1477,1,53.1507,4628,292
0.0885,1,40.651,680,5436
0.2327,1,22.7266,6463,1653
0.2743,1,99.1413,6322,6471
0.1494,1,57.4043,3677,1349
-0.105,1,191.579,195,7348
0.3339,1,43.9005,6004,1473
0.025,1,162.2876,4000,5482
0.3171,0,126.0258,4976,1925
0.1921,1,23.6907,221,5509
0.125,1,48.7083,375,5498
0.1534,1,95.6582,3836,1363
0.153,1,55.8144,1846,5326
0.0077,1,103.7413,2156,5007
0.1783,1,54.3323,2817,2915
0.1392,1,129.6389,3892,2138
0.295,1,42.6058,3016,3432
0.1034,1,151.5726,547,1788
0.2396,1,115.088,4989,6236
0.3498,1,54.9932,1811,3856
0.2388,0,45.2134,7341,1771
0.2649,1,111.8626,5750,4406
0.0237,1,71.6118,6138,218
0.1144,1,25.5,4517,2199
0.3207,1,43.8321,257,3873
0.7986,1,66.2514,2583,4524
0.1423,1,48.7494,4283,5686
0.3797,1,26.2488,2602,2259
0.1862,1,60.533,6384,2860
0.2331,1,157.4206,5167,1329
0.2122,1,80.2309,6609,3808
0.2806,1,42.72,327,3
0.159,1,44.5253,2597,7542
0.0966,1,97.1288,1498,5090
0.2524,1,67.8325,7280,853
0.675,0,44.9055,2352,1772
0.1319,1,2.9155,1564,5719
-0.0834,1,79.577,3899,489
0.0267,1,158.7278,329,6203
0.1316,1,143.7715,4933,6867
0.2227,0,54.5092,2360,824
0.0087,1,47.7205,4779,4092
0.079,0,83.7526,5298,6065
0.1258,1,68.1561,3694,6357
0.2229,1,21.1483,284,3954
0.3802,1,123.0091,386,66
0.4563,1,104.8821,6772,2223
0.0886,1,6.5765,1856,2254
0.1599,1,45.722,7388,5231
0.1026,0,40.5123,5683,5380
0.2143,1,56.5796,5864,3529
0.1548,1,44.7353,1064,1003
0.055,1,33.2039,3886,7233
0.0619,0,100.0612,4267,2567
-0.0239,1,67.862,5572,5002
0.133,1,18.0693,3498,1700
1.4375,1,41.5843,1734,3031
0.0146,1,51.4417,6217,4702
0.1155,1,42.1456,1775,6339
0.1687,1,64.6239,1814,1495
0.3516,1,49.5025,1214,5974
0.1693,0,93.5655,7413,566
0.1622,1,81.1372,99,2923
0.1576,1,54.8179,3354,6648
0.0989,1,38.3047,1231,3308
0.0841,1,59.9708,3553,1396
0.0128,1,68.9094,2982,5773
0.0883,1,29.2104,7017,4912
0.1477,1,69.6078,5343,1957
0.2015,1,52.5856,6342,4998
-0.0143,1,80.946,6050,3122
0.0854,1,92.4392,6142,4901
-0.0216,1,91.8817,6491,5584
0.2746,1,88.37,7178,2180
-0.0258,1,199.1394,3282,6852
0.2067,1,20.5548,2268,6617
0.1379,0,29.6015,3517,183
1.2617,0,136.9379,4302,2156
-0.0562,1,77.0276,1395,1238
0.1016,1,48.5927,3279,1085
0.0841,1,36.3662,6727,7395
0.0513,1,34.0771,5361,6836
0.2055,1,81.5843,6482,6838
0.3363,1,108.4723,2586,1698
-0.1299,0,59.927,1581,6426
0.1906,1,64.3817,3605,5533
0.2396,1,83.5464,3811,1105
-0.0707,0,49.4975,6835,6870
0.0729,1,192.8989,2897,1119
0.0223,1,81.4325,6673,116
-0.0362,1,45.1248,6392,742
0.0415,1,76.58,3541,161
0.0989,0,68.3411,2539,5764
0.2076,1,158.5197,1003,5718
0.3884,1,66.0019,940,237
-0.1108,1,13.6565,3419,6726
0.142,1,47.6366,7437,5772
0.1741,0,101.2633,2486,1240
0.2507,1,94.541,3851,6982
-0.0124,1,28.0401,3029,3541
0.2187,1,41.5482,4915,4484
0.0896,1,32.596,2338,6582
0.1023,1,78.848,7409,7210
0.2638,1,72.8011,3712,3693
0.2087,1,33.7231,5546,1954
0.0941,1,44.5112,2055,2332
0.1925,1,19.5,665,4927
0.0411,1,8.7321,5686,2609
0.1185,1,60.5186,983,1952
-0.1044,0,73.077,3577,7234
0.3695,1,88.806,3350,968
0.1452,1,49.023,4598,1282
-0.07,1,84.8528,4664,2503
0.2521,1,53.3385,173,5165
0.0983,1,60.208,2300,7439
0.1571,1,30.4138,4704,1629
0.1273,1,48.3735,2346,5981
0.0945,1,11.6619,2288,3997
0.133,0,69.3001,3877,4408
0.1682,1,36.1836,2957,4810
0.1602,0,73.2547,4764,7133
0.1775,1,15.4434,4778,5997
0.0284,1,63.1447,3439,6139
0.1007,0,61.0184,2240,3011
0.522,1,59.5252,2704,745
0.5365,1,10.9659,46,7226
-0.0086,1,52.5024,157,1133
0.1283,1,49.679,5297,4945
0.3189,1,25.1247,3810,3268
0.2858,1,69.5432,1388,5629
-0.0419,1,98.5051,787,4981
0.207,1,59.6699,6729,6432
0.2362,1,72.4051,3372,5499
0.1274,1,68.0074,2127,7514
0.0136,0,24.5051,597,6783
0.105,1,57.6585,7294,6033
0.1013,1,104.0829,3199,6988
0.1325,1,137.4273,4973,4047
0.7796,0,123.504,891,6958
0.9555,1,75.8584,6820,6345
0.0792,1,12.0416,6172,2143
0.2352,0,113.2751,2381,5788
0.0078,1,7.0178,7380,7515
0.0252,0,42.0862,4566,4961
0.024,1,58.826,2405,7349
0.4335,1,126.002,5045,2776
0.196,0,87.2138,4291,7373
0.0215,1,23.0489,3446,1900
0.0227,1,63.5059,4321,4683
-0.0646,1,77.2739,6229,4146
0.1307,1,102.4207,1239,4191
0.1767,0,41.5933,5600,4889
0.1351,0,85.0059,1296,4656
-0.1074,0,67.72,1343,3388
0.0395,0,205.548,860,1790
0.1838,1,40.0312,3905,332
0.0831,1,75.8238,2929,1009
0.0394,0,75.2363,2787,5849
0.0954,1,35.4683,2985,966
0.4211,1,92.577,6012,1826
-0.0867,0,73.9341,4880,6583
0.0487,1,88.0014,7145,6163
0.1433,0,30.6961,6299,3653
0.1308,1,59.0085,5802,4688
0.0435,0,32.6535,411,5538
0.0403,1,30.104,5037,3789
0.2085,1,74.7412,1763,1381
0.1708,1,47.4236,3679,1834
0.2071,1,27.2259,7032,3558
0.2687,1,57.4739,3041,2835
0.0697,1,134.5706,1826,4846
0.1438,1,60.075,6898,4476
-0.8904,1,102.461,7009,5052
0.1986,1,138.6524,6130,2569
-0.0285,0,46.8108,2217,519
-0.0406,1,53.4252,4554,193
0.0335,0,45.1774,1588,1951
0.1298,0,92.1588,4617,6473
1.2459,1,44.1616,975,4230
0.1319,1,55.4437,1571,4377
0.0482,0,44.847,6349,5416
0.1944,1,40.7707,5637,7508
0.1456,1,65.0173,2634,1871
0.0227,1,31.0846,7011,6002
0.0772,1,72.092,1040,879
0.1527,0,48.0026,6952,4581
-0.051,1,96.9239,3780,5235
-0.0893,1,64.9327,6230,799
0.1592,1,115.4654,7121,7022
0.1431,1,120.1759,2139,6326
0.1365,1,75.4404,1180,4827
-0.1451,1,68.4854,5126,5625
0.1761,1,49.1172,5767,5664
0.4563,1,59.1798,6938,418
0.0692,1,69.7943,3869,5833
0.1643,1,99.0,6040,36
1.4375,1,200.5299,1158,639
0.2228,1,89.5056,6961,4893
0.0355,1,83.5972,7330,4984
0.2092,0,22.4555,5788,5200
0.1392,1,76.4412,6797,7356
-0.0378,1,176.5113,3105,110
0.1462,1,97.0824,5093,715
0.1967,1,99.8424,1121,2698
1.0012,1,34.0147,5284,6234
0.1062,0,95.1972,7233,5319
0.1663,0,18.4459,3669,4863
0.1168,1,29.6015,4491,2094
0.0386,1,24.2539,6027,6140
0.1171,1,48.3037,5307,7206
0.4526,1,71.0282,3048,2267
0.1829,1,175.6844,1535,2539
0.1103,1,24.3977,2168,6947
0.0422,1,93.6056,3850,2748
0.1465,1,92.1805,2415,2166
0.0785,1,40.8932,4473,3829
0.9212,0,45.1885,2956,2424
0.004,1,112.5178,1325,4563
0.1081,1,38.7621,2053,7147
0.2768,0,18.2003,5396,5984
0.1167,1,84.0387,5200,5493
0.2184,1,14.5086,3311,7086
0.002,1,78.9003,4659,5606
0.0276,1,50.01,4338,3090
0.5301,1,39.08,5875,1779
0.089,1,43.8634,971,6179
-0.003,1,69.5881,3125,6408
0.0613,1,132.0152,2691,725
0.1174,1,84.5059,908,2458
0.0382,1,109.1146,2595,4068
0.0869,1,47.3524,3512,7264
0.0631,0,93.2751,1866,5335
-0.1403,1,23.7118,6452,869
0.1625,1,9.5525,4325,3325
0.404,1,102.5305,1386,5743
0.1325,1,75.5811,4438,308
0.1916,1,20.5973,4339,317
0.1023,1,2.5,2041,2706
0.0958,1,143.782,1841,6077
0.267,1,167.012,825,5752
0.0162,0,54.9477,5020,3187
0.2037,1,30.5655,6538,1264
-0.2316,1,20.573,2616,262
0.4978,1,34.9178,5891,2718
0.2201,1,65.2553,1985,5559
0.1055,1,124.2035,6582,4225
0.4497,1,30.104,673,4467
0.2624,1,74.1839,2754,771
0.0387,1,77.4661,4630,1721
0.1621,1,19.1638,1360,6564
0.3143,1,85.8662,938,4422
0.1129,1,4.6098,7209,1033
0.0498,1,103.7714,3443,3982
0.1122,1,42.1011,1191,6018
0.1729,0,42.3232,3775,1618
0.1568,1,5.0,3927,2495
0.2046,1,117.8442,5366,166
0.1787,1,81.5,7486,3919
0.1136,1,52.8015,4950,5404
0.4406,1,76.2512,2654,2494
0.0738,1,62.7415,7387,47
0.2516,1,62.0181,5072,6143
0.1744,1,121.4928,599,601
0.2303,1,118.5422,2558,5204
0.1926,1,67.4185,2238,6144
0.1111,1,84.3356,3118,6896
-0.005,1,26.4055,3507,6455
0.13,1,14.4309,5931,3689
0.0296,1,11.7686,4737,7065
0.3645,1,106.6689,5192,1682
0.1258,1,112.4389,1645,5301
0.1319,1,22.0227,2938,5105
0.1426,1,55.0568,5784,6264
0.2446,1,68.4781,7076,3460
0.2025,1,39.3605,7150,4808
0.1055,1,174.2591,519,1059
0.0509,0,51.2884,6980,6572
0.0545,0,18.8282,3986,2848
0.1621,0,83.4341,7314,849
0.0892,1,92.8574,663,565
0.556,0,56.626,5749,242
0.2646,0,20.0998,3754,6394
0.1081,1,80.3275,1333,5387
0.0628,0,104.3384,5714,6820
0.1471,1,21.4767,1872,3937
-0.3943,0,83.0376,2032,431
0.0811,1,94.4312,1683,2215
0.1487,1,25.1645,6314,3029
0.2188,1,55.0,3432,3639
0.0085,1,80.9938,2783,951
-0.1939,1,44.6878,6039,7372
0.1831,0,57.9741,1656,229
0.2094,1,45.0472,4686,889
0.1602,1,236.952,272,1644
-0.07,1,19.2094,2686,6000
0.0208,1,84.9264,6682,4751
0.5371,1,64.0176,2455,5316
1.2332,1,25.8118,2458,2561
0.175,1,149.5535,5375,7365
0.0415,1,21.2426,3622,2481
1.8132,1,62.2013,3331,1535
0.3805,1,90.068,6537,2902
0.1602,0,73.2206,4218,6819
0.0721,0,64.7341,3550,5123
1.525,1,72.3205,5381,5545
0.0328,1,16.5605,5156,246
0.0413,1,72.2928,1009,3407
0.1625,1,83.5374,87,2717
0.2312,1,50.7568,7449,5814
0.1095,1,48.9311,4340,2068
0.3161,1,48.0026,7551,3881
0.1015,0,118.3427,5990,3845
0.1861,1,107.5174,467,3684
0.0868,1,61.5995,3929,3676
0.3204,1,39.1312,592,2976
0.0246,0,114.5044,4228,5071
0.185,1,53.5397,1352,2636
0.1567,1,68.9638,3470,7202
0.089,0,58.1055,2073,2140
0.2208,1,40.4969,1463,103
-0.0449,1,105.5462,88,4117
0.0437,1,56.0022,2379,6363
0.068,0,29.0,3226,5066
0.0883,1,46.0435,6099,4441
0.4189,1,84.0387,1657,6641
0.1047,1,80.4767,3949,2393
0.2037,1,1.5,1882,5365
0.0901,1,24.8395,2883,1609
0.1611,1,59.6825,2119,1161
0.1997,1,80.6923,2682,3236
0.3998,1,69.3776,6100,2919
0.0751,1,47.2784,3756,3322
0.0908,1,39.9406,1425,3418
0.0013,1,90.8983,2553,7073
0.1335,1,110.5045,3198,6948
0.5789,0,86.9741,4601,847
0.094,1,186.1887,1990,7435
0.0625,1,41.8001,5955,2836
-0.2199,0,16.1941,3259,1439
0.0465,1,71.6955,1529,3746
0.1107,1,118.2381,4978,1827
0.5371,1,12.9035,3540,4787
0.1023,1,180.3032,6623,3899
0.1271,0,9.3941,6279,1253
0.0828,1,57.918,2138,7203
0.1446,0,15.4029,121,4099
0.2229,1,21.0297,3322,6594
0.2237,1,77.1767,90,5355
0.1729,1,63.3246,6522,2884
0.1447,0,105.0762,1663,4565
0.2236,1,60.3842,6983,3868
0.0395,1,44.847,5920,1784
0.0947,1,40.8718,5506,6005
0.545,1,42.6878,1355,7177
0.2667,0,53.5374,6846,5706
-1.322,1,72.9178,6521,2150
0.1722,0,24.0052,1014,2683
0.2636,1,93.6216,6647,1413
0.1161,1,52.5024,6508,174
0.3303,0,12.855,5641,7480
0.0231,1,58.6728,1149,2116
0.212,1,47.4052,1751,5240
0.0894,1,34.5615,2594,1515
0.2636,1,104.1981,7420,380
-0.2634,1,40.9695,6881,6596
2.9875,0,81.1804,4485,6309
0.089,1,76.58,6543,1638
0.3083,1,6.5,7591,5672
0.2431,1,40.7983,754,1565
0.2659,1,39.2747,4124,1819
0.1215,0,27.8792,5925,3333
0.2671,0,59.6259,4680,3595
0.236,1,115.5865,773,1331
-0.0629,1,85.5132,655,5513
0.0781,1,44.3762,4586,247
0.1682,0,39.6611,5283,1869
0.0825,1,49.2062,1779,7361
0.1997,1,102.2375,6412,4790
0.0457,1,49.1757,179,3547
0.1353,1,62.8908,2086,4189
0.2636,0,71.2215,1757,3960
0.2667,1,111.1497,2585,2917
0.1446,1,79.9078,3227,6251
0.1318,1,78.5016,6876,243
0.1646,0,93.0175,7584,5274
0.0713,1,69.0959,4754,1884
0.3271,1,38.2753,1562,7341
-0.0269,1,63.0734,2524,1720
0.0892,0,67.5666,3918,6343
0.0441,1,83.2721,2747,3806
0.1014,0,67.5074,1302,5871
0.2646,0,41.8629,1080,1285
0.0498,1,137.9801,1175,540
4.4917,1,61.0983,635,6850
0.2489,1,141.5433,4616,4079
0.145,1,45.5027,2811,3926
0.0068,1,68.0,1516,4719
0.0437,0,34.5326,7530,2676
0.3323,1,72.9126,3454,2802
0.1507,1,6.5192,5069,842
0.0124,1,94.0811,1849,5081
0.1859,1,73.1608,4433,6586
0.0955,1,112.4911,7208,5780
2.0914,1,46.543,616,499
0.1872,1,29.2104,370,5125
0.1315,1,33.5932,6536,448
0.1895,1,31.1207,2573,4148
0.1651,1,33.9485,5826,1725
0.8442,0,62.5,1045,447
0.1411,0,74.6408,4044,954
0.237,1,88.0128,7065,5854
0.3655,1,39.6548,6432,404
0.0341,1,114.5535,3153,4285
0.023,1,97.0052,1323,255
0.1058,1,100.9715,767,7284
0.1467,1,89.3588,5946,5395
0.2028,1,100.5012,6597,191
0.0355,1,76.6551,770,2483
0.1245,1,63.4232,6357,5256
1.1076,0,130.0087,1059,79
0.0776,1,47.5421,1935,1768
0.1217,0,87.1321,2939,2214
0.0084,1,82.5848,1496,5791
0.0751,1,47.5079,1837,2002
0.4109,1,35.3553,3898,3911
1.6111,1,41.4035,193,3575
0.1213,0,41.0122,4105,1457
0.2543,0,57.0898,3726,1708
0.1492,1,25.2982,1951,3278
0.253,1,57.5587,6070,4087
-0.0003,1,124.3262,1802,5193
0.0843,1,89.7733,6469,4473
0.0781,1,32.9848,3885,939
-0.0154,0,27.5363,1067,2847
-0.0273,1,42.7142,8,5205
0.2427,1,83.3262,6906,514
0.108,1,45.2769,1062,3501
0.002,1,10.7355,2615,5300
0.0904,1,50.9166,3805,596
0.1024,1,97.6281,2860,7074
-0.2753,1,86.419,4211,263
0.1116,1,94.2258,5154,2985
0.2735,1,89.0898,3955,1201
0.0771,1,98.7244,4103,625
0.2923,1,62.3258,184,1273
0.3218,1,27.3907,4510,3852
0.1261,1,104.7294,5833,3514
0.0644,1,47.5395,1344,2612
0.1721,1,62.5859,6648,4383
0.0132,1,86.1757,479,3426
0.0657,0,47.4605,5620,5415
0.0766,1,81.7435,1720,4660
0.1935,1,101.6772,1528,2049
0.1181,0,51.6382,5711,163
-0.0343,1,121.1827,4086,5306
0.0629,0,2.2361,6298,2845
0.0265,1,13.4629,1514,3482
0.1533,1,64.6568,5924,5238
0.0626,0,25.5,5889,7120
0.0441,1,70.1231,2365,2112
0.3575,1,195.8992,1943,2701
0.1986,1,47.5395,3456,4405
0.2689,0,29.0043,1895,5457
-0.0019,1,65.0308,4360,4861
2.2479,1,44.2832,2959,5673
0.0858,1,93.5053,2984,4060
0.1224,1,47.8566,36,4341
0.0651,0,50.3587,474,3079
-0.0551,1,182.3904,2382,3687
0.3086,1,70.1445,425,6725
0.203,1,116.0097,4301,5013
0.1441,0,92.4905,2362,5284
0.0187,1,71.395,1238,3848
0.0672,0,72.9538,6154,5473
0.1393,0,55.7517,795,1937
0.0265,1,169.0362,6993,2950
-0.8475,1,33.0606,4097,4975
0.1579,1,9.1924,3551,4666
0.275,1,63.0714,5163,2528
0.1987,1,82.9473,1824,1
0.2062,1,62.1289,4147,1236
-0.0629,1,168.6891,6193,5802
0.1621,1,60.1519,2950,3512
0.1051,1,85.4181,5306,3732
-0.0131,1,55.644,4940,4201
0.1678,1,127.3038,4906,4204
0.1548,1,118.4789,1929,5759
0.9836,1,71.0862,4525,7123
0.168,1,12.51,7405,908
0.0095,0,64.2806,6577,3061
1.1076,0,80.946,3827,3274
0.2906,1,96.6139,7082,46
0.0356,1,35.0179,6555,6514
0.1886,0,63.8318,7255,1028
0.089,1,29.6142,4865,2181
0.2126,1,36.5308,3862,2217
0.018,1,42.7112,541,2889
-0.3184,1,65.1556,3387,7294
0.948,1,205.1298,2540,4661
0.0891,1,73.5425,4960,392
0.0819,0,26.2393,3525,1769
0.1619,0,40.6971,2822,784
0.4355,1,76.8847,5048,1045
0.1952,1,95.1315,7469,1347
0.2081,1,132.8401,1285,864
0.734,1,61.8324,1580,4053
0.1422,1,92.6944,5302,3433
1.0896,1,35.609,2008,3094
0.0883,1,86.3713,7143,2702
0.117,1,139.0081,1680,1998
0.0693,1,52.5595,862,436
0.1139,1,20.3039,4177,1626
0.1371,1,82.453,4541,2369
0.0971,0,8.86,6556,5993
0.0465,1,101.9865,748,6573
0.2521,0,25.4804,4912,7070
0.1556,1,63.4054,2233,322
-0.0596,1,53.7587,1090,5321
-0.1365,1,73.0154,3942,6995
0.0532,1,95.0842,3740,4349
0.0231,1,138.7921,5807,4745
0.1769,1,114.1578,718,3953
0.0193,1,115.1173,2997,1136
0.0195,0,47.0239,1100,5084
0.1271,0,143.014,5252,1160
0.1975,0,62.8908,3023,7193
0.254,1,215.0285,3176,5847
0.0798,1,51.5388,2080,5546
0.0097,0,54.6008,2588,6986
-0.8116,1,106.4061,4358,452
0.0361,0,109.276,3704,1704
-0.0204,0,10.3078,4637,369
0.2339,0,109.4578,861,1983
0.1931,1,88.1618,5792,5266
0.6157,0,44.4072,3286,5095
-0.0653,1,138.1892,4478,4026
0.1394,1,11.1018,730,1244
0.1378,1,30.8058,3813,3359
0.122,1,39.6548,1950,1424
0.9915,1,18.868,58,5616
0.4191,1,37.3363,2687,6409
0.2523,1,102.0355,2113,5745
0.0935,0,118.7697,2189,4823
0.0947,1,35.2598,2892,6132
0.5974,1,123.0498,1628,785
0.1876,1,29.7195,602,2705
1.2646,1,56.8001,3866,4239
0.0615,0,41.7433,2786,7012
0.0557,1,28.5351,6770,288
0.0898,0,134.5455,1984,7595
0.1256,1,40.6602,4391,3403
-0.0089,1,27.0416,5211,7406
0.283,1,72.0295,3534,7103
0.0341,1,61.5995,6824,2101
1.7125,1,89.8888,5050,7127
0.3596,1,89.6507,1216,2370
0.0807,0,54.5023,3180,4701
0.1699,1,57.1358,6363,6266
0.7661,1,119.3838,6359,3843
0.0721,1,133.9039,5605,2330
-0.0019,1,53.1154,4725,4589
-0.429,1,53.7587,7509,2425
0.103,1,56.4845,2050,7549
0.2673,1,85.9724,5068,3858
0.0162,1,22.8528,187,7493
0.2303,1,131.0506,7225,261
0.34,1,13.5,6716,4862
0.1292,1,25.8312,7421,768
-0.575,1,81.8551,1160,222
0.2751,1,74.6006,5814,3763
0.128,1,26.9258,2136,3733
-0.0122,1,126.4407,6456,843
0.2259,0,81.4985,4532,6333
0.0342,1,44.1163,2128,2078
0.1177,1,48.3865,4697,7304
0.0465,1,45.3982,933,6479
0.1737,1,34.5254,4852,4457
0.0775,1,130.3658,1949,6287
0.1113,1,18.5809,2759,304
0.2914,1,46.9521,5482,1943
0.2394,0,79.6304,145,5211
0.1951,0,184.2715,4719,6885
