Key_1_1,pupilDiamLag,regressLen,lastSaccLen
6379,0.1401,119.0,101.8148
2463,0.1527,6363.0,190.19
2560,0.2216,0.0,288.4185
3239,0.2781,0.0,209.1728
1495,0.2938,0.0,174.4484
4633,0.3223,0.0,192.814
3422,0.4364,0.0,58.4337
3509,0.0435,0.0,128.4299
1919,0.0526,418.0,130.0779
1459,0.295,0.0,110.4095
6892,0.1649,0.0,769.3585
664,0.5782,0.0,203.9314
5980,0.193,0.0,226.8816
3527,0.1532,0.0,68.0
2450,0.1592,0.0,141.9947
2907,0.291,0.0,289.5004
7484,0.3193,0.0,188.908
6408,0.2298,0.0,292.0616
4588,0.1456,1611.0,124.6445
1549,-0.0193,457.0,577.0366
1362,0.2625,0.0,383.4795
5955,-0.0861,159.0,140.0143
1143,-0.1215,0.0,110.0023
2983,0.2524,0.0,79.489
3792,0.5327,0.0,67.0914
2877,0.3006,0.0,100.08
2339,0.4955,0.0,198.7542
4256,0.211,0.0,95.0224
78,0.133,179.0,85.5015
5037,0.2964,0.0,88.0227
5262,0.0866,0.0,298.5737
3084,0.4361,0.0,160.5895
5419,0.1788,616.0,440.0821
736,0.2119,99.0,116.2497
6036,0.1086,0.0,189.8848
7548,0.3575,9087.0,140.1517
417,0.2385,0.0,311.6769
1281,0.0996,278.0,236.3906
2033,0.3023,0.0,125.6831
6987,-0.3453,2550.0,1057.0072
1341,0.0692,119.0,240.5546
673,0.2751,338.0,300.5004
3932,0.0823,0.0,220.6451
3927,0.5097,0.0,744.0276
7423,0.0841,576.0,194.5829
1422,0.1935,0.0,115.7411
4748,0.123,0.0,131.461
1648,0.2327,0.0,550.3294
1244,0.0605,0.0,179.5467
6157,0.291,219.0,501.4192
1113,0.1606,676.0,103.0837
6226,0.3642,0.0,262.0305
3861,0.1296,0.0,1019.6304
4697,0.2322,834.0,312.5076
3271,0.1913,616.0,698.5517
3152,0.2431,0.0,49.023
3080,0.6206,2127.0,553.9251
5631,0.1206,139.0,370.7159
5460,0.3418,0.0,127.548
491,0.3241,0.0,271.0018
660,0.2906,0.0,179.0175
4353,0.4174,0.0,241.2105
5641,0.2906,239.0,103.646
6071,0.1795,676.0,216.2799
2432,0.7781,0.0,1223.1088
1670,0.3095,0.0,139.5224
1876,0.1838,0.0,363.6661
2126,0.205,0.0,1406.9333
7216,0.1271,8147.0,169.0118
4110,0.0079,0.0,67.5019
1078,1.4366,0.0,117.5043
3999,0.0487,0.0,77.0876
395,0.7562,0.0,77.1038
3169,1.9596,0.0,71.0634
1246,0.4968,0.0,148.0135
3133,0.2094,0.0,219.206
7487,0.9595,0.0,111.8794
3382,2.0166,0.0,82.5015
7494,0.8567,338.0,98.9103
6861,0.2302,0.0,618.0809
1419,1.3035,897.0,335.8724
2883,0.1405,0.0,352.473
1278,0.1522,0.0,172.9227
5139,0.0073,0.0,424.945
3780,0.1808,0.0,58.3802
2970,0.1356,6001.0,159.8202
5238,0.1819,119.0,742.8879
5927,0.1202,0.0,303.7585
4128,0.3804,5363.0,605.2183
4716,0.2142,0.0,149.5836
2917,0.2636,0.0,239.9568
1084,0.1491,0.0,151.4001
4763,0.0916,8329.0,79.5692
6098,0.1267,954.0,130.7765
4517,0.1233,4314.0,147.9096
3437,0.3622,0.0,585.0479
1985,0.2116,516.0,193.0058
1665,0.3466,338.0,349.7417
2273,0.1753,338.0,23.4361
6022,0.1172,6363.0,244.0005
7370,0.1867,0.0,134.0168
3520,0.2198,159.0,160.0445
1457,0.1726,0.0,297.0038
6782,0.3583,0.0,157.7862
6679,0.2288,0.0,301.2682
5564,0.3008,0.0,186.6936
2635,0.0377,1292.0,502.0159
2304,0.1396,0.0,179.3551
5887,0.101,1013.0,131.3554
5115,0.1745,0.0,90.1804
1649,0.2699,0.0,232.1379
7420,0.0329,0.0,231.2407
7009,0.0835,0.0,92.0666
1159,0.3045,0.0,116.3873
3617,0.2758,278.0,151.6344
707,0.2923,0.0,255.5044
3281,0.1166,0.0,0.0
6673,0.374,0.0,963.9922
5500,0.4633,139.0,53.8145
5848,0.5545,0.0,203.6989
2235,-0.0238,0.0,85.9215
1719,0.1708,0.0,147.085
1257,0.4978,0.0,200.3902
2491,0.1421,0.0,176.5453
3964,0.1525,0.0,378.3784
3874,0.0908,0.0,143.5035
291,0.3131,0.0,142.4825
1910,0.3965,933.0,311.5004
624,0.0596,0.0,487.0657
3902,0.4321,0.0,448.0784
1392,0.3761,0.0,116.1034
3978,0.3002,0.0,129.0242
7230,0.4871,198.0,1274.0944
806,0.2184,0.0,138.4133
1558,0.0057,1412.0,138.5469
6342,0.404,0.0,128.7643
6139,0.6253,99.0,121.9529
2756,0.2765,0.0,87.9233
2417,0.127,0.0,45.467
798,0.4046,199.0,435.3723
2689,0.0136,0.0,417.0432
5849,1.0896,0.0,59.5525
4058,-0.0379,2091.0,91.0343
2722,0.1345,0.0,726.9458
5742,0.2645,0.0,289.7089
2277,0.1681,0.0,98.8863
5642,0.2232,0.0,81.2665
6733,0.2822,0.0,148.6649
3633,0.2271,15604.0,372.9786
1136,0.164,0.0,129.0659
3082,0.2122,0.0,129.124
7453,0.1752,1172.0,558.2902
2030,0.1586,99.0,338.6333
5381,0.4381,0.0,958.4313
1026,0.2875,1410.0,113.5837
5030,0.4067,0.0,725.6793
3723,0.0122,0.0,158.418
6001,0.3547,0.0,130.124
4654,-0.0378,0.0,125.1209
3556,4.4917,3328.0,521.6474
7491,0.6525,9087.0,147.5813
5830,0.0651,0.0,160.0383
4135,0.327,0.0,435.3323
5756,0.3343,338.0,309.3429
1416,0.1386,1152.0,62.9007
5165,0.1487,0.0,190.0164
3051,0.0265,0.0,41.1096
1255,0.1968,0.0,322.1401
7409,0.2227,2265.0,303.4555
1308,0.1378,0.0,109.859
5264,0.2094,0.0,546.7966
3210,0.0993,0.0,308.8466
3259,0.4201,0.0,60.0187
2443,0.3302,0.0,327.5336
5412,0.1859,2961.0,172.7035
5170,0.2895,0.0,162.5
6270,0.2847,0.0,113.6717
3678,0.0971,1173.0,155.7731
5065,0.5782,139.0,219.5797
2060,0.1212,298.0,148.3139
6691,0.2032,0.0,430.308
2226,0.275,0.0,210.9247
4818,0.1926,0.0,344.8279
4610,1.4261,0.0,173.572
3168,0.4009,0.0,161.2893
7543,0.2843,0.0,316.532
4263,0.3101,0.0,385.2768
4820,0.0103,0.0,165.1802
557,0.203,0.0,176.7831
126,0.0443,0.0,542.6272
6668,0.4043,0.0,23.0705
3222,0.2327,139.0,240.127
4711,0.283,0.0,164.0526
2241,-0.1566,0.0,150.5033
7024,0.4063,437.0,437.1032
5897,0.3161,258.0,231.0779
7018,0.0989,0.0,203.6916
4272,0.3547,0.0,707.5601
7607,-0.0379,0.0,262.1893
5780,-0.2634,0.0,112.641
1065,0.2338,437.0,164.56
4725,0.2873,0.0,87.6156
6285,0.4033,0.0,221.5457
4271,0.4981,0.0,95.8775
5936,0.2544,0.0,213.3928
2355,0.1211,0.0,154.1371
7593,0.0152,0.0,192.6662
3699,0.2253,298.0,303.2375
7531,0.2643,0.0,156.9721
2405,1.49,896.0,568.4259
6386,0.0608,0.0,100.8129
6388,0.169,0.0,279.1008
4382,-0.924,0.0,245.3166
3600,0.0265,0.0,86.9511
2004,3.2536,0.0,234.2845
5448,0.1177,0.0,703.3129
1175,0.0435,0.0,179.3941
6467,0.1059,0.0,70.6771
658,0.2545,0.0,160.1999
5349,0.2635,0.0,178.1011
1681,0.1771,0.0,219.8846
1110,-0.05,0.0,194.5045
3068,0.4621,0.0,0.0
5850,0.5197,0.0,168.6891
4392,0.4623,0.0,77.1767
517,0.2213,0.0,137.6526
2913,-0.1885,0.0,95.7405
7547,0.3627,0.0,587.5734
3227,0.1741,1153.0,747.2424
6455,1.8012,0.0,114.6571
3283,0.1174,0.0,165.1091
2889,0.1315,438.0,177.1899
848,0.0939,0.0,200.0156
1809,0.2841,0.0,137.2334
7403,0.0795,378.0,96.5829
2579,0.2822,0.0,358.5056
4743,0.056,0.0,279.0112
3881,0.2063,0.0,88.4096
4182,0.1806,1114.0,107.5174
1274,0.6429,0.0,118.1059
5434,0.1515,0.0,158.1305
3207,1.9801,0.0,69.5701
5073,0.2966,0.0,150.7987
6981,0.0395,0.0,164.5919
7384,1.1741,0.0,363.5691
16,0.152,0.0,125.4442
6356,0.1235,0.0,641.4415
5808,0.5515,775.0,95.0053
5798,0.3095,0.0,276.5651
35,0.1416,795.0,238.3548
5840,0.1113,477.0,12.3491
1620,0.164,0.0,78.667
4479,0.3095,0.0,320.3514
6743,0.1748,0.0,181.0532
2035,0.126,258.0,119.5094
743,0.2986,0.0,662.9874
2015,0.3344,3914.0,122.55
2195,0.1383,0.0,104.1561
6558,0.4465,0.0,188.8207
262,0.2873,0.0,470.0234
2712,1.3177,0.0,645.9729
2058,0.1437,0.0,868.4752
6474,0.2759,0.0,71.9253
1347,0.152,0.0,181.0
4216,0.0954,3897.0,138.5009
5669,0.3082,1630.0,197.6392
463,0.2303,0.0,85.1469
1036,0.2232,259.0,285.0689
6105,0.25,0.0,110.2112
2044,1.3035,0.0,103.0194
96,0.1795,0.0,239.669
4631,-0.0379,0.0,379.0963
2549,0.2591,0.0,146.4189
3807,0.1211,0.0,374.3237
6436,0.1427,0.0,242.6489
4622,0.3958,219.0,94.0811
6371,0.2776,0.0,749.3659
3276,0.1296,0.0,193.5885
1002,0.2927,0.0,216.3354
7140,0.0841,1094.0,98.0319
2492,0.1755,0.0,246.6577
3175,-0.4835,1016.0,154.4385
3202,0.3045,0.0,401.0527
6665,0.1893,0.0,70.0179
6573,0.1461,0.0,317.2389
5369,0.4533,278.0,39.8811
5087,0.0954,0.0,217.1555
43,-0.0379,0.0,132.8345
6909,0.3985,358.0,97.0322
1606,0.1538,0.0,122.4847
5483,1.7096,0.0,89.4539
6832,0.4465,0.0,135.9062
3571,0.037,0.0,113.2166
7159,0.4446,0.0,200.3304
2523,0.3507,1172.0,577.5866
5000,0.1462,1888.0,105.0107
5072,2.9916,2231.0,86.3713
7053,0.8567,338.0,755.7508
2120,0.3182,338.0,868.8757
6269,0.3082,80.0,321.753
5018,0.2379,0.0,362.4417
6458,0.0871,0.0,183.1427
4770,1.4635,0.0,60.698
3928,0.212,0.0,96.8401
4466,0.2253,0.0,96.9665
6179,0.1529,0.0,189.191
3886,0.1327,0.0,317.5661
6755,0.029,0.0,77.1524
5718,0.3241,0.0,158.5197
6030,0.1379,0.0,118.6518
7067,0.2848,0.0,246.6034
3944,1.9002,897.0,104.0769
6771,0.1289,0.0,148.1595
1188,0.2182,0.0,297.1855
4999,0.1542,954.0,243.0417
4557,0.3375,656.0,152.8807
2871,0.2018,675.0,373.3969
6236,0.1102,0.0,192.5104
5705,0.054,0.0,257.0627
908,0.2282,0.0,476.5315
6591,0.2482,0.0,63.1269
2366,0.1469,0.0,102.2754
6254,0.3328,0.0,293.8388
5124,0.19,0.0,139.5036
4227,0.0071,0.0,449.3
4974,0.283,199.0,58.2151
6353,0.0917,0.0,151.2878
2180,1.4375,12432.0,75.0067
5442,0.2242,0.0,73.0274
4012,0.19,0.0,125.036
1964,0.3008,0.0,657.164
2311,0.1766,318.0,252.0005
6125,0.2228,0.0,222.509
3765,0.1538,0.0,613.3574
2039,0.082,0.0,190.217
5883,0.1356,0.0,409.2007
5519,0.3266,198.0,120.9566
2675,0.0259,99.0,30.7612
6869,0.2497,0.0,385.5208
438,0.3452,0.0,824.8674
1814,0.2633,139.0,49.5429
2269,0.258,0.0,296.551
2960,0.2347,0.0,92.1588
6346,0.8115,0.0,261.1384
897,2.0375,22218.0,481.8641
3445,0.0752,0.0,166.012
4829,0.1455,0.0,243.837
2348,-0.0238,0.0,107.3231
6568,0.3843,199.0,239.3141
166,0.5216,0.0,173.3854
49,0.3507,0.0,85.6417
3896,-0.8475,637.0,129.0591
2263,-0.6298,0.0,80.6505
511,0.0703,0.0,113.2089
5002,0.2667,0.0,225.8058
5032,0.1951,0.0,614.0004
5489,0.1315,0.0,148.0076
3568,0.1217,2265.0,176.5007
5845,0.2853,0.0,261.0388
1467,0.2743,0.0,670.9257
5967,0.1402,0.0,215.0913
945,0.682,0.0,155.5394
7415,0.1396,0.0,76.4232
7401,0.2292,0.0,137.5082
6739,0.154,218.0,386.5
5198,-0.0439,0.0,245.8709
6228,1.7037,638.0,55.581
5236,0.1309,0.0,178.6708
3196,0.2689,0.0,62.9682
843,0.2052,358.0,766.2997
6213,0.0647,0.0,156.2314
3725,0.193,0.0,170.5007
3470,0.114,596.0,40.5278
6476,0.447,20.0,53.1154
2115,0.728,4225.0,242.1012
6399,0.4313,0.0,585.7184
846,0.4466,0.0,101.0272
5617,0.0769,0.0,590.5294
4830,0.1771,0.0,137.2088
3914,0.196,0.0,184.0849
2707,0.2496,0.0,472.6957
2255,0.1034,179.0,91.9035
1172,0.0966,0.0,102.528
346,0.3006,0.0,107.3371
2330,0.5545,0.0,202.5883
7326,-0.0124,0.0,125.004
6545,0.3642,0.0,642.5553
1165,0.5094,0.0,125.6234
3602,2.5372,239.0,398.0707
1299,0.1327,0.0,249.1154
2411,0.3163,0.0,105.3043
5881,0.0652,0.0,481.0969
3309,0.1595,0.0,125.9811
2676,0.2019,0.0,388.5051
2537,1.4612,0.0,119.3325
6403,0.142,0.0,217.0576
3248,0.3207,0.0,572.1713
7470,0.0166,0.0,174.0065
5879,0.3344,992.0,411.2922
5778,1.4375,12432.0,84.0729
4965,0.3402,0.0,247.601
2374,0.4381,775.0,187.6306
514,0.8215,398.0,303.5807
749,0.2572,0.0,137.7725
1071,0.1465,0.0,586.7355
2902,0.0411,0.0,553.0509
4608,0.3344,0.0,81.5751
6746,0.0793,855.0,140.6289
6049,0.748,1434.0,186.6936
6732,-0.021,0.0,1041.8582
1605,0.1859,0.0,178.1264
6669,0.2303,0.0,169.0976
3475,0.2347,0.0,658.1172
6574,0.106,656.0,271.0018
3651,0.1626,0.0,134.0755
1830,0.1991,0.0,80.7233
5907,0.2724,0.0,106.4918
3815,0.1647,0.0,93.5481
6881,0.1026,597.0,71.528
6530,0.1767,0.0,92.9045
1647,0.2401,1611.0,314.5894
7396,1.5165,0.0,153.5985
1713,-0.0316,159.0,191.7661
6764,0.1646,0.0,151.4414
4335,0.01,0.0,89.5126
859,0.2265,0.0,156.5799
3618,0.1752,0.0,242.7396
2408,0.1882,0.0,177.3415
3677,0.1718,0.0,109.8692
4314,0.0752,0.0,87.8208
4451,0.1794,0.0,340.0037
3388,0.3095,0.0,168.4429
4347,0.1437,0.0,86.5361
6915,-0.8588,0.0,53.4439
3808,0.1391,0.0,429.6283
1939,0.0762,0.0,51.8773
6886,0.2751,0.0,146.1249
871,0.1871,0.0,291.5257
3192,0.3876,6064.0,202.4846
1581,0.1617,0.0,246.8694
4352,0.3536,1132.0,152.0403
1253,0.2232,0.0,61.4003
7090,0.2182,6363.0,210.4525
486,0.1201,0.0,606.7967
4887,-0.1365,2152.0,409.4985
17,0.0259,3837.0,40.05
4127,0.2673,0.0,335.1869
6450,0.1737,338.0,269.2438
6835,1.954,1434.0,0.0
540,0.0954,0.0,427.3585
3143,-0.0439,0.0,169.4616
2941,0.1342,0.0,418.0108
6136,2.9147,0.0,106.6314
550,0.2725,337.0,165.0916
471,0.4941,497.0,107.8378
2315,-0.1885,80.0,25.0799
3323,0.3761,0.0,365.4436
1174,0.1882,0.0,119.105
3622,-0.0024,676.0,351.4616
2244,0.0122,0.0,148.4461
2161,0.348,3141.0,176.9357
5326,-0.0315,0.0,420.2011
3984,0.2246,0.0,224.2014
2020,0.1174,0.0,191.0007
3822,0.419,3596.0,716.0939
7129,0.4067,0.0,326.0751
220,0.3122,0.0,136.8247
6017,0.2497,0.0,168.7965
3272,0.2439,0.0,508.4958
3279,0.3045,0.0,274.2358
343,0.1361,0.0,114.9282
5502,0.2781,0.0,134.1538
174,0.0751,6938.0,100.6591
5886,0.3516,0.0,110.5271
1349,0.01,0.0,129.2604
5490,0.5463,0.0,166.0158
7361,-0.0299,0.0,311.6637
3009,0.0707,0.0,210.3426
6248,0.1788,2107.0,155.4638
6034,0.1586,0.0,278.8301
3114,0.374,218.0,151.9186
2264,0.2701,80.0,206.8846
2172,0.3834,0.0,181.7945
5459,0.162,0.0,119.6046
1723,0.0918,1331.0,116.7776
1140,0.4224,0.0,142.4307
2151,1.3035,4864.0,297.7302
1193,-0.039,1612.0,809.7711
861,0.3583,0.0,91.9633
6405,0.2347,0.0,66.8973
5613,0.3695,0.0,132.8053
1966,0.0557,0.0,119.3838
1925,0.447,637.0,450.0189
5566,0.1806,1512.0,152.0526
1599,0.0608,974.0,96.9459
3247,0.35,1053.0,274.5551
3655,0.1174,796.0,78.3661
3263,0.3512,1273.0,451.0635
2600,-0.0204,715.0,243.4184
7103,0.1059,0.0,184.5644
5373,0.1784,0.0,202.0
1607,0.1183,0.0,825.7471
6089,0.2405,0.0,197.0159
281,0.948,17872.0,273.2018
4487,0.2848,0.0,241.4591
7232,0.1315,1551.0,465.758
336,0.1592,2342.0,69.8033
2487,0.5452,0.0,51.6188
3493,0.3241,0.0,113.5473
2071,0.128,0.0,101.0371
3097,0.4836,0.0,59.4643
155,0.2135,0.0,320.6513
440,0.0606,9184.0,125.1259
6280,0.1465,0.0,146.6024
1815,0.1753,0.0,79.5016
1270,1.9487,1334.0,109.3446
6877,0.2135,0.0,462.4722
4327,0.2842,4969.0,161.3978
2075,0.2786,795.0,175.0893
459,0.3381,179.0,53.0094
2312,0.2455,657.0,125.8223
610,0.1812,0.0,128.001
5094,0.9212,0.0,973.2801
7255,0.35,576.0,127.5088
3235,0.0975,0.0,291.776
5345,0.0591,0.0,628.7394
700,0.2032,0.0,162.8381
6826,1.5351,0.0,116.2723
6355,0.2257,716.0,93.771
6326,0.0305,1751.0,733.0921
1315,0.4452,179.0,249.2007
63,0.1167,0.0,309.7325
1544,0.3358,0.0,144.17
1425,0.3273,0.0,325.9149
6628,1.3232,0.0,89.0351
282,0.0839,0.0,193.0317
3534,0.3379,417.0,578.2173
7395,0.0958,0.0,345.3259
3665,0.1882,0.0,171.4563
2176,0.0386,0.0,151.5008
340,0.6081,0.0,296.5611
5559,0.4052,0.0,30.7002
5375,0.8065,0.0,494.1225
6150,0.494,656.0,221.6529
3058,0.3901,0.0,547.7958
1291,0.246,0.0,159.6598
4161,0.1698,0.0,288.1189
2418,0.287,0.0,107.3336
2092,0.0377,0.0,331.425
4923,0.3397,0.0,231.0779
4248,0.4915,0.0,263.7698
6541,0.1837,0.0,153.5814
7466,0.1057,1630.0,176.8679
5744,0.0985,0.0,26.0048
5713,0.1795,0.0,333.5375
227,0.0781,0.0,89.2328
7148,0.2636,0.0,218.2441
5300,0.1426,0.0,143.5871
1999,0.1595,517.0,172.5877
3697,0.9836,0.0,119.0851
3705,0.1526,3639.0,160.8182
5866,0.0455,0.0,254.5781
7301,0.147,0.0,109.0046
3791,0.3379,1134.0,244.6002
252,1.1741,0.0,166.818
819,0.2015,0.0,250.0125
7012,2.3504,0.0,136.3607
1912,0.1113,477.0,241.1327
5017,0.0886,0.0,778.0214
2077,0.1296,0.0,121.2322
6991,0.1357,0.0,139.5797
2284,0.1896,0.0,701.428
7419,0.3339,697.0,88.5127
4713,0.1896,0.0,56.5354
6944,-0.0299,0.0,111.7016
5219,0.1522,3938.0,250.7494
712,0.4338,199.0,67.9283
6664,0.3161,1492.0,158.0008
740,0.237,0.0,414.9584
1969,0.0958,0.0,49.6639
5877,2.7764,398.0,233.0263
3313,0.4211,0.0,848.6849
3981,0.0726,0.0,133.0423
2547,0.2116,516.0,100.6541
4181,0.0939,0.0,613.2889
5529,0.1393,477.0,179.2017
2320,0.7781,0.0,372.6342
5645,0.1316,0.0,232.5048
1068,0.1205,139.0,139.4794
296,0.3358,0.0,131.6368
6528,0.092,557.0,101.7767
6039,0.1469,995.0,100.0612
3781,0.3512,0.0,84.0907
855,0.1531,0.0,153.8343
3302,0.2327,834.0,170.5
7098,0.0572,0.0,305.3936
4432,0.1211,497.0,105.5746
4950,0.3303,0.0,192.5234
3497,0.2875,1947.0,177.9129
3883,0.0435,1612.0,356.1685
4560,0.267,0.0,129.4025
5890,0.285,0.0,199.4655
4676,0.2988,0.0,167.6261
4732,0.4361,0.0,208.3537
695,0.3241,0.0,171.5488
3317,-0.1215,458.0,152.1849
1016,0.1871,0.0,286.5157
6992,1.4366,9343.0,601.9487
3790,1.7096,0.0,139.6612
6395,0.0487,0.0,148.3543
5433,0.2978,0.0,89.8888
7273,0.1955,0.0,269.5056
5492,0.122,0.0,166.5691
2353,0.1054,0.0,89.8137
4888,0.3893,0.0,261.8229
5562,0.5327,0.0,336.9054
7049,0.0811,0.0,81.7206
4247,0.2565,0.0,214.0707
1941,0.5288,0.0,61.5183
3841,0.1859,0.0,183.8648
495,0.1144,0.0,67.574
1974,0.0593,0.0,189.1692
5051,0.2676,4076.0,627.1475
3817,0.2215,0.0,128.001
3813,0.2006,0.0,98.0778
4601,0.2927,0.0,199.01
143,1.4375,22218.0,122.4091
2391,0.3547,0.0,368.1644
6130,0.3464,1570.0,80.4767
7047,3.2536,0.0,83.1039
6394,0.2687,238.0,179.6003
186,0.3176,0.0,210.5718
943,0.258,0.0,464.8252
1660,0.1023,0.0,193.0648
6995,0.3791,0.0,248.3948
552,0.1542,0.0,294.0017
5666,0.2401,2545.0,216.0579
7439,0.0417,0.0,203.5301
7521,0.4406,0.0,257.7518
2437,0.5288,0.0,190.2374
6007,0.0795,0.0,721.7579
5702,0.5128,0.0,376.0618
2918,0.043,0.0,408.5893
3912,0.1855,0.0,295.1085
2104,0.3344,992.0,192.0059
1336,0.1168,397.0,846.1575
7126,0.211,993.0,241.6676
1396,0.0874,617.0,42.2404
4481,0.2487,0.0,138.058
4235,-0.1324,0.0,160.05
5616,0.2016,0.0,454.8937
1552,0.1458,0.0,96.0208
135,0.1748,377.0,184.8161
4062,0.0946,457.0,315.3336
469,0.0925,0.0,101.4027
2765,0.2703,0.0,246.4878
2194,0.5086,0.0,182.1606
2876,0.033,398.0,63.0734
3696,0.1968,0.0,189.0238
2651,0.1441,0.0,277.6698
7309,0.1647,0.0,534.5898
5418,0.4999,0.0,144.105
571,1.2395,12432.0,129.501
458,0.2992,1271.0,131.123
3015,0.1796,0.0,296.0068
5505,0.4915,0.0,461.0043
4337,0.0622,0.0,787.5294
4675,0.734,179.0,996.4834
6148,0.2347,0.0,182.5445
7402,0.7796,1234.0,113.7948
4446,-0.8475,617.0,135.4114
5786,1.5457,1334.0,60.1768
7328,0.0852,0.0,680.3242
6350,0.5936,714.0,57.9763
5792,0.3802,0.0,309.9665
7219,0.3034,0.0,216.2279
738,0.4327,0.0,202.7566
703,0.3006,0.0,103.8809
4835,0.556,0.0,183.892
5399,0.0833,0.0,105.6433
3837,0.0756,0.0,86.7828
2631,0.0639,199.0,168.3597
5113,-0.0498,956.0,56.921
4131,0.2743,258.0,419.5655
4909,0.1838,238.0,264.8703
1220,0.1739,0.0,134.708
2800,0.2386,0.0,335.226
5382,-0.0108,0.0,182.3904
4212,0.3408,0.0,80.5062
4458,0.1377,258.0,54.6466
2356,0.0984,0.0,8.7464
5231,0.1218,0.0,166.527
2587,0.2196,0.0,106.0189
3560,0.0829,9785.0,140.2257
1033,0.2071,675.0,81.6241
3442,0.2116,0.0,193.0525
5449,0.1787,0.0,333.0323
4838,0.248,933.0,271.3899
6340,0.55,0.0,136.5229
2555,0.1274,0.0,216.3805
1736,0.5452,557.0,100.0012
7604,2.47,0.0,176.7442
3172,0.0958,0.0,677.7974
6913,0.2052,358.0,126.58
1510,0.2352,0.0,192.9378
1322,0.2439,0.0,135.8538
4305,0.048,318.0,115.9062
1585,0.0825,0.0,161.4845
2872,0.1254,0.0,279.6788
6205,0.3893,0.0,126.3349
5671,0.2544,0.0,196.4701
2480,0.3742,0.0,161.834
5520,0.3076,0.0,146.5307
6994,0.1047,0.0,603.1625
6484,0.304,259.0,138.5081
2996,0.3241,0.0,324.2052
3446,-0.0108,0.0,61.0512
5938,0.2585,0.0,423.317
4094,0.3783,0.0,262.9815
427,0.0652,0.0,173.1221
7178,0.1456,2504.0,349.5515
5625,0.2003,0.0,417.1624
1984,0.2482,0.0,685.4331
311,0.2128,298.0,407.9571
5619,0.2337,0.0,377.3185
6643,0.1126,0.0,184.481
5446,0.5029,3914.0,178.8582
4910,0.7051,139.0,172.6101
1108,0.3585,0.0,386.1768
3805,0.0137,0.0,159.0503
6016,0.1643,0.0,702.0621
6453,0.2479,0.0,163.3554
7114,0.3121,0.0,169.1892
1434,0.9337,0.0,68.2092
4535,0.2542,0.0,522.7504
3729,0.0921,239.0,389.0145
4928,0.237,0.0,35.171
1870,0.2895,0.0,520.3953
7560,0.2379,0.0,100.71
2171,0.3013,576.0,300.72
6910,0.2713,0.0,63.6965
7123,0.4381,0.0,128.0791
203,0.3776,0.0,207.0006
4809,0.2647,0.0,250.1125
6,0.032,398.0,91.9674
6960,0.162,0.0,1362.7092
4221,0.3761,0.0,121.2456
4662,0.3161,258.0,185.5108
5962,0.006,0.0,398.9778
5606,0.0531,0.0,158.2127
6671,0.2427,179.0,89.9347
4747,0.0861,0.0,215.0052
2215,0.2614,0.0,81.1187
3463,0.1711,0.0,98.5013
3561,0.3797,0.0,83.6212
6745,0.279,0.0,201.7176
326,0.275,0.0,398.6289
553,0.2011,0.0,155.6767
3743,1.5822,239.0,211.5053
5627,0.1721,0.0,105.5012
4687,0.1034,0.0,110.0227
6357,0.8481,0.0,129.5473
541,0.2537,616.0,220.0006
3341,0.2253,0.0,190.2978
3257,0.033,0.0,65.6906
4720,0.1319,0.0,165.7181
3177,0.0845,0.0,103.2049
2202,0.1907,0.0,231.6948
772,0.1166,0.0,303.5334
6852,0.5936,714.0,99.7296
6829,0.4043,159.0,202.5056
4391,0.1191,0.0,292.1823
1327,0.2297,0.0,163.1847
1311,0.2071,0.0,190.1328
5330,2.0375,22514.0,190.983
710,0.0979,0.0,144.6046
6152,0.2006,0.0,178.514
3893,0.2687,0.0,91.5478
4618,0.2347,0.0,89.8846
6097,0.2812,0.0,672.1356
3754,-0.0159,0.0,696.7944
6438,0.1624,0.0,173.6412
4011,1.0685,11655.0,338.634
2229,0.295,2369.0,69.916
472,0.231,0.0,133.3604
1162,0.0443,0.0,118.2381
3421,0.2228,0.0,170.0118
2266,0.6053,0.0,121.1249
7120,0.2227,80.0,152.2662
3242,0.0988,0.0,135.3292
5360,0.3695,0.0,296.6243
1725,0.0692,537.0,463.0432
3339,0.2221,0.0,144.5545
4052,0.2646,816.0,100.6591
3061,0.2236,0.0,176.1817
3154,2.3504,0.0,113.381
3759,0.2687,238.0,139.6755
2803,0.1347,0.0,120.2341
6620,0.1212,0.0,100.9022
1960,0.2936,0.0,145.2481
5407,0.142,99.0,55.0
3182,0.1538,0.0,106.5106
997,0.1279,179.0,359.4165
5573,0.2394,0.0,350.8208
7319,0.237,0.0,199.6509
2686,0.2718,0.0,159.5125
7499,0.2614,0.0,96.1067
4876,0.4321,0.0,196.5057
2114,0.948,24987.0,1600.9859
3116,0.1748,0.0,68.884
3776,0.3083,0.0,149.1208
239,0.5605,0.0,102.4414
1901,-0.0316,836.0,122.5826
7586,0.1191,0.0,200.8015
1598,-0.1324,319.0,260.1216
3997,0.1595,0.0,169.9301
6330,0.3339,0.0,122.0
5260,0.5327,0.0,145.2902
320,0.3222,1132.0,252.292
1483,0.2802,1611.0,247.8003
701,0.663,0.0,940.6488
6792,0.1502,0.0,136.4597
7116,0.1788,0.0,271.8607
2891,1.1076,239.0,292.767
4860,1.1076,0.0,97.8621
4390,0.0829,0.0,314.331
1429,0.2071,357.0,1121.4024
3091,0.1386,516.0,202.5154
2576,0.12,0.0,176.5574
