firstPassFixDur,meanFixDur,pupilDiamLag,pupilDiamMax,timePrtctg
99.0,99.0,0.1795,0.0175,0.0219
99.0,99.0,0.1032,0.2812,0.0155
914.0,228.5,0.069,0.069,0.0684
99.0,99.0,0.2647,0.0167,0.0098
279.0,130.0,0.748,0.3575,0.0066
199.0,199.0,0.1822,0.0887,0.025
139.0,119.0,0.2469,0.2469,0.0235
159.0,159.0,1.058,0.3575,0.004
99.0,99.0,0.1356,0.0426,0.0087
119.0,199.0,-0.0131,-0.0131,0.0405
119.0,119.0,0.3695,0.013,0.0368
99.0,99.0,0.1656,0.295,0.01
179.0,179.0,0.2802,0.0642,0.04
179.0,179.0,0.3596,0.2761,0.0157
179.0,179.0,0.214,0.2775,0.0111
179.0,179.0,0.1165,0.132,0.018
338.0,169.0,0.2644,0.3369,0.0552
518.0,172.6667,0.3575,0.2085,0.0131
99.0,99.0,0.6683,0.1688,0.0184
439.0,146.3333,1.1076,1.0896,0.0392
99.0,99.0,0.2327,0.0892,0.0082
119.0,119.0,0.0282,0.0647,0.0171
219.0,139.0,0.1693,0.1168,0.0143
199.0,199.0,0.3083,0.2978,0.0359
338.0,169.0,0.132,-0.0035,0.0302
179.0,179.0,0.1441,0.1921,0.0306
199.0,199.0,0.1507,0.0762,0.0559
239.0,239.0,0.3512,0.1842,0.0589
119.0,119.0,0.1555,0.325,0.0193
80.0,80.0,0.2903,0.3498,0.0376
219.0,129.0,0.0263,-0.0602,0.032
199.0,99.5,0.1327,0.1327,0.0237
179.0,179.0,0.123,0.0975,0.0756
258.0,258.0,0.1319,-0.0081,0.0483
219.0,219.0,0.1945,0.2915,0.0387
119.0,119.0,0.5893,0.2433,0.0407
159.0,179.0,0.0915,0.0415,0.0145
179.0,179.0,0.0837,0.1102,0.0191
199.0,219.0,0.0833,0.1288,0.0197
378.0,239.0,0.2486,0.1426,0.016
477.0,139.0,0.0825,0.114,0.0093
99.0,99.0,0.2327,0.1042,0.0167
99.0,99.0,0.1476,0.1861,0.0192
258.0,129.0,0.2428,0.2633,0.0459
219.0,238.5,0.0522,0.0752,0.0554
357.0,119.0,0.0904,0.1139,0.1711
615.0,153.75,0.0395,0.0945,0.044
80.0,80.0,-0.0406,-0.0406,0.0347
139.0,139.0,0.1446,0.0481,0.0097
398.0,199.0,0.3893,0.3893,0.0878
219.0,219.0,0.1918,0.2813,0.0393
319.0,319.0,2.157,1.15,0.0341
379.0,189.5,1.7537,1.8132,0.0234
159.0,159.0,0.3395,0.2655,0.0281
139.0,139.0,0.0925,0.0655,0.0225
338.0,179.0,0.1254,0.0629,0.0153
99.0,86.3333,0.2781,0.211,0.0262
199.0,199.0,0.8115,0.58,0.0321
119.0,119.0,0.1913,0.2028,0.0209
239.0,199.0,0.71,-0.001,0.0307
159.0,159.0,0.3273,0.3218,0.0714
180.0,90.0,0.1568,0.1053,0.0243
120.0,120.0,2.1332,0.9337,0.0182
338.0,338.0,0.0961,0.0366,0.0881
319.0,319.0,-0.0089,0.4576,0.058
219.0,219.0,0.1693,0.0028,0.0336
179.0,238.0,-0.1218,-0.0593,0.0287
179.0,139.0,0.5303,0.1753,0.0218
199.0,199.0,0.0242,0.0842,0.0213
119.0,119.0,0.522,0.1515,0.0265
99.0,99.0,0.2743,-0.0176,0.011
179.0,179.0,0.1876,0.1876,0.0393
179.0,189.0,0.208,0.27,0.0234
139.0,139.0,0.1497,0.0812,0.0202
239.0,239.0,0.3977,-0.9618,0.0203
179.0,179.0,0.1671,0.0626,0.0107
179.0,89.5,0.1138,0.0813,0.0295
238.0,238.0,0.0923,0.0448,0.0174
199.0,199.0,0.0581,0.1771,0.0399
179.0,179.0,0.1916,-0.1044,0.0203
119.0,119.0,0.0859,0.0404,0.0315
219.0,219.0,0.2386,0.0596,0.025
80.0,80.0,1.4366,0.1671,0.0048
219.0,219.0,0.1215,0.074,0.0196
319.0,319.0,1.0317,0.4217,0.0289
139.0,179.0,0.1764,0.2284,0.0353
159.0,159.0,0.0647,0.3057,0.0229
179.0,616.0,0.0628,0.0628,0.1365
199.0,199.0,0.1755,0.1465,0.0133
159.0,159.0,0.2802,0.0842,0.0356
179.0,179.0,0.2978,0.2373,0.0323
99.0,99.0,0.1527,0.1012,0.0048
219.0,219.0,1.2407,0.2967,0.0245
139.0,139.0,0.6357,0.1467,0.0151
119.0,119.0,0.3553,0.2493,0.0158
238.0,238.0,0.1852,0.1162,0.0302
358.0,219.0,0.0979,0.0144,0.0176
139.0,139.0,0.5974,-0.2316,0.0113
298.0,298.0,0.1785,0.1005,0.0404
339.0,339.0,0.9995,0.447,0.0299
99.0,99.0,0.496,0.3245,0.0306
258.0,258.0,0.5288,0.2188,0.0709
239.0,119.5,0.0395,0.0215,0.0378
598.0,229.5,2.582,1.5725,0.1495
99.0,99.0,0.1306,0.1446,0.0069
139.0,139.0,0.0441,0.0921,0.0134
99.0,99.0,0.2033,-0.0372,0.0205
219.0,219.0,0.231,0.208,0.0135
537.0,298.0,0.3651,0.0926,0.0249
179.0,179.0,1.6662,1.8317,0.023
439.0,439.0,0.795,1.196,0.0387
159.0,159.0,0.2373,0.0388,0.0287
179.0,179.0,0.1201,0.0636,0.0233
259.0,129.5,0.29,0.1595,0.0809
318.0,159.0,0.3438,0.2718,0.1799
199.0,199.0,0.2081,0.0861,0.0246
99.0,99.0,0.1767,0.0802,0.0124
239.0,239.0,0.1111,0.1741,0.0377
99.0,99.0,0.2713,0.2083,0.0316
80.0,80.0,0.2966,0.3776,0.0054
298.0,149.0,0.0343,-0.0592,0.0432
318.0,159.0,0.1385,0.1375,0.0228
199.0,119.0,0.1977,0.2142,0.0045
219.0,219.0,0.2114,0.2369,0.0358
339.0,339.0,1.2187,0.5542,0.0308
119.0,119.0,0.0128,0.1353,0.0257
179.0,179.0,0.1206,-0.0174,0.0172
159.0,159.0,1.1741,0.7161,0.0205
80.0,80.0,0.1462,0.1052,0.0112
139.0,139.0,0.6234,-0.0906,0.0298
80.0,139.0,0.3212,0.2587,0.0067
179.0,89.5,0.1169,0.1139,0.0165
179.0,179.0,0.231,0.208,0.0111
159.0,159.0,0.356,0.1661,0.1335
139.0,139.0,0.3311,0.1106,0.0357
100.0,100.0,0.1876,0.1761,0.022
139.0,139.0,0.1934,0.2874,0.0112
179.0,398.0,0.0841,0.0761,0.0492
80.0,80.0,0.3303,0.0738,0.018
179.0,179.0,0.117,0.2485,0.0364
258.0,258.0,-0.1683,-0.0593,0.0311
219.0,219.0,-0.0073,-0.0073,0.0434
159.0,159.0,0.3095,0.13,0.0345
218.0,109.0,0.1796,0.1181,0.0241
279.0,279.0,0.7736,0.8061,0.0211
80.0,109.0,0.2265,0.191,0.0146
159.0,159.0,0.2022,0.1902,0.0077
100.0,100.0,0.0541,0.0701,0.0112
80.0,119.5,0.8215,0.2825,0.0249
119.0,119.0,0.1623,0.0383,0.0229
80.0,80.0,0.3464,0.2779,0.0166
119.0,199.0,0.2802,0.0842,0.0445
239.0,159.0,0.55,0.3335,0.0188
199.0,199.0,0.2589,0.3484,0.0426
238.0,159.0,0.2128,0.0483,0.0187
278.0,159.0,0.081,0.248,0.0443
20.0,20.0,0.447,-1.226,0.0018
219.0,80.0,0.8481,0.1906,0.0054
179.0,179.0,0.1031,0.0716,0.0409
119.0,119.0,0.2206,0.0451,0.0147
139.0,139.0,0.3303,0.0738,0.0312
99.0,99.0,0.2081,0.3516,0.0106
179.0,179.0,0.203,0.1745,0.0167
80.0,80.0,0.1792,0.1102,0.0039
179.0,89.5,-0.079,-0.2025,0.032
278.0,119.0,0.2153,0.3328,0.0654
199.0,199.0,0.211,0.068,0.0123
159.0,179.0,0.3212,0.1732,0.0086
139.0,99.0,0.4488,0.1268,0.0105
99.0,179.0,0.2182,0.0882,0.0086
80.0,159.0,0.4949,0.1934,0.0136
139.0,139.0,0.279,0.049,0.016
239.0,239.0,-0.1094,-0.0379,0.0181
179.0,179.0,0.3507,0.1637,0.0312
199.0,199.0,0.1402,0.0832,0.0289
20.0,20.0,0.5067,0.9337,0.0023
199.0,139.0,0.0161,0.1406,0.0093
139.0,139.0,-0.0162,-0.0162,0.0312
139.0,139.0,0.4191,0.2806,0.0116
80.0,80.0,0.2924,0.2924,0.0143
258.0,258.0,0.0412,0.0467,0.0213
258.0,258.0,0.1819,0.1229,0.0338
199.0,199.0,0.1883,0.1838,0.0453
159.0,159.0,0.1366,0.0376,0.0186
179.0,179.0,-0.0228,-0.1383,0.0216
99.0,99.0,0.2952,0.1507,0.0048
179.0,179.0,0.0751,0.1361,0.0107
219.0,219.0,0.1015,0.0405,0.0113
119.0,119.0,0.0696,0.1391,0.011
179.0,179.0,0.1831,0.1876,0.0393
99.0,99.0,0.2246,0.1466,0.0059
179.0,179.0,0.1388,-0.0002,0.0219
259.0,259.0,0.5327,0.1467,0.0513
139.0,139.0,0.0267,0.1592,0.0514
139.0,139.0,0.0259,0.1739,0.0155
199.0,199.0,0.3345,0.0875,0.025
219.0,146.0,0.2216,0.2326,0.0439
357.0,178.5,0.1698,-0.0672,0.1123
139.0,139.0,0.2394,0.1074,0.0211
139.0,139.0,0.1595,0.124,0.022
80.0,80.0,0.5288,-0.0342,0.022
239.0,219.0,1.1967,1.4612,0.0531
298.0,139.0,0.2592,0.3287,0.0139
159.0,159.0,0.4046,0.2591,0.023
99.0,99.0,0.1461,0.1171,0.0192
358.0,358.0,0.3408,0.0803,0.063
100.0,100.0,0.1201,0.1456,0.0095
219.0,179.0,0.2546,0.3161,0.0102
179.0,179.0,0.5124,0.0419,0.0457
378.0,126.0,0.2671,0.2076,0.0253
139.0,139.0,-0.0861,-0.0316,0.0113
379.0,558.0,4.4917,4.4917,0.0344
219.0,219.0,0.1201,0.1201,0.0285
159.0,159.0,0.0418,0.1238,0.0244
99.0,99.0,0.2221,0.1706,0.0092
258.0,129.0,0.0903,0.1433,0.0188
199.0,199.0,0.0467,0.0372,0.0165
278.0,139.0,0.0634,-0.0176,0.0256
338.0,338.0,0.4182,0.4182,0.0709
199.0,199.0,0.2071,0.0201,0.0148
419.0,209.5,1.5631,1.9801,0.0705
180.0,90.0,0.1401,0.0906,0.0182
99.0,417.0,0.1527,0.0827,0.0201
139.0,139.0,0.2216,0.1896,0.0139
139.0,139.0,0.2781,0.1785,0.0141
219.0,219.0,0.2938,-0.0102,0.0197
99.0,99.0,0.3223,0.2483,0.0316
299.0,299.0,0.4364,-0.1566,0.0451
278.0,259.0,0.0435,-0.039,0.0134
139.0,199.0,0.0526,0.0231,0.0247
497.0,124.25,0.295,0.2165,0.0503
99.0,99.0,0.1649,0.0934,0.0099
298.0,119.0,0.5782,0.1057,0.0119
179.0,179.0,0.193,0.1525,0.012
139.0,219.0,0.1532,0.1937,0.049
218.0,109.0,0.1592,0.1007,0.0784
99.0,99.0,0.291,0.0015,0.0237
239.0,239.0,0.3193,0.3553,0.0318
179.0,179.0,0.2298,0.1853,0.0245
298.0,298.0,0.1456,0.1456,0.0207
99.0,129.0,-0.0193,0.0437,0.0472
139.0,139.0,0.2625,0.126,0.0072
199.0,259.0,-0.0861,-0.0861,0.042
278.0,278.0,-0.1215,-0.1175,0.0377
437.0,437.0,0.2524,0.0959,0.0876
219.0,219.0,0.5327,0.0237,0.0434
179.0,179.0,0.3006,0.2326,0.0102
258.0,219.0,0.4955,0.199,0.0792
199.0,119.0,0.211,0.1205,0.0074
318.0,318.0,0.133,0.0825,0.0332
278.0,239.0,0.2964,0.2699,0.029
179.0,109.5,0.0866,0.0536,0.0348
298.0,298.0,0.4361,0.1676,0.1144
179.0,119.0,0.1788,0.1913,0.0159
139.0,139.0,0.2119,0.2719,0.0169
318.0,139.0,0.1086,0.0471,0.0097
219.0,109.5,0.3575,-0.043,0.0055
179.0,179.0,0.2385,-0.014,0.0249
199.0,159.0,0.0996,0.0851,0.0143
99.0,99.0,0.3023,0.2508,0.0143
20.0,20.0,-0.3453,-0.3453,0.0012
179.0,139.3333,0.0692,0.2477,0.065
99.0,99.0,0.2751,-0.0029,0.0219
259.0,259.0,0.0823,-0.0132,0.0305
179.0,89.5,0.5097,0.5097,0.0195
139.0,139.0,0.0841,0.0696,0.0129
139.0,139.0,0.1935,0.0755,0.0072
100.0,100.0,0.123,0.0885,0.0422
179.0,179.0,0.2327,0.2322,0.0148
139.0,219.0,0.0605,0.1315,0.0374
119.0,119.0,0.291,0.066,0.0285
139.0,139.0,0.1606,0.2776,0.0079
99.0,99.0,0.3642,0.2187,0.0084
119.0,119.0,0.1296,0.1901,0.031
338.0,80.0,0.2322,0.2587,0.0066
179.0,179.0,0.1913,0.2133,0.0239
179.0,179.0,0.2431,0.2431,0.0359
159.0,139.0,0.6206,0.0521,0.038
179.0,179.0,0.1206,-0.0039,0.0172
219.0,219.0,0.3418,0.2563,0.0283
278.0,139.0,0.3241,0.3241,0.0256
159.0,219.0,0.2906,0.1721,0.022
199.0,159.0,0.4174,-0.0861,0.0129
278.0,199.0,0.2906,0.1801,0.0199
80.0,80.0,0.1795,0.1006,0.0177
139.0,139.0,0.7781,0.3131,0.0163
139.0,139.0,0.3095,0.023,0.0301
258.0,258.0,0.1838,0.1628,0.0273
120.0,120.0,0.205,-1.2545,0.0106
298.0,298.0,0.1271,0.0861,0.0207
99.0,199.0,0.0079,-0.0216,0.0261
258.0,258.0,1.4366,0.1671,0.0155
199.0,199.0,0.0487,0.1217,0.0212
219.0,219.0,0.7562,0.6412,0.0333
219.0,219.0,1.9596,0.0771,0.0154
80.0,80.0,0.4968,0.1428,0.0163
159.0,159.0,0.2094,0.1934,0.0163
219.0,219.0,0.9595,0.9595,0.0234
140.0,140.0,2.0166,0.3711,0.0099
239.0,239.0,0.8567,0.4057,0.0267
80.0,80.0,0.2302,0.0597,0.0115
299.0,299.0,1.3035,1.16,0.0299
437.0,218.5,0.1405,-0.0835,0.078
80.0,80.0,0.1522,0.0697,0.0039
239.0,239.0,0.0073,0.0743,0.0292
179.0,179.0,0.1808,0.1793,0.0397
159.0,119.0,0.1356,0.1646,0.0105
179.0,139.0,0.1819,0.1819,0.0182
99.0,139.0,0.1202,0.2227,0.0217
99.0,99.0,0.3804,0.2119,0.0085
159.0,159.0,0.2142,0.3262,0.006
139.0,139.0,0.2636,0.4406,0.0395
219.0,219.0,0.1491,0.0446,0.0501
199.0,199.0,0.0916,0.2966,0.0133
119.0,119.0,0.1267,0.1727,0.0122
318.0,159.0,0.1233,0.1193,0.0337
139.0,139.0,0.3622,0.2642,0.0179
199.0,228.5,0.2116,0.0996,0.0411
80.0,80.0,0.3466,0.1256,0.0077
199.0,199.0,0.1753,0.1223,0.0312
99.0,179.0,0.1172,0.1172,0.0086
139.0,139.0,0.1867,0.1217,0.0175
199.0,199.0,0.2198,0.1708,0.0339
318.0,159.0,0.1726,0.0366,0.0414
100.0,258.0,0.3583,0.3048,0.0299
219.0,119.0,0.2288,0.1643,0.0214
119.0,119.0,0.3008,0.1493,0.0229
298.0,298.0,0.0377,-0.0158,0.0112
99.0,99.0,0.1396,0.1026,0.0153
219.0,219.0,0.101,0.0935,0.0204
278.0,139.0,0.1745,0.1305,0.026
278.0,139.0,0.2699,0.2354,0.0338
119.0,119.0,0.0329,0.0534,0.0102
219.0,219.0,0.0835,0.102,0.021
239.0,239.0,0.3045,0.1825,0.0312
99.0,179.0,0.2758,0.1464,0.0295
179.0,179.0,0.2923,0.2108,0.0539
338.0,169.0,0.1166,0.1166,0.0961
219.0,219.0,0.374,0.195,0.0353
159.0,139.0,0.4633,0.0883,0.0237
298.0,99.3333,0.5545,0.245,0.0769
139.0,139.0,-0.0238,-0.0683,0.0152
199.0,80.0,0.1708,0.0408,0.0144
139.0,139.0,0.4978,0.0233,0.0207
338.0,199.0,0.1421,0.0626,0.0119
100.0,100.0,0.1525,0.128,0.0196
954.0,159.0,0.0908,0.0103,0.1182
179.0,179.0,0.3131,0.2316,0.0149
159.0,199.0,0.3965,0.3585,0.0277
238.0,238.0,0.0596,0.0636,0.0379
199.0,199.0,0.4321,0.1636,0.0183
239.0,106.0,0.3761,0.0781,0.0741
219.0,219.0,0.3002,0.3002,0.0435
139.0,139.0,0.4871,0.0546,0.0362
159.0,159.0,0.2184,0.0674,0.0163
179.0,89.5,0.0057,0.2277,0.0318
100.0,100.0,0.404,-0.0095,0.0148
179.0,179.0,0.6253,-0.0122,0.0281
298.0,298.0,0.2765,0.275,0.0425
139.0,139.0,0.127,0.1505,0.014
139.0,139.0,0.4046,0.2591,0.0201
258.0,258.0,0.0136,0.3241,0.0238
259.0,259.0,1.0896,0.6531,0.0231
279.0,219.0,-0.0379,0.4211,0.0166
159.0,159.0,0.1345,0.0385,0.0183
179.0,139.0,0.2645,0.084,0.0086
318.0,139.0,0.1681,0.0586,0.0093
99.0,259.0,0.2232,0.1882,0.0728
258.0,129.0,0.2822,0.2822,0.1203
179.0,179.0,0.2271,0.0831,0.0107
238.0,238.0,0.164,0.081,0.0684
258.0,129.0,0.2122,0.0507,0.0472
139.0,139.0,0.1752,0.1462,0.0195
259.0,259.0,0.1586,0.1556,0.0412
99.0,99.0,0.4381,0.0056,0.0461
119.0,119.0,0.2875,0.0775,0.015
299.0,99.6667,0.4067,0.1492,0.0505
80.0,80.0,0.0122,0.0122,0.0086
99.0,99.0,0.3547,0.1422,0.0192
179.0,238.5,-0.0378,0.0377,0.0179
179.0,100.0,4.4917,1.6042,0.0062
219.0,319.0,0.6525,0.4825,0.008
398.0,199.0,0.0651,0.0841,0.0369
119.0,119.0,0.327,0.1435,0.0114
139.0,219.0,0.3343,0.0698,0.0384
239.0,239.0,0.1386,0.0251,0.0215
219.0,109.5,0.1487,0.1352,0.036
179.0,179.0,0.0265,-0.0265,0.016
139.0,139.0,0.1968,0.1618,0.03
80.0,80.0,0.2227,0.0847,0.0039
139.0,139.0,0.1378,0.3323,0.0312
139.0,139.0,0.2094,0.2074,0.0143
119.0,259.0,0.0993,0.0993,0.0427
80.0,80.0,0.4201,0.4981,0.0181
179.0,179.0,0.3302,0.0947,0.0317
159.0,199.0,0.1859,0.0019,0.0199
80.0,80.0,0.2895,0.124,0.0117
179.0,179.0,0.2847,0.2822,0.0834
119.0,338.0,0.0971,0.0651,0.0313
258.0,258.0,0.5782,0.1007,0.0257
278.0,278.0,0.1212,0.0282,0.04
139.0,139.0,0.2032,0.1382,0.0179
80.0,80.0,0.275,0.473,0.0114
99.0,99.0,0.1926,0.1356,0.0254
279.0,279.0,1.4261,0.0771,0.0196
99.0,159.0,0.4009,0.1404,0.0488
119.0,119.0,0.2843,0.0713,0.0214
239.0,239.0,0.3101,0.0366,0.1073
179.0,179.0,0.0103,0.0158,0.0222
239.0,239.0,0.203,0.1745,0.0223
199.0,199.0,0.0443,0.0593,0.0179
159.0,159.0,0.4043,0.1213,0.0479
80.0,278.0,0.2327,0.0867,0.0469
179.0,179.0,0.283,0.1465,0.0153
159.0,359.0,-0.1566,-0.4286,0.0541
199.0,99.5,0.4063,0.1123,0.0359
457.0,99.0,0.3161,0.2671,0.0056
179.0,119.0,0.0989,0.1139,0.0122
139.0,139.0,0.3547,-0.0338,0.027
219.0,199.0,-0.0379,-0.2994,0.0151
279.0,279.0,-0.2634,0.2006,0.0507
278.0,278.0,0.2338,0.2388,0.0616
139.0,139.0,0.2873,-0.0457,0.0372
219.0,278.0,0.4033,0.0233,0.0277
258.0,258.0,0.4981,0.4521,0.0585
80.0,80.0,0.2544,0.0858,0.0132
99.0,99.0,0.1211,0.1061,0.0109
159.0,159.0,0.0152,0.0592,0.0173
199.0,99.5,0.2253,0.0343,0.0288
139.0,139.0,0.2643,0.3363,0.0185
378.0,249.0,1.49,1.525,0.0126
358.0,179.0,0.0608,0.1233,0.0379
239.0,239.0,0.169,0.0865,0.0214
219.0,219.0,-0.924,-0.8475,0.0193
338.0,139.0,0.0265,0.0345,0.0124
219.0,109.5,3.2536,1.4076,0.0369
99.0,80.0,0.1177,0.0597,0.0116
199.0,199.0,0.0435,-0.065,0.0103
278.0,278.0,0.1059,0.1274,0.0238
179.0,179.0,0.2545,0.0365,0.0283
119.0,119.0,0.2635,0.135,0.0233
119.0,119.0,0.1771,0.0951,0.0269
99.0,99.0,-0.05,-0.2185,0.0177
99.0,99.0,0.4621,0.4621,0.0258
298.0,149.0,0.5197,0.1627,0.0369
319.0,159.5,0.4623,0.3843,0.0666
536.0,268.0,0.2213,0.1013,0.1221
80.0,80.0,-0.1885,0.068,0.0143
139.0,139.0,0.3627,0.0672,0.02
179.0,179.0,0.1741,-0.0159,0.0165
279.0,279.0,1.8012,-0.0563,0.0172
179.0,179.0,0.1174,0.1174,0.0184
258.0,129.0,0.1315,0.1315,0.022
99.0,99.0,0.0939,0.0929,0.0212
239.0,119.5,0.2841,0.1096,0.0256
139.0,199.0,0.0795,-0.0445,0.0134
80.0,80.0,0.2822,0.1837,0.0135
199.0,199.0,0.056,0.0195,0.0201
139.0,139.0,0.2063,0.1968,0.03
139.0,139.0,0.1806,0.0946,0.0198
199.0,199.0,0.6429,0.0854,0.063
119.0,80.0,0.1515,0.204,0.0178
120.0,120.0,1.9801,0.5371,0.0202
259.0,129.5,0.2966,0.3776,0.0174
99.0,99.0,0.0395,0.0215,0.0157
120.0,120.0,1.1741,1.1741,0.0154
219.0,219.0,0.152,0.089,0.0385
99.0,99.0,0.1235,-0.072,0.0179
180.0,90.0,0.5515,0.2845,0.0562
119.0,119.0,0.3095,0.023,0.0258
139.0,139.0,0.1416,-0.0969,0.0158
139.0,139.0,0.1113,0.2003,0.0139
159.0,159.0,0.164,0.09,0.0457
119.0,119.0,0.3095,0.023,0.0258
238.0,119.0,0.1748,0.3988,0.0442
159.0,159.0,0.126,0.059,0.0214
119.0,119.0,0.2986,0.1496,0.0135
179.0,179.0,0.3344,0.1739,0.0153
258.0,258.0,0.1383,0.0923,0.0273
199.0,199.0,0.4465,0.3985,0.0235
80.0,80.0,0.2873,0.1893,0.0214
100.0,100.0,1.3177,1.3177,0.0112
139.0,139.0,0.1437,0.1227,0.0152
397.0,198.5,0.2759,0.1459,0.051
179.0,179.0,0.152,0.153,0.0315
258.0,258.0,0.0954,0.0314,0.0276
139.0,139.0,0.3082,0.0932,0.0139
119.0,119.0,0.2303,0.3523,0.0221
139.0,139.0,0.2232,0.1787,0.0391
199.0,199.0,0.25,0.25,0.0329
199.0,199.0,1.3035,0.3645,0.0199
119.0,109.0,0.1795,0.0331,0.0483
80.0,80.0,-0.0379,0.2336,0.0061
358.0,219.0,0.2591,0.1301,0.0317
99.0,99.0,0.1211,0.0586,0.0109
219.0,219.0,0.1427,0.0902,0.0239
318.0,159.0,0.3958,0.3003,0.0565
477.0,159.0,0.2776,0.3121,0.1177
199.0,99.5,0.1296,0.0521,0.0307
99.0,99.0,0.2927,0.3047,0.0166
198.0,189.0,0.0841,0.0761,0.0467
139.0,139.0,0.1755,0.16,0.0093
199.0,239.0,-0.4835,-0.5825,0.0253
139.0,139.0,0.3045,0.074,0.0182
119.0,119.0,0.1893,0.3783,0.0319
139.0,139.0,0.1461,0.1271,0.027
159.0,159.0,0.4533,0.1023,0.0267
239.0,298.0,0.0954,0.0264,0.0319
219.0,219.0,-0.0379,-0.0379,0.0166
139.0,179.0,0.3985,0.263,0.0212
119.0,119.0,0.1538,0.0983,0.0196
359.0,179.5,1.7096,0.4916,0.0473
239.0,239.0,0.4465,0.4465,0.0283
278.0,139.0,0.037,0.0625,0.0208
139.0,139.0,0.4446,0.2631,0.0206
139.0,179.0,0.3507,0.1122,0.0252
179.0,179.0,0.1462,0.2052,0.0198
139.0,139.0,2.9916,-0.6944,0.0105
239.0,139.0,0.8567,0.3737,0.0155
99.0,99.0,0.3182,0.0267,0.0366
99.0,80.0,0.3082,0.1837,0.008
278.0,189.0,0.2379,0.0949,0.0569
99.0,99.0,0.0871,0.0721,0.0231
259.0,259.0,1.4635,0.9555,0.0844
179.0,179.0,0.212,0.0701,0.0181
80.0,80.0,0.2253,-0.0682,0.0116
80.0,80.0,0.1529,0.1464,0.0086
219.0,219.0,0.1327,0.1242,0.0261
438.0,198.5,0.029,0.0135,0.0205
159.0,159.0,0.3241,0.2366,0.0146
337.0,112.3333,0.1379,0.2874,0.0271
159.0,159.0,0.2848,0.1183,0.0964
379.0,219.0,1.9002,1.3362,0.0135
139.0,239.0,0.1289,0.0659,0.0192
139.0,99.0,0.2182,0.1002,0.0048
119.0,119.0,0.1542,0.0862,0.0122
597.0,119.0,0.3375,0.4355,0.0161
80.0,139.0,0.2018,0.3328,0.0382
239.0,179.0,0.1102,0.0657,0.0191
159.0,219.0,0.054,0.0125,0.0362
219.0,109.5,0.2282,0.0487,0.0157
559.0,279.5,0.2482,0.2482,0.0577
179.0,179.0,0.1469,0.1279,0.0417
119.0,80.0,0.3328,0.5288,0.022
159.0,159.0,0.19,0.0565,0.0497
179.0,179.0,0.0071,-0.0409,0.0192
119.0,119.0,0.283,0.1465,0.0101
318.0,318.0,0.0917,0.0537,0.0398
339.0,20.0,1.4375,0.0675,0.0005
298.0,298.0,0.2242,0.3002,0.0592
379.0,379.0,0.19,0.194,0.0379
100.0,100.0,0.3008,0.1548,0.0192
139.0,139.0,0.1766,0.0781,0.0324
179.0,179.0,0.2228,0.1263,0.0272
139.0,139.0,0.1538,0.2758,0.0229
239.0,239.0,0.082,0.0215,0.0378
119.0,199.0,0.1356,0.0926,0.0175
99.0,99.0,0.3266,0.2636,0.0069
99.0,99.0,0.0259,0.1593,0.011
179.0,179.0,0.2497,0.1537,0.028
318.0,159.0,0.3452,0.2337,0.0229
159.0,159.0,0.2633,0.0668,0.0283
139.0,139.0,0.258,0.1365,0.0206
179.0,179.0,0.2347,0.0122,0.0192
119.0,119.0,0.8115,0.427,0.0192
179.0,120.0,2.0375,0.904,0.003
318.0,159.0,0.0752,0.0752,0.0369
278.0,258.0,0.1455,0.089,0.0159
258.0,258.0,-0.0238,-0.0683,0.0282
179.0,139.0,0.3843,0.2638,0.029
219.0,219.0,0.5216,-0.3884,0.0166
199.0,139.0,0.3507,0.1122,0.0195
140.0,140.0,-0.8475,-0.8475,0.0123
20.0,199.0,-0.6298,-0.8588,0.0169
239.0,80.0,0.0703,0.1468,0.0326
298.0,139.0,0.2667,0.1837,0.0104
238.0,119.0,0.1951,0.0751,0.0407
99.0,99.0,0.1315,0.089,0.0084
80.0,139.0,0.1217,0.2227,0.0067
139.0,139.0,0.2853,0.1893,0.0372
99.0,99.0,0.2743,0.1129,0.011
139.0,139.0,0.1402,0.0852,0.0202
179.0,179.0,0.682,0.345,0.0191
99.0,99.0,0.1396,0.1026,0.0153
139.0,139.0,0.2292,-0.0498,0.0362
199.0,199.0,0.154,0.052,0.0191
198.0,99.0,-0.0439,-0.0134,0.0226
179.0,179.0,1.7037,1.7037,0.023
159.0,159.0,0.1309,0.0904,0.0163
239.0,139.0,0.2689,0.2699,0.0169
80.0,159.0,0.2052,0.0837,0.0176
218.0,109.0,0.0647,-0.1108,0.0259
80.0,159.0,0.193,0.1525,0.0106
159.0,159.0,0.114,0.114,0.0107
259.0,339.0,0.447,-1.226,0.0299
179.0,279.0,0.728,-0.714,0.007
278.0,139.0,0.4313,0.5098,0.0666
159.0,159.0,0.4466,0.2141,0.0211
159.0,159.0,0.0769,0.0629,0.0128
99.0,99.0,0.1771,0.1016,0.0223
139.0,139.0,0.196,0.3245,0.0206
199.0,199.0,0.2496,0.2446,0.0409
358.0,358.0,0.1034,0.0319,0.1085
219.0,219.0,0.0966,0.0966,0.0375
219.0,219.0,0.3006,0.2256,0.0125
99.0,99.0,0.5545,0.2865,0.0255
298.0,149.0,-0.0124,0.0261,0.0319
119.0,119.0,0.3642,0.2187,0.0101
278.0,139.0,0.5094,0.2689,0.0169
179.0,189.5,2.5372,0.7577,0.043
