pupilDiamLag,pupilDiamMax,timePrtctg,totalFixDur
0.1169,0.1139,0.0165,179.0
0.231,0.208,0.0111,179.0
0.356,0.1661,0.1335,159.0
0.3311,0.1106,0.0357,139.0
0.1876,0.1761,0.022,100.0
0.1934,0.2874,0.0112,139.0
0.0841,0.0761,0.0492,398.0
0.3303,0.0738,0.018,80.0
0.117,0.2485,0.0364,179.0
-0.1683,-0.0593,0.0311,258.0
-0.0073,-0.0073,0.0434,219.0
0.3095,0.13,0.0345,159.0
0.1796,0.1181,0.0241,218.0
0.7736,0.8061,0.0211,279.0
0.2265,0.191,0.0146,218.0
0.2022,0.1902,0.0077,159.0
0.0541,0.0701,0.0112,100.0
0.8215,0.2825,0.0249,239.0
0.1623,0.0383,0.0229,119.0
0.3464,0.2779,0.0166,80.0
0.2802,0.0842,0.0445,199.0
0.55,0.3335,0.0188,159.0
0.2589,0.3484,0.0426,199.0
0.2128,0.0483,0.0187,159.0
0.081,0.248,0.0443,318.0
0.447,-1.226,0.0018,20.0
0.8481,0.1906,0.0054,80.0
0.1031,0.0716,0.0409,179.0
0.2206,0.0451,0.0147,119.0
0.3303,0.0738,0.0312,139.0
0.2081,0.3516,0.0106,99.0
0.203,0.1745,0.0167,179.0
0.1792,0.1102,0.0039,80.0
-0.079,-0.2025,0.032,179.0
0.2153,0.3328,0.0654,238.0
0.211,0.068,0.0123,199.0
0.3212,0.1732,0.0086,179.0
0.4488,0.1268,0.0105,99.0
0.2182,0.0882,0.0086,179.0
0.4949,0.1934,0.0136,159.0
0.279,0.049,0.016,139.0
-0.1094,-0.0379,0.0181,239.0
0.3507,0.1637,0.0312,179.0
0.1402,0.0832,0.0289,199.0
0.5067,0.9337,0.0023,20.0
0.0161,0.1406,0.0093,139.0
-0.0162,-0.0162,0.0312,139.0
0.4191,0.2806,0.0116,139.0
0.2924,0.2924,0.0143,80.0
0.0412,0.0467,0.0213,258.0
0.1819,0.1229,0.0338,258.0
0.1883,0.1838,0.0453,199.0
0.1366,0.0376,0.0186,159.0
-0.0228,-0.1383,0.0216,179.0
0.2952,0.1507,0.0048,99.0
0.0751,0.1361,0.0107,179.0
0.1015,0.0405,0.0113,219.0
0.0696,0.1391,0.011,119.0
0.1831,0.1876,0.0393,179.0
0.2246,0.1466,0.0059,99.0
0.1388,-0.0002,0.0219,179.0
0.5327,0.1467,0.0513,259.0
0.0267,0.1592,0.0514,139.0
0.0259,0.1739,0.0155,139.0
0.3345,0.0875,0.025,199.0
0.2216,0.2326,0.0439,438.0
0.1698,-0.0672,0.1123,357.0
0.2394,0.1074,0.0211,139.0
0.1595,0.124,0.022,139.0
0.5288,-0.0342,0.022,80.0
1.1967,1.4612,0.0531,219.0
0.2592,0.3287,0.0139,139.0
0.4046,0.2591,0.023,159.0
0.1461,0.1171,0.0192,99.0
0.3408,0.0803,0.063,358.0
0.1201,0.1456,0.0095,100.0
0.2546,0.3161,0.0102,179.0
0.5124,0.0419,0.0457,179.0
0.2671,0.2076,0.0253,378.0
-0.0861,-0.0316,0.0113,139.0
4.4917,4.4917,0.0344,558.0
0.1201,0.1201,0.0285,219.0
0.0418,0.1238,0.0244,159.0
0.2221,0.1706,0.0092,99.0
0.0903,0.1433,0.0188,258.0
0.0467,0.0372,0.0165,199.0
0.0634,-0.0176,0.0256,278.0
0.4182,0.4182,0.0709,338.0
0.2071,0.0201,0.0148,199.0
1.5631,1.9801,0.0705,419.0
0.1401,0.0906,0.0182,180.0
0.1527,0.0827,0.0201,417.0
0.2216,0.1896,0.0139,139.0
0.2781,0.1785,0.0141,139.0
0.2938,-0.0102,0.0197,219.0
0.3223,0.2483,0.0316,99.0
0.4364,-0.1566,0.0451,299.0
0.0435,-0.039,0.0134,259.0
0.0526,0.0231,0.0247,199.0
0.295,0.2165,0.0503,497.0
0.1649,0.0934,0.0099,99.0
0.5782,0.1057,0.0119,119.0
0.193,0.1525,0.012,179.0
0.1532,0.1937,0.049,219.0
0.1592,0.1007,0.0784,218.0
0.291,0.0015,0.0237,99.0
0.3193,0.3553,0.0318,239.0
0.2298,0.1853,0.0245,179.0
0.1456,0.1456,0.0207,298.0
-0.0193,0.0437,0.0472,258.0
0.2625,0.126,0.0072,139.0
-0.0861,-0.0861,0.042,518.0
-0.1215,-0.1175,0.0377,278.0
0.2524,0.0959,0.0876,437.0
0.5327,0.0237,0.0434,219.0
0.3006,0.2326,0.0102,179.0
0.4955,0.199,0.0792,438.0
0.211,0.1205,0.0074,119.0
0.133,0.0825,0.0332,318.0
0.2964,0.2699,0.029,239.0
0.0866,0.0536,0.0348,219.0
0.4361,0.1676,0.1144,298.0
0.1788,0.1913,0.0159,119.0
0.2119,0.2719,0.0169,139.0
0.1086,0.0471,0.0097,139.0
0.3575,-0.043,0.0055,219.0
0.2385,-0.014,0.0249,179.0
0.0996,0.0851,0.0143,159.0
0.3023,0.2508,0.0143,99.0
-0.3453,-0.3453,0.0012,20.0
0.0692,0.2477,0.065,418.0
0.2751,-0.0029,0.0219,99.0
0.0823,-0.0132,0.0305,259.0
0.5097,0.5097,0.0195,179.0
0.0841,0.0696,0.0129,139.0
0.1935,0.0755,0.0072,139.0
0.123,0.0885,0.0422,100.0
0.2327,0.2322,0.0148,179.0
0.0605,0.1315,0.0374,438.0
0.291,0.066,0.0285,119.0
0.1606,0.2776,0.0079,139.0
0.3642,0.2187,0.0084,99.0
0.1296,0.1901,0.031,119.0
0.2322,0.2587,0.0066,80.0
0.1913,0.2133,0.0239,179.0
0.2431,0.2431,0.0359,179.0
0.6206,0.0521,0.038,139.0
0.1206,-0.0039,0.0172,179.0
0.3418,0.2563,0.0283,219.0
0.3241,0.3241,0.0256,278.0
0.2906,0.1721,0.022,219.0
0.4174,-0.0861,0.0129,159.0
0.2906,0.1801,0.0199,199.0
0.1795,0.1006,0.0177,80.0
0.7781,0.3131,0.0163,139.0
0.3095,0.023,0.0301,139.0
0.1838,0.1628,0.0273,258.0
0.205,-1.2545,0.0106,120.0
0.1271,0.0861,0.0207,298.0
0.0079,-0.0216,0.0261,199.0
1.4366,0.1671,0.0155,258.0
0.0487,0.1217,0.0212,199.0
0.7562,0.6412,0.0333,219.0
1.9596,0.0771,0.0154,219.0
0.4968,0.1428,0.0163,80.0
0.2094,0.1934,0.0163,159.0
0.9595,0.9595,0.0234,219.0
2.0166,0.3711,0.0099,140.0
0.8567,0.4057,0.0267,239.0
0.2302,0.0597,0.0115,80.0
1.3035,1.16,0.0299,299.0
0.1405,-0.0835,0.078,437.0
0.1522,0.0697,0.0039,80.0
0.0073,0.0743,0.0292,239.0
0.1808,0.1793,0.0397,179.0
0.1356,0.1646,0.0105,119.0
0.1819,0.1819,0.0182,139.0
0.1202,0.2227,0.0217,139.0
0.3804,0.2119,0.0085,99.0
0.2142,0.3262,0.006,159.0
0.2636,0.4406,0.0395,139.0
0.1491,0.0446,0.0501,219.0
0.0916,0.2966,0.0133,199.0
0.1267,0.1727,0.0122,119.0
0.1233,0.1193,0.0337,318.0
0.3622,0.2642,0.0179,139.0
0.2116,0.0996,0.0411,457.0
0.3466,0.1256,0.0077,80.0
0.1753,0.1223,0.0312,199.0
0.1172,0.1172,0.0086,179.0
0.1867,0.1217,0.0175,139.0
0.2198,0.1708,0.0339,199.0
0.1726,0.0366,0.0414,318.0
0.3583,0.3048,0.0299,258.0
0.2288,0.1643,0.0214,119.0
0.3008,0.1493,0.0229,119.0
0.0377,-0.0158,0.0112,298.0
0.1396,0.1026,0.0153,99.0
0.101,0.0935,0.0204,219.0
0.1745,0.1305,0.026,278.0
0.2699,0.2354,0.0338,278.0
0.0329,0.0534,0.0102,119.0
0.0835,0.102,0.021,219.0
0.3045,0.1825,0.0312,239.0
0.2758,0.1464,0.0295,179.0
0.2923,0.2108,0.0539,179.0
0.1166,0.1166,0.0961,338.0
0.374,0.195,0.0353,219.0
0.4633,0.0883,0.0237,139.0
0.5545,0.245,0.0769,298.0
-0.0238,-0.0683,0.0152,139.0
0.1708,0.0408,0.0144,80.0
0.4978,0.0233,0.0207,139.0
0.1421,0.0626,0.0119,199.0
0.1525,0.128,0.0196,100.0
0.0908,0.0103,0.1182,954.0
0.3131,0.2316,0.0149,179.0
0.3965,0.3585,0.0277,199.0
0.0596,0.0636,0.0379,238.0
0.4321,0.1636,0.0183,199.0
0.3761,0.0781,0.0741,318.0
0.3002,0.3002,0.0435,219.0
0.4871,0.0546,0.0362,139.0
0.2184,0.0674,0.0163,159.0
0.0057,0.2277,0.0318,179.0
0.404,-0.0095,0.0148,100.0
0.6253,-0.0122,0.0281,179.0
0.2765,0.275,0.0425,298.0
0.127,0.1505,0.014,139.0
0.4046,0.2591,0.0201,139.0
0.0136,0.3241,0.0238,258.0
1.0896,0.6531,0.0231,259.0
-0.0379,0.4211,0.0166,219.0
0.1345,0.0385,0.0183,159.0
0.2645,0.084,0.0086,139.0
0.1681,0.0586,0.0093,139.0
0.2232,0.1882,0.0728,259.0
0.2822,0.2822,0.1203,258.0
0.2271,0.0831,0.0107,179.0
0.164,0.081,0.0684,238.0
0.2122,0.0507,0.0472,258.0
0.1752,0.1462,0.0195,139.0
0.1586,0.1556,0.0412,259.0
0.4381,0.0056,0.0461,198.0
0.2875,0.0775,0.015,119.0
0.4067,0.1492,0.0505,299.0
0.0122,0.0122,0.0086,80.0
0.3547,0.1422,0.0192,99.0
-0.0378,0.0377,0.0179,477.0
4.4917,1.6042,0.0062,100.0
0.6525,0.4825,0.008,319.0
0.0651,0.0841,0.0369,398.0
0.327,0.1435,0.0114,119.0
0.3343,0.0698,0.0384,219.0
0.1386,0.0251,0.0215,239.0
0.1487,0.1352,0.036,219.0
0.0265,-0.0265,0.016,179.0
0.1968,0.1618,0.03,139.0
0.2227,0.0847,0.0039,80.0
0.1378,0.3323,0.0312,139.0
0.2094,0.2074,0.0143,139.0
0.0993,0.0993,0.0427,259.0
0.4201,0.4981,0.0181,80.0
0.3302,0.0947,0.0317,179.0
0.1859,0.0019,0.0199,199.0
0.2895,0.124,0.0117,80.0
0.2847,0.2822,0.0834,179.0
0.0971,0.0651,0.0313,338.0
0.5782,0.1007,0.0257,258.0
0.1212,0.0282,0.04,278.0
0.2032,0.1382,0.0179,139.0
0.275,0.473,0.0114,80.0
0.1926,0.1356,0.0254,99.0
1.4261,0.0771,0.0196,279.0
0.4009,0.1404,0.0488,159.0
0.2843,0.0713,0.0214,119.0
0.3101,0.0366,0.1073,239.0
0.0103,0.0158,0.0222,179.0
0.203,0.1745,0.0223,239.0
0.0443,0.0593,0.0179,199.0
0.4043,0.1213,0.0479,159.0
0.2327,0.0867,0.0469,278.0
0.283,0.1465,0.0153,179.0
-0.1566,-0.4286,0.0541,359.0
0.4063,0.1123,0.0359,199.0
0.3161,0.2671,0.0056,99.0
0.0989,0.1139,0.0122,119.0
0.3547,-0.0338,0.027,139.0
-0.0379,-0.2994,0.0151,199.0
-0.2634,0.2006,0.0507,279.0
0.2338,0.2388,0.0616,278.0
0.2873,-0.0457,0.0372,139.0
0.4033,0.0233,0.0277,278.0
0.4981,0.4521,0.0585,258.0
0.2544,0.0858,0.0132,80.0
0.1211,0.1061,0.0109,99.0
0.0152,0.0592,0.0173,159.0
0.2253,0.0343,0.0288,199.0
0.2643,0.3363,0.0185,139.0
1.49,1.525,0.0126,498.0
0.0608,0.1233,0.0379,358.0
0.169,0.0865,0.0214,239.0
-0.924,-0.8475,0.0193,219.0
0.0265,0.0345,0.0124,139.0
3.2536,1.4076,0.0369,219.0
0.1177,0.0597,0.0116,80.0
0.0435,-0.065,0.0103,199.0
0.1059,0.1274,0.0238,278.0
0.2545,0.0365,0.0283,179.0
0.2635,0.135,0.0233,119.0
0.1771,0.0951,0.0269,119.0
-0.05,-0.2185,0.0177,99.0
0.4621,0.4621,0.0258,99.0
0.5197,0.1627,0.0369,298.0
0.4623,0.3843,0.0666,319.0
0.2213,0.1013,0.1221,536.0
-0.1885,0.068,0.0143,80.0
0.3627,0.0672,0.02,139.0
0.1741,-0.0159,0.0165,179.0
1.8012,-0.0563,0.0172,279.0
0.1174,0.1174,0.0184,179.0
0.1315,0.1315,0.022,258.0
0.0939,0.0929,0.0212,99.0
0.2841,0.1096,0.0256,239.0
0.0795,-0.0445,0.0134,199.0
0.2822,0.1837,0.0135,80.0
0.056,0.0195,0.0201,199.0
0.2063,0.1968,0.03,139.0
0.1806,0.0946,0.0198,139.0
0.6429,0.0854,0.063,199.0
0.1515,0.204,0.0178,80.0
1.9801,0.5371,0.0202,120.0
0.2966,0.3776,0.0174,259.0
0.0395,0.0215,0.0157,99.0
1.1741,1.1741,0.0154,120.0
0.152,0.089,0.0385,219.0
0.1235,-0.072,0.0179,99.0
0.5515,0.2845,0.0562,180.0
0.3095,0.023,0.0258,119.0
0.1416,-0.0969,0.0158,139.0
0.1113,0.2003,0.0139,139.0
0.164,0.09,0.0457,159.0
0.3095,0.023,0.0258,119.0
0.1748,0.3988,0.0442,238.0
0.126,0.059,0.0214,159.0
0.2986,0.1496,0.0135,119.0
0.3344,0.1739,0.0153,179.0
0.1383,0.0923,0.0273,258.0
0.4465,0.3985,0.0235,199.0
0.2873,0.1893,0.0214,80.0
1.3177,1.3177,0.0112,100.0
0.1437,0.1227,0.0152,139.0
0.2759,0.1459,0.051,397.0
0.152,0.153,0.0315,179.0
0.0954,0.0314,0.0276,258.0
0.3082,0.0932,0.0139,139.0
0.2303,0.3523,0.0221,119.0
0.2232,0.1787,0.0391,139.0
0.25,0.25,0.0329,199.0
1.3035,0.3645,0.0199,199.0
0.1795,0.0331,0.0483,218.0
-0.0379,0.2336,0.0061,80.0
0.2591,0.1301,0.0317,219.0
0.1211,0.0586,0.0109,99.0
0.1427,0.0902,0.0239,219.0
0.3958,0.3003,0.0565,318.0
0.2776,0.3121,0.1177,477.0
0.1296,0.0521,0.0307,199.0
0.2927,0.3047,0.0166,99.0
0.0841,0.0761,0.0467,378.0
0.1755,0.16,0.0093,139.0
-0.4835,-0.5825,0.0253,239.0
0.3045,0.074,0.0182,139.0
0.1893,0.3783,0.0319,119.0
0.1461,0.1271,0.027,139.0
0.4533,0.1023,0.0267,159.0
0.0954,0.0264,0.0319,298.0
-0.0379,-0.0379,0.0166,219.0
0.3985,0.263,0.0212,179.0
0.1538,0.0983,0.0196,119.0
1.7096,0.4916,0.0473,359.0
0.4465,0.4465,0.0283,239.0
0.037,0.0625,0.0208,278.0
0.4446,0.2631,0.0206,139.0
0.3507,0.1122,0.0252,179.0
0.1462,0.2052,0.0198,179.0
2.9916,-0.6944,0.0105,139.0
0.8567,0.3737,0.0155,139.0
0.3182,0.0267,0.0366,99.0
0.3082,0.1837,0.008,80.0
0.2379,0.0949,0.0569,378.0
0.0871,0.0721,0.0231,99.0
1.4635,0.9555,0.0844,259.0
0.212,0.0701,0.0181,179.0
0.2253,-0.0682,0.0116,80.0
0.1529,0.1464,0.0086,80.0
0.1327,0.1242,0.0261,219.0
0.029,0.0135,0.0205,397.0
0.3241,0.2366,0.0146,159.0
0.1379,0.2874,0.0271,337.0
0.2848,0.1183,0.0964,159.0
1.9002,1.3362,0.0135,219.0
0.1289,0.0659,0.0192,239.0
0.2182,0.1002,0.0048,99.0
0.1542,0.0862,0.0122,119.0
0.3375,0.4355,0.0161,119.0
0.2018,0.3328,0.0382,139.0
0.1102,0.0657,0.0191,179.0
0.054,0.0125,0.0362,219.0
0.2282,0.0487,0.0157,219.0
0.2482,0.2482,0.0577,559.0
0.1469,0.1279,0.0417,179.0
0.3328,0.5288,0.022,80.0
0.19,0.0565,0.0497,159.0
0.0071,-0.0409,0.0192,179.0
0.283,0.1465,0.0101,119.0
0.0917,0.0537,0.0398,318.0
1.4375,0.0675,0.0005,20.0
0.2242,0.3002,0.0592,298.0
0.19,0.194,0.0379,379.0
0.3008,0.1548,0.0192,100.0
0.1766,0.0781,0.0324,139.0
0.2228,0.1263,0.0272,179.0
0.1538,0.2758,0.0229,139.0
0.082,0.0215,0.0378,239.0
0.1356,0.0926,0.0175,199.0
0.3266,0.2636,0.0069,99.0
0.0259,0.1593,0.011,99.0
0.2497,0.1537,0.028,179.0
0.3452,0.2337,0.0229,318.0
0.2633,0.0668,0.0283,159.0
0.258,0.1365,0.0206,139.0
0.2347,0.0122,0.0192,179.0
0.8115,0.427,0.0192,119.0
2.0375,0.904,0.003,120.0
0.0752,0.0752,0.0369,318.0
0.1455,0.089,0.0159,258.0
-0.0238,-0.0683,0.0282,258.0
0.3843,0.2638,0.029,139.0
0.5216,-0.3884,0.0166,219.0
0.3507,0.1122,0.0195,139.0
-0.8475,-0.8475,0.0123,140.0
-0.6298,-0.8588,0.0169,199.0
0.0703,0.1468,0.0326,160.0
0.2667,0.1837,0.0104,278.0
0.1951,0.0751,0.0407,238.0
0.1315,0.089,0.0084,99.0
0.1217,0.2227,0.0067,139.0
0.2853,0.1893,0.0372,139.0
0.2743,0.1129,0.011,99.0
0.1402,0.0852,0.0202,139.0
0.682,0.345,0.0191,179.0
0.1396,0.1026,0.0153,99.0
0.2292,-0.0498,0.0362,139.0
0.154,0.052,0.0191,199.0
-0.0439,-0.0134,0.0226,198.0
1.7037,1.7037,0.023,179.0
0.1309,0.0904,0.0163,159.0
0.2689,0.2699,0.0169,139.0
0.2052,0.0837,0.0176,159.0
0.0647,-0.1108,0.0259,218.0
0.193,0.1525,0.0106,159.0
0.114,0.114,0.0107,159.0
0.447,-1.226,0.0299,339.0
0.728,-0.714,0.007,279.0
0.4313,0.5098,0.0666,278.0
0.4466,0.2141,0.0211,159.0
0.0769,0.0629,0.0128,159.0
0.1771,0.1016,0.0223,99.0
0.196,0.3245,0.0206,139.0
0.2496,0.2446,0.0409,199.0
0.1034,0.0319,0.1085,358.0
0.0966,0.0966,0.0375,219.0
0.3006,0.2256,0.0125,219.0
0.5545,0.2865,0.0255,99.0
-0.0124,0.0261,0.0319,298.0
0.3642,0.2187,0.0101,119.0
0.5094,0.2689,0.0169,139.0
2.5372,0.7577,0.043,379.0
0.1327,0.1837,0.0118,99.0
0.3163,0.2253,0.0115,99.0
0.0652,0.0592,0.0389,357.0
0.1595,0.048,0.0157,99.0
0.2019,0.0568,0.03,199.0
1.4612,1.4612,0.058,239.0
0.142,0.271,0.0367,238.0
0.3207,0.2082,0.0134,80.0
0.0166,0.0411,0.0255,179.0
0.3344,0.1224,0.0205,239.0
1.4375,0.7725,0.005,199.0
0.3402,0.1527,0.05,139.0
0.4381,0.0276,0.0324,139.0
0.8215,0.2825,0.0166,159.0
0.2572,0.2427,0.0354,199.0
0.1465,0.3645,0.0285,99.0
0.0411,-0.0149,0.0141,99.0
0.3344,0.2319,0.0085,99.0
0.0793,0.1233,0.0147,139.0
0.748,0.3575,0.0115,458.0
-0.021,-0.021,0.0081,80.0
0.1859,0.1729,0.0139,139.0
0.2303,0.3523,0.0332,179.0
0.2347,0.0122,0.0192,179.0
0.106,0.037,0.0104,139.0
0.1626,-0.1094,0.0151,199.0
0.1991,0.3301,0.0305,139.0
0.2724,0.2239,0.0387,80.0
0.1647,0.0162,0.0494,160.0
0.1026,0.2646,0.0423,219.0
0.1767,0.1472,0.0124,99.0
0.2401,0.1086,0.0111,159.0
1.5165,0.283,0.0359,339.0
-0.0316,-0.0316,0.0161,199.0
0.1646,0.1871,0.0157,179.0
0.01,0.017,0.0123,199.0
0.2265,0.191,0.0054,80.0
0.1752,0.1462,0.0252,179.0
0.1882,-0.0393,0.0777,298.0
0.1718,0.0613,0.0315,179.0
0.0752,-0.0098,0.023,198.0
0.1794,0.1759,0.0546,417.0
0.3095,0.0815,0.0405,199.0
0.1437,0.0952,0.0152,139.0
-0.8588,-0.7208,0.0017,20.0
0.1391,0.1051,0.0166,179.0
0.0762,0.1532,0.0534,239.0
0.2751,0.0165,0.0177,80.0
0.1871,0.0766,0.0262,298.0
0.3876,0.3596,0.007,80.0
0.1617,0.3797,0.0139,119.0
0.3536,0.3536,0.0104,139.0
0.2232,0.1882,0.0781,278.0
0.2182,0.1292,0.0096,199.0
0.1201,0.1051,0.0207,159.0
-0.1365,0.6525,0.0005,20.0
0.0259,0.1739,0.011,99.0
0.2673,0.2058,0.0323,179.0
0.1737,0.0632,0.0115,80.0
1.954,1.954,0.0176,698.0
0.0954,0.0819,0.0127,119.0
-0.0439,-0.0134,0.0317,278.0
0.1342,0.0952,0.0101,99.0
2.9147,0.7577,0.0271,239.0
0.2725,0.162,0.0282,198.0
0.4941,0.1786,0.0093,100.0
-0.1885,0.068,0.0568,318.0
0.3761,0.1936,0.0229,238.0
0.1882,0.0947,0.0503,179.0
-0.0024,-0.0024,0.0177,80.0
0.0122,0.0122,0.0234,219.0
0.348,0.1625,0.0096,119.0
-0.0315,0.152,0.0315,179.0
0.2246,0.0466,0.0059,99.0
0.1174,0.0789,0.0225,219.0
0.419,0.1656,0.0181,179.0
0.4067,0.2192,0.0235,139.0
0.3122,0.1212,0.0282,159.0
0.2497,0.1537,0.0125,80.0
0.2439,0.0369,0.02,119.0
0.3045,0.186,0.0494,378.0
0.1361,0.2036,0.0083,139.0
0.2781,0.1431,0.0162,160.0
0.0751,0.0771,0.0131,218.0
0.3516,0.2571,0.0149,139.0
0.01,0.107,0.0049,80.0
0.5463,0.4488,0.0573,239.0
-0.0299,-0.3184,0.0308,239.0
0.0707,0.1602,0.0132,139.0
0.1788,0.1788,0.0185,139.0
0.1586,0.0776,0.0221,139.0
0.374,0.539,0.0256,159.0
0.2701,0.249,0.01,99.0
0.3834,0.0824,0.0194,119.0
0.162,0.275,0.006,80.0
0.0918,0.0368,0.0511,378.0
0.4224,0.1579,0.0864,139.0
1.3035,0.6485,0.0159,159.0
-0.039,0.005,0.0123,238.0
0.3583,0.3163,0.0115,99.0
0.2347,0.1067,0.0076,80.0
0.3695,-0.023,0.0306,99.0
0.0557,-0.0323,0.0176,99.0
0.447,-0.9505,0.0018,20.0
0.1806,0.3791,0.0099,99.0
0.0608,0.0608,0.0526,497.0
0.35,0.35,0.0267,397.0
0.1174,0.0084,0.0347,338.0
0.3512,0.1487,0.0343,139.0
-0.0204,0.1181,0.0171,179.0
0.1059,0.1624,0.0331,258.0
0.1784,0.2758,0.0327,198.0
0.1183,0.1788,0.0344,258.0
0.2405,-0.0765,0.0572,199.0
0.948,0.7675,0.0055,219.0
0.2848,0.1183,0.1691,279.0
0.1315,0.127,0.0119,139.0
0.1592,0.0197,0.05,139.0
0.5452,0.3012,0.0848,199.0
0.3241,0.2446,0.0128,139.0
0.128,0.1385,0.0128,179.0
0.4836,-0.6769,0.0385,299.0
0.2135,0.1895,0.0163,80.0
0.0606,0.1111,0.0126,80.0
0.1465,-0.0165,0.0085,100.0
0.1753,0.1168,0.0246,239.0
1.9487,1.9487,0.0231,180.0
0.2135,0.1895,0.0163,80.0
0.2842,0.1387,0.0067,139.0
0.2786,0.1756,0.0316,278.0
0.3381,0.1711,0.0311,199.0
0.2455,0.3085,0.019,179.0
0.1812,0.1187,0.0224,219.0
0.9212,0.7642,0.003,20.0
0.35,0.3155,0.02,298.0
0.0975,0.237,0.043,239.0
0.0591,0.1121,0.0207,159.0
0.2032,0.1572,0.0153,119.0
1.5351,1.7096,0.0367,279.0
0.2257,0.1757,0.021,179.0
0.0305,0.0775,0.038,378.0
0.4452,0.4267,0.0242,139.0
0.1167,0.0342,0.0662,179.0
0.3358,0.0693,0.0197,219.0
0.3273,0.3218,0.0359,80.0
1.3232,1.2187,0.0144,159.0
0.0839,-0.1566,0.036,239.0
0.3379,0.2489,0.0408,397.0
0.0958,0.0193,0.0173,139.0
0.1882,-0.0393,0.0519,199.0
0.0386,0.0761,0.0201,179.0
0.6081,0.3191,0.0334,199.0
0.4052,0.1847,0.0848,199.0
0.8065,0.103,0.0108,80.0
0.494,0.106,0.0179,239.0
0.3901,0.0961,0.044,338.0
0.246,0.2,0.012,179.0
0.1698,-0.0312,0.05,159.0
0.287,0.287,0.0372,119.0
0.0377,0.1307,0.0143,99.0
0.3397,0.3242,0.0212,179.0
0.4915,0.197,0.008,119.0
0.1837,-0.1108,0.0165,139.0
0.1057,-0.0533,0.0178,179.0
0.0985,0.0935,0.0241,258.0
0.1795,0.2091,0.0299,159.0
0.0781,0.1151,0.0557,239.0
0.2636,0.4406,0.0228,80.0
0.1426,0.0841,0.0368,298.0
0.1595,0.0365,0.022,139.0
0.9836,0.9836,0.0365,518.0
0.1526,0.0801,0.0094,99.0
0.0455,0.101,0.0187,139.0
0.147,0.0895,0.0351,278.0
0.3379,0.1699,0.0102,99.0
1.1741,1.0991,0.0333,259.0
0.2015,0.006,0.0561,319.0
2.3504,0.5789,0.0047,20.0
0.1113,0.0208,0.018,180.0
0.0886,-0.0139,0.0163,219.0
0.1296,0.0776,0.0123,80.0
0.1357,0.1452,0.0443,139.0
0.1896,0.1946,0.0133,139.0
0.3339,0.3884,0.0227,139.0
0.1896,0.1946,0.0133,139.0
-0.0299,-0.1409,0.0256,199.0
0.1522,0.1482,0.0086,179.0
0.4338,0.0468,0.037,119.0
0.3161,0.3161,0.0148,259.0
0.237,-0.05,0.0177,99.0
0.0958,0.0823,0.0164,139.0
2.7764,1.4619,0.0561,379.0
0.4211,0.2981,0.0116,139.0
0.0726,0.0971,0.0133,159.0
0.2116,0.0411,0.025,278.0
0.0939,0.1479,0.0383,179.0
0.1393,0.0798,0.0072,99.0
0.7781,0.3716,0.021,179.0
0.1316,0.0871,0.0417,179.0
0.1205,0.038,0.0161,199.0
0.3358,0.1538,0.0107,119.0
0.092,0.127,0.018,179.0
0.1469,0.0369,0.051,219.0
0.3512,0.1487,0.0441,179.0
0.1531,0.0946,0.0479,239.0
0.2327,0.1112,0.0148,179.0
0.0572,0.0572,0.0315,99.0
0.1211,0.1121,0.0161,179.0
0.3303,0.0738,0.0402,179.0
0.2875,0.0775,0.0175,139.0
0.0435,0.03,0.0072,139.0
0.267,0.1375,0.0263,159.0
0.285,0.159,0.0257,318.0
0.2988,0.1038,0.0714,139.0
0.4361,0.1676,0.0534,139.0
0.3241,0.2346,0.022,239.0
-0.1215,-0.0555,0.027,199.0
0.1871,0.2011,0.0457,159.0
1.4366,0.1671,0.0119,199.0
1.7096,1.5181,0.0209,159.0
0.0487,0.2667,0.0082,219.0
0.2978,0.2673,0.0144,80.0
0.1955,0.2085,0.017,238.0
0.122,0.1085,0.0521,258.0
0.1054,0.1029,0.037,159.0
0.3893,0.1938,0.0513,397.0
0.5327,0.0137,0.0236,119.0
0.0811,0.1366,0.0257,219.0
0.2565,0.068,0.0536,298.0
0.5288,0.1028,0.0492,179.0
0.1859,0.0724,0.0099,99.0
0.1144,0.3729,0.0194,239.0
0.0593,0.0833,0.0233,258.0
0.2676,0.1621,0.027,238.0
0.2215,0.2235,0.03,298.0
0.2006,0.4576,0.0398,219.0
0.2927,0.2872,0.05,298.0
1.4375,0.7725,0.003,120.0
0.3547,0.2427,0.0425,219.0
0.3464,0.1599,0.0288,139.0
3.2536,1.2976,0.0234,139.0
0.2687,0.2427,0.0212,119.0
0.3176,0.0811,0.0133,139.0
0.258,0.125,0.0481,238.0
0.1023,0.0513,0.0179,179.0
0.3791,0.2176,0.0239,238.0
0.1542,0.1342,0.0224,219.0
0.2401,0.1086,0.0069,99.0
0.0417,0.0327,0.0094,99.0
0.4406,0.2111,0.0395,139.0
0.5288,0.4483,0.0764,278.0
0.0795,-0.0395,0.012,179.0
0.5128,0.1698,0.0202,99.0
0.043,0.0425,0.0258,119.0
0.1855,0.132,0.0088,99.0
0.3344,0.3204,0.0221,258.0
0.1168,0.1168,0.0546,378.0
0.211,0.1205,0.0098,159.0
0.0874,0.0979,0.0288,358.0
0.2487,0.1527,0.0366,99.0
-0.1324,-0.3369,0.0182,259.0
0.2016,0.0251,0.0157,99.0
