P2stFixation,firstSaccLen,lastSaccLen,nextWordRegress,prevFixDur,prevFixPos,regressDur,wordNo
0,138.1774,329.6673,0,99.0,99.2472,0.0,4.0
0,164.6853,210.5024,0,139.0,221.5626,0.0,1.0
1,177.5,217.5575,0,319.0,173.4157,0.0,2.0
0,174.0065,233.8568,0,179.0,169.7557,0.0,8.0
0,324.389,563.2238,0,139.0,247.2448,0.0,7.0
1,673.8043,212.5376,0,0.0,787.3868,0.0,1.0
0,224.5089,113.1106,0,179.0,222.036,478.0,2.0
1,142.8504,373.1729,1,159.0,213.1385,119.0,4.0
0,242.8482,243.2781,0,119.0,107.0187,0.0,3.0
0,52.7873,114.0175,1,219.0,75.6637,80.0,2.0
0,195.9656,174.5623,0,139.0,183.1338,119.0,3.0
1,59.1714,68.6913,0,258.0,94.5145,0.0,1.0
1,204.6277,51.4782,0,139.0,271.3116,0.0,1.0
1,77.1524,294.6375,0,139.0,154.7676,0.0,1.0
0,140.322,127.6656,0,318.0,119.2183,0.0,2.0
0,162.8381,90.118,0,119.0,121.6963,0.0,4.0
1,49.0408,121.5504,0,20.0,40.3113,0.0,2.0
0,190.217,100.3457,0,239.0,184.0109,179.0,4.0
1,524.1612,506.0089,1,139.0,451.3502,179.0,6.0
1,785.2625,153.0033,0,219.0,737.8597,338.0,4.0
1,128.2078,547.5386,1,139.0,65.7343,2169.0,2.0
1,180.6557,96.5117,0,238.0,226.9912,2246.0,1.0
1,74.783,1591.8029,1,159.0,26.9072,358.0,6.0
0,147.1436,209.5239,0,179.0,75.1332,0.0,4.0
0,184.6652,200.2255,0,139.0,98.0051,0.0,2.0
0,146.113,655.8363,0,179.0,103.0437,0.0,7.0
1,224.6892,59.203,1,199.0,293.7822,0.0,1.0
0,470.0234,855.5298,0,80.0,437.4837,80.0,8.0
0,624.1194,127.0157,0,119.0,659.5104,0.0,1.0
1,165.9164,432.2962,0,179.0,82.662,0.0,2.0
1,177.5063,52.1943,0,219.0,244.5608,0.0,1.0
0,70.8414,77.9647,0,80.0,69.7782,0.0,1.0
0,255.5117,143.5862,0,238.0,331.8569,179.0,1.0
1,120.8139,262.1092,0,159.0,124.4026,0.0,1.0
0,85.0235,75.4072,0,239.0,33.1361,0.0,2.0
0,369.3457,140.7782,0,99.0,425.5185,536.0,2.0
1,440.702,269.5116,0,179.0,512.3905,279.0,1.0
1,111.4462,202.0155,1,199.0,61.5224,4861.0,2.0
1,114.5524,0.0,0,159.0,95.1893,776.0,3.0
1,256.5239,0.0,1,100.0,143.9514,1375.0,4.0
1,0.0,212.627,0,0.0,0.0,278.0,2.0
1,58.826,119.7884,0,99.0,77.7946,0.0,5.0
0,216.0579,128.2078,1,179.0,228.3725,1668.0,2.0
0,205.2182,219.1118,0,258.0,157.0,0.0,5.0
0,215.0913,578.1544,0,139.0,295.4116,0.0,1.0
1,101.0371,62.0504,1,99.0,154.1493,219.0,1.0
0,286.9203,137.4627,0,99.0,377.3619,0.0,1.0
0,0.0,543.1429,1,0.0,0.0,0.0,5.0
0,90.7662,59.6657,1,99.0,119.4194,198.0,3.0
0,299.5004,77.06,0,179.0,319.9156,0.0,1.0
0,480.837,158.749,0,159.0,525.6434,99.0,2.0
0,166.554,160.8112,0,99.0,200.3397,0.0,1.0
1,288.4441,211.1694,0,99.0,213.3963,0.0,3.0
0,83.5853,66.7308,0,239.0,96.0052,0.0,2.0
0,511.2128,284.9649,0,139.0,506.8846,0.0,1.0
0,111.8794,128.6283,0,219.0,63.3246,0.0,3.0
0,87.7055,165.0485,0,159.0,44.3847,0.0,4.0
0,153.138,445.8343,0,179.0,157.0032,139.0,4.0
0,369.4117,101.8982,0,119.0,408.8826,0.0,1.0
1,373.5482,196.5229,0,139.0,288.4614,2064.0,4.0
0,149.541,89.9347,0,279.0,105.2616,0.0,3.0
1,242.9532,330.8266,1,199.0,198.8165,0.0,4.0
1,0.0,172.0966,0,0.0,0.0,0.0,2.0
1,476.5315,202.2554,0,80.0,465.0871,0.0,5.0
1,87.5857,129.5531,1,119.0,34.9857,1054.0,6.0
0,0.0,136.7013,0,0.0,0.0,0.0,1.0
0,65.7742,135.5701,1,80.0,102.2008,80.0,6.0
1,79.7762,131.8797,0,239.0,113.1371,0.0,1.0
0,134.3503,115.5097,0,139.0,109.6586,0.0,3.0
0,165.0273,396.2783,0,159.0,100.6578,0.0,4.0
1,262.3738,442.685,1,99.0,168.2409,1370.0,4.0
0,310.7129,177.3083,0,199.0,341.7865,338.0,1.0
0,139.3592,682.9863,0,258.0,98.1835,0.0,10.0
0,100.71,807.1488,0,298.0,46.4004,0.0,6.0
1,136.5229,888.1319,0,239.0,86.4696,359.0,6.0
0,307.2344,322.3713,0,139.0,117.1068,218.0,4.0
0,112.641,141.934,0,279.0,79.712,0.0,3.0
0,157.0645,107.3336,0,219.0,80.0625,0.0,4.0
0,153.8343,38.5,0,239.0,141.598,0.0,4.0
0,347.5245,153.2359,0,139.0,305.9837,0.0,5.0
0,103.0837,158.5386,1,139.0,157.1146,139.0,1.0
1,401.2995,410.0598,0,179.0,436.715,0.0,1.0
1,338.634,99.791,0,219.0,424.6752,2255.0,1.0
1,791.207,165.0189,0,219.0,789.6088,139.0,2.0
0,788.9899,119.6547,1,179.0,963.668,417.0,1.0
0,133.3304,131.5466,0,179.0,180.7125,0.0,1.0
0,193.9001,101.6673,0,139.0,266.2574,0.0,1.0
0,176.4086,355.1479,0,99.0,170.9883,0.0,3.0
1,103.3102,307.2751,1,258.0,177.2484,378.0,4.0
0,120.0333,0.0,0,159.0,66.7533,0.0,2.0
0,146.5486,267.1353,0,259.0,81.3019,0.0,2.0
1,203.9314,149.0252,1,139.0,195.0231,179.0,3.0
1,221.338,175.6822,0,139.0,241.9008,0.0,3.0
0,593.6449,210.2617,0,99.0,654.1598,0.0,1.0
0,0.0,996.452,1,0.0,0.0,0.0,6.0
0,100.1299,151.9803,0,199.0,107.4244,0.0,1.0
0,0.0,210.1886,0,0.0,0.0,0.0,1.0
0,79.267,244.0215,0,258.0,49.0918,0.0,4.0
0,80.514,242.4113,0,179.0,84.8764,597.0,1.0
0,232.6414,140.4226,0,159.0,280.0875,139.0,2.0
0,306.6537,101.1781,0,119.0,424.8411,0.0,1.0
0,122.5122,141.0035,1,80.0,163.0767,139.0,3.0
1,433.5049,485.0673,0,139.0,420.6293,297.0,6.0
0,99.5452,580.7342,0,139.0,58.4209,0.0,4.0
1,106.5106,265.4642,0,159.0,59.4054,0.0,3.0
1,617.2773,214.3648,0,80.0,681.502,0.0,2.0
0,260.1216,283.9331,0,219.0,343.0,20.0,4.0
1,451.1998,118.9212,1,179.0,547.8695,498.0,1.0
1,109.7235,138.6001,0,80.0,112.0714,0.0,1.0
0,158.2561,100.8179,1,139.0,138.2787,0.0,3.0
0,191.0792,598.312,0,119.0,184.2715,0.0,4.0
1,117.1292,91.5874,0,219.0,36.3456,0.0,3.0
0,418.0108,197.7321,0,99.0,353.2039,259.0,6.0
0,65.4083,216.037,1,159.0,86.6833,99.0,2.0
0,331.0748,417.6967,0,139.0,219.0822,0.0,4.0
0,560.5644,69.8713,0,179.0,528.0502,0.0,1.0
1,0.0,50.3289,0,0.0,0.0,0.0,2.0
1,410.4878,351.4872,0,199.0,327.9466,0.0,4.0
0,183.5824,164.5068,0,159.0,120.0042,557.0,3.0
1,108.074,0.0,0,20.0,75.2396,836.0,2.0
0,162.4815,183.0027,0,179.0,145.0552,0.0,4.0
0,153.9683,94.5476,0,120.0,176.2044,0.0,1.0
1,114.2147,74.783,1,219.0,76.9025,1654.0,5.0
0,178.9728,361.0405,0,139.0,144.5856,0.0,3.0
0,140.1508,99.1476,0,159.0,23.2594,0.0,5.0
1,102.8324,92.9005,1,99.0,50.0,199.0,4.0
1,563.1174,662.4519,0,179.0,545.5282,80.0,6.0
0,0.0,780.2854,0,0.0,0.0,0.0,7.0
0,128.9079,359.2944,0,199.0,229.2182,2680.0,2.0
1,503.0002,253.9734,1,139.0,647.309,11140.0,1.0
1,192.7343,58.228,0,279.0,231.4649,0.0,2.0
1,130.9599,584.1836,1,159.0,64.5368,0.0,5.0
1,609.3673,580.8548,0,139.0,571.5566,0.0,5.0
1,151.1101,70.8696,0,258.0,171.0263,0.0,1.0
0,49.3077,110.0102,1,199.0,191.2616,837.0,5.0
0,198.1067,470.5159,0,258.0,146.3728,0.0,5.0
0,150.1408,136.18,1,179.0,82.0549,179.0,5.0
0,527.5192,111.4462,1,139.0,576.1736,180.0,2.0
0,282.16,83.9315,0,219.0,237.0084,0.0,3.0
0,85.9215,356.6402,0,139.0,35.1283,99.0,6.0
1,151.7243,98.6268,1,159.0,167.9673,417.0,1.0
0,170.6436,161.698,0,99.0,220.7714,0.0,1.0
0,130.0,412.9558,0,159.0,38.2884,0.0,5.0
0,147.6025,521.318,0,239.0,106.0,0.0,2.0
1,50.0,109.6141,0,80.0,41.4367,99.0,2.0
0,0.0,217.5092,0,0.0,0.0,0.0,3.0
0,163.1908,329.3543,0,179.0,144.2221,0.0,4.0
0,109.0046,180.2776,0,219.0,76.0592,737.0,3.0
0,178.1579,124.901,1,259.0,120.2664,676.0,4.0
0,112.5278,264.8443,0,278.0,70.9366,278.0,3.0
1,211.5325,176.9364,0,159.0,148.6371,0.0,7.0
0,420.4608,20.5183,0,179.0,462.5862,0.0,1.0
1,131.244,116.6298,1,140.0,99.5038,1016.0,3.0
1,53.3385,151.7383,0,179.0,98.1835,0.0,1.0
0,148.054,147.666,0,179.0,82.4924,0.0,2.0
0,262.7304,208.1015,0,219.0,152.0526,338.0,4.0
0,225.2521,183.5824,0,99.0,204.8414,0.0,2.0
0,93.0658,125.9246,0,99.0,92.1954,0.0,1.0
0,181.6989,387.5116,0,99.0,67.7422,0.0,2.0
0,273.6585,324.0004,0,159.0,350.297,0.0,1.0
0,145.555,210.8418,0,258.0,90.2441,0.0,2.0
1,186.6936,55.0091,1,199.0,123.2599,4861.0,2.0
0,127.0157,243.6658,0,99.0,100.8415,0.0,2.0
1,70.8308,442.764,0,99.0,102.4744,0.0,1.0
0,55.0091,135.9458,1,140.0,24.0208,2051.0,3.0
0,409.2007,315.9343,0,199.0,329.9712,99.0,4.0
1,164.0564,927.045,0,80.0,125.2557,0.0,6.0
0,261.7007,153.8059,0,80.0,331.658,0.0,1.0
1,220.5499,329.5243,0,119.0,116.0689,179.0,8.0
0,159.0786,58.6366,0,139.0,160.4494,0.0,3.0
1,268.3398,125.5488,0,159.0,392.1849,0.0,2.0
1,56.7979,212.5147,0,179.0,135.9485,596.0,1.0
0,206.8139,56.8177,1,139.0,137.5245,0.0,6.0
0,62.3699,166.0903,0,139.0,77.9359,0.0,1.0
1,423.317,102.774,1,139.0,488.337,11140.0,1.0
0,384.5208,502.0458,0,139.0,376.1981,0.0,7.0
0,124.0343,197.851,0,20.0,87.3613,0.0,5.0
0,506.2964,195.075,0,159.0,579.6447,0.0,2.0
1,113.1106,262.0558,0,179.0,72.7805,0.0,3.0
1,79.6994,99.8123,0,80.0,87.367,0.0,4.0
0,112.0379,112.3755,0,219.0,105.4182,0.0,1.0
1,231.7159,620.942,0,179.0,46.6905,0.0,6.0
1,277.6698,122.5,0,219.0,166.8113,0.0,2.0
0,144.4896,178.6008,0,219.0,207.9639,0.0,1.0
0,197.7758,211.1333,0,179.0,97.0,0.0,2.0
0,226.1084,1069.5379,0,199.0,328.8419,0.0,1.0
0,220.0119,457.8398,0,80.0,157.0127,0.0,2.0
1,84.7835,113.0863,0,0.0,89.627,0.0,1.0
1,90.0888,73.2069,1,179.0,161.4466,199.0,1.0
0,261.0306,67.574,1,119.0,248.1633,80.0,3.0
0,165.7181,198.1067,0,238.0,122.2007,0.0,3.0
0,105.5746,217.019,0,457.0,185.5505,0.0,1.0
1,147.7176,148.0076,0,119.0,155.541,119.0,2.0
1,224.0006,110.5486,1,99.0,187.131,2008.0,4.0
1,127.8329,130.384,0,139.0,45.2769,0.0,3.0
0,79.5393,141.8185,0,338.0,45.793,219.0,2.0
1,190.2374,210.965,0,179.0,138.1014,478.0,5.0
1,52.2398,93.6082,0,99.0,30.2324,417.0,4.0
0,111.4955,155.2417,0,99.0,156.7323,0.0,2.0
0,293.3586,239.4394,0,80.0,278.5193,0.0,6.0
0,73.7462,79.3237,0,139.0,101.6071,0.0,1.0
1,229.7401,225.1227,1,139.0,284.3449,1869.0,5.0
0,201.3864,89.9694,0,99.0,180.8674,0.0,1.0
0,153.0033,829.0544,0,139.0,165.003,615.0,7.0
0,439.848,696.6208,0,119.0,388.3607,0.0,7.0
1,180.7374,143.3954,0,99.0,293.0017,278.0,4.0
1,101.3817,307.1404,0,278.0,69.8713,796.0,2.0
1,108.2647,93.6336,0,199.0,76.243,119.0,1.0
0,583.1063,70.2887,0,159.0,611.2553,0.0,1.0
0,134.6124,1442.3623,1,199.0,157.0,837.0,5.0
1,276.2413,133.4541,0,139.0,241.6982,0.0,3.0
0,57.1183,152.5819,1,139.0,93.3006,139.0,3.0
1,591.0763,231.6948,1,179.0,579.9078,338.0,1.0
1,667.003,95.1972,0,139.0,752.0166,457.0,1.0
1,261.1384,210.535,0,119.0,255.0,0.0,5.0
0,80.6489,242.8482,0,199.0,42.107,0.0,2.0
1,437.907,57.6823,0,139.0,492.2936,0.0,1.0
0,180.2505,114.0537,0,99.0,101.9804,0.0,3.0
0,355.777,145.7232,0,80.0,305.7221,0.0,5.0
0,68.2092,650.0763,0,20.0,10.2956,0.0,7.0
0,110.269,451.2084,1,259.0,151.1192,676.0,4.0
0,98.0778,340.1092,0,219.0,124.7397,0.0,3.0
1,194.2897,117.1292,0,99.0,142.5553,0.0,2.0
1,94.5,173.4596,1,159.0,142.2252,476.0,1.0
0,337.0059,113.4251,0,0.0,356.0126,895.0,2.0
0,306.6602,106.1379,0,99.0,370.6481,0.0,1.0
0,126.3576,263.574,0,199.0,77.1622,0.0,3.0
1,0.0,212.1114,0,0.0,0.0,497.0,4.0
0,1500.8852,218.7287,0,199.0,406.0788,219.0,5.0
1,830.1581,95.1381,0,179.0,870.0925,0.0,1.0
1,172.605,590.5256,1,80.0,201.0398,139.0,6.0
1,216.6576,92.2659,0,319.0,140.3567,0.0,5.0
0,217.6293,800.5226,0,179.0,129.5569,537.0,6.0
1,432.2962,171.1586,0,139.0,372.3882,0.0,5.0
0,202.8725,200.0531,0,259.0,198.0101,0.0,6.0
0,184.7444,174.3395,0,179.0,120.0666,0.0,2.0
1,95.5667,113.5011,1,139.0,37.4833,1075.0,2.0
0,333.1625,223.5805,0,159.0,381.0118,119.0,1.0
0,174.0065,205.6502,0,219.0,120.1041,219.0,4.0
1,192.7706,307.033,0,100.0,184.6104,240.0,5.0
1,121.2642,821.5184,0,139.0,39.0512,0.0,8.0
1,560.7069,142.5219,0,100.0,605.3098,0.0,1.0
0,113.5099,146.6671,0,100.0,36.4005,179.0,2.0
0,122.084,307.1042,0,80.0,147.187,0.0,1.0
1,87.7909,0.0,0,298.0,112.058,0.0,1.0
1,282.0044,117.3382,0,99.0,195.1666,792.0,6.0
1,77.5145,102.0306,0,199.0,21.3776,0.0,3.0
0,102.5,286.507,0,239.0,65.2993,0.0,2.0
0,160.5942,346.061,1,139.0,90.05,198.0,5.0
0,337.7965,119.2665,0,120.0,389.3084,0.0,1.0
0,104.2029,196.8712,0,179.0,18.9737,0.0,2.0
0,93.409,213.5053,0,159.0,26.9258,119.0,2.0
0,290.0108,382.0393,0,179.0,246.5198,0.0,4.0
1,81.9421,176.0575,1,80.0,10.2956,0.0,5.0
0,173.6412,464.0178,0,219.0,133.8208,0.0,5.0
0,569.4974,143.0472,1,179.0,656.6643,0.0,1.0
0,279.732,139.8231,0,259.0,370.1094,0.0,1.0
1,293.6707,122.2007,0,119.0,241.9793,0.0,3.0
0,240.9243,134.8008,0,119.0,260.0,119.0,2.0
0,164.5919,410.9699,0,99.0,83.5464,0.0,3.0
1,306.6178,326.5061,1,100.0,300.4031,1375.0,4.0
1,137.1313,55.0114,1,99.0,148.1654,1112.0,2.0
0,171.2921,147.0459,0,219.0,114.0395,0.0,3.0
0,97.1249,272.1089,0,139.0,59.6657,0.0,3.0
1,103.5978,118.0858,0,179.0,44.2832,0.0,4.0
1,111.0011,126.8671,0,159.0,38.4708,0.0,6.0
1,143.0079,195.7173,1,359.0,218.8173,796.0,3.0
0,156.4265,110.5554,0,179.0,167.0359,0.0,4.0
0,85.0368,310.2084,1,159.0,143.0245,159.0,1.0
0,62.2977,100.8179,1,159.0,120.6192,179.0,1.0
0,72.7496,72.2669,0,139.0,68.5055,0.0,1.0
0,100.7,163.1295,0,99.0,169.4609,0.0,1.0
0,93.7083,398.6142,1,159.0,66.4078,119.0,4.0
0,173.2404,171.3337,0,99.0,104.1201,0.0,5.0
0,152.618,79.6273,0,258.0,119.0504,438.0,5.0
0,63.6965,247.358,0,80.0,29.1548,0.0,3.0
0,150.7987,65.7742,1,80.0,139.1761,99.0,7.0
1,69.9214,178.9839,0,80.0,104.9952,0.0,1.0
0,165.5483,156.1802,0,278.0,350.8917,318.0,1.0
1,107.5291,96.7497,0,139.0,35.7351,0.0,6.0
0,160.8112,95.3362,0,159.0,119.708,0.0,2.0
1,160.5125,295.5486,0,219.0,63.0714,0.0,3.0
0,424.5027,279.3676,0,99.0,314.0398,0.0,5.0
0,469.5905,52.8417,1,99.0,471.3322,358.0,2.0
0,52.0048,123.2599,0,199.0,78.8733,0.0,1.0
1,38.513,316.532,0,219.0,18.7883,0.0,4.0
0,281.7024,104.4629,0,99.0,279.2132,0.0,1.0
1,261.5134,277.0451,1,99.0,253.3338,1352.0,4.0
0,0.0,70.8025,0,0.0,0.0,0.0,1.0
1,95.1381,118.6054,0,179.0,24.7386,0.0,2.0
0,100.4502,245.7931,1,99.0,143.2236,159.0,1.0
0,119.501,178.9728,0,80.0,53.7587,0.0,2.0
0,345.0815,196.7543,1,99.0,402.0473,358.0,3.0
0,72.0347,163.1104,0,239.0,100.2098,0.0,1.0
0,53.0377,130.8482,1,99.0,107.0187,1154.0,1.0
1,353.5127,207.9663,0,139.0,266.0075,160.0,4.0
1,357.0224,573.6055,0,179.0,324.4503,80.0,6.0
1,273.7417,154.0811,0,179.0,250.032,179.0,3.0
0,336.9054,276.0041,0,119.0,341.2038,0.0,2.0
0,320.3514,208.2793,0,119.0,385.9961,0.0,1.0
0,251.8358,698.8664,0,258.0,240.0333,0.0,8.0
1,94.4696,170.8106,0,160.0,48.0104,219.0,4.0
1,156.5799,251.584,0,119.0,127.1928,1744.0,4.0
1,650.5115,122.0656,0,179.0,693.4119,4931.0,2.0
0,208.6295,697.775,1,159.0,167.2423,0.0,9.0
0,303.5807,176.8191,0,80.0,387.5693,239.0,5.0
0,535.1479,180.3607,0,199.0,616.6628,0.0,1.0
0,153.5489,119.8384,1,80.0,164.5144,439.0,2.0
1,140.1749,77.5145,0,0.0,104.69,0.0,2.0
1,153.0033,146.7762,1,199.0,62.514,557.0,5.0
1,105.6468,82.7602,0,119.0,94.0691,0.0,6.0
1,515.2439,254.1776,0,219.0,493.0162,0.0,3.0
1,517.3918,288.4441,0,139.0,622.0651,0.0,1.0
1,99.7309,165.4645,1,518.0,75.5844,338.0,4.0
1,169.0067,560.9503,1,119.0,220.8189,1054.0,6.0
0,75.738,104.4761,0,139.0,136.4185,0.0,1.0
0,108.2243,124.3483,0,179.0,214.7859,0.0,2.0
1,67.3146,353.5127,0,159.0,99.7647,278.0,1.0
0,114.7661,125.9573,0,119.0,80.0562,0.0,2.0
0,200.3578,158.2024,0,179.0,263.7347,0.0,1.0
1,589.1657,155.2297,0,239.0,615.6947,438.0,1.0
0,200.7212,56.7825,0,278.0,200.2598,0.0,3.0
0,293.8388,189.8486,1,119.0,184.1738,238.0,3.0
1,106.0389,159.3047,0,80.0,160.3278,199.0,1.0
1,277.0451,660.0153,0,179.0,278.3038,4931.0,2.0
1,220.096,194.4544,1,239.0,310.4835,0.0,1.0
1,297.1855,227.6648,1,139.0,187.0428,4116.0,3.0
1,170.6605,79.5016,1,219.0,83.5225,159.0,3.0
0,316.9941,321.5004,0,298.0,214.0374,0.0,4.0
1,132.8345,160.5631,0,219.0,161.1986,0.0,8.0
0,96.8104,452.0426,0,119.0,61.8466,0.0,5.0
0,131.595,550.5908,1,139.0,166.012,199.0,6.0
0,101.1558,103.64,1,179.0,114.9826,697.0,4.0
0,142.7839,286.5349,0,219.0,48.4665,477.0,2.0
0,192.5234,173.7081,0,179.0,169.3576,278.0,4.0
0,117.031,126.0724,0,119.0,61.1882,0.0,7.0
0,201.0025,870.0829,0,119.0,171.0468,0.0,4.0
1,111.7229,52.9009,1,179.0,158.0285,258.0,1.0
1,178.5343,154.1752,0,159.0,152.9477,1032.0,6.0
0,222.7128,58.8069,0,139.0,282.8462,0.0,1.0
0,291.8604,560.0116,0,119.0,258.0271,0.0,5.0
1,172.1228,703.4732,0,80.0,121.1487,0.0,8.0
1,187.5167,262.3738,1,139.0,171.2367,4116.0,3.0
1,241.0332,201.8143,1,99.0,125.9365,894.0,3.0
1,104.0637,196.0542,0,139.0,101.415,0.0,1.0
1,187.3533,189.9849,1,159.0,213.8247,100.0,2.0
0,168.2624,553.097,0,139.0,128.9961,0.0,8.0
0,130.1816,171.0117,0,99.0,79.4796,695.0,3.0
0,72.8097,143.921,0,179.0,82.7345,0.0,2.0
0,145.2902,184.6957,0,159.0,83.3607,0.0,2.0
0,105.5616,96.7471,0,139.0,151.6443,0.0,1.0
1,565.0179,168.0216,0,99.0,463.0529,0.0,8.0
1,213.5,496.258,0,139.0,249.3933,199.0,1.0
1,724.0451,256.9679,0,99.0,750.4832,0.0,1.0
0,294.3234,152.5524,0,159.0,331.5931,0.0,1.0
1,249.6643,136.0744,0,99.0,279.2597,0.0,2.0
1,169.9301,189.4842,0,99.0,112.6144,0.0,2.0
0,250.3003,44.78,0,99.0,273.4685,0.0,1.0
1,208.4448,110.3279,0,140.0,273.5855,0.0,1.0
1,141.4929,211.5148,0,100.0,177.6739,119.0,1.0
0,170.5029,118.0678,1,239.0,113.9517,0.0,4.0
0,169.713,71.5856,0,199.0,166.0482,0.0,5.0
0,527.2732,151.0828,0,99.0,563.0275,0.0,1.0
0,236.0095,432.6413,0,139.0,234.0534,0.0,6.0
0,158.0008,82.5136,1,139.0,161.0093,796.0,1.0
1,75.634,353.0871,1,219.0,134.0336,179.0,4.0
1,116.9027,87.5857,0,179.0,92.4446,478.0,5.0
1,86.338,127.7204,0,319.0,117.2732,139.0,5.0
1,70.0874,0.0,1,20.0,165.7739,1056.0,1.0
0,606.7967,200.1125,0,159.0,671.193,0.0,1.0
1,551.8066,84.5237,0,199.0,614.4729,0.0,1.0
1,177.7308,259.525,0,159.0,304.5997,0.0,3.0
1,104.6721,675.7139,0,99.0,65.8559,0.0,7.0
1,66.5676,60.6012,0,119.0,60.075,398.0,2.0
1,709.8204,86.7006,0,179.0,796.2826,1074.0,2.0
1,130.6379,155.1161,0,99.0,203.3642,0.0,1.0
0,190.1328,96.1054,0,99.0,158.6726,339.0,3.0
1,121.5504,176.2874,0,239.0,106.1179,0.0,3.0
0,120.204,101.8148,0,179.0,44.0114,0.0,5.0
1,346.061,190.19,1,139.0,417.0432,4116.0,3.0
1,364.6385,288.4185,0,99.0,431.2308,0.0,1.0
1,231.3115,209.1728,0,99.0,181.4663,318.0,5.0
0,265.4642,174.4484,0,119.0,304.1085,0.0,1.0
0,86.2235,192.814,0,99.0,174.2699,99.0,1.0
1,263.6001,58.4337,0,199.0,215.671,0.0,7.0
1,179.3941,128.4299,0,219.0,70.1783,0.0,3.0
0,74.8415,130.0779,0,119.0,54.9181,537.0,2.0
0,69.916,110.4095,1,80.0,182.044,994.0,2.0
0,145.1043,769.3585,1,219.0,115.0043,99.0,7.0
1,255.7953,203.9314,0,100.0,291.5682,119.0,1.0
1,170.5007,226.8816,0,159.0,138.4377,1432.0,5.0
1,358.0,68.0,0,139.0,404.0111,219.0,1.0
1,69.8033,141.9947,1,139.0,146.3284,218.0,2.0
1,214.9244,289.5004,0,139.0,274.0401,0.0,1.0
0,263.1316,188.908,0,80.0,348.191,478.0,1.0
0,166.4227,292.0616,0,80.0,107.8703,0.0,4.0
1,300.0504,124.6445,0,139.0,204.3526,3462.0,5.0
1,119.7884,577.0366,0,139.0,79.2465,0.0,6.0
0,128.7808,383.4795,0,139.0,87.5557,0.0,4.0
1,127.7204,140.0143,1,199.0,182.7019,1036.0,4.0
1,248.7217,110.0023,0,179.0,259.5862,0.0,2.0
0,82.1523,79.489,0,278.0,108.9036,0.0,1.0
0,184.6957,67.0914,0,259.0,137.0912,0.0,3.0
0,100.505,100.08,0,219.0,51.4198,358.0,4.0
1,214.3648,198.7542,1,80.0,275.2344,438.0,1.0
1,241.6676,95.0224,0,80.0,287.0436,199.0,1.0
0,270.2041,85.5015,0,119.0,272.3417,0.0,4.0
1,62.9682,88.0227,0,139.0,97.1854,139.0,1.0
0,190.3004,298.5737,0,80.0,217.0207,219.0,1.0
0,41.3401,160.5895,0,119.0,9.8995,0.0,4.0
1,110.3913,440.0821,0,119.0,114.8085,0.0,2.0
0,218.5967,116.2497,0,219.0,192.0651,0.0,4.0
0,86.9253,189.8848,1,179.0,135.8565,1668.0,2.0
0,206.1965,140.1517,1,279.0,195.7396,3248.0,4.0
0,645.9106,311.6769,0,179.0,732.2739,0.0,1.0
1,579.4588,236.3906,0,199.0,659.6302,0.0,2.0
0,188.6379,125.6831,0,99.0,216.3909,0.0,1.0
0,949.6416,1057.0072,0,179.0,179.254,0.0,2.0
1,463.0432,240.5546,0,179.0,580.181,418.0,4.0
0,321.3973,300.5004,0,99.0,389.3289,99.0,6.0
0,168.1071,220.6451,1,238.0,116.0172,0.0,5.0
0,336.7911,744.0276,0,99.0,339.5895,0.0,6.0
1,140.8918,194.5829,1,199.0,289.0623,596.0,2.0
1,98.9949,115.7411,1,219.0,33.9559,0.0,3.0
0,88.5692,131.461,0,139.0,26.4008,100.0,2.0
1,98.256,550.3294,0,159.0,114.2016,0.0,1.0
0,177.1899,179.5467,1,139.0,212.2852,1314.0,2.0
1,151.2457,501.4192,0,80.0,80.0562,0.0,5.0
0,694.1623,103.0837,0,258.0,730.5046,0.0,2.0
0,69.3001,262.0305,0,99.0,32.5576,0.0,5.0
0,74.2428,1019.6304,1,119.0,123.1666,0.0,1.0
1,222.3044,312.5076,0,258.0,314.9254,0.0,1.0
1,538.5165,698.5517,0,119.0,544.6476,0.0,2.0
0,582.5019,49.023,0,139.0,579.0423,0.0,5.0
1,98.6268,553.9251,0,139.0,49.5782,139.0,2.0
0,65.1556,370.7159,1,99.0,109.2932,358.0,2.0
0,96.6049,127.548,0,159.0,153.1698,0.0,1.0
0,245.5249,271.0018,0,199.0,123.1016,0.0,5.0
1,103.646,179.0175,1,278.0,83.2947,219.0,5.0
1,140.0143,241.2105,1,20.0,164.2468,477.0,3.0
1,209.3735,103.646,0,258.0,17.2047,437.0,3.0
0,60.92,216.2799,0,119.0,39.3192,80.0,3.0
0,276.7716,1223.1088,0,119.0,335.7216,0.0,1.0
0,184.674,139.5224,0,179.0,258.4434,0.0,1.0
0,471.9476,363.6661,0,139.0,565.7296,0.0,1.0
0,109.8203,1406.9333,0,259.0,47.0425,0.0,7.0
1,81.6241,169.0118,1,80.0,88.0909,495.0,3.0
1,102.5597,67.5019,1,318.0,177.8145,796.0,1.0
1,307.033,117.5043,1,80.0,161.1986,516.0,6.0
1,148.9178,77.0876,0,99.0,221.9842,0.0,1.0
1,102.5,77.1038,0,239.0,86.977,0.0,3.0
0,173.572,71.0634,0,279.0,133.094,0.0,6.0
0,104.7485,148.0135,0,99.0,33.9559,0.0,3.0
1,120.6451,219.206,0,139.0,113.864,0.0,3.0
