eyemove/table3.firstPassFixDur,eyemove/table3.firstfixDur,eyemove/table3.lastSaccLen,eyemove/table3.meanFixDur
139.0,139.0,105.0536,139.0
219.0,219.0,234.8154,219.0
179.0,179.0,514.7487,179.0
238.0,238.0,223.1423,238.0
159.0,159.0,468.3855,159.0
179.0,179.0,106.2568,179.0
99.0,99.0,234.0192,99.0
139.0,139.0,1227.8477,139.0
179.0,179.0,0.0,179.0
119.0,119.0,133.2151,119.0
259.0,259.0,137.5009,379.0
139.0,139.0,539.0659,139.0
179.0,179.0,82.1416,179.0
139.0,139.0,245.002,119.0
139.0,139.0,220.096,139.0
218.0,99.0,521.8537,109.0
179.0,179.0,800.5226,179.0
239.0,239.0,210.9431,239.0
100.0,100.0,100.5,100.0
119.0,119.0,476.5231,119.0
99.0,99.0,233.5048,179.0
278.0,179.0,574.6723,139.0
119.0,119.0,78.5016,119.0
179.0,179.0,145.1499,179.0
298.0,298.0,120.8387,298.0
219.0,219.0,81.0941,219.0
199.0,199.0,209.1997,199.0
119.0,119.0,41.3401,119.0
219.0,219.0,115.5097,219.0
139.0,139.0,396.2783,139.0
139.0,139.0,221.5812,139.0
99.0,99.0,477.4018,99.0
139.0,139.0,183.0874,139.0
159.0,159.0,167.7155,159.0
80.0,80.0,79.5016,159.0
298.0,99.0,160.3753,149.0
139.0,139.0,138.9541,139.0
99.0,99.0,155.2417,99.0
199.0,199.0,98.4594,199.0
457.0,457.0,154.9653,457.0
298.0,298.0,153.6953,298.0
298.0,99.0,212.2569,149.0
198.0,99.0,64.158,99.0
159.0,159.0,76.5278,159.0
179.0,179.0,68.4124,179.0
119.0,119.0,167.6343,119.0
199.0,199.0,293.5209,199.0
279.0,279.0,338.634,219.0
139.0,139.0,423.8331,139.0
179.0,179.0,191.2806,219.0
219.0,219.0,129.0242,219.0
139.0,139.0,478.6047,139.0
99.0,99.0,129.5936,99.0
238.0,99.0,531.0202,119.0
438.0,219.0,808.5303,219.0
99.0,99.0,135.7765,99.0
119.0,119.0,61.1249,119.0
139.0,139.0,80.7233,139.0
119.0,119.0,93.4692,119.0
278.0,139.0,71.7252,99.0
238.0,238.0,290.5155,238.0
159.0,159.0,71.9253,199.0
80.0,80.0,110.0,80.0
219.0,219.0,502.4326,159.0
179.0,179.0,158.2024,179.0
119.0,119.0,108.4078,119.0
179.0,179.0,192.0527,179.0
99.0,99.0,71.0721,99.0
179.0,179.0,89.6939,179.0
338.0,338.0,273.27,338.0
258.0,258.0,200.3378,80.0
378.0,219.0,81.2604,189.0
338.0,338.0,246.2722,159.5
80.0,80.0,248.6765,80.0
80.0,80.0,575.3438,80.0
318.0,179.0,87.0919,159.0
80.0,80.0,174.4484,139.0
139.0,139.0,256.8292,179.0
219.0,219.0,69.8355,219.0
80.0,80.0,347.013,80.0
119.0,119.0,183.4734,119.0
99.0,99.0,136.0588,139.0
458.0,298.0,220.5499,119.0
239.0,239.0,152.4508,239.0
139.0,139.0,139.9035,139.0
80.0,80.0,130.4003,80.0
278.0,278.0,164.56,278.0
159.0,159.0,142.6482,159.0
219.0,219.0,67.0914,219.0
358.0,358.0,119.3786,358.0
298.0,298.0,37.1652,219.0
219.0,219.0,208.9791,20.0
557.0,557.0,374.4389,557.0
159.0,159.0,88.7384,159.0
398.0,398.0,237.4279,398.0
278.0,139.0,74.049,139.0
139.0,139.0,252.5124,139.0
139.0,139.0,126.0724,139.0
219.0,219.0,363.8259,219.0
298.0,119.0,249.2569,149.0
278.0,278.0,127.501,278.0
99.0,99.0,5.0249,99.0
139.0,139.0,154.5979,139.0
80.0,80.0,470.802,179.0
99.0,99.0,116.5043,99.0
438.0,199.0,303.4967,199.0
159.0,159.0,589.1657,189.0
139.0,139.0,394.3796,139.0
179.0,179.0,118.5169,179.0
139.0,139.0,176.0178,239.0
139.0,139.0,105.7568,139.0
139.0,139.0,120.7487,139.0
80.0,80.0,44.3086,80.0
199.0,199.0,133.0883,199.0
139.0,139.0,80.4767,139.0
258.0,258.0,307.0916,139.0
278.0,139.0,73.7462,139.0
179.0,179.0,460.2969,179.0
239.0,239.0,278.2813,239.0
199.0,100.0,171.1432,99.5
99.0,99.0,280.6443,99.0
139.0,139.0,158.0198,139.0
279.0,279.0,65.622,219.0
179.0,179.0,97.2522,179.0
80.0,80.0,124.6154,80.0
199.0,199.0,89.0056,219.0
99.0,99.0,255.5905,99.0
80.0,80.0,102.7533,139.0
99.0,99.0,487.0547,99.0
119.0,119.0,718.9885,119.0
278.0,278.0,68.6913,278.0
179.0,179.0,108.2243,179.0
139.0,139.0,59.0,139.0
99.0,99.0,132.0038,99.0
139.0,139.0,184.3909,139.0
179.0,179.0,163.7758,179.0
119.0,119.0,111.5437,119.0
298.0,298.0,135.4289,298.0
99.0,99.0,67.5019,199.0
119.0,119.0,122.001,119.0
259.0,259.0,162.6968,259.0
119.0,119.0,163.2728,119.0
179.0,99.0,202.021,89.5
239.0,239.0,72.4655,239.0
338.0,338.0,134.1827,338.0
99.0,99.0,98.2344,99.0
219.0,219.0,133.1362,219.0
139.0,139.0,262.9815,139.0
80.0,80.0,128.4338,80.0
99.0,99.0,103.0776,219.0
219.0,219.0,184.359,219.0
219.0,219.0,560.9503,80.0
219.0,219.0,103.8809,219.0
119.0,119.0,65.9242,119.0
139.0,139.0,227.5659,139.0
139.0,139.0,347.5245,139.0
179.0,179.0,195.4002,179.0
199.0,199.0,72.6722,100.0
278.0,278.0,78.2768,278.0
378.0,80.0,87.5857,126.0
338.0,338.0,88.5127,139.0
139.0,139.0,153.5814,139.0
139.0,139.0,354.9704,139.0
219.0,80.0,196.5057,199.0
358.0,358.0,279.004,358.0
199.0,199.0,99.0454,199.0
99.0,99.0,262.0305,99.0
119.0,119.0,401.5,119.0
119.0,119.0,112.0279,119.0
179.0,179.0,239.3141,139.0
80.0,80.0,103.3852,80.0
199.0,199.0,69.3055,219.0
119.0,119.0,408.3754,119.0
139.0,139.0,233.8568,139.0
99.0,99.0,274.0972,99.0
179.0,179.0,113.5011,179.0
159.0,159.0,0.0,99.0
537.0,80.0,258.5237,268.5
119.0,119.0,207.5488,119.0
99.0,99.0,150.3105,99.0
298.0,298.0,272.3417,298.0
179.0,179.0,106.0248,179.0
199.0,199.0,129.001,199.0
99.0,99.0,118.5854,159.0
318.0,199.0,341.7868,159.0
99.0,99.0,101.7104,169.0
179.0,179.0,450.3476,179.0
258.0,258.0,164.1714,258.0
159.0,159.0,186.5811,159.0
218.0,119.0,141.9947,109.0
119.0,119.0,0.0,119.0
119.0,119.0,243.5262,119.0
159.0,159.0,216.2088,159.0
159.0,159.0,442.0025,159.0
80.0,80.0,41.5482,80.0
99.0,99.0,342.4708,80.0
159.0,159.0,173.693,159.0
179.0,179.0,220.096,139.0
119.0,119.0,74.5,119.0
278.0,278.0,70.6771,278.0
338.0,338.0,246.3433,338.0
99.0,99.0,176.4086,99.0
179.0,179.0,89.1866,179.0
80.0,80.0,172.6963,80.0
438.0,438.0,81.8123,438.0
259.0,259.0,60.698,259.0
139.0,139.0,240.7514,139.0
279.0,100.0,113.1923,139.5
139.0,139.0,575.0443,139.0
119.0,119.0,760.0929,119.0
398.0,398.0,75.2014,398.0
299.0,20.0,149.541,149.5
160.0,80.0,91.4945,80.0
99.0,99.0,61.2066,99.0
199.0,199.0,111.4473,199.0
179.0,179.0,67.1863,179.0
100.0,100.0,423.7313,139.0
80.0,80.0,268.2,80.0
537.0,537.0,105.5047,537.0
139.0,139.0,245.848,139.0
338.0,199.0,86.6747,169.0
139.0,139.0,302.8473,139.0
179.0,179.0,98.6268,119.0
219.0,219.0,157.0199,219.0
139.0,139.0,257.2086,139.0
558.0,558.0,118.9212,249.0
239.0,80.0,294.3234,119.5
100.0,100.0,838.5335,99.0
99.0,99.0,104.6721,99.0
99.0,99.0,70.7831,199.0
397.0,258.0,397.305,198.5
119.0,119.0,251.584,119.0
238.0,238.0,269.5056,238.0
99.0,99.0,263.6854,99.0
139.0,139.0,774.2391,139.0
139.0,139.0,379.5161,139.0
198.0,99.0,83.0692,99.0
139.0,139.0,216.5092,139.0
279.0,279.0,73.0616,279.0
398.0,398.0,146.0548,398.0
99.0,99.0,134.1641,99.0
179.0,179.0,121.9067,179.0
298.0,119.0,142.5877,149.0
258.0,159.0,202.5056,129.0
279.0,279.0,150.1441,279.0
160.0,80.0,106.6677,80.0
179.0,179.0,166.5751,179.0
99.0,99.0,72.94,99.0
139.0,139.0,106.0189,139.0
298.0,298.0,482.0664,298.0
258.0,258.0,115.5011,258.0
99.0,99.0,203.1711,179.0
99.0,99.0,505.7836,99.0
199.0,199.0,242.9532,199.0
139.0,139.0,105.5616,139.0
199.0,199.0,194.6856,199.0
139.0,139.0,170.4171,139.0
179.0,80.0,173.9799,89.5
99.0,99.0,295.8382,99.0
99.0,99.0,108.0104,99.0
160.0,80.0,231.2618,80.0
139.0,139.0,471.9476,139.0
179.0,179.0,167.0269,179.0
139.0,139.0,164.6853,139.0
139.0,139.0,131.6938,139.0
179.0,179.0,208.9049,179.0
219.0,219.0,231.2385,219.0
418.0,139.0,211.9104,139.3333
179.0,179.0,85.3302,159.0
139.0,139.0,378.5476,139.0
179.0,179.0,82.6514,119.0
80.0,80.0,312.6024,80.0
139.0,139.0,89.8568,139.0
219.0,219.0,99.8123,139.0
179.0,179.0,111.8403,179.0
238.0,139.0,169.3576,199.0
278.0,278.0,213.4391,278.0
119.0,119.0,82.3119,119.0
99.0,99.0,215.5284,99.0
219.0,219.0,299.8754,219.0
259.0,259.0,131.6368,259.0
179.0,179.0,185.597,179.0
279.0,279.0,103.3102,279.0
80.0,80.0,260.0173,80.0
318.0,179.0,207.8702,159.0
517.0,517.0,0.0,517.0
139.0,139.0,131.123,318.0
119.0,119.0,119.8635,99.0
139.0,139.0,130.0471,219.0
179.0,179.0,187.6306,139.0
258.0,258.0,64.1327,258.0
99.0,99.0,126.7251,99.0
119.0,119.0,129.5039,119.0
258.0,119.0,215.9282,179.0
497.0,497.0,244.5736,238.0
179.0,179.0,175.6595,318.0
80.0,80.0,211.3534,119.0
139.0,139.0,281.285,139.0
119.0,119.0,865.3843,119.0
159.0,159.0,65.622,159.0
139.0,139.0,271.8993,139.0
278.0,278.0,309.1092,278.0
179.0,179.0,125.7309,179.0
139.0,139.0,544.6341,298.0
99.0,99.0,145.7781,99.0
338.0,199.0,126.58,169.0
159.0,159.0,224.8077,159.0
219.0,219.0,303.1192,219.0
139.0,139.0,464.0178,139.0
258.0,139.0,0.0,119.0
159.0,159.0,166.5608,159.0
179.0,179.0,481.2237,179.0
80.0,80.0,688.3931,179.0
179.0,179.0,239.0612,179.0
199.0,199.0,114.0932,199.0
298.0,298.0,557.7027,298.0
80.0,80.0,332.2002,80.0
99.0,99.0,670.9257,99.0
159.0,159.0,308.1173,159.0
139.0,139.0,577.5866,179.0
139.0,139.0,178.1264,139.0
100.0,100.0,329.0547,100.0
218.0,119.0,105.0952,109.0
238.0,238.0,95.2575,238.0
378.0,239.0,151.8898,189.0
318.0,318.0,379.8585,318.0
258.0,258.0,183.0826,258.0
159.0,159.0,121.2456,159.0
378.0,378.0,94.4524,378.0
99.0,99.0,117.4787,119.0
139.0,139.0,66.0984,139.0
239.0,239.0,125.1259,80.0
159.0,159.0,633.9416,159.0
179.0,99.0,94.1767,89.5
239.0,239.0,122.2007,239.0
199.0,199.0,103.0194,199.0
199.0,199.0,194.1262,298.0
99.0,99.0,54.3438,99.0
378.0,80.0,210.965,239.0
199.0,199.0,324.2052,199.0
239.0,239.0,105.5426,239.0
159.0,159.0,311.5064,179.0
239.0,239.0,219.4203,239.0
80.0,80.0,188.2352,219.0
179.0,179.0,124.4639,179.0
99.0,99.0,195.075,99.0
219.0,219.0,57.5348,219.0
219.0,219.0,71.528,219.0
338.0,338.0,105.5047,338.0
139.0,139.0,432.2962,139.0
159.0,159.0,98.5013,159.0
219.0,219.0,222.0023,219.0
139.0,139.0,210.5718,139.0
398.0,179.0,170.0118,132.6667
179.0,99.0,128.4883,89.5
139.0,139.0,239.0758,139.0
219.0,219.0,89.3588,100.0
119.0,119.0,568.156,119.0
199.0,199.0,148.054,199.0
258.0,258.0,173.6102,179.0
199.0,199.0,26.6552,199.0
139.0,139.0,229.2477,139.0
120.0,120.0,69.5701,120.0
159.0,159.0,447.3176,159.0
378.0,219.0,347.1041,20.0
119.0,119.0,99.193,99.0
199.0,199.0,134.6124,199.0
179.0,179.0,202.4846,179.0
119.0,119.0,466.623,119.0
99.0,99.0,244.9908,99.0
199.0,199.0,119.5199,159.5
179.0,179.0,194.2453,179.0
139.0,139.0,188.7147,139.0
199.0,199.0,72.7805,199.0
199.0,199.0,128.1327,199.0
119.0,119.0,236.5005,119.0
139.0,139.0,158.0008,259.0
438.0,159.0,147.2659,146.0
80.0,80.0,119.501,80.0
119.0,119.0,218.5006,119.0
239.0,239.0,192.0059,129.0
199.0,199.0,175.309,199.0
219.0,219.0,155.1362,219.0
139.0,139.0,66.7308,179.0
298.0,298.0,339.4971,298.0
80.0,80.0,72.6722,99.0
179.0,179.0,433.9484,179.0
219.0,139.0,144.6695,80.0
318.0,318.0,25.0799,318.0
437.0,99.0,289.5155,278.0
80.0,80.0,87.3742,80.0
139.0,139.0,370.5955,139.0
179.0,179.0,73.5153,259.0
418.0,80.0,280.5303,139.3333
179.0,179.0,86.7943,179.0
199.0,199.0,200.8893,199.0
119.0,119.0,173.1509,119.0
179.0,99.0,204.0098,89.5
198.0,99.0,151.7383,99.0
159.0,159.0,179.0112,159.0
160.0,80.0,550.8341,80.0
199.0,199.0,127.4402,199.0
298.0,179.0,100.7435,189.0
139.0,139.0,100.3195,139.0
259.0,259.0,198.7285,259.0
258.0,119.0,353.6909,129.0
159.0,159.0,490.7178,159.0
399.0,399.0,51.4782,399.0
179.0,80.0,272.9194,89.5
119.0,119.0,367.7479,119.0
179.0,179.0,91.444,179.0
99.0,99.0,55.0114,99.0
159.0,159.0,133.7395,159.0
338.0,338.0,213.1789,338.0
179.0,179.0,233.637,179.0
179.0,179.0,151.1861,179.0
179.0,179.0,211.6182,179.0
99.0,99.0,394.0381,99.0
179.0,179.0,327.5336,179.0
80.0,80.0,304.0843,80.0
219.0,219.0,210.1773,219.0
279.0,279.0,353.5948,199.0
99.0,99.0,153.1617,298.0
397.0,159.0,132.1968,132.3333
198.0,99.0,157.0796,99.0
159.0,159.0,0.0,159.0
99.0,99.0,96.7187,99.0
99.0,99.0,165.1552,99.0
219.0,219.0,167.8288,219.0
278.0,278.0,122.3162,165.6667
558.0,558.0,115.434,558.0
678.0,678.0,0.0,678.0
278.0,278.0,243.837,258.0
219.0,219.0,123.9758,219.0
278.0,278.0,159.0637,278.0
179.0,179.0,89.0056,179.0
239.0,159.0,156.5799,119.5
457.0,238.0,231.0779,99.0
139.0,139.0,57.9008,99.0
179.0,179.0,526.0271,179.0
239.0,159.0,116.1034,106.0
199.0,199.0,259.6137,199.0
258.0,139.0,270.2041,129.0
119.0,119.0,336.322,119.0
119.0,119.0,72.5603,119.0
119.0,119.0,279.3676,119.0
219.0,219.0,87.3284,219.0
258.0,258.0,148.3543,219.0
139.0,139.0,61.4003,139.0
239.0,239.0,80.0078,179.0
159.0,159.0,159.8202,119.0
259.0,259.0,483.5838,219.0
159.0,159.0,315.6759,159.0
80.0,80.0,162.7775,80.0
99.0,99.0,125.049,99.0
179.0,179.0,91.2277,179.0
219.0,219.0,145.1043,219.0
379.0,379.0,100.6591,379.0
179.0,179.0,171.0117,179.0
379.0,379.0,0.0,558.0
119.0,119.0,578.2173,132.3333
159.0,159.0,120.0333,159.0
199.0,199.0,632.7598,199.0
99.0,99.0,577.0366,129.0
139.0,139.0,109.859,139.0
159.0,159.0,236.1086,159.0
258.0,258.0,251.7628,258.0
119.0,119.0,96.1067,119.0
119.0,119.0,88.5692,139.0
518.0,279.0,251.0841,259.0
80.0,80.0,170.4531,80.0
179.0,179.0,756.0572,179.0
80.0,80.0,462.4722,80.0
179.0,179.0,167.9472,179.0
259.0,259.0,283.5353,259.0
437.0,298.0,135.724,218.5
258.0,258.0,142.0,258.0
239.0,239.0,200.6795,239.0
238.0,238.0,102.7035,238.0
219.0,219.0,208.5863,219.0
80.0,80.0,522.6502,99.0
139.0,139.0,196.8712,139.0
99.0,99.0,317.6212,99.0
219.0,219.0,155.046,219.0
199.0,199.0,72.1405,199.0
179.0,179.0,94.5331,179.0
179.0,179.0,324.2873,179.0
179.0,179.0,389.3922,80.0
258.0,258.0,78.3661,338.0
80.0,80.0,70.8467,80.0
319.0,100.0,121.7313,159.5
279.0,279.0,70.8978,279.0
258.0,99.0,179.5341,129.0
139.0,139.0,3.6056,139.0
299.0,99.0,725.6793,99.6667
119.0,119.0,216.3059,298.0
99.0,99.0,212.0312,99.0
179.0,179.0,138.0906,179.0
179.0,179.0,117.618,179.0
219.0,219.0,381.5659,219.0
119.0,119.0,121.1652,119.0
199.0,80.0,550.2556,80.0
99.0,99.0,726.654,99.0
259.0,259.0,73.4456,139.0
159.0,159.0,178.6708,159.0
298.0,139.0,211.5095,149.0
259.0,259.0,182.3904,259.0
139.0,139.0,257.7023,139.0
119.0,119.0,170.7469,119.0
279.0,279.0,173.572,279.0
159.0,159.0,264.0928,159.0
80.0,80.0,325.9149,80.0
159.0,159.0,467.285,159.0
99.0,99.0,316.1914,99.0
159.0,159.0,179.0175,219.0
139.0,139.0,817.2033,139.0
139.0,139.0,566.62,139.0
99.0,99.0,142.0088,139.0
258.0,258.0,102.6365,258.0
258.0,258.0,237.4279,258.0
357.0,258.0,91.1071,119.0
159.0,159.0,590.5294,159.0
259.0,259.0,382.5735,298.0
139.0,139.0,233.0193,139.0
139.0,139.0,159.38,80.0
99.0,99.0,329.5743,99.0
518.0,299.0,186.6936,152.6667
119.0,119.0,129.3136,119.0
80.0,80.0,221.5141,80.0
80.0,80.0,131.2345,99.0
478.0,478.0,76.6045,478.0
80.0,80.0,213.3928,80.0
239.0,239.0,411.2922,239.0
119.0,119.0,155.7731,338.0
139.0,139.0,133.8889,139.0
159.0,159.0,304.8942,159.0
119.0,119.0,300.5204,119.0
179.0,179.0,624.1036,179.0
139.0,139.0,240.9502,139.0
139.0,139.0,587.5734,139.0
258.0,258.0,152.2104,258.0
278.0,179.0,349.6159,139.0
219.0,219.0,245.3166,219.0
139.0,139.0,142.4307,139.0
298.0,298.0,87.9233,298.0
100.0,100.0,238.4602,100.0
100.0,100.0,125.6831,100.0
219.0,219.0,163.8856,219.0
80.0,80.0,342.2663,80.0
159.0,159.0,606.7967,159.0
119.0,119.0,927.045,199.0
159.0,159.0,83.1039,159.0
377.0,238.0,289.573,188.5
20.0,20.0,119.0851,518.0
179.0,179.0,59.7097,179.0
159.0,159.0,398.9778,159.0
219.0,219.0,97.8621,219.0
139.0,139.0,244.2335,99.0
99.0,99.0,190.7367,99.0
239.0,239.0,168.3278,239.0
357.0,99.0,83.0241,119.0
278.0,139.0,98.6268,139.0
397.0,258.0,115.9741,238.0
239.0,239.0,311.6637,239.0
378.0,219.0,74.783,106.3333
99.0,99.0,161.0093,129.0
119.0,119.0,427.3585,119.0
139.0,139.0,363.0158,139.0
99.0,99.0,489.5575,99.0
159.0,159.0,290.5275,159.0
198.0,99.0,144.105,139.0
219.0,199.0,503.0002,139.0
139.0,139.0,103.0886,139.0
439.0,279.0,197.851,146.3333
139.0,139.0,529.7955,139.0
219.0,219.0,201.562,219.0
99.0,99.0,66.4831,99.0
278.0,278.0,444.0405,139.0
179.0,80.0,92.5419,89.5
219.0,219.0,129.2478,219.0
139.0,139.0,217.6264,139.0
179.0,179.0,285.0425,179.0
179.0,179.0,136.2066,179.0
99.0,99.0,391.1279,99.0
219.0,199.0,136.7708,149.5
139.0,139.0,398.0028,139.0
139.0,139.0,182.5842,139.0
378.0,378.0,137.2443,378.0
119.0,119.0,256.9012,119.0
398.0,219.0,224.7454,199.0
119.0,119.0,226.1996,119.0
338.0,199.0,191.7062,169.0
278.0,179.0,753.9513,139.0
199.0,199.0,239.6064,199.0
99.0,99.0,684.8215,99.0
159.0,159.0,156.0513,159.0
279.0,179.0,70.2638,139.5
80.0,80.0,174.747,80.0
159.0,159.0,197.8061,159.0
199.0,199.0,81.6241,179.0
359.0,359.0,237.0258,359.0
20.0,20.0,187.9661,20.0
219.0,219.0,52.9009,219.0
298.0,298.0,89.8012,298.0
338.0,239.0,94.1833,169.0
219.0,219.0,163.3065,219.0
119.0,119.0,949.8329,119.0
219.0,219.0,75.3426,219.0
219.0,219.0,131.3554,219.0
160.0,80.0,72.8371,80.0
239.0,239.0,388.6811,20.0
238.0,99.0,97.2895,119.0
359.0,20.0,64.2806,219.0
179.0,179.0,190.6233,179.0
139.0,139.0,302.7974,139.0
80.0,80.0,281.5284,80.0
179.0,179.0,149.5301,179.0
179.0,179.0,141.934,179.0
239.0,239.0,135.0454,239.0
199.0,199.0,218.0052,199.0
339.0,339.0,194.5829,199.0
139.0,139.0,202.4846,80.0
139.0,139.0,211.029,129.0
240.0,80.0,244.6002,99.0
20.0,20.0,163.233,20.0
139.0,139.0,101.4359,139.0
119.0,119.0,103.7654,119.0
159.0,159.0,499.0774,478.0
139.0,139.0,241.5186,139.0
80.0,80.0,89.8888,80.0
179.0,179.0,518.5241,179.0
398.0,239.0,215.8622,199.0
318.0,318.0,102.5695,318.0
99.0,99.0,210.4525,199.0
259.0,259.0,141.1072,259.0
238.0,139.0,287.2686,119.0
100.0,100.0,378.3784,100.0
179.0,179.0,104.1933,179.0
99.0,99.0,793.512,99.0
99.0,99.0,466.7574,99.0
179.0,179.0,103.2727,179.0
139.0,139.0,485.218,139.0
99.0,99.0,111.3665,99.0
298.0,99.0,196.2301,100.0
238.0,238.0,163.0069,238.0
159.0,159.0,294.9903,159.0
298.0,298.0,183.5436,298.0
139.0,139.0,196.7905,139.0
199.0,199.0,77.0876,199.0
199.0,119.0,345.6447,99.5
537.0,139.0,534.8724,179.0
219.0,219.0,122.6469,219.0
199.0,199.0,149.7707,219.0
279.0,279.0,170.8106,279.0
179.0,179.0,147.1436,179.0
119.0,119.0,117.1068,119.0
278.0,278.0,24.4591,80.0
80.0,80.0,320.0664,80.0
239.0,239.0,74.788,239.0
319.0,319.0,70.2887,319.0
298.0,298.0,88.3091,298.0
159.0,159.0,106.3602,159.0
179.0,179.0,54.2033,179.0
99.0,99.0,110.7542,179.0
20.0,20.0,341.9521,20.0
179.0,179.0,124.6044,179.0
219.0,219.0,220.5091,159.0
100.0,100.0,382.8998,100.0
179.0,179.0,231.0779,179.0
378.0,179.0,141.5221,189.0
139.0,139.0,80.7233,139.0
179.0,179.0,573.6055,179.0
219.0,219.0,107.8761,219.0
119.0,119.0,224.821,119.0
239.0,239.0,51.8773,239.0
80.0,80.0,173.5029,80.0
1113.0,139.0,185.632,222.6
179.0,179.0,97.582,179.0
179.0,80.0,134.0121,89.5
80.0,80.0,502.5062,80.0
159.0,159.0,160.2475,159.0
338.0,338.0,136.8,338.0
80.0,80.0,240.4189,99.0
239.0,239.0,124.6796,239.0
99.0,99.0,330.8266,99.0
139.0,139.0,75.0417,139.0
179.0,80.0,244.8183,89.5
139.0,139.0,185.6946,139.0
199.0,199.0,245.6649,199.0
179.0,179.0,285.6418,179.0
139.0,139.0,320.8746,139.0
219.0,219.0,258.4918,219.0
80.0,80.0,0.0,80.0
139.0,139.0,212.5376,159.0
159.0,159.0,332.733,149.5
159.0,159.0,429.5431,259.0
139.0,139.0,318.5769,139.0
159.0,159.0,698.2585,159.0
119.0,119.0,172.0356,119.0
477.0,239.0,749.3659,159.0
80.0,80.0,181.2078,99.0
99.0,99.0,787.0815,99.0
99.0,99.0,293.5068,99.0
179.0,179.0,355.4128,179.0
139.0,139.0,147.0459,139.0
139.0,139.0,140.4226,139.0
159.0,159.0,139.6612,159.0
179.0,179.0,341.6771,179.0
159.0,159.0,466.2502,159.0
119.0,119.0,609.0993,119.0
358.0,159.0,105.6882,179.0
338.0,199.0,620.942,169.0
99.0,99.0,119.3367,99.0
179.0,179.0,69.1809,179.0
159.0,159.0,122.5439,159.0
119.0,119.0,90.8983,119.0
219.0,119.0,192.5526,109.5
536.0,119.0,112.54,159.0
119.0,119.0,150.1308,199.0
318.0,318.0,105.0536,139.0
140.0,140.0,1123.4996,140.0
80.0,80.0,713.472,80.0
199.0,199.0,193.5568,159.0
120.0,120.0,49.0408,20.0
120.0,120.0,128.1405,120.0
278.0,278.0,219.0365,278.0
80.0,80.0,243.2057,80.0
239.0,239.0,168.5007,239.0
179.0,179.0,200.3578,179.0
239.0,159.0,117.2359,119.5
239.0,239.0,363.1463,239.0
219.0,219.0,301.2682,119.0
159.0,159.0,223.6347,159.0
179.0,179.0,339.4013,179.0
397.0,119.0,112.661,132.3333
278.0,179.0,143.7611,139.0
199.0,199.0,83.9315,199.0
139.0,139.0,133.9039,139.0
139.0,139.0,135.1333,139.0
139.0,139.0,402.8613,139.0
139.0,139.0,1362.7092,139.0
99.0,99.0,159.5306,99.0
99.0,99.0,617.5032,99.0
139.0,139.0,445.1957,139.0
139.0,139.0,194.4544,99.0
119.0,119.0,240.8137,119.0
179.0,179.0,251.0403,179.0
259.0,179.0,207.5795,129.5
179.0,99.0,117.8357,89.5
199.0,199.0,692.9203,199.0
219.0,219.0,252.5045,219.0
80.0,80.0,35.171,278.0
139.0,139.0,199.2699,139.0
259.0,259.0,279.732,259.0
159.0,159.0,201.4907,159.0
418.0,199.0,66.1154,209.0
298.0,99.0,85.92,80.0
338.0,338.0,106.0189,338.0
179.0,179.0,0.0,338.0
199.0,199.0,233.6204,199.0
139.0,139.0,169.9448,139.0
218.0,99.0,591.0763,139.0
258.0,258.0,119.877,258.0
120.0,120.0,143.0079,219.0
238.0,238.0,82.1523,238.0
139.0,139.0,119.877,139.0
538.0,538.0,58.228,538.0
278.0,139.0,348.7614,139.0
199.0,199.0,166.3641,199.0
239.0,239.0,136.0588,239.0
139.0,139.0,120.6172,139.0
99.0,99.0,424.8088,99.0
198.0,99.0,131.8797,238.0
318.0,199.0,202.6111,159.0
198.0,99.0,110.0011,99.0
199.0,199.0,756.6033,248.5
219.0,219.0,173.6555,198.5
139.0,139.0,220.4291,99.0
199.0,199.0,121.1084,199.0
179.0,179.0,73.0924,179.0
179.0,179.0,807.1488,179.0
179.0,179.0,471.7648,179.0
219.0,139.0,117.0694,80.0
100.0,100.0,296.7849,100.0
80.0,80.0,307.033,80.0
99.0,99.0,232.0005,99.0
318.0,139.0,91.7878,159.0
238.0,238.0,107.3709,238.0
119.0,119.0,178.1011,119.0
199.0,199.0,111.4462,180.0
80.0,80.0,135.5701,80.0
239.0,239.0,142.4588,239.0
159.0,159.0,113.2166,159.0
139.0,139.0,165.9827,139.0
199.0,199.0,310.3244,199.0
279.0,279.0,178.514,279.0
338.0,139.0,374.7212,169.0
139.0,139.0,68.0827,139.0
278.0,119.0,69.029,139.0
179.0,179.0,127.5157,179.0
258.0,258.0,154.1752,258.0
199.0,199.0,58.8069,199.0
139.0,139.0,82.8387,139.0
338.0,139.0,228.2898,112.6667
219.0,219.0,130.3467,219.0
159.0,159.0,130.9599,159.0
99.0,99.0,233.0048,99.0
318.0,179.0,297.0038,159.0
298.0,139.0,103.9832,149.0
358.0,358.0,187.8224,358.0
159.0,159.0,612.7424,159.0
139.0,139.0,220.096,139.0
119.0,119.0,229.7129,119.0
258.0,258.0,78.8432,179.0
80.0,80.0,122.2804,80.0
199.0,199.0,45.1359,199.0
99.0,99.0,130.124,99.0
139.0,139.0,513.6295,139.0
219.0,219.0,333.7911,219.0
99.0,99.0,111.4955,99.0
179.0,179.0,40.1404,179.0
80.0,80.0,719.8272,80.0
120.0,120.0,74.6073,319.0
80.0,80.0,265.6991,80.0
80.0,80.0,145.664,80.0
