eyemove/table1.firstPassFixDur,eyemove/table1.landingPos,eyemove/table1.lastSaccLen,eyemove/table1.leavingPos,eyemove/table1.lineNo,eyemove/table1.meanFixDur,eyemove/table1.nextFixDur,eyemove/table1.prevFixPos,eyemove/table1.pupilDiamLag,eyemove/table1.pupilDiamMax
99.0,64.3817,240.1838,58.7388,9267.0,99.0,159.0,149.566,0.1792,0.1217
119.0,19.0591,158.1597,34.7635,9745.0,119.0,159.0,104.69,0.351,0.1425
99.0,59.0445,97.2947,66.1532,6593.0,99.0,139.0,290.1103,0.3931,0.2061
239.0,79.5063,251.2867,84.1724,2078.0,139.0,100.0,272.738,0.2954,0.1879
278.0,80.0,96.2549,68.0165,8640.0,278.0,99.0,216.7602,0.9383,0.1063
199.0,134.2386,226.4404,24.9098,10547.0,168.5,139.0,330.5889,0.5782,0.1612
318.0,93.094,123.501,54.9409,5406.0,159.0,238.0,135.724,0.0652,0.1102
358.0,66.8674,74.2378,68.6385,3656.0,358.0,119.0,86.6833,0.29,0.1925
199.0,79.6006,94.5119,53.8934,9588.0,199.0,179.0,380.434,0.0761,0.0891
219.0,84.1487,129.1395,61.0266,4921.0,219.0,179.0,138.4377,0.1196,0.2116
119.0,81.4632,107.3336,104.3552,4883.0,119.0,80.0,80.0625,0.2986,0.1096
159.0,41.6473,93.0121,39.0032,5954.0,159.0,199.0,69.0,0.1711,0.1126
99.0,122.9837,307.1795,130.0038,4310.0,99.0,258.0,191.157,0.107,0.231
139.0,22.1416,186.6039,6.5765,1175.0,139.0,119.0,88.5889,0.3568,0.0088
139.0,113.7475,181.5275,122.0256,8602.0,179.0,159.0,95.2943,0.0242,0.1912
100.0,81.1249,125.4193,65.307,6506.0,100.0,159.0,387.1137,0.1339,0.1529
99.0,48.2597,122.2007,33.8711,3614.0,99.0,99.0,241.9793,0.496,0.3245
99.0,108.8726,291.5017,116.7101,7226.0,99.0,139.0,108.3744,0.1771,0.0756
338.0,53.1507,60.4669,54.7403,3736.0,338.0,139.0,472.089,0.2188,0.3768
119.0,68.1799,214.3648,69.527,6412.0,119.0,219.0,681.502,0.4955,0.1615
99.0,159.2836,130.2459,62.0181,7444.0,109.5,139.0,341.7865,0.0867,0.0787
219.0,91.8708,99.0454,88.3233,6740.0,109.5,179.0,155.6567,0.4174,0.0449
199.0,133.0338,296.5611,126.223,9546.0,199.0,159.0,537.0177,0.6081,0.3191
199.0,40.4011,219.1124,72.0781,7299.0,185.6667,119.0,511.661,0.0558,0.1138
139.0,36.8782,327.6145,32.6497,9623.0,139.0,199.0,209.0598,0.2466,0.3276
179.0,90.0056,194.2807,102.4719,9693.0,179.0,179.0,122.4091,0.0971,0.4446
219.0,53.033,111.8794,67.1007,2685.0,219.0,199.0,54.1202,0.9595,0.9595
318.0,102.0123,175.5007,65.1556,10105.0,159.0,159.0,682.587,0.2507,0.2347
139.0,22.8965,167.6261,20.7966,6962.0,139.0,99.0,346.2441,0.2988,0.1038
119.0,66.4906,150.6196,80.4254,3897.0,119.0,119.0,267.8544,0.2083,0.2953
259.0,77.6032,50.5693,78.1025,7607.0,89.5,139.0,347.908,0.1871,0.2011
159.0,22.8035,1067.1551,40.3268,3440.0,159.0,119.0,75.505,0.1958,0.1348
179.0,53.7587,128.8507,79.6053,1586.0,89.5,139.0,336.2648,0.2496,0.1556
437.0,48.3839,393.0385,41.4276,5362.0,437.0,159.0,95.0211,0.0427,0.0097
378.0,7.7621,183.5824,17.1026,4150.0,378.0,159.0,833.0294,0.0395,0.0395
139.0,89.5349,196.6037,98.5812,2037.0,129.0,99.0,328.0244,0.2524,0.1609
239.0,64.5174,975.1833,955.6627,2278.0,209.0,219.0,463.0011,0.6492,2.1322
139.0,61.7454,585.0479,56.6613,10199.0,139.0,80.0,292.7456,0.3622,0.2642
318.0,73.9814,92.5054,42.6058,1437.0,159.0,139.0,494.9828,0.2076,0.1386
199.0,55.933,216.985,78.9335,2405.0,199.0,139.0,83.2166,0.8567,0.4057
140.0,23.8799,726.0062,41.6083,2249.0,140.0,359.0,58.6686,-0.1566,-0.4376
357.0,26.7442,921.2918,103.0194,1928.0,119.0,179.0,161.7931,0.1229,0.0699
99.0,116.5686,235.0899,127.548,8848.0,99.0,80.0,772.7464,0.1188,0.0708
219.0,42.9418,55.7584,46.4866,780.0,219.0,179.0,556.1187,0.1341,0.1396
139.0,60.5743,155.5072,51.0221,5446.0,139.0,179.0,139.0863,0.1787,0.0257
239.0,33.3542,173.7074,45.1054,8469.0,239.0,119.0,36.7696,0.2162,0.3002
238.0,57.6303,115.3917,65.3644,4623.0,238.0,179.0,181.0028,0.1682,0.2312
100.0,120.6617,657.164,107.6894,3515.0,100.0,119.0,100.02,0.3008,0.1548
80.0,73.9341,147.5305,83.0738,6377.0,80.0,159.0,218.8264,0.663,0.023
199.0,38.9005,226.4757,40.7063,629.0,199.0,99.0,117.0043,0.1611,0.0571
80.0,83.9315,229.5441,81.4448,166.0,80.0,99.0,125.2996,0.1215,0.17
179.0,65.192,147.589,52.9646,6427.0,179.0,80.0,313.2491,0.3249,-0.0576
298.0,88.2397,316.9941,87.9119,9768.0,298.0,139.0,378.3808,0.198,0.1065
179.0,61.6299,309.7325,77.1184,10622.0,179.0,239.0,46.6905,0.1167,0.0342
139.0,77.0146,185.7323,82.8734,9138.0,139.0,259.0,278.9498,0.1342,0.0882
358.0,60.5083,91.9035,53.0024,1060.0,358.0,179.0,172.8381,0.1034,0.0319
139.0,24.8395,150.2132,20.9404,5088.0,139.0,139.0,79.3095,0.3583,0.3163
99.0,114.6571,592.9058,105.1309,6367.0,99.0,80.0,27.2947,0.236,0.1055
80.0,86.5592,126.7764,84.3282,9274.0,298.0,179.0,453.0541,0.2092,0.1792
278.0,18.527,369.5487,64.3758,6020.0,139.0,238.0,500.8812,0.2561,0.0886
199.0,37.769,165.4093,39.8121,7261.0,199.0,159.0,100.3195,0.0928,0.0568
179.0,44.2041,165.128,35.8504,5963.0,179.0,80.0,154.6157,0.4721,0.3381
318.0,97.9005,824.8674,212.5376,4589.0,159.0,199.0,78.5175,0.3452,0.2337
179.0,69.9518,202.9495,71.044,10017.0,139.0,80.0,137.6445,0.193,0.1875
378.0,64.002,108.0116,69.161,5832.0,189.0,239.0,56.0089,0.237,0.2565
119.0,53.6027,469.3967,56.7539,6620.0,119.0,99.0,73.0068,0.1191,0.0406
179.0,115.3365,208.5096,108.9151,2730.0,179.0,319.0,29.5296,0.19,0.19
418.0,71.5856,125.504,76.4739,3929.0,418.0,119.0,122.1475,0.7691,0.3946
99.0,145.0284,464.7349,138.1611,10489.0,99.0,258.0,0.0,0.1837,0.0372
139.0,15.2398,194.5925,12.53,5470.0,139.0,99.0,224.7221,0.2222,0.0972
239.0,107.5744,300.0417,87.5129,541.0,239.0,139.0,103.1746,0.2083,0.1303
140.0,99.786,450.0189,100.221,2467.0,20.0,20.0,139.0575,0.447,-0.9505
139.0,37.3162,50.1124,40.2492,10086.0,139.0,179.0,571.1812,0.0122,-0.0043
139.0,50.589,387.7435,57.0636,10584.0,139.0,119.0,644.5727,0.3317,0.0987
119.0,70.0643,385.1873,67.862,4866.0,119.0,219.0,176.7258,0.1756,-0.0969
199.0,124.1471,115.9741,131.8048,122.0,199.0,179.0,453.3487,0.0775,0.147
139.0,76.0592,110.2554,69.5288,8670.0,159.0,139.0,531.1139,0.1568,0.0883
219.0,64.6239,92.8924,52.7684,8351.0,179.0,179.0,104.9952,0.3339,0.3884
457.0,98.1186,105.5746,101.1496,89.0,457.0,219.0,191.9505,0.2915,0.2915
299.0,86.8159,62.6997,84.5355,2227.0,299.0,578.0,330.4905,1.4619,2.2779
258.0,63.8318,283.8045,72.0278,6855.0,129.0,99.0,184.4587,0.2544,0.1279
99.0,81.3019,557.2443,86.977,7067.0,99.0,179.0,288.6261,0.2128,0.2583
139.0,57.2189,200.6801,67.8178,4039.0,139.0,99.0,53.8516,0.2446,0.1576
238.0,37.6198,550.3519,46.5242,9012.0,238.0,159.0,478.0377,0.2897,0.3507
20.0,62.8172,190.5026,65.025,2930.0,20.0,179.0,266.7208,0.9337,0.4262
139.0,81.9954,87.6156,96.7846,6950.0,139.0,80.0,170.1058,0.2873,-0.0457
319.0,66.4248,72.0434,54.555,3104.0,319.0,319.0,166.5173,1.9266,1.1616
240.0,104.2929,93.4077,107.379,3873.0,398.0,99.0,123.4058,0.1143,-0.0072
99.0,148.092,186.3632,135.8354,7302.0,99.0,80.0,61.7414,0.0753,0.0528
119.0,5.7009,116.6812,10.7935,1689.0,179.0,139.0,232.1659,0.1696,0.0766
80.0,111.2531,128.0352,110.7655,9671.0,80.0,179.0,278.3523,0.2531,0.0761
99.0,14.151,697.87,15.6605,5471.0,99.0,99.0,203.1576,0.2467,0.1437
278.0,49.8723,187.5613,96.2873,8550.0,139.0,159.0,0.0,0.1212,-0.0188
278.0,49.4899,148.3139,68.0147,7505.0,278.0,199.0,109.6221,0.1212,0.0282
179.0,51.2104,128.6177,51.923,3630.0,179.0,80.0,451.8462,0.614,-0.0595
100.0,26.1964,85.0368,25.4951,253.0,100.0,139.0,223.2241,0.2924,0.5104
139.0,58.2495,134.0168,64.8787,10208.0,139.0,219.0,15.8114,0.1867,0.1217
179.0,96.7536,244.2478,90.8983,369.0,179.0,179.0,191.1282,0.0089,0.0139
219.0,49.1554,205.6502,59.0021,4742.0,219.0,119.0,120.1041,0.2386,0.0596
139.0,60.1041,158.5386,47.8539,4826.0,139.0,199.0,157.1146,0.1606,0.2776
278.0,31.0886,144.0139,5.3151,9738.0,278.0,159.0,128.4562,0.2125,0.0425
99.0,8.5147,707.5373,2.5495,9199.0,99.0,199.0,380.0118,0.1107,0.1177
80.0,81.6165,186.6447,85.4942,5583.0,80.0,179.0,27.313,0.275,0.1805
139.0,70.799,162.4962,64.3273,1865.0,139.0,139.0,117.0385,0.4189,0.2718
139.0,43.6578,183.8648,34.4093,2090.0,99.0,119.0,220.2272,0.1859,0.0724
99.0,17.2047,239.4394,27.7218,9651.0,99.0,100.0,278.5193,0.1476,0.1861
279.0,60.0833,70.0874,73.6817,2779.0,279.0,20.0,226.4906,-0.0108,-0.2753
99.0,64.1327,204.8908,58.1055,6963.0,99.0,99.0,111.463,0.2988,0.1038
319.0,54.4656,210.072,86.885,2697.0,319.0,279.0,516.0824,1.971,0.4215
159.0,58.6686,195.6074,65.4599,6448.0,159.0,139.0,122.0246,0.3484,0.2484
219.0,55.5563,180.2006,36.1836,486.0,219.0,239.0,140.8013,0.1383,0.0073
219.0,27.3542,226.0138,31.8904,7734.0,219.0,99.0,210.8009,0.2556,0.2556
99.0,144.7213,342.646,130.5613,8745.0,99.0,179.0,52.8867,0.2678,0.1468
159.0,128.5613,138.4133,126.0248,6786.0,159.0,80.0,778.2268,0.2184,0.0674
339.0,60.6671,88.0525,89.0351,2521.0,339.0,199.0,500.6496,0.9915,1.0915
119.0,35.7351,127.5245,33.4701,9641.0,119.0,179.0,170.3203,0.1461,0.1271
139.0,50.3612,88.5903,35.6931,8309.0,139.0,219.0,94.0,0.1654,0.1319
99.0,159.227,772.1026,164.6489,488.0,99.0,258.0,197.0913,0.1383,0.0088
100.0,36.5411,574.2269,32.5346,10337.0,100.0,99.0,282.023,0.3363,0.1043
259.0,31.5674,366.1291,38.4708,6145.0,259.0,139.0,67.4759,0.0326,0.0756
139.0,75.228,250.6297,73.3655,7328.0,139.0,99.0,112.0089,0.2543,0.1713
139.0,61.0942,513.1335,58.1936,10373.0,139.0,139.0,246.2702,0.6683,0.1698
80.0,30.8585,94.5013,28.6356,1868.0,80.0,159.0,119.8541,0.3453,0.4189
99.0,70.9454,652.5002,78.2304,7747.0,99.0,258.0,167.0479,0.0311,0.0411
239.0,57.7603,188.006,71.5489,5377.0,239.0,258.0,149.2146,0.0722,0.1722
119.0,11.2361,206.3129,17.1026,1960.0,119.0,199.0,112.6455,0.0979,0.0844
119.0,53.9676,460.7,52.5595,7320.0,119.0,119.0,429.2622,0.4978,0.0713
239.0,62.8431,50.324,63.673,2097.0,80.0,99.0,218.0734,0.1649,0.1494
139.0,54.6191,263.9934,60.6671,9459.0,139.0,80.0,140.0036,0.2636,0.1271
119.0,76.3217,84.537,83.0136,3261.0,119.0,139.0,85.8429,0.2765,0.213
338.0,50.3587,86.9511,52.9009,176.0,139.0,80.0,167.1915,0.0265,0.0345
139.0,83.4521,57.0898,77.9295,3689.0,139.0,219.0,170.8011,0.3095,0.0815
179.0,10.5119,57.8468,12.3794,1466.0,179.0,139.0,289.9948,0.1251,0.0141
139.0,68.6167,234.8601,91.6106,7543.0,139.0,159.0,125.2837,0.5327,0.1612
199.0,59.808,340.2117,47.3128,641.0,338.0,99.0,765.0529,0.0821,-0.0544
298.0,21.587,128.001,169.0362,5855.0,149.0,179.0,72.0069,0.2215,0.2235
159.0,81.8917,108.4735,78.2192,9739.0,159.0,179.0,212.2287,0.2125,0.0375
199.0,138.0444,71.1354,123.8406,2041.0,109.5,119.0,343.5957,0.2104,0.2524
218.0,32.8672,536.28,36.0902,7617.0,109.0,119.0,268.9108,0.3301,0.2456
119.0,18.6682,162.0903,34.9857,4887.0,119.0,278.0,149.0034,0.2986,0.2676
238.0,64.5368,64.2806,65.5515,197.0,238.0,119.0,154.0811,0.101,-0.0065
259.0,10.7935,113.1868,55.581,2647.0,259.0,199.0,166.7693,1.407,-0.7115
179.0,101.2744,189.1778,87.9119,357.0,179.0,139.0,83.006,0.0624,0.0829
159.0,94.3001,40.5278,91.571,5617.0,159.0,497.0,365.5845,0.114,0.114
219.0,64.5949,351.5252,80.4006,2363.0,219.0,438.0,41.1096,1.4757,0.9047
139.0,92.4189,45.467,109.1662,5861.0,139.0,179.0,49.0408,0.127,0.1505
159.0,82.3241,91.9837,91.7347,5288.0,159.0,99.0,81.1234,0.1433,0.1433
139.0,4.7434,269.5561,11.2805,3346.0,139.0,139.0,308.365,0.068,0.3265
298.0,103.8087,81.0586,70.9454,861.0,149.0,259.0,266.1015,0.1169,0.1039
119.0,74.4312,117.031,74.3135,5032.0,119.0,139.0,32.8024,0.4191,0.2806
239.0,63.3028,119.0976,83.8048,4933.0,239.0,119.0,48.8365,0.2586,0.0736
219.0,58.5875,280.5539,58.1808,3286.0,219.0,99.0,162.3361,0.1785,0.098
159.0,78.6384,107.5744,99.1426,4380.0,159.0,199.0,463.6917,0.4492,0.0942
338.0,126.9212,90.7331,83.4341,4340.0,159.0,179.0,875.0366,0.1455,0.089
258.0,74.6726,87.7852,60.1041,4748.0,258.0,199.0,371.2142,0.4036,0.2386
379.0,70.8696,108.074,59.8206,2323.0,279.0,180.0,152.7776,4.4917,4.4917
139.0,91.6788,477.7682,84.7127,8102.0,139.0,139.0,64.5368,0.0489,0.0559
179.0,44.9806,198.5157,59.5063,7256.0,179.0,199.0,138.7552,0.0818,0.0803
80.0,36.9121,392.699,30.7937,6033.0,80.0,99.0,458.0393,0.3536,0.0901
358.0,37.3965,234.5021,2.5,701.0,179.0,100.0,594.9832,0.2051,0.2401
179.0,33.6341,149.1518,48.3994,8519.0,179.0,139.0,75.2861,0.1132,0.0227
179.0,126.6669,162.0031,113.9265,9963.0,99.0,179.0,51.2445,0.246,0.1975
199.0,19.1638,124.5361,30.6023,75.0,199.0,239.0,95.3362,0.055,0.038
199.0,51.4636,184.6145,63.6946,5847.0,199.0,219.0,198.3053,0.2235,0.0085
219.0,37.3263,294.6226,30.9556,10209.0,219.0,239.0,107.3778,0.1887,0.0997
119.0,47.5184,226.3454,45.853,10662.0,119.0,99.0,236.1715,0.0642,0.1097
139.0,95.0053,874.0631,97.0271,2086.0,139.0,159.0,28.1603,0.1859,0.1554
259.0,36.3593,317.3704,30.1081,3209.0,259.0,179.0,121.0165,-1.1764,0.3036
457.0,88.1547,185.5108,19.5064,4802.0,228.5,258.0,201.7251,0.3161,0.3006
139.0,1.5811,236.0095,14.0801,7796.0,139.0,100.0,202.3116,0.1316,0.1456
139.0,94.3001,169.0067,101.1496,1490.0,298.0,99.0,40.7185,0.8481,0.1906
457.0,42.547,212.9842,27.0185,4195.0,457.0,258.0,0.0,0.069,0.1275
179.0,39.6295,200.5224,57.9828,5124.0,179.0,179.0,87.9318,0.0443,0.0158
99.0,52.5595,590.7929,54.8293,8571.0,99.0,159.0,471.208,0.3717,0.2727
80.0,60.21,50.0,75.1482,6996.0,80.0,80.0,351.4598,0.2253,0.0343
119.0,60.2536,156.5799,71.332,10318.0,119.0,139.0,359.3884,0.2023,0.2313
119.0,46.6905,121.1084,45.2217,2107.0,129.5,159.0,111.6065,0.3234,0.1649
179.0,55.1951,163.0598,62.46,1556.0,179.0,139.0,108.7796,0.0761,0.2081
359.0,70.4716,88.9508,40.3268,2737.0,359.0,259.0,169.5465,1.0745,0.4335
219.0,36.8409,149.459,55.563,4029.0,219.0,239.0,141.4496,0.2936,0.1081
159.0,167.5269,138.153,175.3147,9597.0,119.0,179.0,115.3646,0.0621,0.0166
378.0,95.2733,215.0593,69.5647,5184.0,378.0,139.0,786.1768,0.0813,0.1128
259.0,81.2712,394.1427,83.4086,2148.0,259.0,259.0,0.0,0.6274,0.5794
139.0,103.4517,69.4262,110.7305,1740.0,139.0,99.0,35.4683,0.3933,0.2544
139.0,34.6446,264.4844,34.2126,7290.0,139.0,179.0,0.0,0.1138,0.1763
80.0,102.9004,435.9014,85.4942,10365.0,80.0,99.0,410.3523,0.3988,0.1278
199.0,68.7841,73.2069,92.716,8933.0,99.5,199.0,161.4466,0.1327,0.1327
219.0,42.2641,328.2777,25.1098,10642.0,119.0,179.0,189.3806,0.5022,0.0697
259.0,137.052,66.191,149.4021,1029.0,119.0,278.0,484.5998,0.1189,0.1254
279.0,69.6724,65.7305,83.86,3021.0,279.0,379.0,106.4519,0.9126,0.7296
80.0,24.0416,352.23,31.9766,5049.0,80.0,159.0,0.0,0.2423,0.0333
298.0,75.1681,93.1034,72.3671,4759.0,298.0,119.0,0.0,0.4881,0.5071
80.0,25.4018,330.276,42.2966,6639.0,80.0,80.0,249.1907,0.1795,0.1686
99.0,98.6534,108.14,112.0413,118.0,99.0,278.0,78.0577,0.147,0.0805
219.0,47.1832,237.4031,77.9006,2501.0,219.0,219.0,226.3846,0.2085,-0.3515
179.0,59.4348,160.0383,45.9619,8995.0,278.0,219.0,375.2253,0.1462,0.1052
258.0,8.7464,261.6028,27.0185,244.0,258.0,159.0,200.8781,0.3074,0.2004
139.0,28.8141,54.7951,20.7966,3959.0,99.0,219.0,392.902,0.4466,0.4466
418.0,123.5607,282.438,34.2527,4994.0,209.0,159.0,0.0,0.1746,0.1001
159.0,99.7296,91.7674,97.0387,10731.0,159.0,119.0,0.0,0.399,0.3855
139.0,62.2656,128.7808,76.6437,4252.0,139.0,139.0,103.3925,0.2625,0.095
357.0,56.9956,89.9694,110.8197,1986.0,119.0,139.0,180.8674,0.0904,0.1139
298.0,65.0692,128.2312,80.1265,491.0,298.0,298.0,198.5397,0.1383,0.1383
179.0,23.5213,196.6628,17.4642,8085.0,179.0,199.0,231.3115,0.1418,0.0268
99.0,59.3317,150.1949,80.5062,3616.0,99.0,159.0,399.3257,0.496,0.3245
198.0,80.9089,671.4239,89.5391,3906.0,99.0,139.0,120.2206,0.1753,0.1563
199.0,36.4589,132.2365,36.4177,10577.0,239.0,139.0,53.4883,0.1637,0.0837
239.0,116.0711,132.1637,87.5571,2819.0,239.0,279.0,0.0,1.5692,0.6462
179.0,60.531,98.1835,56.0201,4353.0,179.0,179.0,65.0692,0.0047,-0.0408
179.0,34.0037,452.0426,34.5254,10586.0,179.0,139.0,61.8466,0.3507,0.1637
298.0,38.1903,127.5088,34.2126,5606.0,298.0,258.0,169.6732,0.35,0.3155
179.0,39.7555,165.1802,48.5,1194.0,179.0,159.0,170.9883,0.0103,0.0158
159.0,128.6672,162.0633,101.4852,3588.0,367.5,278.0,1046.2476,0.226,0.374
99.0,26.6317,81.2665,20.4267,8545.0,259.0,139.0,302.0265,0.2232,0.1882
139.0,56.0803,189.4842,51.0882,10818.0,139.0,99.0,112.6144,0.1595,0.124
419.0,45.1054,146.5137,47.5395,3020.0,20.0,239.0,261.6276,0.9126,0.7296
298.0,96.8736,237.8424,104.0156,9891.0,99.0,199.0,106.7755,0.0915,0.0765
159.0,166.6208,194.6645,149.9483,1643.0,159.0,239.0,361.2478,0.6131,0.2126
119.0,99.7459,303.5334,112.5389,3727.0,119.0,80.0,752.8911,0.1166,0.1776
278.0,199.332,103.646,216.7793,7673.0,199.0,159.0,17.2047,0.2906,0.1801
99.0,59.1037,399.4277,61.0,8163.0,99.0,159.0,113.0398,0.2504,0.0964
179.0,50.9902,208.9527,40.9664,2931.0,179.0,279.0,160.3278,0.9337,0.4262
99.0,103.9964,276.0783,86.5924,10458.0,80.0,139.0,114.8564,0.0247,0.0057
99.0,95.6883,77.1038,94.2404,931.0,278.0,258.0,282.3119,0.0814,0.0954
99.0,46.457,572.5055,101.5972,1419.0,169.0,238.0,200.9602,0.1332,0.1332
99.0,15.3052,197.2777,12.0934,8873.0,99.0,139.0,301.7052,0.2297,0.1852
199.0,83.0015,386.2464,79.511,9636.0,199.0,99.0,229.0589,0.1276,0.1166
139.0,87.9801,135.3292,87.0919,5259.0,139.0,139.0,128.4134,0.0988,0.0688
139.0,11.5434,142.1487,13.2098,5670.0,139.0,179.0,181.276,0.102,0.106
199.0,145.2481,258.031,129.5116,9531.0,199.0,99.0,575.8055,0.2606,0.1761
258.0,52.3927,206.6023,67.0075,9925.0,258.0,139.0,470.0011,0.07,0.0925
319.0,29.3471,53.2189,66.6108,2645.0,259.0,279.0,749.0808,0.7805,-0.5825
99.0,70.2157,114.0099,63.6965,5953.0,199.0,298.0,153.9383,0.1711,0.1216
119.0,73.2069,162.8381,78.1553,10171.0,119.0,80.0,48.3735,0.2032,0.1572
159.0,40.3113,360.6279,51.0025,3474.0,159.0,219.0,363.5629,0.1743,0.3513
160.0,69.4208,1001.4502,85.0368,6951.0,80.0,139.0,32.8938,0.2873,0.0298
179.0,34.5,537.5733,41.1886,939.0,179.0,219.0,214.021,0.0039,0.0359
20.0,74.5201,661.376,75.1415,2256.0,20.0,279.0,256.7976,0.4364,-0.5261
159.0,67.9559,59.8415,68.4288,557.0,159.0,219.0,118.5622,0.0958,0.0853
139.0,19.0591,283.5,15.1327,9051.0,139.0,259.0,127.0157,0.1312,0.1617
219.0,57.6238,282.16,71.1425,2432.0,219.0,199.0,88.3233,1.3177,1.2217
159.0,78.6543,173.3818,78.9715,7862.0,159.0,139.0,192.9378,0.2213,0.0563
139.0,66.7776,103.5495,65.797,515.0,139.0,179.0,773.3589,0.4488,0.1318
258.0,93.5428,141.508,41.8629,8127.0,129.0,179.0,675.7426,0.2284,0.0614
100.0,55.5203,560.7069,62.8828,2794.0,100.0,319.0,148.0304,0.5822,0.1722
418.0,105.5237,129.4025,78.0577,1861.0,209.0,139.0,827.5458,0.4189,0.2228
179.0,33.0946,527.5332,26.5,8625.0,179.0,139.0,367.2669,0.2288,0.1023
139.0,54.0023,868.4752,53.584,4681.0,139.0,199.0,37.3363,0.1437,0.1227
80.0,65.0,192.6266,63.3344,8316.0,80.0,139.0,113.0708,0.1984,0.1054
179.0,27.2809,85.3009,41.9076,313.0,278.0,159.0,420.3439,0.1059,0.1059
179.0,39.9656,347.7963,44.0028,5051.0,179.0,179.0,66.3702,0.2423,0.1213
159.0,40.8167,96.6049,48.2312,1615.0,159.0,179.0,401.263,0.1091,0.0831
20.0,106.4202,103.0364,167.5858,2384.0,109.5,239.0,32.5576,0.2482,-0.5668
160.0,72.8869,685.4331,79.9062,1359.0,80.0,238.0,59.4138,0.2482,0.1427
139.0,63.9316,186.784,59.203,1626.0,139.0,139.0,0.0,0.0591,0.0716
159.0,64.0078,217.5092,57.7256,3697.0,159.0,278.0,0.0,0.5301,0.3796
278.0,118.4451,179.2017,119.9854,5296.0,99.0,199.0,78.7464,0.1393,0.0798
99.0,59.7704,51.0,65.4618,8402.0,179.0,179.0,114.7693,0.2292,0.1682
139.0,9.2195,97.1249,26.6317,8075.0,139.0,99.0,107.2986,0.2033,-0.0372
139.0,29.7195,57.5196,13.0384,1714.0,139.0,159.0,64.3817,0.4183,0.1829
139.0,15.2069,128.6944,21.4767,1429.0,139.0,139.0,0.0,0.1446,0.0431
179.0,96.0169,692.9939,77.6032,466.0,179.0,278.0,265.0019,0.1613,0.1523
159.0,93.1625,242.5,91.5669,8973.0,159.0,179.0,326.9388,0.1307,0.1927
99.0,71.2776,232.7767,59.3633,3603.0,99.0,179.0,153.1176,0.2685,0.1395
139.0,33.1851,136.0744,48.5412,1876.0,139.0,179.0,279.2597,0.2394,0.1074
119.0,283.8706,134.5929,291.0017,6366.0,119.0,99.0,27.2947,0.236,0.1055
159.0,77.2528,311.5004,76.0608,3392.0,199.0,139.0,312.5188,0.3965,0.3585
239.0,49.5202,181.0559,47.2652,5960.0,239.0,179.0,154.6351,0.4721,0.1321
159.0,49.8623,181.2236,63.2949,5008.0,159.0,378.0,67.9117,0.1056,0.0531
80.0,74.3303,44.78,68.8204,3451.0,80.0,179.0,273.4685,0.5288,-0.0342
139.0,49.8121,209.1728,45.2355,6539.0,139.0,80.0,181.4663,0.2781,0.1785
219.0,57.4674,52.7376,56.8001,5416.0,219.0,219.0,108.1665,0.0267,0.0152
199.0,25.8118,279.0448,29.7532,8905.0,199.0,139.0,597.5969,0.1047,0.0667
99.0,79.6006,586.7355,113.0542,3637.0,99.0,179.0,110.4536,0.1465,0.3645
239.0,99.334,119.3325,85.8793,2757.0,119.5,139.0,173.1127,1.4612,1.4612
299.0,60.9631,287.4182,57.8014,3318.0,99.6667,80.0,138.0036,0.5545,0.245
338.0,152.8398,158.7931,99.4082,1412.0,169.0,139.0,97.1288,0.2327,0.2327
338.0,54.7449,95.1223,58.1055,4554.0,169.0,219.0,581.173,0.1347,-0.0328
119.0,56.4469,549.4129,57.1424,5814.0,119.0,139.0,62.2977,0.153,0.0785
219.0,22.8254,186.8241,21.9659,5664.0,219.0,219.0,97.3293,0.147,0.1995
80.0,150.5075,301.6061,161.28,9244.0,119.0,239.0,13.4536,0.3152,0.3877
258.0,52.4238,195.0519,75.0417,4196.0,258.0,139.0,246.6293,0.1015,0.0705
139.0,37.9473,58.5021,46.2196,5206.0,139.0,139.0,72.111,0.3413,0.1458
139.0,1004.0997,1121.4024,992.9363,5998.0,119.0,238.0,69.7209,0.2071,0.1501
99.0,17.8466,100.1312,28.9007,7717.0,99.0,139.0,308.7653,0.1816,-0.0044
99.0,50.2021,195.9751,85.5,4424.0,179.0,179.0,283.3867,0.2667,0.2667
258.0,115.9526,104.1453,111.8939,1505.0,318.0,239.0,189.9526,0.0001,0.1361
536.0,51.87,159.0786,182.0391,8376.0,178.6667,179.0,172.7021,0.0842,0.0642
99.0,76.5914,249.1154,82.6075,8926.0,99.0,119.0,402.9516,0.1327,0.1837
259.0,53.2846,83.5,80.8084,2895.0,259.0,279.0,264.6091,0.9162,0.9162
199.0,46.0977,201.5589,43.1393,10160.0,199.0,139.0,188.7432,0.4172,0.2192
179.0,16.4012,1015.529,1228.9772,9476.0,139.0,159.0,584.9188,0.2171,0.3051
278.0,40.4042,137.7942,85.4283,1594.0,139.0,139.0,88.4081,0.0376,0.2496
199.0,37.4233,430.0814,36.5274,1436.0,139.0,199.0,153.0621,0.2076,0.1386
298.0,100.08,243.4938,28.5044,10242.0,149.0,99.0,151.3308,0.2242,0.1822
258.0,177.0537,82.0061,194.4287,4454.0,258.0,139.0,88.8651,0.1617,0.0802
139.0,56.5,158.2127,67.6702,5003.0,139.0,179.0,151.6476,0.0531,0.0971
99.0,54.3346,635.4725,65.3491,1838.0,159.0,219.0,108.2081,0.1308,0.1729
