eyemove/table9.P2stFixation,eyemove/table9.lastSaccLen,eyemove/table9.regressDur,eyemove/table9.regressLen,eyemove/table9.wordNo,prevFixDur
0,69.9946,518.0,0.0,2.0,239.0
0,115.0761,0.0,0.0,1.0,99.0
0,838.2412,0.0,0.0,5.0,219.0
0,106.7907,99.0,219.0,4.0,139.0
0,490.5928,0.0,0.0,6.0,139.0
0,152.5524,0.0,0.0,1.0,159.0
1,101.7472,379.0,0.0,2.0,159.0
1,119.1512,0.0,0.0,1.0,159.0
0,114.0175,80.0,0.0,2.0,219.0
0,176.098,0.0,0.0,3.0,159.0
1,609.3673,0.0,457.0,1.0,100.0
0,553.097,0.0,874.0,8.0,139.0
1,200.1406,0.0,0.0,1.0,139.0
0,150.7987,0.0,0.0,5.0,238.0
1,194.2897,0.0,0.0,1.0,199.0
0,101.0371,179.0,0.0,2.0,139.0
0,117.5521,1116.0,1912.0,4.0,199.0
0,119.877,0.0,2650.0,8.0,219.0
0,129.3957,0.0,0.0,4.0,338.0
1,58.4829,937.0,1335.0,1.0,279.0
0,113.554,160.0,0.0,2.0,179.0
1,222.7717,0.0,4631.0,2.0,278.0
0,102.2314,577.0,4473.0,1.0,100.0
0,48.6621,0.0,0.0,1.0,119.0
0,60.0187,0.0,0.0,2.0,238.0
0,167.7982,318.0,2646.0,1.0,239.0
0,0.0,0.0,0.0,1.0,298.0
1,485.0673,297.0,9816.0,6.0,139.0
0,123.9728,0.0,0.0,1.0,139.0
0,101.4027,0.0,0.0,1.0,139.0
0,251.0717,0.0,0.0,2.0,298.0
0,61.4003,0.0,0.0,1.0,259.0
1,233.0263,179.0,398.0,4.0,458.0
1,716.9275,0.0,0.0,7.0,139.0
0,721.7579,0.0,0.0,7.0,199.0
0,707.356,0.0,0.0,7.0,298.0
0,114.1326,0.0,0.0,4.0,119.0
1,109.4098,0.0,616.0,1.0,119.0
0,100.4241,0.0,0.0,1.0,119.0
0,282.6278,0.0,15964.0,5.0,119.0
0,236.5021,0.0,0.0,2.0,199.0
0,129.124,0.0,0.0,2.0,139.0
0,284.1127,0.0,0.0,4.0,100.0
0,201.748,0.0,0.0,2.0,199.0
0,518.001,0.0,0.0,1.0,139.0
1,291.5257,497.0,0.0,1.0,0.0
0,88.0738,0.0,0.0,1.0,0.0
1,253.1897,159.0,1113.0,2.0,238.0
1,225.1227,1869.0,0.0,5.0,139.0
1,97.8902,0.0,0.0,4.0,99.0
0,31.7057,0.0,259.0,2.0,239.0
1,115.4784,219.0,0.0,3.0,199.0
1,221.5023,0.0,0.0,1.0,219.0
0,136.18,179.0,0.0,5.0,179.0
0,83.5853,0.0,0.0,1.0,219.0
0,112.8683,0.0,0.0,3.0,179.0
0,38.1477,179.0,318.0,2.0,100.0
1,121.4434,0.0,0.0,1.0,278.0
0,407.2386,0.0,0.0,5.0,219.0
0,76.8651,0.0,0.0,7.0,219.0
0,245.6242,0.0,0.0,1.0,0.0
1,258.9295,0.0,974.0,2.0,318.0
0,205.1006,0.0,0.0,3.0,139.0
0,321.3973,0.0,437.0,10.0,80.0
0,621.6257,0.0,0.0,9.0,179.0
0,113.4251,895.0,99.0,2.0,0.0
1,243.6847,338.0,0.0,1.0,179.0
0,124.0494,0.0,0.0,1.0,139.0
1,117.6287,0.0,0.0,2.0,298.0
1,58.826,0.0,457.0,6.0,139.0
0,375.5163,0.0,0.0,1.0,318.0
0,108.2647,0.0,0.0,1.0,179.0
0,82.1523,278.0,0.0,1.0,139.0
0,260.5691,0.0,0.0,2.0,100.0
0,174.0065,457.0,0.0,2.0,139.0
0,130.5412,358.0,0.0,4.0,139.0
0,164.8674,0.0,0.0,2.0,139.0
1,232.8626,139.0,0.0,1.0,159.0
0,696.7944,0.0,0.0,9.0,258.0
1,59.3001,139.0,0.0,1.0,80.0
1,242.0331,0.0,0.0,3.0,139.0
0,213.8697,0.0,179.0,3.0,139.0
0,157.035,0.0,0.0,1.0,119.0
1,102.5305,0.0,0.0,1.0,199.0
1,67.3146,398.0,398.0,1.0,139.0
1,116.6298,1016.0,4225.0,3.0,140.0
1,63.7122,377.0,477.0,5.0,159.0
1,189.7215,0.0,0.0,1.0,0.0
0,203.5301,239.0,0.0,3.0,99.0
1,155.7899,556.0,0.0,1.0,139.0
0,631.4826,0.0,0.0,7.0,179.0
0,68.5456,0.0,0.0,1.0,119.0
1,104.6482,0.0,0.0,2.0,259.0
0,165.0068,0.0,0.0,1.0,99.0
1,80.0078,298.0,0.0,1.0,278.0
1,188.5,0.0,0.0,3.0,99.0
0,263.1316,478.0,0.0,3.0,219.0
0,187.131,0.0,0.0,1.0,80.0
0,236.6527,0.0,0.0,1.0,119.0
0,246.575,0.0,596.0,5.0,80.0
0,50.04,477.0,0.0,4.0,139.0
0,1445.4747,0.0,0.0,5.0,139.0
0,479.3071,0.0,0.0,6.0,238.0
1,584.1836,0.0,4450.0,5.0,159.0
0,206.8586,0.0,0.0,2.0,100.0
0,511.4834,0.0,0.0,4.0,119.0
0,317.3724,0.0,0.0,1.0,99.0
0,157.8171,179.0,0.0,3.0,159.0
0,278.5687,0.0,0.0,4.0,238.0
0,413.2723,0.0,0.0,2.0,498.0
1,301.059,99.0,0.0,2.0,179.0
0,1124.1835,0.0,119.0,2.0,80.0
1,148.9841,0.0,0.0,3.0,80.0
0,93.7257,0.0,0.0,1.0,457.0
0,240.6502,0.0,0.0,3.0,199.0
1,80.6877,199.0,0.0,3.0,199.0
0,324.2241,0.0,0.0,5.0,139.0
0,505.5022,0.0,397.0,5.0,238.0
0,110.6368,0.0,0.0,5.0,179.0
1,164.7741,1188.0,199.0,3.0,179.0
1,521.5041,0.0,0.0,3.0,199.0
1,242.0331,338.0,914.0,2.0,0.0
0,139.5323,0.0,0.0,3.0,298.0
0,204.8518,0.0,0.0,1.0,159.0
0,155.1403,179.0,1853.0,2.0,219.0
0,89.7622,0.0,0.0,1.0,219.0
0,103.1855,199.0,0.0,4.0,258.0
1,135.0796,1112.0,0.0,1.0,358.0
1,495.9859,1194.0,12433.0,4.0,239.0
0,158.9166,0.0,0.0,1.0,179.0
0,165.4637,0.0,0.0,1.0,99.0
0,171.2381,198.0,0.0,3.0,239.0
1,57.0,179.0,3795.0,3.0,199.0
0,111.2531,238.0,318.0,1.0,259.0
0,552.5333,0.0,0.0,4.0,179.0
0,0.0,0.0,0.0,1.0,119.0
0,71.1846,219.0,756.0,4.0,119.0
0,125.865,556.0,0.0,5.0,219.0
1,177.0254,0.0,0.0,3.0,199.0
1,105.5959,0.0,3855.0,1.0,179.0
1,175.9638,0.0,3239.0,1.0,258.0
0,69.3001,0.0,0.0,4.0,139.0
0,71.514,0.0,0.0,1.0,278.0
0,111.6613,0.0,0.0,2.0,139.0
0,650.0325,0.0,0.0,7.0,159.0
0,211.048,0.0,0.0,2.0,179.0
1,195.6253,0.0,0.0,4.0,119.0
1,166.1423,80.0,357.0,1.0,298.0
0,376.7658,238.0,0.0,4.0,99.0
1,139.0,1153.0,835.0,2.0,139.0
1,419.1718,715.0,596.0,2.0,437.0
0,82.5303,0.0,0.0,4.0,99.0
1,207.3475,238.0,0.0,4.0,338.0
1,99.7647,119.0,0.0,4.0,179.0
0,500.2559,0.0,0.0,4.0,99.0
1,125.3236,179.0,0.0,1.0,119.0
0,121.2023,0.0,0.0,1.0,0.0
1,83.8048,0.0,1212.0,1.0,199.0
0,194.1237,318.0,0.0,2.0,338.0
0,493.0096,0.0,0.0,5.0,119.0
0,614.0004,0.0,0.0,7.0,119.0
0,122.8993,0.0,0.0,5.0,139.0
0,723.3072,0.0,0.0,6.0,80.0
0,747.9215,0.0,0.0,4.0,0.0
0,437.7811,0.0,0.0,4.0,80.0
0,154.7361,159.0,358.0,2.0,0.0
1,58.3802,0.0,0.0,1.0,298.0
1,129.2604,199.0,0.0,1.0,80.0
0,78.5143,20.0,299.0,4.0,219.0
0,227.0518,637.0,1272.0,3.0,278.0
1,79.577,80.0,99.0,2.0,99.0
0,250.3003,0.0,0.0,2.0,80.0
0,241.1327,180.0,477.0,3.0,99.0
0,146.1232,0.0,0.0,5.0,199.0
1,67.5,1651.0,1213.0,1.0,139.0
0,146.5094,0.0,0.0,2.0,199.0
0,122.8993,0.0,557.0,1.0,100.0
1,506.0089,179.0,3658.0,6.0,139.0
0,121.9529,895.0,99.0,2.0,0.0
0,129.1172,219.0,0.0,1.0,278.0
0,0.0,0.0,0.0,6.0,99.0
0,139.5224,0.0,0.0,1.0,179.0
0,128.97,219.0,0.0,4.0,199.0
0,227.5703,198.0,0.0,3.0,100.0
0,155.5201,0.0,0.0,1.0,119.0
1,99.0051,1690.0,0.0,1.0,139.0
1,341.0092,199.0,0.0,4.0,298.0
0,185.0547,0.0,0.0,2.0,199.0
0,137.2088,0.0,0.0,6.0,139.0
1,85.3361,1953.0,1928.0,1.0,298.0
0,59.5189,695.0,219.0,2.0,139.0
0,177.5176,0.0,0.0,4.0,80.0
1,314.5894,3462.0,1611.0,5.0,139.0
1,163.0598,979.0,0.0,1.0,179.0
0,289.5971,0.0,0.0,1.0,0.0
0,257.5587,80.0,0.0,4.0,139.0
1,1317.3121,239.0,179.0,4.0,199.0
0,454.7202,0.0,0.0,5.0,179.0
0,188.0538,0.0,0.0,2.0,139.0
1,220.6043,0.0,0.0,4.0,179.0
0,393.961,0.0,0.0,1.0,159.0
0,317.5,0.0,0.0,3.0,179.0
1,169.4299,1752.0,0.0,3.0,199.0
0,138.1774,99.0,0.0,3.0,99.0
1,159.4091,0.0,0.0,1.0,80.0
0,322.2484,139.0,0.0,3.0,179.0
0,142.5035,0.0,0.0,4.0,238.0
0,107.6162,0.0,0.0,1.0,298.0
0,374.8173,0.0,0.0,3.0,0.0
0,662.9874,0.0,0.0,6.0,80.0
0,400.005,0.0,0.0,4.0,159.0
0,132.0237,0.0,0.0,3.0,139.0
0,65.9109,0.0,0.0,1.0,239.0
1,244.4013,199.0,0.0,1.0,258.0
1,182.4918,99.0,0.0,2.0,139.0
0,221.0713,0.0,0.0,3.0,179.0
0,233.1577,0.0,0.0,4.0,140.0
0,127.8251,0.0,0.0,2.0,179.0
0,336.5416,0.0,179.0,3.0,99.0
0,198.5057,0.0,0.0,1.0,80.0
1,251.0428,0.0,0.0,9.0,219.0
1,288.3834,0.0,0.0,3.0,437.0
0,210.8418,0.0,0.0,2.0,258.0
1,254.6566,498.0,0.0,1.0,99.0
0,449.2029,0.0,0.0,1.0,258.0
1,143.1861,358.0,0.0,1.0,159.0
1,80.1265,0.0,2105.0,1.0,119.0
0,134.5232,0.0,0.0,1.0,298.0
0,97.6281,0.0,0.0,2.0,259.0
0,521.9226,0.0,0.0,1.0,199.0
0,172.0589,676.0,0.0,5.0,179.0
1,144.0703,3984.0,14824.0,3.0,219.0
1,87.0531,99.0,0.0,1.0,139.0
1,142.1487,338.0,914.0,2.0,0.0
1,138.8254,0.0,0.0,5.0,99.0
0,146.6024,0.0,0.0,3.0,179.0
0,240.0083,0.0,0.0,1.0,119.0
1,112.0179,0.0,0.0,3.0,0.0
1,357.1589,873.0,4076.0,4.0,139.0
1,147.085,835.0,0.0,1.0,99.0
0,48.283,0.0,0.0,1.0,179.0
1,57.9763,0.0,714.0,2.0,80.0
0,158.7766,0.0,0.0,3.0,119.0
1,729.1812,0.0,0.0,6.0,99.0
1,154.0146,99.0,0.0,2.0,99.0
1,89.4539,0.0,0.0,1.0,0.0
1,124.3262,477.0,0.0,1.0,139.0
0,96.3379,0.0,0.0,1.0,199.0
0,170.9218,0.0,0.0,3.0,139.0
1,530.7523,0.0,0.0,5.0,259.0
0,177.0791,0.0,0.0,1.0,80.0
1,127.3283,219.0,0.0,1.0,99.0
1,95.0118,0.0,1411.0,2.0,258.0
0,98.1644,258.0,0.0,1.0,258.0
1,91.5874,0.0,0.0,3.0,219.0
0,388.5051,0.0,0.0,3.0,119.0
0,166.7041,0.0,0.0,1.0,99.0
1,277.6698,0.0,0.0,1.0,179.0
0,357.6468,0.0,0.0,1.0,219.0
0,290.0728,417.0,0.0,3.0,199.0
1,63.8161,0.0,1255.0,1.0,339.0
0,137.5082,278.0,0.0,3.0,119.0
0,212.1633,0.0,0.0,5.0,139.0
0,274.5073,199.0,497.0,3.0,199.0
1,116.0388,0.0,0.0,1.0,139.0
0,578.1544,0.0,0.0,1.0,139.0
1,460.7779,0.0,0.0,4.0,179.0
0,99.3227,99.0,0.0,1.0,80.0
0,225.5272,0.0,0.0,1.0,139.0
0,310.2084,159.0,0.0,1.0,159.0
0,179.2791,160.0,0.0,2.0,139.0
0,90.7373,0.0,0.0,2.0,258.0
1,461.0043,952.0,0.0,1.0,80.0
1,454.437,338.0,0.0,1.0,219.0
0,54.6466,0.0,258.0,6.0,119.0
0,297.1952,0.0,0.0,4.0,219.0
0,275.5454,0.0,0.0,2.0,298.0
1,121.501,0.0,0.0,1.0,179.0
0,61.7738,0.0,119.0,3.0,100.0
0,224.2733,119.0,0.0,2.0,80.0
0,319.1414,0.0,0.0,1.0,119.0
0,424.2717,0.0,0.0,5.0,139.0
1,196.8076,199.0,0.0,2.0,159.0
1,125.8223,279.0,657.0,2.0,0.0
1,66.5676,477.0,0.0,1.0,139.0
1,153.4731,0.0,0.0,2.0,20.0
0,118.4789,239.0,0.0,1.0,99.0
0,307.4703,80.0,0.0,1.0,179.0
0,605.0424,0.0,0.0,4.0,119.0
1,142.6403,0.0,0.0,7.0,100.0
0,549.7811,300.0,0.0,4.0,99.0
1,151.8634,1054.0,0.0,6.0,119.0
1,79.5393,378.0,1252.0,1.0,139.0
0,163.1295,0.0,0.0,1.0,99.0
1,288.4441,0.0,299.0,1.0,139.0
1,348.5111,0.0,0.0,1.0,238.0
1,65.5515,0.0,0.0,4.0,199.0
0,310.8641,0.0,239.0,1.0,179.0
0,363.1425,0.0,0.0,1.0,100.0
0,269.2438,159.0,338.0,3.0,119.0
1,261.6305,0.0,0.0,3.0,179.0
1,273.7417,476.0,0.0,1.0,159.0
1,201.6358,0.0,0.0,1.0,219.0
0,209.1172,99.0,0.0,4.0,80.0
0,226.7355,0.0,0.0,1.0,100.0
1,106.2462,0.0,99.0,6.0,139.0
1,139.5323,418.0,0.0,1.0,159.0
0,108.4735,0.0,0.0,5.0,139.0
0,313.0994,0.0,0.0,3.0,179.0
1,78.1361,0.0,0.0,2.0,0.0
1,212.9519,100.0,0.0,3.0,159.0
0,168.2624,238.0,0.0,6.0,179.0
1,190.9097,4116.0,6363.0,3.0,139.0
0,286.5925,0.0,0.0,1.0,99.0
0,58.1055,0.0,159.0,3.0,179.0
0,305.7785,338.0,0.0,5.0,179.0
0,87.8208,396.0,0.0,1.0,139.0
0,197.7758,179.0,0.0,1.0,258.0
0,420.4608,0.0,0.0,3.0,159.0
0,132.3414,0.0,0.0,2.0,159.0
0,151.0406,0.0,0.0,1.0,99.0
0,162.2999,99.0,0.0,2.0,80.0
1,150.1949,0.0,0.0,2.0,139.0
0,226.1084,0.0,0.0,4.0,100.0
0,193.0784,337.0,0.0,1.0,278.0
1,138.5009,0.0,3897.0,8.0,239.0
0,448.1166,0.0,80.0,5.0,80.0
0,134.7368,0.0,0.0,1.0,238.0
1,505.0015,11140.0,1434.0,1.0,139.0
0,145.2481,0.0,0.0,2.0,239.0
1,570.8023,259.0,1036.0,4.0,259.0
0,163.0598,159.0,0.0,6.0,80.0
1,90.5345,0.0,1135.0,1.0,279.0
0,1202.4376,0.0,0.0,3.0,99.0
0,173.6412,0.0,0.0,4.0,99.0
0,148.6649,0.0,0.0,1.0,0.0
1,287.9084,0.0,715.0,2.0,219.0
0,117.7763,0.0,0.0,1.0,99.0
1,157.9818,358.0,0.0,1.0,0.0
0,292.0616,0.0,0.0,4.0,80.0
0,134.4061,0.0,0.0,4.0,99.0
0,775.7385,0.0,0.0,6.0,179.0
1,163.4786,100.0,0.0,4.0,139.0
0,728.7059,0.0,0.0,6.0,139.0
0,196.0006,0.0,139.0,4.0,80.0
0,250.0605,0.0,0.0,1.0,0.0
1,373.5482,2224.0,0.0,1.0,0.0
1,642.8188,0.0,0.0,5.0,119.0
0,53.0094,0.0,179.0,3.0,298.0
1,819.2565,0.0,5363.0,7.0,159.0
0,225.5621,0.0,0.0,1.0,99.0
1,130.853,0.0,0.0,3.0,219.0
0,120.4004,0.0,0.0,3.0,80.0
1,68.0,219.0,0.0,1.0,139.0
1,257.0146,318.0,3260.0,1.0,99.0
0,199.1212,0.0,0.0,2.0,179.0
0,110.7892,0.0,0.0,3.0,219.0
0,106.1379,0.0,0.0,1.0,99.0
1,210.0536,517.0,1353.0,2.0,219.0
1,138.067,418.0,0.0,4.0,139.0
1,191.0007,0.0,0.0,1.0,139.0
0,50.7666,0.0,179.0,2.0,159.0
0,222.514,0.0,0.0,3.0,179.0
0,652.0276,0.0,0.0,6.0,99.0
1,826.8933,2565.0,577.0,4.0,139.0
0,725.0002,179.0,933.0,6.0,199.0
1,0.0,0.0,0.0,1.0,199.0
0,154.4385,239.0,1016.0,5.0,20.0
1,159.3047,199.0,0.0,1.0,80.0
0,621.9518,0.0,0.0,6.0,159.0
1,240.6741,0.0,0.0,4.0,139.0
0,272.1659,0.0,0.0,1.0,99.0
0,140.0009,0.0,0.0,3.0,139.0
0,134.1808,0.0,0.0,1.0,0.0
1,77.5016,319.0,618.0,1.0,0.0
0,168.1458,0.0,0.0,2.0,99.0
1,193.0317,0.0,0.0,2.0,359.0
0,165.9164,0.0,0.0,2.0,219.0
1,141.8767,238.0,0.0,3.0,279.0
1,273.4273,0.0,458.0,2.0,179.0
1,159.0951,278.0,0.0,1.0,0.0
0,364.8027,0.0,0.0,7.0,159.0
1,90.0347,298.0,5566.0,1.0,99.0
0,229.5545,0.0,0.0,1.0,99.0
0,143.5862,179.0,0.0,1.0,238.0
0,57.1183,0.0,139.0,4.0,0.0
0,86.2235,119.0,218.0,3.0,80.0
0,467.0043,199.0,0.0,1.0,119.0
0,101.2978,0.0,0.0,1.0,159.0
0,673.8043,0.0,0.0,6.0,139.0
1,182.4966,1272.0,0.0,3.0,179.0
1,84.5237,219.0,0.0,1.0,139.0
0,0.0,0.0,0.0,5.0,179.0
1,381.147,0.0,199.0,4.0,199.0
0,183.4864,199.0,2802.0,3.0,179.0
1,113.3678,219.0,0.0,1.0,139.0
1,64.7611,399.0,0.0,1.0,0.0
0,256.5122,0.0,0.0,2.0,179.0
0,157.7862,0.0,0.0,1.0,119.0
0,178.6008,0.0,0.0,1.0,219.0
0,320.7437,0.0,438.0,5.0,239.0
1,1162.4398,0.0,0.0,2.0,179.0
0,320.3514,119.0,0.0,3.0,139.0
0,298.5737,219.0,0.0,1.0,80.0
0,50.3513,0.0,0.0,1.0,139.0
1,77.1038,0.0,0.0,3.0,239.0
1,34.5326,457.0,398.0,3.0,139.0
0,79.6994,0.0,378.0,3.0,100.0
1,0.0,258.0,0.0,1.0,0.0
1,135.0037,338.0,914.0,2.0,0.0
1,232.5005,0.0,0.0,1.0,0.0
0,364.6385,0.0,0.0,4.0,119.0
0,111.8302,0.0,179.0,3.0,99.0
0,119.0378,1090.0,2545.0,4.0,139.0
1,174.2326,0.0,0.0,3.0,179.0
0,125.8014,179.0,0.0,2.0,199.0
0,214.6683,119.0,0.0,3.0,179.0
0,345.1753,0.0,0.0,3.0,159.0
1,160.5631,0.0,438.0,8.0,219.0
1,357.6262,80.0,357.0,3.0,139.0
0,186.3867,0.0,0.0,4.0,159.0
0,109.5046,0.0,0.0,7.0,159.0
1,501.3415,318.0,3341.0,2.0,139.0
1,99.6519,199.0,955.0,1.0,119.0
1,187.3533,0.0,0.0,3.0,179.0
0,87.122,0.0,0.0,2.0,179.0
0,181.0,0.0,0.0,1.0,219.0
0,103.3562,636.0,815.0,5.0,239.0
1,310.7129,835.0,0.0,1.0,99.0
0,178.6008,0.0,0.0,1.0,179.0
1,1179.4483,259.0,6098.0,3.0,339.0
1,444.1725,159.0,0.0,6.0,80.0
0,145.2446,0.0,0.0,3.0,119.0
0,292.767,199.0,239.0,4.0,239.0
0,101.5012,0.0,0.0,1.0,100.0
0,498.9439,0.0,0.0,2.0,139.0
0,194.0103,0.0,0.0,1.0,99.0
0,745.7883,0.0,0.0,7.0,99.0
0,163.5069,0.0,0.0,5.0,219.0
1,277.0884,318.0,0.0,1.0,80.0
0,262.2251,0.0,0.0,1.0,99.0
0,240.646,0.0,218.0,2.0,139.0
0,237.5426,377.0,0.0,1.0,139.0
0,153.5586,99.0,516.0,6.0,139.0
0,128.8031,638.0,0.0,2.0,20.0
1,100.7,0.0,0.0,2.0,0.0
0,143.6706,0.0,0.0,3.0,119.0
1,147.7176,298.0,0.0,1.0,139.0
0,259.512,80.0,0.0,3.0,119.0
1,53.1154,0.0,20.0,6.0,159.0
0,129.1908,0.0,0.0,2.0,139.0
0,65.8426,179.0,0.0,1.0,179.0
1,197.5057,0.0,0.0,1.0,378.0
0,137.0912,0.0,0.0,1.0,219.0
0,796.2401,0.0,0.0,7.0,298.0
0,102.3743,0.0,0.0,1.0,219.0
0,325.1538,0.0,0.0,2.0,99.0
1,299.9054,0.0,219.0,5.0,0.0
0,96.1054,339.0,675.0,3.0,99.0
1,710.5508,399.0,9382.0,1.0,139.0
1,88.6454,0.0,0.0,1.0,0.0
1,426.6418,119.0,0.0,2.0,99.0
1,102.774,11140.0,1434.0,1.0,139.0
1,166.554,0.0,0.0,2.0,179.0
0,300.3502,0.0,0.0,1.0,298.0
0,147.9096,0.0,4314.0,2.0,358.0
1,137.5227,0.0,0.0,1.0,119.0
0,194.5045,99.0,0.0,2.0,99.0
1,170.8874,0.0,0.0,5.0,99.0
0,238.7179,0.0,0.0,4.0,298.0
0,109.7463,318.0,0.0,1.0,179.0
0,116.3873,239.0,0.0,2.0,119.0
0,128.0722,0.0,0.0,5.0,179.0
0,206.5387,0.0,0.0,3.0,199.0
0,1098.318,817.0,22514.0,4.0,120.0
1,217.1555,298.0,0.0,6.0,119.0
0,157.5008,258.0,318.0,3.0,119.0
0,97.8673,0.0,0.0,1.0,139.0
0,228.6329,0.0,0.0,1.0,179.0
1,262.2794,0.0,0.0,1.0,119.0
0,91.9633,0.0,0.0,1.0,258.0
1,227.6648,4116.0,6363.0,3.0,139.0
0,208.0727,99.0,0.0,1.0,80.0
0,169.105,199.0,0.0,3.0,139.0
0,331.7356,0.0,0.0,2.0,99.0
0,36.0139,0.0,139.0,3.0,179.0
0,306.8391,318.0,2646.0,1.0,239.0
0,79.3237,0.0,0.0,1.0,139.0
1,127.4019,3462.0,1611.0,5.0,139.0
0,178.4888,0.0,0.0,2.0,139.0
1,68.5073,996.0,0.0,2.0,239.0
0,116.5011,0.0,0.0,1.0,179.0
0,166.1994,0.0,0.0,2.0,119.0
1,170.1793,0.0,0.0,4.0,139.0
0,99.2182,0.0,0.0,5.0,238.0
1,129.4083,0.0,0.0,5.0,239.0
0,85.0368,0.0,159.0,2.0,0.0
0,1505.7161,0.0,0.0,4.0,139.0
0,97.6281,0.0,0.0,1.0,159.0
0,721.021,0.0,259.0,6.0,239.0
0,621.5002,179.0,1909.0,8.0,0.0
1,351.4872,0.0,0.0,4.0,199.0
0,214.0707,457.0,0.0,1.0,219.0
0,368.4461,0.0,1270.0,5.0,0.0
0,90.6091,0.0,0.0,1.0,99.0
0,87.1737,0.0,0.0,2.0,139.0
0,90.5055,0.0,99.0,2.0,80.0
0,267.0117,179.0,0.0,3.0,80.0
1,206.0874,358.0,0.0,6.0,80.0
0,295.4336,0.0,0.0,7.0,80.0
1,230.5049,219.0,0.0,5.0,278.0
0,93.8416,676.0,0.0,1.0,199.0
1,92.5014,0.0,837.0,4.0,239.0
0,85.0323,0.0,0.0,1.0,119.0
1,168.6335,0.0,458.0,2.0,239.0
0,124.6004,0.0,0.0,3.0,339.0
1,148.5842,199.0,0.0,4.0,119.0
0,1236.1789,0.0,0.0,1.0,139.0
1,52.6806,0.0,0.0,2.0,139.0
1,290.8509,398.0,2961.0,2.0,80.0
0,569.4974,0.0,0.0,7.0,99.0
1,51.6188,0.0,0.0,3.0,179.0
1,277.3793,477.0,0.0,1.0,139.0
0,122.5122,278.0,139.0,4.0,80.0
0,184.674,0.0,0.0,3.0,199.0
0,133.4625,0.0,0.0,1.0,80.0
1,132.6386,159.0,5783.0,1.0,139.0
1,209.3735,379.0,0.0,2.0,159.0
1,425.7758,0.0,0.0,5.0,0.0
1,224.6892,219.0,3388.0,3.0,239.0
1,182.5062,139.0,0.0,5.0,179.0
1,109.8203,0.0,20.0,6.0,159.0
0,133.3304,0.0,0.0,2.0,179.0
0,68.2092,0.0,0.0,6.0,279.0
0,76.6632,0.0,0.0,1.0,159.0
0,150.7224,0.0,0.0,2.0,179.0
0,297.0829,0.0,0.0,4.0,139.0
0,529.279,0.0,0.0,5.0,139.0
0,257.8536,0.0,0.0,4.0,258.0
1,282.1436,199.0,4633.0,2.0,219.0
1,247.601,139.0,0.0,3.0,139.0
0,152.6434,0.0,0.0,1.0,179.0
0,177.3415,596.0,0.0,2.0,199.0
1,230.9816,0.0,0.0,9.0,0.0
0,223.4066,0.0,0.0,3.0,119.0
1,133.2113,199.0,4452.0,2.0,80.0
0,86.1423,139.0,0.0,2.0,159.0
0,93.6803,0.0,0.0,1.0,80.0
1,116.0528,0.0,0.0,6.0,239.0
1,228.8154,0.0,556.0,3.0,199.0
0,385.593,0.0,0.0,4.0,119.0
0,784.7345,398.0,0.0,7.0,159.0
0,222.3044,0.0,338.0,2.0,259.0
0,284.9649,0.0,0.0,1.0,139.0
1,142.4114,199.0,955.0,1.0,119.0
0,173.0181,139.0,0.0,4.0,99.0
0,425.0238,0.0,0.0,2.0,99.0
0,184.6943,160.0,0.0,2.0,179.0
1,131.244,2255.0,4105.0,1.0,219.0
1,101.0,0.0,0.0,2.0,139.0
0,233.0649,159.0,0.0,1.0,80.0
0,617.8327,1611.0,0.0,5.0,119.0
1,113.554,0.0,179.0,2.0,119.0
0,124.2578,0.0,0.0,3.0,99.0
1,173.8368,0.0,0.0,2.0,159.0
0,181.7973,0.0,0.0,2.0,239.0
1,688.3546,80.0,0.0,8.0,139.0
1,206.1965,4861.0,11655.0,2.0,199.0
0,204.1354,0.0,0.0,1.0,99.0
0,70.0179,119.0,0.0,1.0,80.0
0,316.0479,0.0,0.0,4.0,99.0
0,370.3245,0.0,0.0,5.0,199.0
0,427.7116,119.0,0.0,4.0,238.0
0,410.5049,0.0,0.0,4.0,99.0
1,337.4733,139.0,0.0,1.0,139.0
0,519.5123,0.0,0.0,5.0,99.0
1,168.6313,0.0,119.0,2.0,0.0
0,97.3242,577.0,4473.0,1.0,100.0
1,86.6444,318.0,0.0,1.0,139.0
0,184.8276,179.0,0.0,6.0,80.0
0,105.7946,0.0,0.0,1.0,80.0
1,632.8027,0.0,219.0,5.0,0.0
0,454.5025,615.0,835.0,3.0,139.0
0,187.7292,0.0,0.0,2.0,139.0
0,160.2038,0.0,0.0,1.0,399.0
0,132.5009,0.0,0.0,3.0,159.0
0,107.6673,139.0,417.0,3.0,259.0
0,164.0732,777.0,438.0,3.0,119.0
0,58.5342,0.0,179.0,2.0,179.0
0,86.4653,0.0,0.0,2.0,358.0
0,69.916,318.0,2369.0,3.0,80.0
0,147.666,0.0,0.0,2.0,179.0
1,102.5305,456.0,0.0,1.0,139.0
0,71.9253,0.0,0.0,1.0,119.0
1,144.5078,139.0,0.0,2.0,159.0
0,182.2142,0.0,0.0,2.0,80.0
0,148.6422,0.0,0.0,2.0,239.0
0,371.5219,99.0,0.0,3.0,139.0
1,239.0188,396.0,0.0,3.0,199.0
1,74.7011,0.0,0.0,2.0,139.0
1,134.5149,0.0,0.0,2.0,0.0
1,624.838,0.0,0.0,7.0,199.0
1,84.5237,0.0,0.0,1.0,99.0
