eyemove/table2.firstPassFixDur,eyemove/table2.meanFixDur,eyemove/table2.pupilDiamLag,eyemove/table2.pupilDiamMax,eyemove/table2.timePrtctg
357.0,178.5,0.1698,-0.0672,0.1123
139.0,80.0,0.2906,0.0861,0.008
179.0,89.5,0.2943,0.2878,0.0539
80.0,80.0,0.3603,0.2218,0.0222
199.0,199.0,0.1433,-0.0557,0.0145
139.0,139.0,0.1795,0.115,0.0261
179.0,179.0,0.1831,0.1876,0.0393
139.0,139.0,0.0293,-0.0127,0.017
259.0,129.5,0.2966,0.3776,0.0174
159.0,129.0,0.0418,0.0258,0.0396
179.0,179.0,0.128,0.1385,0.0128
20.0,279.0,1.4325,0.5345,0.007
598.0,319.0,0.7675,1.748,0.008
139.0,139.0,0.3065,0.0825,0.0245
339.0,459.0,1.9765,-0.0635,0.0116
219.0,80.0,0.1432,-0.0143,0.0115
119.0,119.0,0.2992,0.1167,0.0127
258.0,258.0,0.3264,0.0529,0.0258
298.0,298.0,0.212,0.179,0.0302
80.0,80.0,0.4201,0.4981,0.0181
258.0,139.0,0.3404,0.1514,0.0139
358.0,179.0,0.2943,0.2943,0.1079
99.0,99.0,0.2931,0.1351,0.0069
179.0,179.0,0.1602,0.0572,0.0171
199.0,199.0,0.0925,0.0825,0.0322
159.0,159.0,0.117,-0.007,0.016
278.0,139.0,0.2232,0.1882,0.0781
379.0,379.0,2.7764,1.4619,0.0561
99.0,99.0,0.3802,0.2327,0.0167
179.0,179.0,0.0795,-0.0395,0.012
159.0,159.0,0.1023,0.0513,0.0159
219.0,109.5,-0.0292,0.0188,0.0267
159.0,159.0,0.2524,0.1814,0.0193
99.0,99.0,0.2126,0.1031,0.0226
139.0,258.0,0.1522,0.2977,0.0125
179.0,179.0,0.2777,0.2167,0.0208
258.0,129.0,0.2122,0.0507,0.0472
99.0,99.0,0.3301,0.1961,0.0198
239.0,239.0,0.3262,0.4192,0.0089
80.0,80.0,0.2636,0.1261,0.0056
238.0,149.0,0.1871,0.0766,0.0262
20.0,20.0,0.556,0.422,0.0021
258.0,159.0,0.2685,0.8115,0.0256
219.0,238.5,0.0522,0.0752,0.0554
80.0,80.0,0.1206,-0.0574,0.0183
179.0,179.0,0.253,0.25,0.0296
219.0,219.0,0.6472,0.9107,0.0226
199.0,199.0,0.1462,0.0927,0.028
238.0,238.0,0.0795,0.052,0.016
219.0,219.0,0.3621,0.2431,0.0317
139.0,139.0,0.4466,0.2141,0.0184
139.0,139.0,0.1764,0.2284,0.0274
119.0,119.0,0.1429,0.1294,0.0102
179.0,179.0,0.054,0.054,0.0296
179.0,179.0,1.3871,0.5216,0.0136
139.0,139.0,0.2616,0.1871,0.0139
258.0,159.0,0.5104,0.2839,0.0285
298.0,298.0,0.5258,0.2213,0.0679
99.0,99.0,0.2751,-0.0029,0.0219
119.0,119.0,0.1682,0.0807,0.0138
179.0,139.0,0.5303,0.1753,0.0218
338.0,338.0,0.1274,0.0194,0.029
179.0,179.0,0.3603,0.3238,0.0497
179.0,179.0,0.0329,0.1059,0.0153
99.0,99.0,0.0427,0.0437,0.0181
179.0,179.0,0.1767,0.0427,0.0224
199.0,199.0,0.2813,0.2813,0.0357
278.0,278.0,0.1614,0.0639,0.0557
259.0,259.0,2.336,2.336,0.0277
457.0,228.5,0.2226,0.0596,0.0521
179.0,179.0,0.2292,-0.0563,0.0467
338.0,169.0,0.2387,0.0787,0.0401
139.0,139.0,0.0188,-0.0422,0.0172
199.0,199.0,-0.0159,0.3241,0.0183
100.0,100.0,0.2198,0.1593,0.0171
139.0,139.0,0.066,0.0245,0.0333
179.0,179.0,0.4871,0.1211,0.0467
298.0,149.0,0.2986,0.2306,0.0338
179.0,268.0,0.1232,0.0407,0.057
100.0,199.0,0.3303,0.0738,0.0447
179.0,179.0,1.4375,0.7725,0.0045
278.0,278.0,0.1393,0.0798,0.0203
179.0,199.0,0.2356,0.1196,0.0179
99.0,99.0,0.0417,0.0327,0.0094
556.0,278.0,0.1903,0.1553,0.0573
179.0,179.0,0.2638,0.0763,0.0322
417.0,139.0,0.1072,0.2562,0.0524
278.0,278.0,0.1139,0.2119,0.0338
278.0,278.0,0.183,0.0095,0.0363
397.0,298.0,0.1215,0.074,0.0266
139.0,139.0,0.3207,0.0812,0.0233
239.0,119.5,0.3193,0.3553,0.0318
80.0,80.0,0.1477,0.1047,0.0155
219.0,219.0,0.3684,0.0734,0.0402
119.0,179.0,0.1933,-0.1532,0.0219
199.0,199.0,0.1921,0.1446,0.0133
179.0,179.0,0.473,0.223,0.0153
80.0,80.0,0.0781,0.0886,0.0127
238.0,238.0,0.1274,0.1274,0.0204
219.0,109.5,0.0804,0.0714,0.0358
239.0,239.0,0.0989,0.0954,0.0245
99.0,99.0,0.1876,0.2246,0.0218
179.0,179.0,0.1611,0.0601,0.0166
179.0,179.0,0.2091,0.2091,0.028
219.0,219.0,0.7377,0.0637,0.0454
99.0,99.0,0.3583,0.1788,0.0132
139.0,139.0,0.0971,0.1401,0.0274
119.0,119.0,0.3264,0.0799,0.0119
377.0,188.5,0.2235,0.2235,0.0379
239.0,239.0,-0.0453,-0.0703,0.0283
338.0,199.0,0.0997,0.0487,0.0074
199.0,99.5,0.1872,-0.1413,0.0236
139.0,139.0,0.3791,0.2176,0.0139
179.0,179.0,0.0445,0.133,0.0092
119.0,119.0,0.122,0.065,0.0096
358.0,179.0,0.1356,0.1206,0.0401
278.0,179.0,0.1782,0.3512,0.0382
238.0,238.0,0.2091,-0.0239,0.0372
160.0,80.0,0.5365,0.4645,0.04
139.0,139.0,0.1626,-0.1259,0.0105
338.0,169.0,0.0073,0.2458,0.07
298.0,199.0,0.054,0.0945,0.0329
179.0,179.0,0.3034,0.1994,0.023
279.0,279.0,0.3635,-0.006,0.007
119.0,119.0,0.1665,0.0265,0.0141
99.0,99.0,0.496,0.3665,0.0306
99.0,99.0,0.0089,0.0949,0.0091
139.0,179.0,0.0825,0.0825,0.012
119.0,119.0,0.0766,0.0686,0.0188
99.0,99.0,0.1647,-0.0013,0.0305
338.0,169.0,0.1166,0.1166,0.0961
219.0,219.0,0.3553,0.3448,0.0291
278.0,139.0,0.6747,0.1432,0.0457
139.0,139.0,0.3438,0.2218,0.0786
259.0,139.0,0.205,0.117,0.0199
119.0,139.0,0.1206,0.1871,0.0244
99.0,99.0,0.3642,0.1722,0.0084
239.0,239.0,0.518,0.342,0.0505
179.0,179.0,0.204,0.1395,0.0399
219.0,219.0,0.0873,0.0353,0.0226
99.0,99.0,0.164,0.3645,0.0285
139.0,139.0,0.2719,0.3329,0.0119
80.0,99.0,0.2685,0.4255,0.016
238.0,119.0,0.4036,0.3426,0.0271
418.0,497.0,0.4087,0.3587,0.0186
159.0,139.0,0.114,0.033,0.0093
119.0,119.0,0.275,0.1365,0.0089
238.0,119.0,0.1741,0.1326,0.0219
119.0,119.0,0.1211,0.0681,0.0132
80.0,80.0,0.2482,0.2302,0.0115
477.0,238.5,-0.0408,-0.0408,0.0179
397.0,198.5,0.2724,0.1824,0.1921
139.0,258.0,0.1871,0.1696,0.0227
159.0,159.0,0.3416,0.3011,0.0139
219.0,219.0,0.2497,0.2122,0.0342
238.0,119.0,0.1951,0.0751,0.0407
139.0,139.0,0.2776,0.1426,0.0079
139.0,139.0,0.2776,0.1436,0.0079
99.0,99.0,0.2555,0.139,0.0095
159.0,159.0,0.2312,-0.0873,0.0283
100.0,159.0,0.0437,0.0182,0.0291
179.0,179.0,0.1808,0.1793,0.0397
199.0,80.0,0.01,0.107,0.0049
259.0,259.0,-0.1324,-0.4219,0.0182
238.0,238.0,0.2221,0.1241,0.0136
219.0,109.5,0.2339,0.0759,0.0176
99.0,99.0,0.5288,0.3528,0.0272
139.0,90.0,0.1113,0.0208,0.018
179.0,179.0,0.1955,0.1955,0.0128
139.0,219.0,0.2366,0.1681,0.0147
139.0,139.0,0.0925,0.0825,0.0225
99.0,139.0,0.1026,0.1471,0.0156
80.0,80.0,0.1526,0.0261,0.0076
179.0,179.0,0.6253,-0.0122,0.0281
238.0,219.0,0.2911,0.2891,0.0249
139.0,139.0,-0.0308,-0.0308,0.0443
139.0,139.0,0.3095,0.023,0.0301
219.0,219.0,0.0723,0.0723,0.0326
99.0,99.0,0.1586,0.1571,0.0157
159.0,159.0,0.351,0.19,0.0497
298.0,338.0,0.0756,0.0756,0.0203
199.0,199.0,0.225,-0.013,0.0178
179.0,179.0,0.1507,0.0462,0.0503
99.0,99.0,0.1771,0.1016,0.0223
477.0,80.0,0.0316,-0.0154,0.0048
139.0,139.0,0.2366,0.1681,0.0093
238.0,238.0,0.1567,0.0217,0.0254
298.0,159.0,0.2401,0.1086,0.0111
179.0,100.0,0.191,0.1875,0.0067
139.0,139.0,0.0761,0.1146,0.0156
80.0,80.0,0.4174,0.0359,0.0253
239.0,219.0,2.0074,1.2674,0.0178
160.0,80.0,0.2394,0.3453,0.0243
238.0,238.0,0.0959,-0.0881,0.0477
99.0,99.0,0.1847,0.2307,0.0117
99.0,99.0,0.2703,0.1968,0.019
139.0,139.0,0.1206,0.2526,0.0318
219.0,219.0,0.1875,0.121,0.0147
99.0,99.0,0.2988,0.1038,0.0509
119.0,119.0,0.248,0.0955,0.0166
139.0,139.0,0.0334,0.0829,0.0128
278.0,139.0,-0.0925,-0.005,0.0237
298.0,298.0,0.1233,0.1383,0.0316
99.0,99.0,0.1572,0.1797,0.0172
119.0,119.0,0.2986,0.1496,0.0135
80.0,80.0,0.6234,0.0344,0.0171
119.0,119.0,0.4327,-0.0208,0.0266
199.0,199.0,0.3817,0.1627,0.0736
199.0,199.0,0.1963,0.2088,0.0211
119.0,119.0,0.2364,0.0129,0.0102
199.0,99.5,0.0353,0.4803,0.0439
20.0,20.0,-0.2613,-0.7918,0.0023
358.0,358.0,0.2923,0.2663,0.1079
179.0,89.5,0.1388,-0.1032,0.0219
159.0,159.0,0.0703,0.0693,0.0324
199.0,199.0,0.3018,0.3423,0.0599
179.0,179.0,0.1903,0.1903,0.0184
99.0,99.0,0.2647,0.0167,0.0098
199.0,258.0,0.1033,-0.0457,0.0258
80.0,80.0,0.1989,0.2374,0.0163
278.0,179.0,0.2243,0.1698,0.0563
80.0,457.0,0.4262,0.1127,0.1315
338.0,169.0,0.2346,0.2166,0.0311
239.0,239.0,2.8676,0.9126,0.0315
159.0,159.0,0.2133,0.1308,0.0212
338.0,169.0,-0.1093,-0.0238,0.037
179.0,219.0,1.016,0.728,0.0055
179.0,89.5,0.1582,0.2032,0.023
278.0,159.0,0.3022,0.1367,0.0339
179.0,179.0,-0.0385,0.029,0.0092
100.0,100.0,0.1465,-0.0165,0.0085
517.0,172.3333,0.2242,0.1822,0.0649
159.0,159.0,0.1457,0.1457,0.0271
119.0,258.0,0.2786,0.1916,0.0293
199.0,80.0,0.1708,0.0408,0.0144
238.0,119.0,0.3163,0.2253,0.0276
219.0,139.0,0.5936,0.3311,0.0357
159.0,159.0,0.0258,0.1568,0.0215
219.0,219.0,0.082,0.0395,0.0347
99.0,99.0,0.1587,0.4172,0.0127
359.0,179.5,1.7096,0.4916,0.0473
119.0,179.0,0.0467,0.0372,0.0296
99.0,99.0,0.183,0.015,0.0179
119.0,119.0,0.0622,-0.0098,0.0098
438.0,219.0,0.1626,0.1626,0.0332
99.0,99.0,0.275,0.3155,0.0141
219.0,179.0,0.0592,0.0707,0.0171
199.0,179.0,0.1728,0.1903,0.0184
477.0,258.0,0.2841,0.1016,0.0276
179.0,179.0,0.1693,0.0088,0.0275
199.0,199.0,0.2019,0.0568,0.03
179.0,179.0,0.1711,0.1816,0.028
219.0,219.0,0.1441,0.2001,0.0375
318.0,159.0,0.0886,-0.0139,0.0237
139.0,139.0,0.2875,0.0775,0.0175
378.0,399.0,1.9765,0.797,0.0101
139.0,139.0,0.2292,-0.0498,0.0362
80.0,80.0,0.1477,0.0967,0.0155
179.0,179.0,0.3241,0.2446,0.0165
239.0,239.0,0.1545,0.4115,0.0369
119.0,119.0,0.2062,0.0852,0.0173
80.0,80.0,0.344,0.0295,0.0127
99.0,99.0,0.2277,0.2572,0.0176
238.0,238.0,0.029,-0.051,0.032
159.0,159.0,0.2373,0.0388,0.0287
160.0,80.0,0.2853,0.3838,0.0548
119.0,119.0,0.1529,0.1294,0.0127
80.0,80.0,0.4915,0.197,0.0054
199.0,199.0,0.1347,-0.0293,0.0143
180.0,90.0,0.1377,0.0642,0.0179
279.0,279.0,0.7377,0.0637,0.0579
99.0,99.0,-0.0139,0.0126,0.0074
179.0,179.0,0.1386,0.0106,0.0161
159.0,159.0,0.0698,0.1008,0.0279
119.0,119.0,0.1795,0.1401,0.0223
337.0,112.3333,0.2485,0.2135,0.0686
199.0,199.0,0.1803,0.1138,0.0247
119.0,119.0,0.2776,0.2051,0.0068
20.0,179.0,0.2455,0.3085,0.019
119.0,119.0,0.0467,0.0187,0.0098
140.0,140.0,0.0116,-0.6289,0.0125
239.0,239.0,0.1774,0.3034,0.0307
318.0,80.0,0.275,0.1555,0.006
338.0,169.0,0.4497,0.3317,0.0588
119.0,119.0,0.0947,0.1457,0.0101
100.0,100.0,0.3861,0.1236,0.0143
219.0,124.0,0.3691,0.2671,0.0332
278.0,378.0,0.0833,0.1288,0.0341
318.0,159.0,0.3438,0.2718,0.1799
278.0,159.0,0.081,0.248,0.0443
258.0,258.0,0.1529,0.1294,0.0276
80.0,80.0,0.3681,0.3681,0.0186
179.0,179.0,0.0971,0.4446,0.0265
80.0,80.0,0.1476,0.1761,0.0155
80.0,80.0,0.1737,0.0632,0.0115
139.0,139.0,0.0438,0.0363,0.0213
179.0,179.0,-0.0593,-0.0593,0.0216
696.0,232.0,0.0796,0.2416,0.0745
99.0,99.0,0.2152,0.0947,0.0124
159.0,159.0,0.2262,0.2212,0.0202
179.0,80.0,0.1739,0.2193,0.0089
199.0,219.0,0.0859,0.0634,0.0202
219.0,219.0,0.2636,0.0571,0.0192
179.0,179.0,0.1767,0.0427,0.0224
100.0,100.0,-0.2753,-1.1753,0.0091
100.0,100.0,0.3843,0.2163,0.0209
139.0,139.0,0.1831,0.1876,0.0305
99.0,199.0,0.1167,0.1172,0.0096
377.0,125.6667,0.1352,0.0932,0.062
358.0,358.0,0.1711,0.1816,0.0559
417.0,338.0,0.0568,0.0818,0.0428
198.0,99.0,0.0752,-0.0098,0.023
179.0,179.0,0.3512,0.1937,0.0441
179.0,179.0,0.1198,-0.0927,0.0866
160.0,80.0,0.0816,0.0081,0.0188
298.0,149.0,0.2119,0.2564,0.0362
99.0,99.0,0.2297,0.1852,0.0126
80.0,80.0,0.0263,-0.0247,0.0099
199.0,199.0,0.233,0.2465,0.0322
179.0,139.0,0.1752,0.1462,0.0195
258.0,258.0,0.0954,0.0314,0.0276
80.0,80.0,0.3522,0.2467,0.0068
417.0,139.0,0.2718,0.1818,0.0484
518.0,498.5,-0.1365,0.6525,0.0251
258.0,258.0,0.2936,0.1656,0.0238
299.0,149.5,0.9107,0.8192,0.0309
99.0,99.0,0.8215,0.1435,0.0103
20.0,239.0,1.9977,1.0762,0.0307
139.0,139.0,0.289,0.198,0.016
179.0,179.0,0.1624,0.2874,0.0144
258.0,129.0,0.2822,0.2822,0.1203
99.0,99.0,0.1757,0.1177,0.0143
199.0,199.0,0.2777,0.2667,0.0231
298.0,149.0,-0.0408,-0.0728,0.0112
179.0,179.0,0.2298,0.1853,0.0245
119.0,119.0,0.2703,0.1098,0.0229
139.0,139.0,0.2282,0.0552,0.01
100.0,100.0,0.1599,0.1774,0.0128
437.0,145.6667,0.4189,0.2154,0.0664
80.0,80.0,0.1787,-0.0248,0.0086
358.0,358.0,0.0651,-0.0279,0.0267
199.0,139.0,0.143,0.1965,0.0186
119.0,119.0,0.1026,0.2466,0.0133
199.0,199.0,0.3381,0.1711,0.0311
99.0,99.0,0.3554,0.1924,0.0085
219.0,109.5,0.3131,0.3651,0.0183
299.0,299.0,0.7427,1.3812,0.0725
159.0,159.0,0.2213,0.0563,0.0362
139.0,219.0,0.1532,0.1937,0.049
179.0,139.0,0.2636,0.1371,0.0122
179.0,179.0,0.2389,0.1744,0.023
99.0,99.0,0.3684,0.1289,0.0182
199.0,199.0,0.0242,0.0842,0.0213
179.0,199.0,0.029,0.0445,0.0103
139.0,139.0,0.1267,0.0542,0.0148
318.0,219.0,0.1174,0.0789,0.0225
139.0,139.0,0.0751,0.0976,0.0181
238.0,238.0,0.0513,0.1033,0.0238
238.0,238.0,0.1037,0.0387,0.0197
119.0,199.0,0.2226,0.2016,0.0138
179.0,179.0,0.3686,-0.1074,0.0171
658.0,658.0,2.9684,2.9684,0.2601
199.0,239.0,-0.4835,-0.5825,0.0253
199.0,199.0,0.211,0.068,0.0123
199.0,199.0,0.289,0.279,0.023
99.0,99.0,0.1332,0.2327,0.0082
258.0,258.0,0.3695,0.179,0.0797
437.0,145.6667,-0.0023,-0.0318,0.0468
139.0,139.0,0.2811,0.1356,0.0479
199.0,359.0,1.7037,1.5637,0.0461
139.0,139.0,0.1356,0.0621,0.0156
239.0,239.0,0.0839,-0.1566,0.036
179.0,179.0,0.1138,0.0853,0.0295
179.0,179.0,0.4127,0.9162,0.0278
80.0,80.0,0.2919,0.3339,0.0131
398.0,139.0,0.3554,0.3554,0.0238
119.0,119.0,0.2055,0.056,0.012
179.0,89.5,0.1171,0.2751,0.0157
298.0,149.0,0.2988,0.0543,0.1531
179.0,179.0,0.3402,0.1592,0.0644
139.0,139.0,0.0925,0.0655,0.0225
99.0,99.0,0.3223,0.2713,0.0316
199.0,199.0,0.1572,0.0792,0.024
298.0,298.0,0.0418,0.1238,0.0457
179.0,179.0,0.0195,0.0785,0.018
80.0,80.0,0.3735,0.2,0.0054
139.0,139.0,0.1937,0.1787,0.0311
179.0,179.0,0.4681,0.4681,0.0161
179.0,179.0,0.3085,1.3045,0.019
199.0,199.0,0.3303,-0.0327,0.0453
99.0,99.0,0.0818,0.0508,0.0125
199.0,399.0,0.8831,1.1741,0.0513
219.0,219.0,0.7216,0.3596,0.0192
119.0,119.0,0.2206,0.1426,0.0147
199.0,199.0,0.1507,0.0762,0.0559
239.0,239.0,-0.2613,-0.7018,0.0271
99.0,99.0,0.0109,0.0804,0.0162
119.0,119.0,0.3095,0.023,0.0258
179.0,109.5,0.0866,0.0536,0.0348
179.0,179.0,0.2114,0.2369,0.0292
219.0,219.0,0.7562,0.6412,0.0333
338.0,169.0,0.3464,0.3464,0.07
199.0,199.0,0.1458,0.1168,0.0205
258.0,258.0,-0.0788,-0.0788,0.0276
278.0,139.0,0.3157,0.3512,0.0593
139.0,179.0,0.011,0.0775,0.036
218.0,109.0,0.2216,0.1896,0.0219
179.0,219.0,0.0613,-0.0172,0.0267
119.0,119.0,0.1086,0.0271,0.0083
99.0,99.0,0.4249,0.0209,0.0162
179.0,179.0,0.4721,0.1711,0.028
119.0,119.0,0.2647,0.0787,0.0118
239.0,239.0,0.1308,0.0698,0.0297
239.0,239.0,-0.1094,-0.0379,0.0181
80.0,99.0,0.2337,0.1782,0.0211
139.0,139.0,0.1974,0.1644,0.0178
338.0,338.0,0.2075,0.1935,0.0175
318.0,159.0,-0.0562,-0.0292,0.0388
199.0,199.0,0.2389,0.0984,0.0171
358.0,179.0,0.1391,0.1241,0.0332
159.0,159.0,0.2085,0.044,0.0114
179.0,179.0,0.152,0.153,0.0315
119.0,119.0,0.5697,0.5142,0.0045
199.0,199.0,0.2583,0.1868,0.0359
99.0,99.0,0.0781,0.1771,0.0199
20.0,20.0,-0.3948,-0.3453,0.0012
159.0,159.0,0.1708,0.1968,0.0287
99.0,99.0,0.2431,0.3301,0.0198
160.0,199.0,1.1076,1.0896,0.0178
119.0,119.0,-0.1002,-0.1002,0.0612
159.0,159.0,0.2052,0.1902,0.0176
99.0,99.0,0.1538,0.0443,0.0089
100.0,100.0,0.1476,0.1861,0.0194
179.0,179.0,0.0785,0.046,0.018
159.0,159.0,0.1968,0.0763,0.0287
179.0,179.0,0.2587,0.1802,0.0148
80.0,80.0,0.2479,-0.0326,0.0732
139.0,139.0,0.1029,0.0284,0.0112
139.0,139.0,0.1568,0.0708,0.0188
319.0,319.0,1.5457,1.7037,0.0409
99.0,99.0,0.3438,0.2718,0.056
179.0,179.0,0.1461,0.1271,0.0348
179.0,119.0,0.5893,0.2648,0.0407
179.0,80.0,0.111,0.0885,0.0338
259.0,339.0,0.447,-1.226,0.0299
338.0,338.0,0.2015,0.0825,0.0595
179.0,179.0,0.4871,0.1211,0.0467
139.0,139.0,0.236,0.236,0.0175
199.0,199.0,0.2395,-0.002,0.0431
218.0,109.0,0.105,0.12,0.032
198.0,99.0,0.082,0.028,0.0313
80.0,80.0,0.3283,0.0923,0.0109
199.0,298.0,0.2431,0.0476,0.0432
199.0,199.0,0.2071,0.0201,0.0148
199.0,100.0,0.3857,0.2412,0.0048
179.0,219.0,0.2253,-0.1022,0.0317
357.0,178.5,0.1837,0.0372,0.0356
518.0,172.6667,0.3575,0.2085,0.0131
238.0,119.0,0.2369,0.2369,0.0389
139.0,139.0,0.1786,0.1856,0.0274
318.0,159.0,0.1233,0.1193,0.0337
219.0,219.0,0.3076,0.0506,0.0983
99.0,99.0,-0.05,-0.2185,0.0177
119.0,119.0,0.3804,0.2119,0.0102
119.0,119.0,0.2094,0.0209,0.0122
318.0,159.0,0.2394,0.2394,0.0483
239.0,239.0,0.3045,0.1825,0.0312
179.0,179.0,0.0122,-0.1033,0.0192
139.0,139.0,0.1963,0.2088,0.0147
379.0,379.0,0.948,1.1015,0.0096
239.0,298.0,0.0954,0.0264,0.0319
119.0,119.0,0.3162,0.1647,0.0132
139.0,139.0,0.2496,0.2446,0.0286
80.0,80.0,0.1388,-0.0002,0.0098
259.0,259.0,0.3377,0.1167,0.0276
99.0,99.0,0.3583,0.3163,0.0115
99.0,179.0,0.2182,0.0882,0.0086
99.0,99.0,0.2277,0.2687,0.0176
199.0,199.0,0.4,0.2,0.0133
99.0,99.0,0.1324,0.1324,0.0419
139.0,139.0,0.1708,0.1628,0.0173
258.0,129.0,0.2954,0.3214,0.0258
258.0,129.0,0.2428,0.2633,0.0459
298.0,259.0,0.2226,0.2401,0.018
159.0,159.0,0.1862,0.1737,0.0228
199.0,319.0,2.0074,2.0074,0.0259
199.0,199.0,0.1031,0.0716,0.0455
218.0,109.0,0.3207,0.2697,0.0366
99.0,99.0,0.1352,-0.0728,0.0163
298.0,149.0,0.2907,0.2907,0.0635
258.0,179.0,0.0396,0.0635,0.0429
159.0,159.0,0.2373,0.0388,0.0287
100.0,100.0,0.1175,0.1555,0.0162
179.0,179.0,0.2597,0.2627,0.0552
179.0,179.0,-0.292,-0.5825,0.019
179.0,179.0,0.2775,-0.0635,0.0111
139.0,139.0,0.287,0.29,0.0434
298.0,149.0,0.2565,0.068,0.0536
80.0,80.0,0.249,0.0055,0.0247
219.0,219.0,0.4327,0.0762,0.049
318.0,318.0,0.0813,0.0868,0.0611
219.0,219.0,0.0708,0.0463,0.0272
80.0,179.0,0.1859,0.1229,0.0179
119.0,119.0,0.4353,0.2673,0.0172
80.0,80.0,0.3455,0.1955,0.0173
159.0,159.0,0.1821,0.3791,0.0159
239.0,239.0,0.1591,0.0941,0.0209
20.0,20.0,0.556,0.4335,0.0021
219.0,219.0,0.5452,0.3012,0.0934
458.0,229.0,0.136,0.1785,0.0621
179.0,179.0,0.175,-0.2745,0.0045
200.0,100.0,0.2776,0.2506,0.0114
298.0,298.0,0.3185,0.267,0.0493
278.0,278.0,0.003,0.142,0.0429
159.0,159.0,0.3214,0.1799,0.0159
179.0,179.0,0.1785,0.098,0.0243
199.0,199.0,0.5452,0.3012,0.0848
258.0,258.0,0.3791,0.1611,0.0259
80.0,80.0,0.2327,0.0977,0.0135
179.0,179.0,0.3095,-0.0085,0.0388
80.0,80.0,0.267,0.253,0.0132
159.0,159.0,0.1167,0.0487,0.0169
139.0,139.0,0.2906,0.1806,0.0139
139.0,139.0,0.1339,0.1099,0.0588
538.0,219.0,0.9767,1.4382,0.0135
139.0,139.0,0.3426,0.2226,0.0159
259.0,259.0,-0.157,-1.067,0.0228
179.0,179.0,0.5062,0.2162,0.0356
438.0,219.0,0.9337,0.9337,0.0666
398.0,199.0,0.047,0.033,0.0499
278.0,139.0,0.2718,0.2718,0.0468
139.0,139.0,0.2996,0.0876,0.027
139.0,139.0,0.1325,0.1165,0.0174
159.0,159.0,0.123,0.2055,0.0671
159.0,159.0,0.1771,0.1001,0.0133
139.0,139.0,0.3402,0.1527,0.05
159.0,79.5,0.298,0.3655,0.0159
298.0,149.0,0.1882,-0.0393,0.0777
278.0,139.0,0.1052,0.1052,0.0275
199.0,199.0,0.0818,0.0228,0.0252
80.0,80.0,0.3742,0.1932,0.008
139.0,139.0,0.4533,0.1023,0.0234
119.0,119.0,0.2916,0.3301,0.0239
179.0,179.0,0.2443,0.1168,0.0184
179.0,238.0,0.3583,0.1378,0.0276
139.0,139.0,0.4488,0.2398,0.0333
199.0,199.0,0.4932,0.1882,0.0519
99.0,99.0,0.2322,0.2587,0.0082
139.0,139.0,0.1816,-0.0044,0.0318
199.0,199.0,0.1294,0.0329,0.0171
139.0,139.0,0.046,0.1385,0.0099
219.0,219.0,0.1396,0.0856,0.0338
219.0,219.0,0.1432,0.1212,0.0315
458.0,209.5,0.8305,0.7725,0.0106
298.0,298.0,0.0223,0.0608,0.0316
159.0,159.0,0.3453,0.3629,0.0242
219.0,219.0,0.4915,0.4,0.0147
139.0,139.0,0.285,0.285,0.0348
119.0,119.0,0.1609,0.0969,0.0145
139.0,139.0,0.0764,0.0819,0.0149
259.0,259.0,1.8132,1.8012,0.016
80.0,80.0,0.0853,0.2938,0.0125
279.0,279.0,0.3575,0.0125,0.007
119.0,119.0,0.2606,0.1321,0.02
119.0,119.0,0.1893,0.3783,0.0319
238.0,238.0,0.4237,0.1202,0.0295
99.0,99.0,0.1822,0.0822,0.0124
119.0,119.0,0.101,-0.0065,0.016
239.0,239.0,0.2895,0.105,0.0351
139.0,139.0,0.1625,0.196,0.0206
397.0,198.5,0.162,0.253,0.0583
119.0,119.0,0.2713,0.1698,0.0379
258.0,139.0,0.1649,0.0934,0.0278
159.0,159.0,0.0829,0.1169,0.0146
80.0,80.0,0.4452,0.4267,0.0139
219.0,219.0,0.3143,0.3173,0.0608
199.0,199.0,0.1301,0.0156,0.0288
179.0,112.3333,0.02,0.0295,0.0174
80.0,80.0,0.2699,0.2504,0.0097
638.0,638.0,1.5631,1.9801,0.1074
179.0,179.0,0.2125,0.079,0.0559
238.0,139.0,0.1766,0.1616,0.0133
179.0,179.0,0.1469,0.1294,0.0417
278.0,139.0,0.3302,0.1092,0.0492
119.0,119.0,0.29,0.2535,0.0372
80.0,80.0,0.295,0.2006,0.0081
80.0,80.0,0.304,0.0056,0.0192
159.0,159.0,0.0411,0.2556,0.0227
397.0,198.5,0.2759,0.1459,0.051
139.0,139.0,0.3554,0.3554,0.0119
119.0,119.0,0.2347,0.1067,0.0113
179.0,179.0,0.518,0.38,0.0378
99.0,99.0,0.0852,-0.0083,0.0099
99.0,99.0,0.0765,0.1365,0.008
99.0,99.0,0.2213,0.1043,0.0225
99.0,199.0,0.3438,0.2393,0.1126
179.0,179.0,0.1977,0.1977,0.0134
139.0,219.0,0.2496,0.2496,0.045
299.0,299.0,0.4364,-0.1566,0.0451
239.0,239.0,0.5974,0.0494,0.0194
318.0,159.0,0.2515,0.308,0.0672
339.0,199.0,1.4375,0.7725,0.005
199.0,139.0,0.1658,0.1963,0.0147
99.0,99.0,0.2347,-0.1263,0.0106
159.0,159.0,0.4215,0.272,0.017
119.0,119.0,0.0969,0.1379,0.0096
179.0,179.0,0.0756,-0.0104,0.0107
179.0,179.0,0.1347,0.1347,0.0129
