P2stFixation,lastSaccLen,prevFixDur,regressDur,regressLen,wordNo
0,20.5183,179.0,0.0,0.0,1.0
1,116.6298,140.0,1016.0,4225.0,3.0
1,151.7383,179.0,0.0,1271.0,1.0
0,147.666,179.0,0.0,0.0,2.0
0,208.1015,219.0,338.0,0.0,4.0
0,183.5824,99.0,0.0,0.0,2.0
0,125.9246,99.0,0.0,0.0,1.0
0,387.5116,99.0,0.0,0.0,2.0
0,324.0004,159.0,0.0,0.0,1.0
0,210.8418,258.0,0.0,0.0,2.0
1,55.0091,199.0,4861.0,11655.0,2.0
0,243.6658,99.0,0.0,0.0,2.0
1,442.764,99.0,0.0,0.0,1.0
0,135.9458,140.0,2051.0,2152.0,3.0
0,315.9343,199.0,99.0,0.0,4.0
1,927.045,80.0,0.0,1670.0,6.0
0,153.8059,80.0,0.0,0.0,1.0
1,329.5243,119.0,179.0,3596.0,8.0
0,58.6366,139.0,0.0,119.0,3.0
1,125.5488,159.0,0.0,0.0,2.0
1,212.5147,179.0,596.0,0.0,1.0
0,56.8177,139.0,0.0,0.0,6.0
0,166.0903,139.0,0.0,0.0,1.0
1,102.774,139.0,11140.0,1434.0,1.0
0,502.0458,139.0,0.0,0.0,7.0
0,197.851,20.0,0.0,438.0,5.0
0,195.075,159.0,0.0,0.0,2.0
1,262.0558,179.0,0.0,0.0,3.0
1,99.8123,80.0,0.0,0.0,4.0
0,112.3755,219.0,0.0,0.0,1.0
1,620.942,179.0,0.0,0.0,6.0
1,122.5,219.0,0.0,0.0,2.0
0,178.6008,219.0,0.0,0.0,1.0
0,211.1333,179.0,0.0,0.0,2.0
0,1069.5379,199.0,0.0,0.0,1.0
0,457.8398,80.0,0.0,0.0,2.0
1,113.0863,0.0,0.0,0.0,1.0
1,73.2069,179.0,199.0,0.0,1.0
0,67.574,119.0,80.0,0.0,3.0
0,198.1067,238.0,0.0,0.0,3.0
0,217.019,457.0,0.0,298.0,1.0
1,148.0076,119.0,119.0,0.0,2.0
1,110.5486,99.0,2008.0,3359.0,4.0
1,130.384,139.0,0.0,0.0,3.0
0,141.8185,338.0,219.0,597.0,2.0
1,210.965,179.0,478.0,0.0,5.0
1,93.6082,99.0,417.0,0.0,4.0
0,155.2417,99.0,0.0,80.0,2.0
0,239.4394,80.0,0.0,0.0,6.0
0,79.3237,139.0,0.0,0.0,1.0
1,225.1227,139.0,1869.0,0.0,5.0
0,89.9694,99.0,0.0,0.0,1.0
0,829.0544,139.0,615.0,1034.0,7.0
0,696.6208,119.0,0.0,0.0,7.0
1,143.3954,99.0,278.0,0.0,4.0
1,307.1404,278.0,796.0,0.0,2.0
1,93.6336,199.0,119.0,0.0,1.0
0,70.2887,159.0,0.0,0.0,1.0
0,1442.3623,199.0,837.0,1137.0,5.0
1,133.4541,139.0,0.0,0.0,3.0
0,152.5819,139.0,139.0,0.0,3.0
1,231.6948,179.0,338.0,0.0,1.0
1,95.1972,139.0,457.0,0.0,1.0
1,210.535,119.0,0.0,0.0,5.0
0,242.8482,199.0,0.0,0.0,2.0
1,57.6823,139.0,0.0,0.0,1.0
0,114.0537,99.0,0.0,0.0,3.0
0,145.7232,80.0,0.0,0.0,5.0
0,650.0763,20.0,0.0,0.0,7.0
0,451.2084,259.0,676.0,0.0,4.0
0,340.1092,219.0,0.0,0.0,3.0
1,117.1292,99.0,0.0,0.0,2.0
1,173.4596,159.0,476.0,0.0,1.0
0,113.4251,0.0,895.0,99.0,2.0
0,106.1379,99.0,0.0,0.0,1.0
0,263.574,199.0,0.0,0.0,3.0
1,212.1114,0.0,497.0,318.0,4.0
0,218.7287,199.0,219.0,0.0,5.0
1,95.1381,179.0,0.0,2406.0,1.0
1,590.5256,80.0,139.0,2464.0,6.0
1,92.2659,319.0,0.0,0.0,5.0
0,800.5226,179.0,537.0,0.0,6.0
1,171.1586,139.0,0.0,279.0,5.0
0,200.0531,259.0,0.0,0.0,6.0
0,174.3395,179.0,0.0,0.0,2.0
1,113.5011,139.0,1075.0,0.0,2.0
0,223.5805,159.0,119.0,0.0,1.0
0,205.6502,219.0,219.0,0.0,4.0
1,307.033,100.0,240.0,0.0,5.0
1,821.5184,139.0,0.0,4791.0,8.0
1,142.5219,100.0,0.0,0.0,1.0
0,146.6671,100.0,179.0,318.0,2.0
0,307.1042,80.0,0.0,0.0,1.0
1,0.0,298.0,0.0,0.0,1.0
1,117.3382,99.0,792.0,219.0,6.0
1,102.0306,199.0,0.0,0.0,3.0
0,286.507,239.0,0.0,0.0,2.0
0,346.061,139.0,198.0,2147.0,5.0
0,119.2665,120.0,0.0,0.0,1.0
0,196.8712,179.0,0.0,0.0,2.0
0,213.5053,159.0,119.0,0.0,2.0
0,382.0393,179.0,0.0,0.0,4.0
1,176.0575,80.0,0.0,0.0,5.0
0,464.0178,219.0,0.0,0.0,5.0
0,143.0472,179.0,0.0,696.0,1.0
0,139.8231,259.0,0.0,0.0,1.0
1,122.2007,119.0,0.0,0.0,3.0
0,134.8008,119.0,119.0,199.0,2.0
0,410.9699,99.0,0.0,0.0,3.0
1,326.5061,100.0,1375.0,1036.0,4.0
1,55.0114,99.0,1112.0,457.0,2.0
0,147.0459,219.0,0.0,0.0,3.0
0,272.1089,139.0,0.0,0.0,3.0
1,118.0858,179.0,0.0,0.0,4.0
1,126.8671,159.0,0.0,6143.0,6.0
1,195.7173,359.0,796.0,638.0,3.0
0,110.5554,179.0,0.0,0.0,4.0
0,310.2084,159.0,159.0,0.0,1.0
0,100.8179,159.0,179.0,0.0,1.0
0,72.2669,139.0,0.0,0.0,1.0
0,163.1295,99.0,0.0,0.0,1.0
0,398.6142,159.0,119.0,913.0,4.0
0,171.3337,99.0,0.0,0.0,5.0
0,79.6273,258.0,438.0,9184.0,5.0
0,247.358,80.0,0.0,0.0,3.0
0,65.7742,80.0,99.0,179.0,7.0
1,178.9839,80.0,0.0,0.0,1.0
0,156.1802,278.0,318.0,0.0,1.0
1,96.7497,139.0,0.0,0.0,6.0
0,95.3362,159.0,0.0,0.0,2.0
1,295.5486,219.0,0.0,0.0,3.0
0,279.3676,99.0,0.0,0.0,5.0
0,52.8417,99.0,358.0,139.0,2.0
0,123.2599,199.0,0.0,0.0,1.0
1,316.532,219.0,0.0,278.0,4.0
0,104.4629,99.0,0.0,0.0,1.0
1,277.0451,99.0,1352.0,2265.0,4.0
0,70.8025,0.0,0.0,0.0,1.0
1,118.6054,179.0,0.0,0.0,2.0
0,245.7931,99.0,159.0,0.0,1.0
0,178.9728,80.0,0.0,0.0,2.0
0,196.7543,99.0,358.0,199.0,3.0
0,163.1104,239.0,0.0,0.0,1.0
0,130.8482,99.0,1154.0,0.0,1.0
1,207.9663,139.0,160.0,0.0,4.0
1,573.6055,179.0,80.0,379.0,6.0
1,154.0811,179.0,179.0,914.0,3.0
0,276.0041,119.0,0.0,0.0,2.0
0,208.2793,119.0,0.0,0.0,1.0
0,698.8664,258.0,0.0,0.0,8.0
1,170.8106,160.0,219.0,2091.0,4.0
1,251.584,119.0,1744.0,159.0,4.0
1,122.0656,179.0,4931.0,11988.0,2.0
0,697.775,159.0,0.0,0.0,9.0
0,176.8191,80.0,239.0,0.0,5.0
0,180.3607,199.0,0.0,0.0,1.0
0,119.8384,80.0,439.0,577.0,2.0
1,77.5145,0.0,0.0,0.0,2.0
1,146.7762,199.0,557.0,0.0,5.0
1,82.7602,119.0,0.0,0.0,6.0
1,254.1776,219.0,0.0,0.0,3.0
1,288.4441,139.0,0.0,299.0,1.0
1,165.4645,518.0,338.0,617.0,4.0
1,560.9503,119.0,1054.0,0.0,6.0
0,104.4761,139.0,0.0,0.0,1.0
0,124.3483,179.0,0.0,0.0,2.0
1,353.5127,159.0,278.0,0.0,1.0
0,125.9573,119.0,0.0,0.0,2.0
0,158.2024,179.0,0.0,0.0,1.0
1,155.2297,239.0,438.0,4969.0,1.0
0,56.7825,278.0,0.0,99.0,3.0
0,189.8486,119.0,238.0,0.0,3.0
1,159.3047,80.0,199.0,0.0,1.0
1,660.0153,179.0,4931.0,11988.0,2.0
1,194.4544,239.0,0.0,855.0,1.0
1,227.6648,139.0,4116.0,6363.0,3.0
1,79.5016,219.0,159.0,1372.0,3.0
0,321.5004,298.0,0.0,0.0,4.0
1,160.5631,219.0,0.0,438.0,8.0
0,452.0426,119.0,0.0,0.0,5.0
0,550.5908,139.0,199.0,278.0,6.0
0,103.64,179.0,697.0,458.0,4.0
0,286.5349,219.0,477.0,8329.0,2.0
0,173.7081,179.0,278.0,0.0,4.0
0,126.0724,119.0,0.0,0.0,7.0
0,870.0829,119.0,0.0,0.0,4.0
1,52.9009,179.0,258.0,0.0,1.0
1,154.1752,159.0,1032.0,597.0,6.0
0,58.8069,139.0,0.0,0.0,1.0
0,560.0116,119.0,0.0,0.0,5.0
1,703.4732,80.0,0.0,0.0,8.0
1,262.3738,139.0,4116.0,6363.0,3.0
1,201.8143,99.0,894.0,0.0,3.0
1,196.0542,139.0,0.0,0.0,1.0
1,189.9849,159.0,100.0,497.0,2.0
0,553.097,139.0,0.0,874.0,8.0
0,171.0117,99.0,695.0,0.0,3.0
0,143.921,179.0,0.0,0.0,2.0
0,184.6957,159.0,0.0,0.0,2.0
0,96.7471,139.0,0.0,0.0,1.0
1,168.0216,99.0,0.0,0.0,8.0
1,496.258,139.0,199.0,0.0,1.0
1,256.9679,99.0,0.0,1193.0,1.0
0,152.5524,159.0,0.0,0.0,1.0
1,136.0744,99.0,0.0,2347.0,2.0
1,189.4842,99.0,0.0,517.0,2.0
0,44.78,99.0,0.0,0.0,1.0
1,110.3279,140.0,0.0,0.0,1.0
1,211.5148,100.0,119.0,0.0,1.0
0,118.0678,239.0,0.0,0.0,4.0
0,71.5856,199.0,0.0,199.0,5.0
0,151.0828,99.0,0.0,0.0,1.0
0,432.6413,139.0,0.0,0.0,6.0
0,82.5136,139.0,796.0,0.0,1.0
1,353.0871,219.0,179.0,0.0,4.0
1,87.5857,179.0,478.0,0.0,5.0
1,127.7204,319.0,139.0,677.0,5.0
1,0.0,20.0,1056.0,897.0,1.0
0,200.1125,159.0,0.0,0.0,1.0
1,84.5237,199.0,0.0,0.0,1.0
1,259.525,159.0,0.0,259.0,3.0
1,675.7139,99.0,0.0,0.0,7.0
1,60.6012,119.0,398.0,1511.0,2.0
1,86.7006,179.0,1074.0,0.0,2.0
1,155.1161,99.0,0.0,0.0,1.0
0,96.1054,99.0,339.0,675.0,3.0
1,176.2874,239.0,0.0,0.0,3.0
0,101.8148,179.0,0.0,119.0,5.0
1,190.19,139.0,4116.0,6363.0,3.0
1,288.4185,99.0,0.0,0.0,1.0
1,209.1728,99.0,318.0,0.0,5.0
0,174.4484,119.0,0.0,0.0,1.0
0,192.814,99.0,99.0,0.0,1.0
1,58.4337,199.0,0.0,0.0,7.0
1,128.4299,219.0,0.0,0.0,3.0
0,130.0779,119.0,537.0,418.0,2.0
0,110.4095,80.0,994.0,0.0,2.0
0,769.3585,219.0,99.0,0.0,7.0
1,203.9314,100.0,119.0,0.0,1.0
1,226.8816,159.0,1432.0,0.0,5.0
1,68.0,139.0,219.0,0.0,1.0
1,141.9947,139.0,218.0,0.0,2.0
1,289.5004,139.0,0.0,0.0,1.0
0,188.908,80.0,478.0,0.0,1.0
0,292.0616,80.0,0.0,0.0,4.0
1,124.6445,139.0,3462.0,1611.0,5.0
1,577.0366,139.0,0.0,457.0,6.0
0,383.4795,139.0,0.0,0.0,4.0
1,140.0143,199.0,1036.0,159.0,4.0
1,110.0023,179.0,0.0,0.0,2.0
0,79.489,278.0,0.0,0.0,1.0
0,67.0914,259.0,0.0,0.0,3.0
0,100.08,219.0,358.0,0.0,4.0
1,198.7542,80.0,438.0,0.0,1.0
1,95.0224,80.0,199.0,0.0,1.0
0,85.5015,119.0,0.0,179.0,4.0
1,88.0227,139.0,139.0,0.0,1.0
0,298.5737,80.0,219.0,0.0,1.0
0,160.5895,119.0,0.0,0.0,4.0
1,440.0821,119.0,0.0,616.0,2.0
0,116.2497,219.0,0.0,99.0,4.0
0,189.8848,179.0,1668.0,0.0,2.0
0,140.1517,279.0,3248.0,9087.0,4.0
0,311.6769,179.0,0.0,0.0,1.0
1,236.3906,199.0,0.0,278.0,2.0
0,125.6831,99.0,0.0,0.0,1.0
0,1057.0072,179.0,0.0,2550.0,2.0
1,240.5546,179.0,418.0,119.0,4.0
0,300.5004,99.0,99.0,338.0,6.0
0,220.6451,238.0,0.0,0.0,5.0
0,744.0276,99.0,0.0,0.0,6.0
1,194.5829,199.0,596.0,576.0,2.0
1,115.7411,219.0,0.0,0.0,3.0
0,131.461,139.0,100.0,0.0,2.0
1,550.3294,159.0,0.0,0.0,1.0
0,179.5467,139.0,1314.0,0.0,2.0
1,501.4192,80.0,0.0,219.0,5.0
0,103.0837,258.0,0.0,676.0,2.0
0,262.0305,99.0,0.0,0.0,5.0
0,1019.6304,119.0,0.0,0.0,1.0
1,312.5076,258.0,0.0,834.0,1.0
1,698.5517,119.0,0.0,616.0,2.0
0,49.023,139.0,0.0,0.0,5.0
1,553.9251,139.0,139.0,2127.0,2.0
0,370.7159,99.0,358.0,139.0,2.0
0,127.548,159.0,0.0,0.0,1.0
0,271.0018,199.0,0.0,0.0,5.0
1,179.0175,278.0,219.0,0.0,5.0
1,241.2105,20.0,477.0,0.0,3.0
1,103.646,258.0,437.0,239.0,3.0
0,216.2799,119.0,80.0,676.0,3.0
0,1223.1088,119.0,0.0,0.0,1.0
0,139.5224,179.0,0.0,0.0,1.0
0,363.6661,139.0,0.0,0.0,1.0
0,1406.9333,259.0,0.0,0.0,7.0
1,169.0118,80.0,495.0,8147.0,3.0
1,67.5019,318.0,796.0,0.0,1.0
1,117.5043,80.0,516.0,0.0,6.0
1,77.0876,99.0,0.0,0.0,1.0
1,77.1038,239.0,0.0,0.0,3.0
0,71.0634,279.0,0.0,0.0,6.0
0,148.0135,99.0,0.0,0.0,3.0
1,219.206,139.0,0.0,0.0,3.0
0,111.8794,279.0,0.0,0.0,2.0
0,82.5015,219.0,0.0,0.0,7.0
1,98.9103,219.0,0.0,338.0,4.0
0,618.0809,199.0,0.0,0.0,2.0
1,335.8724,80.0,239.0,897.0,1.0
0,352.473,99.0,0.0,0.0,4.0
0,172.9227,80.0,80.0,0.0,4.0
0,424.945,179.0,0.0,0.0,5.0
1,58.3802,298.0,0.0,0.0,1.0
1,159.8202,139.0,0.0,6001.0,2.0
1,742.8879,199.0,1689.0,119.0,2.0
1,303.7585,159.0,139.0,0.0,1.0
1,605.2183,159.0,0.0,5363.0,7.0
0,149.5836,179.0,0.0,0.0,5.0
1,239.9568,139.0,0.0,0.0,3.0
0,151.4001,99.0,0.0,0.0,2.0
0,79.5692,219.0,477.0,8329.0,2.0
1,130.7765,258.0,139.0,954.0,4.0
0,147.9096,358.0,0.0,4314.0,2.0
1,585.0479,0.0,278.0,0.0,1.0
1,193.0058,239.0,278.0,516.0,1.0
0,349.7417,219.0,0.0,338.0,5.0
1,23.4361,139.0,358.0,338.0,6.0
1,244.0005,139.0,4116.0,6363.0,3.0
0,134.0168,139.0,438.0,0.0,2.0
0,160.0445,80.0,0.0,159.0,3.0
0,297.0038,139.0,0.0,0.0,1.0
0,157.7862,179.0,258.0,0.0,1.0
1,301.2682,199.0,119.0,0.0,1.0
0,186.6936,100.0,0.0,0.0,1.0
1,502.0159,179.0,179.0,1292.0,5.0
0,179.3551,99.0,0.0,0.0,3.0
1,131.3554,258.0,0.0,1013.0,2.0
1,90.1804,159.0,0.0,0.0,2.0
0,232.1379,119.0,0.0,0.0,1.0
0,231.2407,179.0,0.0,0.0,4.0
0,92.0666,159.0,0.0,0.0,1.0
0,116.3873,119.0,239.0,0.0,2.0
0,151.6344,119.0,457.0,278.0,3.0
1,255.5044,0.0,0.0,0.0,1.0
0,0.0,119.0,0.0,0.0,1.0
1,963.9922,239.0,0.0,0.0,6.0
1,53.8145,199.0,298.0,139.0,2.0
0,203.6989,80.0,0.0,0.0,1.0
0,85.9215,258.0,139.0,0.0,5.0
1,147.085,99.0,835.0,0.0,1.0
1,200.3902,179.0,0.0,0.0,3.0
0,176.5453,219.0,597.0,0.0,1.0
0,378.3784,179.0,0.0,0.0,4.0
0,143.5035,179.0,0.0,0.0,4.0
0,142.4825,139.0,0.0,0.0,2.0
1,311.5004,119.0,159.0,933.0,4.0
0,487.0657,139.0,0.0,0.0,1.0
1,448.0784,139.0,0.0,0.0,4.0
1,116.1034,99.0,318.0,0.0,1.0
0,129.0242,219.0,0.0,0.0,1.0
1,1274.0944,99.0,0.0,198.0,2.0
1,138.4133,199.0,0.0,0.0,2.0
1,138.5469,99.0,0.0,1412.0,1.0
0,128.7643,179.0,0.0,0.0,3.0
0,121.9529,0.0,895.0,99.0,2.0
0,87.9233,139.0,0.0,0.0,1.0
0,45.467,179.0,239.0,0.0,3.0
0,435.3723,159.0,0.0,199.0,5.0
0,417.0432,199.0,0.0,0.0,1.0
1,59.5525,0.0,0.0,0.0,1.0
1,91.0343,160.0,219.0,2091.0,4.0
0,726.9458,99.0,159.0,0.0,6.0
1,289.7089,179.0,596.0,0.0,1.0
1,98.8863,139.0,1510.0,0.0,1.0
0,81.2665,179.0,259.0,0.0,2.0
0,148.6649,0.0,0.0,0.0,1.0
1,372.9786,139.0,1192.0,15604.0,2.0
1,129.0659,219.0,0.0,0.0,2.0
0,129.124,139.0,0.0,0.0,2.0
0,558.2902,80.0,179.0,1172.0,6.0
0,338.6333,139.0,100.0,99.0,4.0
1,958.4313,139.0,0.0,0.0,3.0
0,113.5837,139.0,2505.0,1410.0,4.0
0,725.6793,298.0,0.0,0.0,8.0
0,158.418,219.0,139.0,0.0,2.0
0,130.124,139.0,0.0,0.0,2.0
1,125.1209,239.0,477.0,0.0,4.0
0,521.6474,100.0,100.0,3328.0,6.0
0,147.5813,279.0,3248.0,9087.0,4.0
1,160.0383,119.0,796.0,0.0,1.0
0,435.3323,99.0,0.0,0.0,4.0
0,309.3429,119.0,219.0,338.0,5.0
1,62.9007,179.0,278.0,1152.0,1.0
0,190.0164,99.0,219.0,0.0,1.0
1,41.1096,159.0,179.0,0.0,3.0
0,322.1401,238.0,0.0,0.0,4.0
1,303.4555,99.0,1352.0,2265.0,4.0
1,109.859,159.0,278.0,0.0,1.0
1,546.7966,159.0,0.0,0.0,5.0
1,308.8466,99.0,0.0,0.0,4.0
0,60.0187,238.0,0.0,0.0,2.0
0,327.5336,139.0,179.0,0.0,1.0
1,172.7035,80.0,398.0,2961.0,2.0
0,162.5,99.0,0.0,0.0,3.0
0,113.6717,139.0,0.0,0.0,4.0
1,155.7731,338.0,795.0,1173.0,4.0
1,219.5797,179.0,258.0,139.0,5.0
1,148.3139,179.0,377.0,298.0,1.0
0,430.308,80.0,0.0,0.0,6.0
0,210.9247,99.0,0.0,0.0,3.0
0,344.8279,0.0,0.0,0.0,3.0
0,173.572,180.0,0.0,0.0,4.0
0,161.2893,119.0,318.0,0.0,2.0
1,316.532,119.0,0.0,0.0,4.0
1,385.2768,100.0,0.0,0.0,4.0
0,165.1802,159.0,0.0,0.0,3.0
0,176.7831,258.0,0.0,0.0,1.0
0,542.6272,179.0,0.0,0.0,6.0
1,23.0705,99.0,159.0,0.0,4.0
0,240.127,80.0,278.0,139.0,4.0
0,164.0526,199.0,0.0,0.0,1.0
1,150.5033,0.0,0.0,0.0,1.0
1,437.1032,119.0,0.0,437.0,6.0
1,231.0779,298.0,0.0,258.0,6.0
1,203.6916,219.0,0.0,0.0,2.0
0,707.5601,139.0,139.0,0.0,3.0
1,262.1893,0.0,40.0,0.0,2.0
0,112.641,319.0,0.0,0.0,1.0
1,164.56,119.0,99.0,437.0,3.0
0,87.6156,119.0,0.0,0.0,7.0
0,221.5457,139.0,278.0,0.0,4.0
1,95.8775,179.0,258.0,0.0,2.0
1,213.3928,99.0,0.0,0.0,2.0
0,154.1371,179.0,0.0,0.0,2.0
0,192.6662,219.0,597.0,0.0,5.0
1,303.2375,80.0,0.0,298.0,4.0
0,156.9721,219.0,0.0,0.0,1.0
1,568.4259,219.0,1654.0,896.0,5.0
1,100.8129,239.0,0.0,0.0,2.0
1,279.1008,139.0,219.0,0.0,1.0
0,245.3166,239.0,657.0,0.0,1.0
1,86.9511,239.0,139.0,0.0,3.0
1,234.2845,139.0,0.0,0.0,3.0
1,703.3129,99.0,259.0,0.0,1.0
0,179.3941,259.0,0.0,0.0,2.0
0,70.6771,259.0,0.0,0.0,1.0
1,160.1999,139.0,0.0,0.0,3.0
1,178.1011,99.0,0.0,0.0,3.0
0,219.8846,99.0,0.0,0.0,1.0
0,194.5045,99.0,99.0,0.0,2.0
0,0.0,159.0,0.0,0.0,2.0
0,168.6891,278.0,0.0,0.0,2.0
0,77.1767,80.0,0.0,0.0,1.0
0,137.6526,139.0,0.0,0.0,1.0
1,95.7405,318.0,80.0,0.0,1.0
0,587.5734,139.0,0.0,0.0,6.0
1,747.2424,139.0,179.0,1153.0,7.0
1,114.6571,757.0,0.0,0.0,1.0
1,165.1091,219.0,0.0,0.0,2.0
0,177.1899,179.0,516.0,438.0,3.0
0,200.0156,99.0,0.0,0.0,1.0
0,137.2334,278.0,0.0,0.0,2.0
0,96.5829,238.0,199.0,378.0,6.0
0,358.5056,238.0,0.0,0.0,5.0
1,279.0112,179.0,0.0,0.0,5.0
0,88.4096,258.0,0.0,0.0,2.0
1,107.5174,139.0,278.0,1114.0,4.0
0,118.1059,99.0,0.0,0.0,1.0
1,158.1305,99.0,80.0,0.0,2.0
1,69.5701,20.0,0.0,0.0,1.0
0,150.7987,238.0,0.0,0.0,5.0
0,164.5919,159.0,0.0,0.0,2.0
0,363.5691,259.0,0.0,0.0,5.0
0,125.4442,179.0,179.0,0.0,2.0
0,641.4415,139.0,0.0,0.0,1.0
0,95.0053,179.0,180.0,775.0,4.0
0,276.5651,139.0,0.0,0.0,2.0
1,238.3548,239.0,1690.0,795.0,3.0
0,12.3491,99.0,180.0,477.0,3.0
0,78.667,99.0,0.0,0.0,1.0
0,320.3514,139.0,119.0,0.0,3.0
0,181.0532,99.0,238.0,0.0,1.0
1,119.5094,259.0,0.0,258.0,5.0
0,662.9874,80.0,0.0,0.0,6.0
1,122.55,159.0,755.0,3914.0,8.0
0,104.1561,99.0,0.0,0.0,1.0
1,188.8207,219.0,338.0,0.0,4.0
0,470.0234,99.0,80.0,0.0,4.0
0,645.9729,20.0,0.0,0.0,5.0
0,868.4752,139.0,0.0,0.0,8.0
0,71.9253,119.0,0.0,0.0,1.0
0,181.0,219.0,0.0,0.0,1.0
1,138.5009,239.0,0.0,3897.0,8.0
1,197.6392,80.0,318.0,1630.0,3.0
0,85.1469,159.0,0.0,0.0,2.0
0,285.0689,139.0,0.0,259.0,4.0
0,110.2112,219.0,0.0,0.0,3.0
1,103.0194,259.0,159.0,0.0,2.0
0,239.669,119.0,218.0,0.0,1.0
1,379.0963,219.0,0.0,0.0,5.0
1,146.4189,258.0,219.0,0.0,2.0
1,374.3237,179.0,0.0,0.0,5.0
0,242.6489,179.0,0.0,0.0,8.0
1,94.0811,0.0,0.0,219.0,1.0
0,749.3659,199.0,0.0,0.0,5.0
0,193.5885,199.0,0.0,0.0,1.0
1,216.3354,139.0,179.0,0.0,1.0
0,98.0319,199.0,1312.0,1094.0,2.0
1,246.6577,199.0,1431.0,0.0,2.0
0,154.4385,20.0,239.0,1016.0,5.0
0,401.0527,239.0,0.0,0.0,1.0
0,70.0179,80.0,119.0,0.0,1.0
0,317.2389,179.0,0.0,0.0,4.0
0,39.8811,119.0,139.0,278.0,3.0
1,217.1555,119.0,298.0,0.0,6.0
1,132.8345,219.0,438.0,0.0,6.0
0,97.0322,199.0,179.0,358.0,2.0
0,122.4847,139.0,0.0,0.0,3.0
1,89.4539,0.0,0.0,0.0,1.0
1,135.9062,199.0,557.0,0.0,5.0
0,113.2166,139.0,0.0,0.0,5.0
0,200.3304,99.0,0.0,0.0,1.0
0,577.5866,80.0,179.0,1172.0,6.0
0,105.0107,119.0,0.0,1888.0,8.0
0,86.3713,259.0,0.0,2231.0,5.0
1,755.7508,219.0,0.0,338.0,4.0
0,868.8757,99.0,0.0,338.0,6.0
1,321.753,0.0,179.0,80.0,4.0
0,362.4417,139.0,378.0,0.0,2.0
1,183.1427,139.0,0.0,0.0,3.0
0,60.698,0.0,0.0,0.0,1.0
0,96.8401,119.0,0.0,0.0,7.0
1,96.9665,219.0,80.0,0.0,1.0
0,189.191,119.0,0.0,0.0,7.0
1,317.5661,99.0,0.0,0.0,3.0
1,77.1524,219.0,835.0,0.0,1.0
0,158.5197,139.0,159.0,0.0,2.0
0,118.6518,179.0,0.0,0.0,6.0
0,246.6034,0.0,0.0,0.0,3.0
1,104.0769,20.0,1056.0,897.0,1.0
0,148.1595,139.0,377.0,0.0,1.0
1,297.1855,159.0,1074.0,0.0,1.0
1,243.0417,258.0,139.0,954.0,4.0
0,152.8807,219.0,0.0,656.0,1.0
0,373.3969,119.0,139.0,675.0,4.0
1,192.5104,99.0,0.0,0.0,1.0
0,257.0627,199.0,219.0,0.0,3.0
1,476.5315,139.0,0.0,0.0,2.0
0,63.1269,100.0,458.0,0.0,1.0
0,102.2754,80.0,179.0,0.0,2.0
0,293.8388,258.0,378.0,0.0,1.0
0,139.5036,179.0,0.0,0.0,1.0
0,449.3,139.0,0.0,0.0,5.0
0,58.2151,259.0,0.0,199.0,3.0
0,151.2878,179.0,0.0,0.0,2.0
1,75.0067,199.0,1016.0,12432.0,4.0
0,73.0274,219.0,0.0,0.0,2.0
0,125.036,239.0,0.0,0.0,2.0
1,657.164,99.0,0.0,0.0,7.0
1,252.0005,179.0,0.0,318.0,4.0
0,222.509,80.0,0.0,0.0,1.0
0,613.3574,219.0,139.0,0.0,6.0
0,190.217,80.0,0.0,0.0,1.0
1,409.2007,139.0,199.0,0.0,1.0
0,120.9566,80.0,0.0,198.0,4.0
1,30.7612,80.0,0.0,99.0,2.0
0,385.5208,80.0,0.0,0.0,3.0
1,824.8674,179.0,0.0,0.0,6.0
0,49.5429,139.0,0.0,139.0,2.0
0,296.551,0.0,0.0,0.0,3.0
0,92.1588,99.0,0.0,0.0,6.0
1,261.1384,239.0,0.0,0.0,3.0
1,481.8641,339.0,918.0,22218.0,5.0
1,166.012,179.0,636.0,0.0,4.0
0,243.837,179.0,794.0,0.0,2.0
0,107.3231,179.0,258.0,0.0,4.0
1,239.3141,100.0,0.0,199.0,2.0
1,173.3854,0.0,40.0,0.0,2.0
0,85.6417,179.0,417.0,0.0,3.0
1,129.0591,20.0,20.0,637.0,5.0
1,80.6505,279.0,0.0,0.0,2.0
1,113.2089,0.0,160.0,0.0,1.0
1,225.8058,0.0,358.0,0.0,1.0
0,614.0004,119.0,0.0,0.0,7.0
0,148.0076,119.0,0.0,0.0,6.0
1,176.5007,99.0,1352.0,2265.0,4.0
0,261.0388,119.0,278.0,0.0,1.0
0,670.9257,179.0,0.0,0.0,8.0
0,215.0913,139.0,278.0,0.0,2.0
0,155.5394,259.0,0.0,0.0,2.0
0,76.4232,219.0,0.0,0.0,2.0
0,137.5082,119.0,278.0,0.0,3.0
0,386.5,199.0,0.0,218.0,6.0
0,245.8709,159.0,198.0,0.0,2.0
1,55.581,359.0,796.0,638.0,3.0
0,178.6708,0.0,0.0,0.0,2.0
1,62.9682,80.0,0.0,0.0,1.0
0,766.2997,99.0,159.0,358.0,6.0
0,156.2314,219.0,0.0,0.0,2.0
1,170.5007,179.0,1272.0,0.0,3.0
1,40.5278,437.0,715.0,596.0,2.0
1,53.1154,159.0,0.0,20.0,6.0
1,242.1012,140.0,1016.0,4225.0,3.0
0,585.7184,139.0,0.0,0.0,1.0
0,101.0272,139.0,0.0,0.0,4.0
0,590.5294,139.0,0.0,0.0,5.0
