P1stFixation,label,nextWordRegress,prevFixDur,prevFixPos,regressDur,wordNo
1,0,0,179.0,82.4924,0.0,2.0
1,0,0,219.0,152.0526,338.0,4.0
0,0,0,99.0,204.8414,0.0,2.0
0,0,0,99.0,92.1954,0.0,1.0
1,0,0,99.0,67.7422,0.0,2.0
1,0,0,159.0,350.297,0.0,1.0
1,0,0,258.0,90.2441,0.0,2.0
1,0,1,199.0,123.2599,4861.0,2.0
1,0,0,99.0,100.8415,0.0,2.0
1,0,0,99.0,102.4744,0.0,1.0
1,0,1,140.0,24.0208,2051.0,3.0
0,0,0,199.0,329.9712,99.0,4.0
1,0,0,80.0,125.2557,0.0,6.0
1,0,0,80.0,331.658,0.0,1.0
0,0,0,119.0,116.0689,179.0,8.0
1,0,0,139.0,160.4494,0.0,3.0
0,0,0,159.0,392.1849,0.0,2.0
0,0,0,179.0,135.9485,596.0,1.0
1,0,1,139.0,137.5245,0.0,6.0
1,0,0,139.0,77.9359,0.0,1.0
1,0,1,139.0,488.337,11140.0,1.0
1,0,0,139.0,376.1981,0.0,7.0
1,0,0,20.0,87.3613,0.0,5.0
1,0,0,159.0,579.6447,0.0,2.0
0,0,0,179.0,72.7805,0.0,3.0
1,0,0,80.0,87.367,0.0,4.0
1,0,0,219.0,105.4182,0.0,1.0
0,0,0,179.0,46.6905,0.0,6.0
0,0,0,219.0,166.8113,0.0,2.0
1,0,0,219.0,207.9639,0.0,1.0
1,0,0,179.0,97.0,0.0,2.0
1,0,0,199.0,328.8419,0.0,1.0
1,0,0,80.0,157.0127,0.0,2.0
1,0,0,0.0,89.627,0.0,1.0
0,0,1,179.0,161.4466,199.0,1.0
1,0,1,119.0,248.1633,80.0,3.0
1,0,0,238.0,122.2007,0.0,3.0
1,0,0,457.0,185.5505,0.0,1.0
0,0,0,119.0,155.541,119.0,2.0
1,0,1,99.0,187.131,2008.0,4.0
0,0,0,139.0,45.2769,0.0,3.0
0,0,0,338.0,45.793,219.0,2.0
1,0,0,179.0,138.1014,478.0,5.0
1,0,0,99.0,30.2324,417.0,4.0
1,0,0,99.0,156.7323,0.0,2.0
1,0,0,80.0,278.5193,0.0,6.0
1,0,0,139.0,101.6071,0.0,1.0
0,0,1,139.0,284.3449,1869.0,5.0
1,0,0,99.0,180.8674,0.0,1.0
0,0,0,139.0,165.003,615.0,7.0
1,0,0,119.0,388.3607,0.0,7.0
0,0,0,99.0,293.0017,278.0,4.0
1,0,0,278.0,69.8713,796.0,2.0
1,0,0,199.0,76.243,119.0,1.0
1,0,0,159.0,611.2553,0.0,1.0
1,0,1,199.0,157.0,837.0,5.0
0,0,0,139.0,241.6982,0.0,3.0
1,0,1,139.0,93.3006,139.0,3.0
1,0,1,179.0,579.9078,338.0,1.0
1,0,0,139.0,752.0166,457.0,1.0
0,0,0,119.0,255.0,0.0,5.0
1,0,0,199.0,42.107,0.0,2.0
1,0,0,139.0,492.2936,0.0,1.0
1,0,0,99.0,101.9804,0.0,3.0
0,0,0,80.0,305.7221,0.0,5.0
1,0,0,20.0,10.2956,0.0,7.0
1,0,1,259.0,151.1192,676.0,4.0
1,0,0,219.0,124.7397,0.0,3.0
0,0,0,99.0,142.5553,0.0,2.0
0,0,1,159.0,142.2252,476.0,1.0
1,0,0,0.0,356.0126,895.0,2.0
1,0,0,99.0,370.6481,0.0,1.0
1,0,0,199.0,77.1622,0.0,3.0
1,0,0,0.0,0.0,497.0,4.0
1,0,0,199.0,406.0788,219.0,5.0
1,0,0,179.0,870.0925,0.0,1.0
0,0,1,80.0,201.0398,139.0,6.0
0,0,0,319.0,140.3567,0.0,5.0
0,0,0,179.0,129.5569,537.0,6.0
0,0,0,139.0,372.3882,0.0,5.0
1,0,0,259.0,198.0101,0.0,6.0
1,0,0,179.0,120.0666,0.0,2.0
0,0,1,139.0,37.4833,1075.0,2.0
1,0,0,159.0,381.0118,119.0,1.0
1,0,0,219.0,120.1041,219.0,4.0
1,0,0,100.0,184.6104,240.0,5.0
0,0,0,139.0,39.0512,0.0,8.0
1,0,0,100.0,605.3098,0.0,1.0
1,0,0,100.0,36.4005,179.0,2.0
1,0,0,80.0,147.187,0.0,1.0
1,0,0,298.0,112.058,0.0,1.0
1,0,0,99.0,195.1666,792.0,6.0
0,0,0,199.0,21.3776,0.0,3.0
1,0,0,239.0,65.2993,0.0,2.0
0,0,1,139.0,90.05,198.0,5.0
1,0,0,120.0,389.3084,0.0,1.0
1,0,0,179.0,18.9737,0.0,2.0
1,0,0,159.0,26.9258,119.0,2.0
1,0,0,179.0,246.5198,0.0,4.0
0,0,1,80.0,10.2956,0.0,5.0
1,0,0,219.0,133.8208,0.0,5.0
1,0,1,179.0,656.6643,0.0,1.0
1,0,0,259.0,370.1094,0.0,1.0
0,0,0,119.0,241.9793,0.0,3.0
1,0,0,119.0,260.0,119.0,2.0
1,0,0,99.0,83.5464,0.0,3.0
0,0,1,100.0,300.4031,1375.0,4.0
0,0,1,99.0,148.1654,1112.0,2.0
1,0,0,219.0,114.0395,0.0,3.0
1,0,0,139.0,59.6657,0.0,3.0
0,0,0,179.0,44.2832,0.0,4.0
0,0,0,159.0,38.4708,0.0,6.0
0,0,1,359.0,218.8173,796.0,3.0
1,0,0,179.0,167.0359,0.0,4.0
1,0,1,159.0,143.0245,159.0,1.0
1,0,1,159.0,120.6192,179.0,1.0
1,0,0,139.0,68.5055,0.0,1.0
1,0,0,99.0,169.4609,0.0,1.0
1,0,1,159.0,66.4078,119.0,4.0
1,0,0,99.0,104.1201,0.0,5.0
1,0,0,258.0,119.0504,438.0,5.0
1,0,0,80.0,29.1548,0.0,3.0
1,0,1,80.0,139.1761,99.0,7.0
0,0,0,80.0,104.9952,0.0,1.0
1,0,0,278.0,350.8917,318.0,1.0
1,0,0,139.0,35.7351,0.0,6.0
1,0,0,159.0,119.708,0.0,2.0
1,0,0,219.0,63.0714,0.0,3.0
1,0,0,99.0,314.0398,0.0,5.0
1,0,1,99.0,471.3322,358.0,2.0
1,0,0,199.0,78.8733,0.0,1.0
0,0,0,219.0,18.7883,0.0,4.0
1,0,0,99.0,279.2132,0.0,1.0
0,0,1,99.0,253.3338,1352.0,4.0
1,0,0,0.0,0.0,0.0,1.0
0,0,0,179.0,24.7386,0.0,2.0
1,0,1,99.0,143.2236,159.0,1.0
1,0,0,80.0,53.7587,0.0,2.0
1,0,1,99.0,402.0473,358.0,3.0
1,0,0,239.0,100.2098,0.0,1.0
1,0,1,99.0,107.0187,1154.0,1.0
0,0,0,139.0,266.0075,160.0,4.0
0,0,0,179.0,324.4503,80.0,6.0
0,0,0,179.0,250.032,179.0,3.0
1,0,0,119.0,341.2038,0.0,2.0
1,0,0,119.0,385.9961,0.0,1.0
1,0,0,258.0,240.0333,0.0,8.0
1,0,0,160.0,48.0104,219.0,4.0
0,0,0,119.0,127.1928,1744.0,4.0
0,0,0,179.0,693.4119,4931.0,2.0
1,0,1,159.0,167.2423,0.0,9.0
1,0,0,80.0,387.5693,239.0,5.0
1,0,0,199.0,616.6628,0.0,1.0
1,0,1,80.0,164.5144,439.0,2.0
1,0,0,0.0,104.69,0.0,2.0
1,0,1,199.0,62.514,557.0,5.0
0,0,0,119.0,94.0691,0.0,6.0
1,0,0,219.0,493.0162,0.0,3.0
1,0,0,139.0,622.0651,0.0,1.0
1,0,1,518.0,75.5844,338.0,4.0
1,0,1,119.0,220.8189,1054.0,6.0
1,0,0,139.0,136.4185,0.0,1.0
1,0,0,179.0,214.7859,0.0,2.0
1,0,0,159.0,99.7647,278.0,1.0
1,0,0,119.0,80.0562,0.0,2.0
1,0,0,179.0,263.7347,0.0,1.0
1,0,0,239.0,615.6947,438.0,1.0
1,0,0,278.0,200.2598,0.0,3.0
1,0,1,119.0,184.1738,238.0,3.0
1,0,0,80.0,160.3278,199.0,1.0
0,0,0,179.0,278.3038,4931.0,2.0
0,0,1,239.0,310.4835,0.0,1.0
1,0,1,139.0,187.0428,4116.0,3.0
0,0,1,219.0,83.5225,159.0,3.0
1,0,0,298.0,214.0374,0.0,4.0
0,0,0,219.0,161.1986,0.0,8.0
0,0,0,119.0,61.8466,0.0,5.0
1,0,1,139.0,166.012,199.0,6.0
1,0,1,179.0,114.9826,697.0,4.0
1,0,0,219.0,48.4665,477.0,2.0
0,0,0,179.0,169.3576,278.0,4.0
1,0,0,119.0,61.1882,0.0,7.0
1,0,0,119.0,171.0468,0.0,4.0
0,0,1,179.0,158.0285,258.0,1.0
0,0,0,159.0,152.9477,1032.0,6.0
1,0,0,139.0,282.8462,0.0,1.0
1,0,0,119.0,258.0271,0.0,5.0
0,0,0,80.0,121.1487,0.0,8.0
1,0,1,139.0,171.2367,4116.0,3.0
0,0,1,99.0,125.9365,894.0,3.0
1,0,0,139.0,101.415,0.0,1.0
1,0,1,159.0,213.8247,100.0,2.0
1,0,0,139.0,128.9961,0.0,8.0
1,0,0,99.0,79.4796,695.0,3.0
1,0,0,179.0,82.7345,0.0,2.0
1,0,0,159.0,83.3607,0.0,2.0
1,0,0,139.0,151.6443,0.0,1.0
0,0,0,99.0,463.0529,0.0,8.0
1,0,0,139.0,249.3933,199.0,1.0
1,0,0,99.0,750.4832,0.0,1.0
1,0,0,159.0,331.5931,0.0,1.0
0,0,0,99.0,279.2597,0.0,2.0
1,0,0,99.0,112.6144,0.0,2.0
1,0,0,99.0,273.4685,0.0,1.0
1,0,0,140.0,273.5855,0.0,1.0
1,0,0,100.0,177.6739,119.0,1.0
1,0,1,239.0,113.9517,0.0,4.0
1,0,0,199.0,166.0482,0.0,5.0
1,0,0,99.0,563.0275,0.0,1.0
1,0,0,139.0,234.0534,0.0,6.0
1,0,1,139.0,161.0093,796.0,1.0
0,0,1,219.0,134.0336,179.0,4.0
1,0,0,179.0,92.4446,478.0,5.0
0,0,0,319.0,117.2732,139.0,5.0
1,0,1,20.0,165.7739,1056.0,1.0
1,0,0,159.0,671.193,0.0,1.0
1,0,0,199.0,614.4729,0.0,1.0
0,0,0,159.0,304.5997,0.0,3.0
0,0,0,99.0,65.8559,0.0,7.0
1,0,0,119.0,60.075,398.0,2.0
1,0,0,179.0,796.2826,1074.0,2.0
0,0,0,99.0,203.3642,0.0,1.0
1,0,0,99.0,158.6726,339.0,3.0
0,0,0,239.0,106.1179,0.0,3.0
1,0,0,179.0,44.0114,0.0,5.0
1,0,1,139.0,417.0432,4116.0,3.0
1,0,0,99.0,431.2308,0.0,1.0
1,0,0,99.0,181.4663,318.0,5.0
1,0,0,119.0,304.1085,0.0,1.0
1,0,0,99.0,174.2699,99.0,1.0
0,0,0,199.0,215.671,0.0,7.0
0,0,0,219.0,70.1783,0.0,3.0
1,0,0,119.0,54.9181,537.0,2.0
1,0,1,80.0,182.044,994.0,2.0
0,0,1,219.0,115.0043,99.0,7.0
1,0,0,100.0,291.5682,119.0,1.0
0,0,0,159.0,138.4377,1432.0,5.0
0,0,0,139.0,404.0111,219.0,1.0
0,0,1,139.0,146.3284,218.0,2.0
1,0,0,139.0,274.0401,0.0,1.0
1,0,0,80.0,348.191,478.0,1.0
1,0,0,80.0,107.8703,0.0,4.0
1,0,0,139.0,204.3526,3462.0,5.0
0,0,0,139.0,79.2465,0.0,6.0
1,0,0,139.0,87.5557,0.0,4.0
0,0,1,199.0,182.7019,1036.0,4.0
0,0,0,179.0,259.5862,0.0,2.0
1,0,0,278.0,108.9036,0.0,1.0
1,0,0,259.0,137.0912,0.0,3.0
1,0,0,219.0,51.4198,358.0,4.0
1,0,1,80.0,275.2344,438.0,1.0
1,0,0,80.0,287.0436,199.0,1.0
1,0,0,119.0,272.3417,0.0,4.0
1,0,0,139.0,97.1854,139.0,1.0
1,0,0,80.0,217.0207,219.0,1.0
1,0,0,119.0,9.8995,0.0,4.0
1,0,0,119.0,114.8085,0.0,2.0
1,0,0,219.0,192.0651,0.0,4.0
1,0,1,179.0,135.8565,1668.0,2.0
1,0,1,279.0,195.7396,3248.0,4.0
1,0,0,179.0,732.2739,0.0,1.0
1,0,0,199.0,659.6302,0.0,2.0
1,0,0,99.0,216.3909,0.0,1.0
1,0,0,179.0,179.254,0.0,2.0
0,0,0,179.0,580.181,418.0,4.0
0,0,0,99.0,389.3289,99.0,6.0
1,0,1,238.0,116.0172,0.0,5.0
1,0,0,99.0,339.5895,0.0,6.0
1,0,1,199.0,289.0623,596.0,2.0
0,0,1,219.0,33.9559,0.0,3.0
1,0,0,139.0,26.4008,100.0,2.0
0,0,0,159.0,114.2016,0.0,1.0
1,0,1,139.0,212.2852,1314.0,2.0
0,0,0,80.0,80.0562,0.0,5.0
1,0,0,258.0,730.5046,0.0,2.0
1,0,0,99.0,32.5576,0.0,5.0
1,0,1,119.0,123.1666,0.0,1.0
1,0,0,258.0,314.9254,0.0,1.0
1,0,0,119.0,544.6476,0.0,2.0
1,0,0,139.0,579.0423,0.0,5.0
1,0,0,139.0,49.5782,139.0,2.0
1,0,1,99.0,109.2932,358.0,2.0
1,0,0,159.0,153.1698,0.0,1.0
1,0,0,199.0,123.1016,0.0,5.0
1,0,1,278.0,83.2947,219.0,5.0
0,0,1,20.0,164.2468,477.0,3.0
1,0,0,258.0,17.2047,437.0,3.0
1,0,0,119.0,39.3192,80.0,3.0
1,0,0,119.0,335.7216,0.0,1.0
1,0,0,179.0,258.4434,0.0,1.0
1,0,0,139.0,565.7296,0.0,1.0
1,0,0,259.0,47.0425,0.0,7.0
0,0,1,80.0,88.0909,495.0,3.0
1,0,1,318.0,177.8145,796.0,1.0
0,0,1,80.0,161.1986,516.0,6.0
1,0,0,99.0,221.9842,0.0,1.0
0,0,0,239.0,86.977,0.0,3.0
1,0,0,279.0,133.094,0.0,6.0
1,0,0,99.0,33.9559,0.0,3.0
0,0,0,139.0,113.864,0.0,3.0
1,0,0,279.0,54.1202,0.0,2.0
1,0,0,219.0,21.095,0.0,7.0
1,0,1,219.0,62.7694,0.0,4.0
1,0,0,199.0,70.4557,0.0,2.0
1,0,0,80.0,417.4901,239.0,1.0
1,0,0,99.0,159.5243,0.0,4.0
0,0,0,80.0,194.3656,80.0,4.0
1,0,0,179.0,171.2367,0.0,5.0
1,0,0,298.0,187.6193,0.0,1.0
0,0,0,139.0,105.7592,0.0,2.0
0,0,1,199.0,187.2165,1689.0,2.0
0,0,1,159.0,175.3454,139.0,1.0
1,0,0,159.0,64.5368,0.0,7.0
1,0,0,179.0,45.3982,0.0,5.0
0,0,0,139.0,113.3181,0.0,3.0
1,0,0,99.0,102.4207,0.0,2.0
1,0,0,219.0,837.0006,477.0,2.0
1,0,0,258.0,276.1467,139.0,4.0
1,0,0,358.0,108.5772,0.0,2.0
1,0,0,0.0,292.7456,278.0,1.0
1,0,1,239.0,130.4837,278.0,1.0
1,0,0,219.0,115.9741,0.0,5.0
0,0,0,139.0,123.7619,358.0,6.0
1,0,1,139.0,122.9187,4116.0,3.0
1,0,0,139.0,15.8114,438.0,2.0
1,0,0,80.0,116.2497,0.0,3.0
1,0,0,139.0,546.883,0.0,1.0
1,0,1,179.0,159.022,258.0,1.0
1,0,0,199.0,248.582,119.0,1.0
1,0,0,100.0,738.1396,0.0,1.0
0,0,0,179.0,118.8276,179.0,5.0
1,0,0,99.0,73.2462,0.0,3.0
0,0,0,258.0,104.561,0.0,2.0
0,0,0,159.0,221.795,0.0,2.0
1,0,0,119.0,462.3127,0.0,1.0
1,0,0,179.0,104.0865,0.0,4.0
1,0,0,159.0,427.3652,0.0,1.0
1,0,0,119.0,215.3927,239.0,2.0
1,0,0,119.0,34.4093,457.0,3.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,119.0,668.9589,0.0,1.0
0,0,0,239.0,668.618,0.0,6.0
1,0,1,199.0,623.3883,298.0,2.0
1,0,0,80.0,354.8309,0.0,1.0
1,0,1,258.0,83.5464,139.0,5.0
1,0,0,99.0,513.4686,835.0,1.0
0,0,0,179.0,183.4693,0.0,3.0
1,0,0,219.0,621.1538,597.0,1.0
1,0,0,179.0,134.0821,0.0,4.0
1,0,0,179.0,39.9249,0.0,4.0
1,0,0,139.0,122.6418,0.0,2.0
1,0,1,119.0,312.5188,159.0,4.0
1,0,0,139.0,365.8866,0.0,1.0
1,0,0,139.0,53.7587,0.0,4.0
1,0,0,99.0,310.0581,318.0,1.0
1,0,0,219.0,247.6308,0.0,1.0
0,0,0,99.0,499.2895,0.0,2.0
0,0,0,199.0,778.2268,0.0,2.0
1,0,0,99.0,475.98,0.0,1.0
1,0,0,179.0,111.4495,0.0,3.0
1,0,0,0.0,0.0,895.0,2.0
1,0,0,139.0,319.5951,0.0,1.0
1,0,0,179.0,49.0408,239.0,3.0
1,0,0,159.0,75.1864,0.0,5.0
1,0,0,199.0,838.1849,0.0,1.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,160.0,91.4822,219.0,4.0
1,0,1,99.0,216.0579,159.0,6.0
0,0,0,179.0,398.0013,596.0,1.0
1,0,1,139.0,196.367,1510.0,1.0
1,0,0,179.0,302.0265,259.0,2.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,139.0,799.9106,1192.0,2.0
0,0,0,219.0,104.8475,0.0,2.0
1,0,0,139.0,69.1231,0.0,2.0
1,0,0,80.0,318.5671,179.0,6.0
1,0,0,139.0,278.4601,100.0,4.0
1,0,0,139.0,372.1344,0.0,3.0
1,0,1,139.0,25.0799,2505.0,4.0
1,0,0,298.0,107.2007,0.0,8.0
1,0,0,219.0,85.3756,139.0,2.0
1,0,0,139.0,46.5296,0.0,2.0
0,0,1,239.0,111.018,477.0,4.0
1,0,0,100.0,42.19,100.0,6.0
1,0,1,279.0,128.0976,3248.0,4.0
0,0,1,119.0,635.1331,796.0,1.0
1,0,0,99.0,259.3781,0.0,4.0
1,0,0,119.0,118.423,219.0,5.0
1,0,0,179.0,107.8378,278.0,1.0
1,0,1,99.0,102.3963,219.0,1.0
0,0,0,159.0,86.1452,179.0,3.0
1,0,0,238.0,130.4646,0.0,4.0
0,0,1,99.0,145.0414,1352.0,4.0
1,0,0,159.0,361.7734,278.0,1.0
0,0,1,159.0,222.1103,0.0,5.0
1,0,0,99.0,141.0886,0.0,4.0
1,0,0,238.0,54.1479,0.0,2.0
1,0,1,139.0,102.489,179.0,1.0
1,0,0,80.0,430.2278,398.0,2.0
1,0,0,99.0,100.6628,0.0,3.0
1,0,0,139.0,53.1601,0.0,4.0
0,0,1,338.0,113.0177,795.0,4.0
0,0,1,179.0,47.2652,258.0,5.0
1,0,0,179.0,109.6221,377.0,1.0
1,0,0,80.0,269.0911,0.0,6.0
1,0,0,99.0,165.0757,0.0,3.0
1,0,0,0.0,0.0,0.0,3.0
1,0,0,180.0,193.0414,0.0,4.0
1,0,0,119.0,282.2003,318.0,2.0
0,0,0,119.0,100.8067,0.0,4.0
0,0,0,100.0,86.8159,0.0,4.0
1,0,0,159.0,170.9883,0.0,3.0
1,0,0,258.0,108.8531,0.0,1.0
1,0,0,179.0,80.399,0.0,6.0
0,0,0,99.0,255.4095,159.0,4.0
1,0,1,80.0,96.0208,278.0,4.0
1,0,0,199.0,202.2004,0.0,1.0
1,0,0,0.0,833.3097,0.0,1.0
0,0,0,119.0,234.2584,0.0,6.0
0,0,0,298.0,94.0479,0.0,6.0
0,0,1,219.0,174.7942,0.0,2.0
1,0,0,139.0,200.09,139.0,3.0
1,0,0,0.0,33.3017,40.0,2.0
1,0,0,319.0,374.4129,0.0,1.0
0,0,0,119.0,200.6614,99.0,3.0
1,0,0,119.0,170.1058,0.0,7.0
1,0,0,139.0,308.1315,278.0,4.0
0,0,1,179.0,87.3613,258.0,2.0
1,0,0,99.0,109.3298,0.0,2.0
0,0,0,179.0,94.921,0.0,2.0
1,0,1,219.0,94.3398,597.0,5.0
0,0,0,80.0,129.7112,0.0,4.0
1,0,0,219.0,102.4597,0.0,1.0
1,0,1,219.0,74.3303,1654.0,5.0
0,0,0,239.0,97.1854,0.0,2.0
1,0,0,139.0,244.9347,219.0,1.0
1,0,1,239.0,149.0839,657.0,1.0
1,0,0,239.0,167.1915,139.0,3.0
0,0,0,139.0,42.9535,0.0,3.0
1,0,1,99.0,653.049,259.0,1.0
0,0,0,259.0,73.0,0.0,2.0
1,0,0,259.0,145.0414,0.0,1.0
0,0,0,139.0,150.2065,0.0,3.0
0,0,0,99.0,251.8035,0.0,3.0
1,0,0,99.0,105.5462,0.0,1.0
1,0,1,99.0,95.3415,99.0,2.0
1,0,0,159.0,26.0768,0.0,2.0
1,0,0,278.0,94.2019,0.0,2.0
1,0,0,80.0,193.644,0.0,1.0
1,0,0,139.0,262.0172,0.0,1.0
0,0,1,318.0,69.2315,80.0,1.0
0,0,0,139.0,125.7657,0.0,6.0
0,0,0,139.0,149.2548,179.0,7.0
0,0,1,757.0,308.3796,0.0,1.0
0,0,1,219.0,115.2085,0.0,2.0
1,0,1,179.0,73.8241,516.0,3.0
1,0,0,99.0,863.3516,0.0,1.0
1,0,0,278.0,108.9312,0.0,2.0
1,0,0,238.0,34.0588,199.0,6.0
1,0,0,238.0,280.0446,0.0,5.0
0,0,0,179.0,171.0029,0.0,5.0
1,0,0,258.0,157.334,0.0,2.0
0,0,1,139.0,108.4666,278.0,4.0
1,0,0,99.0,200.0,0.0,1.0
0,0,0,99.0,205.039,80.0,2.0
1,0,0,20.0,378.1336,0.0,1.0
1,0,0,238.0,132.5028,0.0,5.0
1,0,0,159.0,121.0496,0.0,2.0
1,0,0,259.0,123.3694,0.0,5.0
1,0,1,179.0,142.1724,179.0,2.0
1,0,0,139.0,463.5191,0.0,1.0
1,0,0,179.0,183.0437,180.0,4.0
1,0,0,139.0,34.4384,0.0,2.0
0,0,1,239.0,173.8074,1690.0,3.0
1,0,0,99.0,141.651,180.0,3.0
1,0,0,99.0,230.5927,0.0,1.0
1,0,1,139.0,176.7258,119.0,3.0
1,0,0,99.0,224.9,238.0,1.0
0,0,0,259.0,381.0328,0.0,5.0
1,0,0,80.0,112.361,0.0,6.0
1,0,0,159.0,208.3555,755.0,8.0
1,0,0,99.0,843.7067,0.0,1.0
1,0,0,219.0,180.0111,338.0,4.0
1,0,0,99.0,27.2029,80.0,4.0
1,0,0,20.0,90.0222,0.0,5.0
1,0,0,139.0,37.3363,0.0,8.0
1,0,0,119.0,77.4209,0.0,1.0
1,0,0,219.0,161.4435,0.0,1.0
0,0,0,239.0,188.5206,0.0,8.0
0,0,1,80.0,192.5097,318.0,3.0
1,0,0,159.0,33.3017,0.0,2.0
1,0,0,139.0,82.1523,0.0,4.0
1,0,0,219.0,210.4899,0.0,3.0
1,0,1,259.0,81.3941,159.0,2.0
1,0,0,119.0,315.0063,218.0,1.0
0,0,0,219.0,64.2573,0.0,5.0
0,0,0,258.0,386.0907,219.0,2.0
0,0,1,179.0,99.5038,0.0,5.0
1,0,0,179.0,126.0198,0.0,8.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,199.0,164.5509,0.0,5.0
1,0,0,199.0,487.469,0.0,1.0
1,0,1,139.0,127.9531,179.0,1.0
1,0,0,199.0,23.4094,1312.0,2.0
1,0,0,199.0,33.121,1431.0,2.0
0,0,1,20.0,117.8855,239.0,5.0
1,0,0,239.0,150.0833,0.0,1.0
1,0,0,80.0,447.9754,119.0,1.0
1,0,0,179.0,26.2488,0.0,4.0
1,0,0,119.0,120.9339,139.0,3.0
0,0,0,119.0,265.0019,298.0,6.0
0,0,0,219.0,117.8346,438.0,6.0
1,0,0,199.0,47.676,179.0,2.0
1,0,0,139.0,128.1405,0.0,3.0
1,0,0,0.0,0.0,0.0,1.0
1,0,1,199.0,90.6697,557.0,5.0
1,0,0,139.0,151.053,0.0,5.0
1,0,0,99.0,326.3771,0.0,1.0
1,0,0,80.0,108.4159,179.0,6.0
1,0,0,119.0,290.0431,0.0,8.0
1,0,0,259.0,79.0,0.0,5.0
1,0,1,219.0,267.6416,0.0,4.0
1,0,0,99.0,193.0026,0.0,6.0
1,0,0,0.0,125.6742,179.0,4.0
1,0,0,139.0,814.4477,378.0,2.0
1,0,0,139.0,133.1353,0.0,3.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,119.0,584.1678,0.0,7.0
0,0,0,219.0,131.0611,80.0,1.0
1,0,0,119.0,453.1104,0.0,7.0
0,0,0,99.0,165.8463,0.0,3.0
0,0,1,219.0,585.0214,835.0,1.0
1,0,1,139.0,54.1202,159.0,2.0
1,0,0,179.0,107.0747,0.0,6.0
1,0,0,0.0,0.0,0.0,3.0
1,0,1,20.0,348.191,1056.0,1.0
1,0,1,139.0,247.3156,377.0,1.0
1,0,0,159.0,138.8092,1074.0,1.0
1,0,0,258.0,5.099,139.0,4.0
1,0,0,219.0,487.2012,0.0,1.0
1,0,0,119.0,110.1635,139.0,4.0
1,0,0,99.0,209.2964,0.0,1.0
1,0,1,199.0,145.0138,219.0,3.0
1,0,0,139.0,100.1798,0.0,2.0
1,0,1,100.0,890.8749,458.0,1.0
1,0,0,80.0,94.9368,179.0,2.0
1,0,1,258.0,194.8794,378.0,1.0
1,0,0,179.0,261.0077,0.0,1.0
1,0,0,139.0,86.0233,0.0,5.0
1,0,0,259.0,147.9797,0.0,3.0
1,0,0,179.0,170.0471,0.0,2.0
1,0,1,199.0,171.843,1016.0,4.0
1,0,0,219.0,75.9539,0.0,2.0
1,0,0,239.0,96.1353,0.0,2.0
0,0,1,99.0,100.02,0.0,7.0
0,0,1,179.0,216.0208,0.0,4.0
1,0,0,80.0,97.3088,0.0,1.0
1,0,0,219.0,65.0,139.0,6.0
1,0,0,80.0,444.6234,0.0,1.0
1,0,0,139.0,201.1368,199.0,1.0
1,0,0,80.0,229.7869,0.0,4.0
0,0,0,80.0,484.8763,0.0,2.0
1,0,0,80.0,157.0509,0.0,3.0
0,0,0,179.0,78.5175,0.0,6.0
1,0,0,139.0,492.7575,0.0,2.0
1,0,0,0.0,0.0,0.0,3.0
1,0,0,99.0,108.074,0.0,6.0
0,0,0,239.0,67.082,0.0,3.0
1,0,0,339.0,115.5725,918.0,5.0
0,0,0,179.0,93.4077,636.0,4.0
1,0,1,179.0,90.0,794.0,2.0
1,0,0,179.0,91.7878,258.0,4.0
1,0,0,100.0,90.5539,0.0,2.0
1,0,0,0.0,0.0,40.0,2.0
1,0,0,179.0,188.4091,417.0,3.0
1,0,1,20.0,79.1581,20.0,5.0
1,0,0,279.0,55.0818,0.0,2.0
1,0,0,0.0,507.001,160.0,1.0
1,0,0,0.0,576.2118,358.0,1.0
1,0,0,119.0,377.0053,0.0,7.0
1,0,1,119.0,68.0074,0.0,6.0
0,0,1,99.0,113.0,1352.0,4.0
1,0,1,119.0,140.2926,278.0,1.0
1,0,0,179.0,283.0071,0.0,8.0
1,0,0,139.0,9.2195,278.0,2.0
1,0,0,259.0,73.5527,0.0,2.0
1,0,0,219.0,74.7262,0.0,2.0
1,0,0,119.0,155.5635,278.0,3.0
1,0,0,199.0,55.9017,0.0,6.0
1,0,0,159.0,41.0122,198.0,2.0
0,0,1,359.0,107.9676,796.0,3.0
1,0,0,0.0,0.0,0.0,2.0
1,0,0,80.0,403.8638,0.0,1.0
1,0,0,99.0,93.3435,159.0,6.0
1,0,0,219.0,692.9885,0.0,2.0
1,0,0,179.0,124.1974,1272.0,3.0
1,0,0,437.0,365.5845,715.0,2.0
1,0,0,159.0,115.8016,0.0,6.0
0,0,1,140.0,250.6472,1016.0,3.0
1,0,0,139.0,366.3796,0.0,1.0
1,0,0,139.0,23.0868,0.0,4.0
0,0,0,139.0,474.6114,0.0,5.0
1,0,0,139.0,134.0597,0.0,6.0
0,0,0,99.0,125.6065,139.0,2.0
1,0,0,139.0,120.2664,0.0,5.0
1,0,0,179.0,172.8381,0.0,4.0
1,0,0,179.0,277.065,0.0,1.0
1,0,0,219.0,117.5925,438.0,1.0
