eyemove/table8.P1stFixation,eyemove/table8.nextWordRegress,eyemove/table8.prevFixPos,eyemove/table8.regressDur,eyemove/table8.wordNo,prevFixDur,label
1,0,237.2551,0.0,6.0,80.0,1
0,0,67.082,0.0,1.0,139.0,0
1,1,533.4285,0.0,1.0,99.0,1
1,0,105.3043,0.0,5.0,199.0,1
1,0,0.0,0.0,3.0,0.0,1
1,0,36.1386,219.0,3.0,199.0,0
1,0,731.4479,0.0,2.0,279.0,0
1,0,42.19,100.0,6.0,100.0,0
1,0,782.1023,1014.0,1.0,159.0,0
0,0,340.0529,0.0,4.0,139.0,0
1,0,110.4943,0.0,3.0,339.0,1
1,0,353.051,478.0,2.0,259.0,0
1,0,62.3618,199.0,4.0,119.0,1
0,0,52.7731,636.0,2.0,199.0,1
1,0,181.0,0.0,10.0,159.0,0
1,1,434.5906,3248.0,4.0,279.0,0
1,1,81.0247,139.0,1.0,338.0,1
1,0,465.9882,179.0,2.0,179.0,1
1,0,411.8944,0.0,2.0,139.0,1
1,0,35.0571,3699.0,2.0,0.0,1
1,0,46.0977,637.0,3.0,278.0,1
1,0,928.0436,437.0,1.0,258.0,1
1,0,104.4797,318.0,3.0,80.0,0
1,0,44.0114,0.0,3.0,358.0,1
1,0,229.7063,0.0,1.0,139.0,1
1,1,841.7339,199.0,1.0,199.0,0
1,0,206.1553,0.0,6.0,199.0,0
1,0,190.4127,0.0,1.0,99.0,1
0,0,429.0186,0.0,5.0,219.0,1
1,0,26.0768,0.0,2.0,159.0,0
1,0,326.2407,0.0,2.0,179.0,1
1,0,329.5649,179.0,2.0,99.0,0
1,0,159.0503,0.0,4.0,99.0,1
0,0,48.2701,358.0,6.0,139.0,0
1,0,160.0125,239.0,4.0,199.0,1
1,0,91.022,418.0,2.0,199.0,1
1,0,466.5673,636.0,1.0,139.0,1
1,0,572.1058,0.0,6.0,80.0,1
1,0,0.0,0.0,2.0,0.0,0
1,0,414.4358,0.0,4.0,239.0,1
1,0,280.1946,0.0,6.0,179.0,0
1,0,203.4158,0.0,2.0,20.0,1
1,1,268.0019,99.0,4.0,258.0,0
1,1,391.1036,379.0,4.0,159.0,0
1,0,0.0,0.0,1.0,0.0,0
1,0,113.4372,0.0,3.0,80.0,0
1,0,68.2495,0.0,4.0,279.0,1
1,1,13.4536,99.0,4.0,80.0,0
1,0,206.1941,0.0,4.0,238.0,0
1,0,458.7821,0.0,1.0,80.0,1
1,0,209.5758,0.0,1.0,298.0,0
1,0,82.6801,1946.0,1.0,179.0,1
1,0,250.3917,0.0,4.0,159.0,1
1,0,118.8781,239.0,4.0,99.0,0
1,0,590.5811,0.0,1.0,119.0,1
0,0,61.0983,219.0,2.0,239.0,1
1,0,71.8401,0.0,2.0,199.0,1
1,1,513.4608,715.0,2.0,99.0,1
0,0,128.4134,0.0,5.0,119.0,1
1,0,420.3451,99.0,1.0,139.0,1
1,0,0.0,952.0,1.0,0.0,1
0,0,86.4928,0.0,4.0,239.0,0
0,0,126.4792,0.0,4.0,219.0,0
1,0,191.9505,0.0,1.0,159.0,1
1,0,47.0744,0.0,2.0,119.0,1
0,0,49.4773,0.0,3.0,139.0,0
1,0,483.0983,0.0,2.0,159.0,1
1,0,144.5856,0.0,3.0,238.0,1
1,0,107.4151,0.0,1.0,139.0,0
0,0,152.2367,0.0,5.0,99.0,1
1,0,221.4159,0.0,1.0,139.0,0
1,0,221.3256,80.0,1.0,80.0,1
0,0,191.387,0.0,5.0,179.0,1
1,0,44.911,0.0,4.0,179.0,0
1,0,141.7921,0.0,2.0,238.0,1
1,0,120.6027,0.0,3.0,179.0,1
1,0,91.4822,219.0,4.0,160.0,0
0,1,167.2872,0.0,1.0,239.0,0
1,0,248.6966,0.0,1.0,119.0,0
1,0,75.2396,99.0,6.0,139.0,1
0,0,150.03,0.0,4.0,159.0,0
1,0,31.3209,3699.0,2.0,0.0,1
1,0,785.9192,299.0,1.0,80.0,1
0,0,419.3054,0.0,6.0,99.0,1
1,1,98.737,399.0,3.0,139.0,1
0,0,813.9908,0.0,3.0,99.0,0
0,0,94.921,0.0,2.0,179.0,0
1,0,95.0474,0.0,8.0,159.0,0
1,0,584.0548,0.0,6.0,119.0,0
1,1,95.0842,139.0,1.0,99.0,0
1,1,173.6663,478.0,1.0,239.0,1
1,0,207.0676,0.0,6.0,259.0,0
1,0,107.3546,0.0,5.0,199.0,1
1,0,43.0465,139.0,2.0,238.0,1
0,1,688.767,0.0,2.0,219.0,1
0,1,307.5663,1036.0,3.0,757.0,1
1,0,0.0,139.0,2.0,0.0,0
1,0,609.1978,0.0,1.0,80.0,1
1,0,60.8276,0.0,9.0,179.0,1
0,0,124.004,0.0,7.0,179.0,1
1,0,221.4611,0.0,1.0,179.0,0
1,0,172.0029,0.0,4.0,199.0,1
1,0,487.2012,0.0,1.0,219.0,0
1,0,56.1427,0.0,5.0,159.0,1
1,0,436.0734,0.0,2.0,258.0,1
1,0,211.2487,0.0,1.0,99.0,0
1,0,209.5376,238.0,2.0,159.0,0
1,0,138.0326,0.0,1.0,100.0,0
1,0,187.6832,0.0,3.0,239.0,1
1,0,754.8357,0.0,1.0,139.0,1
0,0,133.0038,0.0,5.0,139.0,0
1,0,276.5375,0.0,4.0,139.0,1
1,0,256.0879,0.0,2.0,80.0,1
1,0,239.416,0.0,5.0,179.0,0
1,0,147.0544,0.0,3.0,298.0,0
1,0,114.5513,1196.0,1.0,199.0,1
1,0,731.4602,1431.0,1.0,199.0,0
1,0,159.0283,0.0,3.0,239.0,1
1,0,613.6,0.0,1.0,179.0,0
1,0,402.7729,0.0,1.0,139.0,1
1,0,50.2494,0.0,6.0,99.0,0
0,0,196.5731,1270.0,3.0,159.0,1
1,0,462.3127,0.0,1.0,119.0,0
1,0,82.7345,0.0,2.0,179.0,0
1,0,681.0264,278.0,1.0,179.0,0
0,0,84.7172,139.0,2.0,139.0,0
1,0,260.2556,0.0,1.0,119.0,1
1,1,135.8308,438.0,1.0,99.0,0
1,0,921.1406,0.0,1.0,139.0,1
0,0,199.0226,0.0,7.0,219.0,1
1,0,33.9411,179.0,3.0,120.0,1
1,0,0.0,0.0,3.0,0.0,0
1,0,101.415,0.0,2.0,139.0,1
1,1,593.5065,198.0,1.0,199.0,1
1,0,118.8486,0.0,1.0,139.0,0
1,0,0.0,279.0,2.0,0.0,0
1,1,150.3363,358.0,2.0,119.0,1
0,0,45.2769,0.0,3.0,139.0,0
1,0,86.977,0.0,3.0,99.0,0
1,0,466.7344,0.0,1.0,139.0,1
0,0,855.9673,0.0,2.0,80.0,1
1,1,333.2867,99.0,1.0,139.0,1
1,0,240.2436,0.0,1.0,119.0,1
0,0,183.0246,0.0,3.0,139.0,0
1,0,249.3933,0.0,4.0,139.0,0
1,1,98.9545,139.0,1.0,99.0,1
1,0,843.7067,0.0,1.0,99.0,0
1,0,102.8397,119.0,3.0,119.0,1
1,0,183.4394,477.0,1.0,278.0,0
1,0,173.2195,0.0,2.0,159.0,1
1,0,108.8531,0.0,1.0,119.0,0
1,0,35.6931,0.0,2.0,219.0,0
1,0,84.0536,0.0,1.0,298.0,0
1,0,451.2206,0.0,1.0,119.0,0
1,0,344.6056,1631.0,1.0,119.0,1
0,0,211.0095,0.0,8.0,139.0,0
1,0,36.4005,179.0,2.0,100.0,0
1,0,118.9285,0.0,1.0,99.0,1
0,1,20.6155,895.0,5.0,159.0,0
1,1,125.2557,179.0,1.0,139.0,0
1,1,339.0767,139.0,1.0,80.0,0
1,0,25.7099,656.0,4.0,179.0,0
1,0,143.8402,119.0,1.0,100.0,1
1,0,119.9708,0.0,1.0,139.0,1
1,0,45.1774,0.0,3.0,258.0,1
1,0,190.6856,199.0,3.0,119.0,1
1,0,366.9796,0.0,2.0,179.0,1
0,0,74.027,139.0,2.0,119.0,1
0,0,165.8463,0.0,3.0,99.0,0
0,1,250.056,239.0,5.0,199.0,0
1,0,201.487,0.0,4.0,199.0,1
1,0,150.8807,0.0,2.0,99.0,1
1,0,104.0865,0.0,4.0,179.0,0
1,0,0.0,0.0,6.0,0.0,1
1,0,152.1184,318.0,4.0,179.0,1
0,0,38.4708,0.0,4.0,219.0,0
1,1,155.9295,337.0,6.0,99.0,0
0,0,244.0082,577.0,3.0,179.0,1
1,1,103.4843,239.0,4.0,239.0,1
1,0,676.6277,0.0,2.0,398.0,0
1,0,415.348,99.0,1.0,80.0,1
1,0,7.2111,0.0,6.0,139.0,1
1,0,90.7965,0.0,3.0,139.0,0
1,0,152.3286,0.0,6.0,199.0,1
0,0,197.3069,0.0,4.0,278.0,1
0,0,338.4627,179.0,2.0,219.0,0
1,0,156.0513,139.0,4.0,119.0,0
1,0,489.3475,0.0,3.0,99.0,1
1,0,123.4706,0.0,4.0,139.0,1
1,0,677.2237,0.0,1.0,179.0,0
1,0,61.0737,100.0,5.0,159.0,1
1,0,241.2488,0.0,2.0,99.0,0
1,0,101.3163,0.0,1.0,238.0,0
1,0,0.0,0.0,2.0,0.0,1
0,0,190.2525,0.0,5.0,159.0,0
1,0,97.0,0.0,6.0,139.0,1
1,0,59.4054,0.0,3.0,159.0,0
0,0,321.753,0.0,8.0,159.0,1
1,0,23.0868,0.0,4.0,139.0,0
1,0,335.4311,0.0,3.0,139.0,1
1,0,153.7335,0.0,7.0,179.0,1
1,0,105.9056,0.0,3.0,0.0,0
1,0,396.0114,0.0,1.0,119.0,1
1,0,613.8485,0.0,1.0,259.0,0
1,1,95.0368,80.0,1.0,199.0,1
1,0,79.7621,0.0,3.0,219.0,0
1,1,219.2282,0.0,5.0,139.0,0
0,0,556.1088,418.0,3.0,199.0,1
1,0,15.0,0.0,2.0,139.0,1
1,0,375.4797,0.0,1.0,119.0,0
1,0,107.0747,0.0,6.0,179.0,0
0,0,47.8539,0.0,4.0,139.0,0
1,0,119.6035,0.0,3.0,99.0,1
1,1,154.9355,80.0,1.0,119.0,1
1,0,404.5541,0.0,1.0,159.0,0
1,0,106.0424,0.0,6.0,239.0,1
1,0,223.7878,240.0,4.0,100.0,1
0,0,165.003,615.0,7.0,139.0,0
1,0,549.8509,0.0,3.0,239.0,1
1,1,170.6605,298.0,1.0,99.0,1
1,0,130.4646,0.0,4.0,238.0,0
1,0,293.0836,398.0,8.0,179.0,0
1,0,163.0123,0.0,2.0,139.0,1
1,0,157.156,198.0,4.0,99.0,0
1,0,119.2518,0.0,4.0,179.0,1
1,0,170.4875,0.0,1.0,100.0,1
1,0,93.0484,0.0,6.0,80.0,1
1,0,123.0691,0.0,4.0,99.0,0
1,0,584.1678,0.0,7.0,119.0,0
0,0,60.0167,1191.0,4.0,179.0,0
1,0,193.8891,537.0,4.0,179.0,0
1,0,187.8776,0.0,1.0,179.0,1
0,0,108.2266,0.0,2.0,139.0,0
0,0,102.4207,0.0,4.0,139.0,0
1,0,183.1338,0.0,3.0,199.0,0
1,0,234.0769,0.0,4.0,99.0,0
1,0,120.2082,0.0,3.0,278.0,0
1,0,155.5635,0.0,6.0,199.0,0
0,0,87.367,0.0,9.0,338.0,1
1,0,91.7061,0.0,1.0,179.0,1
1,0,175.1457,0.0,3.0,179.0,1
1,0,183.4394,637.0,1.0,179.0,1
1,0,126.6689,0.0,7.0,99.0,1
1,0,135.2036,0.0,2.0,119.0,1
1,0,306.6203,0.0,1.0,80.0,1
1,0,105.2093,476.0,1.0,119.0,1
1,0,77.0065,0.0,5.0,159.0,0
1,0,83.6002,0.0,3.0,159.0,0
1,0,150.8509,0.0,2.0,80.0,1
1,0,205.4775,0.0,3.0,219.0,1
1,0,142.0141,0.0,5.0,119.0,1
1,0,107.3778,0.0,2.0,99.0,1
1,0,702.1524,0.0,1.0,99.0,1
1,0,133.0902,0.0,5.0,159.0,1
0,0,73.6614,537.0,3.0,80.0,1
1,0,172.4094,0.0,1.0,100.0,1
1,0,211.2368,0.0,2.0,497.0,1
1,0,373.4836,0.0,2.0,199.0,1
0,1,125.9365,894.0,3.0,99.0,0
1,0,410.7578,0.0,1.0,179.0,0
1,1,114.9826,697.0,4.0,179.0,0
1,0,169.0118,0.0,9.0,159.0,0
1,0,158.0791,0.0,7.0,139.0,0
1,0,239.0753,0.0,4.0,238.0,0
1,0,65.0077,875.0,2.0,219.0,1
1,1,80.0812,0.0,7.0,139.0,1
1,0,70.4557,0.0,2.0,199.0,0
1,1,187.0962,457.0,3.0,219.0,0
1,0,275.2036,318.0,1.0,179.0,1
1,0,68.3081,358.0,2.0,219.0,0
1,0,248.0907,337.0,1.0,278.0,0
1,0,91.7878,258.0,4.0,179.0,0
0,0,312.2707,0.0,1.0,119.0,0
1,1,106.0754,180.0,4.0,199.0,0
1,0,914.5939,0.0,1.0,99.0,1
1,0,184.0435,0.0,8.0,119.0,0
1,0,79.7621,918.0,5.0,339.0,0
1,0,540.15,139.0,2.0,219.0,1
1,0,94.2019,0.0,2.0,278.0,0
1,0,537.5435,0.0,1.0,139.0,0
1,0,251.5094,0.0,4.0,159.0,1
1,0,301.2457,0.0,1.0,278.0,0
1,1,186.3867,298.0,2.0,199.0,0
0,0,123.7619,358.0,6.0,139.0,0
1,0,245.1,179.0,1.0,139.0,1
1,0,105.8017,0.0,1.0,119.0,0
1,0,149.4824,0.0,3.0,199.0,1
1,0,286.0017,0.0,1.0,139.0,1
1,0,186.8689,0.0,4.0,99.0,1
0,0,192.3148,0.0,3.0,99.0,1
1,0,550.3426,0.0,2.0,0.0,1
1,0,244.1311,0.0,5.0,159.0,0
0,0,632.0831,139.0,3.0,99.0,1
1,0,261.895,0.0,2.0,278.0,1
1,0,19.8494,0.0,7.0,80.0,1
1,0,93.3435,0.0,4.0,179.0,0
1,0,91.2688,0.0,4.0,278.0,0
1,0,114.0175,0.0,2.0,80.0,1
1,0,112.6987,0.0,1.0,278.0,1
1,0,129.8345,0.0,2.0,199.0,0
1,0,437.5043,0.0,4.0,139.0,0
1,0,91.3893,0.0,1.0,99.0,0
1,1,225.7299,199.0,1.0,199.0,0
0,1,117.1068,219.0,1.0,99.0,1
1,1,85.0,338.0,2.0,80.0,1
1,0,180.0444,0.0,5.0,139.0,1
1,0,32.6497,0.0,4.0,199.0,1
1,0,79.7621,0.0,2.0,339.0,1
1,0,315.8006,2640.0,2.0,219.0,1
1,0,207.4729,0.0,4.0,159.0,0
0,1,114.2147,0.0,1.0,279.0,1
1,0,20.3961,179.0,3.0,159.0,0
1,0,75.0067,0.0,2.0,397.0,0
1,0,545.7921,0.0,1.0,139.0,1
0,0,179.9389,0.0,5.0,119.0,0
0,0,52.8015,0.0,3.0,199.0,0
1,0,255.7381,3984.0,3.0,219.0,1
0,1,143.6175,0.0,4.0,258.0,0
0,0,118.9496,0.0,4.0,139.0,0
0,0,268.9907,0.0,7.0,338.0,1
1,0,165.1484,0.0,5.0,159.0,1
1,1,75.06,0.0,4.0,0.0,1
1,0,389.0321,99.0,4.0,179.0,1
0,1,227.1079,398.0,3.0,80.0,0
1,0,125.6742,179.0,4.0,0.0,0
1,1,81.4371,0.0,3.0,478.0,1
1,0,423.7853,139.0,2.0,238.0,1
0,0,536.1464,0.0,1.0,20.0,1
1,0,617.2001,0.0,2.0,219.0,1
1,0,92.6175,0.0,1.0,139.0,1
1,0,107.5407,0.0,2.0,100.0,0
1,0,53.2259,0.0,3.0,199.0,1
1,0,235.2552,0.0,2.0,179.0,1
1,0,48.0,0.0,4.0,219.0,0
1,0,202.83,119.0,3.0,80.0,1
1,0,96.0208,179.0,1.0,258.0,1
1,0,117.3243,139.0,1.0,80.0,1
1,0,547.9872,0.0,1.0,179.0,1
1,1,133.0601,437.0,1.0,358.0,0
1,0,149.2146,0.0,4.0,179.0,0
1,1,141.0035,80.0,2.0,278.0,0
1,1,338.5912,417.0,1.0,179.0,0
0,0,82.7345,0.0,7.0,159.0,1
1,0,55.9017,0.0,5.0,238.0,1
1,0,74.793,0.0,1.0,159.0,1
1,0,181.604,0.0,2.0,99.0,0
1,1,62.7694,0.0,4.0,219.0,0
1,0,789.0634,159.0,1.0,139.0,1
0,0,71.0282,159.0,5.0,100.0,0
0,0,507.2297,0.0,1.0,99.0,0
1,0,49.8197,478.0,2.0,259.0,0
1,1,147.0544,159.0,2.0,99.0,1
1,0,328.2986,179.0,5.0,259.0,1
1,0,61.9839,0.0,3.0,219.0,1
1,0,77.1622,179.0,2.0,298.0,1
1,0,53.7587,497.0,4.0,0.0,0
1,0,133.0338,0.0,2.0,159.0,1
1,0,229.1724,0.0,1.0,80.0,0
1,0,478.8194,0.0,7.0,179.0,1
0,0,122.0,0.0,6.0,80.0,1
1,0,255.7851,0.0,1.0,119.0,0
1,0,247.4773,0.0,5.0,80.0,0
1,0,172.4181,0.0,4.0,99.0,1
1,0,409.3715,0.0,1.0,219.0,1
1,0,346.3019,0.0,1.0,119.0,0
0,0,103.2376,239.0,3.0,139.0,1
0,0,405.7709,99.0,2.0,159.0,1
1,0,159.7655,0.0,4.0,139.0,1
0,0,257.3286,0.0,5.0,139.0,1
1,0,24.6982,0.0,7.0,219.0,1
1,0,203.5706,0.0,1.0,99.0,1
0,0,782.9336,0.0,1.0,179.0,1
1,0,264.282,556.0,1.0,139.0,1
1,1,98.7623,597.0,1.0,199.0,0
0,0,102.0196,0.0,4.0,438.0,0
1,1,118.0,80.0,1.0,238.0,1
0,0,488.1721,0.0,5.0,139.0,0
1,0,537.643,278.0,1.0,99.0,0
1,1,272.0662,558.0,1.0,20.0,1
1,0,180.9447,0.0,3.0,80.0,1
1,0,105.3233,0.0,2.0,219.0,1
1,0,59.5483,0.0,1.0,0.0,0
0,1,626.2691,835.0,1.0,219.0,0
1,0,301.1063,0.0,7.0,99.0,0
1,0,158.1455,0.0,3.0,119.0,1
1,0,780.034,0.0,1.0,239.0,1
1,0,308.365,0.0,3.0,219.0,0
0,1,84.214,0.0,7.0,199.0,1
1,0,174.3932,0.0,1.0,99.0,0
1,0,161.0124,0.0,6.0,139.0,0
1,0,665.4961,0.0,4.0,0.0,1
1,0,69.2315,0.0,2.0,199.0,0
1,0,89.56,0.0,2.0,119.0,0
1,0,219.5723,0.0,1.0,139.0,1
1,0,113.4637,0.0,1.0,179.0,1
1,0,125.1599,199.0,1.0,139.0,0
0,0,94.6414,259.0,2.0,120.0,1
1,0,335.7216,0.0,5.0,139.0,0
1,0,139.0036,100.0,2.0,119.0,0
0,0,78.7718,0.0,6.0,179.0,1
1,0,188.2817,119.0,1.0,219.0,1
1,0,20.8087,0.0,6.0,99.0,1
1,0,217.297,0.0,7.0,199.0,1
1,0,75.9539,0.0,2.0,219.0,0
1,0,277.065,0.0,1.0,179.0,0
0,0,205.1195,0.0,2.0,139.0,0
0,0,175.0029,0.0,3.0,199.0,1
1,0,118.596,0.0,2.0,279.0,0
0,0,126.0357,0.0,3.0,99.0,1
1,0,35.4401,258.0,3.0,179.0,1
1,1,500.064,99.0,1.0,80.0,0
0,0,67.1863,0.0,6.0,239.0,0
1,0,116.709,0.0,6.0,159.0,1
1,1,139.1761,99.0,7.0,80.0,0
1,0,479.9021,0.0,1.0,139.0,1
1,0,252.0575,0.0,1.0,179.0,0
0,0,83.3607,80.0,4.0,119.0,0
1,0,53.0848,0.0,6.0,179.0,1
1,0,414.2511,0.0,1.0,80.0,1
0,0,107.0047,0.0,2.0,199.0,1
1,0,23.4094,1312.0,2.0,199.0,0
0,0,103.3247,0.0,3.0,99.0,1
1,0,55.7136,159.0,2.0,99.0,0
1,1,139.517,0.0,3.0,379.0,0
1,0,576.2118,358.0,1.0,0.0,0
0,1,121.3136,0.0,6.0,139.0,0
1,0,144.9724,0.0,1.0,159.0,0
1,0,188.7671,0.0,1.0,99.0,1
0,1,50.0,199.0,4.0,99.0,0
1,0,80.0562,0.0,2.0,119.0,0
1,1,294.2006,4861.0,2.0,199.0,0
0,1,177.5528,199.0,4.0,179.0,1
1,0,221.0362,0.0,5.0,159.0,0
1,0,83.006,0.0,2.0,199.0,1
1,1,120.0042,478.0,1.0,239.0,1
1,0,44.1475,0.0,6.0,199.0,0
1,0,93.1075,0.0,2.0,199.0,1
1,0,58.2151,0.0,4.0,179.0,1
1,1,46.6154,80.0,5.0,99.0,0
1,0,0.0,0.0,1.0,0.0,0
1,0,768.7971,318.0,1.0,219.0,1
1,0,283.0989,0.0,2.0,120.0,0
0,0,250.002,0.0,8.0,199.0,0
1,0,100.1299,0.0,3.0,258.0,0
1,1,102.3963,398.0,4.0,179.0,0
1,0,337.0015,0.0,2.0,119.0,1
1,0,188.3215,0.0,5.0,99.0,0
1,0,119.0504,438.0,5.0,258.0,0
1,1,196.367,1510.0,1.0,139.0,0
1,0,71.8679,0.0,3.0,80.0,1
1,0,303.9161,0.0,1.0,99.0,0
1,0,250.06,0.0,4.0,557.0,1
1,1,112.5389,179.0,1.0,139.0,1
0,0,193.0648,358.0,5.0,179.0,1
0,0,120.5985,0.0,3.0,219.0,0
1,1,173.2888,139.0,1.0,179.0,1
1,0,76.243,119.0,1.0,199.0,0
1,0,104.6948,0.0,5.0,239.0,0
1,0,104.8094,0.0,1.0,179.0,1
0,0,23.7697,0.0,5.0,139.0,1
1,0,609.6425,0.0,1.0,139.0,0
0,0,189.2142,0.0,3.0,139.0,1
1,1,711.18,399.0,1.0,139.0,1
0,0,381.0328,0.0,5.0,259.0,0
1,0,0.0,0.0,3.0,0.0,1
0,0,127.0039,0.0,2.0,179.0,0
1,0,415.7812,0.0,1.0,100.0,1
1,0,219.1734,299.0,1.0,119.0,1
1,1,149.4824,399.0,2.0,20.0,0
1,1,165.7377,179.0,1.0,99.0,1
1,0,154.0811,0.0,5.0,100.0,0
1,0,258.3118,0.0,1.0,139.0,1
1,0,101.2423,0.0,9.0,159.0,1
0,0,293.0154,0.0,4.0,119.0,1
1,0,100.7224,834.0,1.0,239.0,0
1,0,190.3733,4343.0,1.0,179.0,0
1,1,199.2034,139.0,1.0,338.0,1
1,0,79.6241,0.0,2.0,159.0,1
1,0,15.0,0.0,5.0,99.0,0
0,0,294.0612,0.0,4.0,179.0,0
1,0,391.3375,0.0,1.0,179.0,1
1,0,209.7737,0.0,3.0,239.0,1
1,1,247.3156,377.0,1.0,139.0,0
1,0,118.1905,0.0,1.0,119.0,1
1,0,149.0134,0.0,5.0,179.0,1
1,1,487.9549,0.0,2.0,279.0,1
1,0,211.7286,159.0,1.0,179.0,0
1,0,30.4138,419.0,4.0,0.0,0
1,0,68.4105,0.0,2.0,139.0,0
0,0,61.2209,0.0,4.0,239.0,1
1,0,0.0,0.0,1.0,0.0,1
1,1,186.3008,278.0,1.0,179.0,1
1,0,127.2831,0.0,1.0,139.0,1
1,0,87.0919,0.0,2.0,179.0,0
1,0,144.8378,99.0,3.0,139.0,1
0,1,152.1611,358.0,6.0,179.0,1
1,0,532.3101,0.0,1.0,100.0,1
0,1,88.2383,697.0,2.0,219.0,0
1,0,175.1028,0.0,8.0,139.0,1
1,0,373.5144,0.0,1.0,219.0,0
1,0,171.4176,0.0,2.0,80.0,1
0,0,298.0822,654.0,3.0,258.0,1
0,1,40.6079,99.0,2.0,139.0,0
1,0,54.9181,537.0,2.0,119.0,0
1,0,0.0,0.0,1.0,0.0,1
0,0,89.0505,0.0,5.0,219.0,0
1,0,138.1955,0.0,1.0,119.0,1
1,0,43.4166,0.0,4.0,119.0,0
0,1,43.0116,159.0,4.0,238.0,0
1,0,361.6213,0.0,5.0,139.0,1
1,0,367.0422,139.0,2.0,99.0,1
1,0,84.214,0.0,6.0,159.0,1
0,1,585.0214,835.0,1.0,219.0,0
1,0,807.6788,0.0,2.0,139.0,0
1,0,194.0103,0.0,4.0,219.0,0
0,0,195.4942,1193.0,2.0,99.0,1
1,0,77.8332,219.0,3.0,179.0,1
1,0,222.036,478.0,2.0,179.0,0
1,0,222.0,0.0,3.0,99.0,1
0,0,668.618,0.0,6.0,239.0,0
0,0,97.509,119.0,3.0,119.0,0
1,0,106.3015,0.0,7.0,99.0,0
1,0,437.7785,0.0,1.0,139.0,1
1,0,135.4289,139.0,2.0,99.0,0
1,1,249.97,4861.0,2.0,199.0,0
1,0,157.0127,0.0,2.0,80.0,0
0,0,73.5459,159.0,7.0,179.0,1
1,0,187.8643,0.0,3.0,139.0,1
0,0,51.3517,0.0,3.0,99.0,1
1,1,276.0163,198.0,1.0,199.0,1
1,0,362.927,0.0,2.0,159.0,1
1,0,200.0,0.0,1.0,99.0,0
1,0,116.297,0.0,2.0,417.0,0
1,1,90.4434,0.0,4.0,100.0,0
1,0,47.7598,0.0,3.0,199.0,1
1,0,180.0111,338.0,4.0,219.0,0
1,0,133.3754,0.0,2.0,179.0,0
1,0,237.3563,0.0,1.0,358.0,1
1,0,238.4785,0.0,2.0,139.0,1
1,1,122.9187,4116.0,3.0,139.0,0
1,0,99.7647,0.0,1.0,119.0,0
1,0,50.9313,0.0,3.0,399.0,1
1,0,201.1591,0.0,3.0,239.0,1
1,0,112.1472,0.0,3.0,99.0,0
1,0,243.7314,0.0,6.0,179.0,1
1,1,152.3155,139.0,5.0,179.0,1
1,0,93.0484,0.0,5.0,159.0,1
1,0,262.0076,0.0,3.0,199.0,1
0,0,149.7231,139.0,2.0,119.0,1
1,0,725.0186,695.0,1.0,80.0,1
1,0,0.0,159.0,2.0,0.0,0
1,0,195.4329,0.0,6.0,80.0,1
1,0,155.3319,0.0,1.0,80.0,1
0,1,385.4828,0.0,2.0,99.0,1
1,0,198.3633,0.0,6.0,139.0,1
1,0,225.282,0.0,4.0,139.0,1
1,0,128.4134,0.0,3.0,219.0,1
1,1,25.0799,2505.0,4.0,139.0,0
1,1,656.0373,337.0,6.0,99.0,0
1,1,191.2616,837.0,5.0,199.0,0
1,0,257.0934,792.0,1.0,80.0,1
1,0,177.0113,0.0,6.0,159.0,1
1,0,166.8682,0.0,5.0,139.0,1
1,0,219.4767,0.0,1.0,80.0,1
1,0,49.6488,0.0,3.0,119.0,1
1,0,144.3468,0.0,3.0,298.0,1
0,1,75.6042,259.0,2.0,119.0,0
1,0,56.356,0.0,4.0,199.0,0
0,0,27.313,417.0,3.0,159.0,0
1,1,148.6607,0.0,5.0,80.0,0
1,0,408.9315,0.0,1.0,139.0,1
1,0,374.856,0.0,1.0,99.0,1
0,0,495.1767,0.0,1.0,258.0,1
0,0,302.5921,80.0,4.0,139.0,1
1,0,207.2342,0.0,2.0,99.0,1
1,0,194.7434,0.0,8.0,258.0,0
1,0,277.3968,99.0,2.0,139.0,1
1,0,271.4424,0.0,1.0,99.0,0
0,0,310.6638,0.0,2.0,99.0,0
0,1,63.9766,119.0,3.0,99.0,0
1,0,116.7776,0.0,3.0,99.0,1
1,0,73.2462,0.0,1.0,239.0,1
1,0,837.0006,477.0,2.0,219.0,0
1,0,308.6373,0.0,1.0,80.0,1
1,0,708.7694,0.0,3.0,99.0,1
1,0,492.2936,0.0,1.0,139.0,0
1,0,88.955,0.0,4.0,139.0,0
0,1,47.0106,239.0,5.0,20.0,0
0,0,43.382,139.0,2.0,99.0,1
1,0,103.0049,0.0,2.0,119.0,1
1,1,104.7855,0.0,3.0,179.0,0
1,0,207.6632,0.0,2.0,99.0,0
1,1,149.0134,319.0,3.0,199.0,0
0,0,119.708,0.0,3.0,159.0,0
1,0,253.16,990.0,7.0,139.0,0
1,0,168.929,0.0,1.0,339.0,1
1,0,112.6099,0.0,1.0,99.0,0
1,0,198.0101,0.0,6.0,259.0,0
1,0,350.297,0.0,1.0,159.0,0
1,0,118.8697,0.0,4.0,99.0,0
1,1,190.9476,3248.0,4.0,279.0,0
1,0,0.0,258.0,1.0,0.0,1
1,0,162.4438,0.0,3.0,199.0,1
1,0,292.8515,0.0,3.0,199.0,0
1,0,228.8755,0.0,3.0,338.0,1
1,0,9.0554,0.0,2.0,139.0,0
1,1,158.2561,99.0,1.0,179.0,0
1,0,199.0603,358.0,1.0,0.0,0
