firstPassFixDur,landingPos,lastSaccLen,leavingPos,lineNo,meanFixDur,nextFixDur,prevFixPos,pupilDiamLag,pupilDiamMax
119.0,29.4364,261.9971,23.5053,8927.0,119.0,119.0,234.0769,0.1327,0.1837
219.0,34.442,193.1094,35.934,5572.0,219.0,139.0,202.094,0.494,0.106
139.0,46.6181,365.381,54.7403,7736.0,139.0,159.0,116.6619,0.1136,0.2556
139.0,53.5023,399.2174,56.9759,6003.0,109.0,139.0,105.5462,0.0216,0.1006
219.0,47.1832,237.4031,77.9006,2501.0,219.0,219.0,226.3846,0.2085,-0.3515
80.0,35.5563,87.5357,35.0,8181.0,179.0,239.0,63.0079,0.3394,0.2689
99.0,35.3553,494.3099,36.6674,9486.0,99.0,80.0,112.1116,0.1446,0.0646
179.0,12.7475,54.2033,2.2361,10676.0,179.0,119.0,136.0919,0.2647,0.0962
80.0,55.0023,363.1425,50.1224,9653.0,80.0,139.0,796.1036,0.1476,0.1761
199.0,206.1941,305.3072,206.0097,1275.0,80.0,159.0,75.8222,0.1167,0.1032
358.0,41.6473,109.9022,47.1699,1298.0,179.0,99.0,38.6394,0.2967,0.3222
179.0,73.2683,348.7496,68.8368,6528.0,119.0,100.0,175.0943,0.212,0.179
80.0,44.643,320.0664,33.0,7743.0,80.0,199.0,419.0966,0.0411,0.0091
199.0,70.8308,138.5442,63.3127,1261.0,199.0,119.0,33.541,0.1127,0.1187
179.0,51.7349,184.3285,43.8292,4830.0,179.0,159.0,117.2391,0.1621,0.1606
239.0,25.1794,353.7814,21.006,8397.0,239.0,219.0,198.1237,0.1682,0.1467
139.0,60.5743,155.5072,51.0221,5446.0,139.0,179.0,139.0863,0.1787,0.0257
99.0,19.3132,119.3367,33.2415,5473.0,99.0,99.0,128.5613,0.3642,0.1437
119.0,123.584,538.5165,144.3892,8796.0,119.0,179.0,316.0,0.2133,0.2133
139.0,18.1728,224.0006,15.3052,9895.0,139.0,99.0,64.5368,0.0915,0.0415
258.0,129.6389,136.2654,30.5164,5472.0,129.0,99.0,820.7521,0.2487,0.1437
119.0,45.1774,0.0,39.538,522.0,119.0,338.0,46.3897,-0.1907,-0.1907
99.0,14.8408,251.5244,24.5204,8218.0,99.0,139.0,140.0893,0.2754,0.1104
279.0,156.0032,633.2097,92.4392,9604.0,139.5,99.0,65.0692,0.1356,0.0621
80.0,92.662,97.6371,96.2042,6813.0,80.0,119.0,141.3542,0.3464,0.2449
179.0,55.084,205.548,55.5428,4187.0,179.0,219.0,220.0205,0.205,0.1955
119.0,108.5288,398.5452,118.4536,9504.0,219.0,139.0,218.4033,0.2056,0.0251
179.0,59.6343,131.3097,74.2445,1728.0,219.0,199.0,52.7731,0.2758,0.1653
179.0,65.025,110.8388,38.5649,2917.0,279.0,199.0,199.3615,0.8442,0.9212
238.0,56.6789,222.1041,47.1699,1360.0,238.0,99.0,727.607,0.8872,0.1427
179.0,98.2357,235.9158,110.5226,8821.0,179.0,139.0,781.7448,0.1708,0.1288
99.0,28.1824,161.5031,11.2361,8971.0,99.0,139.0,698.1984,0.1307,0.1442
139.0,46.7386,198.7719,54.722,7605.0,139.0,159.0,229.1724,0.1871,0.2011
119.0,83.006,560.8231,77.1508,9044.0,119.0,80.0,251.002,0.3797,0.2357
338.0,151.5033,215.2324,61.7454,6195.0,169.0,199.0,554.3789,0.1946,-0.0449
119.0,51.5388,104.2785,57.0307,8448.0,119.0,219.0,621.499,0.1367,0.0427
219.0,14.5774,277.6545,28.7924,1828.0,219.0,179.0,39.3192,0.1729,0.0238
338.0,110.8434,605.0424,209.9548,10593.0,169.0,298.0,89.493,0.4497,0.3317
179.0,6.265,236.5338,8.544,5409.0,179.0,159.0,106.5692,0.0592,0.0652
258.0,40.651,72.2928,46.2196,966.0,258.0,139.0,107.8147,0.2094,0.1309
199.0,102.9393,82.0686,109.5411,3731.0,199.0,238.0,0.0,0.3768,0.3093
179.0,53.8911,121.9067,53.4252,6864.0,179.0,80.0,734.173,-0.0406,-0.0406
179.0,9.7082,311.0486,171.3863,7568.0,89.5,99.0,175.8238,0.3207,0.1852
199.0,65.7647,103.5338,63.1348,1727.0,199.0,219.0,102.3963,0.2758,0.1653
119.0,43.5029,122.7609,64.0176,10606.0,119.0,179.0,276.74,0.1397,0.1852
199.0,50.0025,324.2241,107.5512,10137.0,99.5,139.0,105.6835,0.1872,-0.1413
179.0,91.2318,299.5004,76.0345,8579.0,179.0,338.0,42.9535,0.2487,0.2487
139.0,18.7417,151.268,12.5,8567.0,139.0,99.0,107.0,0.2727,0.3302
99.0,60.1103,199.6246,79.3804,6853.0,99.0,199.0,79.712,0.0869,0.1279
119.0,82.7103,191.1969,78.8575,7918.0,119.0,80.0,0.0,0.2198,0.0978
159.0,79.5692,140.1508,77.8621,8116.0,159.0,199.0,65.0308,0.3684,0.0289
139.0,27.0647,113.554,46.0,3544.0,139.0,99.0,715.4327,0.285,0.285
179.0,72.892,393.9264,65.7001,8113.0,179.0,179.0,45.0444,0.3684,0.1289
199.0,67.7422,345.6447,68.6331,8997.0,99.5,139.0,181.0442,0.1752,0.1462
219.0,126.8,87.0919,147.3635,2546.0,259.0,219.0,434.5906,0.734,0.734
99.0,46.8241,324.0174,43.8207,7555.0,99.0,219.0,91.444,0.2927,0.3047
259.0,39.5,133.5459,76.5408,2693.0,259.0,179.0,536.7104,0.4215,0.272
219.0,4.6098,75.634,6.5765,866.0,219.0,179.0,179.0112,0.2769,0.0774
119.0,80.7233,667.003,76.5408,6541.0,119.0,99.0,51.788,0.2781,0.068
219.0,45.6426,444.302,53.668,2382.0,219.0,219.0,102.4207,0.0617,-0.2753
438.0,108.7486,808.5303,201.5397,1458.0,219.0,199.0,60.7454,0.1821,0.2966
159.0,74.0827,143.014,72.5603,745.0,159.0,119.0,101.5972,0.1671,0.0321
139.0,88.285,150.0208,82.9608,24.0,139.0,378.0,127.3185,0.3045,0.1695
857.0,125.6344,97.0696,214.2154,2899.0,428.5,60.0,176.1193,0.3257,0.8252
99.0,74.3808,108.0104,59.1798,3832.0,99.0,119.0,113.7409,0.2388,0.4563
139.0,62.6279,147.5076,62.2013,4126.0,199.0,239.0,84.4808,0.55,0.3335
338.0,89.0084,246.2722,43.9005,8355.0,159.5,219.0,352.3308,0.2539,0.3339
179.0,70.5284,150.1408,74.0068,5630.0,179.0,238.0,199.0226,0.0795,0.052
80.0,120.5529,267.4177,116.2981,7215.0,80.0,139.0,376.1396,0.0951,0.1916
397.0,28.9871,185.4562,218.2527,1736.0,132.3333,179.0,221.009,0.3443,0.1538
298.0,105.6835,153.6953,108.7945,3986.0,298.0,239.0,339.8382,0.1166,0.0866
139.0,31.5357,124.291,30.7937,8238.0,139.0,119.0,66.9403,0.3344,0.2659
99.0,47.0106,250.72,44.0114,6569.0,99.0,99.0,850.0994,0.419,0.191
298.0,33.989,100.7435,186.1887,5868.0,189.0,239.0,47.5395,0.0775,0.094
80.0,75.6637,504.2393,84.214,2082.0,80.0,119.0,113.2652,0.1554,0.2954
219.0,23.0489,163.3065,18.868,2524.0,219.0,399.0,165.0273,0.9915,0.9915
100.0,131.4772,88.8651,111.072,602.0,100.0,139.0,145.0138,0.3303,0.0113
179.0,87.4714,138.9469,107.4826,3540.0,89.5,179.0,760.3223,0.403,0.1645
159.0,1.118,76.5278,9.0139,5602.0,159.0,497.0,64.5368,0.3155,0.106
238.0,127.5353,65.192,124.4869,5633.0,179.0,139.0,214.021,0.0795,0.01
99.0,48.2131,80.9475,46.457,10325.0,139.0,298.0,170.1558,0.0173,-0.0287
119.0,138.6984,101.2089,143.9522,1602.0,119.0,179.0,655.4647,0.1176,0.0086
139.0,53.2658,57.8662,40.2492,10080.0,139.0,139.0,56.2228,-0.0023,0.0602
219.0,9.3005,481.1138,29.0043,5332.0,219.0,119.0,155.5635,0.1572,0.0742
199.0,51.1297,132.0947,59.0699,8436.0,199.0,159.0,124.904,0.0437,0.0102
99.0,52.6047,150.0408,57.0636,3646.0,99.0,199.0,277.0162,0.406,0.164
99.0,156.2706,282.0044,154.7385,9953.0,99.0,199.0,87.8635,0.1755,0.16
179.0,44.365,95.2694,54.5825,9148.0,179.0,80.0,133.0601,0.1812,0.1542
238.0,37.6198,550.3519,46.5242,9012.0,238.0,159.0,478.0377,0.2897,0.3507
99.0,73.1198,459.0256,63.3127,10536.0,179.0,258.0,122.2497,0.1057,-0.0338
219.0,31.3249,0.0,46.5027,10349.0,278.0,219.0,897.9337,0.2643,0.2643
179.0,89.8735,176.0007,77.5645,4361.0,179.0,298.0,48.2597,0.0377,-0.0538
278.0,48.013,368.5919,45.722,4481.0,139.0,238.0,491.0438,0.2902,0.2712
159.0,187.131,589.1657,54.5092,9263.0,189.0,139.0,362.0221,0.1642,0.2227
99.0,67.3238,275.6216,78.0801,9620.0,99.0,100.0,133.6338,0.3061,0.0591
139.0,25.6125,119.877,34.7635,8953.0,139.0,179.0,445.9439,0.0847,0.1757
238.0,14.6031,433.8093,38.0789,5373.0,238.0,139.0,18.3576,0.1802,0.1767
139.0,70.0071,242.55,67.1509,8647.0,139.0,99.0,0.0,0.0838,-0.0052
258.0,35.6721,145.5137,45.5988,8070.0,258.0,159.0,94.3027,0.0073,0.1413
119.0,48.0885,194.1449,38.1903,10592.0,119.0,239.0,284.0018,0.4497,0.2222
199.0,27.9732,99.0454,28.0401,6171.0,199.0,119.0,252.7944,0.0526,-0.0124
179.0,86.8936,196.5407,88.9565,7400.0,179.0,239.0,147.7329,0.1388,0.0143
119.0,102.0012,220.3548,109.0287,9575.0,119.0,159.0,19.6977,0.0971,0.1856
139.0,11.4018,210.4335,21.095,9031.0,139.0,199.0,478.9259,0.2477,0.2257
139.0,44.5253,485.218,45.3982,10720.0,139.0,338.0,198.2524,0.2015,0.0465
99.0,86.5592,177.5451,83.1039,6751.0,99.0,99.0,574.0949,0.6429,0.3289
119.0,38.6846,251.584,30.104,6949.0,119.0,139.0,352.5975,0.2873,0.0403
179.0,60.0021,211.6182,60.3842,9562.0,179.0,139.0,114.6298,0.2236,0.2236
119.0,36.3456,183.4734,54.3323,7921.0,119.0,139.0,58.0086,0.2198,0.1783
159.0,11.9269,71.8923,11.2361,9062.0,159.0,278.0,145.1241,0.2327,0.0867
179.0,180.8183,244.8183,83.3802,10604.0,89.5,159.0,0.0,0.1852,0.2227
239.0,84.8248,129.8124,83.4865,4360.0,239.0,179.0,138.7083,0.0377,-0.0268
219.0,31.3249,177.5028,28.0045,3787.0,219.0,159.0,112.3788,0.2908,0.2923
139.0,103.7413,450.0156,102.6365,3818.0,139.0,159.0,40.8167,0.2633,0.0003
259.0,89.6354,380.5,67.8325,7806.0,179.0,338.0,613.6,0.0246,0.1201
139.0,77.0146,185.7323,82.8734,9138.0,139.0,259.0,278.9498,0.1342,0.0882
139.0,16.7705,207.6566,20.9404,10845.0,139.0,80.0,125.8968,0.267,0.253
199.0,85.8094,95.0118,52.5952,5178.0,179.0,179.0,444.7752,0.1728,0.1903
179.0,12.3491,94.5,14.1156,4694.0,179.0,238.0,161.6447,-0.1383,-0.0593
139.0,40.8044,259.2552,20.1308,603.0,139.0,99.0,57.4282,0.3303,-0.0222
119.0,17.7341,118.0953,14.5,4967.0,119.0,80.0,10.4403,0.4046,0.2886
99.0,68.9366,253.5005,69.8176,1088.0,99.0,159.0,369.2425,-0.0086,0.1224
159.0,41.1461,515.5546,76.415,2848.0,159.0,239.0,150.0833,2.9147,0.8267
536.0,51.87,159.0786,182.0391,8376.0,178.6667,179.0,172.7021,0.0842,0.0642
20.0,97.2137,179.1382,78.1857,3180.0,219.0,199.0,88.2383,1.7931,0.1026
438.0,38.0296,303.4967,143.7715,3205.0,199.0,239.0,131.6055,0.3036,0.1316
199.0,24.026,135.5701,35.4154,5894.0,199.0,159.0,130.173,0.054,0.0685
219.0,69.857,229.0546,47.8174,4053.0,219.0,179.0,352.1718,0.0801,0.1296
119.0,34.0037,90.8983,30.6472,880.0,119.0,179.0,66.0076,0.1469,0.1294
139.0,97.5103,191.0236,102.3938,9447.0,139.0,119.0,823.4671,0.1456,0.1041
298.0,71.1425,112.0413,79.456,6006.0,298.0,99.0,249.3231,-0.0114,0.0216
259.0,45.5439,825.9546,25.4951,9052.0,259.0,199.0,235.0085,0.5117,0.1617
99.0,107.0946,546.6736,104.9238,815.0,99.0,80.0,152.0822,0.1296,0.1796
298.0,46.0679,360.0889,44.2832,4690.0,298.0,159.0,0.0,-0.0593,-0.2253
119.0,76.5016,201.0025,96.791,256.0,119.0,80.0,209.0598,0.5104,0.5104
219.0,50.2842,173.6412,56.7979,2190.0,219.0,139.0,61.6847,0.5974,-0.5346
119.0,30.9919,533.271,32.28,650.0,119.0,219.0,117.0684,0.0841,0.0841
278.0,58.0345,460.0024,104.8094,7019.0,139.0,80.0,126.4792,0.0703,0.1468
120.0,26.6317,190.4652,31.8002,3157.0,120.0,259.0,73.0068,2.3196,1.6561
99.0,71.044,430.0012,66.6202,6548.0,99.0,139.0,130.9695,0.2165,0.2781
199.0,92.5864,122.451,90.8529,4306.0,199.0,219.0,26.2488,0.231,0.2045
239.0,12.1655,122.2007,11.7686,796.0,239.0,179.0,133.66,0.0681,0.0296
199.0,178.956,82.134,167.5836,341.0,199.0,139.0,145.0552,0.4939,0.2314
259.0,41.488,119.8384,59.1798,2687.0,259.0,139.0,106.0754,0.6945,0.9595
179.0,127.3548,407.511,205.6557,655.0,268.5,199.0,40.1123,0.0971,0.0651
139.0,68.4288,66.7308,68.9638,1355.0,179.0,99.0,144.0139,0.2482,0.1567
199.0,35.8504,148.9001,42.6058,10915.0,199.0,179.0,91.0824,0.283,0.1465
219.0,63.2653,225.5621,40.6725,5028.0,109.5,179.0,137.4809,0.3131,0.3651
179.0,1.118,36.0555,21.4709,1726.0,179.0,199.0,145.6709,0.2758,0.1464
139.0,16.5076,1454.5416,1328.823,9129.0,139.0,219.0,129.9885,0.1072,0.1462
219.0,20.7966,561.6558,4.6098,9355.0,219.0,338.0,584.0548,0.2062,0.0852
139.0,63.0496,500.1,70.3491,7468.0,139.0,239.0,46.8402,0.2442,0.0417
298.0,64.1892,141.5883,61.565,3815.0,298.0,139.0,345.9133,0.1723,-0.1552
99.0,50.2021,195.9751,85.5,4424.0,179.0,179.0,283.3867,0.2667,0.2667
99.0,38.5519,329.6673,38.5649,6961.0,99.0,139.0,99.2472,0.2988,0.1038
159.0,69.0398,210.5024,81.9954,1863.0,159.0,139.0,221.5626,0.4189,0.2228
219.0,11.4018,217.5575,12.083,2800.0,100.0,339.0,173.4157,1.2187,0.5822
139.0,14.3265,233.8568,8.7321,7746.0,139.0,99.0,169.7557,-0.0169,0.0411
278.0,78.9177,563.2238,94.1077,8705.0,139.0,139.0,247.2448,0.1448,0.0563
139.0,112.8207,212.5376,45.6207,5773.0,159.0,219.0,787.3868,0.0195,0.0785
159.0,6.7082,113.1106,20.1804,3083.0,239.0,379.0,222.036,2.9916,0.1941
159.0,72.3136,373.1729,80.1639,1028.0,119.0,238.0,213.1385,0.1254,0.1254
179.0,135.2793,243.2781,138.5081,8043.0,179.0,139.0,107.0187,0.1913,0.2028
80.0,24.4387,114.0175,31.753,3753.0,80.0,99.0,75.6637,0.3603,0.2218
119.0,11.0114,174.5623,23.0705,8713.0,119.0,219.0,183.1338,0.3118,0.1448
278.0,46.5672,68.6913,38.3047,978.0,278.0,278.0,94.5145,0.0989,0.0989
418.0,63.4232,51.4782,49.4975,7311.0,418.0,99.0,271.3116,0.0713,0.0753
219.0,96.1769,294.6375,107.5012,4225.0,219.0,179.0,154.7676,0.005,0.029
219.0,38.461,127.6656,57.1161,5682.0,219.0,159.0,119.2183,0.327,0.098
219.0,40.5031,90.118,230.157,10172.0,109.5,99.0,121.6963,0.2032,0.1572
239.0,12.1037,121.5504,16.2788,3097.0,239.0,20.0,40.3113,1.9801,1.6651
179.0,16.6208,100.3457,20.1556,10803.0,179.0,119.0,184.0109,0.082,0.0185
80.0,89.4455,506.0089,95.7131,7790.0,80.0,99.0,451.3502,0.1526,0.0261
199.0,50.448,153.0033,30.7002,4124.0,169.0,239.0,737.8597,0.55,0.3335
119.0,91.2688,547.5386,102.6462,9510.0,179.0,139.0,65.7343,0.2401,0.1086
458.0,57.3149,96.5117,48.2312,4863.0,229.0,239.0,226.9912,-0.0854,-0.1119
199.0,69.1466,1591.8029,79.5063,2543.0,179.0,20.0,26.9072,0.734,0.948
179.0,73.7869,209.5239,78.1025,8557.0,179.0,139.0,75.1332,0.3122,0.1212
219.0,91.0082,200.2255,74.6676,6699.0,109.5,119.0,98.0051,0.2751,0.0165
338.0,42.8077,655.8363,143.1258,5524.0,169.0,259.0,103.0437,0.0585,0.0445
777.0,78.7813,59.203,90.9189,2284.0,518.0,279.0,293.7822,0.9767,1.4382
80.0,38.5519,855.5298,31.0161,6946.0,80.0,99.0,437.4837,0.2873,0.1058
99.0,47.9818,127.0157,47.1832,10231.0,99.0,199.0,659.5104,0.1822,0.0887
139.0,102.8944,432.2962,104.3384,560.0,139.0,80.0,82.662,0.1138,0.0628
258.0,73.4983,52.1943,83.4161,3300.0,258.0,179.0,244.5608,-0.07,-0.1435
238.0,54.6123,77.9647,55.536,1238.0,119.0,139.0,69.7782,0.3878,0.0213
179.0,73.7309,143.5862,84.6242,1247.0,179.0,119.0,331.8569,0.3402,0.1592
457.0,69.9893,262.1092,68.1487,461.0,139.0,139.0,124.4026,0.1523,0.2128
199.0,52.5095,75.4072,60.8769,6142.0,199.0,139.0,33.1361,0.0756,0.0811
119.0,58.9513,140.7782,51.8097,9286.0,119.0,99.0,425.5185,0.2137,0.1217
119.0,83.6212,269.5116,55.7315,6794.0,119.0,119.0,512.3905,0.2729,0.0914
279.0,71.36,202.0155,57.9418,2622.0,239.0,199.0,61.5224,2.0375,2.0375
100.0,63.6965,0.0,70.1783,760.0,80.0,80.0,95.1893,0.0756,0.0756
598.0,111.298,0.0,162.4354,2717.0,458.0,419.0,143.9514,2.582,2.582
179.0,20.8387,212.627,7.8102,8982.0,179.0,219.0,0.0,0.0817,0.0002
298.0,72.0069,119.7884,71.8418,8446.0,298.0,159.0,77.7946,0.0427,0.0437
318.0,26.2774,128.2078,29.0043,9509.0,139.0,80.0,228.3725,0.2401,0.1086
199.0,44.0284,219.1118,49.3077,10393.0,199.0,179.0,157.0,0.1717,0.0847
119.0,93.1585,578.1544,99.2472,9354.0,119.0,219.0,295.4116,0.2062,0.0852
219.0,49.1859,62.0504,56.5199,7433.0,109.5,159.0,154.1493,0.2347,0.2347
278.0,84.7732,137.4627,77.1038,7464.0,99.0,139.0,377.3619,0.0417,0.0592
159.0,117.3456,543.1429,120.3536,6688.0,159.0,119.0,0.0,0.0645,0.021
99.0,37.353,59.6657,39.5601,6940.0,99.0,99.0,119.4194,0.1893,0.2428
338.0,29.4151,77.06,41.2311,8580.0,338.0,278.0,319.9156,0.1952,0.2487
99.0,51.6575,158.749,39.3859,6335.0,99.0,80.0,525.6434,0.124,0.0015
159.0,46.0353,160.8112,49.5807,8267.0,159.0,219.0,200.3397,0.2369,0.2369
99.0,76.0148,211.1694,73.2069,3377.0,99.0,80.0,213.3963,0.1335,0.248
179.0,20.0998,66.7308,7.1589,3129.0,179.0,20.0,96.0052,2.3481,1.3231
139.0,116.0269,284.9649,120.0521,7719.0,139.0,159.0,506.8846,0.1816,-0.0044
199.0,49.7041,128.6283,94.3398,2686.0,199.0,259.0,63.3246,0.9595,0.9595
179.0,45.7056,165.0485,54.2517,4684.0,179.0,179.0,44.3847,0.1427,0.1437
139.0,2.0616,445.8343,12.5399,10298.0,139.0,80.0,157.0032,0.5893,0.2853
80.0,53.7448,101.8982,35.7526,6675.0,80.0,139.0,408.8826,0.304,0.1855
99.0,93.3769,196.5229,93.0188,10005.0,258.0,199.0,288.4614,0.1875,0.146
239.0,85.0706,89.9347,84.4423,2673.0,239.0,20.0,105.2616,0.556,0.4335
99.0,47.7127,330.8266,55.3173,7507.0,99.0,219.0,198.8165,0.1212,-0.0893
179.0,2.0616,172.0966,15.2069,2889.0,179.0,199.0,0.0,0.6157,-0.3803
179.0,20.5244,202.2554,22.4722,4578.0,179.0,139.0,465.0871,0.2282,0.0552
219.0,69.9732,129.5531,75.8024,1445.0,219.0,139.0,34.9857,0.3616,0.2496
20.0,121.4547,136.7013,110.3913,2657.0,20.0,279.0,0.0,1.7995,0.4565
80.0,46.7172,135.5701,47.3973,1456.0,80.0,99.0,102.2008,0.2966,0.3776
198.0,135.271,131.8797,123.0254,1734.0,238.0,80.0,113.1371,0.2813,0.1104
219.0,27.5045,115.5097,35.5879,4918.0,219.0,100.0,109.6586,0.2116,0.0996
139.0,80.3757,396.2783,95.9909,3772.0,139.0,139.0,100.6578,0.3023,0.1533
99.0,92.5122,442.685,90.0888,9230.0,99.0,99.0,168.2409,0.3262,0.1507
338.0,63.1506,177.3083,63.0436,7063.0,112.6667,80.0,341.7865,0.2583,0.2188
80.0,50.4876,682.9863,61.3209,1671.0,80.0,99.0,98.1835,0.2636,0.0811
179.0,60.5392,807.1488,66.259,1781.0,179.0,80.0,46.4004,0.2379,0.0949
139.0,50.2021,888.1319,65.622,4128.0,80.0,239.0,86.4696,0.55,0.2045
239.0,192.0527,322.3713,208.5384,1039.0,239.0,179.0,117.1068,0.2389,0.0984
179.0,54.4518,141.934,27.0416,3123.0,179.0,379.0,79.712,-0.2634,-0.0089
119.0,81.4632,107.3336,104.3552,4883.0,119.0,80.0,80.0625,0.2986,0.1096
139.0,24.3824,38.5,19.6023,9419.0,139.0,119.0,141.598,0.1531,0.0946
239.0,44.1192,153.2359,41.9672,1173.0,239.0,199.0,305.9837,0.0643,0.0223
139.0,60.1041,158.5386,47.8539,4826.0,139.0,199.0,157.1146,0.1606,0.2776
179.0,59.4243,410.0598,65.1249,4290.0,179.0,219.0,436.715,0.2655,0.201
458.0,85.9069,99.791,164.0069,2515.0,229.0,199.0,424.6752,1.0685,0.748
139.0,55.2268,165.0189,60.5248,8894.0,139.0,199.0,789.6088,1.0012,0.1942
537.0,174.1845,119.6547,210.2879,5568.0,179.0,139.0,963.668,0.106,0.037
199.0,49.6488,131.5466,44.9944,8474.0,199.0,199.0,180.7125,0.5592,0.2162
358.0,58.5769,101.6673,100.0012,3512.0,119.3333,179.0,266.2574,0.3008,0.0383
139.0,11.5109,355.1479,4.5277,6339.0,139.0,159.0,170.9883,0.2895,0.105
139.0,80.5248,307.2751,79.3095,10517.0,139.0,119.0,177.2484,0.1042,0.2592
119.0,48.1508,0.0,59.5252,10796.0,119.0,159.0,66.7533,0.522,0.522
180.0,70.0161,267.1353,54.5206,3234.0,180.0,279.0,81.3019,1.2396,0.0736
179.0,14.7054,149.0252,31.753,10544.0,179.0,258.0,195.0231,0.5782,0.0802
139.0,16.1941,175.6822,16.8003,1141.0,139.0,159.0,241.9008,0.2768,0.3803
198.0,64.3933,210.2617,51.8773,6517.0,99.0,99.0,654.1598,0.5514,0.0994
99.0,415.7193,996.452,418.5024,1318.0,99.0,239.0,0.0,0.1102,-0.0013
179.0,51.1566,151.9803,48.0677,1157.0,179.0,139.0,107.4244,0.3843,0.2343
457.0,83.5374,210.1886,87.5229,7274.0,152.3333,139.0,0.0,0.4398,0.2608
99.0,40.302,244.0215,33.2415,5806.0,99.0,239.0,49.0918,0.199,0.199
199.0,79.0569,242.4113,70.3651,124.0,199.0,139.0,84.8764,0.171,0.147
139.0,73.7835,140.4226,76.9367,1921.0,139.0,139.0,280.0875,0.1029,0.0284
198.0,106.0955,101.1781,93.3916,3529.0,99.0,100.0,424.8411,0.105,0.2705
139.0,46.7386,141.0035,63.4449,9061.0,139.0,159.0,163.0767,0.2327,0.0867
99.0,10.1119,485.0673,13.6015,9464.0,99.0,80.0,420.6293,0.2931,0.1351
139.0,38.513,580.7342,48.8595,7356.0,139.0,179.0,58.4209,0.0513,0.1033
278.0,66.7083,265.4642,39.3859,5130.0,139.0,219.0,59.4054,0.2938,0.0443
119.0,68.1799,214.3648,69.527,6412.0,119.0,219.0,681.502,0.4955,0.1615
259.0,61.5833,283.9331,61.6847,3224.0,20.0,259.0,343.0,0.0441,-0.3369
558.0,91.1112,118.9212,92.577,3059.0,249.0,160.0,547.8695,0.4211,0.4211
80.0,61.6117,138.6001,69.857,6588.0,80.0,119.0,112.0714,0.2895,0.0556
219.0,27.5045,100.8179,32.5,6168.0,219.0,179.0,138.2787,0.0736,0.0736
119.0,15.9452,598.312,13.0863,6493.0,119.0,139.0,184.2715,0.0859,0.0404
179.0,81.2604,91.5874,81.3895,1233.0,179.0,219.0,36.3456,0.1693,0.0088
159.0,72.2772,197.7321,81.4877,9137.0,159.0,139.0,353.2039,0.1342,0.0952
99.0,40.3609,216.037,40.0,6132.0,99.0,358.0,86.6833,0.1366,-0.0094
198.0,107.6952,417.6967,209.2158,7016.0,99.0,298.0,219.0822,0.1468,0.1193
337.0,100.9009,69.8713,52.2231,6920.0,112.3333,99.0,528.0502,0.6398,0.1078
219.0,34.442,50.3289,23.9008,10248.0,219.0,119.0,0.0,0.2333,0.1313
139.0,89.3784,351.4872,85.9069,3660.0,139.0,80.0,327.9466,0.287,0.29
239.0,68.7314,164.5068,65.3491,4151.0,159.0,238.0,120.0042,0.0085,0.0395
438.0,46.2871,0.0,44.9722,2324.0,199.0,219.0,75.2396,4.4917,4.4917
119.0,23.3452,183.0027,18.5068,4608.0,119.0,179.0,145.0552,0.2777,0.1087
259.0,34.1797,94.5476,45.5686,3025.0,259.0,239.0,176.2044,2.7606,0.9126
378.0,45.3018,74.783,205.1298,2542.0,106.3333,199.0,76.9025,0.8315,0.948
159.0,36.2836,361.0405,49.5101,1539.0,159.0,80.0,144.5856,0.3311,0.1071
199.0,121.7631,99.1476,114.2464,8117.0,199.0,99.0,23.2594,0.3684,0.0289
179.0,60.7454,92.9005,120.0042,7055.0,99.5,139.0,50.0,0.2243,0.1698
179.0,35.7526,662.4519,26.2393,3687.0,80.0,80.0,545.5282,0.3095,0.0185
99.0,18.7216,780.2854,21.7083,3339.0,99.0,99.0,0.0,0.3265,0.1125
536.0,101.0309,359.2944,66.4116,129.0,268.0,179.0,229.2182,0.556,0.171
518.0,144.1284,253.9734,73.0068,2550.0,219.0,279.0,647.309,0.7725,0.734
538.0,45.412,58.228,43.9602,2133.0,538.0,339.0,231.4649,1.3664,1.7524
238.0,70.2638,584.1836,71.0282,1008.0,238.0,259.0,64.5368,0.1274,0.1274
99.0,47.2705,580.8548,80.4984,6635.0,99.0,159.0,571.5566,0.1795,0.2091
338.0,38.6394,70.8696,106.2121,1397.0,169.0,179.0,171.0263,0.2587,0.1802
379.0,1262.7076,110.0102,37.4833,2314.0,379.0,219.0,191.2616,2.2632,1.4717
119.0,78.1937,470.5159,54.0833,8300.0,119.0,99.0,146.3728,0.1319,0.0344
238.0,75.3741,136.18,87.5728,5631.0,238.0,139.0,82.0549,0.0795,0.052
199.0,65.416,111.4462,89.3001,2621.0,180.0,339.0,576.1736,2.0375,2.0375
199.0,42.2966,83.9315,35.4295,2433.0,199.0,20.0,237.0084,1.3177,1.2407
99.0,49.5202,356.6402,41.512,4654.0,99.0,139.0,35.1283,-0.0238,-0.0683
179.0,76.0805,98.6268,75.8238,1618.0,119.0,99.0,167.9673,0.1091,0.0831
199.0,50.1597,161.698,66.3363,8614.0,199.0,99.0,220.7714,0.5007,-0.0053
278.0,110.5226,412.9558,33.9411,5284.0,139.0,179.0,38.2884,0.1433,-0.0097
99.0,42.3232,521.318,46.8108,8170.0,99.0,179.0,106.0,0.2699,0.0084
80.0,45.6207,109.6141,52.8228,6997.0,99.0,80.0,41.4367,0.2253,0.0343
159.0,64.0078,217.5092,57.7256,3697.0,159.0,278.0,0.0,0.5301,0.3796
