landingPos,nextFixDur,prevFixPos,titleNo
100.1761,179.0,48.4665,10.0
26.1964,119.0,169.3576,3.0
55.084,139.0,61.1882,8.0
40.4042,119.0,171.0468,10.0
55.0205,80.0,158.0285,2.0
34.1211,80.0,152.9477,1.0
89.5126,139.0,282.8462,3.0
37.1652,239.0,258.0271,1.0
48.0416,139.0,121.1487,4.0
16.5605,99.0,171.2367,4.0
119.3838,99.0,125.9365,7.0
94.921,179.0,101.415,4.0
44.5702,159.0,213.8247,8.0
57.4282,99.0,128.9961,9.0
51.5485,99.0,79.4796,4.0
29.5296,80.0,82.7345,7.0
61.5508,219.0,83.3607,7.0
83.4416,80.0,151.6443,2.0
108.6393,99.0,463.0529,8.0
43.9318,99.0,249.3933,8.0
43.0116,159.0,750.4832,4.0
61.9879,119.0,331.5931,1.0
33.1851,179.0,279.2597,6.0
56.0803,99.0,112.6144,6.0
74.3303,179.0,273.4685,10.0
76.6975,139.0,273.5855,2.0
65.4083,119.0,177.6739,8.0
58.1936,139.0,113.9517,9.0
14.3265,199.0,166.0482,3.0
51.5388,99.0,563.0275,7.0
2.0616,179.0,234.0534,8.0
17.6777,219.0,161.0093,4.0
50.1224,99.0,134.0336,5.0
36.5274,219.0,92.4446,8.0
36.1836,219.0,117.2732,6.0
95.2169,180.0,165.7739,2.0
66.4267,358.0,671.193,2.0
62.5,298.0,614.4729,6.0
125.4402,159.0,304.5997,8.0
63.3285,119.0,65.8559,6.0
42.9214,179.0,60.075,2.0
85.4283,219.0,796.2826,2.0
71.9253,99.0,203.3642,4.0
30.5941,139.0,158.6726,3.0
20.8926,638.0,106.1179,2.0
80.8409,119.0,44.0114,1.0
64.5329,99.0,417.0432,4.0
69.7298,219.0,431.2308,7.0
49.8121,80.0,181.4663,8.0
42.1545,99.0,304.1085,7.0
94.6071,119.0,174.2699,3.0
64.9788,20.0,215.671,3.0
111.9308,179.0,70.1783,4.0
26.4008,219.0,54.9181,2.0
110.7215,119.0,182.044,10.0
28.8531,179.0,115.0043,1.0
42.8544,119.0,291.5682,8.0
40.3887,219.0,138.4377,5.0
48.7468,159.0,404.0111,2.0
77.6418,238.0,146.3284,4.0
78.2943,239.0,274.0401,4.0
91.6542,278.0,348.191,1.0
66.2118,219.0,107.8703,1.0
100.2821,179.0,204.3526,2.0
106.5106,298.0,79.2465,2.0
54.8293,80.0,87.5557,7.0
35.0036,319.0,182.7019,6.0
34.1321,219.0,259.5862,4.0
83.7929,139.0,108.9036,3.0
53.5584,119.0,137.0912,7.0
51.8773,298.0,51.4198,3.0
83.8287,159.0,275.2344,3.0
41.5752,199.0,287.0436,7.0
10.5119,179.0,272.3417,1.0
39.9406,80.0,97.1854,7.0
40.4753,80.0,217.0207,7.0
28.6225,139.0,9.8995,1.0
23.2863,139.0,114.8085,10.0
30.6961,99.0,192.0651,2.0
51.2445,80.0,135.8565,3.0
21.2426,219.0,195.7396,6.0
103.64,99.0,732.2739,7.0
87.9119,159.0,659.6302,2.0
39.0512,100.0,216.3909,10.0
1105.6322,179.0,179.254,8.0
121.0806,458.0,580.181,3.0
79.1865,139.0,389.3289,4.0
51.3517,219.0,116.0172,1.0
36.0035,99.0,339.5895,9.0
148.5842,139.0,289.0623,2.0
75.6257,199.0,33.9559,3.0
62.8908,80.0,26.4008,2.0
46.8855,80.0,114.2016,7.0
45.6207,179.0,212.2852,1.0
65.7742,219.0,80.0562,1.0
28.3593,139.0,730.5046,10.0
54.4541,119.0,32.5576,8.0
89.4343,80.0,123.1666,6.0
131.9185,179.0,314.9254,8.0
20.3039,139.0,544.6476,10.0
10.6888,159.0,579.0423,7.0
74.4748,179.0,49.5782,8.0
40.7922,139.0,109.2932,5.0
66.2288,298.0,153.1698,6.0
125.501,258.0,123.1016,10.0
32.5,99.0,83.2947,9.0
28.0713,199.0,164.2468,6.0
199.332,159.0,17.2047,9.0
26.4433,119.0,39.3192,10.0
72.7083,80.0,335.7216,9.0
74.7429,119.0,258.4434,5.0
95.3231,179.0,565.7296,5.0
65.4866,20.0,47.0425,5.0
66.1098,119.0,88.0909,3.0
77.4661,119.0,177.8145,5.0
148.6422,199.0,161.1986,9.0
81.3465,159.0,221.9842,5.0
76.0805,179.0,86.977,4.0
78.7036,140.0,133.094,8.0
70.8467,99.0,33.9559,9.0
10.4043,139.0,113.864,3.0
53.033,199.0,54.1202,4.0
41.6083,160.0,21.095,8.0
115.6601,199.0,62.7694,2.0
12.3693,119.0,70.4557,5.0
32.1753,339.0,417.4901,8.0
47.8357,239.0,159.5243,6.0
6.1033,179.0,194.3656,8.0
22.561,159.0,171.2367,8.0
67.2625,80.0,187.6193,9.0
85.4181,179.0,105.7592,10.0
42.8077,119.0,187.2165,1.0
78.9003,139.0,175.3454,8.0
37.3263,80.0,64.5368,8.0
77.3175,238.0,45.3982,10.0
107.5558,80.0,113.3181,4.0
48.585,318.0,102.4207,6.0
40.1123,179.0,837.0006,10.0
60.5991,258.0,276.1467,3.0
25.6564,179.0,108.5772,7.0
61.7454,80.0,292.7456,2.0
165.5362,199.0,130.4837,2.0
29.5169,159.0,115.9741,7.0
38.5,179.0,123.7619,5.0
45.025,99.0,122.9187,4.0
58.2495,219.0,15.8114,3.0
100.0725,159.0,116.2497,9.0
101.5591,239.0,546.883,6.0
49.5429,99.0,159.022,9.0
52.024,139.0,248.582,6.0
75.2629,80.0,738.1396,10.0
55.3624,219.0,118.8276,3.0
21.5523,219.0,73.2462,6.0
116.9626,576.0,104.561,3.0
32.9014,258.0,221.795,4.0
88.6848,99.0,462.3127,10.0
9.8995,199.0,104.0865,4.0
39.538,179.0,427.3652,5.0
18.8481,139.0,215.3927,9.0
95.6831,99.0,34.4093,4.0
73.4864,358.0,0.0,4.0
73.2888,0.0,668.9589,8.0
110.0023,497.0,668.618,10.0
49.1172,119.0,623.3883,9.0
66.5902,99.0,354.8309,2.0
36.2215,99.0,83.5464,3.0
78.4761,139.0,513.4686,5.0
118.0265,298.0,183.4693,9.0
72.0642,298.0,621.1538,7.0
25.2982,139.0,134.0821,2.0
117.8442,139.0,39.9249,6.0
96.5117,80.0,122.6418,8.0
77.2528,139.0,312.5188,3.0
80.0391,80.0,365.8866,6.0
81.5843,179.0,53.7587,6.0
56.6414,179.0,310.0581,9.0
28.4605,298.0,247.6308,2.0
54.5,99.0,499.2895,6.0
128.5613,80.0,778.2268,8.0
69.7585,99.0,475.98,4.0
69.8892,179.0,111.4495,4.0
48.6338,99.0,0.0,5.0
56.0022,139.0,319.5951,9.0
92.4189,179.0,49.0408,3.0
50.1423,80.0,75.1864,9.0
140.788,219.0,838.1849,9.0
83.0557,199.0,0.0,2.0
49.9925,279.0,91.4822,3.0
87.8778,139.0,216.0579,10.0
67.3684,179.0,398.0013,2.0
53.3526,139.0,196.367,5.0
26.6317,139.0,302.0265,5.0
78.0545,139.0,0.0,1.0
4.272,119.0,799.9106,8.0
98.1759,199.0,104.8475,6.0
64.2223,99.0,69.1231,6.0
44.2069,139.0,318.5671,4.0
29.3471,99.0,278.4601,2.0
33.2453,99.0,372.1344,6.0
263.6371,139.0,25.0799,5.0
135.0009,80.0,107.2007,10.0
72.0069,80.0,85.3756,6.0
42.5441,99.0,46.5296,8.0
50.5594,298.0,111.018,3.0
50.1224,379.0,42.19,10.0
78.3135,219.0,128.0976,6.0
102.3132,159.0,635.1331,2.0
61.9112,99.0,259.3781,7.0
69.7585,119.0,118.423,9.0
70.0928,199.0,107.8378,3.0
12.6194,258.0,102.3963,8.0
45.0028,199.0,86.1452,4.0
34.2053,99.0,130.4646,2.0
20.3593,99.0,145.0414,1.0
31.197,100.0,361.7734,2.0
2.6926,119.0,222.1103,3.0
97.1558,139.0,141.0886,6.0
61.502,119.0,54.1479,7.0
45.7957,119.0,102.489,4.0
46.36,139.0,430.2278,5.0
36.7865,99.0,100.6628,7.0
29.5381,99.0,53.1601,1.0
20.4022,219.0,113.0177,2.0
58.5491,139.0,47.2652,8.0
49.4899,199.0,109.6221,4.0
8.0,139.0,269.0911,6.0
48.8109,99.0,165.0757,6.0
54.5894,139.0,0.0,4.0
67.862,219.0,193.0414,8.0
66.5301,80.0,282.2003,2.0
61.1658,119.0,100.8067,5.0
71.3092,139.0,86.8159,3.0
39.7555,159.0,170.9883,6.0
89.1866,179.0,108.8531,6.0
45.0028,179.0,80.399,4.0
60.9118,119.0,255.4095,4.0
29.6015,139.0,96.0208,1.0
69.5449,99.0,202.2004,8.0
111.0552,279.0,833.3097,3.0
74.5017,159.0,234.2584,5.0
54.3898,258.0,94.0479,4.0
95.4738,119.0,174.7942,2.0
48.013,159.0,200.09,10.0
115.2476,20.0,33.3017,4.0
55.1385,179.0,374.4129,3.0
33.3804,199.0,200.6614,4.0
81.9954,80.0,170.1058,10.0
11.0114,139.0,308.1315,9.0
39.3732,119.0,87.3613,5.0
95.9401,99.0,109.3298,7.0
59.6699,219.0,94.921,4.0
45.025,159.0,94.3398,4.0
71.0282,80.0,129.7112,5.0
53.8075,239.0,102.4597,9.0
23.2433,199.0,74.3303,5.0
32.0156,258.0,97.1854,6.0
77.0584,219.0,244.9347,6.0
67.5167,159.0,149.0839,5.0
50.3587,80.0,167.1915,6.0
40.1622,219.0,42.9535,7.0
64.1249,99.0,653.049,9.0
40.2647,259.0,73.0,4.0
53.2658,298.0,145.0414,3.0
23.2433,80.0,150.2065,6.0
48.6647,179.0,251.8035,5.0
31.5357,99.0,105.5462,5.0
45.6755,318.0,95.3415,6.0
101.2052,497.0,26.0768,3.0
106.5106,179.0,94.2019,6.0
41.2704,119.0,193.644,7.0
85.8429,159.0,262.0172,7.0
60.2993,318.0,69.2315,4.0
75.8238,119.0,125.7657,4.0
91.4686,338.0,149.2548,4.0
42.5353,438.0,308.3796,8.0
79.0759,119.0,115.2085,2.0
25.632,199.0,73.8241,1.0
72.624,80.0,863.3516,3.0
68.5292,80.0,108.9312,7.0
33.541,179.0,34.0588,4.0
33.6341,139.0,280.0446,5.0
51.9062,159.0,171.0029,4.0
30.1869,159.0,157.334,5.0
47.7598,179.0,108.4666,3.0
36.4177,99.0,200.0,8.0
46.543,139.0,205.039,4.0
47.6917,399.0,378.1336,2.0
81.939,80.0,132.5028,10.0
90.1388,159.0,121.0496,2.0
66.259,20.0,123.3694,1.0
57.5196,179.0,142.1724,2.0
70.7001,99.0,463.5191,6.0
73.0274,239.0,183.0437,3.0
112.5544,139.0,34.4384,5.0
27.9732,119.0,173.8074,2.0
122.1966,99.0,141.651,4.0
91.1002,219.0,230.5927,6.0
74.7813,159.0,176.7258,5.0
39.3954,139.0,224.9,8.0
101.1496,258.0,381.0328,5.0
65.7742,159.0,112.361,7.0
20.5548,239.0,208.3555,10.0
72.0434,99.0,843.7067,3.0
6.9462,239.0,180.0111,10.0
76.7219,80.0,27.2029,4.0
39.0,259.0,90.0222,10.0
54.0023,199.0,37.3363,7.0
66.8506,119.0,77.4209,5.0
93.0175,219.0,161.4435,2.0
32.2684,298.0,188.5206,4.0
56.6414,80.0,192.5097,4.0
49.3077,179.0,33.3017,2.0
94.0479,259.0,82.1523,5.0
78.3661,199.0,210.4899,1.0
77.026,159.0,81.3941,10.0
101.0458,119.0,315.0063,10.0
38.2099,259.0,64.2573,3.0
80.2636,199.0,386.0907,4.0
53.1907,179.0,99.5038,4.0
68.884,239.0,126.0198,8.0
100.6541,99.0,0.0,2.0
118.9033,139.0,164.5509,3.0
151.2787,80.0,487.469,1.0
93.6923,179.0,127.9531,1.0
124.6796,179.0,23.4094,5.0
155.6767,99.0,33.121,1.0
64.5368,319.0,117.8855,4.0
104.0697,179.0,150.0833,10.0
111.0518,80.0,447.9754,3.0
114.5044,139.0,26.2488,4.0
23.3077,139.0,120.9339,2.0
133.803,258.0,265.0019,4.0
68.9964,239.0,117.8346,4.0
86.7208,179.0,47.676,8.0
43.8463,119.0,128.1405,8.0
97.9005,259.0,0.0,2.0
100.6007,139.0,90.6697,10.0
56.0357,159.0,151.053,5.0
95.7209,80.0,326.3771,6.0
33.6155,139.0,108.4159,4.0
100.5796,99.0,290.0431,10.0
14.0089,20.0,79.0,6.0
479.6009,199.0,267.6416,2.0
52.1464,80.0,193.0026,3.0
71.332,258.0,125.6742,4.0
38.2426,199.0,814.4477,3.0
12.7475,99.0,133.1353,6.0
71.6101,199.0,0.0,2.0
82.2876,99.0,584.1678,5.0
54.5206,80.0,131.0611,5.0
69.6312,258.0,453.1104,10.0
52.8867,119.0,165.8463,9.0
54.5573,199.0,585.0214,3.0
63.3482,199.0,54.1202,10.0
71.1758,119.0,107.0747,10.0
45.1054,99.0,0.0,2.0
113.8475,180.0,348.191,2.0
65.0308,179.0,247.3156,4.0
76.0953,99.0,138.8092,4.0
174.5716,258.0,5.099,3.0
67.1509,199.0,487.2012,4.0
90.5677,99.0,110.1635,3.0
67.5,139.0,209.2964,3.0
52.2805,199.0,145.0138,4.0
85.5716,179.0,100.1798,7.0
38.3308,219.0,890.8749,5.0
13.4629,119.0,94.9368,2.0
97.5,159.0,194.8794,3.0
56.943,278.0,261.0077,2.0
51.1297,318.0,86.0233,4.0
31.1448,199.0,147.9797,7.0
7.9057,278.0,170.0471,5.0
49.5227,179.0,171.843,7.0
55.1589,239.0,75.9539,2.0
86.4928,20.0,96.1353,4.0
120.6617,119.0,100.02,8.0
9.9247,80.0,216.0208,9.0
57.2189,139.0,97.3088,5.0
76.5147,99.0,65.0,4.0
40.0,179.0,444.6234,3.0
41.4367,258.0,201.1368,8.0
37.7359,99.0,229.7869,8.0
30.4179,99.0,484.8763,8.0
18.5068,159.0,157.0509,4.0
97.9005,199.0,78.5175,8.0
57.2735,139.0,492.7575,5.0
61.3514,139.0,0.0,3.0
74.8131,80.0,108.074,7.0
40.5123,199.0,67.082,4.0
23.9008,379.0,115.5725,7.0
86.6098,219.0,93.4077,3.0
66.9496,159.0,90.0,2.0
35.7946,139.0,91.7878,3.0
76.0428,199.0,90.5539,3.0
64.8093,20.0,0.0,4.0
28.3064,139.0,188.4091,4.0
64.2748,20.0,79.1581,5.0
107.5976,299.0,55.0818,3.0
48.3865,139.0,507.001,1.0
108.1573,199.0,576.2118,3.0
31.1006,179.0,377.0053,8.0
18.5809,139.0,68.0074,1.0
89.8053,99.0,113.0,1.0
69.7711,99.0,140.2926,4.0
3.8079,99.0,283.0071,7.0
139.5896,119.0,9.2195,2.0
68.0074,179.0,73.5527,6.0
97.6588,99.0,74.7262,6.0
24.7032,179.0,155.5635,3.0
66.2288,99.0,55.9017,5.0
138.0444,179.0,41.0122,5.0
39.6232,199.0,107.9676,2.0
54.2333,139.0,0.0,5.0
64.846,99.0,403.8638,8.0
106.0578,80.0,93.3435,5.0
51.7035,139.0,692.9885,6.0
80.2574,139.0,124.1974,5.0
94.3001,497.0,365.5845,1.0
49.1859,120.0,115.8016,5.0
75.5066,199.0,250.6472,7.0
141.2887,99.0,366.3796,10.0
90.7483,159.0,23.0868,7.0
12.0934,99.0,474.6114,3.0
46.0109,119.0,134.0597,7.0
107.3604,119.0,125.6065,7.0
6.0,219.0,120.2664,7.0
60.5083,179.0,172.8381,1.0
72.5603,139.0,277.065,4.0
57.717,179.0,117.5925,3.0
22.3886,99.0,191.157,2.0
82.5136,179.0,37.0,4.0
172.4739,80.0,94.8683,8.0
59.5756,80.0,281.064,7.0
96.9665,219.0,340.2881,8.0
76.5914,119.0,402.9516,9.0
37.0,179.0,21.2603,8.0
54.5711,119.0,71.0211,3.0
51.8483,179.0,104.1201,5.0
77.7978,219.0,78.848,3.0
99.334,139.0,173.1127,2.0
58.5769,80.0,148.0709,7.0
89.9611,179.0,125.2557,1.0
36.7967,139.0,206.1553,8.0
51.8652,99.0,172.4906,10.0
56.8001,179.0,60.208,7.0
68.5292,99.0,203.7891,2.0
59.2558,179.0,112.2943,10.0
83.86,100.0,83.4326,8.0
31.8277,80.0,155.7081,1.0
79.6006,179.0,110.4536,1.0
128.9467,99.0,107.5407,7.0
18.7883,179.0,157.156,10.0
78.7464,239.0,167.2872,7.0
191.4954,279.0,796.1231,6.0
39.9155,139.0,98.1122,10.0
55.8055,119.0,524.7666,8.0
48.7494,80.0,44.9444,2.0
53.1507,80.0,45.0444,7.0
27.3542,238.0,104.7378,6.0
69.7585,379.0,98.4886,4.0
45.1885,99.0,85.5862,4.0
48.8185,99.0,103.2376,7.0
53.9282,199.0,433.5262,6.0
25.8699,20.0,97.8621,2.0
64.0078,179.0,516.1172,5.0
96.199,179.0,459.1841,2.0
37.769,239.0,155.541,1.0
97.1648,319.0,36.2353,6.0
65.5934,119.0,78.2304,8.0
44.3199,159.0,88.0909,7.0
36.0174,119.0,457.515,7.0
92.8453,119.0,248.0907,4.0
124.3111,139.0,64.8151,3.0
56.648,179.0,96.566,6.0
102.6706,179.0,89.3085,3.0
86.7597,99.0,255.6423,1.0
50.7075,99.0,145.4545,10.0
61.0082,139.0,108.7796,7.0
22.1923,299.0,731.4479,3.0
100.0112,199.0,96.8349,7.0
48.0755,179.0,81.3941,4.0
65.192,99.0,267.8246,4.0
50.9215,99.0,164.5965,4.0
95.9401,159.0,221.0543,7.0
135.0083,199.0,571.2136,10.0
412.7484,139.0,759.3958,3.0
49.2392,99.0,117.8007,6.0
24.7487,99.0,338.1479,4.0
88.459,219.0,66.9403,1.0
29.0,219.0,147.0544,6.0
13.0863,99.0,166.2438,8.0
52.1177,338.0,206.1189,1.0
69.9035,179.0,136.6199,3.0
166.7213,279.0,383.8815,6.0
11.0114,239.0,157.5373,4.0
83.9658,239.0,167.2991,5.0
92.2727,159.0,291.8938,1.0
30.7327,159.0,426.0,8.0
69.3704,139.0,287.3134,10.0
95.9231,159.0,34.0147,8.0
2.5,80.0,431.3931,4.0
59.4643,99.0,206.1698,8.0
25.1247,179.0,103.3683,3.0
70.214,119.0,174.2871,10.0
39.246,80.0,643.0498,6.0
21.8289,199.0,85.0529,4.0
30.9233,179.0,62.9682,2.0
77.4145,159.0,96.2549,4.0
60.208,258.0,106.827,2.0
186.6039,99.0,70.4557,10.0
72.5603,298.0,201.2958,10.0
58.3095,179.0,79.0569,3.0
122.0502,179.0,615.7085,4.0
70.3847,80.0,120.5985,9.0
21.006,119.0,137.3645,6.0
92.0883,80.0,702.1204,9.0
77.026,119.0,125.016,8.0
136.6318,139.0,60.0167,7.0
46.5027,179.0,37.7359,7.0
74.0152,199.0,149.9133,7.0
63.7201,278.0,200.5717,9.0
91.1661,299.0,46.6905,3.0
74.3589,119.0,522.6902,1.0
56.1093,258.0,211.0095,10.0
12.1758,259.0,330.1636,2.0
76.2955,99.0,395.2847,1.0
52.3689,80.0,197.0406,8.0
65.1249,139.0,209.5376,4.0
37.054,139.0,45.2217,10.0
18.5068,139.0,226.7443,3.0
38.5519,119.0,149.4055,2.0
61.0266,379.0,69.0652,10.0
109.1788,219.0,33.2415,4.0
155.1789,139.0,101.7693,10.0
76.7366,119.0,182.9235,1.0
79.8279,99.0,91.6788,8.0
83.6675,80.0,86.8159,3.0
99.786,20.0,139.0575,5.0
96.0013,159.0,137.2334,9.0
71.9757,219.0,205.1195,5.0
49.0408,338.0,78.848,1.0
91.8286,139.0,552.8408,3.0
75.0267,179.0,23.4307,2.0
132.9069,219.0,706.785,4.0
60.6012,80.0,92.4446,9.0
75.5414,80.0,195.3586,7.0
21.8403,179.0,171.0468,10.0
76.0953,139.0,60.8358,6.0
159.5384,219.0,313.8057,5.0
12.51,199.0,160.0781,1.0
37.1214,179.0,106.3015,1.0
28.2931,119.0,189.1719,4.0
21.8403,80.0,85.1587,1.0
37.4433,159.0,306.1242,10.0
63.7828,80.0,103.0437,1.0
38.9166,179.0,358.1089,4.0
94.0479,80.0,63.6946,4.0
71.5891,318.0,40.2492,7.0
63.5,99.0,124.1451,5.0
131.9555,179.0,57.9828,6.0
46.5027,20.0,128.3511,2.0
40.7001,119.0,281.0,4.0
135.1814,159.0,604.8347,8.0
65.5687,119.0,56.3028,2.0
23.5478,179.0,106.2309,5.0
37.7127,239.0,93.4933,4.0
95.2169,80.0,416.5297,4.0
1010.9457,179.0,217.8073,4.0
38.1903,258.0,169.6732,1.0
44.8135,258.0,68.884,2.0
60.2536,139.0,161.0124,2.0
73.2069,80.0,48.3735,5.0
73.0068,419.0,49.2037,3.0
35.0892,199.0,213.3776,2.0
26.9258,199.0,83.0241,3.0
53.4649,179.0,145.7155,9.0
61.6299,239.0,46.6905,3.0
64.5174,119.0,75.7166,7.0
26.4622,239.0,91.5915,2.0
64.9038,179.0,202.2004,8.0
47.1222,199.0,120.669,3.0
86.5867,219.0,59.4138,9.0
69.7209,80.0,156.0801,7.0
69.5072,179.0,82.0792,3.0
71.437,159.0,313.1932,2.0
133.0338,159.0,537.0177,8.0
25.045,179.0,165.0515,2.0
13.6473,179.0,233.0193,7.0
50.3612,238.0,154.6351,6.0
92.5486,99.0,179.0028,6.0
91.0014,80.0,241.6154,5.0
76.9025,278.0,43.4166,1.0
85.1499,238.0,376.5222,2.0
40.9542,179.0,227.1409,10.0
34.7311,99.0,203.4945,9.0
111.2621,80.0,731.4602,7.0
13.4629,80.0,147.1224,6.0
73.4932,80.0,210.1928,4.0
21.1896,219.0,221.7205,4.0
8.3217,80.0,573.7334,5.0
98.6027,179.0,270.3794,9.0
32.0156,139.0,19.105,3.0
76.6893,219.0,408.7248,6.0
36.0347,99.0,109.11,6.0
63.1862,199.0,131.5751,1.0
46.4004,80.0,532.9034,4.0
44.2295,99.0,95.0474,3.0
92.5014,80.0,276.029,7.0
44.365,99.0,617.0008,9.0
66.3871,120.0,56.356,1.0
81.1942,139.0,126.0992,5.0
4.3012,439.0,131.9129,4.0
115.2313,99.0,77.1751,4.0
28.1514,99.0,184.0435,4.0
14.9164,179.0,181.4966,1.0
56.5265,179.0,311.4884,4.0
38.5032,139.0,16.4924,1.0
71.5437,219.0,101.2373,7.0
88.4562,139.0,39.5601,1.0
93.3876,239.0,70.0,3.0
114.8564,99.0,268.2107,6.0
36.5855,199.0,225.5238,6.0
68.9384,219.0,842.0594,4.0
70.5762,119.0,264.7508,10.0
79.6068,298.0,130.679,4.0
81.9054,219.0,207.8702,4.0
61.3861,199.0,64.3273,8.0
34.3001,338.0,742.0168,1.0
18.4391,199.0,258.5208,2.0
59.7537,239.0,134.3726,3.0
118.4451,199.0,78.7464,7.0
2.0616,99.0,192.5097,9.0
98.1033,179.0,103.8557,9.0
37.3965,139.0,98.4937,3.0
58.5171,199.0,119.5408,7.0
56.1093,139.0,55.0364,3.0
86.0233,80.0,18.0278,3.0
79.3757,139.0,141.9049,2.0
128.1425,139.0,463.3757,1.0
51.6841,179.0,241.0332,8.0
12.5897,139.0,177.5894,7.0
67.8178,139.0,35.5106,5.0
136.1552,139.0,333.5461,3.0
94.2245,338.0,17.2627,5.0
68.9638,219.0,46.8188,4.0
25.005,139.0,151.4761,4.0
72.0035,119.0,193.933,1.0
22.8965,99.0,346.2441,2.0
37.9012,398.0,155.7947,2.0
95.0474,139.0,674.1409,6.0
96.1574,239.0,59.4138,3.0
5.5902,80.0,206.6422,10.0
32.8101,139.0,83.0963,9.0
38.5778,379.0,40.4599,2.0
109.4646,139.0,137.4809,4.0
71.6886,99.0,765.0235,5.0
82.7798,199.0,563.4909,9.0
186.4705,159.0,65.8027,2.0
77.5016,318.0,206.4219,5.0
41.1886,219.0,33.3766,6.0
24.5051,219.0,43.4166,7.0
52.5856,179.0,100.1299,3.0
72.7908,278.0,306.7915,1.0
84.8646,99.0,127.0276,9.0
43.6578,119.0,220.2272,8.0
61.0512,80.0,333.4861,5.0
84.3045,139.0,409.1406,4.0
47.4684,219.0,131.2402,2.0
21.587,179.0,72.0069,2.0
69.0018,319.0,118.596,2.0
80.6877,99.0,520.2,8.0
39.3192,379.0,79.7621,7.0
48.5412,139.0,289.4305,10.0
50.1224,199.0,67.0075,2.0
73.1642,20.0,18.868,7.0
39.6989,80.0,161.79,1.0
94.1116,219.0,895.9464,7.0
67.0392,99.0,386.2447,7.0
82.8402,338.0,782.1023,9.0
76.5016,139.0,374.0214,8.0
94.3398,258.0,512.0791,3.0
49.2062,219.0,339.087,3.0
84.5281,258.0,45.0,8.0
46.3816,139.0,206.1941,4.0
94.2444,80.0,217.0,3.0
44.5449,139.0,57.0088,4.0
94.1409,318.0,54.5894,9.0
103.2109,139.0,183.4693,1.0
40.1123,99.0,75.0067,10.0
73.6699,99.0,85.3288,10.0
5.5902,159.0,812.7903,10.0
35.4401,119.0,46.5296,7.0
82.8025,139.0,229.0087,4.0
71.1688,199.0,0.0,1.0
25.318,199.0,60.6383,5.0
46.0679,80.0,129.2478,7.0
71.0387,100.0,701.1947,6.0
34.6591,139.0,69.527,8.0
48.9004,199.0,246.0325,4.0
78.4618,139.0,222.2656,2.0
95.606,119.0,139.9178,7.0
16.6208,139.0,188.0027,5.0
6.5765,179.0,512.001,4.0
51.4782,219.0,104.4797,1.0
61.002,139.0,71.6101,4.0
43.0726,100.0,167.863,7.0
76.787,179.0,104.6948,2.0
55.509,179.0,323.7484,7.0
68.2495,139.0,283.0283,3.0
19.78,258.0,252.0079,7.0
74.2428,119.0,389.4522,8.0
42.8544,139.0,95.0474,10.0
1105.9508,219.0,578.2499,5.0
58.8069,179.0,38.2884,7.0
118.8465,239.0,31.0161,1.0
54.2333,140.0,101.1781,5.0
1034.1992,20.0,85.9826,2.0
128.7187,139.0,573.4544,2.0
58.5342,99.0,453.1313,1.0
24.8244,80.0,231.5621,5.0
54.3438,358.0,21.3776,5.0
33.0151,159.0,338.8244,6.0
96.9807,219.0,231.2163,4.0
83.3802,119.0,257.841,2.0
32.8976,358.0,105.9056,3.0
48.3141,259.0,68.0661,4.0
52.6925,199.0,90.2718,3.0
49.6588,538.0,222.6118,3.0
76.0543,179.0,521.0614,9.0
79.0142,139.0,129.5569,5.0
28.1114,80.0,221.1447,7.0
83.3262,179.0,125.0,1.0
47.5237,279.0,99.2472,2.0
66.9104,80.0,463.2429,7.0
31.257,139.0,334.4324,5.0
31.1849,119.0,287.9601,4.0
74.0608,139.0,108.2266,2.0
61.9536,179.0,60.8769,7.0
17.9025,159.0,329.3706,7.0
80.5621,139.0,65.0077,3.0
73.1249,199.0,49.6488,4.0
48.0416,238.0,149.7531,2.0
51.0,139.0,153.5839,3.0
73.5833,139.0,221.0362,10.0
22.1923,159.0,222.2724,1.0
138.4783,199.0,251.406,1.0
58.2344,359.0,97.6524,7.0
70.7142,119.0,274.3574,7.0
49.3356,80.0,273.1831,5.0
69.0959,80.0,23.3452,10.0
82.1523,159.0,179.201,2.0
81.4877,179.0,655.7965,5.0
64.8093,119.0,198.6479,5.0
48.5644,159.0,184.22,1.0
85.0,159.0,314.0701,4.0
161.623,80.0,80.4487,3.0
55.8144,80.0,376.4492,4.0
85.1601,119.0,75.6637,3.0
38.7363,199.0,151.7531,1.0
110.6526,179.0,178.9078,4.0
63.5079,179.0,60.4401,6.0
54.8293,359.0,29.5296,3.0
36.8816,299.0,48.0104,5.0
54.1202,80.0,72.2011,5.0
99.0051,219.0,918.9042,3.0
70.9524,338.0,221.4611,6.0
62.3879,80.0,70.0,3.0
72.8869,238.0,59.4138,7.0
48.3451,298.0,101.0,1.0
94.7972,179.0,49.366,7.0
14.7139,179.0,120.2082,5.0
33.6155,239.0,70.6824,10.0
37.663,139.0,791.4499,3.0
46.3816,80.0,283.2543,7.0
17.4141,179.0,214.3362,3.0
158.155,378.0,180.0444,2.0
80.604,139.0,0.0,6.0
77.8412,258.0,32.6956,2.0
55.084,120.0,150.0533,7.0
57.0789,258.0,349.0,10.0
42.9913,239.0,70.0,2.0
63.4054,318.0,698.8634,4.0
35.107,99.0,345.0362,6.0
94.8683,179.0,305.1967,3.0
91.6965,278.0,79.1012,9.0
21.9829,99.0,94.255,5.0
