assgNo,landingPos,pupilDiamLag
22.0,8.4853,0.0696
22.0,109.5,0.0696
22.0,80.399,0.0696
22.0,28.6356,0.0271
22.0,20.1804,0.0316
22.0,86.0523,0.0316
22.0,127.0089,0.0316
22.0,77.0146,0.0361
22.0,98.1542,0.0361
22.0,115.4123,0.0756
22.0,45.5467,0.0756
22.0,35.5844,0.0756
22.0,71.8923,0.0756
22.0,61.9556,0.0756
22.0,116.0097,0.0756
22.0,8.1394,0.0756
22.0,67.4463,0.0626
22.0,100.3606,0.0626
22.0,71.7844,0.0831
22.0,28.3064,0.1391
22.0,112.5044,0.1391
22.0,161.3103,0.1391
23.0,37.4066,0.1296
23.0,83.7929,0.1351
23.0,10.5475,0.1351
23.0,69.4064,0.1351
23.0,91.6106,0.1351
23.0,81.5138,0.1396
23.0,60.5516,0.1396
23.0,5.2202,0.1396
23.0,42.9418,0.1341
23.0,25.0,0.2406
23.0,9.5131,0.2406
23.0,79.8389,0.2406
24.0,60.9036,0.0386
24.0,39.5506,0.0681
24.0,68.3593,0.0681
24.0,82.5984,0.1211
24.0,38.5811,0.1211
24.0,119.5847,0.1211
24.0,97.6588,0.1796
24.0,10.0,0.1296
24.0,74.7412,0.1296
24.0,70.9454,0.1296
24.0,7.5,0.1296
24.0,96.6294,0.1296
24.0,57.5543,0.1881
24.0,61.8547,0.1881
24.0,64.002,0.1226
25.0,46.0435,0.0966
25.0,108.3421,0.1771
25.0,117.0171,0.2001
25.0,79.8326,0.1951
26.0,30.2655,0.1039
26.0,86.6487,0.1039
26.0,6.265,0.1039
26.0,103.8087,0.1169
26.0,193.6214,0.5124
26.0,57.8662,0.5124
27.0,35.4013,0.1469
27.0,56.4624,0.1469
27.0,143.6323,0.1469
27.0,67.5019,0.1054
27.0,56.1427,0.1054
27.0,75.8568,0.5964
27.0,85.5935,0.5964
27.0,85.7001,0.5964
28.0,87.5357,0.1159
28.0,83.3022,0.1159
28.0,57.9159,0.1294
28.0,80.6861,0.1294
28.0,44.5253,0.1294
28.0,85.8836,0.1529
28.0,66.2061,0.1529
28.0,61.2413,0.0924
28.0,122.5163,0.0924
28.0,63.3482,0.0924
28.0,33.234,0.0819
28.0,55.9151,0.0819
28.0,68.593,0.0819
28.0,114.1775,0.0819
28.0,84.8779,0.0509
28.0,138.0154,0.0764
28.0,95.6883,0.0814
28.0,60.6012,-0.0171
28.0,77.5145,0.0039
29.0,41.9672,0.2099
29.0,86.9612,0.2099
29.0,66.1154,0.2099
29.0,8.0156,0.2099
29.0,81.939,0.2059
30.0,47.6051,0.1309
30.0,125.504,0.1309
30.0,87.1321,0.2074
30.0,73.7902,0.2094
30.0,110.1556,0.2094
30.0,53.033,0.2094
30.0,74.3303,0.2049
30.0,60.2764,0.1449
30.0,44.1418,0.0989
30.0,3.9051,0.0989
30.0,67.6702,0.0989
30.0,34.0037,0.0989
30.0,13.2853,0.0989
30.0,56.029,0.1174
30.0,151.0174,0.1174
30.0,106.2132,0.1174
30.0,67.1733,0.0989
30.0,35.3553,0.0989
30.0,86.5794,0.0989
30.0,114.3164,0.0989
30.0,46.8241,0.0989
31.0,28.0179,0.1274
31.0,84.0387,0.1274
31.0,90.8639,0.1294
31.0,97.5141,0.1294
31.0,47.6051,0.1294
31.0,16.9779,0.1294
31.0,124.287,0.1429
31.0,180.5436,0.1429
31.0,72.4241,0.1429
31.0,48.5644,0.1254
31.0,137.052,0.1189
31.0,155.5201,0.1189
31.0,32.5038,0.1189
31.0,98.2102,0.1359
31.0,59.4348,0.2389
31.0,54.0833,0.2389
31.0,62.3318,0.2389
31.0,50.1224,0.2389
31.0,76.0428,0.2389
31.0,31.6938,0.2389
31.0,84.5931,0.2344
31.0,13.0863,0.1319
31.0,60.1685,0.3684
32.0,137.052,0.1034
32.0,140.1749,0.1034
32.0,53.0094,0.0854
33.0,27.2947,0.1794
33.0,57.0351,0.0489
33.0,247.5081,0.0489
33.0,40.7185,-0.0216
33.0,53.106,0.0079
33.0,78.9589,0.0079
33.0,90.5221,0.0874
33.0,155.8541,0.1229
33.0,136.5915,0.1229
33.0,24.3824,0.1694
33.0,155.0129,0.1819
33.0,21.5523,0.1819
33.0,37.977,0.1819
34.0,88.6002,0.3018
34.0,8.2765,0.3018
34.0,62.2133,0.3018
34.0,67.4685,0.3158
34.0,66.7083,0.3158
34.0,60.5186,0.3158
34.0,94.0213,0.2948
34.0,39.4271,0.2948
34.0,72.7908,0.2793
34.0,21.095,0.2563
34.0,39.702,0.2848
34.0,70.7001,0.2768
34.0,42.0773,0.2768
34.0,59.6699,0.2768
34.0,10.5119,0.2768
35.0,73.0068,0.2343
35.0,113.2828,0.3843
35.0,35.5985,0.3843
35.0,69.0254,0.4623
35.0,61.9879,0.4623
35.0,53.956,0.4623
35.0,14.2302,0.4623
36.0,84.6419,0.0643
36.0,22.1416,0.3568
36.0,130.5077,0.3568
37.0,68.9638,0.0188
37.0,153.8059,0.0263
37.0,49.1172,0.0263
37.0,53.2541,0.1793
37.0,86.7078,0.1793
37.0,47.016,0.1793
37.0,45.2134,0.6678
37.0,83.8525,0.1208
37.0,19.4487,0.6678
38.0,81.6364,0.0438
38.0,99.6017,0.0438
38.0,72.0347,0.0438
38.0,65.9735,0.0438
38.0,58.4209,0.0438
38.0,128.0156,0.0438
38.0,17.0294,0.0438
38.0,61.0921,0.0328
38.0,71.3477,0.0418
38.0,92.1954,0.3878
38.0,2.9155,0.3878
38.0,84.5725,0.3878
39.0,50.1597,0.1592
40.0,47.5946,0.2087
40.0,56.573,0.4262
41.0,111.3059,0.0487
41.0,66.9216,0.1167
41.0,101.2052,0.1167
41.0,11.8849,0.1167
41.0,56.1894,0.1167
41.0,58.0194,0.1232
41.0,48.2597,0.2992
41.0,95.1262,0.3377
41.0,73.8597,0.3377
41.0,35.5141,0.3377
41.0,86.4783,0.2352
41.0,46.3276,0.2352
41.0,27.8568,0.2352
41.0,58.1743,0.2352
41.0,119.4414,0.2202
41.0,45.0694,0.2202
41.0,70.926,0.2202
41.0,91.214,0.2202
42.0,98.9255,0.1102
42.0,134.8824,0.0837
42.0,64.9788,0.0837
42.0,38.1215,0.0837
42.0,80.9568,0.0462
42.0,23.8537,0.0767
42.0,79.237,0.0767
42.0,138.638,0.0767
42.0,99.5301,0.0767
42.0,4.6098,0.0767
42.0,71.6415,0.0767
42.0,18.2003,0.0767
42.0,38.3047,0.0957
42.0,56.3405,0.1267
42.0,10.6888,0.1267
42.0,70.1231,0.1267
42.0,20.0562,0.1267
42.0,53.584,0.1267
42.0,79.6006,0.1567
42.0,43.3503,0.1567
42.0,68.593,0.1567
42.0,37.4066,0.1567
42.0,69.6796,0.1567
42.0,33.0151,0.1567
42.0,103.0776,0.1567
42.0,66.0946,0.1567
42.0,6.0208,0.1427
42.0,108.0417,0.1427
42.0,44.0114,0.2482
43.0,77.8091,0.0467
43.0,50.8847,0.0467
43.0,84.6832,0.0467
43.0,110.1681,0.0467
43.0,83.9598,0.0467
43.0,19.2354,0.0467
43.0,41.0488,0.0467
43.0,42.0862,0.0467
43.0,139.6755,0.0467
43.0,36.0624,0.0622
43.0,214.9011,0.0622
43.0,86.1757,0.0622
43.0,89.5349,0.0622
43.0,52.2733,0.1037
43.0,77.5387,0.1037
43.0,79.1991,0.2587
43.0,67.041,0.2587
43.0,79.8827,0.2587
43.0,74.108,0.2327
43.0,149.5502,0.2327
43.0,152.8398,0.2327
43.0,79.8827,0.1332
43.0,74.2378,0.1332
43.0,62.6777,0.1332
43.0,196.706,0.1332
43.0,17.4642,0.1332
43.0,83.2541,0.1332
43.0,46.457,0.1332
43.0,36.5034,0.1242
44.0,15.2069,0.1446
44.0,53.033,0.1446
44.0,46.3276,0.1446
44.0,41.8629,0.2076
44.0,41.512,0.2496
44.0,80.6505,0.2496
44.0,79.0253,0.0161
44.0,45.478,0.0886
44.0,58.4059,0.0956
44.0,10.5119,0.1251
44.0,32.0156,0.1251
44.0,70.5301,0.1681
44.0,50.9828,0.1681
44.0,128.7799,0.1681
44.0,82.0015,0.2366
44.0,103.5193,0.2366
44.0,14.6373,0.2366
44.0,47.0239,0.2366
44.0,53.8934,0.2366
44.0,73.1095,0.2366
44.0,20.2237,0.2366
44.0,104.6542,0.2366
44.0,5.2202,0.2366
44.0,37.6198,0.2031
44.0,48.2105,0.1906
44.0,39.6043,0.1906
44.0,146.5009,0.2486
45.0,34.0147,0.1741
45.0,54.9477,0.1741
45.0,40.783,0.0686
45.0,12.3693,0.0766
45.0,49.6614,0.0766
45.0,64.2067,0.0766
46.0,91.7606,0.1926
46.0,45.6974,0.1926
46.0,164.0831,0.1926
46.0,61.5224,0.1411
46.0,48.9004,0.1411
46.0,79.1344,0.3311
46.0,69.5845,0.5936
46.0,83.5374,0.5936
46.0,1093.1255,0.5936
47.0,424.7838,0.2081
47.0,19.6596,0.2206
47.0,54.8293,0.2206
47.0,83.0452,0.2206
47.0,58.9788,0.2206
47.0,7.7621,0.0651
47.0,114.5011,0.0651
48.0,53.7587,0.2496
48.0,61.5995,0.2496
48.0,73.282,0.2496
48.0,85.1954,0.0376
48.0,40.4042,0.0376
48.0,34.7023,0.0376
48.0,65.0865,0.0376
48.0,78.9636,0.0376
48.0,23.0489,0.1176
48.0,82.7602,0.1176
48.0,144.6945,0.1176
49.0,156.0969,0.0831
50.0,63.9316,0.0591
50.0,61.2883,0.1031
50.0,50.0,0.1031
50.0,69.5593,0.2126
50.0,27.2029,0.2126
50.0,41.6203,0.2126
50.0,67.574,0.2126
51.0,64.6375,0.1286
52.0,39.9061,0.1171
52.0,96.5984,0.1171
52.0,97.0013,0.1171
52.0,61.5833,0.1371
52.0,129.0736,0.2636
52.0,88.0412,0.2636
52.0,71.6415,0.2636
52.0,57.6303,0.2636
52.0,109.468,0.1986
52.0,75.5844,0.1986
52.0,97.0696,0.0766
52.0,76.1528,0.1696
52.0,76.5506,0.1696
52.0,88.806,0.1696
52.0,59.927,0.1206
53.0,174.6833,0.4183
53.0,29.7195,0.4183
53.0,75.5414,0.1829
53.0,58.2409,0.1829
53.0,52.5595,0.4183
54.0,106.1249,0.1653
54.0,52.1967,0.1653
54.0,96.9665,0.2758
54.0,63.7887,0.2758
54.0,102.5195,0.1538
55.0,40.3113,0.2718
55.0,102.4207,0.1023
55.0,82.4394,0.1079
56.0,168.2156,0.2379
56.0,141.0718,0.2218
56.0,127.001,0.0883
57.0,54.7083,0.1739
57.0,82.7118,0.1739
57.0,76.8538,0.1739
57.0,51.8845,0.0259
57.0,77.682,0.0259
57.0,10.6888,0.0259
57.0,74.0422,0.0259
57.0,67.9577,0.0524
57.0,84.3342,0.1729
57.0,37.7525,0.1729
57.0,102.7533,0.1308
57.0,90.8433,0.1308
57.0,54.3346,0.1308
57.0,29.0904,0.1308
57.0,14.9164,0.1213
57.0,51.5606,0.0969
57.0,60.9036,0.0838
57.0,60.5083,0.0838
57.0,31.6741,0.0723
57.0,58.5534,0.0723
58.0,105.5237,0.4189
58.0,84.5281,0.4189
58.0,23.4307,0.3453
58.0,72.3896,0.3453
58.0,30.8585,0.3453
58.0,101.0371,0.3453
58.0,69.2604,0.2394
58.0,92.0054,0.2394
58.0,99.6657,0.2394
58.0,58.1378,0.2394
58.0,69.6312,0.2394
58.0,97.5833,0.2394
58.0,140.6076,0.2394
58.0,44.2832,0.2173
58.0,110.5283,0.2173
58.0,73.5153,0.2173
58.0,89.0225,0.2173
58.0,125.9573,0.2173
58.0,116.1303,0.2173
58.0,144.7152,0.2173
59.0,50.1124,0.1404
59.0,63.0635,0.1404
59.0,62.2294,0.4009
59.0,44.1475,0.4009
60.0,31.5317,0.2724
60.0,52.8607,0.2724
60.0,70.3793,0.2639
61.0,79.5393,0.2339
61.0,56.7539,0.2339
61.0,42.5206,0.2339
61.0,33.1436,0.2874
61.0,41.7433,0.2874
61.0,56.1894,0.2874
61.0,87.6926,0.2874
61.0,94.1077,0.2874
61.0,117.3936,0.2874
61.0,50.3612,0.2874
61.0,52.2805,0.2874
61.0,2.6926,0.0969
61.0,5.2202,0.0969
61.0,87.2425,0.0169
61.0,53.7401,0.0169
61.0,183.183,0.1259
61.0,98.2573,0.1259
61.0,86.5058,0.0844
62.0,66.9813,0.0904
62.0,71.5629,0.0904
63.0,89.68,0.2334
63.0,55.0205,0.2214
64.0,124.7808,0.2449
64.0,41.9762,0.2454
64.0,76.4281,0.3014
64.0,53.3877,0.3014
65.0,32.8824,0.0969
65.0,74.7412,0.0969
65.0,68.3977,0.1139
65.0,45.478,0.1609
65.0,28.1114,0.1609
65.0,89.7399,0.1814
65.0,83.0963,0.2524
65.0,67.897,0.2524
65.0,89.5349,0.2524
65.0,53.3971,0.2524
65.0,90.2718,0.2524
65.0,57.6064,0.2524
65.0,71.507,0.2104
65.0,39.538,0.2104
65.0,14.0089,0.1194
65.0,96.5194,0.1194
65.0,94.5212,0.1054
65.0,78.1313,0.0499
65.0,54.5367,0.1709
65.0,57.7862,0.1709
65.0,41.6773,0.8089
65.0,74.0355,0.8089
66.0,169.4462,0.3264
66.0,96.8155,0.3264
66.0,115.3917,0.3264
66.0,75.9227,0.3264
66.0,40.0031,0.3264
66.0,60.1519,0.3264
66.0,48.1274,0.3214
66.0,87.6727,0.2954
66.0,107.5941,0.2954
66.0,64.6239,0.1729
66.0,82.1842,0.1339
66.0,64.6471,0.1494
66.0,86.0886,0.1314
66.0,45.0,0.1224
66.0,45.9048,0.1649
66.0,113.9846,0.1649
66.0,35.7246,0.1649
66.0,63.5689,0.1819
66.0,46.6905,0.3234
66.0,61.5224,0.3404
66.0,34.6699,0.3404
66.0,139.4346,0.3404
66.0,117.5681,0.3404
67.0,73.3161,2.9684
67.0,97.9005,2.9684
67.0,38.0296,2.9684
67.0,47.1832,2.9684
67.0,42.4647,2.9684
67.0,81.6609,2.9684
68.0,88.132,0.7454
68.0,167.7573,0.6819
68.0,13.4629,2.3504
68.0,39.6232,2.3504
68.0,124.4869,2.2879
68.0,16.5529,2.3504
69.0,81.2712,0.6274
69.0,43.2261,1.5359
69.0,77.2528,1.5854
69.0,37.6431,1.5854
69.0,98.7041,1.5854
69.0,91.4166,2.3554
69.0,136.6547,2.3554
70.0,41.7852,0.4999
70.0,53.535,0.4999
70.0,43.3503,0.3379
70.0,36.8816,0.3729
70.0,28.0045,0.3729
70.0,91.5492,0.3729
70.0,67.6757,0.3729
70.0,44.4072,0.3729
70.0,934.1522,0.3729
70.0,35.2456,0.5974
70.0,91.6652,0.5974
70.0,99.4548,0.7594
70.0,16.5605,1.8894
70.0,38.5811,1.8894
70.0,123.6982,1.8894
70.0,28.324,1.8894
70.0,5.3151,2.0074
70.0,55.376,2.0074
70.0,68.4251,2.0074
70.0,6.7268,2.0074
70.0,6.7082,2.0074
70.0,27.3724,2.0074
70.0,119.9427,2.0074
70.0,1121.475,2.0074
70.0,21.36,2.0074
71.0,72.5207,2.6859
71.0,34.9464,1.8859
71.0,41.4276,2.2779
71.0,77.7126,2.2779
71.0,51.0392,2.2779
71.0,40.3299,2.2779
71.0,86.8159,1.4619
71.0,101.0371,2.7764
72.0,90.118,-0.0006
72.0,30.3727,-0.6566
72.0,64.5387,-0.6566
72.0,37.3263,-0.5396
72.0,43.0465,-0.4376
72.0,217.0052,-0.4286
72.0,64.0078,-0.1566
72.0,125.6861,-0.1566
72.0,148.3855,-0.1566
72.0,79.6053,-0.1566
72.0,23.8799,-0.1566
72.0,1082.3569,1.0804
73.0,78.3534,1.5602
73.0,111.6076,1.9002
73.0,37.6065,2.1322
73.0,64.5174,0.6492
73.0,35.5317,1.4382
73.0,78.0929,0.9767
73.0,21.9545,0.9767
73.0,52.0024,0.2277
73.0,59.3507,-0.3453
73.0,73.3161,-0.3453
73.0,26.8328,-0.3453
73.0,38.0526,-0.3453
73.0,31.6623,-0.3453
73.0,55.4549,-0.3453
73.0,49.7519,-0.3453
73.0,49.5227,-0.3948
73.0,1034.3265,-0.3948
73.0,31.3249,-0.0563
73.0,14.6373,-0.0563
73.0,103.2303,0.6347
73.0,48.7468,1.0497
73.0,81.2604,1.8132
73.0,5.7009,1.8132
73.0,71.7809,4.4917
74.0,51.12,0.3987
74.0,60.6898,0.5577
74.0,59.0529,0.5577
74.0,113.9912,0.1557
74.0,112.9889,0.1557
74.0,66.191,-0.0783
74.0,69.3578,-0.7208
74.0,31.0483,-0.8588
74.0,44.0369,-0.8588
74.0,73.8241,0.6117
74.0,9.3005,0.0597
74.0,100.6628,0.0737
74.0,114.6309,0.0737
74.0,49.5202,0.0737
74.0,18.8215,0.2517
74.0,46.0136,0.5427
74.0,44.8135,0.9047
74.0,30.104,0.9047
74.0,126.8592,0.9047
74.0,39.6548,1.4757
75.0,145.1637,0.8192
75.0,158.7026,0.8192
75.0,67.3294,0.8787
75.0,42.3792,0.9107
75.0,163.9703,0.9107
75.0,91.5492,0.9107
75.0,59.397,0.7677
75.0,44.5337,0.6472
75.0,94.578,0.6472
75.0,100.7286,-0.0498
75.0,117.824,-0.2753
75.0,123.0041,-0.1378
75.0,101.843,0.0617
75.0,106.4202,0.2482
75.0,75.5811,0.2482
75.0,80.1452,0.2482
75.0,55.2472,0.2482
75.0,62.1289,0.2482
75.0,61.5081,1.4162
76.0,113.2254,0.4662
76.0,68.3118,0.8567
76.0,55.933,0.8567
76.0,78.7433,0.8567
76.0,77.0925,0.3057
76.0,41.4397,-0.0218
76.0,43.546,0.7267
76.0,27.3542,0.7267
76.0,992.5106,0.7267
76.0,58.2151,0.7267
76.0,22.2767,0.7267
76.0,13.6473,0.7267
76.0,55.6597,0.3472
76.0,88.0696,0.6497
76.0,99.2472,1.2217
76.0,37.8319,1.3177
77.0,83.4416,1.196
77.0,83.5225,1.196
77.0,91.5219,1.094
77.0,143.0891,0.795
77.0,111.4731,0.6815
77.0,41.9315,0.6205
77.0,64.3506,0.6205
77.0,444.1734,0.6205
77.0,27.6632,0.4105
77.0,183.5518,0.4105
77.0,48.5412,-1.1065
77.0,75.5463,-0.8475
77.0,90.9189,-0.8475
77.0,87.9275,-0.8475
77.0,1080.4764,0.447
77.0,191.053,0.447
77.0,53.6773,0.447
77.0,38.4187,0.6295
77.0,97.8902,0.828
77.0,46.1979,0.9995
78.0,117.7391,0.3635
78.0,48.2701,0.3635
78.0,87.865,0.3635
78.0,47.0956,0.3635
78.0,42.9535,0.6905
78.0,40.6356,-0.037
78.0,29.0947,0.175
78.0,36.7491,1.0915
78.0,43.3503,1.0005
78.0,60.6671,0.9915
78.0,105.1404,1.7275
78.0,1348.7161,1.9765
78.0,30.2076,1.9765
78.0,1121.8846,1.9765
78.0,51.9062,1.9765
78.0,7.6322,1.9765
78.0,75.6902,1.4535
78.0,77.0146,1.4535
78.0,72.1561,1.4375
78.0,132.3414,1.7875
78.0,89.6939,1.7875
78.0,41.1005,1.7875
78.0,202.5895,1.7875
78.0,55.599,1.7875
78.0,133.9496,1.63
78.0,54.5642,1.63
78.0,111.7721,1.764
78.0,65.0019,1.8775
78.0,185.4973,1.8775
78.0,75.8238,1.127
78.0,92.2239,1.1285
78.0,355.7,1.4325
78.0,46.3276,1.525
78.0,84.4541,1.525
78.0,42.7112,1.525
78.0,91.2812,1.525
78.0,1039.7126,1.016
78.0,73.4983,1.016
78.0,53.0848,1.016
78.0,73.9003,1.016
78.0,143.7298,0.962
78.0,29.4109,0.9425
78.0,78.8495,2.0375
78.0,87.6427,2.0375
79.0,127.7625,1.5165
79.0,83.1865,1.5165
79.0,94.1409,1.5165
79.0,42.901,1.5165
79.0,47.6471,1.5165
79.0,50.2021,1.407
79.0,10.7935,1.407
79.0,21.783,1.407
79.0,121.2023,1.407
80.0,47.7624,2.9875
80.0,60.4587,2.9875
80.0,24.1506,2.9875
80.0,33.6155,2.9875
80.0,64.6239,2.9875
81.0,82.7481,0.556
81.0,111.6882,0.556
81.0,130.6981,0.556
81.0,22.7706,0.556
81.0,73.4932,0.556
81.0,56.0357,0.556
81.0,32.9848,0.556
81.0,67.1193,0.9595
81.0,31.8002,0.9595
81.0,76.4232,0.9595
81.0,71.0018,0.36
81.0,76.8798,0.4215
81.0,53.4462,0.4215
81.0,54.4656,1.971
81.0,78.008,1.971
81.0,129.2797,1.971
81.0,91.5765,2.157
81.0,23.4094,2.336
81.0,3.6401,2.451
83.0,57.5782,0.3655
83.0,109.7691,0.298
83.0,120.7901,0.298
83.0,56.2694,0.298
83.0,70.5071,0.194
83.0,56.7737,0.194
83.0,86.5852,0.194
83.0,77.674,0.194
83.0,40.0281,0.4335
83.0,49.0765,0.4335
83.0,200.6053,0.4335
83.0,70.4716,1.0745
83.0,64.2067,1.3035
83.0,35.5985,1.3035
84.0,45.0999,1.4612
84.0,109.6643,1.8407
84.0,85.4283,1.8407
84.0,75.6059,1.8407
84.0,45.5439,1.8407
85.0,83.0692,-0.2753
85.0,143.2829,-0.2753
85.0,139.79,-0.2753
85.0,40.302,-0.0108
85.0,100.8067,-0.0108
85.0,58.4508,-0.0108
85.0,90.4489,-0.0108
85.0,76.5278,-0.0108
85.0,31.6938,-0.0208
85.0,37.6198,0.0947
85.0,50.5594,0.4217
85.0,41.503,0.4872
85.0,92.7968,0.5542
85.0,56.356,1.9262
85.0,130.9809,1.9287
85.0,67.1193,1.9287
85.0,9.3408,1.9287
86.0,116.0711,1.5692
86.0,98.7041,1.5692
86.0,154.4668,1.5692
86.0,120.6255,1.0372
86.0,49.5707,0.9667
86.0,43.0813,-0.4743
86.0,103.5012,-0.2613
86.0,53.584,-0.2613
86.0,122.5612,-0.2613
86.0,121.837,-0.2613
86.0,21.1009,-0.2613
86.0,35.4295,-0.0278
87.0,78.7734,1.5177
87.0,183.3146,1.5457
87.0,53.9004,1.5457
87.0,62.0846,1.5457
87.0,76.3217,1.9487
87.0,32.5576,1.9487
87.0,116.4238,1.9977
87.0,66.2118,1.9977
87.0,80.9568,1.9977
88.0,227.7158,0.9162
88.0,940.1707,0.6347
88.0,75.3077,1.5762
88.0,74.6073,1.5762
89.0,90.1471,0.9212
89.0,67.4036,0.9212
89.0,99.9162,0.9212
89.0,84.6301,0.7562
89.0,62.8172,0.9337
90.0,103.1855,0.5647
90.0,19.4551,0.7377
90.0,112.331,0.7377
90.0,70.2353,0.7377
91.0,121.1249,-0.3694
91.0,27.8298,-0.3694
91.0,73.2069,-0.1024
91.0,59.1143,0.0116
91.0,92.6499,0.0116
91.0,31.6267,0.0116
91.0,1009.3707,0.0116
91.0,162.5769,1.4196
91.0,95.2956,1.6806
91.0,22.2036,2.4076
91.0,61.8425,2.4076
91.0,51.0221,2.4076
91.0,21.36,2.5831
92.0,48.1923,1.7096
92.0,24.4591,1.7096
92.0,116.5526,1.5351
92.0,45.1054,0.9126
92.0,46.306,2.3686
92.0,8.3815,2.5971
92.0,39.7398,3.3196
92.0,37.5033,3.3196
92.0,9.8615,3.3196
92.0,57.0307,3.3196
93.0,58.8727,0.5216
93.0,91.7824,0.5216
93.0,75.3127,1.3871
93.0,146.4923,1.3871
93.0,138.5135,1.3871
93.0,70.889,1.3871
93.0,41.0488,0.1626
93.0,54.7837,0.1626
93.0,70.3651,0.1626
93.0,43.9318,0.1626
93.0,42.5118,0.1626
94.0,64.9942,1.9801
94.0,7.5166,1.9801
94.0,101.1163,1.5631
94.0,53.9004,1.1616
94.0,46.0977,1.2976
94.0,18.1246,1.2976
94.0,66.4248,1.9266
94.0,37.0742,1.9266
95.0,64.2573,0.6921
95.0,69.1466,0.4576
95.0,32.0975,0.4576
95.0,66.6877,0.4576
95.0,69.5881,1.1056
95.0,62.6498,1.7801
95.0,82.2572,2.0226
96.0,48.7083,1.1741
96.0,101.6489,0.8831
96.0,905.6558,0.8831
96.0,34.2965,-0.1409
96.0,49.7016,-0.1409
96.0,35.6546,1.6111
96.0,47.8017,1.6561
96.0,48.8697,1.6561
96.0,26.7675,1.6561
96.0,48.7468,2.2261
96.0,25.5783,2.3196
97.0,118.0381,0.2646
97.0,81.5015,1.7931
97.0,107.6162,1.7931
97.0,111.2048,1.7931
97.0,148.9874,1.7931
98.0,132.1864,0.9836
98.0,126.0198,0.7796
98.0,120.0802,0.7796
98.0,47.7127,0.3036
98.0,82.9608,0.3036
98.0,99.1022,-0.3204
98.0,68.893,-0.3204
98.0,36.3593,-1.1764
98.0,13.5093,-0.8904
98.0,95.8188,-0.8904
98.0,108.538,-0.4489
98.0,25.8118,-0.4219
98.0,27.6812,-0.4219
98.0,32.28,-0.4219
98.0,94.7259,-0.3369
98.0,79.0016,-0.3369
98.0,34.3111,-0.1939
98.0,68.469,0.0736
98.0,7.0178,0.0771
98.0,10.198,2.0166
98.0,88.5353,2.0166
99.0,52.4619,0.473
99.0,23.5478,0.275
99.0,84.8999,0.275
99.0,65.7647,0.275
99.0,24.1661,0.273
99.0,20.0,0.273
99.0,75.2629,0.273
99.0,63.2001,0.534
99.0,83.9836,0.534
99.0,36.7764,0.534
99.0,139.7507,0.534
99.0,48.2701,0.675
99.0,78.4618,0.9305
99.0,14.2215,0.675
100.0,58.5875,0.1785
100.0,182.8948,0.1785
100.0,24.4131,0.1785
100.0,65.2993,0.4355
100.0,11.6297,0.4355
100.0,73.0924,0.4355
100.0,50.6063,0.4355
100.0,80.3197,0.343
101.0,94.6414,0.5545
101.0,66.4568,0.5545
101.0,60.9631,0.5545
101.0,76.2316,0.5545
101.0,31.1328,0.407
101.0,59.6657,0.407
101.0,118.6634,0.407
101.0,57.2931,0.407
101.0,26.6271,0.407
101.0,31.8944,0.407
101.0,138.7813,0.278
101.0,126.7212,0.278
101.0,53.7448,0.085
101.0,32.2568,0.085
101.0,245.726,0.0565
101.0,6.5765,0.0565
102.0,77.5145,0.3265
102.0,77.0146,0.3265
102.0,8.2006,0.3265
102.0,44.5028,0.085
102.0,30.9556,0.068
102.0,4.7434,0.068
102.0,14.8071,0.068
102.0,95.6622,-0.0835
102.0,67.5463,-0.0835
102.0,83.4865,0.1405
102.0,86.7828,0.237
103.0,97.3717,0.248
103.0,61.5406,0.248
103.0,125.0,0.248
103.0,155.1233,0.3965
103.0,87.4371,0.3965
103.0,158.9851,0.3965
103.0,136.2323,0.361
103.0,58.2344,0.361
103.0,109.6141,0.361
103.0,35.5985,0.361
103.0,78.7464,0.373
103.0,36.5548,0.373
104.0,39.702,0.3023
104.0,44.8386,0.3023
104.0,98.718,0.4803
105.0,75.5811,0.3303
105.0,124.913,0.3303
105.0,119.1239,0.3303
105.0,73.0924,0.1443
105.0,120.8387,0.1443
105.0,17.2192,0.1958
105.0,22.8035,0.1958
106.0,72.8577,0.3978
106.0,75.4205,0.4483
106.0,50.232,0.5288
106.0,69.4208,0.5288
107.0,23.6485,0.3423
107.0,90.667,0.1743
107.0,40.3113,0.1743
107.0,40.7707,0.3018
107.0,46.3303,0.3018
107.0,297.8532,0.3018
107.0,95.9284,0.4043
107.0,89.6131,0.4043
107.0,97.6281,0.4043
107.0,181.844,0.4043
107.0,101.8258,0.2753
107.0,133.6507,0.2753
107.0,92.034,0.2118
107.0,50.01,0.4043
107.0,68.9148,0.2753
108.0,42.9331,0.2633
108.0,103.0983,0.2548
108.0,140.6076,0.1708
108.0,41.9076,0.1708
108.0,94.3319,0.1708
108.0,87.7568,0.1708
108.0,23.6907,0.1708
108.0,10.5119,0.1548
108.0,37.4733,0.1548
108.0,98.5723,0.3008
108.0,42.8077,0.3008
108.0,80.1639,0.3008
108.0,60.9118,0.3008
109.0,75.0417,0.5365
109.0,93.2872,0.5365
110.0,28.5044,0.38
110.0,58.5854,0.38
110.0,92.0054,0.439
110.0,55.2268,0.439
110.0,143.0044,0.439
110.0,44.0369,0.439
110.0,72.7083,0.439
110.0,11.5434,0.003
110.0,69.0398,0.003
110.0,76.5065,0.007
110.0,137.5327,0.007
110.0,39.3732,0.007
