V35,V38,class
-2.3881,0.0916667,0
1.20841,0.447917,0
-1.81272,0.644444,0
-7.58762,0.733333,0
2.29467,0.491667,0
1.74206,0.372222,0
6.98755,0.327778,0
-1.00694,0.229167,0
2.91153,0.125,0
0.488973,0.633333,0
-0.0738416,0.480556,0
21.6694,0.675,0
-7.0567,0.634375,0
15.967,0.8,0
4.00535,0.880556,0
-0.245743,0.397222,0
-5.41685,0.161111,0
0.239345,0.520833,0
2.21967,0.608333,0
3.11123,0.970833,0
-2.9869,0.469444,0
0.821991,0.39375,0
1.16476,0.838889,0
-3.64703,0.590625,0
4.28143,0.194444,0
0.606788,1.0,0
-1.85,0.180556,0
-5.16437,1.0,0
-2.39503,0.658333,0
-1.94155,0.575,0
2.40598,0.558333,0
1.70883,0.355556,0
-0.128959,0.0854167,0
-3.69334,1.0,0
1.73586,0.313889,0
9.8942,0.0944444,0
4.56151,0.197222,0
11.7983,0.183333,0
-1.35385,0.580556,0
6.14733,0.36875,0
6.86407,0.161111,0
-0.193102,0.563889,0
-2.14058,0.1,0
-8.24922,0.154167,0
1.2547,0.075,0
-0.345202,0.586111,0
-1.3121,0.170833,0
-0.238848,0.420833,0
3.18296,0.490625,0
4.30355,0.60625,0
-4.51616,0.446875,0
0.0781039,0.577083,0
1.77532,0.677778,0
-0.155502,0.43125,0
3.09355,0.39375,0
6.95432,0.385417,0
-0.867575,0.177778,0
0.359913,0.277778,0
-0.336025,0.229167,0
0.457706,0.266667,0
8.52549,0.366667,0
0.768283,0.0666667,0
2.96742,0.341667,0
-2.63634,0.3875,0
-0.997019,0.0638889,0
12.32,0.104167,0
4.89948,0.113889,0
3.24471,0.20625,0
8.35653,0.108333,0
-0.550238,0.433333,0
1.95948,0.335417,0
3.01474,0.1625,0
-2.46427,0.455556,0
4.21761,0.25,0
2.25281,0.355556,0
-2.83078,0.305556,0
5.44333,0.897222,0
-5.01194,0.252778,0
-2.1314,0.3375,0
8.22257,0.0916667,0
-1.04585,0.430556,0
2.21216,0.561111,0
-9.9522,0.213889,0
5.74756,0.438889,0
9.2973,0.227083,0
-0.1868,0.135417,0
2.95687,0.427778,0
-0.608685,0.508333,0
6.02442,0.863889,0
4.68746,0.496875,0
-0.364537,0.18125,0
0.0855117,0.213889,0
0.789293,0.0694444,0
10.6488,0.827778,0
-0.963431,0.48125,0
7.48102,0.163889,0
8.63828,0.675,0
-6.14797,0.172222,0
2.77688,0.175,0
1.43517,0.480556,0
-1.87699,0.791667,0
-0.167723,0.188889,0
-1.41567,0.0972222,0
2.2007,0.26875,0
-2.85832,0.175,0
0.918495,0.4,0
1.88507,0.19375,0
-1.22589,0.877083,0
-0.635064,0.441667,0
15.2761,0.0944444,0
2.95239,0.425,0
3.54005,0.461111,0
6.22309,0.0638889,0
0.1227,0.430556,0
-2.68173,0.183333,0
-5.0808,0.136111,0
-6.74956,0.129167,0
0.0945892,0.597222,0
2.36214,0.646875,0
0.402487,0.160417,0
0.102838,0.280556,0
-3.91088,0.169444,0
-0.666562,0.189583,0
0.114788,0.694444,0
0.461375,0.4125,0
0.188575,0.585417,0
4.31985,0.164583,0
4.27114,0.761111,0
-8.98822,0.913889,0
-2.17687,0.133333,0
1.14487,0.0861111,0
0.540004,0.263889,0
-6.88659,0.472222,0
4.13273,0.691667,0
0.691839,0.225,0
-3.55863,0.570833,0
1.4673,0.213889,0
6.82486,0.522917,0
-0.917596,1.0,0
-0.083178,0.111111,0
-2.20817,0.304167,0
11.4694,0.45,0
-0.0140487,0.222222,0
3.82066,0.308333,0
1.75057,0.6375,0
7.87317,0.352778,0
-0.402394,1.0,0
-3.01318,0.130556,0
-4.07599,0.194444,0
0.874283,0.147222,0
-1.84445,0.102778,0
-14.0954,0.409375,0
0.390565,0.311111,0
-0.619362,0.395833,0
0.827343,0.744444,0
-5.12083,0.196875,0
20.9959,0.475,0
-1.48618,0.354167,0
-1.43032,0.513889,0
4.86348,0.446875,0
-0.0537255,0.461111,0
-1.4876,0.2,0
-1.88904,0.5375,0
-0.140182,0.386111,0
5.04378,0.430556,0
2.44283,0.216667,0
3.98938,0.184375,0
-0.12042,0.336111,0
-11.1588,0.355556,0
0.741338,0.177778,0
1.83643,0.360417,0
2.52321,0.527778,0
2.41399,0.133333,0
-0.372324,0.252778,0
-11.564,0.378125,0
-1.08679,0.366667,0
1.596,0.291667,0
0.943602,0.05,0
3.24152,0.236111,0
0.420336,0.277778,0
11.3185,0.0861111,0
0.0814274,0.366667,0
-0.49061,0.202778,0
-8.07122,0.222222,0
-4.58459,0.755556,0
5.63809,0.236111,0
-1.16227,0.472222,0
-8.65558,0.164583,0
2.50029,0.280556,0
-2.08233,0.275,0
1.50109,0.310417,0
-2.71061,0.675,0
2.1769,0.610417,0
0.747147,0.347222,0
4.77657,0.316667,0
0.791812,0.283333,0
0.350088,0.480556,0
-2.36663,0.266667,0
4.36376,0.225,0
13.901,0.15,0
-9.04406,0.294444,0
0.646144,0.0583333,0
0.646506,0.0708333,0
-2.5481,0.320833,0
-4.31076,0.540625,0
0.767712,0.133333,0
-0.741296,0.108333,0
-2.82624,0.388889,0
21.5075,0.375,0
-0.451407,0.583333,0
-0.517763,0.36875,0
0.806506,0.363889,0
-0.800103,0.169444,0
-8.66854,0.938889,0
-0.193464,0.927083,0
-1.18704,0.488889,0
-4.242,0.529167,0
6.87148,0.522222,0
-8.90273,0.1625,0
-12.4882,0.28125,0
6.0126,0.58125,0
3.65251,0.336111,0
-7.47838,0.547917,0
-4.81643,0.558333,0
10.1822,0.396875,0
2.29125,0.0270833,0
5.72753,0.404167,0
-1.50332,0.266667,0
-2.37727,0.327083,0
7.28134,0.930556,0
-3.7688,0.725,0
0.48291,0.371875,0
-8.01143,0.230556,0
-1.63714,1.0,0
-2.12545,0.508333,0
-0.708695,0.258333,0
-4.41434,0.358333,0
4.27047,0.408333,0
-0.0841611,0.497917,0
-0.167494,0.3,0
15.9242,0.43125,0
7.74801,0.904167,0
0.644351,0.591667,0
-8.23879,0.0944444,0
0.0904644,0.347222,0
0.0459609,0.186111,0
1.29156,0.0777778,0
2.04463,0.75,0
-2.17595,1.0,0
7.21383,0.416667,0
4.38722,0.758333,0
4.07918,0.219444,0
1.66162,0.6,0
0.412273,0.3,0
-3.65362,0.516667,0
10.6355,1.0,0
5.83848,0.591667,0
3.81071,0.280556,0
1.59669,0.3,0
5.42208,0.179167,0
0.0145655,0.519444,0
1.11659,0.463889,0
-5.67188,0.155556,0
-3.26215,0.466667,0
-1.94938,0.6,0
16.3272,0.194444,0
17.8616,0.289583,0
0.718077,0.161111,0
12.0319,0.189583,0
-0.00666283,0.75,0
1.85528,0.777778,0
3.77292,0.505556,0
-2.54022,0.188889,0
-8.95009,0.558333,0
4.17426,0.245833,0
-3.42608,0.315625,0
7.51148,0.2625,0
0.276288,0.15,0
0.195809,0.127778,0
4.26227,0.116667,0
11.8504,0.141667,0
-0.534231,1.0,0
4.6182,0.205556,0
-2.16758,0.989583,0
9.74659,0.408333,0
3.27957,0.125,0
-11.4533,0.814583,0
5.10533,0.363889,0
1.95277,1.0,0
-0.593282,0.241667,0
-6.35182,0.18125,0
1.89575,0.275,0
-1.36575,0.829167,0
-0.973838,0.525,0
-1.75135,0.586111,0
-1.53679,0.3875,0
2.44009,0.158333,0
-1.0165,0.408333,0
-4.94332,0.425,0
2.30926,0.85,0
0.604101,0.65625,0
-0.743387,0.502778,0
0.00769166,0.102083,0
2.93113,0.721875,0
-2.79865,0.625,0
-11.5705,0.491667,0
8.25223,0.0694444,0
7.17934,0.0708333,0
3.50672,0.235417,0
0.260712,0.472917,0
0.0929442,0.152778,0
4.8336,0.259375,0
-7.82974,0.1375,0
-2.11114,0.0722222,0
6.93649,0.372917,0
0.409403,0.327778,0
-11.2559,0.113889,0
2.21508,0.514583,0
2.78833,0.155556,0
1.75437,0.341667,0
-8.19754,0.472917,0
6.25353,0.0666667,0
13.9817,0.758333,0
18.1246,0.74375,0
0.206001,0.25,0
1.58801,0.530556,0
-3.35641,0.334375,0
4.94006,0.25,0
-2.94387,0.319444,0
6.25153,0.902778,0
3.72607,1.0,0
0.0470069,0.972917,0
-6.31891,0.591667,0
13.6746,0.835417,0
0.72763,0.7,0
2.92346,0.122222,0
-6.27102,0.0791667,0
-6.06676,0.438889,0
8.25009,0.169444,0
-25.1516,0.39375,0
8.4508,0.430556,0
-0.219278,0.503125,0
9.49803,0.659375,0
-4.05181,0.322222,0
-1.97977,0.35625,0
-5.18489,0.3625,0
8.76468,0.327778,0
0.611232,0.15,0
2.45919,0.547222,0
8.59073,0.208333,0
0.588939,1.0,0
2.92735,0.441667,0
-10.3672,0.35,0
-0.745228,0.241667,0
4.90655,0.319444,0
-13.9278,0.238889,0
-4.31001,0.247222,0
17.8366,0.225,0
-9.42641,0.122222,0
11.1183,0.383333,0
-11.6483,0.733333,0
7.87057,0.235417,0
6.41505,0.425,0
-1.5762,0.230556,0
-0.361538,0.360417,0
0.442889,0.116667,0
3.12875,0.294444,0
7.81637,0.586111,0
7.16001,0.675,0
0.442929,0.244444,0
-6.97654,0.386111,0
5.42132,1.0,0
-1.43594,0.425,0
-4.87595,0.3,0
7.49667,0.530556,0
-0.0836183,0.163889,0
0.410421,0.305556,0
-2.84918,0.288889,0
2.31072,0.722222,0
2.24362,0.608333,0
-1.31125,0.375,0
-5.46229,0.0888889,0
-0.0262827,0.158333,0
1.99523,0.0888889,0
1.88067,0.108333,0
-3.70762,0.219444,0
0.831067,0.59375,0
0.134598,0.664583,0
0.00693411,0.491667,0
-1.37182,0.266667,0
0.278902,0.977778,0
31.2645,0.177778,0
-3.16965,0.158333,0
1.88337,0.0972222,0
3.0532,0.611111,0
-1.4214,0.283333,0
14.597,0.661111,0
6.51208,0.208333,0
11.7159,0.780556,0
1.62721,0.786111,0
1.20323,0.0888889,0
-0.706481,0.291667,0
1.88214,0.633333,0
20.2549,0.0888889,0
2.2552,0.302778,0
0.495684,0.34375,0
-0.584123,0.166667,0
-6.99267,0.691667,0
0.659228,0.127083,0
2.73823,0.295833,0
-0.0732995,0.391667,0
6.01341,0.269444,0
-0.466672,0.322917,0
1.5132,0.36875,0
1.94339,0.163889,0
0.495021,0.422222,0
2.93792,0.155556,0
8.11319,0.0777778,0
-2.16162,0.277778,0
43.0548,0.222917,0
-0.746557,0.180556,0
-0.151725,0.916667,0
6.45998,0.241667,0
5.39698,0.18125,0
15.9249,0.0770833,0
0.985693,0.416667,0
4.7039,0.280556,0
5.38155,0.113889,0
3.92696,0.741667,0
-18.4973,0.263889,0
2.90795,0.0625,0
-8.47071,0.238889,0
6.61092,0.241667,0
1.39165,0.425,0
-0.323623,0.525,0
1.55321,0.191667,0
-0.831156,0.888889,0
-1.09847,0.336111,0
2.63722,0.338889,0
-0.683657,0.145833,0
-13.592,0.319444,0
19.9764,0.594444,0
0.317056,0.594444,0
2.10739,0.402778,0
7.77859,0.35,0
3.95474,0.215625,0
-0.0660563,0.552778,0
2.07285,0.208333,0
1.90772,0.377083,0
-6.457,0.95,0
3.79721,0.263889,0
0.113526,0.163889,0
27.1609,0.255556,0
1.85286,0.177083,0
3.61227,0.180556,0
3.57549,0.3625,0
-0.626051,0.186111,0
0.169197,0.379167,0
-0.256396,0.40625,0
3.2557,0.397222,0
0.327943,0.983333,0
3.62755,0.311111,0
5.02062,0.308333,0
-0.157965,0.458333,0
1.64528,0.244444,0
-3.00681,0.45,0
-12.8338,0.84375,0
3.30398,0.511111,0
4.27538,0.116667,0
2.28439,0.3875,0
1.58635,0.222222,0
2.35518,0.384375,0
-0.240682,0.222222,0
0.669994,0.06875,0
9.63649,0.133333,0
8.63497,0.309375,0
2.97329,0.264583,0
8.50117,0.80625,0
-0.829087,0.05625,0
35.893,0.85,0
-2.13896,0.186111,0
1.37566,0.644444,0
3.09091,0.239583,0
9.89368,0.219444,0
-1.17372,0.141667,0
1.11275,0.66875,0
-0.37652,0.488889,0
-5.98639,0.413889,0
1.22483,0.216667,0
-1.06457,0.266667,0
-0.203769,0.213889,0
2.15557,0.991667,0
0.783098,0.497222,0
-1.16304,0.25,0
11.921,0.705556,0
-0.168874,0.161111,0
-4.44656,0.525,0
1.31306,0.877778,0
-0.389105,0.553125,0
-3.52216,0.547222,0
12.5773,0.2,0
0.728401,0.0833333,0
6.11987,0.494444,0
-1.30136,0.739583,0
-9.17952,0.197222,0
-5.09885,0.791667,0
0.665737,0.483333,0
-10.7765,0.184375,0
9.24837,0.503125,0
-0.0715267,0.213889,0
1.16219,0.358333,0
-2.95882,0.9125,0
-2.73146,0.336111,0
-1.98769,0.0666667,0
-7.76514,0.31875,0
8.89646,0.369444,0
1.53976,0.302778,0
2.50926,0.147222,0
-17.0526,0.555556,0
-1.7442,0.713889,0
-0.410187,0.075,0
-9.45644,0.455556,0
2.08851,0.533333,0
3.79112,0.503125,0
3.28333,0.46875,0
0.565103,0.294444,0
3.00692,0.525,0
2.469,0.38125,0
8.27127,0.516667,0
-1.05249,0.35,0
7.76151,0.319444,0
-3.56291,0.333333,0
-1.65985,0.252778,0
-3.68156,0.433333,0
-1.77551,0.0666667,0
0.0399698,0.511111,0
0.0534251,1.0,0
1.46922,0.655556,0
-2.71403,0.125,0
-5.93526,0.422222,0
-5.13826,0.708333,0
-2.16418,0.127083,0
2.7905,0.477778,0
5.05236,0.372917,0
-0.203845,0.0555556,0
-1.85086,0.433333,0
14.4912,0.641667,0
1.98953,0.186111,0
-5.27689,0.546875,0
-6.02577,0.0916667,0
-1.19678,0.15625,0
10.5009,0.227778,0
1.45087,0.847222,0
0.598036,0.488889,0
-1.23909,0.161111,0
0.445984,0.204167,0
6.56591,0.552778,0
-1.05029,0.561111,0
1.22276,0.977778,0
-0.371255,0.227778,0
-12.1677,0.444444,0
-0.151921,0.16875,0
1.13401,0.272222,0
9.4563,0.311111,0
6.19118,0.252778,0
0.620036,0.672917,0
6.03037,0.547222,0
-0.391509,0.527778,0
1.56524,0.336111,0
-1.20807,0.566667,0
-0.624443,0.225,0
-3.46742,0.8125,0
-0.777128,0.1,0
-0.614227,0.7,0
6.24809,0.236111,0
5.80027,0.502778,0
-2.43341,1.0,0
12.8527,0.413889,0
7.92331,0.627778,0
2.24118,0.14375,0
-15.2723,0.2375,0
4.34623,0.530556,0
11.8789,0.288889,0
6.00247,0.454167,0
-4.71804,0.1125,0
-0.361955,0.272917,0
9.61766,0.129167,0
0.133538,0.422222,0
19.1158,0.122222,0
3.20447,0.766667,0
-1.03712,0.705556,0
1.30842,0.484375,0
1.73014,0.277083,0
-4.55664,0.669444,0
-7.349,0.641667,0
-1.03962,0.547222,0
-0.578304,0.913889,0
4.1555,0.961111,0
2.16461,0.161111,0
5.63599,0.56875,0
-0.886153,0.419444,0
6.65764,0.211111,0
-4.30248,0.491667,0
-0.615636,0.658333,0
0.347471,0.075,0
-0.138259,0.839583,0
0.525426,0.155556,0
-1.53591,0.547917,0
0.930475,0.463889,0
4.18802,0.113889,0
2.14796,0.419444,0
3.77631,0.39375,0
1.12953,0.183333,0
0.428844,0.766667,0
5.87911,0.380556,0
1.38455,0.561111,0
-6.59459,0.527778,0
-4.62259,0.95,0
1.44054,0.261111,0
-1.73694,0.491667,0
0.0269371,0.858333,0
-1.92125,0.486111,0
12.7592,0.108333,0
10.3365,0.222222,0
2.36701,0.0833333,0
3.42739,0.535417,0
1.9361,0.188889,0
1.87576,0.544444,0
1.99453,0.565625,0
-5.37713,0.464583,0
-1.76132,0.333333,0
1.66285,0.0861111,0
0.655644,0.558333,0
3.25999,1.0,0
-5.10607,0.430556,0
4.14875,0.266667,0
2.74661,0.414583,0
-2.00447,0.0638889,0
0.45625,0.539583,0
3.78524,0.527083,0
-3.51424,0.402778,0
5.04767,0.447917,0
5.44562,0.480556,0
-1.24691,0.302778,0
-0.13164,0.794444,0
-2.43057,0.075,0
-4.66582,0.819444,0
1.27779,0.110417,0
-7.2452,0.311111,0
-14.1198,0.179167,0
-4.97535,0.3625,0
-8.56753,0.071875,0
-1.62089,0.8,0
-2.99031,0.0694444,0
12.1731,0.238889,0
2.24844,0.325,0
-23.8159,0.383333,0
5.46988,0.159375,0
-5.68296,0.177778,0
-1.21348,0.430556,0
0.651604,0.358333,0
-1.59175,0.591667,0
3.09204,0.236111,0
10.8897,0.425,0
3.00742,0.652083,0
1.88533,0.5875,0
-0.0166629,0.65,0
-0.50985,0.197222,0
0.943391,0.205556,0
7.46371,0.833333,0
2.90681,0.575,0
-1.16486,0.385417,0
2.87672,0.497222,0
10.754,0.55,0
-0.945265,0.166667,0
1.68309,0.702778,0
-0.144135,0.0888889,0
3.33867,0.686111,0
1.01036,0.347222,0
1.67398,0.505556,0
-11.1172,0.733333,0
14.5121,0.08125,0
-0.820262,0.89375,0
1.21625,0.139583,0
-0.845722,0.484375,0
-9.70429,0.779167,0
11.9552,0.05,0
0.478579,0.433333,0
0.523025,0.283333,0
2.40856,0.591667,0
6.45345,0.522917,0
3.81816,0.141667,0
-3.59588,0.45,0
2.9316,0.360417,0
-0.739638,0.0770833,0
-2.02043,0.405556,0
1.22895,0.261111,0
16.1798,0.219444,0
-1.22296,0.372222,0
-0.154971,0.363889,0
-2.44105,1.0,0
-0.215639,0.683333,0
2.14928,0.645833,0
-5.83784,0.491667,0
0.517195,0.130556,0
6.86792,0.519444,0
2.83868,0.71875,0
-1.76205,0.138889,0
-0.197413,0.436111,0
-1.28342,0.441667,0
-0.388039,0.210417,0
2.51943,0.386111,0
6.67061,0.346875,0
-0.385473,1.0,0
1.36035,0.430556,0
-18.1779,0.308333,0
0.244688,0.572222,0
0.171407,0.388889,0
2.64325,0.364583,0
-6.87261,0.233333,0
0.95734,0.277778,0
13.5913,0.255556,0
-0.902664,0.915625,0
4.91052,0.683333,0
-0.18588,0.544444,0
-1.0932,0.727778,0
-5.72747,0.263889,0
2.05488,0.508333,0
-2.67828,0.34375,0
3.98014,0.391667,0
0.185398,0.0645833,0
1.29977,1.0,0
1.18395,0.108333,0
-3.75641,0.230556,0
2.04839,0.166667,0
-0.110283,0.0916667,0
-0.971586,0.752778,0
2.18666,0.563889,0
2.40679,0.566667,0
0.109597,0.102778,0
-1.89646,0.784375,0
0.125038,0.422222,0
-2.93911,0.719444,0
2.32148,0.416667,0
-4.11071,0.494444,0
1.5682,0.277778,0
0.475118,0.311111,0
-0.299952,0.955556,0
1.75116,0.975,0
0.241428,0.0666667,0
-3.08732,0.222222,0
-0.553459,0.244444,0
-2.87827,0.563889,0
2.74189,0.730556,0
3.69067,0.15,0
-0.612282,0.594444,0
-0.347518,0.669444,0
4.25387,0.315625,0
-0.102341,0.597222,0
3.30638,0.272222,0
-11.2642,0.225,0
5.42021,0.4375,0
-10.6329,0.625,0
4.77944,0.570833,0
5.31873,0.461111,0
1.12317,0.64375,0
0.324975,0.0861111,0
8.14074,0.358333,0
5.74724,0.188889,0
-1.17964,0.341667,0
-0.436795,0.419444,0
-1.46509,0.588889,0
0.597374,0.605556,0
-8.47141,0.119444,0
0.652025,0.386111,0
-2.94523,0.413889,0
0.540564,0.530556,0
2.79986,0.666667,0
-0.902762,0.50625,0
-4.36544,0.296875,0
-2.0473,0.441667,0
2.8175,0.452778,0
-3.2354,0.36875,0
2.32399,0.969444,0
6.12791,0.338889,0
4.0291,0.522917,0
-0.0409337,0.8375,0
-3.84227,0.439583,0
-4.24608,0.302778,0
3.83547,0.452778,0
14.0983,0.145833,0
0.955409,0.425,0
1.29542,0.130556,0
-13.7683,0.161111,0
-1.5444,0.0694444,0
-7.49671,0.353125,0
-3.04344,0.329167,0
4.91316,0.144444,0
3.00578,0.130556,0
0.658885,0.183333,0
7.80166,0.155556,0
7.41372,0.566667,0
0.868344,0.852778,0
1.38176,0.1875,0
0.555508,0.24375,0
1.35516,0.6,0
0.417468,0.677778,0
-3.47918,0.516667,0
2.69149,0.380556,0
12.4211,0.444444,0
2.42245,0.694444,0
3.46488,0.352778,0
-0.440568,0.541667,0
-5.03831,0.266667,0
0.537098,0.486111,0
-0.451086,0.789583,0
0.65503,0.447222,0
2.62586,0.502778,0
1.01819,0.180556,0
4.43996,0.0805556,0
-0.627761,0.025,0
-5.91253,0.430556,0
0.998007,0.361111,0
-1.25956,0.364583,0
-0.689034,0.705556,0
3.18458,0.525,0
9.92627,0.322222,0
-8.70103,0.478125,0
0.80189,0.691667,0
-7.24163,0.347222,0
18.463,0.1375,0
-13.4894,0.430556,0
1.85813,0.369444,0
-0.521141,0.572222,0
30.8412,0.313889,0
-0.69015,0.0979167,0
34.3256,0.586111,0
-5.65232,0.377778,0
-2.46476,0.860417,0
5.02927,0.444444,0
6.73938,0.677083,0
3.79253,0.455556,0
-2.35275,0.241667,0
0.0484138,0.219444,0
3.002,0.170833,0
1.48237,0.55,0
3.68411,0.216667,0
-0.449946,0.608333,0
0.261753,0.575,0
1.09818,0.119444,0
4.01181,0.677778,0
4.86904,0.171875,0
0.34413,0.355556,0
2.43248,0.388889,0
0.325598,0.247917,0
4.55118,0.164583,0
-1.72105,0.402083,0
-3.14807,0.436111,0
-12.4975,0.270833,0
5.03455,0.283333,0
0.698396,0.9125,0
3.1098,0.585417,0
-2.41333,0.33125,0
-0.0300829,0.275,0
-2.20233,0.313889,0
-1.24305,0.771875,0
-0.985996,0.125,0
1.58473,0.6125,0
2.8294,0.521875,0
0.645696,0.459375,0
1.24051,0.208333,0
-1.70596,0.327778,0
-2.56882,0.29375,0
5.90645,0.427083,0
0.357277,0.325,0
-3.18277,0.138889,0
15.8093,0.336111,0
3.24152,0.202778,0
-0.44779,0.433333,0
-13.9415,0.952083,0
-5.37299,0.775,0
3.46856,0.491667,0
8.36527,0.233333,0
-0.033268,0.4,0
9.08619,0.616667,0
0.168648,0.0444444,0
2.40643,0.591667,0
-0.733449,0.9125,0
-2.24127,0.208333,0
-1.08457,0.302778,0
18.6903,0.486111,0
9.62728,0.855556,0
0.454855,0.119444,0
5.68565,0.297222,0
1.92793,0.415625,0
-7.60171,0.0958333,0
-0.0577221,0.405556,0
11.6108,0.119444,0
-8.93516,0.235417,0
-0.232927,0.330556,0
-0.331541,0.210417,0
3.87885,0.0611111,0
2.1805,0.122222,0
10.2072,0.122222,0
10.4314,0.708333,0
0.409002,0.25625,0
-1.78536,0.56875,0
-4.98775,0.630556,0
-3.46889,0.102778,0
3.81349,0.188889,0
2.01839,0.466667,0
-2.54084,0.075,0
-0.463578,0.463889,0
6.14278,0.497917,0
1.9834,0.327778,0
-2.86275,0.536111,0
0.316284,0.16875,0
2.69034,0.522917,0
-1.29756,0.366667,0
-2.80334,0.227083,0
-5.75221,0.244444,0
-3.29224,0.369444,0
20.4283,0.427083,0
4.25517,0.377083,0
0.165857,0.230556,0
3.79335,0.547222,0
0.507802,0.277083,0
0.115863,0.466667,0
2.4508,0.125,0
2.66622,0.902083,0
36.9775,0.120833,0
-4.78912,0.685417,0
0.230686,0.208333,0
9.33539,0.144444,0
-10.0959,0.1,0
-0.252318,0.229167,0
2.85806,0.122222,0
-0.0881477,0.0625,0
4.14209,0.191667,0
6.17559,0.113889,0
1.58587,0.134375,0
-2.27174,0.258333,0
0.245806,0.63125,0
1.1821,0.258333,0
4.16811,0.40625,0
-1.66972,1.0,0
4.1267,0.520833,0
3.24608,0.394444,0
-3.00331,0.075,0
-1.82898,0.215625,0
5.56025,0.211111,0
1.19708,0.436111,0
-0.343218,0.719444,0
0.152675,0.272222,0
7.71599,0.208333,0
-1.3871,0.558333,0
-3.05582,0.722222,0
-1.11924,0.159375,0
4.80585,0.766667,0
-2.92099,0.425,0
-0.137523,0.172222,0
1.98963,0.741667,0
6.64614,0.794444,0
1.00089,0.277778,0
-5.44229,0.852778,0
-3.13877,0.195833,0
3.59553,0.430556,0
-6.86893,0.395833,0
-0.0308499,0.485417,0
-10.1721,0.505556,0
4.12512,0.316667,0
0.583547,0.602083,0
-5.54354,0.458333,0
7.08044,0.196875,0
4.44559,0.566667,0
-4.42461,0.458333,0
4.86462,0.372917,0
3.267,0.4,0
0.539309,0.480556,0
5.84351,0.161111,0
-9.69596,0.910417,0
-0.363688,0.258333,0
-2.60218,0.758333,0
12.935,0.2625,0
1.63486,0.502778,0
-1.09164,0.438889,0
-5.3045,0.0861111,0
-3.55182,1.0,0
0.60088,0.286111,0
3.38186,0.160417,0
1.93761,0.74375,0
-0.936196,0.702778,0
3.22836,0.21875,0
0.171594,0.327778,0
-0.989375,0.341667,0
-4.57408,0.175,0
0.044707,0.341667,0
9.03395,0.3625,0
-3.52675,0.261111,0
-1.4125,0.258333,0
5.65635,0.288889,0
5.19495,0.44375,0
-4.35992,0.705556,0
0.5885,0.402778,0
1.33736,0.408333,0
2.72629,0.208333,0
5.58212,0.0916667,0
1.29256,0.325,0
14.9936,0.113889,0
0.876725,0.205556,0
-4.64808,1.0,0
5.16169,0.81875,0
-0.00088536,0.372222,0
2.49282,0.116667,0
4.00418,0.264583,0
3.68544,0.80625,0
10.7641,0.208333,0
2.8215,0.744444,0
15.0557,0.622222,0
-3.51859,0.661111,0
0.472335,0.239583,0
9.58292,0.258333,0
-1.8807,0.430556,0
0.529034,0.708333,0
1.97224,0.475,0
2.02861,0.797222,0
-0.0355469,0.502778,0
-0.555208,0.308333,0
6.45278,0.0527778,0
0.0879794,0.164583,0
-0.36025,0.402778,0
-2.40933,0.39375,0
-10.9477,0.505556,0
-0.0510451,0.402778,0
-2.78543,0.180556,0
2.11426,0.110417,0
-0.0298234,0.0944444,0
18.1119,0.805556,0
11.8614,0.597222,0
8.85073,0.172917,0
-0.874388,0.716667,0
0.991383,0.8625,0
0.78313,0.297222,0
-1.67243,0.2,0
14.5285,0.166667,0
2.75627,0.334375,0
0.895285,0.252083,0
11.5631,0.330556,0
0.0191688,0.186111,0
-2.96611,0.116667,0
1.04342,0.628125,0
2.10634,0.44375,0
-0.426892,0.302778,0
-7.96256,0.194444,0
-4.20385,0.608333,0
-0.384124,0.795833,0
8.54137,0.534375,0
1.50772,0.265625,0
13.2847,0.552778,0
4.24966,0.854167,0
0.144959,0.414583,0
0.683478,0.145833,0
2.74959,0.45625,0
1.94528,0.125,0
-0.978193,0.125,0
1.93152,0.355556,0
-0.202541,0.121875,0
0.502696,0.233333,0
0.224667,0.547222,0
27.465,0.766667,0
11.4111,0.452083,0
-4.43718,0.497222,0
0.185647,0.1875,0
-9.69019,0.688889,0
11.9982,0.0625,0
-1.59682,0.305556,0
-1.60878,0.903125,0
-3.46096,0.677083,0
2.48133,0.325,0
-1.8845,0.297222,0
-12.3558,0.06875,0
-9.17275,0.825,0
-0.830393,0.172917,0
1.42909,1.0,0
6.39034,0.0916667,0
3.19064,0.0791667,0
-0.930887,0.625,0
-4.51549,0.0666667,0
0.494969,0.234375,0
2.13915,0.241667,0
-0.553567,0.327778,0
3.70867,0.227778,0
1.67573,0.844444,0
-3.59018,0.310417,0
2.08228,0.380556,0
-8.59475,0.705556,0
0.517351,0.633333,0
0.383803,0.85,0
5.09197,0.254167,0
2.3156,0.0625,0
0.794868,0.238889,0
1.61863,0.80625,0
2.51128,0.530556,0
6.2673,0.345833,0
-5.70875,0.361111,0
-25.0206,0.0333333,0
1.62607,0.133333,0
2.00324,0.354167,0
17.6884,0.4,0
0.243063,0.294444,0
-1.03737,0.675,0
8.2917e-15,0.397917,0
20.5544,0.530556,0
3.77905,0.2875,0
-1.13814,0.316667,0
-0.532157,0.691667,0
12.8679,0.180556,0
1.43348,0.61875,0
-1.37511,0.230556,0
-4.78988,0.185417,0
6.27478,0.565625,0
-0.165125,0.50625,0
0.791211,0.475,0
-3.49958,0.247222,0
17.7941,0.933333,0
-0.0229443,0.104167,0
1.62592,0.141667,0
1.82903,0.472222,0
9.39523,0.528125,0
0.675834,0.425,0
7.23918,0.652778,0
