V1,V2,V3,V7,V8
0.0546007,0.429167,0.230556,0.182983,0.0504505
0.131595,1.0,0.1625,0.137053,0.051551
0.113426,0.95625,0.2,0.180655,0.049898
0.358681,1.0,0.505556,0.461707,0.0190707
0.0375911,0.464583,0.109375,0.0920055,0.080187
0.0505556,0.955556,0.0875,0.0660854,0.081044
0.752043,1.0,0.894444,0.814031,0.0135434
0.0748264,1.0,0.233333,0.187047,0.0657386
0.0597454,0.213889,0.452083,0.402801,0.0479465
0.0342766,0.186111,0.239583,0.226558,0.0528448
0.148814,0.520833,0.491667,0.377111,0.0310714
0.0737616,0.5375,0.169444,0.147362,0.0433862
0.376609,1.0,0.538889,0.430763,0.0181628
0.0443576,0.833333,0.108333,0.0798436,0.105545
0.0445602,0.227778,0.341667,0.304901,0.0506494
1.0,1.0,1.0,1.0,0.00969907
0.137546,1.0,0.388889,0.283581,0.0682009
0.0264974,0.258333,0.1875,0.140332,0.0766585
0.378941,1.0,0.413889,0.391283,0.0180816
0.238588,1.0,0.279167,0.249188,0.0230911
0.138947,1.0,0.154167,0.139614,0.0356102
0.131806,1.0,0.202083,0.164119,0.0428082
0.432305,1.0,0.529167,0.485484,0.0159182
0.110451,0.76875,0.255556,0.210523,0.0400817
0.0154977,0.283333,0.0895833,0.0700264,0.0828977
0.146803,1.0,0.1875,0.156813,0.0468757
0.105301,1.0,0.320833,0.210041,0.0418773
0.0977865,0.333333,0.353125,0.349258,0.0386152
0.0918229,1.0,0.116667,0.0942529,0.0650407
0.00244213,0.0833333,0.0361111,0.0338522,0.206161
0.230127,1.0,0.547917,0.466713,0.0388271
0.194444,1.0,0.333333,0.262796,0.0329167
0.00740741,0.0944444,0.110417,0.0912237,0.1
0.969607,1.0,1.0,0.973226,0.0103135
0.412384,1.0,0.933333,0.891778,0.0259051
0.381065,1.0,0.639583,0.516135,0.0187705
0.212517,0.863889,0.354167,0.28896,0.0255153
0.0909491,0.808333,0.247222,0.162586,0.0545304
0.404711,1.0,0.463889,0.412693,0.0178883
0.105267,1.0,0.145833,0.131978,0.0549199
0.0192188,0.225,0.213889,0.190112,0.0867209
0.00938657,0.0791667,0.163889,0.148831,0.0961776
0.207899,1.0,0.533333,0.416939,0.0392484
0.650677,1.0,1.0,0.782415,0.0138389
0.0621123,0.991667,0.241667,0.24627,0.0908413
0.0198264,0.122917,0.275,0.231187,0.0694688
0.21651,1.0,0.3625,0.247011,0.0315398
0.0638477,0.160417,0.496875,0.442178,0.0390537
0.135963,0.73125,0.421875,0.392804,0.0590404
0.106823,0.914583,0.186111,0.145707,0.0502736
0.240098,0.727083,0.85,0.890243,0.0400829
0.042662,0.202778,0.435417,0.417485,0.0668747
0.552095,1.0,0.694444,0.616677,0.0211631
0.430972,1.0,0.530556,0.466657,0.0177785
0.0388079,0.845833,0.169444,0.130773,0.108261
0.0121701,0.05625,0.252778,0.230393,0.0955777
0.173825,0.952778,0.691667,0.615689,0.029164
0.0488252,0.295833,0.261111,0.204252,0.0549958
0.120388,0.614583,0.466667,0.395226,0.0546075
0.337153,1.0,0.366667,0.356175,0.0227086
0.0174711,0.152083,0.311111,0.235923,0.0871149
0.432303,1.0,0.447222,0.432917,0.0170009
0.0115394,0.147917,0.294444,0.284452,0.12337
0.169971,0.464583,1.0,0.907665,0.0500153
0.182986,1.0,0.372222,0.272987,0.036401
0.20511,0.677083,0.588889,0.478238,0.0253082
0.0489178,0.820833,0.15,0.114814,0.0952325
0.203571,1.0,0.305556,0.239002,0.0312989
0.0393924,0.583333,0.191667,0.159761,0.123402
0.0802083,0.79375,0.183333,0.126545,0.0603896
0.00316551,0.0666667,0.0777778,0.06204,0.164534
0.613189,1.0,0.655556,0.617234,0.0132693
0.274334,0.441667,0.830556,0.714095,0.0183736
0.211626,1.0,0.222917,0.212254,0.0251306
0.0354398,0.122917,0.522222,0.467279,0.0705421
0.223808,0.975,0.355556,0.312885,0.0270983
0.0102083,0.144444,0.154167,0.127439,0.120181
0.2911,1.0,0.358333,0.319233,0.0228221
0.171377,0.83125,0.527778,0.37298,0.0398798
0.589248,1.0,0.822917,0.694587,0.0148593
0.00756944,0.130556,0.0833333,0.0705777,0.102446
0.157962,0.478125,0.629167,0.552155,0.0337551
0.196869,1.0,0.313889,0.24556,0.0363326
0.258374,1.0,0.66875,0.628757,0.0358591
0.322963,1.0,0.630556,0.544994,0.0269675
0.314433,0.910417,0.613889,0.504664,0.0201347
0.131794,0.439583,0.555556,0.471884,0.0490472
0.124606,1.0,0.566667,0.440622,0.0626045
0.0520891,1.0,0.0916667,0.0643554,0.0803244
0.146412,1.0,0.279167,0.210341,0.035336
0.0334896,0.204167,0.180556,0.171665,0.0523587
0.00902199,0.0833333,0.133333,0.120148,0.0840282
0.198565,1.0,0.316667,0.286841,0.0301935
0.129311,0.355556,0.641667,0.48606,0.0422018
0.0119444,0.1625,0.0944444,0.0800393,0.0915698
0.466128,1.0,0.5125,0.477097,0.0141905
0.478241,1.0,0.997222,0.700532,0.0223863
0.209815,1.0,0.230556,0.210945,0.0304777
0.289086,1.0,0.452778,0.366409,0.0274052
0.179832,0.68125,0.408333,0.340971,0.0265487
0.262257,1.0,0.59375,0.396901,0.0305397
0.0463542,0.416667,0.219444,0.179164,0.0741573
0.143605,1.0,0.441667,0.405316,0.0427161
0.00893519,0.166667,0.1,0.0708029,0.0971503
0.621181,1.0,1.0,1.01149,0.0292715
0.0620139,0.175,0.505556,0.437248,0.0417133
0.141447,1.0,0.152778,0.142977,0.0432862
0.198061,1.0,0.422222,0.377881,0.0352082
0.263819,1.0,0.4,0.342612,0.0296569
0.314583,1.0,0.422222,0.36316,0.0292678
0.274074,0.479167,0.744444,0.651306,0.0166385
0.0406366,0.260417,0.294444,0.22581,0.0555397
0.69191,1.0,0.772222,0.723281,0.0115003
0.0566898,1.0,0.113889,0.083085,0.102083
0.40066,1.0,0.697222,0.606717,0.0233122
0.0304051,0.277778,0.179167,0.147384,0.0532927
0.367266,1.0,0.515625,0.413164,0.0227788
0.00383102,0.0791667,0.0888889,0.0595044,0.169184
0.0583854,0.15,0.527778,0.49063,0.0438101
0.515254,1.0,0.684375,0.550155,0.0198881
0.230104,0.508333,0.861111,0.61092,0.0210251
0.44412,0.760417,0.963889,0.774599,0.0255525
0.0567998,0.35,0.75,0.663426,0.0647988
0.0146123,0.141667,0.144444,0.111541,0.0851485
0.036713,0.245833,0.194444,0.162037,0.0515448
0.0266898,0.214583,0.205556,0.160705,0.0568083
0.46566,1.0,0.529167,0.48448,0.0174981
0.363571,1.0,0.552778,0.520902,0.0239077
0.142899,0.36875,0.788889,0.573628,0.0486778
0.0212442,0.122917,0.275,0.254026,0.070553
0.451146,1.0,0.475,0.45323,0.0163293
0.197384,0.933333,0.50625,0.338693,0.0256245
0.143287,0.608333,0.338889,0.295356,0.0287964
0.040162,0.336111,0.220833,0.161638,0.05
0.454566,1.0,0.561111,0.528294,0.0214388
0.0211979,0.24375,0.138889,0.125964,0.0709801
0.0112558,0.110417,0.158333,0.145021,0.0868895
0.0093287,0.608333,0.0305556,0.0244125,0.289702
0.0553299,0.579167,0.180556,0.157936,0.0629641
0.456224,1.0,0.465625,0.457201,0.0174953
0.0443424,0.1875,0.308333,0.264603,0.0530025
0.179606,1.0,0.219444,0.190365,0.0345728
0.181551,1.0,0.308333,0.274942,0.0384101
0.361366,1.0,0.385417,0.364175,0.0172635
0.193096,1.0,0.31875,0.296306,0.0322474
0.637992,1.0,0.694444,0.645215,0.0127262
0.113634,0.35,0.427083,0.373485,0.0276024
0.0152257,0.175,0.110417,0.0998122,0.0661346
0.32838,1.0,0.5125,0.427406,0.020707
0.610469,1.0,0.858333,0.707609,0.0123615
0.30265,1.0,0.422222,0.326651,0.0235955
0.113524,0.727083,0.275,0.226478,0.040781
0.50434,1.0,0.725,0.562473,0.0181411
0.14765,1.0,0.16875,0.14981,0.0338246
0.0307812,0.185417,0.252778,0.21542,0.0460613
0.252824,1.0,0.345833,0.273121,0.0233474
0.0866377,1.0,0.169444,0.10674,0.073609
0.0436111,0.130556,0.491667,0.502363,0.0727176
0.0715336,0.55625,0.225,0.191206,0.0468409
0.0158681,0.175,0.125,0.103032,0.0776805
0.0900174,0.758333,0.180556,0.145468,0.0541305
0.263877,1.0,0.275,0.264383,0.0249353
0.48566,1.0,0.552778,0.520293,0.0185887
0.244733,0.990625,0.479167,0.396894,0.0393977
0.0379803,0.302083,0.180556,0.148222,0.050739
0.0188802,0.165625,0.13125,0.118079,0.0706897
0.0381539,0.16875,0.363889,0.294625,0.054755
0.347737,1.0,0.360417,0.349027,0.0172244
0.163385,0.908333,0.389583,0.313957,0.0308504
0.443918,1.0,0.486111,0.467515,0.0160868
0.365191,1.0,0.4125,0.385477,0.0189208
0.134271,0.458333,0.63125,0.544051,0.0355573
0.340828,1.0,0.411111,0.364488,0.0249766
0.151273,0.979167,0.252778,0.241158,0.053443
0.0385482,0.295833,0.171875,0.148287,0.0560716
0.0753125,0.272222,0.491667,0.359047,0.048102
0.185799,1.0,0.477778,0.47873,0.039245
0.0860069,0.775,0.169444,0.134415,0.0525501
0.192251,1.0,0.26875,0.222146,0.0289275
0.0321701,0.122917,0.402778,0.35172,0.0627811
0.0264909,0.477083,0.096875,0.0646149,0.119194
0.324863,0.797917,0.478125,0.465484,0.0198601
0.185266,1.0,0.283333,0.22868,0.0332667
0.022691,0.179167,0.188889,0.169689,0.0683499
0.00516204,0.0666667,0.108333,0.0903999,0.126682
0.431372,1.0,0.544444,0.46428,0.0171583
0.176713,0.389583,0.630556,0.547016,0.0255436
0.0366609,0.522917,0.0861111,0.078023,0.0819258
0.208357,1.0,0.405556,0.282502,0.0387735
0.222419,1.0,0.247222,0.22689,0.0290108
0.044294,0.214583,0.252778,0.23152,0.0427228
0.241088,1.0,0.333333,0.316617,0.0388142
0.0742072,0.386111,0.672917,0.656401,0.067145
0.00837384,0.125,0.177083,0.143214,0.141672
0.600226,0.797222,1.0,0.975228,0.0149828
0.0229572,0.252083,0.269444,0.248016,0.104361
0.117569,0.860417,0.255556,0.205445,0.0422819
0.300231,1.0,0.427778,0.334977,0.0232652
0.102998,0.435417,0.411111,0.303681,0.0358467
0.171927,0.791667,0.294444,0.274483,0.0289138
0.24276,1.0,0.577778,0.449547,0.055925
0.0301968,0.158333,0.325,0.25687,0.0559601
0.0288542,0.539583,0.0944444,0.0583878,0.109908
0.176059,1.0,0.230556,0.200844,0.0339874
0.328362,1.0,0.619444,0.444193,0.0228759
0.206615,1.0,0.3125,0.261656,0.034724
0.133328,0.433333,0.747917,0.715157,0.0604627
0.0495428,0.380556,0.245833,0.21452,0.053148
0.602506,1.0,1.0,1.07506,0.0259334
0.157893,1.0,0.441667,0.324938,0.0440918
0.157905,0.38125,0.758333,0.801918,0.0330573
0.0502836,1.0,0.425,0.400134,0.183911
0.0251563,0.752083,0.0666667,0.046581,0.165171
0.359352,1.0,0.544444,0.436811,0.0231899
0.496374,1.0,0.578125,0.505128,0.0176147
0.810295,1.0,0.980556,0.832264,0.0112556
0.41011,1.0,0.5625,0.56304,0.0200375
0.107373,0.45625,0.472222,0.37145,0.04592
0.0351505,1.0,0.0861111,0.0473842,0.169575
0.214172,0.666667,0.683333,0.489986,0.0268583
0.104728,0.625,0.208333,0.174253,0.0391778
0.27923,1.0,0.341667,0.307344,0.0247663
0.028397,0.214583,0.291667,0.228434,0.0707153
0.259108,0.983333,0.559375,0.432503,0.0309555
0.031169,1.0,0.0722222,0.0499078,0.18381
0.281875,1.0,0.295833,0.282824,0.0201199
0.0308449,0.520833,0.0861111,0.073575,0.0939963
0.259491,1.0,0.397917,0.302651,0.0310437
0.126076,0.614583,0.294444,0.243763,0.0312127
0.275254,0.4625,0.94375,0.754653,0.0271057
0.0127257,0.229167,0.147222,0.11056,0.112324
0.0125984,0.241667,0.213889,0.167626,0.127699
0.0164583,0.30625,0.08125,0.062364,0.0949367
0.0191898,0.133333,0.216667,0.214105,0.0726779
0.0153762,0.233333,0.0875,0.0735872,0.0794129
0.157379,0.95625,0.427778,0.333166,0.0376172
0.102801,0.610417,0.469444,0.366885,0.0441905
0.105762,0.272917,0.5875,0.48593,0.0329332
0.175273,1.0,0.44375,0.371667,0.0531164
0.226447,0.522917,0.555556,0.56866,0.0293381
0.0583623,0.34375,1.0,1.00865,0.112841
0.277135,1.0,0.371875,0.35693,0.0382447
0.255498,1.0,0.341667,0.323045,0.0268856
0.600347,1.0,1.0,0.938892,0.0238866
0.63581,1.0,0.933333,0.837959,0.0195325
0.233599,1.0,0.258333,0.235571,0.0281177
0.0294792,0.19375,0.25,0.193988,0.0657636
0.0414236,1.0,0.0833333,0.0601227,0.139005
0.362425,1.0,0.669444,0.518043,0.0293643
0.399375,1.0,0.563889,0.443443,0.0191851
0.249161,1.0,0.286111,0.257678,0.0275462
0.188194,1.0,0.202083,0.188442,0.027583
0.335197,1.0,0.54375,0.440394,0.0216153
0.405185,1.0,0.413889,0.405455,0.0177816
0.118686,1.0,0.163889,0.124719,0.0507094
0.0900231,0.652083,0.197222,0.15681,0.0460915
0.0537731,0.375,0.219444,0.188137,0.0503659
0.145544,1.0,0.230556,0.187261,0.0441352
0.180874,1.0,0.213889,0.18533,0.0351304
0.332523,1.0,0.361111,0.33308,0.0211103
0.111335,0.475,0.509375,0.384456,0.0351441
0.117274,0.3625,0.519444,0.436827,0.0291142
0.224207,0.847917,0.355556,0.292898,0.0254239
0.0335742,0.410417,0.125,0.0972067,0.0779523
0.3061,1.0,0.352778,0.315936,0.0225167
0.408102,1.0,0.414583,0.408254,0.0156835
0.232708,0.852083,0.483333,0.343662,0.0273053
0.447969,1.0,0.594444,0.498575,0.0197393
0.0143924,0.120833,0.194444,0.148114,0.0784077
0.0532639,0.55,0.341667,0.31078,0.0616037
0.0704514,0.68125,0.197222,0.176953,0.0564317
0.10998,1.0,0.153125,0.118299,0.0619191
0.152535,0.404167,0.719444,0.531969,0.0291373
0.171516,0.833333,0.320833,0.276444,0.0281058
0.0704557,0.65625,0.209375,0.145694,0.0644982
0.499977,1.0,0.55,0.501825,0.0154058
0.081441,1.0,0.144444,0.108052,0.0782349
0.0173206,0.291667,0.11875,0.0963432,0.0885399
0.0156019,0.0520833,0.458333,0.44817,0.126855
0.518495,1.0,0.719444,0.678566,0.0165074
0.257934,1.0,0.577083,0.398469,0.0299746
0.308964,1.0,0.354167,0.335122,0.0197044
0.0775347,0.802778,0.133333,0.111192,0.0456038
0.270943,1.0,0.397917,0.322481,0.0239005
0.0472917,0.329167,0.277778,0.241859,0.0545766
0.0932697,0.595833,0.452778,0.401165,0.0507539
0.418756,1.0,0.438889,0.420561,0.0173021
0.141191,0.7875,0.354167,0.253032,0.0289113
0.13228,0.71875,0.475,0.330626,0.0363549
0.256361,0.997917,0.46875,0.392226,0.0430454
0.00709491,0.0666667,0.188889,0.142591,0.113377
0.186019,1.0,0.189583,0.18614,0.0275946
0.0122222,0.0895833,0.152778,0.148512,0.0847538
0.0261516,0.195833,0.227778,0.174738,0.0597477
0.344664,1.0,0.411111,0.357094,0.0202492
0.369444,1.0,0.527778,0.41846,0.0231673
0.118171,0.6125,0.284375,0.236829,0.0345986
0.388929,1.0,0.41875,0.392714,0.0165013
0.506244,1.0,0.554167,0.513347,0.0140148
0.0763216,0.4375,0.302083,0.230336,0.0325002
0.198571,1.0,0.227778,0.206623,0.0318538
0.649109,1.0,1.0,1.13677,0.0185707
0.0171701,0.325,0.0972222,0.0832462,0.120998
0.0373322,0.247222,0.233333,0.213293,0.0576655
0.218154,0.4375,0.875,0.761497,0.0346977
0.95746,1.0,1.0,0.968039,0.0100333
0.0590104,0.375,0.263889,0.212736,0.0519761
0.0911516,0.75,0.286111,0.257542,0.0539013
0.0152836,0.277083,0.105556,0.0780093,0.104127
0.182349,1.0,0.3,0.277504,0.0411298
0.135023,0.420833,0.497222,0.409406,0.0312446
0.0492593,0.402083,0.227778,0.172927,0.0592105
0.0712442,0.602083,0.402778,0.3934,0.050199
0.100619,0.716667,0.263889,0.205515,0.0580894
0.269051,0.5,0.805556,0.668658,0.0193797
0.108594,1.0,0.135417,0.112909,0.0444977
0.0160822,0.316667,0.0708333,0.0578259,0.0913998
0.0114526,0.14375,0.108333,0.0933182,0.079333
0.10125,0.277083,0.813889,0.676951,0.0538409
0.156985,1.0,0.680556,0.728951,0.0422457
0.200318,1.0,0.275,0.233783,0.0329337
0.0700521,0.475,0.280556,0.216404,0.0452705
0.0265336,0.325,0.102083,0.0944881,0.0610687
0.140846,0.754167,0.28125,0.284448,0.0697051
0.196892,0.904167,0.333333,0.274553,0.0333892
0.00476273,0.075,0.0805556,0.0710563,0.110571
0.196377,1.0,0.236111,0.205227,0.0320033
0.0885532,1.0,0.127083,0.093339,0.0528036
0.399994,1.0,0.494444,0.416741,0.0181571
0.064056,0.535417,0.246875,0.205991,0.054782
0.0695602,0.997917,0.188889,0.172608,0.0808652
0.592268,1.0,0.833333,0.680211,0.0144024
0.035978,0.397917,0.211111,0.130573,0.0720605
0.566322,1.0,0.675,0.595045,0.014209
0.00912616,1.0,0.222917,0.225312,0.149651
0.0921875,0.7125,0.155556,0.139954,0.0479598
0.118565,1.0,0.239583,0.18064,0.0499317
0.531406,1.0,0.727083,0.639156,0.0212029
0.109248,0.2875,0.433333,0.416741,0.0295582
0.003125,0.06875,0.0583333,0.0506922,0.140741
0.0422396,0.23125,0.285417,0.307356,0.0676634
0.300091,0.716667,0.59375,0.546608,0.0269666
0.200903,0.95,0.419444,0.337188,0.0324922
0.324659,1.0,0.65625,0.561776,0.0307838
0.0220718,0.166667,0.175,0.145598,0.0647614
0.118438,0.352083,0.536111,0.417703,0.0403596
0.1993,1.0,0.241667,0.204452,0.0323471
0.0317448,0.16875,0.2375,0.224989,0.0590648
0.441516,1.0,0.569444,0.541406,0.0176161
0.0434664,0.169444,0.304167,0.278365,0.0503262
0.0340509,0.408333,0.147917,0.134371,0.0581237
0.0615169,0.233333,0.515625,0.378055,0.0391576
0.107818,0.61875,0.283333,0.234073,0.0437443
0.136784,0.729167,0.33125,0.246252,0.0381247
0.124837,0.55625,0.415625,0.3215,0.0332203
0.0912674,0.469444,0.295833,0.235006,0.0371568
0.120255,1.0,0.279167,0.239261,0.0488932
0.707338,1.0,0.952083,0.80492,0.0144239
0.637367,1.0,0.775,0.790167,0.019966
0.0855961,0.980556,0.129167,0.112773,0.0574674
0.0273611,0.516667,0.133333,0.104353,0.0839678
0.686649,1.0,0.805556,0.70395,0.0120941
0.0271296,0.2625,0.136111,0.116887,0.0573806
0.25151,1.0,0.45,0.37179,0.0283473
0.00925347,0.152083,0.0805556,0.066923,0.11257
0.509167,1.0,0.553125,0.511252,0.0165584
0.0611748,0.322222,0.404167,0.332053,0.0425693
0.79827,1.0,1.0,0.991761,0.0160068
0.169051,0.433333,0.488889,0.446993,0.0251267
0.504606,1.0,0.691667,0.565448,0.0153218
0.170839,0.604167,0.444444,0.401904,0.0224925
0.0693424,0.127083,0.6625,0.631974,0.0477889
1.0,1.0,1.0,1.0,0.00969907
0.0791956,0.645833,0.255556,0.211558,0.057289
0.0337558,0.197222,0.245833,0.208614,0.0493743
0.178258,1.0,0.483333,0.365215,0.0428854
0.0764525,0.427083,0.502778,0.493998,0.049807
1.0,1.0,1.0,1.0,0.00969907
0.21037,0.754167,0.405556,0.331668,0.0228323
0.443061,1.0,1.0,1.20191,0.031452
0.28489,1.0,0.438889,0.335951,0.035995
0.176186,1.0,0.216667,0.191535,0.0274594
0.270075,1.0,0.444444,0.347628,0.0269129
0.160336,0.497917,0.377778,0.348932,0.0265286
0.0195312,0.410417,0.0944444,0.0693282,0.130074
0.165943,0.433333,0.547917,0.439892,0.0225283
0.0230671,0.288889,0.247917,0.18696,0.0938284
0.521441,1.0,0.605556,0.535089,0.0155485
0.374857,1.0,0.51875,0.439019,0.0249227
0.241001,0.910417,0.380556,0.322418,0.0274223
0.0253704,0.122222,0.222917,0.217084,0.0645529
0.0359549,1.0,0.10625,0.083243,0.124899
0.244433,1.0,0.263889,0.245021,0.0268952
0.0577799,0.797917,0.13125,0.106123,0.0849577
0.0478646,0.155556,0.527083,0.470483,0.0677064
0.07125,0.23125,0.594444,0.419714,0.0482456
0.0513802,0.153125,0.60625,0.625266,0.0781804
0.0274479,0.28125,0.127778,0.109207,0.0668353
0.189128,0.9375,0.38125,0.3288,0.0423408
0.0775289,0.505556,0.310417,0.259335,0.0521012
0.00435764,0.0895833,0.0722222,0.0596711,0.142098
0.153443,1.0,0.172222,0.155496,0.0403168
0.963241,1.0,1.0,0.97523,0.00985293
0.115816,1.0,0.195833,0.15122,0.0411732
0.0167245,0.291667,0.0972222,0.0751302,0.0961938
0.530718,1.0,0.75,0.580999,0.0156911
0.0228993,0.420833,0.177778,0.133009,0.111448
0.138953,1.0,0.152083,0.140296,0.0351922
0.0831134,0.641667,0.205556,0.156366,0.0477649
0.0789757,0.391667,0.305556,0.277178,0.0375907
0.0330035,0.655556,0.0958333,0.0749404,0.0825881
0.289855,1.0,0.319444,0.29615,0.0236988
0.0844329,0.5875,0.186111,0.153976,0.0453735
0.0865234,1.0,0.128125,0.105701,0.0802859
0.142274,1.0,0.191667,0.151554,0.0355501
0.274134,1.0,0.5,0.421635,0.0416083
0.185208,1.0,0.339583,0.249327,0.0307774
0.467911,0.73125,0.936111,0.836575,0.016004
0.0129572,0.1875,0.113889,0.0911876,0.088879
0.746817,1.0,1.0,1.05604,0.025184
0.00161458,0.0458333,0.0638889,0.0570049,0.207885
0.124508,0.610417,0.388889,0.341731,0.031234
0.105556,1.0,0.230556,0.159039,0.0552632
0.32582,1.0,0.35625,0.331676,0.0231187
0.466914,1.0,0.490625,0.467182,0.0175549
0.136493,0.49375,0.675,0.67654,0.035148
0.0145718,0.185417,0.116667,0.10119,0.0830024
0.164297,1.0,0.21875,0.184228,0.0420431
0.454954,1.0,0.736111,0.580528,0.0164089
0.231997,1.0,0.380556,0.340159,0.0376163
0.163194,0.741667,0.363889,0.295081,0.0321986
0.0587037,0.263889,0.4,0.382245,0.0518533
0.274329,1.0,0.46875,0.41799,0.0261792
0.0286111,0.225,0.197222,0.170914,0.0596683
0.0505208,0.335417,0.247222,0.241981,0.0624284
0.158808,1.0,0.194444,0.170308,0.03706
0.092581,0.98125,0.261111,0.205903,0.0617577
0.578322,1.0,0.75,0.747162,0.0210439
0.248084,1.0,0.347222,0.292977,0.0286921
0.336655,1.0,0.377778,0.350421,0.0213841
0.191262,0.475,0.60625,0.598174,0.0248714
0.0223437,0.85,0.122917,0.0912351,0.151256
0.216013,1.0,0.275,0.253327,0.0290942
0.00996528,0.208333,0.0666667,0.0521781,0.100465
0.253409,1.0,0.58125,0.501881,0.0374066
0.0192318,0.1625,0.215625,0.199197,0.107989
0.0531829,0.79375,0.227778,0.191945,0.0833515
0.00653935,0.0541667,0.172222,0.151433,0.125664
0.267159,1.0,0.40625,0.32213,0.0238276
0.041765,0.969444,0.104167,0.0628926,0.101704
0.0550579,0.666667,0.14375,0.116914,0.0579146
0.105943,1.0,0.120833,0.107541,0.0442454
0.019294,0.24375,0.180556,0.148213,0.0884823
0.0452604,0.483333,0.286111,0.225673,0.0620125
0.130463,0.336111,0.6,0.466902,0.029764
0.0801693,1.0,0.179167,0.147133,0.0566022
0.00483218,0.04375,0.122222,0.116899,0.135329
0.322257,0.952083,0.594444,0.427769,0.0205079
0.144063,1.0,0.366667,0.286847,0.041978
0.041237,0.652083,0.19375,0.152462,0.110357
0.0886343,0.639583,0.2,0.176997,0.0443327
0.320405,1.0,0.652083,0.612912,0.0337391
0.0551505,0.40625,0.219444,0.163238,0.0449108
0.00627894,0.0916667,0.0972222,0.0833118,0.106912
0.346389,0.997917,0.405556,0.355364,0.0201651
0.0808854,0.436111,0.283333,0.23478,0.0313372
0.137483,0.580556,0.422917,0.403073,0.028539
0.0185012,0.141667,0.172917,0.159778,0.0691273
0.139109,0.91875,0.238889,0.200785,0.0390216
0.209271,0.652083,0.541667,0.484336,0.0226204
0.112413,0.391667,0.455556,0.372003,0.0344916
0.207512,1.0,0.286111,0.224583,0.0326287
0.155098,1.0,0.18125,0.155786,0.03276
0.304173,0.811111,0.66875,0.610669,0.0250186
0.102841,0.633333,0.255556,0.217274,0.0406843
0.156557,0.802083,0.280556,0.240995,0.0341552
0.0515104,0.897917,0.0944444,0.073995,0.096843
0.0282234,0.185417,0.288889,0.212808,0.0783268
0.167245,1.0,0.304167,0.259393,0.0365398
0.120538,0.40625,0.455556,0.370168,0.0236209
0.295534,1.0,0.575,0.547437,0.0406221
0.0211111,0.161111,0.145833,0.133589,0.0614035
0.0985243,0.533333,0.252778,0.214814,0.0384141
0.352865,1.0,0.497222,0.449165,0.0247478
0.0270949,0.904167,0.0472222,0.0395882,0.189663
0.177201,1.0,0.203125,0.185124,0.0417003
0.117963,1.0,0.172222,0.133954,0.0544054
0.669867,1.0,0.811111,0.686575,0.0125612
0.00637153,0.0479167,0.161111,0.143336,0.120799
0.384045,1.0,0.469444,0.425556,0.0206892
0.386615,1.0,0.86875,1.02891,0.0289191
0.234687,1.0,0.386111,0.302845,0.029023
0.187963,1.0,0.286111,0.231704,0.0399015
0.203767,1.0,0.402083,0.296246,0.0290818
0.0547396,0.354167,0.205556,0.179583,0.0404905
0.0241406,0.472917,0.25,0.240768,0.133765
0.0839931,0.513889,0.26875,0.239482,0.0356208
0.048912,0.508333,0.152778,0.126052,0.0641268
0.216181,0.920833,0.361111,0.308535,0.0357105
0.0869039,0.583333,0.185417,0.169892,0.0327629
0.34158,1.0,0.366667,0.344346,0.0174333
0.0844987,0.522917,0.271875,0.222983,0.0426843
0.22066,1.0,0.252778,0.247629,0.0282455
