jannis/table10.V20,jannis/table10.V21,jannis/table10.V23,jannis/table10.V24
-5.09741,-3.71561,1.71621,2.05165
-3.29553,20.8681,2.32239,4.62241
0.392202,5.0481,2.97926,8.71841
-2.65871,1.62712,3.53844,6.83206
-0.856808,0.737474,0.76255,3.31966
-0.639752,-0.156986,0.606579,0.394898
7.81854,-1.50547,9.782,6.91017
-6.9946,-18.6759,0.970399,2.29606
-0.355471,3.14027,1.46036,3.55261
0.745622,3.57762,1.38655,3.48834
-7.40666,-13.3238,0.932776,3.18573
6.47185,9.8233,7.9021,6.72458
1.1185,-2.4427,0.82037,1.69836
-0.27243,-0.268458,0.352983,0.48919
-3.63671,-11.0522,0.396068,2.84368
-0.00167859,-0.118711,0.233312,0.572069
-4.1638,16.1921,4.42143,7.24708
-2.1414,-8.35384,0.497138,2.15851
10.5776,12.2339,1.52149,1.57385
0.35257,-0.0781094,0.23798,0.448181
8.76779,12.4913,6.673,11.9155
1.00483,-10.4037,2.54657,3.69045
-7.00342,8.90828,4.28177,5.68878
-8.89018,25.0937,2.61937,3.55586
-0.0298022,-5.21341,0.480909,3.03243
0.112171,-0.609272,0.432534,1.06961
-3.06825,4.92959,1.25404,2.55576
0.326993,-0.131534,0.199348,0.348067
0.853655,3.42911,1.18985,4.12978
10.6119,-0.68274,14.6179,6.65968
-1.5972,-12.0416,2.50135,2.29075
-0.231828,-1.36068,0.451982,1.60763
3.14323,1.41621,5.07988,2.25454
-6.31658,0.467457,2.70368,2.27501
-2.92686,-5.5495,1.25381,2.33521
4.24766,2.58678,11.1731,6.49329
-3.71935,-0.394948,4.96337,6.96454
0.485694,12.3439,1.37735,2.36967
4.21102,-4.64401,0.637497,0.788735
8.50671,16.2518,7.12262,13.6981
14.2495,29.5895,7.47941,13.8888
-1.18788,-5.69609,0.379067,1.34063
1.88733,1.71547,3.63645,5.62791
-10.835,-9.53389,4.45359,8.03264
1.21115,-3.5052,1.64096,3.94064
17.8503,1.68765,13.7375,7.19909
2.70233,11.6922,1.94752,6.41881
1.10444,16.2225,4.72024,7.93456
0.678124,1.61745,1.63793,3.40956
1.67715,11.5108,4.61471,10.4356
5.20414,2.87618,1.4048,4.27387
-22.6443,49.7388,8.32913,15.2992
-0.182563,-1.43392,1.67498,2.2545
-8.90226,26.0036,8.33055,15.0151
-5.45116,8.56418,4.26478,6.94069
-2.48774,-8.67978,0.976962,2.3709
1.86829,20.1276,3.81316,15.4647
1.91378,8.60632,1.67342,4.28288
5.3099,19.4644,6.15012,16.386
5.56542,9.19939,4.28252,6.52136
1.47567,-19.0277,0.8789,3.49766
-3.0245,2.5058,4.54209,9.39328
2.46702,0.727624,4.89142,9.63428
0.859145,3.09314,1.40197,2.71572
-4.33911,-26.9151,1.74218,4.11597
5.45427,-1.25162,2.28402,2.32346
-1.10723,-1.06015,0.381634,1.03803
0.27827,5.24348,2.18674,2.28659
2.9755,12.2683,3.10292,6.95605
1.16922,-3.61401,2.67909,5.88761
-5.13826,25.6749,5.35395,9.14192
0.348911,-3.23769,1.02482,1.71662
-7.31669,21.4613,8.18425,6.7759
-4.49305,21.0143,8.01623,13.4686
1.28596,5.47386,0.829187,2.67224
0.535697,0.737971,3.91082,5.08712
-0.605763,-2.07627,1.02156,2.04497
-4.13222,2.7629,3.76816,5.94042
4.45626,26.1505,1.46486,3.46895
-1.78129,0.615265,4.27749,2.83889
-1.29563,18.2036,3.02464,7.87599
1.6293,-1.79874,4.07068,8.50204
-2.56458,9.37154,2.46261,6.52989
-17.228,-13.1777,3.44344,2.3073
7.21675,19.5322,5.00354,7.83111
-1.86906,13.2873,2.26289,5.41045
3.46715,15.1283,1.97407,4.29822
0.365152,-0.106501,0.153752,0.0967189
-0.925469,5.84521,2.23368,4.5359
9.29536,-7.4065,7.96798,10.725
-4.37339,-17.7001,0.61404,3.44024
-0.142718,13.6572,1.30834,4.23793
9.22762,9.93731,6.66995,7.9536
-4.56875,-6.88594,1.23012,2.02559
6.80368,4.64859,3.85923,7.29402
4.01609,13.2071,1.84929,3.55345
-1.49182,-17.3412,2.13705,4.46614
-11.2783,9.52111,6.5269,8.20755
-2.45063,2.93772,1.92798,3.12391
2.37275,8.68874,1.51109,3.62089
0.591419,-6.55314,1.10688,2.35444
0.873944,2.22788,1.01433,1.78445
-1.1549,4.19557,0.330942,0.69096
3.42017,3.39885,0.929333,1.05173
-23.6059,32.7703,8.6326,14.4969
0.0339975,14.3116,0.985323,3.74234
-5.7679,-5.47444,1.36213,3.49972
4.12872,-0.141909,4.0896,3.40147
2.86607,13.1191,3.94673,7.3604
-0.0695294,0.562586,1.81248,2.34189
6.67866,13.1791,8.42428,10.3029
0.508392,1.22606,0.844528,1.05931
2.05117,-0.66849,1.16487,1.02005
1.11778,2.7294,2.30241,5.55899
1.59755,-2.27261,0.518518,1.67806
2.73145,-7.48208,0.217249,0.304752
0.449222,5.11005,1.16358,4.65394
3.90489,4.59016,2.22115,2.88634
-0.713517,1.09158,1.22364,2.70257
-8.71441,25.5268,5.44473,11.5698
7.13262,16.3118,5.68898,8.39849
3.93177,21.218,5.94291,14.1351
4.42682,2.81617,1.35813,1.01677
2.2739,3.54935,1.10112,2.43503
4.50531,14.5634,2.45382,8.10657
-0.506412,-5.9147,1.76059,3.02071
-6.3923,2.66148,5.69527,15.2486
0.732762,3.98025,0.804897,3.37405
-8.73444,-14.079,1.66699,1.70205
3.87343,1.39739,3.86452,1.956
-1.84649,-18.6432,0.776046,2.54922
0.605912,-2.97699,4.47676,8.02159
11.5631,-9.77001,12.6848,14.4961
7.24938,-1.03069,9.42105,6.43031
-8.49857,14.1066,6.14926,12.2266
0.342251,2.1401,0.65458,1.35495
0.533883,9.71919,0.884312,2.37832
-0.0915309,9.47417,2.84775,3.14584
0.022112,10.9118,1.77484,4.82622
2.26752,11.241,2.06785,8.3051
1.53889,1.10766,1.42595,1.80048
2.08123,12.4507,2.43048,4.80547
-0.560739,-3.53914,1.08727,3.31165
1.16604,7.71943,1.2657,3.60443
15.3368,23.8324,15.2229,17.6108
0.837482,7.36292,0.583381,1.603
-3.79589,1.99557,2.62942,6.07632
-1.63731,1.11094,2.29843,5.93354
1.43172,5.58815,0.367568,0.534895
-6.67109,-11.9836,2.42993,3.26854
-0.038341,7.32512,1.55816,2.75859
-0.355034,-1.30755,1.52418,2.82774
4.49364,2.97527,2.72569,2.03774
1.71513,3.89701,1.43045,3.83692
-1.1827,9.31983,6.28732,5.84932
7.88293,20.2279,7.8684,8.26605
11.4569,9.49403,20.3823,14.7166
-6.89393,-12.0779,4.59076,6.72088
-1.30598,1.27794,2.6772,6.42116
2.42065,13.9329,1.32369,3.38181
0.744033,-0.105476,0.573734,0.707037
-10.0297,34.0972,15.5603,14.1891
-1.57681,2.93202,2.44969,6.73114
1.52156,0.964356,4.19491,32.0329
-0.663908,-0.389963,0.768881,0.52123
1.41184,-0.53266,1.4101,5.09593
4.88643,18.5514,3.21538,3.73034
4.65723,6.15433,3.89064,5.65302
-6.28895,25.4976,3.94967,7.43764
0.595359,13.0662,2.73798,6.93903
-0.825043,-5.19419,7.14375,10.5998
-4.70118,-4.86617,4.6892,6.95245
5.77342,-3.84271,1.51833,3.45056
3.91169,2.97555,2.93242,3.45085
-0.10533,-18.2093,1.39321,5.05655
1.84319,3.2362,7.15995,7.91499
1.68112,6.12685,5.39846,4.58646
-5.07629,4.39144,4.04518,4.81852
0.0955914,-18.7514,0.656189,1.4613
0.895285,-19.8139,0.629101,0.870821
2.36953,0.696807,2.24016,3.64866
11.1562,-1.0014,11.2295,2.08215
-13.2266,-22.8909,2.50544,6.57912
-5.23327,-0.60372,3.44012,3.41744
-4.75708,-17.7921,1.13946,3.01011
1.36239,5.541,1.7251,1.77106
15.1463,-0.137978,16.4956,18.4042
-7.85562,17.8777,5.47999,9.11287
0.63466,-0.19707,1.19079,0.824699
0.122387,-2.44516,0.782618,1.42489
0.510946,7.29424,1.67336,4.06378
-5.63973,8.02596,1.6619,3.77462
6.37523,30.8994,8.1975,10.6561
-0.0395061,0.691955,1.81394,4.58661
-3.62698,4.21973,2.23159,5.5491
10.3318,9.54475,2.40682,2.99644
20.1352,14.4968,13.2518,8.13851
0.481473,6.04873,1.68153,6.26621
13.5914,16.4685,15.737,11.5778
2.3366,7.41096,2.48394,3.23094
-0.0286712,-2.15451,5.57397,8.72942
7.5218,-4.57757,1.68803,1.36718
-12.4414,14.4684,8.28306,10.1033
-5.98639,22.6755,3.93624,6.86722
5.93583,4.52886,2.77148,4.21474
-4.41927,8.07964,2.76091,5.20605
0.312894,7.90694,1.66455,3.53406
-8.86019,28.976,3.87481,14.7838
0.653396,25.2735,3.05348,9.66844
-2.19444,-2.31636,5.76481,7.19901
3.6391,16.31,1.90173,4.80828
-1.84902,8.40529,3.42623,6.85296
0.357961,-0.0639608,0.143339,0.370669
-4.76961,23.9869,2.29207,3.39412
-1.23794,-1.69079,0.664118,2.47665
7.08152,14.5833,0.961375,1.89475
-3.9162,15.1669,5.21205,8.8862
2.19533,9.1922,3.8207,5.62451
-3.08104,-3.26328,1.86836,3.09377
0.507681,-0.712622,0.462016,0.999043
25.3432,11.5405,17.108,8.9326
5.84303,-2.73667,1.47194,2.39726
-0.852266,-0.155259,2.27302,1.82392
-1.46601,0.958439,2.63198,11.2672
-1.14275,-9.35335,1.52236,5.44402
-9.25241,18.9045,4.78016,7.20422
2.15487,2.36803,3.98916,7.20858
-1.80684,2.99713,2.32666,4.42929
-1.66981,17.8183,1.61106,8.10356
-0.69082,3.14978,1.59176,2.12111
-3.00109,5.16537,2.58132,7.28227
1.17931,2.12797,2.21072,3.93606
1.22578,0.231719,2.01057,3.43743
-0.260875,0.837692,0.807965,3.53556
-4.5701,-4.37551,3.68971,3.71252
-2.24092,-3.09533,0.814387,1.30967
0.237939,5.82158,3.11202,10.7933
0.867868,7.62307,0.849147,2.88154
0.50636,-3.99212,0.461101,1.05582
-12.1731,-9.16178,0.667523,1.34852
0.174923,3.22264,5.06815,12.6571
11.4109,4.40721,4.33959,3.94466
-0.530351,1.75858,0.953403,2.77095
2.56493,1.21984,2.57601,2.02523
4.3342,12.7707,1.04871,1.60956
-9.54907,-21.7345,1.55808,4.33671
5.72917,-0.196477,4.94496,6.36636
-7.47018,-6.14047,4.24418,5.1096
-1.77639,9.62637,1.07226,3.10958
-1.48121,-17.847,1.11248,5.95988
16.0609,16.5411,4.66604,8.50582
-1.38201,-15.8921,1.00595,4.66401
-0.84619,-3.00218,1.14599,4.56853
-0.904917,-6.03308,0.632135,2.79086
4.90306,15.402,2.2569,7.99236
0.266913,9.66729,3.066,11.7787
7.07814,30.2182,4.48581,10.6727
2.78476,5.09475,3.64832,5.74834
-4.05893,-7.45943,3.82894,6.58192
0.524979,3.65126,1.58681,2.67864
-0.380311,2.94783,1.30522,3.34425
-4.0812,9.43226,2.88149,8.68254
5.96578,2.75791,6.28409,5.23754
0.342984,-0.246019,0.205463,0.413755
1.06335,11.6503,7.29728,15.8853
-0.0154757,-5.24063,0.689347,1.8254
-2.84681,-1.13002,1.75246,1.78754
0.960766,4.34582,1.95672,5.76026
1.27537,9.96018,2.3647,3.18342
0.964909,13.3956,1.66484,5.22421
0.465988,-2.14892,0.387338,0.767041
0.0236169,5.22911,0.866024,2.18844
1.44079,1.06806,0.599582,1.63133
13.3659,16.3692,3.60499,7.61251
2.00349,3.84966,1.28332,1.05733
4.89264,12.5259,1.34125,3.76667
1.70402,1.21299,2.42601,2.00395
9.08156,-7.03083,2.19251,1.4426
-1.20647,-12.25,1.52043,5.87214
22.437,13.1969,19.0256,8.6419
-0.334807,3.13075,2.29784,4.73131
10.9271,-10.296,4.82907,3.76829
0.719724,-1.43498,0.453981,1.06008
3.66182,1.93548,3.83556,2.02822
-2.46033,1.01489,2.59444,5.96744
-6.11096,10.9516,3.31485,5.65603
0.258488,-0.91727,0.518218,2.4566
10.3179,26.5256,7.61989,7.40703
5.69507,25.8936,2.22334,7.27313
0.0562993,2.88316,0.904377,2.12325
1.36035,-10.1784,1.10305,3.37086
-5.25575,20.9718,4.32754,8.70004
0.964923,3.77695,2.75749,4.80115
-0.673165,1.09745,0.994483,1.49489
1.20299,7.62187,2.92544,6.81408
1.33779,3.47937,1.8913,4.43828
-0.597702,13.5338,4.16493,6.62179
-2.8308,7.22536,5.9985,7.1368
-0.300344,25.9979,1.54318,4.59631
-0.152155,-0.0422678,0.45107,0.852093
-2.87123,6.84093,2.8953,3.84468
-4.70293,-1.74672,3.02467,3.80103
-2.23651,-10.7253,0.492253,3.01105
0.0177442,0.999778,0.789771,1.71646
2.13642,9.99792,4.13778,8.38376
-4.74262,13.7948,3.26338,7.84248
5.37751,-0.245518,3.99575,9.03119
-0.249121,-6.84946,3.83687,10.1376
7.24923,25.7283,12.9836,13.0889
-0.304177,-0.242555,1.85371,3.58488
-0.357798,1.93723,0.709031,1.64304
1.48009,0.491428,1.76562,1.96449
-2.41577,0.251349,2.74374,4.71022
0.0991939,-0.301116,0.54892,1.69697
0.467691,4.06945,1.70864,2.66641
1.90447,2.80005,0.464285,1.58227
8.8826,16.9487,5.61393,9.01034
0.368395,-4.49022,0.943714,5.25702
0.376854,10.9794,2.25028,6.37947
-2.88867,-15.2994,0.84307,3.46187
2.54109,-7.13249,1.38413,2.6274
6.71971,6.84938,4.07803,4.75103
-0.094542,2.30613,2.65568,3.49762
-4.6489,5.36089,3.36748,7.01732
-3.47992,4.34911,2.58688,3.90109
-11.042,37.985,5.14935,11.675
-0.0261941,3.72692,1.68665,5.59706
0.75765,3.82893,4.75853,5.36107
3.3775,-8.79341,0.810727,1.86219
-0.318495,7.6399,4.80243,6.19576
-1.9847,-8.95435,0.914648,1.30295
-2.73066,25.434,3.13775,6.05276
18.4974,23.1663,15.6457,9.80612
0.637308,-0.456322,0.192932,0.511935
-2.06749,4.48525,2.2326,4.57786
-4.51616,-9.13424,0.987475,1.59405
-4.3952,-15.3833,1.65232,2.92974
0.339859,1.34494,1.51914,2.1834
-1.4889,17.0386,1.40576,4.81269
0.669782,7.25055,1.89456,1.8823
22.1883,-11.1202,20.219,9.97467
-5.65189,17.8618,3.39683,6.42447
6.79118,0.636216,2.37066,4.78952
-0.533008,14.49,4.54581,21.1184
16.787,21.9917,7.66958,6.22182
-5.50216,-2.52625,1.84738,3.1908
-0.00188838,0.0055621,0.0617786,0.17706
-6.87483,-18.0022,3.20422,2.88281
-0.00251826,1.49218,0.607503,3.36997
1.11212,7.67323,0.831186,5.22458
1.60869,10.4735,2.42477,4.15486
-3.56291,4.34686,1.51722,1.89594
0.971667,11.0147,2.10942,4.95991
1.6851,13.3566,0.836247,1.34335
0.025449,-0.0422662,0.461287,0.524052
0.637803,2.90953,1.1459,1.72225
-0.678602,-1.43321,0.442301,0.982014
2.04318,0.975959,1.4938,2.88558
5.41044,5.65318,1.50602,1.63518
12.54,23.7022,3.52963,5.0057
0.20065,-0.625147,0.372491,1.58047
-1.94821,4.8184,11.8973,16.5659
-9.79386,11.897,1.66734,3.3414
0.269964,2.93473,1.31045,2.35719
-0.455098,7.91834,1.72979,3.73716
9.42273,10.5122,4.58289,7.74724
3.39913,7.50891,4.21273,10.9791
-4.05739,6.3266,3.33554,5.94626
-0.258881,-0.891689,0.296559,0.956887
1.92729,5.13467,1.86917,2.47191
2.8422,-0.202718,9.50759,7.96982
15.6047,19.5527,11.3885,10.2979
-2.9627,3.92382,4.588,7.48065
1.04464,11.3751,0.953659,2.70206
5.67943,-2.75297,2.03172,1.3591
0.532767,4.22042,2.12967,2.6232
-12.5907,17.5761,6.12182,9.48653
-0.187484,-4.14674,4.66044,6.44144
-1.21348,-6.17366,0.567258,0.840281
-11.7043,30.4446,5.88021,14.9859
0.775887,2.77864,2.74325,4.46426
0.597374,2.46749,0.822064,1.6169
-0.632781,0.754757,2.49751,3.79881
-1.02162,7.3887,1.6741,6.27277
0.26625,0.74881,1.41952,4.07855
0.00281512,3.67858,0.940458,2.17846
2.07377,10.1538,2.66722,4.47085
-3.16972,10.6132,3.67854,8.57577
0.556293,-0.30528,1.49826,4.39753
-0.040979,0.104516,0.365771,0.602249
-2.73983,-18.0758,0.451846,1.2577
1.47795,2.51731,1.62869,3.08266
-0.417153,-2.90694,0.635935,1.10001
-0.336025,6.82194,3.45393,4.18269
-1.52849,-2.69825,0.50121,1.10682
8.09029,7.38071,4.55273,3.59307
-1.25186,5.32548,1.35769,3.59341
-0.118836,-0.633746,1.5695,2.79962
-1.57898,-6.52161,1.10166,3.60084
2.59493,14.7787,3.15286,6.84759
4.49196,5.48572,5.15943,5.53077
0.230309,10.8569,0.497045,1.62773
1.39906,0.125913,3.19741,4.31838
0.181786,-2.05977,1.1674,1.98927
-4.37052,9.57186,3.77106,9.16783
-9.66124,2.38184,15.1277,4.7465
2.51694,7.61033,1.26915,4.27273
-0.468757,-1.29407,0.75703,1.98134
-0.090847,-0.00539241,1.05415,1.10313
-2.68976,9.13265,2.34934,5.57855
2.98898,1.85117,3.70285,4.96741
-0.042411,1.93355,2.29966,4.42622
-0.0575169,0.0661323,0.219532,0.229457
-2.13681,-1.53683,1.21844,1.71034
0.080784,5.76904,0.562469,0.893738
12.8765,12.7406,2.3537,3.3327
1.84964,-16.3484,1.54063,5.50832
-0.952997,3.72356,1.68459,3.52953
3.8746,5.12309,2.04776,2.11886
0.39709,4.6225,1.2074,3.85942
2.42048,19.492,1.95116,3.73367
-3.11397,4.07725,4.63105,14.7858
0.776258,10.9899,5.37155,15.7512
2.20157,-8.54255,3.55185,8.7629
0.901074,30.9659,0.695426,2.04774
-0.869391,-2.06532,0.845602,2.13716
0.223109,8.80516,1.81772,4.56088
-7.34917,0.914821,2.47034,1.98474
-0.509028,-24.8767,1.31747,3.31935
1.44988,6.82869,1.3568,2.35214
-0.00137754,8.21111,2.05933,10.3983
-3.1774,-12.1537,1.117,3.99814
-1.4859,-5.23919,3.55042,5.73066
3.58603,4.25345,2.84417,4.21173
0.834363,-0.0762161,0.401475,0.851148
2.9314,9.61403,1.25013,1.44237
-0.665764,-11.0352,0.946951,2.56225
0.525608,-2.71213,0.803419,3.05555
-14.1771,0.0329574,6.78126,7.1767
2.54437,4.89844,2.15049,2.96243
4.72438,3.31017,4.16436,3.42237
1.7657,6.56204,13.391,10.5362
2.49831,-2.00377,3.0498,4.83897
-4.90235,12.5706,3.66305,6.47736
-3.0143,-9.07453,0.829917,3.89559
-5.70493,14.5514,1.50804,2.83812
6.60015,-1.50498,5.48529,5.62344
-0.408481,0.274354,3.00549,6.19826
1.91547,16.8008,0.849645,3.03078
0.661576,6.6674,3.23311,7.33482
9.39334,7.4066,16.6928,9.49041
2.30325,5.35146,1.92473,5.12486
1.10886,3.95109,0.517241,0.793416
-8.54025,5.70842,3.02416,8.07389
5.49581,-2.81678,4.09363,6.07012
-6.83043,20.0655,5.1828,10.8203
-6.36897,22.3479,7.43851,11.0936
-13.691,26.7756,3.8136,5.62538
-5.00716,18.7329,5.28475,8.92846
-2.2336,8.80213,5.24967,10.0203
-0.00520477,-0.420045,0.603296,1.68344
2.45705,23.9778,11.6651,9.15797
1.93473,-9.43723,1.88453,2.82874
-1.31741,-6.53308,0.738885,1.54015
-16.716,35.4876,4.84883,8.65977
0.715179,-20.8392,1.39313,5.30469
-6.97767,-20.3752,1.20339,1.99235
-1.95749,-1.17504,0.465356,1.13717
0.47474,-1.06133,2.74582,2.40292
-1.29228,-0.279253,1.47146,1.37988
9.57494,28.9836,5.17856,11.523
-0.916299,5.59025,3.36576,5.28625
1.00491,3.8333,0.533621,0.944478
1.28447,-1.7046,1.49185,6.12247
1.15405,-3.64174,0.481052,1.42627
1.57281,-1.17098,0.201288,0.339583
-5.6585,2.69043,2.11029,5.76212
4.47334,9.92627,3.62041,4.9129
17.7592,12.2996,9.20365,8.18218
-1.95072,2.87649,3.87977,6.03677
0.611563,6.05105,3.13021,7.53754
-2.85865,-8.35127,1.2683,2.70384
-0.371766,-5.3706,4.309,9.68885
-0.0647829,-11.1434,3.13075,2.34039
1.00231,-1.95451,0.667896,0.999731
-8.67629,17.3419,4.63677,8.24511
0.657494,-2.51792,2.60415,5.12563
-1.79409,-2.4527,2.12583,2.63064
-3.89164,16.3303,4.0218,10.729
-5.31778,-6.72816,4.56586,6.31309
-0.591354,-2.09509,0.799307,2.48609
2.34891,10.9762,0.75926,1.31309
2.41153,29.2151,1.2748,8.93637
-1.57655,3.78436,1.50482,4.51425
-7.20163,16.2358,5.36049,8.98434
-0.0767604,0.102658,0.299982,0.882188
-1.12962,2.16023,1.13083,1.46522
2.55556,2.3096,3.75176,5.80419
1.03789,-14.2415,1.2689,6.09582
-8.81699,26.1151,2.84465,4.49024
0.464314,-3.60673,3.66825,2.0215
0.541614,-17.5822,0.700119,4.49359
3.1972,2.5136,6.85893,5.96863
-0.0265236,-4.11745,1.42391,0.828322
-1.43018,-20.6515,1.52678,6.71963
1.91729,6.0743,4.2287,9.47114
9.72122,18.3316,1.0982,2.25102
-0.974391,-4.2101,0.625062,1.93845
4.24101,16.6901,1.19588,2.34069
0.158453,8.41082,0.636017,1.15386
-0.389105,3.17579,3.456,6.77882
-1.03349,15.0506,2.36085,5.72042
-11.5806,-20.0971,1.35445,5.14151
-0.352126,0.904189,0.786367,1.94889
1.09823,7.50396,4.58085,4.42802
-0.378297,-6.65778,1.0335,5.62887
0.137394,2.92422,0.642874,0.78703
-0.434915,2.15558,1.94515,3.14248
9.90185,-6.52394,5.50309,2.28154
6.23599,10.3354,3.41008,4.42696
1.46287,14.7257,4.02225,10.6898
0.934113,0.680989,2.43381,3.04302
-1.31798,12.7412,3.03886,5.80193
15.7035,13.6278,5.15453,6.99648
-10.536,12.9632,5.18577,9.72203
-1.37181,-8.42059,0.384722,2.23375
5.29253,9.23888,8.00144,9.85358
-0.78484,0.927538,0.977884,2.05209
2.15356,-2.00803,2.17472,4.08658
0.450533,-3.61502,0.726155,1.70396
3.1248,8.5664,3.14411,11.8912
4.97252,22.5825,1.51592,3.22342
4.74211,-4.86277,3.90929,4.70627
1.44882,11.8912,1.25328,5.78908
0.640783,0.836566,1.79557,1.63419
-15.3014,32.5252,5.61911,8.04926
3.73203,-1.77929,2.61215,6.64276
-2.89221,3.83608,4.43295,4.11731
1.02441,2.04214,2.5718,6.4034
9.86965,1.5172,14.933,3.79697
-4.48824,-3.52271,2.07451,4.06682
0.780241,13.9267,2.70962,14.9208
4.7987,7.93343,5.77596,4.92947
-4.46859,19.8683,6.642,27.4235
0.219706,0.843668,0.73745,2.10237
1.47312,12.2473,2.89161,4.27125
-0.789629,20.6207,5.90408,13.4472
4.1558,3.00924,4.28015,8.40975
4.48725,2.27514,2.33318,1.57194
20.4019,18.454,6.91217,5.04757
0.280019,1.52274,2.66456,5.34838
0.804286,-2.73603,1.98321,4.82079
13.4555,6.98338,10.9791,4.60981
2.44267,8.83613,4.89338,6.6824
2.30725,-1.51694,0.679672,1.99342
-2.48046,-11.5214,1.47287,4.20179
-9.72054,-6.18383,2.90603,3.47966
-4.0243,-7.42077,2.07113,3.02389
-0.320954,-9.53989,0.891419,2.62528
1.36511,-1.76555,0.746528,1.2535
14.3339,18.1378,6.23496,10.3661
-2.11168,-7.07246,0.672291,3.66777
-4.58325,28.1573,3.22338,14.3162
0.498447,4.52402,1.31321,4.80134
-1.97235,2.93386,4.20084,5.55237
2.5693,-0.327987,3.76859,8.37279
0.67428,-2.98543,0.675211,2.23382
-3.58777,4.61557,1.99032,2.5944
-3.1881,15.6879,1.73687,7.74912
15.0044,7.56395,9.59943,5.03768
6.24649,4.06286,2.97949,1.59912
0.297722,-0.165971,0.273534,0.445895
-0.0564639,15.4293,1.82876,10.6105
-0.323471,1.30249,0.796746,1.61679
-10.2147,23.1866,3.82765,7.36439
-0.441682,29.6514,1.34734,2.88498
4.84008,2.00938,3.90847,3.14715
-0.665282,7.63921,1.61356,5.67496
3.32442,7.76433,4.20298,5.47971
-8.6813,20.7616,2.29266,4.91504
-7.48746,-22.1386,2.30869,3.088
3.29627,-2.3675,2.50662,3.99519
-1.9474,-5.81326,0.766185,2.31353
-0.555373,15.1163,2.20352,3.26412
-2.29401,-12.6029,3.13035,13.2287
-15.945,-22.7683,5.65689,3.80105
1.75274,4.6108,0.843788,2.04819
-4.21472,17.0495,2.80163,15.0332
2.26408,-5.88572,1.20754,4.39239
-3.27524,1.43491,2.54317,4.07027
-0.705158,8.12457,3.4241,9.6529
0.994873,13.175,2.73138,8.34409
4.24318,0.491658,2.22824,5.00427
11.88,28.5893,8.18916,14.0474
-7.09411,5.1702,2.99721,7.90751
-2.89641,12.7592,2.46538,6.72937
-3.63046,-18.4234,1.73883,5.49663
-0.524086,1.76193,0.52313,1.02697
-0.771789,-9.38268,0.796652,4.41134
-3.29808,3.86053,9.98607,10.2203
15.8582,17.281,6.20685,10.913
-18.7549,3.04859,21.8556,6.17195
1.86345,10.1735,1.73148,5.54537
-1.99773,-3.78099,1.36357,2.47105
0.81277,4.46025,2.03305,4.08409
-1.91221,1.09233,1.75332,1.7216
1.45758,12.1973,1.09126,2.37688
-0.256531,-0.0867733,0.775098,0.338518
5.56138,9.1542,4.35331,3.96225
-2.85876,0.1139,1.92244,2.21695
-3.47375,9.61126,3.64661,9.58223
0.112522,-0.995938,0.374832,0.973505
0.338176,26.0724,8.31401,12.2152
0.909822,3.4101,0.582342,1.12141
-0.284656,-1.3596,0.485731,1.98226
-2.07337,0.128625,0.91967,1.7623
0.834774,9.73374,1.84203,4.27574
4.90642,-5.42609,2.29477,2.89681
0.80411,4.74954,1.25833,2.74028
-0.722808,5.15123,3.07784,3.98828
-1.25788,-5.85615,0.323926,1.28063
-2.82985,0.558859,5.32461,4.62929
1.91584,23.7782,1.92388,6.25375
-2.04727,2.41086,1.93176,4.74317
-1.4742,15.8094,2.47783,6.29724
-17.143,-10.1603,7.08247,7.08979
0.0236087,8.264,3.25725,10.0787
0.364802,0.951287,1.10724,1.46425
7.88718,-6.77805,2.8235,3.03605
-3.90669,12.3787,3.25515,6.12308
0.866188,4.77744,2.02021,4.95105
1.25518,2.52021,0.798382,1.53994
-0.550713,0.954111,1.264,1.43107
-0.611018,0.957091,0.711631,2.43025
-1.10934,-11.8981,0.587807,2.10042
-13.4595,22.2023,3.15982,7.25795
-2.95882,-3.40019,2.50096,4.26675
-2.00703,7.8587,2.70401,7.23266
-2.19678,-2.44627,1.2701,1.17403
-3.06325,2.44669,4.65133,4.78592
-2.52777,-0.548161,3.19074,5.19359
0.44762,-1.54639,0.767987,1.54131
3.96781,10.9414,6.80342,9.30995
-0.805467,-5.85318,1.35458,2.54411
-1.12785,-3.98432,2.29126,5.10341
0.0185252,0.403711,0.494487,1.21032
5.7265,13.7082,6.5793,8.27454
7.87852,8.46239,5.41446,4.74877
-5.36489,-22.1866,1.05102,2.7216
-6.46829,-20.3548,0.795642,2.43088
4.48625,4.80859,1.77221,3.88105
7.87829,18.0594,5.31536,11.9821
-1.09592,-5.14631,0.772185,1.81174
4.69602,15.9435,1.95346,3.13662
0.878982,-2.76791,5.63871,7.35191
-1.42797,1.79612,1.52322,2.5357
2.55789,4.95759,0.862191,1.57583
-3.37289,-1.823,12.8113,6.90149
4.47183,11.4073,1.12208,1.65723
1.14666,4.7572,0.812967,1.892
-1.03145,-14.0728,0.643982,3.84544
0.784321,6.31997,1.01598,1.45425
-0.679696,-8.60776,1.24113,7.36266
-0.591689,-5.33283,4.48245,5.05254
10.6142,20.3692,1.28917,2.03321
-0.124921,0.0255067,0.729117,1.2236
-3.83017,0.0810451,0.863113,1.13733
1.78931,-3.35282,2.30105,4.87965
-1.82467,0.644968,1.03378,0.886894
2.48266,1.67834,3.04785,7.20652
3.32637,10.9162,1.95957,3.49764
