Key_1_3,V13,V14,V15,V6,V22,V2
42649,26.795,12.3639,13.5201,0.484123,3.94402,0.610417
323,56.3893,37.2979,19.8309,0.981858,17.5708,0.995833
56541,49.1982,46.577,46.3445,0.322509,16.7168,0.45
6662,3.50133,3.46421,2.87539,0.53631,4.73004,0.6
44967,41.292,36.9732,41.3519,0.291485,9.48519,0.458333
32870,31.6752,30.3552,21.9428,0.983538,6.3229,1.0
38604,28.8935,20.0278,1.34865,1.0049,3.7772,1.0
9538,16.7558,12.6638,10.8091,0.834059,2.56831,0.927083
40764,35.5414,33.4854,30.3851,1.04935,7.11816,1.0
24531,9.49595,6.87808,7.80469,0.345171,1.22014,0.377083
9306,19.0973,23.323,22.6667,1.07335,5.71847,1.0
41340,25.7154,25.8554,17.1811,0.233701,7.47558,0.30625
22685,16.5951,28.0214,35.9552,0.189399,5.93368,0.195833
19060,36.0485,36.5545,31.1616,0.545437,10.3518,0.660417
52414,25.094,21.3906,20.6047,0.984348,4.86304,0.94375
51924,29.5611,32.2131,37.437,0.258547,12.0316,0.29375
9152,79.5885,82.9425,75.9712,1.05923,18.4296,1.0
16920,12.0121,12.1726,10.7153,1.02198,2.01122,1.0
27865,43.4158,46.499,30.53,0.214301,16.0201,0.233333
21681,19.3714,23.551,29.7951,0.446783,9.81876,0.491667
46085,40.0992,39.6928,25.9148,0.294314,12.1374,0.322222
29849,18.1237,14.8883,12.7191,1.00053,2.72002,0.920833
17056,33.0148,28.6806,28.1946,0.154592,6.99851,0.2
16297,12.2505,11.5911,10.9977,0.998365,4.57542,1.0
2180,25.9585,27.3096,27.1751,0.270133,6.14741,0.277083
42020,26.9992,22.5897,18.7714,1.06532,8.44427,1.0
46084,7.74654,6.73731,13.0193,0.98454,1.22504,1.0
20947,64.8653,59.8032,53.6466,0.308511,16.2268,0.335417
44013,26.3616,22.2451,23.5753,0.362205,5.6418,0.4
22855,40.053,38.6537,39.1825,0.964475,10.8187,1.0
29718,16.9979,16.3005,15.9323,1.01969,2.99132,1.0
54068,67.8044,69.411,59.3393,0.972911,22.1271,1.0
39457,53.8256,47.7597,47.7775,1.00736,14.5271,1.0
30011,46.0372,42.3569,37.358,0.316642,11.5053,0.4
1737,21.3223,22.6131,21.8853,1.0261,9.15313,1.0
46172,22.5177,19.5452,17.2417,0.24381,5.78991,0.258333
18646,8.70747,7.91156,6.39538,1.0203,3.5234,1.0
27715,50.0588,47.5962,35.5126,1.02321,11.5279,1.0
29481,32.8366,29.7858,33.26,0.190228,7.19076,0.210417
7724,2.96437,3.87612,7.4777,0.992574,0.644195,1.0
1351,15.9541,14.7199,15.0244,1.12861,3.84936,1.0
43418,26.5494,23.3655,34.0269,1.06994,4.31092,1.0
20921,39.628,35.6346,31.3836,0.217762,12.0446,0.288889
12702,22.4684,25.0474,31.4191,0.497959,6.61845,0.683333
9203,25.6843,26.8532,28.1906,0.416209,8.31242,0.54375
41035,18.0025,22.3645,28.4005,0.668174,4.57406,1.0
45704,48.9823,45.746,41.945,0.232051,14.8277,0.264583
1409,4.30507,3.64867,4.37021,0.971774,0.790415,1.0
43684,11.3304,9.68822,11.7758,1.06939,2.02239,1.0
37083,25.6881,25.5586,23.049,0.235728,5.67367,0.277083
44782,42.6486,46.6856,54.7332,0.189875,9.31249,0.225
13214,48.8623,48.8915,37.0384,0.98955,16.8947,1.0
41274,41.3603,40.3825,41.2984,0.252707,14.6668,0.316667
40892,22.3756,22.2465,21.9437,1.05785,4.87225,1.0
48093,25.2367,22.9623,22.204,0.611538,8.08204,0.786111
2595,23.8785,24.512,31.1269,0.563055,4.69275,0.547222
19507,17.3892,13.8113,11.0015,0.974424,3.33386,1.0
26118,11.4672,6.5661,4.87585,0.343275,1.23575,0.325
5500,27.9993,28.77,28.643,0.089794,9.64641,0.145833
4707,13.3382,11.6379,20.3649,0.854112,2.05356,1.0
43265,28.9884,28.8308,27.6538,1.00604,5.5572,1.0
35623,48.955,48.1633,44.5904,0.140238,12.3496,0.152778
40932,6.68178,6.12859,7.41772,0.967136,1.07419,1.0
44999,23.9304,24.7005,25.1576,0.397142,11.5807,0.466667
15249,10.9605,11.8797,14.3761,0.931729,3.01443,1.0
47128,23.2539,23.4511,22.516,1.03651,5.08882,1.0
55213,15.0674,15.3586,16.5248,0.824947,3.26077,0.933333
2360,28.0549,30.6038,25.8853,0.134896,7.45434,0.139583
5020,18.0679,12.1799,7.33411,1.01111,2.58143,1.0
55153,38.393,39.7111,44.7836,0.781061,11.3694,0.833333
29205,21.0362,18.8143,16.0489,0.932978,9.27612,1.0
46081,31.9028,30.1793,35.4126,0.131631,7.8193,0.177083
54692,50.1686,47.4475,49.908,0.0670882,12.5604,0.08125
1107,26.9233,26.7246,30.7908,0.673793,8.9459,0.78125
52339,21.3678,17.3636,18.8346,0.162261,4.57952,0.1875
47523,51.5127,52.1061,51.5411,0.167022,13.8689,0.245833
31679,48.6685,48.6979,50.3662,0.973195,11.3231,1.0
30121,38.8693,38.024,35.7144,0.252096,18.251,0.286111
26022,8.40667,9.75463,11.6321,0.946218,1.95025,0.983333
41443,46.033,46.3221,45.8973,0.550742,10.9538,0.594444
16093,46.2938,42.8384,42.8074,0.129406,11.3357,0.160417
55330,16.3719,15.2852,6.96891,1.15125,2.57795,0.994444
6771,53.5599,54.1882,51.1926,0.44698,11.0202,0.5125
17932,13.2864,13.3721,13.6922,0.242866,2.74171,0.308333
6119,57.819,57.1676,60.0787,1.11175,18.229,1.0
42490,16.2094,12.6619,6.90262,1.005,2.47953,1.0
27912,62.3835,56.3135,46.5173,0.375231,13.8115,0.460417
32172,37.6943,23.1008,16.7956,0.196213,14.7768,0.2375
27616,24.7758,22.5092,20.2233,0.457708,4.57916,0.458333
50180,16.5589,16.352,14.8167,1.00268,4.38904,1.0
428,23.2489,19.7206,19.1421,1.16819,5.96988,1.0
55520,47.6853,51.3784,56.7459,0.371652,17.7358,0.488889
598,19.2661,18.397,26.3992,1.03257,3.39281,1.0
1774,38.052,39.2031,42.2853,1.0104,8.56813,1.0
54216,6.73084,7.20599,6.51191,0.403942,1.1157,0.411111
31226,58.3199,58.5516,61.4791,0.132801,14.6619,0.154167
31778,39.4956,40.7165,35.613,0.941502,15.028,1.0
15152,38.6476,36.8926,34.4229,0.499869,8.00279,0.45625
52295,6.96919,4.73267,4.1451,1.0297,0.747887,1.0
52110,34.1916,34.321,34.0479,0.382524,19.0814,0.477778
6539,17.6218,18.9783,23.1141,0.857541,3.97905,0.9
12377,30.5999,29.6552,36.6815,0.346806,7.30164,0.445833
40609,22.4868,14.2451,10.273,0.983239,2.72655,1.0
11876,50.7053,50.0393,50.719,0.24059,17.2755,0.288889
30233,37.7735,30.6478,30.5451,0.1543,10.044,0.197917
10905,11.0657,9.18925,5.34621,1.02044,2.29687,1.0
35146,27.9556,27.3444,27.4829,0.898079,7.51078,1.0
8616,20.9394,24.1185,4.36223,1.03926,4.70572,1.0
35159,36.0786,31.4675,24.4916,1.06724,5.91955,1.0
27283,18.8249,12.1704,6.52522,0.554132,2.39752,0.694444
33592,4.668,2.38834,0.949778,0.787731,0.404839,0.847917
13727,13.3923,11.3593,11.9867,0.115694,2.47416,0.141667
545,44.42,43.7922,40.9368,0.396212,9.39857,0.429167
682,10.3204,9.24668,8.69878,0.989492,1.64325,1.0
11730,5.84769,3.42644,2.78982,0.810056,0.732469,0.95625
47085,28.3532,20.0231,9.61838,0.870627,4.19493,1.0
37681,19.2318,22.107,24.007,0.424602,7.77286,0.464583
47724,3.15978,2.45111,1.30948,0.872798,0.361524,0.955556
56844,46.0589,45.6308,45.6979,0.969641,10.5725,1.0
57315,43.373,39.9938,31.8589,1.0807,12.0946,1.0
31042,47.3758,50.8095,58.0118,0.180774,15.4624,0.213889
13479,13.1165,15.0745,12.4147,0.155878,3.44081,0.186111
35430,18.1971,19.0457,20.5639,0.48416,4.88174,0.520833
45268,11.0809,5.35266,3.79518,0.498192,1.09121,0.5375
22174,41.9544,35.466,31.0078,0.953863,12.2067,1.0
31458,28.3626,28.1981,28.3051,0.690539,8.24065,0.833333
30980,33.5741,33.9863,34.6273,0.174774,8.11486,0.227778
16290,62.1057,62.3459,59.6277,1.0,15.7284,1.0
50731,17.6671,16.9735,16.1043,1.0333,3.44809,1.0
41559,22.3421,20.9512,16.3587,0.244194,6.69942,0.258333
29778,27.0313,21.8315,26.4917,0.964474,5.46052,1.0
54950,7.63127,7.31499,4.54634,0.961211,1.64514,1.0
24376,6.81348,7.97811,9.41456,1.00019,1.70492,1.0
44973,12.7257,10.9142,3.3713,1.07746,1.71614,1.0
29070,5.51383,5.54554,6.43865,0.942183,0.909786,1.0
10949,21.6672,22.0955,23.0597,0.630745,4.85202,0.76875
30431,18.4907,17.5126,16.7683,0.259129,5.02193,0.283333
1661,27.9259,23.6318,21.0,0.975866,4.56555,1.0
49133,21.1233,18.606,21.3806,1.27617,4.08738,1.0
1347,46.1322,47.4336,46.5989,0.290402,11.5076,0.333333
38667,19.3124,20.3455,21.9627,1.02711,3.58719,1.0
46312,15.4166,16.3451,17.0003,0.0736929,2.99338,0.0833333
44580,3.18175,3.39034,2.65463,1.25046,0.549116,1.0
48399,24.5819,26.1896,27.2778,0.943781,6.5383,1.0
19307,31.4477,46.4831,46.7881,0.0826767,9.05318,0.0944444
57242,28.5308,30.8285,34.1235,0.99798,9.26184,1.0
27810,47.9776,47.0568,53.9669,1.06043,11.8199,1.0
23655,58.3516,52.6888,42.845,1.05251,12.5214,1.0
50611,64.1803,59.0028,53.5789,0.89084,16.3719,0.863889
14129,9.82489,11.0448,12.2656,0.734028,2.30942,0.808333
27159,26.4294,25.6042,21.4522,0.991454,8.77974,1.0
6541,2.60576,2.03231,2.51984,1.04198,0.387856,1.0
10086,41.5789,50.7098,60.356,0.196571,21.0815,0.225
5986,56.3458,52.6622,53.7305,0.0635608,18.1339,0.0791667
53900,19.9445,16.4791,12.5073,0.87514,7.44745,1.0
40176,28.6839,27.5039,22.3554,0.989835,11.4155,1.0
19157,30.1564,40.0368,44.6945,0.968471,10.3397,0.991667
29559,51.5073,48.8719,43.0411,0.0924969,16.3062,0.122917
34321,22.2084,20.3346,18.9982,1.05655,4.1336,1.0
48543,41.6236,40.5094,32.4257,0.144689,13.356,0.160417
25953,6.77053,6.79206,7.08828,0.622369,1.13347,0.73125
22012,31.8811,30.8921,26.4496,0.825936,6.44079,0.914583
30967,70.9795,68.218,66.4108,0.65762,18.8996,0.727083
25820,29.1619,24.1694,15.7149,0.159849,5.54612,0.202778
49663,52.9994,51.0934,46.0466,0.991315,13.534,1.0
12556,11.9894,9.82438,11.889,1.00998,2.5682,1.0
49779,11.5843,10.1829,8.9779,0.646853,1.83083,0.845833
13663,37.7927,41.9475,42.0543,0.0532418,14.1476,0.05625
36891,65.2558,66.0318,66.4473,0.693975,22.9195,0.952778
47064,41.1771,39.2026,37.5831,0.279324,8.39775,0.295833
46861,74.3197,72.3787,73.3442,0.626462,21.2607,0.614583
48696,44.9254,42.0952,34.7874,0.975627,8.46603,1.0
54961,34.1597,35.2583,39.6157,0.127305,16.053,0.152083
54743,9.24108,7.79053,8.24757,1.00594,1.74339,1.0
47708,32.7018,28.7675,32.0821,0.107426,6.59699,0.147917
2362,45.086,48.1201,49.9105,0.419012,12.3106,0.464583
27036,31.7236,23.6079,13.2439,1.00899,6.47401,1.0
30759,48.6259,48.2024,44.4237,0.567652,11.2044,0.677083
57266,32.7134,25.2016,15.6009,0.703669,9.34413,0.820833
12057,15.7766,14.7434,14.08,1.00418,2.77261,1.0
10893,16.1198,21.6641,19.2922,0.565873,6.87286,0.583333
38654,26.6478,21.4081,25.9838,0.827523,6.86007,0.79375
12221,69.2186,74.7331,73.1312,0.0555402,18.0029,0.0666667
37159,29.7569,21.5182,27.2894,0.998257,4.85247,1.0
15027,33.7211,37.5865,34.9918,0.394777,12.036,0.441667
47907,6.46491,4.8774,4.50169,1.00556,0.976599,1.0
19345,4.87608,4.01659,2.55488,0.0973721,0.621453,0.122917
25961,35.044,22.0249,11.2386,0.814893,4.06659,0.975
14986,51.1487,49.0164,46.7853,0.113035,17.3096,0.144444
32030,21.8259,17.6339,12.1761,0.938754,4.19632,1.0
11702,68.3448,58.558,42.8439,0.875694,16.7702,0.83125
25021,42.0924,38.2959,31.3856,0.955198,10.2416,1.0
39203,31.9164,28.2223,23.4766,0.11629,5.84731,0.130556
35442,48.9363,46.2015,45.2048,0.426975,11.4999,0.478125
21616,10.8075,6.12753,6.03638,1.07795,1.23678,1.0
27022,55.607,61.1223,62.2376,1.34196,12.111,1.0
25147,10.7084,6.94911,5.17915,1.21957,1.31775,1.0
33192,18.3625,15.4524,10.918,0.775009,5.91641,0.910417
41486,59.1514,59.4007,62.2669,0.394068,23.5426,0.439583
52796,30.0574,30.8376,33.3528,1.12496,8.93359,1.0
31383,12.8687,10.726,7.87528,0.864514,2.11211,1.0
8438,8.4503,6.73552,3.15689,1.06163,1.08993,1.0
30484,65.8606,39.3941,39.6676,0.195547,8.72146,0.204167
4118,75.8568,75.6779,75.1296,0.0724831,26.9957,0.0833333
12920,37.5871,34.7282,31.9476,1.17597,6.96116,1.0
57361,52.8466,58.5286,72.0305,0.297828,22.573,0.355556
41758,58.8368,64.7696,36.8566,0.154959,17.7381,0.1625
19048,61.6557,55.063,51.2298,0.991908,17.1377,1.0
57517,50.4582,49.2864,36.4617,0.86728,13.6299,1.0
10697,4.48744,4.37941,4.35207,0.995923,0.828542,1.0
25997,12.6659,12.8518,10.7829,0.990032,2.76695,1.0
36941,32.7104,27.0351,22.1468,0.614378,4.97273,0.68125
4679,44.1316,42.8036,48.7718,1.16553,11.035,1.0
22054,9.78376,10.473,12.4445,0.417686,4.33189,0.416667
3228,30.3706,21.3938,7.50481,1.38752,3.8435,1.0
32572,18.5043,17.6253,14.9964,0.131329,5.32586,0.166667
25786,60.795,59.3353,57.4267,1.11404,15.7847,1.0
7175,27.7469,28.6603,25.4795,0.150937,9.08765,0.175
51071,36.5505,29.0391,22.8658,0.992536,5.59053,1.0
23492,3.24135,3.6185,3.2173,0.999783,5.603,1.0
54108,19.7605,18.7893,14.9095,0.918625,3.19986,1.0
4832,22.2736,17.3449,9.51672,1.08849,3.62426,1.0
11191,44.6196,49.4149,49.6589,0.414274,11.6721,0.479167
15352,34.8502,32.2381,30.3021,0.225466,7.67527,0.260417
17222,36.8248,33.1064,30.411,0.964845,7.69491,1.0
10991,14.7682,11.5601,7.92048,0.939501,2.24532,1.0
32016,4.38584,3.88271,3.08275,1.12915,7.59511,1.0
42495,60.4538,52.6353,40.0317,0.232033,17.5758,0.277778
45723,13.4135,14.836,14.1147,1.05771,4.14677,1.0
1857,31.6318,37.8612,50.3527,0.0790041,10.875,0.0791667
35796,24.6962,22.9813,13.5296,0.127772,8.51293,0.15
28593,21.8537,14.4279,10.6377,1.03029,3.24553,1.0
33465,44.2723,47.8625,52.0949,0.397969,20.2247,0.508333
33571,36.0684,37.9748,33.2402,0.700919,9.4242,0.760417
26349,15.5556,12.2568,12.2921,0.353329,2.89953,0.35
47354,31.369,29.1788,35.9652,0.136658,7.59942,0.141667
27649,44.8348,36.9415,40.5882,0.232495,8.97039,0.245833
10091,23.7157,19.9879,17.804,0.187332,6.15812,0.214583
33907,52.7425,55.8616,56.8689,1.03442,12.7558,1.0
23191,34.4327,31.417,25.8991,0.916966,8.82963,1.0
14992,31.1741,31.0773,34.3624,0.312046,13.3736,0.36875
39877,35.4425,32.572,31.3073,0.0928463,15.7535,0.122917
22617,18.1216,14.6559,8.2887,0.99386,3.15066,1.0
10319,47.3428,39.4051,29.9115,0.807891,12.535,0.933333
22784,25.9888,27.4504,28.0579,0.551358,10.8412,0.608333
37977,20.6747,21.0903,19.2378,0.319723,4.84823,0.336111
33544,6.90032,6.95102,8.65541,1.05202,1.30012,1.0
41934,37.214,38.6462,40.9644,0.190156,11.6462,0.24375
1961,29.9187,24.0623,21.4183,0.0821588,8.11308,0.110417
52000,15.9755,16.3461,15.7353,0.564637,3.10161,0.608333
21729,41.4834,44.0354,50.324,0.526313,14.5667,0.579167
21113,37.1131,32.7231,20.5233,0.990073,8.22193,1.0
9541,15.5529,8.83027,9.20355,0.173525,2.56036,0.1875
3945,38.9983,41.4553,34.3527,0.95699,20.3043,1.0
12965,47.2258,46.9062,52.0221,1.00789,9.84095,1.0
2950,25.0765,27.3194,13.4794,1.01058,5.3649,1.0
43783,28.9546,26.5311,23.5189,1.18396,6.42309,1.0
30772,46.7395,32.3394,14.2896,0.992149,8.64719,1.0
22482,54.4733,57.4487,56.1045,0.308977,13.8133,0.35
30433,27.8681,14.8856,6.40025,0.154284,2.82188,0.175
21008,18.4202,16.8025,15.4431,0.95783,5.46443,1.0
31694,42.2101,34.6647,30.9559,0.949842,9.92993,1.0
49239,26.9018,26.9456,26.9312,1.04145,4.89537,1.0
50054,8.75749,8.69925,8.67754,0.607782,2.10854,0.727083
44814,46.484,41.2443,32.1753,0.983106,10.1887,1.0
19581,2.71258,2.2586,2.43765,1.00957,0.497787,1.0
29050,69.4413,67.8002,65.7597,0.148434,18.935,0.185417
23762,24.7152,20.7147,14.6641,1.05937,4.30676,1.0
12719,35.9465,37.8454,45.9477,1.00146,9.13372,1.0
4872,20.9509,18.2813,15.5929,0.0993263,8.49903,0.130556
38162,17.1332,12.8387,8.12475,0.473537,2.26096,0.55625
14546,33.668,36.6091,33.6445,0.1612,13.3674,0.175
30921,13.2808,10.5648,10.4054,0.773736,2.74013,0.758333
4772,8.61225,8.7564,9.70002,0.992816,2.42295,1.0
20474,19.0176,20.5953,18.5017,1.02428,4.86287,1.0
13237,20.3285,13.6878,10.9077,1.0666,2.55034,0.990625
23470,37.0861,33.4809,29.3747,0.262929,10.136,0.302083
43050,27.6635,21.0171,20.7878,0.159414,7.23106,0.165625
54719,24.5475,21.6542,18.4037,0.13131,10.3867,0.16875
18893,36.9709,22.4686,20.8358,0.992311,4.65441,1.0
31964,18.0099,17.9436,17.9451,0.77458,4.40799,0.908333
9173,12.6217,8.63268,7.76309,0.956769,1.67868,1.0
41870,7.44846,7.21694,6.88928,1.03537,1.43712,1.0
5166,23.7645,22.6046,24.2747,0.297786,5.09872,0.458333
15937,38.0542,41.0092,41.6557,1.03403,9.30384,1.0
51280,39.1476,21.0245,12.3337,0.871513,4.21376,0.979167
43934,10.0394,8.63906,9.07322,0.261489,1.61392,0.295833
6027,51.9102,55.6905,61.0479,0.239023,19.042,0.272222
9913,39.6703,25.4841,29.9657,0.86376,9.00325,1.0
8261,40.5347,39.3179,37.9772,0.691769,13.121,0.775
13487,39.7584,27.1697,9.07874,1.08299,4.7936,1.0
42176,69.4592,65.4155,68.3817,0.0967846,18.2595,0.122917
37474,16.2069,17.0109,18.2395,0.483063,5.07097,0.477083
57335,31.171,24.2228,25.4638,0.712431,6.29261,0.797917
11600,16.4561,18.4896,19.133,0.913434,3.13365,1.0
52923,35.4605,36.6935,38.2192,0.152284,19.9739,0.179167
47181,42.3189,54.4619,50.7796,0.056996,14.2827,0.0666667
12090,35.0941,30.3424,20.3015,0.981433,7.70203,1.0
50401,48.0738,45.8623,44.2569,0.345897,13.4143,0.389583
22539,16.9694,10.7252,4.99799,0.483183,2.5521,0.522917
12129,30.1511,29.9505,34.1421,1.08422,6.6048,1.0
50533,19.9638,19.8746,19.1138,0.99457,4.23486,1.0
51161,47.8002,50.1731,34.5164,0.191792,14.3903,0.214583
47296,16.5722,15.571,14.9029,0.909652,2.75011,1.0
15675,58.1726,57.4449,55.1891,0.280721,14.6173,0.386111
37270,55.8586,67.5083,73.4148,0.0943221,15.2258,0.125
15294,63.0308,62.8982,59.9666,0.689749,16.6704,0.797222
55285,33.5425,32.0881,30.5389,0.144887,9.0906,0.252083
27709,62.1474,50.3212,40.3883,0.719057,13.4948,0.860417
55101,37.6908,39.3948,32.1518,0.964747,11.162,1.0
38050,36.3736,34.2017,37.2495,0.412439,13.9904,0.435417
49938,23.2125,12.2356,6.13197,0.668922,2.66653,0.791667
24516,42.2274,40.4253,31.6824,1.05074,9.23149,1.0
24544,39.7746,41.8475,50.5497,0.126993,11.5224,0.158333
54945,54.1615,46.6139,40.5236,0.554326,14.9163,0.539583
11316,9.58776,8.41256,6.82326,0.904808,1.35794,1.0
18765,20.4562,19.249,15.4629,1.11319,6.75919,1.0
14993,18.1041,18.7439,21.8521,0.970114,3.73833,1.0
56155,36.5529,34.9976,35.9558,0.341675,23.8622,0.433333
2084,16.0847,14.3665,9.25707,0.306621,3.23789,0.380556
24752,61.7482,63.3604,65.3909,1.19324,15.7762,1.0
25197,20.4129,18.6954,19.1643,1.27299,5.47659,1.0
36375,70.2926,69.4172,64.0516,0.288373,17.7862,0.38125
53803,61.1713,54.1762,54.7021,1.0295,16.9871,1.0
23319,36.0783,37.1268,32.9609,0.68207,10.1549,0.752083
7069,20.4603,18.558,18.6916,1.08749,4.52194,1.0
31256,20.9354,17.8675,15.279,1.01035,3.4379,1.0
37923,38.3646,37.4445,36.9538,1.00246,8.64557,1.0
48726,13.2822,10.9307,9.8236,0.867178,1.99012,1.0
11511,59.9623,60.2409,58.2001,0.4358,24.2844,0.45625
23483,38.8354,34.9839,28.3749,0.965605,9.889,1.0
22391,41.3339,38.4912,33.439,0.608929,11.999,0.666667
23810,18.943,18.7366,17.0023,0.611478,4.67997,0.625
22643,22.1133,18.7328,13.5293,1.04399,4.33322,1.0
32173,52.4996,44.3291,43.3393,0.159219,12.4967,0.214583
53217,12.2974,11.0935,10.4151,0.929802,2.5802,0.983333
16315,7.72606,8.49517,5.66419,1.05511,3.4202,1.0
50788,37.849,30.6404,19.3647,0.99215,6.14993,1.0
9467,41.0177,35.1599,40.5428,0.439274,7.75405,0.520833
40266,23.092,22.9001,19.1889,0.987462,5.12385,1.0
32873,32.883,29.6051,30.5422,0.531465,5.87726,0.614583
36682,31.8419,28.9452,26.2302,0.41053,8.08141,0.4625
44740,30.5603,27.2235,16.3751,0.187274,5.73804,0.229167
11729,23.3521,22.8132,19.7068,0.14095,4.90681,0.241667
6309,6.26737,5.66447,5.68583,0.278697,1.0032,0.30625
10946,9.15728,7.75998,6.90103,0.105142,1.62832,0.133333
34305,7.52588,8.63307,6.3492,0.214776,2.38912,0.233333
23454,37.6357,34.6771,34.2035,0.963977,7.06208,0.95625
55591,20.8132,18.4402,10.9414,0.468955,3.96706,0.610417
30427,44.0091,42.6631,44.0148,0.234746,11.2376,0.272917
25317,23.2649,17.613,15.8275,0.9784,3.06402,1.0
7718,45.5743,39.1963,31.3198,0.43912,14.8978,0.522917
48955,36.623,34.4721,45.735,0.247435,13.2299,0.34375
21304,18.0029,8.95399,6.3061,1.00181,2.04368,1.0
49428,16.7443,13.9621,9.63165,0.824927,2.74232,1.0
37722,30.5606,30.9663,20.9329,1.14175,13.1295,1.0
27384,25.4033,29.0047,27.3296,1.09613,7.27287,1.0
53564,7.31027,6.50318,6.62408,1.02099,1.27591,1.0
9540,27.8822,30.627,41.264,0.178237,20.4134,0.19375
10675,44.9185,44.131,45.9743,1.00689,24.8097,1.0
35154,20.8203,16.7233,13.484,0.989764,3.4449,1.0
14697,34.6,14.6484,7.14706,1.00183,4.2935,1.0
17619,22.8402,21.2957,20.8803,1.02343,5.54826,1.0
28758,5.47248,5.01452,5.27721,0.996692,1.19307,1.0
8967,27.9645,19.5695,9.74902,1.07308,3.95697,1.0
55233,22.0403,16.3831,10.1145,0.998722,3.1551,1.0
47448,10.2582,8.12619,6.6043,1.00084,1.63704,1.0
32698,16.6192,15.5608,16.0589,0.608146,3.52672,0.652083
43054,15.2936,11.3112,6.05292,0.333479,2.31787,0.375
36862,10.6921,8.31735,6.39205,0.932709,1.39443,1.0
19560,12.0271,8.89376,9.43713,1.02426,1.80512,1.0
22726,27.134,27.6594,29.2903,1.00512,7.8911,1.0
55448,17.7624,15.7791,13.6277,0.339661,3.62219,0.475
43838,17.7847,16.6712,17.5717,0.304551,3.40424,0.3625
21087,54.1336,53.995,55.0946,0.873996,15.9828,0.847917
34389,11.3008,10.6619,12.5815,0.369488,2.84498,0.410417
11263,12.9822,12.5598,12.8308,1.0036,3.14686,1.0
43200,23.4149,13.0365,7.69782,0.999997,2.52135,1.0
34280,56.0805,55.4368,60.4272,0.924354,15.1864,0.852083
43598,11.4913,11.8534,11.9652,0.985858,2.40485,1.0
2629,16.2926,13.9447,13.2736,0.114658,4.11824,0.120833
32502,70.8943,67.4868,66.9834,0.44851,21.3215,0.55
30750,1.19701,1.15746,1.13849,0.552191,0.192008,0.68125
27527,34.5045,33.9991,14.8839,1.03866,10.3781,1.0
17676,45.3115,42.4615,36.5863,0.332421,16.1967,0.404167
23473,10.653,9.83741,7.61154,0.748406,2.54801,0.833333
54887,37.7947,29.1273,24.9558,0.601485,8.72069,0.65625
44879,25.8625,15.269,10.2046,1.00036,8.40751,1.0
52954,52.9619,50.9342,48.6329,1.09008,17.8375,1.0
1172,18.3189,16.7468,13.8156,0.239883,4.82203,0.291667
2909,26.8581,22.7689,16.8812,0.0388437,12.3709,0.0520833
34575,62.7845,51.2649,20.5653,0.953959,11.5065,1.0
38723,0.946186,1.07068,1.26087,0.925487,0.170886,1.0
8931,36.3498,35.6055,33.8271,0.937263,8.69598,1.0
25653,15.4558,15.1139,18.7008,0.691116,3.03056,0.802778
45060,42.6371,40.5336,35.2229,0.985615,11.8787,1.0
38011,23.3719,15.5406,16.2906,0.241156,4.37172,0.329167
23477,17.6268,15.4619,15.0215,0.525964,4.04235,0.595833
33510,38.2655,21.5334,8.501,0.99144,4.74964,1.0
26539,31.555,26.0757,29.0642,0.665539,6.29842,0.7875
53052,28.9373,28.0705,25.8155,0.619716,4.99111,0.71875
53668,24.465,19.0497,14.8717,0.963422,4.85013,0.997917
48766,24.8471,20.9906,19.9528,0.0563906,11.9821,0.0666667
3317,6.66752,5.87525,5.58082,1.001,1.341,1.0
49826,35.2195,35.8066,35.1897,0.0828265,6.94688,0.0895833
23063,33.8254,32.2662,34.334,0.168631,9.4069,0.195833
52686,47.4125,44.4888,43.501,0.990185,12.2632,1.0
21118,15.5523,12.8416,13.0978,1.07117,2.80486,1.0
1272,26.9342,25.5403,25.8341,0.532068,5.07603,0.6125
4767,24.8813,28.4047,19.3561,1.00118,7.12416,1.0
6855,15.8295,22.3825,30.7354,1.01958,6.32001,1.0
41329,25.8937,22.3458,17.9641,0.390192,6.34516,0.4375
14944,16.1298,16.5418,21.2829,0.983558,3.46631,1.0
53540,59.4718,59.7522,53.5129,0.851833,17.5758,1.0
33774,21.0317,18.4936,15.6768,0.342258,3.98629,0.325
45851,41.4158,35.2737,27.394,0.198537,12.6288,0.247222
22731,40.0229,44.4594,23.8929,0.36061,14.1479,0.4375
25823,37.7145,34.523,29.4348,0.977196,8.87851,1.0
43903,21.3028,22.3348,17.2185,0.345407,9.65912,0.375
50585,22.1049,20.3785,13.9896,0.843485,4.2999,0.75
9458,26.8882,25.6242,21.0716,0.21158,5.1164,0.277083
18947,9.4429,7.80444,9.0238,0.964321,1.84625,1.0
7789,39.3183,38.3009,33.31,0.351724,21.5362,0.420833
17446,17.2466,19.7789,24.7261,0.401062,4.73146,0.402083
55501,48.6453,45.0153,40.8834,0.512097,17.1561,0.602083
