yprop/table_0_0.oz252,yprop/table_0_0.oz6,yprop/table_0_0.oz5,yprop/table_0_0.oz133,yprop/table_0_0.oz9,Key_0_0
0.892322,0.0,0.0,0.0,0.0,1980
0.89187,0.028571,0.066667,0.0,0.0,6371
0.905872,0.0,0.0,0.0,0.0,6476
0.90551,0.028571,0.0,0.066667,0.0,2661
0.940199,0.085714,0.0,0.0,0.0,7364
0.924119,0.057143,0.0,0.0,0.0,4368
0.917796,0.028571,0.266667,0.066667,0.0,4852
0.936224,0.0,0.066667,0.0,0.590909,5389
0.916712,0.085714,0.0,0.0,0.0,3234
0.909395,0.057143,0.4,0.0,0.0,5804
0.893586,0.085714,0.066667,0.0,0.0,4717
0.907949,0.0,0.0,0.0,0.0,4740
0.917164,0.885714,0.133333,0.0,0.0,4159
0.901174,0.0,0.0,0.0,0.0,2489
0.922313,0.0,0.066667,0.0,0.454545,5076
0.931256,0.0,0.0,0.0,0.0,1419
0.92963,0.0,0.0,0.0,0.0,1743
0.907227,0.228571,0.133333,0.0,0.0,5174
0.999819,0.257143,0.0,0.0,0.0,3771
0.958446,0.0,0.066667,0.0,0.0,8544
0.907407,0.0,0.0,0.0,0.0,698
0.889792,0.028571,0.066667,0.0,0.0,2486
0.9972,0.057143,0.133333,0.0,0.045455,5219
0.905962,0.0,0.066667,0.0,0.0,2631
0.901536,0.0,0.2,0.2,0.045455,2186
0.905962,0.0,0.133333,0.0,0.0,2674
0.999819,0.0,0.0,0.0,0.0,3240
0.999639,0.0,0.0,0.0,0.136364,6843
0.922764,0.114286,0.133333,0.0,0.0,4762
0.992683,0.0,0.2,0.0,0.0,2997
0.885005,0.0,0.066667,0.0,0.0,2539
0.90009,0.028571,0.0,0.066667,0.0,6913
0.934237,0.057143,0.133333,0.0,0.0,5216
0.894128,0.085714,0.2,0.0,0.0,5292
0.915989,0.0,0.066667,0.0,0.0,3275
0.913911,0.028571,0.2,0.0,0.0,2299
0.907678,0.057143,0.266667,0.0,0.045455,8374
0.891509,0.0,0.133333,0.2,0.136364,4915
0.909395,0.0,0.066667,0.0,0.0,4761
0.958717,0.114286,0.333333,0.133333,0.0,5413
0.907136,0.171429,0.133333,0.0,0.0,3365
0.916802,0.057143,0.0,0.0,0.0,6045
0.906414,0.057143,0.133333,0.0,0.409091,6427
0.913189,0.114286,0.266667,0.0,0.0,1185
0.990515,0.114286,0.0,0.0,0.0,3084
0.953388,0.028571,0.133333,0.0,0.090909,2469
0.912737,0.0,0.066667,0.0,0.0,6725
0.90271,0.0,0.266667,0.066667,0.136364,8213
0.924571,0.057143,0.133333,0.133333,0.0,6014
0.990696,0.057143,0.266667,0.066667,0.0,602
0.992683,0.0,0.0,0.0,0.0,5773
0.894038,0.085714,0.2,0.0,0.136364,2167
0.987173,0.142857,0.133333,0.133333,0.181818,121
0.913098,0.0,0.4,0.0,0.0,5503
0.96477,0.0,0.0,0.0,0.0,7362
0.917615,0.0,0.0,0.066667,0.136364,3758
0.905781,0.057143,0.2,0.066667,0.0,3067
0.91617,0.0,0.133333,0.0,0.0,2304
0.927913,0.028571,0.066667,0.0,0.0,6166
0.890786,0.028571,0.266667,0.2,0.0,4439
0.918699,0.0,0.133333,0.0,0.0,3728
0.9972,0.057143,0.133333,0.0,0.0,6211
0.923397,0.028571,0.133333,0.0,0.0,8559
0.920416,0.028571,0.266667,0.266667,0.0,1537
0.902349,0.0,0.2,0.0,0.090909,169
0.90822,0.0,0.0,0.0,0.0,4688
0.904065,0.0,0.4,0.133333,0.272727,6171
0.910659,0.142857,0.0,0.0,0.0,6518
0.910117,0.0,0.0,0.0,0.0,886
0.893135,0.0,0.2,0.066667,0.090909,5138
0.88925,0.028571,0.0,0.0,0.0,4271
0.909937,0.0,0.266667,0.066667,0.0,4108
0.900542,0.0,0.066667,0.0,0.0,176
0.926739,0.028571,0.066667,0.0,0.0,7509
0.910479,0.028571,0.2,0.066667,0.0,3139
0.888618,0.0,0.266667,0.0,0.272727,7058
0.897471,0.057143,0.133333,0.0,0.272727,5820
0.921319,0.114286,0.133333,0.066667,0.0,405
0.993496,0.057143,0.133333,0.0,0.0,5437
0.901897,0.028571,0.2,0.0,0.0,213
0.999548,0.485714,0.266667,0.0,0.0,1142
0.897561,0.057143,0.266667,0.133333,0.136364,702
0.913008,0.028571,0.2,0.0,0.045455,799
0.897832,0.0,0.066667,0.0,0.0,7908
0.913189,0.028571,0.2,0.0,0.0,4082
0.914092,0.028571,0.0,0.066667,0.227273,1291
0.946883,0.028571,0.0,0.0,0.0,5571
0.897651,0.0,0.266667,0.0,0.227273,4474
0.914634,0.057143,0.2,0.0,0.0,4912
0.919783,0.057143,0.266667,0.066667,0.0,2014
0.923577,0.057143,0.0,0.133333,0.0,8129
0.909846,0.028571,0.133333,0.0,0.0,6049
0.997471,0.457143,0.2,0.0,0.0,8832
0.906865,0.028571,0.266667,0.066667,0.363636,5765
0.918699,0.028571,0.133333,0.0,0.0,7803
0.940289,0.028571,0.266667,0.066667,0.0,4073
0.947787,0.0,0.4,0.066667,0.318182,4323
0.937127,0.028571,0.133333,0.0,0.0,5368
0.910479,0.057143,0.066667,0.0,0.0,696
0.935411,0.0,0.0,0.0,0.090909,6824
0.96486,0.0,0.133333,0.0,0.0,4566
0.902891,0.0,0.266667,0.0,0.0,4495
0.920235,0.0,0.0,0.0,0.0,2917
0.910659,0.0,0.133333,0.0,0.045455,2594
0.905872,0.0,0.133333,0.0,0.0,684
0.901626,0.0,0.266667,0.0,0.090909,1385
0.901084,0.342857,0.133333,0.0,0.0,5596
0.908311,0.028571,0.066667,0.0,0.045455,3200
0.914092,0.0,0.0,0.0,0.090909,7800
0.911201,0.0,0.0,0.0,0.0,6962
0.908491,0.057143,0.133333,0.0,0.227273,6630
0.922403,0.0,0.0,0.133333,0.181818,8202
0.917886,0.028571,0.266667,0.0,0.0,5215
0.922042,0.0,0.0,0.0,0.0,3423
0.90551,0.028571,0.0,0.0,0.0,4144
0.939476,0.0,0.133333,0.133333,0.0,5249
0.869377,0.085714,0.066667,0.066667,0.0,1107
0.93243,0.0,0.266667,0.0,0.181818,4373
0.893857,0.0,0.066667,0.0,0.0,20
0.909214,0.028571,0.0,0.0,0.0,2668
0.900542,0.0,0.266667,0.0,0.0,6368
0.906414,0.171429,0.133333,0.0,0.0,2991
0.933424,0.0,0.0,0.0,0.0,8188
0.896477,0.028571,0.066667,0.0,0.0,4763
0.913279,0.0,0.133333,0.0,0.0,6475
0.919151,0.0,0.0,0.0,0.090909,4776
0.901084,0.0,0.0,0.0,0.0,4140
0.913821,0.0,0.133333,0.066667,0.0,3898
0.895122,0.028571,0.0,0.0,0.136364,2001
0.905059,0.485714,0.066667,0.0,0.0,6637
0.909485,0.0,0.4,0.066667,0.0,4307
0.907769,0.114286,0.266667,0.0,0.0,5853
0.896387,0.057143,0.066667,0.0,0.0,4982
0.893044,0.0,0.0,0.066667,0.272727,7676
0.995664,0.057143,0.066667,0.0,0.0,2229
0.896387,0.171429,0.133333,0.0,0.0,2928
0.907588,0.0,0.2,0.0,0.0,3194
0.954743,0.171429,0.133333,0.0,0.318182,4767
0.911653,0.0,0.0,0.0,0.0,1197
0.907136,0.057143,0.133333,0.0,0.0,3243
0.90262,0.0,0.0,0.0,0.090909,6679
0.890605,0.057143,0.133333,0.0,0.0,6270
0.933062,0.0,0.133333,0.0,0.0,3429
0.923848,0.0,0.066667,0.0,0.0,9
0.897109,0.0,0.066667,0.0,0.0,2776
0.897471,0.028571,0.0,0.0,0.272727,645
0.909485,0.028571,0.0,0.066667,0.045455,2993
0.904426,0.057143,0.0,0.0,0.0,8659
0.894761,0.057143,0.133333,0.0,0.0,8204
0.901716,0.0,0.0,0.0,0.227273,3515
0.991689,0.0,0.0,0.0,0.227273,532
0.900271,0.057143,0.2,0.0,0.0,1468
0.898103,0.0,0.0,0.0,0.181818,8653
0.90271,0.028571,0.0,0.0,0.0,7757
0.978862,0.0,0.066667,0.0,0.0,1083
0.939566,0.0,0.133333,0.0,0.0,6840
0.934056,0.028571,0.2,0.0,0.0,7260
0.918338,0.028571,0.0,0.0,0.0,536
0.887805,0.228571,0.066667,0.0,0.090909,6367
0.880126,0.0,0.066667,0.0,0.0,554
0.917525,0.142857,0.333333,0.0,0.409091,8047
0.926197,0.0,0.133333,0.0,0.0,2179
0.885637,0.285714,0.2,0.0,0.0,828
0.909575,0.114286,0.133333,0.0,0.181818,4065
0.908762,0.114286,0.066667,0.066667,0.0,6749
0.903523,0.0,0.066667,0.066667,0.045455,5695
0.88374,0.057143,0.066667,0.0,0.0,4752
0.918609,0.114286,0.4,0.0,0.318182,1829
0.909937,0.0,0.333333,0.0,0.0,2282
0.917525,0.0,0.133333,0.0,0.0,6493
0.930985,0.028571,0.0,0.0,0.136364,4916
0.88654,0.571429,0.133333,0.0,0.0,8234
0.892773,0.0,0.133333,0.133333,0.0,59
0.900361,0.028571,0.066667,0.2,0.181818,569
0.919512,0.0,0.133333,0.0,0.0,8095
0.904607,0.057143,0.133333,0.0,0.363636,7030
0.904065,0.057143,0.133333,0.0,0.0,6664
0.992502,0.514286,0.2,0.0,0.0,7549
0.885095,0.114286,0.066667,0.0,0.0,7118
0.908491,0.0,0.133333,0.0,0.0,4453
0.905149,0.0,0.066667,0.0,0.0,5054
0.927371,0.0,0.066667,0.0,0.0,4377
0.906685,0.114286,0.066667,0.066667,0.0,2481
0.92421,0.028571,0.2,0.0,0.0,189
0.915537,0.057143,0.333333,0.0,0.136364,1819
0.889973,0.0,0.0,0.0,0.0,1973
0.988076,0.0,0.0,0.0,0.0,1275
0.915628,0.057143,0.133333,0.0,0.045455,7097
0.963234,0.0,0.066667,0.0,0.0,8335
0.86748,0.057143,0.333333,0.066667,0.090909,5471
0.917706,0.085714,0.066667,0.0,0.0,1157
0.88103,0.028571,0.0,0.133333,0.0,5787
0.969738,0.057143,0.133333,0.0,0.0,6799
0.913189,0.0,0.066667,0.0,0.0,8802
0.89729,0.0,0.066667,0.0,0.0,6821
0.912737,0.0,0.066667,0.133333,0.0,4624
0.931346,0.0,0.0,0.0,0.0,446
0.885185,0.142857,0.333333,0.0,0.0,1919
0.909937,0.0,0.733333,0.266667,0.0,8125
0.989431,0.028571,0.066667,0.0,0.0,8805
0.991147,0.0,0.2,0.333333,0.0,2190
0.892593,0.0,0.133333,0.0,0.045455,374
0.915357,0.0,0.066667,0.0,0.136364,852
0.927823,0.0,0.0,0.0,0.0,4241
0.898735,0.0,0.133333,0.0,0.0,4407
0.910208,0.057143,0.0,0.0,0.0,6141
0.893767,0.028571,0.0,0.0,0.0,7957
0.89449,0.142857,0.066667,0.066667,0.0,1666
0.904517,0.0,0.133333,0.2,0.045455,7179
0.911743,0.0,0.0,0.0,0.090909,5496
0.899187,0.0,0.133333,0.0,0.0,6016
0.89991,0.114286,0.066667,0.0,0.0,4839
0.91897,0.0,0.0,0.0,0.0,7667
0.969377,0.171429,0.266667,0.0,0.0,2564
0.919061,0.285714,0.4,0.266667,0.0,4319
0.948871,0.0,0.0,0.0,0.0,7891
0.892141,0.028571,0.133333,0.133333,0.0,1629
0.877416,0.0,0.266667,0.066667,0.0,1413
0.945528,0.057143,0.2,0.0,0.0,927
0.94589,0.0,0.266667,0.066667,0.0,6296
0.909846,0.057143,0.0,0.2,0.0,4402
0.885005,0.0,0.0,0.0,0.0,3987
0.864047,0.028571,0.0,0.0,0.0,8567
0.938392,0.0,0.0,0.0,0.045455,6643
0.915718,0.085714,0.0,0.133333,0.0,6411
0.917344,0.0,0.066667,0.066667,0.0,1400
0.930443,0.0,0.066667,0.0,0.0,6547
0.997651,0.0,0.0,0.133333,0.727273,6891
0.928546,0.057143,0.0,0.066667,0.0,4538
0.914273,0.028571,0.0,0.2,0.0,8425
0.892593,0.057143,0.133333,0.0,0.0,1719
0.892593,0.0,0.0,0.0,0.0,6624
0.909756,0.0,0.0,0.0,0.136364,4340
0.890605,0.114286,0.0,0.0,0.0,8178
0.907136,0.0,0.0,0.0,0.0,1148
0.946974,0.0,0.066667,0.066667,0.0,7630
0.929449,0.114286,0.266667,0.0,0.0,1008
0.894219,0.0,0.266667,0.0,0.045455,6853
0.921861,0.0,0.266667,0.0,0.181818,6103
0.879404,0.057143,0.0,0.066667,0.272727,4800
0.917164,0.0,0.133333,0.0,0.0,4367
0.89449,0.0,0.0,0.066667,0.181818,5965
0.910298,0.285714,0.066667,0.4,0.136364,1992
0.914724,0.0,0.0,0.0,0.0,3221
0.907407,0.0,0.133333,0.0,0.0,5674
0.929268,0.114286,0.066667,0.0,0.0,6204
0.950497,0.028571,0.266667,0.0,0.0,7373
0.909756,0.057143,0.066667,0.2,0.0,5221
0.899458,0.0,0.0,0.0,0.136364,8831
0.898193,0.0,0.0,0.0,0.0,7788
0.911292,0.057143,0.4,0.0,0.045455,7282
0.999819,0.0,0.0,0.0,0.0,8881
0.879584,0.028571,0.0,0.0,0.0,5227
0.896116,0.057143,0.066667,0.0,0.0,8453
0.878952,0.0,0.4,0.0,0.0,3079
0.92972,0.0,0.066667,0.0,0.0,6864
0.915447,0.0,0.2,0.0,0.0,7903
0.913369,0.0,0.0,0.0,0.136364,3726
0.914995,0.057143,0.2,0.0,0.0,3829
0.895664,0.0,0.066667,0.066667,0.0,1311
0.86757,0.057143,0.0,0.0,0.0,5555
0.948238,0.028571,0.133333,0.0,0.0,4420
0.905149,0.0,0.066667,0.133333,0.272727,5974
0.936043,0.085714,0.133333,0.0,0.0,4790
0.906143,0.085714,0.0,0.066667,0.0,4987
0.935592,0.0,0.066667,0.0,0.0,5136
0.878139,0.0,0.066667,0.066667,0.045455,2691
0.905149,0.0,0.266667,0.266667,0.045455,7441
0.91635,0.057143,0.266667,0.0,0.0,2295
0.998916,0.0,0.0,0.0,0.0,8215
0.916079,0.0,0.133333,0.0,0.0,1714
0.991057,0.0,0.2,0.066667,0.227273,3799
0.920325,0.085714,0.133333,0.0,0.0,1693
0.879946,0.0,0.2,0.0,0.0,3673
0.911653,0.0,0.0,0.0,0.0,8192
0.949593,0.0,0.066667,0.0,0.0,212
0.990786,0.114286,0.0,0.133333,0.136364,6973
0.906052,0.0,0.0,0.0,0.0,1713
0.925565,0.0,0.133333,0.0,0.0,5754
0.999819,0.0,0.133333,0.0,0.0,2204
0.999458,0.0,0.0,0.0,0.0,3830
0.910298,0.0,0.4,0.0,0.090909,2403
0.902078,0.0,0.2,0.0,0.0,7540
0.965944,0.0,0.066667,0.0,0.0,6819
0.914273,0.057143,0.133333,0.266667,0.090909,1974
0.923126,0.0,0.4,0.0,0.0,1217
0.893225,0.0,0.066667,0.0,0.045455,2961
0.917164,0.057143,0.0,0.0,0.0,2258
0.91075,0.028571,0.133333,0.0,0.0,8801
0.901445,0.0,0.2,0.0,0.0,5470
0.908943,0.171429,0.0,0.0,0.0,6672
0.846251,0.028571,0.0,0.2,0.0,934
0.906504,0.028571,0.0,0.0,0.0,3119
0.903794,0.257143,0.2,0.0,0.0,8366
0.880307,0.0,0.066667,0.0,0.0,8657
0.907046,0.028571,0.0,0.0,0.0,3228
0.902349,0.057143,0.133333,0.0,0.0,7752
0.932611,0.0,0.0,0.0,0.0,4479
0.902258,0.0,0.0,0.0,0.045455,7122
0.912647,0.028571,0.133333,0.0,0.0,8628
0.940018,0.0,0.066667,0.0,0.0,663
0.910027,0.085714,0.066667,0.0,0.0,727
0.926016,0.0,0.0,0.0,0.0,8636
0.904697,0.0,0.066667,0.066667,0.0,8304
0.951581,0.0,0.0,0.066667,0.090909,1641
0.926649,0.028571,0.266667,0.0,0.0,1156
0.99729,0.028571,0.2,0.0,0.0,463
0.906143,0.0,0.0,0.0,0.090909,5654
0.90804,0.085714,0.133333,0.266667,0.0,1640
0.911201,0.028571,0.4,0.266667,0.0,55
0.91093,0.0,0.0,0.0,0.0,533
0.938573,0.0,0.0,0.0,0.136364,3932
0.905872,0.0,0.0,0.0,0.0,2314
0.903884,0.0,0.066667,0.0,0.0,928
0.906233,0.0,0.133333,0.066667,0.0,7076
0.917435,0.057143,0.0,0.0,0.0,123
0.91879,0.0,0.0,0.0,0.181818,5541
0.933333,0.0,0.133333,0.0,0.0,2793
0.969286,0.057143,0.0,0.0,0.0,6715
0.896748,0.0,0.0,0.0,0.0,276
0.884824,0.085714,0.0,0.066667,0.0,8845
0.913821,0.028571,0.333333,0.0,0.0,1252
0.891599,0.057143,0.266667,0.0,0.045455,7738
0.911743,0.028571,0.066667,0.0,0.0,8825
0.876784,0.0,0.0,0.0,0.0,5129
0.909033,0.057143,0.0,0.0,0.0,5047
0.912376,0.0,0.133333,0.0,0.0,2779
0.911834,0.0,0.0,0.0,0.0,3733
0.904336,0.0,0.066667,0.0,0.0,4175
0.905149,0.171429,0.066667,0.0,0.0,4533
0.922584,0.057143,0.066667,0.0,0.045455,5000
0.907588,0.0,0.0,0.133333,0.272727,4723
0.896748,0.028571,0.333333,0.0,0.0,8351
0.963415,0.0,0.133333,0.066667,0.363636,7821
0.966847,0.0,0.0,0.0,0.0,5669
0.894399,0.0,0.0,0.066667,0.0,8241
0.904155,0.057143,0.0,0.0,0.0,2819
0.884734,0.0,0.0,0.0,0.0,516
0.951942,0.0,0.133333,0.0,0.0,1510
0.936856,0.0,0.066667,0.0,0.0,5819
0.956098,0.114286,0.333333,0.0,0.0,6319
0.920235,0.057143,0.133333,0.066667,0.272727,2272
0.910569,0.0,0.066667,0.0,0.272727,1023
0.919874,0.057143,0.0,0.0,0.0,1202
0.999639,0.0,0.0,0.0,0.0,5339
0.92701,0.057143,0.066667,0.0,0.363636,5294
0.922945,0.057143,0.133333,0.0,0.0,1584
0.916441,0.114286,0.133333,0.0,0.0,7474
0.903704,0.0,0.0,0.0,0.0,4758
0.907588,0.028571,0.066667,0.0,0.0,5302
0.916983,0.028571,0.133333,0.0,0.227273,7147
0.90542,0.0,0.0,0.0,0.0,7653
0.90813,0.057143,0.066667,0.0,0.0,5984
0.882023,0.085714,0.066667,0.0,0.181818,7203
0.942728,0.057143,0.066667,0.0,0.0,3066
0.911743,0.0,0.2,0.0,0.045455,7234
0.892773,0.0,0.0,0.0,0.0,6213
0.915537,0.171429,0.0,0.133333,0.0,15
0.91355,0.057143,0.0,0.0,0.181818,1608
0.922493,0.0,0.0,0.0,0.0,1662
0.902439,0.057143,0.066667,0.0,0.0,2563
0.903975,0.0,0.2,0.0,0.0,840
0.914002,0.171429,0.0,0.0,0.0,5405
0.907588,0.028571,0.066667,0.0,0.0,8569
0.939476,0.085714,0.0,0.0,0.0,2273
0.906594,0.028571,0.066667,0.0,0.045455,6487
0.906594,0.057143,0.0,0.066667,0.0,3682
0.918699,0.028571,0.066667,0.0,0.0,1152
0.898826,0.0,0.0,0.0,0.0,1997
0.999819,0.0,0.066667,0.0,0.0,2552
0.910027,0.0,0.133333,0.0,0.0,2494
0.905962,0.371429,0.133333,0.0,0.0,5904
0.919061,0.0,0.333333,0.0,0.0,1003
0.91346,0.028571,0.266667,0.0,0.0,3399
0.957543,0.0,0.066667,0.0,0.0,725
0.908762,0.0,0.0,0.0,0.0,2771
0.908401,0.114286,0.2,0.066667,0.227273,7135
0.904878,0.114286,0.2,0.0,0.0,6289
0.893767,0.028571,0.133333,0.0,0.0,89
0.906865,0.0,0.066667,0.0,0.0,4786
0.884101,0.257143,0.066667,0.0,0.0,4376
0.875429,0.0,0.2,0.0,0.0,6669
0.91888,0.114286,0.133333,0.066667,0.0,6256
0.938392,0.0,0.2,0.0,0.0,6164
0.906956,0.028571,0.2,0.066667,0.227273,7955
0.899368,0.028571,0.4,0.0,0.0,7511
0.921861,0.0,0.0,0.0,0.0,8110
0.918519,0.0,0.0,0.0,0.0,2123
0.979584,0.0,0.066667,0.0,0.0,6516
0.893225,0.171429,0.066667,0.0,0.0,5733
0.893857,0.0,0.133333,0.066667,0.227273,4556
0.871906,0.0,0.2,0.0,0.0,7951
0.911201,0.0,0.0,0.0,0.0,8725
0.917525,0.085714,0.333333,0.0,0.0,5909
0.925926,0.0,0.0,0.0,0.0,5584
0.920958,0.0,0.0,0.0,0.0,1750
0.893496,0.0,0.2,0.0,0.0,7992
0.975068,0.028571,0.0,0.066667,0.136364,1876
0.917525,0.028571,0.066667,0.133333,0.045455,6555
0.966125,0.0,0.133333,0.0,0.0,730
0.996838,0.028571,0.133333,0.0,0.0,5880
0.974164,0.0,0.4,0.133333,0.136364,2391
0.911292,0.114286,0.133333,0.0,0.0,2226
0.998916,0.057143,0.133333,0.0,0.0,505
0.914363,0.0,0.2,0.0,0.045455,1273
0.901536,0.028571,0.066667,0.0,0.045455,7189
0.91888,0.057143,0.0,0.0,0.090909,3618
0.894761,0.0,0.066667,0.0,0.0,735
0.923035,0.0,0.0,0.066667,0.045455,1426
0.900452,0.028571,0.133333,0.066667,0.090909,8168
0.912466,0.057143,0.066667,0.0,0.0,6134
0.878139,0.0,0.0,0.0,0.0,4577
0.920596,0.0,0.066667,0.0,0.0,6374
0.920325,0.0,0.066667,0.066667,0.363636,1480
0.898826,0.028571,0.133333,0.0,0.0,513
0.951129,0.228571,0.0,0.0,0.0,3054
0.897019,0.0,0.0,0.0,0.0,1376
0.952755,0.0,0.133333,0.0,0.090909,6124
0.912105,0.028571,0.0,0.266667,0.0,3963
0.969106,0.0,0.333333,0.0,0.0,281
0.894309,0.0,0.0,0.0,0.0,6795
0.901626,0.0,0.0,0.066667,0.090909,2249
0.897561,0.028571,0.133333,0.066667,0.0,4635
0.923848,0.057143,0.0,0.0,0.0,1943
0.886721,0.0,0.333333,0.066667,0.090909,714
0.907046,0.0,0.066667,0.0,0.0,2930
0.93523,0.2,0.0,0.0,0.0,6957
0.945709,0.0,0.133333,0.0,0.0,2333
0.930172,0.0,0.066667,0.0,0.0,537
0.931436,0.0,0.4,0.0,0.0,5941
0.90822,0.228571,0.0,0.0,0.0,6142
0.989431,0.114286,0.0,0.066667,0.0,5653
0.988708,0.057143,0.266667,0.133333,0.0,6330
0.909846,0.0,0.0,0.0,0.0,152
0.90813,0.0,0.066667,0.2,0.045455,4562
0.917977,0.028571,0.066667,0.0,0.0,7007
0.906865,0.0,0.133333,0.0,0.045455,8280
0.887353,0.057143,0.066667,0.066667,0.0,7963
0.898916,0.0,0.266667,0.0,0.0,8645
0.904607,0.0,0.066667,0.066667,0.0,7327
0.924932,0.0,0.0,0.0,0.0,3183
0.907678,0.085714,0.0,0.0,0.0,641
0.904878,0.142857,0.2,0.066667,0.0,5482
0.909485,0.0,0.0,0.0,0.0,6334
0.930081,0.0,0.0,0.0,0.0,2020
0.901445,0.028571,0.066667,0.0,0.090909,8547
0.908943,0.0,0.066667,0.0,0.0,4366
0.902439,0.028571,0.133333,0.066667,0.0,5143
0.935411,0.028571,0.133333,0.0,0.0,5841
0.910117,0.085714,0.0,0.0,0.0,6759
0.884734,0.0,0.066667,0.0,0.045455,1785
0.936947,0.0,0.0,0.0,0.0,2010
0.924481,0.114286,0.266667,0.0,0.0,3391
0.934146,0.0,0.2,0.0,0.181818,2055
0.909937,0.342857,0.066667,0.133333,0.0,3627
0.969828,0.057143,0.133333,0.133333,0.181818,3172
0.921861,0.028571,0.066667,0.2,0.0,7156
0.888979,0.0,0.066667,0.0,0.045455,58
0.910298,0.0,0.0,0.0,0.0,7506
0.940108,0.0,0.0,0.2,0.681818,3199
0.878952,0.028571,0.066667,0.333333,0.090909,2102
0.896296,0.0,0.4,0.0,0.136364,6312
0.99187,0.0,0.0,0.0,0.0,116
0.910659,0.028571,0.2,0.0,0.0,1319
0.936224,0.0,0.2,0.0,0.0,8041
0.904697,0.0,0.0,0.0,0.0,7281
0.927552,0.0,0.0,0.0,0.136364,680
0.903071,0.0,0.133333,0.0,0.090909,5955
0.914182,0.028571,0.066667,0.0,0.0,140
0.905149,0.057143,0.066667,0.066667,0.045455,63
0.907949,0.057143,0.066667,0.0,0.0,4120
0.897471,0.0,0.133333,0.133333,0.181818,5882
0.983288,0.028571,0.066667,0.066667,0.227273,1018
0.89187,0.0,0.066667,0.0,0.0,4685
0.908311,0.0,0.0,0.0,0.0,8398
0.965583,0.0,0.266667,0.133333,0.0,6404
0.902349,0.028571,0.0,0.0,0.0,1013
0.908672,0.0,0.066667,0.0,0.0,8238
0.998916,0.685714,0.266667,0.0,0.454545,1645
0.904517,0.0,0.0,0.0,0.0,8740
0.930081,0.085714,0.2,0.0,0.0,4441
0.895212,0.0,0.0,0.0,0.454545,7114
0.909033,0.0,0.0,0.0,0.181818,1525
0.904697,0.0,0.133333,0.0,0.0,1884
0.922222,0.0,0.0,0.066667,0.0,3434
0.906504,0.171429,0.666667,0.0,0.727273,8646
0.92981,0.028571,0.2,0.0,0.0,5329
0.919422,0.0,0.066667,0.0,0.454545,5173
0.90551,0.114286,0.266667,0.0,0.363636,718
0.939747,0.0,0.2,0.0,0.0,540
0.896658,0.028571,0.0,0.0,0.0,6353
0.925655,0.0,0.0,0.0,0.045455,3775
0.911653,0.0,0.0,0.066667,0.136364,5139
0.908582,0.142857,0.066667,0.0,0.0,8666
0.925926,0.028571,0.066667,0.0,0.0,6592
0.944806,0.0,0.066667,0.0,0.0,3732
0.922584,0.171429,0.266667,0.0,0.0,2039
0.988528,0.028571,0.066667,0.0,0.0,4910
0.91617,0.171429,0.133333,0.0,0.0,8655
0.95673,0.028571,0.0,0.133333,0.227273,3580
0.914815,0.0,0.133333,0.0,0.045455,2532
0.905149,0.0,0.133333,0.0,0.0,2424
0.900452,0.0,0.0,0.0,0.0,2191
0.917164,0.0,0.0,0.0,0.0,2587
0.979946,0.0,0.066667,0.0,0.045455,42
0.909937,0.028571,0.0,0.0,0.0,2521
0.912737,0.114286,0.266667,0.0,0.0,2714
0.938392,0.057143,0.133333,0.0,0.0,4343
0.895754,0.0,0.0,0.0,0.0,2089
0.996929,0.028571,0.133333,0.0,0.0,2447
0.998193,0.0,0.0,0.066667,0.0,2726
0.912105,0.0,0.133333,0.0,0.0,1821
0.916712,0.0,0.0,0.133333,0.045455,6708
0.917886,0.085714,0.266667,0.0,0.0,325
0.898826,0.0,0.0,0.0,0.045455,2642
0.905239,0.0,0.066667,0.2,0.045455,8072
0.906775,0.028571,0.133333,0.2,0.181818,2233
0.913731,0.0,0.0,0.0,0.0,4731
0.906594,0.057143,0.0,0.066667,0.0,156
0.902439,0.0,0.133333,0.0,0.0,1600
0.923397,0.028571,0.333333,0.0,0.090909,6062
0.901084,0.0,0.0,0.133333,0.227273,5724
0.898284,0.0,0.066667,0.0,0.0,7466
0.908582,0.028571,0.066667,0.0,0.0,1259
0.912737,0.057143,0.133333,0.0,0.0,4255
0.910388,0.0,0.133333,0.066667,0.272727,7905
0.906504,0.285714,0.2,0.0,0.0,414
0.908853,0.0,0.2,0.066667,0.227273,278
0.946612,0.028571,0.066667,0.0,0.0,3433
0.898374,0.028571,0.066667,0.2,0.090909,5108
0.899097,0.0,0.066667,0.0,0.0,3814
0.885908,0.085714,0.0,0.0,0.0,6925
0.906233,0.028571,0.066667,0.066667,0.0,743
0.901626,0.0,0.133333,0.0,0.0,1809
0.913008,0.057143,0.066667,0.0,0.0,1174
0.923216,0.0,0.066667,0.0,0.0,5834
0.9243,0.057143,0.066667,0.0,0.0,3951
0.91626,0.0,0.0,0.0,0.0,283
0.939928,0.028571,0.0,0.066667,0.0,7457
0.907227,0.114286,0.066667,0.066667,0.0,2065
0.922584,0.0,0.0,0.0,0.0,4267
0.916079,0.085714,0.066667,0.0,0.0,5597
0.920777,0.028571,0.0,0.0,0.0,6393
0.931165,0.057143,0.333333,0.066667,0.045455,6263
0.910479,0.057143,0.2,0.0,0.0,5095
0.993496,0.057143,0.133333,0.0,0.0,1342
0.898555,0.0,0.0,0.0,0.0,7261
0.914273,0.0,0.133333,0.0,0.0,30
