Key_1_2,oz248,oz246,oz249,oz151,oz13,oz251
3148,0.353,0.470588,0.197399,0.071429,0.136364,0.622522
3637,0.0,0.156863,0.193033,0.0,0.0,0.62392
829,0.0,0.156863,0.083934,0.0,0.0,0.494954
701,0.75,0.612863,0.164123,0.142857,0.090909,0.557574
179,0.706,0.597176,0.179837,0.142857,0.090909,0.589298
8593,0.632,0.597176,0.205441,0.142857,0.181818,0.580293
2478,0.0,0.248627,0.311193,0.0,0.0,0.702789
3139,0.0,0.248627,0.065006,0.0,0.0,0.472597
4774,0.636,0.497255,0.102347,0.0,0.045455,0.460436
7911,0.545,0.470588,0.12249,0.071429,0.090909,0.49423
2275,0.4,0.497255,0.155967,0.214286,0.136364,0.505253
5832,0.4,0.470588,0.173501,0.071429,0.045455,0.5746
1224,0.462,0.440314,0.09491,0.0,0.136364,0.470217
6574,0.429,0.470588,0.137959,0.071429,0.045455,0.52378
1847,0.4,0.440314,0.151881,0.0,0.045455,0.531077
325,0.0,0.156863,0.167843,0.0,0.0,0.539668
6039,0.333,0.470588,0.152661,0.0,0.136364,0.525177
8720,0.467,0.497255,0.168607,0.0,0.090909,0.593386
303,0.0,0.0,0.198924,0.0,0.0,0.590126
1082,0.526,0.542588,0.18062,0.0,0.045455,0.53263
1997,0.5,0.470588,0.129564,0.0,0.045455,0.517052
1826,0.118,0.248627,0.162134,0.0,0.0,0.509859
4137,0.667,0.597176,0.185212,0.0,0.090909,0.61683
3723,0.667,0.440314,0.103333,0.071429,0.045455,0.528075
7038,0.8,0.666353,0.178363,0.285714,0.363636,0.499198
8481,0.794,0.769725,0.290899,0.428571,0.454545,0.490969
2154,0.222,0.497255,0.290448,0.0,0.045455,0.62511
7512,0.0,0.156863,0.058652,0.0,0.0,0.466128
4334,0.0,0.156863,0.154595,0.0,0.0,0.582932
8060,0.0,0.313725,0.095734,0.0,0.0,0.309269
4606,0.538,0.497255,0.126223,0.214286,0.181818,0.506029
6912,0.889,0.666353,0.167582,0.142857,0.272727,0.584278
5279,0.0,0.156863,0.055905,0.0,0.0,0.424831
5755,0.6,0.440314,0.114684,0.0,0.045455,0.530611
6367,0.7,0.627451,0.225524,0.142857,0.227273,0.588366
6198,0.5,0.440314,0.139983,0.071429,0.090909,0.514568
7262,0.375,0.497255,0.181683,0.142857,0.181818,0.57667
7763,0.857,0.580392,0.141061,0.0,0.090909,0.486105
5679,0.545,0.440314,0.123636,0.357143,0.227273,0.540496
4450,0.462,0.470588,0.130277,0.214286,0.136364,0.4579
6751,0.0,0.248627,0.104896,0.0,0.0,0.47239
5372,0.4,0.497255,0.147477,0.142857,0.090909,0.470372
6816,0.6,0.440314,0.08691,0.0,0.045455,0.493919
647,0.619,0.612863,0.215096,0.142857,0.136364,0.575635
7930,0.462,0.470588,0.150971,0.071429,0.181818,0.585106
1429,0.667,0.440314,0.088644,0.142857,0.090909,0.479066
1052,0.333,0.40549,0.071205,0.0,0.090909,0.409201
556,0.462,0.470588,0.130426,0.142857,0.090909,0.501527
7423,0.0,0.156863,0.23557,0.0,0.0,0.510997
3715,0.545,0.470588,0.096717,0.0,0.090909,0.475133
4887,0.0,0.364235,0.106433,0.0,0.0,0.406666
5361,0.0,0.156863,0.102662,0.0,0.0,0.521192
7921,0.0,0.156863,0.155324,0.0,0.0,0.582932
6934,0.0,0.0,0.102814,0.0,0.0,0.407908
4444,0.688,0.597176,0.140209,0.142857,0.181818,0.486881
5326,0.462,0.497255,0.118862,0.214286,0.181818,0.421053
1632,0.692,0.521098,0.119725,0.0,0.227273,0.375408
5844,0.615,0.497255,0.101475,0.0,0.181818,0.368421
6346,0.0,0.248627,0.064418,0.0,0.0,0.334524
7074,0.6,0.562353,0.144212,0.0,0.136364,0.477617
821,0.846,0.562353,0.130115,0.142857,0.181818,0.517207
214,0.882,0.627451,0.147407,0.285714,0.181818,0.48124
7486,0.462,0.440314,0.164686,0.071429,0.090909,0.589815
3691,0.0,0.156863,0.129271,0.0,0.0,0.505667
1036,0.0,0.248627,0.106821,0.0,0.0,0.519174
7296,0.0,0.248627,0.083797,0.0,0.0,0.439528
3940,0.75,0.440314,0.079107,0.0,0.045455,0.496921
8602,0.545,0.470588,0.123305,0.142857,0.090909,0.537028
3268,0.667,0.440314,0.112371,0.0,0.045455,0.591161
622,0.6,0.440314,0.112915,0.071429,0.045455,0.552399
8620,0.438,0.542588,0.161533,0.0,0.045455,0.456813
1150,0.765,0.612863,0.173689,0.0,0.090909,0.552399
5789,0.0,0.313725,0.041035,0.0,0.0,0.346841
4477,0.0,0.248627,0.06099,0.0,0.0,0.354293
5838,0.688,0.580392,0.122678,0.0,0.136364,0.465456
4463,0.0,0.156863,0.091425,0.0,0.0,0.524763
1113,0.0,0.156863,0.112953,0.0,0.0,0.529524
1314,0.5,0.470588,0.123257,0.142857,0.090909,0.565802
8212,0.636,0.497255,0.099492,0.071429,0.090909,0.488175
7208,0.5,0.470588,0.124011,0.071429,0.090909,0.551933
6308,0.375,0.497255,0.169705,0.142857,0.136364,0.561818
428,0.0,0.0,0.203735,0.0,0.0,0.590126
870,0.0,0.156863,0.131031,0.0,0.0,0.473322
7525,0.5,0.470588,0.124011,0.071429,0.090909,0.551933
937,0.571,0.521098,0.165116,0.0,0.045455,0.469337
3332,0.438,0.497255,0.182408,0.071429,0.090909,0.620918
8227,0.438,0.497255,0.182408,0.071429,0.090909,0.620918
120,0.375,0.470588,0.188543,0.071429,0.045455,0.588263
7854,0.375,0.470588,0.188378,0.071429,0.045455,0.588263
2637,0.722,0.612863,0.187713,0.071429,0.136364,0.621539
8251,0.0,0.156863,0.193444,0.0,0.0,0.62392
1961,0.286,0.470588,0.219503,0.071429,0.045455,0.604772
5093,0.0,0.156863,0.105694,0.0,0.0,0.47917
4734,0.722,0.612863,0.189123,0.071429,0.181818,0.621539
5069,0.462,0.470588,0.144689,0.0,0.045455,0.532164
8504,0.273,0.40549,0.104539,0.0,0.0,0.465197
5352,0.545,0.440314,0.130484,0.0,0.045455,0.546292
7082,0.5,0.497255,0.124046,0.428571,0.272727,0.547068
5373,0.692,0.542588,0.117523,0.142857,0.136364,0.523728
1421,0.0,0.156863,0.09827,0.0,0.0,0.418879
6092,0.333,0.313725,0.100469,0.0,0.0,0.501578
3556,0.846,0.562353,0.141163,0.0,0.136364,0.617295
8438,0.5,0.542588,0.159754,0.0,0.090909,0.543704
8725,0.583,0.497255,0.114601,0.071429,0.090909,0.504632
6653,0.538,0.497255,0.111464,0.142857,0.136364,0.476686
3567,0.733,0.597176,0.145918,0.142857,0.227273,0.566268
4910,0.462,0.470588,0.147881,0.0,0.045455,0.538063
2122,0.429,0.470588,0.161689,0.071429,0.090909,0.567044
4504,0.941,0.641098,0.177402,0.071429,0.227273,0.661854
5702,0.333,0.497255,0.187296,0.0,0.090909,0.547896
571,0.651,0.885333,0.535246,0.857143,0.909091,0.31284
134,0.0,0.0,0.079358,0.0,0.0,0.45112
7445,0.667,0.612863,0.174904,0.285714,0.181818,0.500233
6307,0.0,0.248627,0.062381,0.0,0.0,0.396988
4417,0.7,0.497255,0.108972,0.142857,0.136364,0.565285
549,0.8,0.497255,0.102633,0.0,0.045455,0.539823
3460,0.235,0.440314,0.163617,0.0,0.181818,0.399317
6772,0.143,0.440314,0.200846,0.0,0.181818,0.459245
2314,0.0,0.248627,0.061646,0.0,0.0,0.417275
2624,0.0,0.248627,0.108498,0.0,0.0,0.472597
4452,0.0,0.156863,0.127613,0.0,0.0,0.545567
2250,0.6,0.440314,0.121007,0.071429,0.090909,0.544481
3082,0.0,0.156863,0.118305,0.0,0.0,0.537598
5108,0.667,0.440314,0.087374,0.0,0.045455,0.451327
8072,0.571,0.521098,0.109421,0.0,0.136364,0.467163
1720,0.0,0.248627,0.058877,0.0,0.0,0.460539
671,0.692,0.542588,0.12649,0.142857,0.136364,0.532008
2650,0.462,0.470588,0.12916,0.071429,0.090909,0.550691
5029,0.0,0.313725,0.167808,0.0,0.0,0.488589
6418,0.0,0.156863,0.109554,0.0,0.0,0.533044
6257,0.429,0.470588,0.157128,0.071429,0.045455,0.560575
311,0.0,0.248627,0.123349,0.0,0.0,0.511049
6230,0.444,0.497255,0.201368,0.0,0.136364,0.5037
8710,0.25,0.470588,0.228299,0.071429,0.136364,0.617088
8134,0.5,0.597176,0.279762,0.0,0.090909,0.593127
4067,0.0,0.364235,0.634968,0.0,0.0,0.418103
4311,0.214,0.497255,0.302419,0.285714,0.181818,0.712001
8480,0.0,0.156863,0.031221,0.0,0.0,0.330332
4761,0.0,0.248627,0.053344,0.0,0.0,0.355535
2363,0.0,0.248627,0.074057,0.0,0.0,0.376753
5325,0.667,0.440314,0.094894,0.071429,0.136364,0.528075
3798,0.667,0.612863,0.261241,0.214286,0.181818,0.698494
7448,0.571,0.521098,0.130649,0.0,0.136364,0.417689
4665,0.5,0.40549,0.049369,0.0,0.045455,0.371009
5450,0.0,0.156863,0.064618,0.0,0.0,0.422864
2614,0.667,0.440314,0.095148,0.0,0.090909,0.514206
8631,0.636,0.497255,0.110143,0.0,0.090909,0.533975
3657,0.583,0.497255,0.126538,0.071429,0.090909,0.504632
3035,0.529,0.542588,0.175786,0.071429,0.090909,0.571599
6235,0.462,0.470588,0.093214,0.0,0.136364,0.384619
6875,0.0,0.156863,0.053452,0.0,0.0,0.491694
6894,0.0,0.248627,0.061713,0.0,0.0,0.447343
3437,0.72,0.666353,0.26996,0.071429,0.227273,0.605807
8774,0.879,0.791216,0.321427,0.142857,0.5,0.644983
8431,0.333,0.521098,0.177889,0.142857,0.090909,0.431972
3989,0.071,0.364235,0.265238,0.071429,0.090909,0.559385
7729,0.0,0.156863,0.068348,0.0,0.0,0.422864
8312,0.818,0.521098,0.081719,0.071429,0.136364,0.372975
8573,0.727,0.521098,0.078731,0.0,0.136364,0.364695
6947,0.727,0.497255,0.112126,0.071429,0.090909,0.543135
3108,0.692,0.542588,0.110576,0.071429,0.090909,0.43161
5910,0.7,0.497255,0.11562,0.0,0.045455,0.545464
1836,0.6,0.440314,0.103753,0.142857,0.090909,0.496351
6319,0.75,0.627451,0.198647,0.071429,0.272727,0.583346
2547,0.815,0.709647,0.305932,0.214286,0.409091,0.634943
7003,0.545,0.580392,0.266956,0.428571,0.454545,0.651193
4010,0.35,0.542588,0.21437,0.071429,0.090909,0.511411
3731,0.615,0.641098,0.259402,0.142857,0.181818,0.531336
6533,0.0,0.248627,0.028786,0.0,0.0,0.284221
6722,0.5,0.521098,0.167178,0.142857,0.136364,0.428401
459,0.471,0.521098,0.219255,0.0,0.045455,0.498991
5683,0.0,0.248627,0.063874,0.0,0.0,0.376236
5645,0.462,0.470588,0.123454,0.071429,0.090909,0.451172
2656,0.583,0.497255,0.131362,0.0,0.045455,0.507685
4779,0.4,0.542588,0.224525,0.0,0.090909,0.576515
4280,0.0,0.248627,0.063721,0.0,0.0,0.375304
11,0.429,0.470588,0.144218,0.0,0.045455,0.496766
2688,0.615,0.497255,0.119044,0.0,0.045455,0.44667
5905,0.714,0.542588,0.114449,0.0,0.181818,0.514154
5103,0.556,0.542588,0.14699,0.142857,0.272727,0.485432
3705,0.316,0.497255,0.186653,0.0,0.090909,0.526885
286,0.708,0.666353,0.225037,0.214286,0.227273,0.515862
7819,0.522,0.597176,0.240283,0.142857,0.181818,0.555245
1864,0.625,0.542588,0.136575,0.285714,0.181818,0.48833
1789,0.6,0.562353,0.136476,0.0,0.045455,0.513171
3631,0.563,0.562353,0.151035,0.0,0.045455,0.527713
7077,0.438,0.521098,0.149539,0.071429,0.136364,0.531698
7031,0.45,0.562353,0.181297,0.214286,0.181818,0.516328
5175,0.824,0.627451,0.1868,0.0,0.181818,0.623092
8039,0.714,0.542588,0.120014,0.285714,0.181818,0.557833
3831,0.6,0.440314,0.089373,0.285714,0.181818,0.638721
1079,0.714,0.542588,0.105411,0.285714,0.181818,0.549087
3285,0.727,0.497255,0.086805,0.214286,0.136364,0.502769
7408,0.667,0.440314,0.088354,0.214286,0.136364,0.547275
3493,0.727,0.497255,0.096374,0.214286,0.136364,0.502769
5026,0.571,0.497255,0.114694,0.142857,0.136364,0.537339
8254,0.5,0.440314,0.10761,0.214286,0.272727,0.64814
5076,0.5,0.521098,0.132679,0.071429,0.181818,0.49925
2686,0.0,0.156863,0.0834,0.0,0.0,0.442426
7131,0.545,0.440314,0.134287,0.285714,0.227273,0.60177
2114,0.545,0.470588,0.08242,0.0,0.090909,0.45288
2567,0.0,0.248627,0.088771,0.0,0.0,0.47239
3507,0.5,0.440314,0.126764,0.0,0.090909,0.553899
6199,0.655,0.699451,0.287609,0.142857,0.272727,0.611033
4033,0.632,0.627451,0.133892,0.142857,0.227273,0.360969
1492,0.643,0.542588,0.13315,0.0,0.090909,0.495161
2907,0.316,0.521098,0.192286,0.142857,0.090909,0.447084
1502,0.25,0.440314,0.264258,0.142857,0.181818,0.543497
3488,0.25,0.440314,0.274018,0.142857,0.181818,0.597112
7783,0.432,0.641098,0.462214,0.0,0.318182,0.747503
736,0.48,0.612863,0.304182,0.357143,0.272727,0.623816
8016,0.0,0.364235,0.130325,0.0,0.0,0.375511
5419,0.5,0.562353,0.15093,0.071429,0.090909,0.497542
3553,0.462,0.470588,0.139413,0.0,0.045455,0.494799
7696,0.316,0.440314,0.212429,0.071429,0.181818,0.577809
2877,0.429,0.597176,0.333535,0.071429,0.090909,0.620194
2668,0.0,0.313725,0.121309,0.0,0.0,0.483776
8408,0.0,0.248627,0.182768,0.0,0.0,0.548414
2772,0.72,0.677961,0.247497,0.214286,0.318182,0.716245
4897,0.0,0.313725,0.10411,0.0,0.0,0.390623
5368,0.583,0.497255,0.124498,0.071429,0.090909,0.563577
1268,0.813,0.597176,0.135365,0.071429,0.227273,0.5362
3188,0.545,0.580392,0.228289,0.071429,0.181818,0.554055
2061,0.065,0.40549,0.321888,0.071429,0.090909,0.630078
2926,0.0,0.0,0.103718,0.0,0.0,0.45112
644,0.571,0.521098,0.120969,0.071429,0.090909,0.458159
4130,0.2,0.313725,0.119769,0.0,0.0,0.511049
2841,0.0,0.248627,0.10053,0.0,0.0,0.434301
548,0.167,0.313725,0.133695,0.0,0.045455,0.373286
6924,0.4,0.497255,0.140899,0.0,0.045455,0.392848
4923,0.706,0.580392,0.183344,0.142857,0.181818,0.631268
4634,0.462,0.497255,0.118589,0.071429,0.090909,0.451327
824,0.952,0.688941,0.203929,0.214286,0.227273,0.553278
6070,0.85,0.804549,0.358754,0.285714,0.454545,0.586296
6478,0.125,0.40549,0.107632,0.0,0.136364,0.385654
5784,0.471,0.542588,0.158354,0.142857,0.090909,0.481602
7968,0.462,0.470588,0.147175,0.071429,0.181818,0.546033
6379,0.353,0.497255,0.158608,0.0,0.090909,0.541272
7325,0.367,0.562353,0.364953,0.071429,0.181818,0.65849
6331,0.692,0.542588,0.13842,0.0,0.045455,0.518398
1463,0.0,0.248627,0.210357,0.0,0.0,0.419034
5433,0.0,0.0,0.115931,0.0,0.0,0.190654
6611,1.0,0.627451,0.147206,0.0,0.090909,0.51079
8782,0.706,0.580392,0.172489,0.0,0.090909,0.544688
4908,0.846,0.562353,0.099489,0.0,0.181818,0.361072
8065,0.65,0.627451,0.181616,0.0,0.272727,0.519278
4309,0.667,0.497255,0.11056,0.0,0.181818,0.345288
1118,0.667,0.521098,0.0942,0.0,0.136364,0.3619
2224,0.538,0.497255,0.131566,0.0,0.136364,0.402111
7435,0.571,0.497255,0.142812,0.0,0.181818,0.365678
5095,0.474,0.521098,0.200165,0.0,0.136364,0.400404
5863,0.636,0.612863,0.226399,0.214286,0.318182,0.512343
1469,0.667,0.612863,0.22125,0.071429,0.272727,0.471355
7042,0.696,0.641098,0.244169,0.071429,0.181818,0.493453
1750,0.684,0.612863,0.174179,0.142857,0.227273,0.476479
4814,0.684,0.612863,0.186803,0.071429,0.227273,0.462609
8302,0.0,0.156863,0.050381,0.0,0.0,0.360348
3666,0.385,0.440314,0.094814,0.0,0.045455,0.404182
4191,0.6,0.580392,0.253356,0.285714,0.272727,0.749418
2863,0.333,0.470588,0.211328,0.142857,0.181818,0.580086
6569,0.591,0.612863,0.189559,0.285714,0.318182,0.46116
5656,0.9,0.666353,0.19437,0.0,0.227273,0.614656
1347,0.842,0.654118,0.194513,0.071429,0.136364,0.600373
1115,0.875,0.627451,0.145567,0.0,0.136364,0.521451
2835,0.929,0.612863,0.14656,0.0,0.045455,0.58433
757,0.0,0.248627,0.186364,0.0,0.0,0.674533
5139,0.615,0.542588,0.130185,0.0,0.090909,0.513844
3696,0.5,0.521098,0.125093,0.071429,0.090909,0.495161
8047,0.214,0.521098,0.356195,0.0,0.045455,0.60058
6362,0.462,0.497255,0.171916,0.214286,0.136364,0.569322
3530,0.71,0.719216,0.323056,0.285714,0.454545,0.500181
3663,0.75,0.440314,0.071985,0.071429,0.090909,0.433059
8509,0.0,0.313725,0.122025,0.0,0.0,0.405838
3075,0.429,0.497255,0.138726,0.071429,0.090909,0.477307
6121,0.429,0.470588,0.125943,0.142857,0.136364,0.480722
2665,0.4,0.470588,0.164584,0.071429,0.090909,0.553589
484,0.5,0.597176,0.248204,0.142857,0.181818,0.588314
2770,0.926,0.737255,0.268745,0.142857,0.363636,0.659473
1614,0.821,0.728471,0.278715,0.285714,0.363636,0.630958
125,0.958,0.719216,0.237085,0.214286,0.318182,0.665476
34,0.778,0.627451,0.183197,0.0,0.227273,0.609222
6815,0.714,0.641098,0.22716,0.142857,0.272727,0.614915
1695,0.591,0.612863,0.217712,0.0,0.181818,0.576049
5809,0.0,0.248627,0.104584,0.0,0.0,0.489003
3903,0.8,0.497255,0.089818,0.071429,0.090909,0.412617
585,0.571,0.521098,0.137647,0.214286,0.136364,0.521296
2806,0.833,0.641098,0.193075,0.0,0.090909,0.620194
1753,0.0,0.248627,0.047358,0.0,0.0,0.244993
6954,0.765,0.597176,0.160553,0.142857,0.272727,0.62335
192,0.8,0.777098,0.361211,0.142857,0.272727,0.639342
6805,0.0,0.313725,0.113764,0.0,0.0,0.328986
5220,0.0,0.313725,0.111868,0.0,0.0,0.371009
3415,0.786,0.562353,0.138697,0.071429,0.181818,0.518398
6118,0.0,0.248627,0.259634,0.0,0.0,0.648191
2175,0.0,0.248627,0.369519,0.0,0.0,0.723801
3247,0.0,0.313725,0.080462,0.0,0.0,0.374528
7302,0.0,0.248627,0.089233,0.0,0.0,0.396315
2503,0.545,0.470588,0.110127,0.142857,0.090909,0.490452
3260,0.245,0.627451,0.527962,0.285714,0.181818,0.664183
5948,0.667,0.562353,0.157943,0.071429,0.090909,0.446773
1895,0.545,0.470588,0.111359,0.142857,0.090909,0.455105
5430,0.545,0.470588,0.122958,0.142857,0.090909,0.455105
7873,0.0,0.248627,0.074986,0.0,0.0,0.452104
1759,0.778,0.497255,0.077859,0.0,0.045455,0.403923
2591,0.7,0.497255,0.083473,0.0,0.045455,0.40413
6393,0.667,0.580392,0.207471,0.0,0.136364,0.578947
381,0.778,0.470588,0.071845,0.0,0.136364,0.410133
7511,1.0,0.641098,0.143652,0.0,0.181818,0.564302
1058,0.5,0.497255,0.143639,0.071429,0.090909,0.535372
2793,0.0,0.156863,0.098677,0.0,0.0,0.421622
3430,0.5,0.440314,0.138933,0.0,0.045455,0.500699
1821,0.769,0.562353,0.126423,0.071429,0.181818,0.474771
3097,0.733,0.562353,0.152979,0.285714,0.272727,0.574548
22,0.688,0.562353,0.163859,0.285714,0.272727,0.588625
3170,0.0,0.248627,0.191678,0.0,0.0,0.515293
8012,0.0,0.0,0.193912,0.0,0.0,0.505149
8383,0.647,0.562353,0.15408,0.0,0.181818,0.547017
7254,0.333,0.627451,0.348329,0.428571,0.454545,0.384205
3572,0.429,0.497255,0.149879,0.071429,0.045455,0.446722
493,0.4,0.497255,0.15527,0.142857,0.090909,0.419862
2046,0.8,0.542588,0.090133,0.0,0.090909,0.394711
3218,0.8,0.542588,0.099365,0.0,0.090909,0.482948
4568,0.64,0.641098,0.285601,0.071429,0.272727,0.636754
7557,0.429,0.521098,0.10867,0.071429,0.090909,0.356208
4233,0.529,0.542588,0.174742,0.071429,0.181818,0.539357
2086,0.741,0.688941,0.289592,0.142857,0.181818,0.624851
633,0.438,0.521098,0.164575,0.071429,0.090909,0.550587
6995,0.194,0.440314,0.416311,0.071429,0.181818,0.743777
6347,0.0,0.248627,0.103607,0.0,0.0,0.53206
832,0.238,0.440314,0.172919,0.0,0.136364,0.449723
6659,0.69,0.728471,0.234905,0.357143,0.318182,0.439839
439,0.5,0.521098,0.100565,0.0,0.136364,0.486053
4418,0.429,0.521098,0.139652,0.142857,0.090909,0.404958
515,1.0,0.762039,0.294451,0.0,0.363636,0.732133
284,0.0,0.156863,0.064491,0.0,0.0,0.422864
345,0.0,0.156863,0.071969,0.0,0.0,0.464886
5842,0.429,0.521098,0.113647,0.071429,0.045455,0.427315
4821,0.0,0.156863,0.123394,0.0,0.0,0.494333
4359,0.5,0.497255,0.155057,0.071429,0.090909,0.535372
2063,0.455,0.580392,0.202542,0.0,0.181818,0.459556
597,0.474,0.542588,0.177285,0.142857,0.227273,0.496921
7287,0.0,0.248627,0.104803,0.0,0.0,0.355742
4244,0.737,0.612863,0.209972,0.071429,0.181818,0.613259
2616,0.524,0.562353,0.252487,0.142857,0.181818,0.569994
315,0.0,0.156863,0.263962,0.0,0.0,0.618434
5153,0.348,0.542588,0.263516,0.142857,0.181818,0.592196
1544,0.621,0.666353,0.333459,0.142857,0.272727,0.597992
2435,0.0,0.156863,0.162949,0.0,0.0,0.54091
6719,0.636,0.497255,0.114369,0.142857,0.136364,0.489365
3795,0.583,0.497255,0.125208,0.071429,0.136364,0.51255
7473,0.176,0.470588,0.152276,0.0,0.181818,0.408425
4082,0.176,0.440314,0.152136,0.0,0.181818,0.412772
7419,0.444,0.521098,0.133281,0.071429,0.181818,0.47948
3889,0.263,0.497255,0.158767,0.0,0.181818,0.372458
7750,0.15,0.470588,0.172075,0.0,0.181818,0.387517
2468,0.0,0.248627,0.06001,0.0,0.0,0.396522
1925,0.353,0.440314,0.212289,0.071429,0.181818,0.643689
2137,0.167,0.313725,0.141007,0.0,0.0,0.504477
3175,0.462,0.497255,0.133373,0.071429,0.045455,0.54624
3605,0.0,0.156863,0.160947,0.0,0.0,0.462661
4955,0.583,0.497255,0.085894,0.0,0.181818,0.346582
6639,0.636,0.497255,0.090343,0.0,0.136364,0.344512
8648,0.0,0.248627,0.090063,0.0,0.0,0.457072
5670,0.0,0.248627,0.108253,0.0,0.0,0.494644
2873,0.0,0.0,0.117281,0.0,0.0,0.482793
2399,0.0,0.0,0.172037,0.0,0.0,0.540962
721,0.722,0.612863,0.184216,0.142857,0.136364,0.557884
210,0.813,0.597176,0.13442,0.071429,0.227273,0.495989
4732,0.563,0.542588,0.137835,0.071429,0.227273,0.482793
8342,0.609,0.641098,0.251841,0.357143,0.272727,0.52202
4087,0.0,0.156863,0.115349,0.0,0.0,0.541169
2186,0.375,0.497255,0.157953,0.071429,0.045455,0.499043
2911,0.833,0.699451,0.238348,0.0,0.227273,0.63044
7938,0.5,0.470588,0.129481,0.071429,0.136364,0.530818
8402,0.588,0.597176,0.136533,0.0,0.181818,0.45997
2737,0.414,0.597176,0.326069,0.0,0.090909,0.427108
4183,0.48,0.597176,0.29019,0.0,0.090909,0.414014
3092,0.444,0.597176,0.293709,0.0,0.090909,0.595715
3583,0.889,0.641098,0.158662,0.071429,0.227273,0.507375
8878,0.824,0.627451,0.146529,0.071429,0.227273,0.558091
209,0.0,0.313725,0.084459,0.0,0.0,0.334524
7703,0.467,0.542588,0.133583,0.071429,0.090909,0.37815
8050,0.571,0.597176,0.210857,0.0,0.090909,0.593904
147,0.7,0.497255,0.093882,0.071429,0.090909,0.470941
5476,0.0,0.248627,0.03965,0.0,0.0,0.368007
8856,0.182,0.364235,0.071762,0.0,0.090909,0.432542
8104,0.0,0.313725,0.097732,0.0,0.0,0.390778
7030,0.5,0.470588,0.138958,0.142857,0.090909,0.552399
748,0.526,0.580392,0.211681,0.0,0.045455,0.593179
7078,0.0,0.0,0.106646,0.0,0.0,0.397764
5110,0.714,0.580392,0.139031,0.0,0.045455,0.526678
567,0.6,0.470588,0.090792,0.0,0.136364,0.424416
5060,0.0,0.0,0.095031,0.0,0.0,0.511981
2848,0.773,0.666353,0.220251,0.214286,0.318182,0.582156
4005,0.0,0.156863,0.094903,0.0,0.0,0.448481
3985,0.0,0.248627,0.28394,0.0,0.0,0.56306
5668,0.5,0.562353,0.192066,0.0,0.045455,0.568494
70,0.429,0.497255,0.120231,0.0,0.045455,0.448585
3239,0.444,0.542588,0.189794,0.0,0.090909,0.571392
5178,0.444,0.542588,0.189119,0.0,0.090909,0.571392
2852,0.4,0.542588,0.218256,0.0,0.090909,0.597526
955,0.25,0.542588,0.394774,0.0,0.090909,0.733116
6525,0.636,0.497255,0.100052,0.142857,0.136364,0.460022
3964,0.632,0.597176,0.203271,0.285714,0.181818,0.498577
5718,0.571,0.542588,0.130783,0.0,0.090909,0.514051
8113,0.706,0.612863,0.179509,0.071429,0.090909,0.557781
6034,0.0,0.364235,0.123346,0.0,0.0,0.340165
7982,0.7,0.641098,0.178672,0.0,0.227273,0.510894
6775,0.786,0.562353,0.13358,0.071429,0.181818,0.532267
812,0.462,0.470588,0.138808,0.142857,0.136364,0.580914
5040,0.533,0.521098,0.151636,0.142857,0.090909,0.523107
5635,0.4,0.440314,0.124851,0.0,0.136364,0.501009
4881,0.5,0.497255,0.126643,0.142857,0.136364,0.492367
5815,0.286,0.521098,0.149434,0.0,0.136364,0.424416
2387,0.429,0.470588,0.167503,0.0,0.090909,0.585313
5416,0.353,0.440314,0.152174,0.0,0.136364,0.529628
562,0.333,0.497255,0.184009,0.142857,0.136364,0.533613
7967,0.615,0.542588,0.115387,0.071429,0.136364,0.455054
1879,0.385,0.470588,0.115788,0.0,0.181818,0.399627
2490,0.0,0.248627,0.120514,0.0,0.0,0.488796
4473,0.308,0.40549,0.14061,0.0,0.181818,0.479222
2104,0.882,0.627451,0.172295,0.0,0.181818,0.577705
5302,0.682,0.641098,0.239421,0.142857,0.181818,0.597837
7401,0.0,0.248627,0.080141,0.0,0.0,0.437768
3465,0.583,0.497255,0.115648,0.142857,0.181818,0.518501
2410,0.0,0.248627,0.122375,0.0,0.0,0.455105
4994,0.0,0.156863,0.077548,0.0,0.0,0.300316
3088,0.786,0.580392,0.117933,0.0,0.045455,0.498111
6239,0.0,0.156863,0.084911,0.0,0.0,0.443616
1059,0.0,0.248627,0.104797,0.0,0.0,0.315582
8271,0.824,0.627451,0.167032,0.071429,0.227273,0.603633
33,0.474,0.562353,0.175025,0.071429,0.090909,0.540341
7774,0.882,0.627451,0.152896,0.214286,0.136364,0.523211
446,0.692,0.542588,0.118274,0.071429,0.136364,0.509859
8200,0.783,0.677961,0.241944,0.0,0.272727,0.647726
7684,0.0,0.248627,0.180737,0.0,0.0,0.535631
569,0.333,0.542588,0.193304,0.142857,0.090909,0.46323
1635,0.429,0.440314,0.146073,0.0,0.045455,0.575946
3746,0.167,0.248627,0.107629,0.0,0.0,0.544481
470,0.727,0.497255,0.123196,0.142857,0.090909,0.53972
6967,0.0,0.156863,0.086232,0.0,0.0,0.443616
6832,0.0,0.313725,0.127292,0.0,0.0,0.310045
475,0.545,0.470588,0.101745,0.0,0.045455,0.441702
979,0.0,0.156863,0.102557,0.0,0.0,0.500181
6492,0.5,0.470588,0.112065,0.0,0.045455,0.479118
