superconduct/table3.criticaltemp,superconduct/table3.wtd_range_atomic_radius,wtd_mean_atomic_mass
110.0,59.7131681877445,111.260007822686
26.0,50.736,75.0570624
5.01,30.8528037383178,58.947608411215
10.16,68.5742574257426,72.3630693069307
58.0,70.2571428571429,81.48295
51.8,70.2571428571429,92.6762571428571
1.2,22.5,111.415
87.0,17.86,58.0835073333333
85.0,38.7046153846154,51.2484869230769
12.5,85.8316831683168,51.0405811881188
1.58,89.6941176470588,136.899038235294
84.0,38.4150943396226,89.4838603773585
81.0,29.3226666666667,47.5951046666667
51.0,35.7138461538462,51.1411478461538
4.5,57.9368421052632,100.950339768421
5.67,10.46,74.00061
107.3,37.6730769230769,89.6752173807692
7.44,36.0,104.142587333333
114.1,20.8,65.2390533333333
80.5,26.0332225913621,59.0453056478405
40.75,18.5714285714286,49.1890857142857
0.07,112.739130434783,79.6931152173913
4.227,105.666666666667,114.004631333333
34.0,55.4333333333333,15.328995
7.39,58.8387909319899,54.1122523425693
23.5,23.0694444444444,59.71965625
2.25,59.16,131.68015
2.78,104.333333333333,67.9769
107.0,38.2411067193676,89.9527545454546
2.775,29.6,105.90217
5.7,44.36,151.91314
92.0,65.4285714285714,92.8893728571429
6.23,98.15,208.290835
7.69,53.1,52.55284
0.46,21.0,64.6758
104.0,23.8611111111111,46.6337027777778
10.1,16.5,97.20232
2.36,17.3333333333333,150.26379
36.0,44.945219123506,75.1119996015936
2.3,102.11,188.748009
70.0,27.1466666666667,59.2006613333333
113.0,27.9166666666667,61.5342
69.3,22.8,53.81288
67.8,37.8716216216216,50.1822308783784
33.8,12.8615384615385,55.6618692307692
4.77,105.666666666667,114.004631333333
10.2,66.5,96.47929
84.0,37.2038461538462,57.3457015384615
30.0,19.5294117647059,50.4615058823529
17.8,52.2380952380952,13.3005857142857
45.0,37.6976923076923,50.8659575162308
0.182,43.61828,36.67612152
47.0,28.6057319907049,55.9472419829589
77.1,69.5714285714286,81.3743784821429
2.8,66.5333333333333,59.844
102.0,75.6279069767442,87.5312604651163
34.8,54.92,15.332994
85.0,16.0568570676494,58.6668782837589
1.14,79.3529411764706,130.605391176471
92.6,25.9070072036673,59.0996337917485
4.25,38.32,87.090220448
3.12,69.9937106918239,61.1854579874214
2.7,53.0909090909091,158.168836363636
25.5,55.7142857142857,77.3863857142857
2.252,111.316457142857,110.477863971429
1.39,13.0,112.4475
96.0,60.9375,74.592525
22.3,51.2821428571429,56.8120920714286
5.13,54.6166666666667,80.4595883333333
10.4,72.62,61.8990983888889
38.3,25.5875663381349,50.7977840030326
8.0,32.6996904024768,43.1689605263158
17.0,35.5285714285714,56.9334007142857
4.3,26.2647058823529,86.46
79.0,16.2666666666667,59.2244
0.73,34.0,191.4222
110.0,44.5,89.10717
16.83,100.5,45.2275
71.3,25.6666666666667,60.0381975
13.9,51.3714285714286,57.9216260571429
65.3,28.7414187643021,52.5685065980168
6.9,76.0,42.47918
41.8,57.925,74.39396262
41.5,47.9911111111111,100.343350866667
75.0,32.8181818181818,76.633
1.6,53.0,57.4581
37.8,54.1033333333333,14.90384
30.35,40.5070422535211,60.6270140845071
67.2,33.5586635586636,57.3906738927739
3.6,50.0,124.03935
90.0,68.5571428571428,84.3157621928571
39.0,56.7733333333333,15.4466727466667
92.8,20.8560311284047,56.4395245136187
76.0,15.9685863874346,58.4323188481675
11.22,105.0,118.92142725
1.06,32.0,65.4556
86.0,22.2307692307692,57.8657384615385
10.2,44.844,79.014827115
2.2,57.1578947368421,67.9599210526316
3.08,105.5,133.5882
92.6,36.263787119167,51.3505552333205
1.4,42.125,48.6846625
2.2,86.7142857142857,116.730214285714
91.0,26.12,60.6628013333333
71.8,65.4285714285714,90.0337865785714
39.0,56.9166666666667,114.6292935
60.0,54.395,57.35401375
5.2,87.3703703703704,40.6676111111111
36.8,40.5,74.35918519
40.0,31.8040435458787,62.8339956454121
1.71,79.05,122.017733333333
8.14,58.5950877192982,36.1498161403509
83.0,49.21625,99.82911
10.0,43.625,14.1437675
15.0,32.7545454545455,68.7531245545455
81.0,38.8043310131477,57.5005307037896
116.5,42.8893709327549,90.4339696312364
5.57,13.55,96.341386
12.3,45.5123966942149,54.3710660330579
67.0,38.284,49.718382
34.0,26.7894736842105,48.1454079736842
10.7,75.0,52.61535
37.8,35.0,57.9077914285714
45.0,34.4585091420534,57.2594196905766
92.0,48.75,97.046275
70.0,16.037859865913,58.6163975023005
1.09,57.6,119.7745
84.8,38.02,54.6216399666667
7.5,77.3333333333333,124.888333333333
26.2,8.69931140015302,56.1078276970161
36.4,40.5,50.6182875
1.5,104.0,29.7054113004484
3.7,58.9166666666667,51.0128916666667
73.9,16.0083978480514,58.5381088308621
92.0,65.4285714285714,91.9702
5.47,86.6666666666667,80.4603983333333
2.39,59.472,79.79938464
57.5,41.5866666666667,99.0072413333333
2.418,154.44,203.9354735
7.25,66.3619402985075,46.2663944029851
88.8,22.6153846153846,51.2456653846154
2.4,80.613,155.57225123
12.5,74.45,66.98307165
58.0,26.6133333333333,60.709832
18.7,5.472,69.4311648
22.0,30.7530769230769,52.9657249230769
36.585,40.2061855670103,118.592231958763
32.0,20.2,62.2432411111111
25.4,70.1557142857143,90.4925671428571
88.3,32.4338461538462,57.4422230769231
1.6,31.9852941176471,43.7388927205882
1.56,41.4100418410042,35.7320794979079
85.0,38.2030769230769,56.4673646153846
105.0,27.5947281713344,61.009086985173
20.4,57.472,60.37165112
77.4,37.4307692307692,55.4758742307692
4.0,20.4444444444444,51.1491111111111
82.6,22.6153846153846,51.2456653846154
2.7,105.85,74.86982386
83.0,26.6666666666667,58.9965569237333
7.85,119.594,110.2505555
30.69,37.1673151750973,51.6856451361868
73.0,23.1578947368421,50.0649394736842
1.87,49.02,118.00524
8.35,97.5,120.02425
4.15,60.7916666666667,54.7171416666667
0.27,42.6333333333333,134.033293333333
30.4,46.3585714285714,55.7415139571429
22.1,48.8022857142857,57.8834378914286
32.25,24.5,62.6851333333333
90.0,21.5384615384615,57.0937015384615
91.4,22.7906976744186,51.518892248062
12.0,32.9828571428571,61.4067971428571
112.0,38.9805825242718,89.5890815533981
14.0,48.9471428571429,56.2751655142857
32.0,29.2283950617284,45.6966492283951
90.0,36.3899466869764,52.2979986290937
90.1,38.6820987654321,51.189875
6.47,17.9,145.59585
1.0,31.4,70.9929
3.72,86.35,42.450696
5.0,18.6666666666667,15.67038976
30.0,31.3836477987421,48.5224644654088
5.523,61.5510835913313,55.4001278224974
84.0,16.0168045162137,58.5604476565577
2.11,161.542,85.38089645
70.0,70.1557142857143,81.48426
3.7,78.25,68.413425
8.0,32.0184899845917,54.4332048921418
1.075,50.6,69.1289
95.0,52.8720930232558,65.9875220930233
8.22,76.3711111111111,69.1027577777778
2.18,43.03,96.247045
32.0,19.0769230769231,46.0918192307692
29.9,50.925,56.763801
73.3,35.2586872586873,52.1848679536679
9.0,20.0,59.21538
35.7,46.8428571428571,56.8088170714286
21.9,65.4285714285714,85.1711642857143
45.0,23.453488372093,60.207638372093
12.7,36.6666666666667,103.511254
3.02,32.8,89.699276
10.3,98.75,44.95150965
18.25,144.6,101.4991175
14.9,93.329,55.6932195
86.6,39.2845454545455,35.5961809090909
30.0,43.8639125151883,73.6898495747266
1.4,150.39,100.0039775
4.7,36.25,74.4836375
86.0,38.9088803088803,51.3838756756757
0.065,11.0,123.155
108.0,22.0210526315789,53.8566652631579
3.78,35.1428571428571,58.1398771428571
20.0,55.96,79.92861307
3.88,184.454,96.225264
7.7,60.95,123.7007
1.22,23.3333333333333,38.368065
13.2,41.7,59.774531
6.16,116.75,110.92448715
74.0,24.5333333333333,49.7159366666667
2.77,180.6,181.210836
3.6,46.0487804878049,58.7036293463415
18.07,144.225,101.10036
70.0,26.6,31.5264557142857
42.0,24.4516547696301,54.6099188189487
8.8,67.6995073891626,89.3655665024631
19.55,4.5,69.03825
0.38,163.96,101.14342
30.0,48.827027027027,57.6524547254623
1.36,63.1542288557214,123.060935323383
81.8,36.9781931464174,57.2557551401869
0.0138,10.6641604010025,123.166140350877
32.0,49.1052631578947,79.6030184210526
95.2,22.8438228438228,51.6016882672883
31.7,51.2164285714286,56.7984186428571
2.9,50.25,124.87195
80.2,17.2881618730134,47.6680913714241
5.58,160.59,50.849265
0.78,65.6,80.1528
5.3,78.3333333333333,40.5874259259259
36.0,43.98,70.0686361
30.0,51.04,56.7289623928571
0.85,62.7123287671233,51.1959384
53.0,34.8753894080997,50.3823698403427
38.2,57.48,15.4141333333333
93.9,35.5452793834297,51.3257427360308
0.41,12.6666666666667,81.9344
20.0,9.58904109589041,55.3445369863014
5.32,30.6,87.45970032
42.05,35.8179059180577,50.0363435204856
133.0,20.5521472392638,53.916136196319
23.9,49.7035714285714,56.6737688571429
9.09,34.8,85.90295432
9.0,27.49,57.5647936285714
93.5,22.8438228438228,51.6016882672883
8.7,51.7777777777778,69.125
105.0,38.8703339882122,89.7971155206287
13.5,58.9357142857143,60.961
69.3,37.0,51.2020798921418
38.0,32.9469745368258,76.8709524322351
17.0,141.7,96.907935
10.2,75.0212765957447,46.0003021276596
85.2,69.5142857142857,80.7592092857143
0.001,53.2728571428571,57.3147394857143
93.45,35.6442687747036,52.1859055486166
19.75,29.1428571428571,55.3053371428571
22.7,45.08,43.0326193875
0.7,160.418,46.7600705458
117.5,34.7886108714409,42.2629293356342
79.8,39.0628366247756,80.0316212567325
3.7,41.965,119.57327
15.0,43.7428571428571,58.0377141428571
31.5,43.3333333333333,115.040137777778
5.8,128.023720349563,56.2945167790262
5.7,58.7714285714286,33.1684725314286
16.0,32.8181818181818,76.633
66.0,25.741935483871,43.7230048387097
15.1,23.4871794871795,42.9195153846154
80.0,24.5562525023355,49.7474348325103
86.5,38.6365384615385,51.2363334615385
58.4,55.2857142857143,79.8734814285714
124.0,39.4262295081967,58.6900229508197
37.76,42.96,71.913744
2.15,57.0,67.5842105263158
22.29,56.38,70.10319
6.6,76.0,42.47918
122.0,27.9166666666667,61.5342
2.16,62.4,161.223655
8.29,76.7647058823529,105.341262941176
74.0,22.8207715594194,51.5657626484515
17.9,62.8266666666667,51.2624170766667
38.5,15.0344827586207,58.9812390804598
20.4,42.35,45.745985
2.1,57.1578947368421,67.9599210526316
1.19,52.3125,139.82261125
34.0,27.7615384615385,52.5576342307692
37.7,22.2367134007173,62.4815066188458
2.05,42.0666666666667,122.68396
8.2,76.0,42.47918
98.0,16.2666666666667,59.2244
0.75,49.5,71.33197895
3.73,73.2,109.03162
6.7,112.0,67.930995
106.5,56.9158878504673,86.6928420560748
14.6,48.75,97.046275
4.18,103.644,124.44952852
76.0,28.3425852498017,53.2140233148295
45.8,38.7176470588235,56.2637829411765
24.0,22.7941176470588,49.5090223529412
8.2,4.59999999999999,130.96816
34.5,65.4285714285714,88.5995528571429
93.0,35.5864197530864,51.3666297067901
38.4,9.66666666666667,15.309
4.51,47.8244147157191,52.639322048495
18.0,18.6259541984733,10.3656730279898
0.94,99.8571428571429,122.471667857143
2.61,82.6896551724138,121.33985137931
46.0,43.1,71.94542524
8.3,105.0,91.644595
7.5,31.8054545454545,70.2804468363636
64.0,37.757528957529,51.3987459459459
21.3,50.345,76.226347588
77.7,37.7769230769231,56.46558
2.8,87.8,204.7768
68.0,48.525,57.34942875
3.46,79.125,60.1336675
3.94,30.6,86.64018032
8.2,0.0,69.723
51.0,30.6442880346508,54.3218379302344
61.0,45.125,75.34845
2.6,16.8,69.4002
16.48,127.701,45.359445955
0.11,186.5,88.9105956
21.9,45.95,72.183665
2.68,0.0,12.0107
10.9,76.2009014810045,64.9883580167418
28.8,47.7333333333333,15.38898
1.21,81.35,162.78302
107.5,42.47,87.073804
4.84,32.85,73.52886
79.1,23.13125,61.25558140625
130.0,47.7083333333333,82.8692083333333
21.0,20.298769771529,68.9337176625659
73.0,28.6322188449848,49.7880036474164
1.695,20.3333333333333,54.3089566666667
8.0,30.6666666666667,118.791866666667
29.5,43.8857142857143,56.4424922857143
20.4,31.4440154440154,52.9879845559846
6.91,89.073,42.5215566
30.0,6.93,70.020537
35.0,30.7076923076923,43.3223907692308
17.0,58.9357142857143,60.961
34.0,34.3618513323983,57.1436833099579
91.0,65.4285714285714,92.3173885714286
5.0,57.54,77.807466
84.0,14.2959641255605,64.7411399103139
17.7,51.3128571428571,56.7978156428571
11.46,29.7142857142857,16.0203142857143
79.0,64.4666666666667,86.2744724666667
92.5,22.7027027027027,51.3817513513513
7.63,178.6,93.059061
77.3,35.2053571428571,50.4346239464286
17.6,98.75,110.3624725
3.6,34.8,95.28195432
15.0,48.5714285714286,41.2745387371429
1.402,114.75,78.991375
1.668,34.32,111.458890632
4.4,33.6108949416342,56.2188470817121
3.45,69.9555555555555,95.6553618
48.0,18.5714285714286,49.1890857142857
6.65,84.0384615384615,66.2751010989011
82.2,35.9723289777095,50.3793138162952
80.0,55.2857142857143,74.7068385714286
0.6,87.8235294117647,139.094989705882
4.5,52.5238095238095,60.2359523809524
7.92,145.0623,132.93450857075
0.6,0.0,9.012182
13.2,65.125,85.6425
10.9,48.7256097560976,71.3851951219512
2.93,150.78,51.004776
89.0,31.2938388625592,37.83911492891
92.5,37.9436834094368,50.7104080365297
3.8,109.375,124.873925
4.2,107.504950495049,157.305935643564
56.5,55.7142857142857,75.0906357142857
2.76,120.25,145.6234405
2.4,13.1,48.57742
67.0,58.2,81.5590542857143
3.74,127.7,56.06442
46.0,53.23,97.00014695
5.0,88.2135922330097,100.496660194175
52.5,36.5425158116655,56.1561580229562
30.8,21.0,70.7623577272727
70.0,27.6026490066225,60.7393235099338
75.0,37.1590346534653,50.9434109684406
4.0,24.0378343118069,55.913098630137
3.2,16.5,121.209
9.19,106.933333333333,90.4715283333333
4.0,56.5,95.87944
69.0,19.3142857142857,35.71484792
54.0,25.2286467214385,53.4623956595877
3.5,43.95,74.23304
1.21,183.6,138.9417859
12.2,104.333333333333,67.9769
26.5,55.7142857142857,80.2266607142857
34.7,52.3533333333333,15.352989
91.0,22.8971962616822,51.6848711838006
27.7,45.0057142857143,34.7657194518857
5.83,126.766922886189,55.9106774163154
0.8,8.66666666666666,81.6926266666667
102.0,56.2727272727273,63.8954318181818
46.4,60.133,72.0338741232
120.0,52.6666666666667,66.5806388888889
86.0,25.0770416024653,49.3852204930663
38.4,10.7046979865772,15.2486241610738
54.5,25.2894736842105,48.3743552631579
16.1,114.5,87.110535
72.2,21.1071428571429,50.4261678571429
19.8,114.5,87.110535
100.0,23.7777777777778,44.9149027777778
6.7,75.425,90.5065
4.85,150.47,52.199922
93.1,21.5384615384615,57.2728307692308
3.315,55.275,173.91327775
4.8,24.0266666666667,63.91128
26.0,40.4388888888889,80.6667533333333
65.3,87.9,104.627
0.38,43.525,58.29693786
33.0,16.2666666666667,57.5685388888889
87.5,36.3692307692308,51.0679746153846
4.8,167.63,50.952046
9.5,135.525,111.866847075
4.0,39.5,91.9885125
72.4,36.6846153846154,54.9623575
5.85,40.0,41.86485
16.6,27.5714285714286,30.5594000857143
77.0,38.4475226425146,49.6703586840703
3.0,28.9166666666667,60.4272733333333
1.34,2.75,64.201978
43.0,44.4,47.07333675
87.5,16.7630922693267,72.4002503740648
9.0,50.345,72.911677463
50.0,65.4285714285714,92.3173885714286
92.1,22.6153846153846,51.2456653846154
92.0,24.4389027431421,54.0876335827099
1.43,101.542857142857,112.961159571429
16.8,49.7171428571429,56.4286277142857
85.0,36.4530769230769,51.7656833846154
89.4,20.5633154259401,56.4058756715272
86.4,16.1482461945731,58.9097242885506
12.3,119.4,76.65419115
6.2,12.1,65.78961
74.0,41.6070327472711,54.1908169319223
33.0,67.2714285714286,90.9726678571429
8.0,50.6678571428571,57.5245544642857
116.7,35.4150197628459,42.7358343434343
21.75,49.92,59.3382057142857
1.0,29.25,110.2797175
20.0,30.6492537313433,46.4243885223881
88.1,37.1660231660232,51.7833096525096
74.0,66.7428571428571,80.0616685714286
9.8,83.8333333333333,58.9756295333333
28.0,25.3,57.0519389285714
61.0,28.9170506912442,51.2278939324117
0.55,36.9047619047619,56.2943223466667
16.5,36.0675,70.105007675
3.26,179.76,166.5526848
107.2,20.8,65.2390533333333
88.2,49.9285714285714,57.4250234285714
2.2,124.28,139.2258188
4.12,59.07,79.822242
2.3,31.2,63.8837
4.1,57.7058823529412,43.174742
35.0,41.6892857142857,56.8617318285714
7.5,26.6363636363636,68.4312
15.23,71.0,53.45654
4.68,119.8,111.093104
21.0,44.7928571428571,57.0140096857143
20.0,26.3669064748201,58.012623381295
19.0,51.5742857142857,57.3949367285714
107.0,52.6666666666667,66.5806388888889
1.9,32.6666666666667,112.137523
7.186,0.0,207.2
0.2,51.1345714285714,56.7890145
0.73,114.13,189.46563
32.0,31.4197530864198,52.9594439814815
5.5,139.86,89.2566316
9.9,26.5,67.4025
85.0,72.0422857142857,81.459894
92.5,21.5384615384615,57.2728307692308
3.9,39.125,116.34875
51.2,23.5576923076923,52.714259775641
86.0,36.0727272727273,42.0216548363636
18.0,44.5,76.1470875
38.0,31.0285714285714,49.3192957142857
134.0,20.4892966360856,53.8001828746177
5.1,53.0,99.91794032
4.6,135.45,102.460740175
0.6,83.0,52.245175
36.4,35.6830769230769,56.3429638461538
37.7,18.374449339207,56.3711419603524
76.6,71.6642857142857,80.9398039285714
79.0,26.9384615384615,48.0294569230769
40.0,47.7142857142857,57.8796044642857
82.0,32.1296296296296,51.3788092592593
1.2,19.0,133.3447845
6.47,18.0875,96.6395355
6.8,95.4,63.936145
29.1,27.3294117647059,51.6605058823529
7.6,70.0,57.3255
8.0,65.0,112.124366666667
92.0,45.125,75.34845
39.0,58.975,74.31898754
60.6,33.3719672384485,52.6090422500386
89.0,24.5462902166776,57.6435881155614
1.25,57.1578947368421,67.7760778947368
6.32,11.6666666666667,62.4360222222222
76.4,38.8006230529595,51.6548828660436
4.0,82.25,79.133365
19.2,52.28,61.4780830848
46.5,18.9079075821673,60.8436632606573
87.0,26.1741424802111,60.095418469657
107.1,39.0,87.928204
3.0,47.7142857142857,57.8796044642857
85.4,38.02,49.5531771666667
0.96,15.0,123.386835
89.5,38.7260126289851,51.2235032188511
1.27,90.2470588235294,139.055762058824
2.36,58.875,121.87596
3.0,33.7987987987988,82.0667429429429
3.51,53.6666666666667,74.714475
88.0,48.61167188769,66.1464624086321
31.0,51.11,56.7949525
3.15,46.9375,55.465725
42.0,60.7755102040816,87.1528587755102
30.0,34.6045197740113,57.4342502824859
86.5,38.8138461538462,51.2470761538462
6.1,111.682,55.4458361356
48.7,31.3230769230769,52.8457207692308
9.0,119.784,55.7387868975
16.0,33.9222222222222,35.1374655555556
66.0,38.0230769230769,55.4578634615385
73.0,35.1230769230769,52.0456930769231
82.0,40.6375,55.2060354166667
35.5,23.52,52.655516
20.0,50.3947179560787,56.6877871106646
20.0,55.2857142857143,89.6780285714286
110.0,10.2966933814553,59.0024253171275
0.037,141.795,188.71451
73.0,21.6923076923077,50.6760846153846
73.0,95.98,100.84638
0.42,49.02,115.1022
50.0,24.9763779527559,55.4381716535433
76.0,38.5953846153846,51.2498976923077
58.5,23.4151003504301,52.4920290219815
116.0,20.55,50.4828
4.72,29.0,56.8024285714286
16.4,40.9,47.61516055
108.0,41.979381443299,83.9828886597938
8.2,50.1271428571429,56.6345580142857
93.5,35.5294285714286,50.199844775
7.5,84.26,49.8546438
87.7,22.9329173166927,51.7405427457098
40.0,57.5588,62.29850114
0.034,11.0,123.155
60.1,57.25,111.932359375
88.3,45.3488372093023,98.8594279069767
18.07,112.25,99.357285
7.44,48.6916666666667,52.5281790833333
2.6,155.06,51.16931
2.4,153.24,52.320509
2.8,48.8125,82.0630875
6.15,12.1,65.78961
6.5,82.16,160.93784
36.0,65.7068376068376,81.2145549145299
85.0,20.4854368932039,58.5590841423948
8.0,24.6545454545455,71.1662867727273
0.65,50.7333333333333,43.1757866666667
65.0,30.475442043222,52.0370308775377
70.0,39.0,94.755516
0.87,71.75,173.0803
2.9,19.3333333333333,82.8052615
37.1,46.8428571428571,56.8088170714286
10.3,47.99,71.515781063
77.5,70.875,70.5306005833333
4.7,67.375,58.4213916666667
65.0,43.3333333333333,100.363852222222
14.8,38.5,51.3259391666667
89.9,37.0230769230769,57.4713203846154
113.0,23.9058823529412,47.9537717647059
20.46,117.25,87.837285
91.1,31.7592592592593,54.8571314814815
3.92,48.6857142857143,100.365234
74.0,16.0558004869382,58.6640706586826
4.92,10.46,74.00061
13.0,53.2632,76.07864088
24.5,25.0928571428571,56.3999490714286
66.0,30.1292775665399,50.1730092775665
53.5,28.5,67.1887508
0.35,10.0,48.3956924
16.0,54.6398063781321,57.6550745373007
61.8,33.1923076923077,51.0590269230769
11.0,45.612,77.21928088
10.5,72.936170212766,42.6542595744681
0.5,113.4,174.89074
50.0,46.7666666666667,45.7373133333333
44.0,38.9569303054033,51.8891016444792
82.0,35.866220735786,49.1637244147157
81.6,36.2123552123552,51.9840888030888
