superconduct/table48.range_atomic_radius,superconduct/table48.range_fie,superconduct/table48.wtd_mean_fie
205.0,810.6,1001.05716639209
80.0,356.8,799.984
205.0,810.6,1001.43538461538
107.0,409.6,843.455555555556
205.0,810.6,1003.62307692308
88.0,167.8,680.865
171.0,817.5,1004.616
2.0,96.5,682.6105
205.0,810.6,1002.51322957198
205.0,810.6,1000.66424148607
33.0,311.0,782.023
10.0,183.3,730.625
145.0,639.5,961.8125
97.0,180.3,849.36
171.0,772.0,1011.62328571429
205.0,810.6,1010.77588571429
140.0,521.9,777.875
205.0,810.6,1000.43846153846
205.0,810.6,1001.22403100775
185.0,781.6,1018.75528571429
171.0,764.1,723.70145631068
171.0,772.0,1011.582
205.0,810.6,1005.48348765432
205.0,810.6,1006.8482863671
205.0,810.6,1004.45393518519
2.0,74.3000000000001,725.665
7.0,60.1999999999999,674.18
89.0,349.5,806.549
123.0,590.1,889.0
171.0,764.1,1014.52688679245
116.0,507.8,1049.27729618163
171.0,764.1,1010.58588683209
61.0,85.3,677.1604
205.0,810.6,740.769142857143
123.0,507.0,758.5
205.0,810.6,998.834976887519
2.0,69.4,674.39
205.0,810.6,1010.40581395349
146.0,219.2,740.007111111111
33.0,59.8,685.414
171.0,764.1,1006.14615384615
171.0,772.0,1011.20178571429
205.0,810.6,1001.05675675676
195.0,894.6,1012.14
171.0,772.0,1011.54071428571
205.0,810.6,732.014285714286
205.0,810.6,1015.81279069767
110.0,436.0,765.566666666667
95.0,276.8,838.6
53.0,72.9,631.875
53.0,119.3,671.7675
35.0,71.4,632.0358
164.0,697.7,1094.88254545455
205.0,810.6,1009.77071688943
39.0,104.1,711.827
145.0,470.3,815.1
205.0,810.6,1002.61444015444
22.0,160.8,788.6
171.0,764.1,1002.81684210526
111.0,335.4,855.257142857143
139.0,443.7,783.7676
13.0,110.0,665.64
77.0,116.5,694.68
41.0,27.9,776.7
139.0,860.4,890.06
77.0,36.1,550.125
205.0,810.6,1007.01333333333
12.0,1.0,760.05
223.0,1277.2,1167.30975609756
84.0,282.6,683.47625
171.0,764.1,1128.94428571429
205.0,810.6,1015.1311486048
53.0,181.3,821.220689655173
205.0,894.6,1020.54
5.0,9.20000000000005,710.668
205.0,810.6,1011.82697012802
33.0,311.0,784.516417910448
205.0,810.6,997.893613707165
22.0,160.8,788.801503759398
177.0,744.1,874.942105263158
205.0,810.6,1000.49704739705
171.0,772.0,1011.52185714286
72.0,206.5,665.05
205.0,810.6,1004.80478331654
5.0,7.69999999999993,650.331
61.0,85.3,693.82
142.0,283.5,747.444444444444
147.0,772.0,889.713
171.0,772.0,1011.57071428571
123.0,949.5,1098.29589041096
205.0,810.6,999.618302180685
69.0,62.9000000000001,779.306
205.0,810.6,1003.32427745665
76.0,261.4,859.066666666667
205.0,810.6,1001.63881278539
196.0,1148.5,946.478
205.0,810.6,1007.762215478
205.0,810.6,1001.44355828221
171.0,772.0,1010.52392857143
153.0,1138.9,947.71
199.0,786.5,1009.701
205.0,810.6,1000.49704739705
139.0,219.2,739.977777777778
171.0,764.1,724.398428290766
190.0,773.0,1011.08571428571
205.0,810.6,1003.32546224961
205.0,810.6,981.102190380578
62.0,129.5,668.275
145.0,470.3,889.521276595745
205.0,810.6,737.985714285714
171.0,772.0,1011.44914285714
250.0,937.6,994.05652173913
205.0,810.6,1011.72857142857
141.0,721.9,901.4775
58.0,80.5999999999999,653.5282
205.0,810.6,975.637100949094
171.0,852.5,770.872531418312
23.0,275.3,746.5805
205.0,810.6,1010.54571428571
183.0,773.0,711.471111111111
118.0,661.2,678.366167290886
103.0,223.0,764.154285714286
205.0,810.6,982.4
174.0,764.1,1020.76451612903
142.0,743.7,1021.60256410256
205.0,810.6,1006.72738555986
205.0,810.6,1003.60615384615
205.0,810.6,760.0
205.0,810.6,998.559016393443
139.0,527.7,775.9
141.0,432.0,840.868421052632
139.0,527.7,773.938
82.0,349.5,806.32
205.0,810.6,997.416666666667
32.0,252.7,792.29
70.0,327.0,772.558823529412
205.0,810.6,1000.81248932702
76.0,450.6,733.63
171.0,772.0,1012.96896551724
171.0,764.1,1030.577
139.0,418.0,841.973684210526
50.0,167.1,644.05625
205.0,810.6,999.738846153846
174.0,764.1,1012.56527551353
97.0,180.3,866.02
82.0,349.5,806.32
171.0,764.1,1005.86666666667
38.0,11.6999999999999,580.125
81.0,222.5,730.93
24.0,102.3,668.9
171.0,764.1,708.159813084112
171.0,764.1,737.0375
77.0,167.1,667.5267
205.0,810.6,994.111895321174
205.0,810.6,990.955294117647
171.0,781.6,1026.46470588235
40.0,237.5,845.4
205.0,810.6,727.742857142857
205.0,810.6,1002.96574074074
58.0,62.9000000000001,779.233333333333
159.0,511.7,789.035618729097
190.0,892.8,1110.04198473282
29.0,328.0,588.067142857143
77.0,130.5,690.896551724138
143.0,1139.9,917.1425
8.0,3.89999999999998,660.675
171.0,772.0,1012.866
205.0,810.6,1003.91822393822
164.0,1148.5,893.90475
205.0,810.6,1001.92461538462
23.0,152.9,745.78
171.0,764.1,999.415
145.0,647.7,923.975
164.0,1148.5,946.478
0.0,0.0,578.7
205.0,810.6,997.227156005878
205.0,810.6,1001.05
151.0,543.4,762.68
84.0,244.9,683.9115
22.0,28.9000000000001,658.255
105.0,397.2,789.94
0.0,0.0,1085.7
144.0,452.1,847.393818415969
78.0,348.4,798.266666666667
44.0,165.2,844.18
171.0,764.1,724.743
146.0,287.2,709.985
171.0,764.1,992.15625
205.0,810.6,749.308333333333
171.0,772.0,1021.30298769772
205.0,810.6,1008.8462006079
128.0,544.6,904.166666666667
92.0,286.5,808.566666666667
171.0,772.0,1011.59714285714
205.0,810.6,999.685328185328
111.0,375.4,806.2941
205.0,894.6,1021.38
171.0,764.1,997.584615384615
190.0,773.0,1011.08571428571
147.0,772.0,1016.87279102384
205.0,810.6,732.442857142857
139.0,527.7,780.94
171.0,764.1,1018.17443946188
171.0,772.0,1011.56085714286
127.0,496.3,1014.8
205.0,810.6,684.574666666667
205.0,810.6,1002.42818532819
8.0,21.1999999999999,664.66
205.0,810.6,1005.64607142857
55.0,96.5,686.8125
153.0,1138.9,935.99
146.0,817.5,990.739285714286
79.0,101.2,710.1
38.0,310.6,680.5768
205.0,810.6,993.835408560311
125.0,252.7,803.411111111111
185.0,764.1,1028.37857142857
53.0,204.2,840.658791208791
205.0,810.6,1003.71299000769
205.0,810.6,740.157142857143
114.0,306.7,812.226470588235
119.0,339.3,837.428571428572
77.0,53.1,545.4723525
0.0,0.0,898.8
53.0,181.3,822.975
103.0,433.2,807.360975609756
5.0,2.29999999999995,650.238
171.0,764.1,1003.49336492891
205.0,810.6,1006.90121765601
113.0,40.2,770.1125
10.0,88.4,597.081188118812
178.0,764.1,738.661428571428
95.0,241.5,830.075
101.0,170.6,743.81
205.0,810.6,739.045714285714
7.0,145.7,678.198
171.0,764.1,737.1685
126.0,326.6,922.78932038835
205.0,810.6,998.718802217537
171.0,772.0,1011.22272727273
171.0,764.1,1015.21456953642
205.0,810.6,1001.63403465347
185.0,723.7,1017.90756686236
33.0,311.0,713.5
41.0,74.9,626.473333333333
113.0,40.1,780.15
171.0,764.1,1003.62571428571
205.0,810.6,997.315625484421
205.0,810.6,1037.305
10.0,1.0,541.07
123.0,400.9,818.433333333333
171.0,764.1,752.042857142857
78.0,348.4,789.701666666667
205.0,810.6,999.766666666667
146.0,817.5,1005.99685714286
118.0,661.2,682.760451276965
113.0,238.9,919.366666666667
205.0,810.6,725.604545454545
205.0,1153.4,900.37565
205.0,810.6,738.583333333333
205.0,810.6,1004.9374422188
58.0,62.9000000000001,779.514765100671
171.0,773.0,1024.08684210526
62.0,84.9,642.375
205.0,810.6,1005.43928571429
62.0,84.9,642.375
205.0,810.6,1023.63333333333
53.0,181.3,815.835
7.0,145.7,668.5818
205.0,810.6,1000.97692307692
20.0,204.5,795.43125
185.0,764.1,1006.05866666667
171.0,781.6,943.333888888889
205.0,810.6,811.0
151.0,910.3,1218.52625
171.0,772.0,1005.77111111111
205.0,810.6,1002.19846153846
5.0,2.29999999999995,650.123
25.0,225.7,707.29
158.0,516.7,803.5
205.0,810.6,1001.15692307692
80.0,822.8,990.1
146.0,735.9,930.621428571429
205.0,810.6,1006.49429941396
217.0,910.3,1125.19976190476
98.0,189.0,762.75
171.0,772.0,979.8525
205.0,810.6,1043.46309226933
164.0,1148.5,897.53975
205.0,810.6,732.442857142857
205.0,810.6,1003.62307692308
205.0,810.6,978.669409808811
33.0,218.0,581.822857142857
171.0,772.0,1011.572
205.0,810.6,1002.73507692308
205.0,810.6,1001.77283192632
171.0,764.1,1008.10330906684
80.0,107.6,643.59
106.0,273.0,723.33
205.0,810.6,978.443679693359
205.0,810.6,735.781785714286
205.0,810.6,1011.01428571429
205.0,810.6,969.560693895476
158.0,781.6,1008.82514285714
62.0,292.2,735.975
205.0,810.6,1015.78805970149
205.0,810.6,1001.74247104247
205.0,810.6,737.614285714286
123.0,508.5,715.75
199.0,786.5,1009.78
205.0,810.6,1004.98786482335
145.0,817.5,1144.79047619048
180.0,772.0,890.52025
147.0,551.2,804.196
205.0,810.6,984.466666666667
205.0,810.6,968.035142857143
52.0,14.5,538.78
139.0,443.7,783.2968
83.0,278.7,763.1
97.0,470.1,924.229411764706
199.0,786.5,1011.1575
171.0,764.1,1011.58181818182
142.0,737.9,1032.55
5.0,106.1,684.82
171.0,781.6,1011.35235714286
190.0,773.0,1009.34100719424
171.0,772.0,1011.45042857143
205.0,810.6,738.583333333333
38.0,310.6,682.233333333333
0.0,0.0,715.2
171.0,772.0,1011.57697142857
3.0,60.6999999999999,808.267
205.0,810.6,999.927160493827
73.0,96.4,680.952
53.0,181.3,849.75
205.0,810.6,738.6328
205.0,810.6,1000.97692307692
86.0,284.3,750.85
205.0,810.6,990.728205128205
177.0,1148.5,1037.39272727273
199.0,786.5,700.091666666667
185.0,764.1,1028.604
205.0,810.6,1002.39663608563
101.0,977.1,980.07
25.0,225.7,690.31
138.0,843.5,784.575
205.0,810.6,1002.28515384615
171.0,772.0,1017.06585903084
205.0,810.6,738.138428571429
205.0,810.6,1014.01769230769
205.0,810.6,1010.68214285714
205.0,810.6,1003.26358024691
38.0,310.6,734.0
62.0,232.2,828.81575
22.0,27.0,661.95
185.0,773.0,1034.45470588235
82.0,283.6,708.416666666667
171.0,764.1,760.316666666667
205.0,810.6,1001.05
196.0,1139.9,894.21125
205.0,810.6,1000.17773141709
171.0,764.1,1011.73821405121
139.0,425.0,841.421052631579
217.0,910.3,1102.33333333333
205.0,810.6,999.821573208723
131.0,422.1,780.275
139.0,450.6,781.516
174.0,764.1,1014.46674259681
171.0,781.6,1008.66992084433
171.0,764.1,723.562
205.0,810.6,1010.68214285714
205.0,810.6,1006.92666666667
30.0,189.4,635.8
205.0,810.6,1003.25740027722
114.0,306.7,812.168823529412
33.0,311.0,777.6718
178.0,596.2,868.175375375375
101.0,170.6,719.716666666667
205.0,810.6,724.052012994547
171.0,772.0,1011.51557142857
128.0,544.6,862.285
205.0,810.6,707.032653061224
147.0,772.0,1014.78079096045
205.0,810.6,1003.74676923077
53.0,256.1,660.1582
205.0,810.6,1000.89076923077
35.0,138.1,633.95085
195.0,894.6,1050.56111111111
205.0,810.6,997.250576923077
205.0,810.6,1002.25692307692
171.0,781.6,990.690416666667
205.0,810.6,991.244
147.0,772.0,1010.63552461605
205.0,810.6,727.697142857143
205.0,810.6,982.899904463669
11.0,64.6,865.193
171.0,764.1,996.769230769231
205.0,810.6,813.4
33.0,311.0,785.2864
205.0,810.6,974.186614173228
205.0,810.6,1003.99415384615
205.0,810.6,992.679483912074
205.0,810.6,994.51
86.0,279.5,882.857142857143
152.0,1090.6,993.625
171.0,764.1,722.038144329897
171.0,772.0,1011.513
205.0,810.6,1005.44755
27.0,13.5,654.008
205.0,810.6,999.277847113884
133.0,419.6,798.76912
22.0,160.8,788.6
205.0,810.6,772.18
171.0,781.6,728.418604651163
53.0,44.6,674.75
159.0,544.6,788.5855
3.0,61.7,661.502
25.0,61.7,660.558
132.0,450.0,896.21875
106.0,273.0,723.33
2.0,74.3000000000001,738.296
205.0,810.6,738.454601139601
195.0,894.6,987.702265372168
171.0,772.0,1012.72954545455
178.0,596.2,819.693333333333
205.0,810.6,1004.18808120498
171.0,764.1,727.61
1.0,202.9,753.625
66.0,152.0,800.666666666667
171.0,772.0,1011.54071428571
153.0,1138.9,899.95975
205.0,810.6,777.121666666667
145.0,639.5,952.404166666667
171.0,764.1,767.177777777778
150.0,572.7,780.925
205.0,810.6,1002.08153846154
205.0,810.6,995.458823529412
73.0,96.4,687.7
205.0,810.6,996.911728395062
109.0,399.3,775.64
171.0,764.1,1009.84935842601
7.0,60.1999999999999,677.792
139.0,527.7,779.4616
158.0,781.6,1011.30928571429
205.0,810.6,1008.51901140684
196.0,1139.9,982.4625
88.0,82.5,604.7
171.0,772.0,1012.41926252847
205.0,810.6,1003.28461538462
139.0,527.7,780.204
145.0,496.3,884.465957446809
10.0,183.3,835.106
171.0,764.1,1027.99111111111
205.0,810.6,998.804620203602
205.0,810.6,1006.61170568562
205.0,810.6,1001.39961389961
205.0,810.6,998.560290216882
39.0,326.1,553.055
66.0,136.9,833.922222222222
183.0,766.2,990.724223602484
153.0,1138.9,889.6535
84.0,327.0,709.75
205.0,810.6,731.742857142857
35.0,71.4,632.25
190.0,773.0,1011.45428571429
205.0,810.6,996.690733590734
196.0,1139.9,897.28375
199.0,786.5,1007.51785714286
84.0,367.5,678.81875
185.0,718.9,903.015
205.0,810.6,1030.88933333333
205.0,810.6,982.4
84.0,244.9,723.72
139.0,527.7,773.762
62.0,179.4,650.208
205.0,810.6,995.753846153846
205.0,810.6,999.915960912052
171.0,764.1,992.2375
205.0,810.6,994.851219512195
2.0,74.3000000000001,694.8305
10.0,35.7,854.72
205.0,894.6,797.533333333333
205.0,810.6,1019.525
139.0,527.7,777.154
171.0,764.1,1012.74042452083
11.0,150.2,705.6466
108.0,351.5,793.733333333333
171.0,772.0,1011.5294
120.0,743.7,936.6875
161.0,518.7,787.95
171.0,781.6,697.483333333333
205.0,810.6,995.320744259699
205.0,810.6,1007.44213333333
122.0,341.5,771.745588235294
171.0,764.1,998.815596330275
205.0,810.6,710.118181818182
205.0,810.6,1010.03846153846
111.0,136.6,711.275
2.0,74.3000000000001,714.52
171.0,781.6,1010.95828571429
111.0,136.6,757.5125
205.0,810.6,999.026287051482
12.0,88.3,761.777
3.0,61.7,664.3402
76.0,139.7,893.212
180.0,559.1,794.17
6.0,33.3000000000001,711.225
144.0,413.8,767.717857142857
205.0,810.6,1000.98043478261
37.0,143.8,692.774
171.0,764.1,924.5925
171.0,772.0,1013.81557643657
53.0,58.1,668.0
142.0,743.7,1006.70468085106
53.0,44.6,681.44
44.0,289.4,631.318181818182
35.0,13.5,654.293243243243
0.0,0.0,867.2
0.0,30.9,581.175
205.0,810.6,1001.47230769231
58.0,62.9000000000001,779.2436
171.0,764.1,1009.99907350216
205.0,810.6,1000.65538461538
24.0,320.1,845.45
205.0,810.6,1011.46522857143
36.0,116.5,818.0798915
205.0,894.6,1021.47954
205.0,810.6,1002.09307692308
39.0,88.7,699.862068965517
205.0,810.6,998.154615384615
205.0,810.6,986.68
166.0,491.5,795.473333333333
205.0,810.6,1005.6
73.0,155.2,731.157894736842
58.0,62.9000000000001,780.701
171.0,772.0,1015.09667405765
87.0,208.8,643.305
61.0,98.4,692.281666666667
205.0,810.6,1003.67188461538
8.0,3.89999999999998,660.285
171.0,764.1,737.345
147.0,772.0,1014.04159292035
59.0,290.9,674.166666666667
141.0,721.9,901.445
196.0,1148.5,961.154
177.0,1138.9,1035.65223214286
171.0,772.0,1011.54071428571
199.0,786.5,880.498
145.0,470.3,891.87
80.0,356.8,808.393097560976
205.0,810.6,1000.4760488177
205.0,810.6,1005.656
77.0,167.1,666.88005
205.0,810.6,1003.62307692308
190.0,773.0,893.7125
171.0,764.1,737.0375
171.0,772.0,1005.70566666667
53.0,72.9,634.4877
73.0,282.6,798.300492610838
82.0,349.5,819.62380952381
185.0,773.0,1034.78764705882
92.0,399.3,811.54
205.0,810.6,984.787725631769
250.0,937.6,693.882828282828
51.0,113.5,674.525
205.0,810.6,1002.48406177606
205.0,810.6,1004.73775901765
80.0,86.4,642.135
23.0,244.4,751.833333333333
205.0,810.6,1002.32072699149
105.0,397.2,791.8704
49.0,278.7,722.36
205.0,810.6,740.426363636364
84.0,282.6,734.25
158.0,781.6,1003.85750682439
29.0,328.0,595.497142857143
205.0,810.6,1002.84610974611
7.0,145.7,667.553
174.0,764.1,726.988571428571
205.0,894.6,1022.22
146.0,219.2,740.124444444444
36.0,218.0,583.793928571429
80.0,182.8,655.71
171.0,772.0,1011.74585714286
50.0,203.9,643.05
50.0,195.1,661.833333333333
205.0,810.6,998.957692307692
171.0,781.6,1005.892
29.0,139.9,697.176
171.0,764.1,1029.22
12.0,57.9,692.93
158.0,781.6,1008.81034285714
139.0,443.7,782.6012
7.0,60.1999999999999,677.3104
120.0,881.6,1021.18571428571
171.0,772.0,1012.60027272727
139.0,425.0,841.421052631579
171.0,764.1,1042.36842105263
60.0,135.9,678.0954
58.0,223.0,774.964
205.0,810.6,1002.84861538462
29.0,110.0,676.5
205.0,810.6,1003.71615384615
158.0,781.6,1006.62374100719
128.0,544.6,874.614728682171
53.0,204.2,824.6455
101.0,252.7,784.72
80.0,182.8,657.570327073115
205.0,810.6,998.353846153846
185.0,764.1,737.2295
42.0,195.4,875.266666666667
30.0,27.9,541.4627
62.0,84.9,647.357
103.0,295.0,796.0
205.0,810.6,1007.88827361564
171.0,772.0,1011.30172727273
190.0,773.0,1027.22352941176
147.0,772.0,877.907197943445
111.0,335.4,855.257142857143
205.0,810.6,738.357142857143
190.0,773.0,1011.08571428571
115.0,751.4,959.5
176.0,667.2,1053.92857142857
205.0,810.6,672.349583305554
205.0,810.6,991.758146964856
60.0,219.9,710.02
74.0,245.9,723.52
77.0,37.1,550.1
0.0,0.0,868.1
171.0,764.1,1010.63878985689
211.0,1177.5,1013.21578947368
205.0,810.6,996.289921259843
53.0,181.3,849.75
54.0,138.1,599.9584
183.0,773.0,1030.53058823529
205.0,810.6,723.178857715431
29.0,151.8,704.3904
2.0,34.4,709.78
205.0,810.6,1000.43846153846
171.0,772.0,1014.17907817442
53.0,181.3,822.975
145.0,470.3,803.053
55.0,51.9,747.125
10.0,95.5,673.15
53.0,181.3,826.227
205.0,810.6,999.514719626168
187.0,983.0,1024.66822429907
205.0,810.6,1003.65561538462
171.0,764.1,1019.58850574713
123.0,435.6,883.515
87.0,351.5,780.642857142857
72.0,74.9,627.362775
205.0,810.6,738.25927779764
33.0,311.0,776.584
205.0,810.6,686.511111111111
205.0,810.6,725.604545454545
158.0,781.6,1008.80405714286
145.0,470.3,795.796666666667
171.0,772.0,1011.52185714286
205.0,810.6,1003.94846153846
250.0,937.6,1133.65602836879
205.0,810.6,733.442857142857
205.0,810.6,984.986666666667
205.0,810.6,1001.0938366718
35.0,9.60000000000002,654.045
142.0,817.5,1171.34117647059
29.0,139.9,678.625
164.0,1148.5,931.114
153.0,1138.9,899.96475
183.0,773.0,1017.9
205.0,810.6,1003.39530769231
171.0,781.6,1006.12533333333
12.0,57.9,666.875
139.0,443.7,781.933
205.0,810.6,738.918571428571
205.0,810.6,1010.4876
70.0,157.5,677.84625
151.0,543.4,762.68
171.0,772.0,759.79
171.0,764.1,997.184615384615
53.0,181.3,830.824137931034
0.0,30.9,576.54
195.0,894.6,1017.828
171.0,764.1,1000.44666666667
199.0,786.5,1010.56539566466
171.0,764.1,1006.07166666667
153.0,1138.9,904.21125
143.0,1139.9,895.83625
205.0,810.6,988.394495412844
135.0,396.0,843.710526315789
54.0,98.4,687.353333333333
205.0,810.6,998.615384615385
33.0,311.0,758.56
205.0,810.6,996.966153846154
3.0,60.6999999999999,785.3224
205.0,810.6,998.032505818464
33.0,25.9,541.359
205.0,810.6,1000.09653846154
58.0,223.0,767.38915
130.0,287.2,788.658807692308
205.0,810.6,993.798412698413
205.0,810.6,999.027868852459
205.0,810.6,997.582973099051
205.0,810.6,1003.73045384615
22.0,28.1,540.819
2.0,5.30000000000007,708.094
205.0,810.6,1001.14144086707
205.0,810.6,995.777777777778
171.0,764.1,1006.87066666667
205.0,810.6,977.161666666667
152.0,881.6,876.225
205.0,810.6,1003.78666666667
58.0,62.9000000000001,779.233333333333
171.0,764.1,1005.86666666667
171.0,772.0,1011.471
205.0,810.6,998.898565589574
205.0,810.6,997.047670807453
50.0,168.1,666.417725
147.0,773.0,1011.36228571429
152.0,905.9,954.757894736842
111.0,136.6,756.135483870968
205.0,810.6,859.3
211.0,1177.5,1011.57582755966
205.0,810.6,1003.00280777538
103.0,942.7,826.156
60.0,208.8,673.635
84.0,327.0,753.44
205.0,810.6,1017.19137803979
171.0,764.1,778.607142857143
171.0,764.1,1006.08306666667
108.0,237.0,655.175
33.0,59.8,660.298
205.0,810.6,1002.71830162875
171.0,764.1,1001.18219895288
158.0,781.6,1008.83742857143
205.0,810.6,1000.18404009252
171.0,764.1,995.404250559284
205.0,810.6,984.553333333333
205.0,810.6,1003.83457692308
1.0,189.0,756.8
171.0,764.1,738.209
144.0,413.8,768.65
171.0,772.0,1011.54071428571
205.0,810.6,1005.71389608411
119.0,337.4,808.625
205.0,810.6,999.525545171339
7.0,9.60000000000002,761.54
36.0,74.1999999999999,818.073695
205.0,810.6,1034.943
27.0,13.5,655.5
33.0,311.0,737.46
205.0,810.6,998.353846153846
11.0,12.3000000000001,711.51
171.0,772.0,1011.51
190.0,773.0,1015.99526542324
171.0,764.1,1006.12666666667
164.0,781.6,1009.47806428571
205.0,810.6,997.169230769231
147.0,772.0,1015.22925603454
171.0,772.0,1011.83814285714
205.0,810.6,1000.97692307692
171.0,772.0,1011.75714285714
205.0,810.6,731.317142857143
190.0,773.0,1012.5155
205.0,810.6,1000.14
197.0,899.0,1020.24774774775
87.0,144.6,726.32
81.0,405.1,807.79895
171.0,773.0,725.5775
139.0,527.7,777.58
196.0,1139.9,907.97
171.0,764.1,999.431375
205.0,810.6,995.812933753943
205.0,810.6,1004.25390769231
205.0,810.6,1010.40642857143
205.0,810.6,1005.76856938994
158.0,781.6,1010.28367927211
205.0,810.6,1003.73696153846
77.0,220.9,902.120408163265
211.0,1177.5,740.504561003421
53.0,44.6,676.534
205.0,810.6,1000.24769230769
123.0,508.5,715.75
133.0,422.1,893.95
145.0,639.5,913.408333333333
77.0,36.1,552.652
139.0,527.7,767.5
190.0,773.0,721.34
161.0,518.7,788.283333333333
171.0,764.1,1015.57121212121
139.0,527.7,777.244
133.0,464.3,799.3
87.0,204.4,734.536842105263
94.0,182.8,681.333333333333
205.0,810.6,1008.09543378995
205.0,810.6,746.364285714286
7.0,145.7,672.37
171.0,764.1,996.8
205.0,810.6,1005.63598774885
126.0,316.0,901.09
171.0,781.6,1011.10107142857
171.0,764.1,1013.71545454545
69.0,239.9,827.05
205.0,810.6,994.228404669261
205.0,810.6,1003.38483448807
171.0,772.0,759.79
0.0,0.0,663.6
205.0,810.6,995.955384615385
205.0,810.6,1004.91361829026
205.0,810.6,1003.17618467164
4.0,128.3,716.333333333333
145.0,470.3,895.251020408163
22.0,5.80000000000007,659.83
205.0,810.6,1010.68123076923
171.0,764.1,1005.86666666667
205.0,810.6,995.421428571429
