range_ThermalConductivity,range_atomic_mass,wtd_mean_fie
399.97342,192.981,827.5
399.97342,192.981,827.28125
399.97342,192.981,827.0625
399.97342,192.981,826.84375
399.97342,192.981,826.625
399.97342,192.981,826.40625
399.97342,192.981,826.1875
399.97342,192.981,825.96875
399.97342,188.3839,697.483333333333
399.97342,191.2006,697.86847826087
399.97342,191.2006,698.415789473684
399.97342,191.2006,698.590625
399.97342,191.2006,698.761855670103
399.97342,191.2006,699.255
399.97342,191.2006,697.527956989247
399.97342,191.2006,697.9
399.97342,191.2006,698.168911917098
399.97342,191.2006,698.429591836735
399.97342,191.2006,698.765
399.97342,121.3276,1003.60953846154
399.97342,121.3276,1003.58923076923
399.97342,121.3276,1003.55538461538
399.97342,121.3276,1003.48769230769
399.97342,121.3276,1003.35230769231
399.97342,192.981,1005.86666666667
399.97342,131.96447,770.2922
399.97342,191.2006,688.864772727273
399.97342,191.2006,689.45
399.97342,191.2006,690.009782608696
399.97342,191.2006,690.805263157895
399.97342,191.2006,691.361111111111
399.97342,191.2006,688.361111111111
399.97342,188.3839,713.052941176471
399.97342,188.3839,693.942105263158
399.97342,191.2006,713.172222222222
399.97342,191.2006,695.005
399.97342,188.3839,687.935294117647
399.97342,128.2426,1005.73924963925
399.97342,124.90825,1007.51785714286
399.97342,134.3606,1011.08571428571
399.97342,121.3276,1003.35230769231
399.97342,134.3606,1009.34100719424
399.97342,192.981,827.5
399.97342,192.981,800.962
399.97342,122.90607,1011.59714285714
399.97342,122.90607,785.233
399.97342,122.90607,785.312
399.97342,122.90607,785.391
399.97342,122.90607,785.47
399.97342,122.90607,785.549
399.97342,122.90607,1011.473
399.97342,121.3276,996.312598425197
399.97342,122.90607,1010.26857142857
399.97342,122.90607,1011.37142857143
399.97342,192.981,720.633333333333
399.97342,122.90607,1011.45607142857
399.97342,122.90607,1011.49895714286
399.97342,122.90607,1011.5836
399.97342,122.90607,1011.62535714286
399.97342,122.90607,1011.66824285714
399.97342,121.3276,1005.43928571429
399.97342,135.9646,1000.54642857143
399.97342,141.2506,1003.925
399.97342,146.5006,1001.98214285714
399.97342,148.93092,1002.48214285714
399.97342,151.2596,1002.98214285714
99.97342,192.981,1025.076
99.97342,192.981,777.282608695652
99.97342,192.981,1015.32352941176
99.97342,192.981,1010.67898832685
57.97342,192.981,1014.70784313725
99.97342,192.981,1022.22
399.97342,134.3606,996.39340854648
399.97342,134.3606,997.830769230769
399.97342,134.3606,996.050413862458
399.97342,134.3606,995.386821705426
399.97342,134.3606,994.844059636589
399.97342,134.3606,993.229555919769
399.97342,134.3606,992.227847803961
399.97342,134.3606,991.245123291974
399.97342,134.3606,990.611999370525
399.97342,134.3606,986.630348892783
399.97342,121.3276,738.357142857143
399.97342,122.90607,727.742857142857
399.97342,128.2426,726.371428571429
399.97342,134.3606,727.6
399.97342,135.9646,728.571428571429
399.97342,146.5006,731.442857142857
399.97342,148.93092,732.442857142857
399.97342,151.2596,733.442857142857
399.97342,152.93481,734.585714285714
399.97342,192.981,1005.86666666667
399.97342,192.981,1005.86666666667
399.97342,128.2426,1008.81285714286
399.97342,192.981,737.0375
399.97342,121.3276,1000.44345794393
399.97342,121.3276,1001.34282389449
399.97342,121.3276,1002.25854601701
399.97342,121.3276,1002.80942812983
399.97342,121.3276,1003.1200927357
399.97342,121.3276,1003.43075734158
399.97342,121.3276,1003.23664596273
399.97342,121.3276,1005.44055727554
399.97342,121.3276,1003.65561538462
399.97342,121.3276,1003.81830769231
399.97342,151.2596,1003.71615384615
399.97342,148.93092,1003.30461538462
399.97342,121.3276,1000.3233463035
399.97342,121.3276,1000.63618677043
399.97342,121.3276,1000.94902723735
399.97342,121.3276,1001.26186770428
399.97342,121.3276,1001.88754863813
399.97342,121.3276,1002.51322957198
399.97342,121.3276,1003.48769230769
399.97342,121.3276,1003.54184615385
399.97342,121.3276,1003.45384615385
399.97342,121.3276,1003.43353846154
399.97342,121.3276,1003.73392307692
399.97342,121.3276,1003.80446153846
399.97342,192.981,737.0375
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1003.62307692308
399.97342,192.981,1005.86666666667
399.97342,121.3276,1000.57286821705
399.97342,122.90607,1011.59714285714
399.97342,121.3276,1003.62307692308
399.97342,188.3839,696.9125
399.97342,188.3839,706.816666666667
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1003.65561538462
399.97342,121.3276,1003.68815384615
399.97342,121.3276,1003.75323076923
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1004.49153846154
399.97342,121.3276,991.244
399.97342,121.3276,1001.70681114551
399.97342,121.3276,995.311690363349
399.97342,121.3276,1002.42818532819
399.97342,122.90607,1011.59714285714
399.97342,141.2506,1001.99230769231
399.97342,141.2506,1001.99230769231
399.97342,141.2506,1002.07365384615
399.97342,141.2506,1002.155
399.97342,141.2506,1002.31769230769
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1003.62307692308
399.97342,192.981,712.744604316547
399.97342,121.3276,1002.75461538462
399.97342,121.3276,1004.49153846154
99.97342,192.981,1022.22
399.97342,122.90607,1010.26857142857
399.97342,122.90607,1011.59714285714
399.97342,192.981,724.62
399.97342,192.981,724.743
399.97342,192.981,724.866
399.97342,192.981,724.989
399.97342,122.90607,1011.59714285714
399.97342,122.90607,1010.54428571429
399.97342,121.3276,1003.62307692308
399.97342,188.3839,985.663157894737
399.97342,192.981,1005.86666666667
399.97342,192.981,998.624324324324
399.97342,192.981,1005.86666666667
399.97342,192.981,1005.08095238095
399.97342,188.3839,989.795238095238
399.97342,192.981,1007.86353333333
399.97342,188.3839,981.72731917182
399.97342,188.3839,980.766689139082
399.97342,188.3839,984.466666666667
399.97342,188.3839,984.115750133476
399.97342,188.3839,983.983963145947
399.97342,188.3839,983.543909613585
399.97342,188.3839,983.279312190553
399.97342,188.3839,985.663157894737
399.97342,188.3839,985.041573507699
399.97342,188.3839,983.529623351168
399.97342,188.3839,982.899904463669
399.97342,191.2006,734.41
399.97342,188.3839,985.663157894737
399.97342,188.3839,982.068968968969
399.97342,121.3276,985.744426362897
399.97342,121.3276,987.070826580227
399.97342,121.3276,989.431456154465
399.97342,121.3276,991.244
399.97342,121.3276,992.270653907496
399.97342,121.3276,993.290779014308
399.97342,121.3276,994.808860759493
399.97342,121.3276,996.810691823899
399.97342,121.3276,998.7875
399.97342,121.3276,1000.49704739705
399.97342,188.3839,981.102190380578
399.97342,188.3839,980.798912944186
399.97342,188.3839,980.677446769624
399.97342,188.3839,984.115750133476
399.97342,188.3839,980.586288848263
399.97342,188.3839,980.251614969348
399.97342,188.3839,979.733064516129
399.97342,188.3839,978.629606472968
399.97342,188.3839,981.283891270637
399.97342,188.3839,982.4
399.97342,192.981,1003.43842105263
399.97342,148.93092,1004.25333333333
399.97342,148.93092,1004.25333333333
399.97342,148.93092,1004.30466666667
399.97342,148.93092,1004.356
399.97342,148.93092,1004.40733333333
399.97342,148.93092,1004.45866666667
399.97342,148.93092,1004.56133333333
399.97342,121.3276,1007.01333333333
399.97342,121.3276,1006.92666666667
399.97342,121.3276,1006.84
399.97342,121.3276,1006.75333333333
399.97342,121.3276,1006.66666666667
399.97342,121.3276,1006.49333333333
399.97342,122.90607,1011.59714285714
399.97342,192.981,723.70145631068
399.97342,192.981,1008.40578512397
399.97342,192.981,1008.70634081902
399.97342,192.981,1009.70697827518
399.97342,192.981,1010.89672131148
399.97342,192.981,1012.56527551353
399.97342,192.981,1014.89230022646
399.97342,192.981,1005.15833333333
399.97342,192.981,1004.45
399.97342,192.981,1003.74166666667
399.97342,192.981,1005.72666666667
399.97342,192.981,1005.58666666667
399.97342,192.981,1005.44666666667
399.97342,192.981,1005.61
399.97342,192.981,1005.35333333333
399.97342,192.981,1005.09666666667
399.97342,192.981,995.404250559284
399.97342,192.981,1010.83913043478
399.97342,192.981,1011.33479118711
399.97342,192.981,1012.41847968545
399.97342,192.981,1014.46674259681
399.97342,192.981,1011.65672131148
399.97342,192.981,1011.65672131148
399.97342,192.981,1011.85425950197
399.97342,188.3839,653.626315789474
399.97342,121.3276,1003.65561538462
399.97342,192.981,723.07
399.97342,121.3276,1003.73696153846
399.97342,121.3276,1003.72283846154
399.97342,121.3276,1004.17969230769
399.97342,121.3276,1005.84953846154
399.97342,121.3276,1003.58246153846
399.97342,188.3839,984.466666666667
399.97342,192.981,1005.86666666667
399.97342,188.3839,992.808888888889
399.97342,192.981,1005.86666666667
399.97342,192.981,1011.03943383805
399.97342,192.981,1011.63482260184
399.97342,192.981,1012.22786885246
399.97342,192.981,1005.86666666667
399.97342,192.981,1005.86666666667
399.97342,192.981,1013.32831050228
399.97342,192.981,1010.50643466842
399.97342,192.981,1010.67715036113
399.97342,192.981,1012.40065359477
399.97342,192.981,1012.48562091503
399.97342,192.981,1012.3740353172
399.97342,151.2596,1000.97692307692
399.97342,152.93481,734.585714285714
399.97342,141.2506,735.328571428571
399.97342,146.5006,731.442857142857
399.97342,148.93092,732.442857142857
399.97342,151.2596,733.442857142857
399.97342,152.93481,734.585714285714
399.97342,121.3276,1002.87702702703
399.97342,121.3276,1005.2711409396
399.97342,121.3276,1005.58322147651
399.97342,121.3276,1006.20738255034
399.97342,135.9646,672.435890593729
399.97342,146.5006,676.016077384923
399.97342,121.3276,1004.76216216216
399.97342,121.3276,1007.45570469799
399.97342,121.3276,1001.22403100775
399.97342,121.3276,999.5140625
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1004.04594594595
399.97342,121.3276,1003.95810810811
399.97342,121.3276,1000.240625
399.97342,121.3276,1000.9671875
399.97342,121.3276,1001.69375
399.97342,121.3276,1002.4203125
399.97342,121.3276,1003.146875
399.97342,121.3276,1006.1949197861
399.97342,128.2426,1008.81285714286
399.97342,134.3606,1011.08571428571
399.97342,124.90825,1007.51785714286
399.97342,192.981,1008.10330906684
399.97342,192.981,1009.1092348285
399.97342,192.981,1009.70961158657
399.97342,192.981,1010.30762155059
399.97342,188.3839,985.379279279279
399.97342,188.3839,985.968705035971
399.97342,188.3839,987.141218637993
399.97342,188.3839,988.01510277033
399.97342,121.3276,1006.72738555986
399.97342,121.3276,738.357142857143
399.97342,146.5006,731.442857142857
399.97342,192.981,1008.08
399.97342,192.981,1008.42666666667
399.97342,192.981,1008.51333333333
399.97342,192.981,1008.6
399.97342,192.981,1008.77333333333
399.97342,192.981,1008.94666666667
399.97342,192.981,1006.73333333333
399.97342,192.981,1006.56
399.97342,192.981,1006.38666666667
399.97342,192.981,1006.3
399.97342,128.2426,993.232398753894
399.97342,128.2426,994.94496124031
399.97342,128.2426,996.641666666667
399.97342,128.2426,997.838461538462
399.97342,128.2426,1000.22757830405
399.97342,128.2426,1001.63881278539
399.97342,192.981,1006.21333333333
399.97342,192.981,1006.04
399.97342,192.981,1005.86666666667
399.97342,122.90607,1010.87514285714
399.97342,122.90607,1010.65457142857
399.97342,122.90607,1010.48914285714
399.97342,122.90607,1010.15828571429
399.97342,122.90607,1011.54071428571
399.97342,121.3276,996.312598425197
399.97342,141.2506,737.051428571428
399.97342,141.2506,738.774285714286
399.97342,141.2506,740.497142857143
399.97342,141.2506,735.328571428571
399.97342,141.2506,735.234285714286
399.97342,141.2506,735.14
399.97342,141.2506,735.045714285714
99.97342,192.981,1020.54
399.97342,192.981,714.065833333333
399.97342,192.981,762.984166666667
399.97342,192.981,763.086666666667
399.97342,192.981,763.189166666667
399.97342,192.981,763.291666666667
399.97342,148.93092,1000.43846153846
399.97342,146.5006,999.9
399.97342,121.3276,738.598857142857
399.97342,121.3276,1003.62307692308
399.97342,121.3276,984.188686131387
399.97342,122.90607,1011.56328571429
399.97342,122.90607,1010.26857142857
399.97342,122.90607,1011.552
399.97342,122.90607,1011.54071428571
399.97342,122.90607,1011.54071428571
399.97342,122.90607,1011.56892857143
399.97342,122.90607,1011.59714285714
399.97342,122.90607,1011.54071428571
399.97342,122.90607,1012.40642857143
399.97342,122.90607,1011.49557142857
399.97342,128.2426,1008.81285714286
399.97342,121.3276,1044.88666666667
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1003.78576923077
399.97342,121.3276,1003.86711538462
399.97342,121.3276,1007.47490494297
399.97342,192.981,756.72625
399.97342,192.981,756.35
399.97342,192.981,755.97375
399.97342,192.981,755.5975
399.97342,192.981,755.22125
399.97342,192.981,754.845
399.97342,191.2006,734.1
99.97342,192.981,1022.22
399.97342,188.3839,995.826923076923
399.97342,191.2006,1001.62692307692
399.97342,121.3276,1003.62307692308
399.97342,121.3276,1003.63934615385
399.97342,121.3276,1003.65561538462
399.97342,121.3276,1003.67188461538
399.97342,121.3276,1003.68815384615
399.97342,121.3276,1003.70442307692
399.97342,121.3276,1003.72069230769
399.97342,121.3276,738.357142857143
429.97342,121.3276,738.046428571428
429.97342,121.3276,737.735714285714
429.97342,121.3276,737.425
399.97342,192.981,1024.5
399.97342,192.981,1024.50503571429
399.97342,192.981,1024.52014285714
399.97342,192.981,1024.55035714286
399.97342,192.981,724.27628458498
399.97342,192.981,724.743
399.97342,192.981,723.316
399.97342,192.981,701.572666666667
99.97342,192.981,1022.22
399.97342,121.3276,1004.76692367001
399.97342,121.3276,1003.09379844961
399.97342,121.3276,1005.51079414032
399.97342,121.3276,1003.65111796453
399.97342,121.3276,1001.9719379845
399.97342,121.3276,998.558307210031
399.97342,121.3276,994.311119936457
399.97342,121.3276,1003.27918272938
399.97342,121.3276,1001.59798449612
399.97342,121.3276,998.180250783699
399.97342,121.3276,993.927958697379
399.97342,121.3276,990.856535685646
399.97342,121.3276,1000.38591439689
399.97342,121.3276,995.943251775848
399.97342,121.3276,1000.51806853583
399.97342,121.3276,995.823162055336
399.97342,121.3276,994.311119936457
399.97342,121.3276,1002.90724749422
399.97342,121.3276,1001.22403100775
399.97342,121.3276,997.802194357367
399.97342,121.3276,993.5447974583
399.97342,121.3276,990.469687249399
399.97342,121.3276,995.311690363349
399.97342,121.3276,986.806407137064
399.97342,121.3276,1002.866538165
399.97342,121.3276,1001.18310077519
399.97342,121.3276,998.254303599374
399.97342,121.3276,993.756507936508
399.97342,121.3276,990.427345629511
399.97342,121.3276,996.271023622047
399.97342,121.3276,994.767088607595
399.97342,121.3276,992.73949044586
399.97342,121.3276,1002.80547417116
399.97342,121.3276,1001.12170542636
399.97342,121.3276,998.192331768388
399.97342,121.3276,1002.70370084811
399.97342,121.3276,1001.01937984496
399.97342,191.2006,992.48125
399.97342,191.2006,992.4
399.97342,191.2006,992.31875
399.97342,191.2006,992.2375
399.97342,191.2006,992.15625
399.97342,191.2006,992.075
399.97342,191.2006,991.99375
399.97342,191.2006,991.9125
399.97342,191.2006,991.83125
399.97342,191.2006,991.75
399.97342,191.2006,991.5875
399.97342,191.2006,991.425
399.97342,124.90825,1002.94
399.97342,124.90825,1002.25692307692
399.97342,124.90825,1001.57384615385
399.97342,124.90825,1000.89076923077
399.97342,124.90825,1000.20769230769
399.97342,124.90825,1002.56491904395
399.97342,124.90825,1000.16861989206
399.97342,124.90825,1001.64208494208
399.97342,124.90825,1001.5416988417
399.97342,121.3276,1002.42818532819
399.97342,124.90825,1002.08532818533
399.97342,124.90825,1001.74247104247
399.97342,124.90825,1001.39961389961
399.97342,124.90825,1001.05675675676
399.97342,124.90825,1001.35945945946
399.97342,124.90825,1001.29922779923
399.97342,124.90825,1001.238996139
399.97342,124.90825,1001.19884169884
399.97342,124.90825,1001.09845559846
399.97342,124.90825,1000.95637065637
399.97342,124.90825,1000.85598455598
399.97342,124.90825,1000.65521235521
399.97342,124.90825,1000.7555984556
399.97342,188.3839,989.652307692308
399.97342,188.3839,989.689230769231
399.97342,188.3839,989.726153846154
399.97342,188.3839,989.815384615385
399.97342,188.3839,990.015384615385
399.97342,188.3839,990.315384615385
399.97342,188.3839,990.415384615384
399.97342,188.3839,989.615384615385
399.97342,188.3839,989.17
399.97342,188.3839,988.724615384615
399.97342,188.3839,988.279230769231
399.97342,121.3276,998.7875
399.97342,121.3276,1003.58246153846
399.97342,121.3276,1003.52153846154
399.97342,141.2506,1002.02484615385
399.97342,141.2506,1002.05738461538
