superconduct/table53.mean_Density,superconduct/table53.range_Density,superconduct/table53.range_atomic_radius
5503.4858,9778.571,171.0
5735.4858,9064.571,205.0
5851.20414285714,11338.571,171.0
7539.66666666667,5671.0,62.0
6473.8,7581.0,150.0
4816.6858,8958.571,205.0
5505.40483333333,10278.571,171.0
3256.1255,6509.749,150.0
5035.80966666667,8958.571,147.0
5035.80966666667,8958.571,147.0
4584.2858,9778.571,171.0
4584.2858,9778.571,171.0
6545.75,1987.0,33.0
4668.2858,9318.571,205.0
14535.5,16049.0,26.0
4956.10725,8958.571,205.0
4468.4858,7872.571,171.0
4904.66666666667,3410.0,53.0
2463.8035,4468.786,145.0
4584.2858,9778.571,171.0
5255.60725,8958.571,205.0
7705.5,2389.0,54.0
6504.75,5398.0,139.0
5921.63271428571,11338.571,171.0
9580.0,4540.0,0.0
3712.47633333333,10278.571,195.0
4235.85725,8958.571,205.0
8212.0,5704.0,91.0
5793.33333333333,5870.0,80.0
5191.23816666667,13532.571,171.0
3536.85725,9778.571,205.0
4716.6858,8958.571,205.0
6965.23816666667,11848.571,171.0
5189.5715,11848.571,171.0
4971.0858,8958.571,205.0
5621.4858,9064.571,205.0
6606.66666666667,7000.0,65.0
3605.47633333333,10278.571,142.0
5649.2858,8958.571,205.0
5511.0858,13532.571,205.0
6012.75,7350.0,80.0
4760.40483333333,8958.571,205.0
4596.66666666667,8730.0,107.0
4235.85725,8958.571,205.0
6769.75,6260.0,88.0
3981.5715,9778.571,171.0
12610.0,8080.0,2.0
4816.6858,8958.571,205.0
4033.4858,8958.571,205.0
6545.75,1987.0,33.0
16420.0,12280.0,10.0
2463.8035,4468.786,145.0
9236.33333333333,11831.0,97.0
5329.0858,8958.571,171.0
4654.35725,8958.571,205.0
4516.33333333333,7018.0,140.0
5316.60725,8958.571,205.0
4235.85725,8958.571,205.0
6112.2858,8958.571,185.0
5710.23816666667,11338.571,171.0
5329.0858,8958.571,171.0
4246.23816666667,8958.571,205.0
7592.6858,21018.571,205.0
4963.4858,8958.571,205.0
15650.0,10740.0,2.0
9240.0,6260.0,7.0
5195.0,7170.0,89.0
1614.0,1292.0,123.0
5574.48985714286,13532.571,171.0
6011.54495,12022.9101,116.0
4584.2858,9778.571,171.0
7647.0,2449.0,61.0
4816.6858,8958.571,205.0
6148.0,8020.0,123.0
4033.4858,8958.571,205.0
9280.0,6340.0,2.0
6423.0858,13532.571,205.0
7969.25,9990.0,146.0
9480.5,5939.0,33.0
5268.6858,10278.571,171.0
4769.4858,8958.571,171.0
4716.6858,8958.571,205.0
3545.80966666667,9778.571,195.0
4434.35725,8958.571,171.0
4716.6858,8958.571,205.0
5790.90483333333,13532.571,205.0
9167.66666666667,11487.0,110.0
6899.66666666667,3751.0,95.0
4405.0,3410.0,53.0
9243.33333333333,4540.0,53.0
6007.0,206.0,35.0
5143.35725,8958.571,164.0
6501.35725,13532.571,205.0
7143.0,7978.0,39.0
7553.0,18760.0,145.0
4816.6858,8958.571,205.0
6775.0,1070.0,22.0
5710.23816666667,11338.571,171.0
5265.0,6610.0,111.0
6630.2,5390.0,139.0
12880.5,12739.0,13.0
8776.66666666667,5880.0,77.0
5615.0,6570.0,41.0
4378.81275,8906.749,139.0
4423.0,3446.0,77.0
4235.85725,8958.571,205.0
18835.0,4370.0,12.0
5196.28125,19248.571,223.0
7846.75,4053.0,84.0
6173.5715,11848.571,171.0
4637.63271428571,11338.571,205.0
6311.0,3055.0,53.0
3536.85725,9778.571,205.0
12410.0,80.0,5.0
4709.5715,8958.571,205.0
6953.33333333333,1070.0,33.0
6736.4858,13308.571,205.0
6775.0,1070.0,22.0
5455.35725,8217.571,177.0
4235.85725,8958.571,205.0
5329.0858,8958.571,171.0
9867.0,5140.0,72.0
3914.6858,8958.571,205.0
5308.5,1603.0,5.0
7735.5,2449.0,61.0
2823.33333333333,1180.0,142.0
3949.70378,7873.9101,147.0
5327.4858,8958.571,171.0
2623.594,10488.749,123.0
4565.5715,8958.571,205.0
4024.0,6136.0,69.0
4617.8858,8958.571,205.0
8003.5,4553.0,76.0
4870.35725,8958.571,205.0
4351.02083333333,9778.571,196.0
3388.70378,8959.9101,205.0
5511.0858,13532.571,205.0
4769.4858,8958.571,171.0
3577.825,9778.571,153.0
4875.4858,8958.571,199.0
4235.85725,8958.571,205.0
7992.0,9990.0,139.0
5710.23816666667,11338.571,171.0
5750.85725,8958.571,190.0
4963.4858,8958.571,205.0
6080.35725,11848.571,205.0
7261.33333333333,2666.0,62.0
4680.66666666667,5050.0,145.0
3698.6858,8958.571,205.0
5329.0858,8958.571,171.0
3764.4858,8958.571,250.0
4027.143,8568.571,205.0
4810.21798,8899.9101,141.0
3603.5,1807.0,58.0
3256.2858,8958.571,205.0
3591.41887777778,9779.9101,171.0
7003.5,613.0,23.0
5125.4858,8958.571,205.0
6377.77557142857,11338.571,183.0
3811.02996666667,6109.9101,118.0
5146.66666666667,7820.0,103.0
6080.35725,11848.571,205.0
5260.23816666667,11848.571,174.0
4359.417,8568.749,142.0
4235.85725,8958.571,205.0
5170.2858,8958.571,205.0
4802.90483333333,8958.571,205.0
5479.73816666667,13532.571,205.0
4491.75,7018.0,139.0
6930.33333333333,8320.0,141.0
5385.4,8104.0,139.0
4302.0,7170.0,82.0
5511.0858,13532.571,205.0
13516.0,18088.0,32.0
10973.0,16127.0,70.0
4235.85725,8958.571,205.0
5867.25,7932.0,76.0
5917.4858,11848.571,171.0
5686.6858,12368.571,171.0
7102.0,8320.0,139.0
8435.33333333333,5704.0,50.0
4791.90483333333,8958.571,205.0
5373.5715,9778.571,174.0
9236.33333333333,11831.0,97.0
4302.0,7170.0,82.0
4584.2858,9778.571,171.0
7275.0,9150.0,38.0
8217.75,7551.0,81.0
9909.0,12143.0,24.0
4998.2858,11848.571,171.0
4584.2858,9778.571,171.0
7592.0,3174.0,77.0
3870.23816666667,8958.571,205.0
5224.2858,8958.571,205.0
5643.40483333333,8958.571,171.0
7299.5,4961.0,40.0
4654.35725,8958.571,205.0
4617.8858,8958.571,205.0
2099.0,722.0,58.0
6264.6,6648.0,159.0
1038.69663333333,2259.9101,190.0
12252.25,15871.0,29.0
8388.0,7978.0,77.0
4058.625,7872.571,143.0
7540.5,2059.0,8.0
5503.4858,9778.571,171.0
4816.6858,8958.571,205.0
5497.35416666667,12368.571,164.0
5856.0858,8958.571,205.0
16395.0,10110.0,23.0
6463.0858,13532.571,171.0
6864.3633,12022.9101,145.0
4240.35416666667,9778.571,164.0
5904.0,0.0,0.0
4206.2858,8958.571,205.0
6501.35725,13532.571,205.0
5044.33333333333,6342.0,151.0
4862.0,3816.0,84.0
4748.0,3526.0,22.0
7170.25,9820.0,105.0
2260.0,0.0,0.0
6198.5,8320.0,144.0
2152.66666666667,722.0,78.0
12642.3333333333,14753.0,44.0
5851.20414285714,11338.571,171.0
8143.0,9910.0,146.0
4825.5715,11338.571,171.0
5904.90483333333,13532.571,205.0
5503.4858,9778.571,171.0
4106.5715,8958.571,205.0
4203.0,3886.0,128.0
11609.3333333333,16863.0,92.0
4434.35725,8958.571,171.0
4716.6858,8958.571,205.0
6319.0,10632.0,111.0
3536.85725,9778.571,205.0
3919.5715,8958.571,171.0
5750.85725,8958.571,190.0
5035.80966666667,8958.571,147.0
5316.60725,8958.571,205.0
4491.75,7018.0,139.0
4584.2858,9778.571,171.0
5122.2858,8958.571,171.0
1905.0,710.0,127.0
4529.5715,8958.571,205.0
4235.85725,8958.571,205.0
9425.0,1710.0,8.0
4617.8858,8958.571,205.0
10843.3333333333,9340.0,55.0
3784.6875,9778.571,153.0
2433.77383333333,8958.571,146.0
6305.0,7950.0,79.0
12602.0,13396.0,38.0
5292.8858,8958.571,205.0
8985.4,20100.0,125.0
6372.4858,12368.571,185.0
7200.33333333333,4089.0,53.0
4565.5715,8958.571,205.0
4033.4858,8958.571,205.0
10734.25,15950.0,114.0
4235.5,4551.0,119.0
7119.0,1755.0,77.0
1848.0,0.0,0.0
6311.0,3055.0,53.0
9288.4,19900.0,103.0
6650.0,1080.0,5.0
3822.73816666667,8958.571,171.0
3388.70378,8959.9101,205.0
8144.33333333333,14190.0,113.0
10940.0,4740.0,10.0
5665.347,11338.571,178.0
10536.5,17427.0,95.0
4892.0,5544.0,101.0
4716.6858,8958.571,205.0
8265.0,7516.0,7.0
5303.5715,9778.571,171.0
14176.6666666667,18760.0,126.0
6130.4858,10278.571,205.0
5503.4858,9778.571,171.0
5480.6858,11338.571,171.0
3698.6858,8958.571,205.0
5638.4858,9778.571,185.0
6775.0,1070.0,33.0
7964.0,8838.0,41.0
9555.0,14190.0,113.0
3168.2858,8958.571,171.0
4249.4858,8958.571,205.0
5387.10725,11338.571,205.0
6417.5,543.0,10.0
6270.0,8020.0,123.0
5371.91842857143,11338.571,171.0
2152.66666666667,722.0,78.0
4235.85725,8958.571,205.0
2296.5286,8958.571,146.0
3811.02996666667,6109.9101,118.0
9305.0,14690.0,113.0
3256.2858,8958.571,205.0
4048.825,7872.571,205.0
3256.2858,8958.571,205.0
3914.6858,8958.571,205.0
2099.0,722.0,58.0
5505.40483333333,10278.571,171.0
7237.0,2666.0,62.0
4235.85725,8958.571,205.0
7237.0,2666.0,62.0
5216.77557142857,11848.571,205.0
6311.0,3055.0,53.0
8265.0,7516.0,7.0
5384.35725,9064.571,205.0
15926.6666666667,13990.0,20.0
5137.0715,9778.571,185.0
5676.2858,9778.571,171.0
4760.35725,8958.571,205.0
6417.70833333333,19248.571,151.0
5917.4858,11848.571,171.0
4826.6858,8958.571,205.0
6650.0,1080.0,5.0
13440.0,10730.0,25.0
8489.75,18760.0,158.0
4760.40483333333,8958.571,205.0
2952.6255,5902.749,80.0
2789.6858,7872.571,146.0
3495.6858,8958.571,205.0
6927.80966666667,19248.571,217.0
9345.0,20130.0,98.0
4434.35725,8958.571,171.0
7571.0858,13532.571,205.0
4919.02083333333,8898.571,164.0
5316.60725,8958.571,205.0
4235.85725,8958.571,205.0
4235.85725,8958.571,205.0
8837.25,5761.0,33.0
5329.0858,8958.571,171.0
4716.6858,8958.571,205.0
5093.10725,8958.571,205.0
4584.2858,9778.571,171.0
7183.33333333333,7580.0,80.0
6681.66666666667,7511.0,106.0
4816.6858,8958.571,205.0
5649.2858,8958.571,205.0
4249.4858,8958.571,205.0
3256.2858,8958.571,205.0
5665.10725,8958.571,158.0
7250.33333333333,2762.0,62.0
3665.0715,8958.571,205.0
4716.6858,8958.571,205.0
3698.6858,8958.571,205.0
5080.0,8020.0,123.0
4875.4858,8958.571,199.0
4617.8858,8958.571,205.0
6739.80966666667,19248.571,145.0
5154.90483333333,8549.571,180.0
8325.04495,16649.9101,147.0
5174.2858,11848.571,205.0
4716.6858,8958.571,205.0
6393.0,494.0,52.0
5950.0,4364.0,139.0
8443.33333333333,19900.0,83.0
5281.0,6051.0,97.0
4875.4858,8958.571,199.0
5342.85725,9778.571,171.0
4285.6255,8568.749,142.0
13910.0,10680.0,5.0
4949.4858,8958.571,171.0
5018.0858,8958.571,190.0
4434.35725,8958.571,171.0
3256.2858,8958.571,205.0
12602.0,13396.0,38.0
11340.0,0.0,0.0
5122.2858,8958.571,171.0
21805.0,1570.0,3.0
4716.6858,8958.571,205.0
6946.5,3247.0,73.0
6346.5,3055.0,53.0
4816.6858,8958.571,205.0
5384.35725,9064.571,205.0
5545.66666666667,4680.0,86.0
4235.85725,8958.571,205.0
3358.85416666667,8958.571,177.0
5186.90483333333,11338.571,199.0
9070.40483333333,22558.571,185.0
5511.0858,13532.571,205.0
2935.78125,9778.571,101.0
13440.0,10730.0,25.0
2953.75033333333,7308.749,138.0
5649.2858,8958.571,205.0
5815.4858,11338.571,171.0
3371.90483333333,8958.571,205.0
3958.06128571429,8958.571,205.0
4654.35725,8958.571,205.0
4617.8858,8958.571,205.0
12602.0,13396.0,38.0
7539.66666666667,5671.0,62.0
7785.66666666667,5773.0,22.0
7127.347,12368.571,185.0
5006.0,11488.0,82.0
5342.85725,9778.571,171.0
6501.35725,13532.571,205.0
4191.425,7872.571,196.0
4716.6858,8958.571,205.0
4565.5715,9778.571,171.0
7011.66666666667,8320.0,139.0
8041.143,22588.571,217.0
4963.4858,8958.571,205.0
6046.66666666667,6310.0,131.0
4519.75,6906.0,139.0
5373.5715,9778.571,174.0
5895.91842857143,11338.571,171.0
5710.23816666667,11338.571,171.0
4654.35725,8958.571,205.0
3698.6858,8958.571,205.0
8318.0,4344.0,30.0
3698.6858,8958.571,205.0
10734.25,15950.0,114.0
6545.75,1987.0,33.0
6714.0,15118.0,178.0
6390.66666666667,10040.0,101.0
6291.428625,11848.571,205.0
5329.0858,8958.571,171.0
6568.5,6700.0,128.0
4106.5715,8958.571,205.0
5035.80966666667,8958.571,147.0
4816.6858,8958.571,205.0
5169.0,3997.0,53.0
4716.6858,8958.571,205.0
6494.66666666667,1566.0,35.0
2941.4858,8958.571,195.0
5471.0858,8958.571,205.0
4716.6858,8958.571,205.0
6374.23816666667,13532.571,171.0
4235.85725,8958.571,205.0
4164.35725,8958.571,147.0
4870.35725,8958.571,205.0
5174.2858,11848.571,205.0
18677.6666666667,10537.0,11.0
4998.2858,11848.571,171.0
5593.0858,13532.571,205.0
6545.75,1987.0,33.0
3775.35725,8958.571,205.0
4816.6858,8958.571,205.0
4235.85725,8958.571,205.0
5511.0858,13532.571,205.0
7790.0,10490.0,86.0
4810.5392,8898.304,152.0
5921.63271428571,11338.571,171.0
5329.0858,8958.571,171.0
3698.6858,8958.571,205.0
6395.66666666667,4063.0,27.0
4235.85725,8958.571,205.0
5447.75,6324.0,133.0
6775.0,1070.0,22.0
6268.20414285714,13532.571,205.0
5895.91842857143,11338.571,171.0
7940.0,1260.0,53.0
5713.8,6648.0,159.0
8478.5,7943.0,3.0
8509.0,7943.0,25.0
7080.0,14690.0,132.0
6681.66666666667,7511.0,106.0
15650.0,10740.0,2.0
4963.4858,8958.571,205.0
3962.90483333333,9778.571,195.0
5503.4858,9778.571,171.0
3200.66666666667,4578.0,178.0
4751.053625,8958.571,205.0
4584.2858,9778.571,171.0
8460.0,2640.0,1.0
11204.5,19712.0,66.0
4434.35725,8958.571,171.0
4775.02083333333,8898.571,153.0
4106.5715,8958.571,205.0
2463.8035,4468.786,145.0
4643.5715,9778.571,171.0
5923.0,7581.0,150.0
5136.2858,8958.571,205.0
5468.77557142857,11848.571,205.0
6946.5,3247.0,73.0
4422.2858,8958.571,205.0
5145.66666666667,1674.0,109.0
4584.2858,9778.571,171.0
9240.0,6260.0,7.0
4491.75,7018.0,139.0
4733.4858,8958.571,158.0
4106.5715,8958.571,205.0
4717.1392,7872.304,196.0
4605.5,3811.0,88.0
4434.35725,8958.571,171.0
5170.2858,8958.571,205.0
5373.4,8044.0,139.0
2760.66666666667,2922.0,145.0
16420.0,12280.0,10.0
5301.90483333333,11848.571,171.0
4816.6858,8958.571,205.0
3914.6858,8958.571,205.0
4716.6858,8958.571,205.0
5367.0715,10278.571,205.0
7368.66666666667,2504.0,39.0
8421.0,7204.0,66.0
4954.23816666667,11338.571,183.0
4156.825,8906.571,153.0
9708.5,19120.0,84.0
4428.85725,8958.571,205.0
6007.0,206.0,35.0
5018.0858,8958.571,190.0
4654.35725,8958.571,205.0
5554.52083333333,12368.571,196.0
5572.60725,8958.571,199.0
6877.75,2843.0,84.0
4300.70378,7900.9101,185.0
6195.347,13532.571,205.0
6080.35725,11848.571,205.0
6975.33333333333,10120.0,84.0
5375.0,8052.0,139.0
7791.33333333333,2996.0,62.0
3861.06128571429,8958.571,205.0
4497.5715,8958.571,205.0
4825.5715,11338.571,171.0
5343.73816666667,13532.571,205.0
15650.0,10740.0,2.0
6468.5,457.0,10.0
3114.2858,6695.571,205.0
5216.77557142857,11848.571,205.0
5021.4,7018.0,139.0
4584.2858,9778.571,171.0
7310.0,0.0,11.0
6901.33333333333,10547.0,108.0
5329.0858,8958.571,171.0
2254.1255,4505.749,120.0
6299.8,7060.0,161.0
6090.2858,11848.571,171.0
4816.6858,8958.571,205.0
4816.6858,8958.571,205.0
10025.5,16127.0,122.0
6075.90483333333,13532.571,171.0
3505.35725,8958.571,205.0
3672.23816666667,8958.571,205.0
4453.33333333333,6240.0,111.0
15650.0,10740.0,2.0
4949.4858,8958.571,171.0
5515.0,6110.0,111.0
4565.5715,8958.571,205.0
7828.5,2263.0,12.0
8478.5,7943.0,3.0
11434.0,19172.0,76.0
4948.0,6648.0,180.0
9344.0,872.0,6.0
5868.33333333333,1821.0,144.0
4235.85725,8958.571,205.0
9267.0,5512.0,37.0
3982.0715,7872.571,171.0
6476.23816666667,11338.571,171.0
7330.0,2460.0,53.0
4359.417,8568.749,142.0
7940.0,1260.0,53.0
14232.0,16656.0,44.0
7063.66666666667,2460.0,35.0
8650.0,0.0,0.0
9580.0,4540.0,0.0
5402.4858,8958.571,205.0
4386.0,7222.0,58.0
4643.5715,9778.571,171.0
4033.4858,8958.571,205.0
3876.0,4056.0,24.0
4529.5715,8958.571,205.0
8730.0,5326.0,36.0
4157.4858,9778.571,205.0
5854.4858,8958.571,205.0
7581.66666666667,9465.0,39.0
5255.2858,8958.571,205.0
6567.5715,13532.571,205.0
5200.2,6648.0,166.0
5093.10725,8958.571,205.0
5921.66666666667,10120.0,73.0
2099.0,722.0,58.0
5815.4858,11338.571,171.0
4533.33333333333,6240.0,87.0
8123.66666666667,2449.0,61.0
4963.4858,8958.571,205.0
7540.5,2059.0,8.0
5710.23816666667,11338.571,171.0
5035.80966666667,8958.571,147.0
12075.0,18750.0,59.0
4810.21798,8899.9101,141.0
4351.02083333333,9778.571,196.0
4586.52083333333,9778.571,177.0
4434.35725,8958.571,171.0
4255.30378,8907.9101,199.0
3064.0,2212.0,145.0
9150.25,19900.0,80.0
4956.10725,8958.571,205.0
4188.90483333333,8958.571,205.0
7592.0,3174.0,77.0
4235.85725,8958.571,205.0
8703.0858,22558.571,190.0
4584.2858,9778.571,171.0
4844.5715,9778.571,171.0
4904.66666666667,3410.0,53.0
6095.33333333333,4453.0,73.0
4302.0,7170.0,82.0
6464.06128571429,12368.571,185.0
7081.66666666667,5461.0,92.0
6080.35725,11848.571,205.0
5162.91842857143,11338.571,250.0
5665.0,8230.0,51.0
4816.6858,8958.571,205.0
5168.6858,8958.571,205.0
5724.66666666667,5870.0,80.0
9273.5,5153.0,23.0
4816.6858,8958.571,205.0
6282.75,6270.0,105.0
10473.3333333333,21010.0,49.0
7055.06128571429,13532.571,205.0
7148.5,2843.0,84.0
4733.4858,8958.571,158.0
12252.25,15871.0,29.0
5511.0858,13532.571,205.0
9660.0,7943.0,7.0
5260.23816666667,11848.571,174.0
3536.85725,9778.571,205.0
7969.25,9990.0,146.0
7951.75,2219.0,36.0
5531.0,5870.0,80.0
4975.4858,8958.571,171.0
7553.0,2814.0,50.0
7454.66666666667,2762.0,50.0
4422.2858,8958.571,205.0
5895.91842857143,11338.571,171.0
10296.5,3453.0,29.0
2379.47633333333,4505.571,171.0
9780.0,5180.0,12.0
6313.6858,8958.571,158.0
6502.75,5390.0,139.0
9240.0,6260.0,7.0
1261.61625,4505.749,120.0
5503.4858,9778.571,171.0
7011.66666666667,8320.0,139.0
4726.2858,9778.571,171.0
4220.0,3780.0,60.0
2299.33333333333,962.0,58.0
3928.6858,8958.571,205.0
11380.0,10540.0,29.0
4773.23816666667,9064.571,205.0
5665.10725,8958.571,158.0
4203.0,3886.0,128.0
6960.25,4089.0,53.0
9417.33333333333,19120.0,101.0
5531.0,5870.0,80.0
4428.85725,8958.571,205.0
5137.0715,9778.571,185.0
6889.5,4141.0,42.0
7182.5,2073.0,30.0
7221.33333333333,2666.0,62.0
9019.33333333333,5783.0,103.0
4235.85725,8958.571,205.0
5503.4858,9778.571,171.0
5700.5715,8958.571,190.0
4937.10725,7872.571,147.0
5265.0,6610.0,111.0
4235.85725,8958.571,205.0
5750.85725,8958.571,190.0
3055.6255,6108.749,115.0
1558.0,1404.0,176.0
4740.06128571429,8958.571,205.0
4235.85725,8958.571,205.0
6990.66666666667,3637.0,60.0
7156.33333333333,10120.0,74.0
5178.33333333333,3989.0,77.0
22560.0,0.0,0.0
4643.5715,9778.571,171.0
2804.625,8958.571,211.0
3388.70378,8959.9101,205.0
6346.5,3055.0,53.0
7884.66666666667,4376.0,54.0
5982.40483333333,12368.571,183.0
5395.91842857143,11338.571,205.0
8197.0,4586.0,29.0
5759.0,8042.0,2.0
5316.60725,8958.571,205.0
6476.23816666667,11338.571,171.0
6311.0,3055.0,53.0
6024.6,9763.0,145.0
11980.0,9340.0,55.0
14795.0,12450.0,10.0
6518.25,3055.0,53.0
4565.5715,8958.571,205.0
2121.06275,4505.749,187.0
4963.4858,8958.571,205.0
3239.40483333333,8958.571,171.0
6216.66666666667,8020.0,123.0
8983.0,7031.0,87.0
8441.33333333333,7406.0,72.0
4882.6858,8958.571,205.0
6953.33333333333,1070.0,33.0
4760.35725,8958.571,205.0
3256.2858,8958.571,205.0
6313.6858,8958.571,158.0
5412.0,6700.0,145.0
5329.0858,8958.571,171.0
4963.4858,8958.571,205.0
7043.47633333333,19248.571,250.0
5384.35725,9064.571,205.0
5057.23816666667,11848.571,205.0
4716.6858,8958.571,205.0
5709.33333333333,2004.0,35.0
2467.379725,8899.9101,142.0
11014.3333333333,3880.0,29.0
3750.625,9778.571,164.0
3950.025,7872.571,153.0
6216.347,11338.571,183.0
4882.6858,8958.571,205.0
5895.91842857143,11338.571,171.0
9780.0,5180.0,12.0
6504.75,5398.0,139.0
5168.6858,8958.571,205.0
5505.0858,8958.571,205.0
7473.25,3004.0,70.0
5044.33333333333,6342.0,151.0
5503.4858,9778.571,171.0
3919.5715,8958.571,171.0
6311.0,3055.0,53.0
9580.0,4540.0,0.0
3545.80966666667,9778.571,195.0
5093.48985714286,13532.571,171.0
4926.90483333333,9778.571,199.0
5710.23816666667,11338.571,171.0
3595.52083333333,7872.571,153.0
3686.02083333333,7872.571,143.0
5174.2858,11848.571,205.0
6270.0,8320.0,135.0
9287.0,5939.0,54.0
5581.2858,8958.571,205.0
6953.33333333333,1070.0,33.0
5677.8858,8958.571,205.0
21805.0,1570.0,3.0
4497.5715,8958.571,205.0
7348.5,2405.0,33.0
4791.90483333333,8958.571,205.0
2299.33333333333,962.0,58.0
6270.66666666667,7381.0,130.0
4235.85725,8958.571,205.0
3495.6858,8958.571,205.0
6969.4858,13308.571,205.0
4963.4858,8958.571,205.0
7993.5,3695.0,22.0
8545.0,2470.0,2.0
4619.90483333333,11848.571,205.0
6222.5715,13532.571,205.0
4933.347,9778.571,171.0
3698.6858,8958.571,205.0
4696.56275,13308.749,152.0
5255.60725,8958.571,205.0
2099.0,722.0,58.0
4584.2858,9778.571,171.0
6021.4858,12368.571,171.0
4249.4858,8958.571,205.0
5779.2858,8958.571,205.0
6715.0,1164.0,50.0
5449.10725,8958.571,147.0
3570.61625,13308.749,152.0
5515.0,6110.0,111.0
5447.85725,9318.571,205.0
3389.025,8958.571,211.0
4235.85725,8958.571,205.0
1399.89866666667,2458.304,103.0
3713.33333333333,3780.0,60.0
10345.3333333333,20230.0,84.0
4617.8858,8958.571,205.0
3312.23816666667,8958.571,171.0
6165.91842857143,11338.571,171.0
3621.33333333333,3574.0,108.0
9480.5,5939.0,33.0
6501.35725,13532.571,205.0
5710.23816666667,11338.571,171.0
5665.10725,8958.571,158.0
5136.2858,8958.571,205.0
4584.2858,9778.571,171.0
5057.23816666667,11848.571,205.0
4963.4858,8958.571,205.0
12787.5,19605.0,1.0
5184.77557142857,9778.571,171.0
5868.33333333333,1821.0,144.0
4434.35725,8958.571,171.0
4033.4858,8958.571,205.0
6421.0,3055.0,119.0
4565.5715,8958.571,205.0
17950.0,2600.0,7.0
8864.66666666667,5326.0,36.0
5387.10725,11338.571,205.0
7340.0,2460.0,27.0
6749.0,1070.0,33.0
4428.85725,8958.571,205.0
10560.0,1560.0,11.0
5503.4858,9778.571,171.0
6180.8858,8958.571,190.0
4565.5715,9778.571,171.0
5426.4858,8958.571,164.0
4870.35725,8958.571,205.0
6221.85725,9778.571,147.0
4975.4858,8958.571,171.0
5384.35725,9064.571,205.0
4975.4858,8958.571,171.0
5986.0858,8958.571,205.0
6180.8858,8958.571,190.0
5635.4858,9064.571,205.0
4206.11625,13308.749,197.0
6234.33333333333,4436.0,87.0
6039.4,7350.0,81.0
5505.40483333333,10278.571,171.0
4491.75,7018.0,139.0
4191.425,7872.571,196.0
6869.23816666667,13532.571,171.0
4235.85725,8958.571,205.0
4816.6858,8958.571,205.0
4654.35725,8958.571,205.0
4235.85725,8958.571,205.0
5665.10725,8958.571,158.0
4963.4858,8958.571,205.0
13276.3333333333,17741.0,77.0
3389.025,8958.571,211.0
7940.0,1260.0,53.0
4760.40483333333,8958.571,205.0
5080.0,8020.0,123.0
9160.0,14390.0,133.0
2918.8035,4936.786,145.0
4423.0,3446.0,77.0
4491.75,7018.0,139.0
6517.63271428571,11338.571,190.0
6194.8,6648.0,161.0
7416.6858,21018.571,171.0
4491.75,7018.0,139.0
5167.0,6051.0,133.0
10795.0,18118.0,87.0
4165.0,2623.0,94.0
4617.8858,8958.571,205.0
4033.4858,8958.571,205.0
8265.0,7516.0,7.0
4825.5715,11338.571,171.0
4617.8858,8958.571,205.0
7946.66666666667,16990.0,126.0
4949.4858,8958.571,171.0
4584.2858,9778.571,171.0
5358.0,5914.0,69.0
4654.35725,8958.571,205.0
4235.85725,8958.571,205.0
5503.4858,9778.571,171.0
8570.0,0.0,0.0
5790.4858,9839.571,205.0
4872.23816666667,9064.571,205.0
4033.4858,8958.571,205.0
12002.5,18035.0,4.0
4640.66666666667,4930.0,145.0
6538.5,4063.0,22.0
3588.90483333333,8958.571,205.0
4584.2858,9778.571,171.0
4428.85725,8958.571,205.0
4949.4858,8958.571,171.0
4584.2858,9778.571,171.0
6953.33333333333,1070.0,33.0
5665.0,8230.0,51.0
4235.85725,8958.571,205.0
13677.0,15546.0,41.0
6353.0858,13532.571,199.0
20905.0,3310.0,13.0
7935.0,7551.0,67.0
9480.5,5939.0,33.0
7582.0,4518.0,92.0
5168.6858,8958.571,205.0
6095.33333333333,4453.0,73.0
5533.48985714286,8958.571,199.0
9267.0,5512.0,37.0
8157.66666666667,10547.0,92.0
4816.6858,8958.571,205.0
4975.4858,8958.571,171.0
8634.5,7631.0,70.0
