superconduct/table51.range_ThermalConductivity,superconduct/table51.range_atomic_mass,superconduct/table51.wtd_mean_fie
399.97342,192.981,1005.86666666667
63.0,1.98700000000002,848.78
399.97342,188.3839,728.718333333333
119.0,22.856,684.075
399.97342,192.981,1006.3
399.97342,124.1166,1011.36
399.97342,122.90607,1003.2769641495
69.0,46.6827,806.32
78.97342,134.3606,903.38375
399.97342,192.981,767.236
399.97342,188.3839,982.4
10.0,90.8948,902.6
133.0,17.364,774.160666666667
399.97342,128.2426,1001.90845070423
399.97342,157.0546,997.752680652681
92.0,169.8821,560.7
399.97342,180.967169,741.449285714286
144.0,34.144912,778.523333333333
399.97342,134.3606,994.150583657588
399.97342,192.981,1011.49659685864
266.0,104.060189,720.025
139.0,112.0305,723.52
399.97342,158.9674,995.746153846154
86.0,96.119,791.569
138.795,135.194,841.973684210526
21.0,175.396,771.43
399.97342,122.90607,1003.02580023139
399.795,31.481,799.4375
139.0,37.2105,578.514285714286
399.97342,192.981,1005.669
399.97342,180.967169,747.633571428571
399.97342,192.981,760.331666666667
399.97342,184.5906,999.817
182.0,109.2415,747.218518518519
44.0,77.0604519,774.57
399.97342,188.3839,983.842612752722
68.0,88.664,848.243333333333
116.0,85.149,765.48301754386
399.97342,192.981,737.1515
199.8195,39.07006,1051.8625
399.97342,192.981,1010.25909090909
399.97342,151.2596,999.660247486466
399.97342,192.981,725.269631236442
429.48,39.75,829.429
124.0,164.1558,778.595041322314
399.97342,121.3276,1007.22773333333
399.97342,124.1166,1024.52247368421
22.97417,77.2173,1030.6
399.97342,122.90607,1011.37142857143
399.97342,122.90607,1016.03952180028
399.97342,192.981,737.0375
399.97342,192.981,1010.18820822926
79.0,54.97,788.53575
399.97342,152.93481,1005.25466666667
127.0,100.993,729.166666666667
399.97342,134.3606,1000.52616679418
78.97342,71.6206,924.0875
206.0,42.7414614,583.758295964126
139.9911,76.89515,971.220833333333
399.97342,192.981,1010.74466605432
399.97342,146.5006,731.442857142857
77.0,32.290805,692.5
73.0,81.482,782.40016
399.97342,192.981,700.912
36.0,89.5653,588.7455
138.97342,79.9606,1061.96940298507
399.97342,121.3276,1003.62307692308
33.0,65.47783,550.89675
204.0,65.9248414,638.9625
399.97342,184.5906,1047.66666666667
99.97342,192.981,1020.876
399.97342,124.90825,1000.68584615385
399.97342,191.2006,698.761855670103
399.97342,188.3839,1000.18
399.97342,135.9646,730.983428571429
399.97342,157.0546,1001.62
399.795,31.481,898.072058823529
138.97342,89.019,1125.49832635983
399.97342,141.2506,1002.05738461538
399.97342,184.5906,1001.05716639209
150.0,34.8436,799.984
399.97342,141.2506,1001.43538461538
199.795,63.895,843.455555555556
399.97342,121.3276,1003.62307692308
377.0,64.2424614,680.865
399.97342,192.981,1004.616
3.0,88.0415,682.6105
399.97342,121.3276,1002.51322957198
399.97342,122.90607,1000.66424148607
79.0,54.97,782.023
11.0,96.257,730.625
139.9911,76.89515,961.8125
56.48,101.98788,849.36
399.97342,122.90607,1011.62328571429
399.97342,122.90607,1010.77588571429
99.48,39.8617,777.875
399.97342,148.93092,1000.43846153846
399.97342,121.3276,1001.22403100775
399.97342,141.2506,1018.75528571429
399.97342,192.981,723.70145631068
399.97342,122.90607,1011.582
399.97342,121.3276,1005.48348765432
399.97342,170.2076,1006.8482863671
399.97342,121.3276,1004.45393518519
91.0,90.247,725.665
89.0,50.1285,674.18
81.0,46.6827,806.549
0.0,10.97906928,889.0
399.97342,184.5906,1014.52688679245
70.8195,105.41206,1049.27729618163
399.97342,192.981,1010.58588683209
392.3,36.285955,677.1604
399.97342,121.3276,740.769142857143
111.0,83.9493,758.5
399.97342,122.90607,998.834976887519
119.0,51.964,674.39
399.97342,184.5906,1010.40581395349
139.0,156.448,740.007111111111
127.0,11.6815,685.414
399.97342,79.9606,1006.14615384615
399.97342,122.90607,1011.20178571429
399.97342,124.90825,1001.05675675676
99.97342,192.981,1012.14
399.97342,122.90607,1011.54071428571
399.97342,124.90825,732.014285714286
399.97342,184.5906,1015.81279069767
119.764,147.516238,765.566666666667
66.48,39.75,838.6
204.0,23.9599614,631.875
21.0,111.47692,671.7675
2.0,18.7815,632.0358
399.97342,72.90645,1094.88254545455
399.97342,184.5906,1009.77071688943
133.0,55.0385,711.827
123.0,175.396,815.1
399.97342,121.3276,1002.61444015444
64.0,8.89,788.6
399.97342,192.981,1002.81684210526
53.795,60.84138,855.257142857143
102.0,81.482,783.7676
147.0,92.616,665.64
111.0,70.1485,694.68
50.0,30.847695,776.7
90.97417,128.09447,890.06
222.0,111.9239314,550.125
399.97342,121.3276,1007.01333333333
9.0,5.25912,760.05
169.97342,167.8406,1167.30975609756
59.0,134.0588,683.47625
399.97342,195.1893,1128.94428571429
399.97342,191.2006,1015.1311486048
78.48,71.755,821.220689655173
99.97342,192.981,1020.54
30.0,1.83550000000001,710.668
399.97342,128.2426,1011.82697012802
79.0,12.782,784.516417910448
399.97342,162.4906,997.893613707165
64.0,8.89,788.801503759398
78.97342,142.92595,874.942105263158
399.97342,121.3276,1000.49704739705
399.97342,122.90607,1011.52185714286
134.0,72.0613,665.05
399.97342,121.3276,1004.80478331654
9.0,3.0745,650.331
377.0,27.678,693.82
132.0,109.2415,747.444444444444
78.97342,137.89753,889.713
399.97342,122.90607,1011.57071428571
429.97417,93.8615,1098.29589041096
399.97342,121.3276,999.618302180685
133.0,45.034,779.306
399.97342,122.90607,1003.32427745665
89.0,21.0384,859.066666666667
399.97342,128.2426,1001.63881278539
16.97342,192.981,946.478
399.97342,136.31906,1007.762215478
399.97342,184.5906,1001.44355828221
399.97342,122.90607,1010.52392857143
12.97342,192.981,947.71
399.97342,124.90825,1009.701
399.97342,121.3276,1000.49704739705
135.0,156.448,739.977777777778
399.97342,192.981,724.398428290766
399.97342,134.3606,1011.08571428571
399.97342,121.3276,1003.32546224961
399.97342,188.3839,981.102190380578
38.0,48.987,668.275
123.0,106.6993,889.521276595745
399.97342,121.3276,737.985714285714
399.97342,122.90607,1011.44914285714
399.97342,121.3276,994.05652173913
53.97342,121.3276,1011.72857142857
199.8195,73.91366,901.4775
213.0,20.8854614,653.5282
399.97342,125.3163,975.637100949094
399.97417,207.97246,770.872531418312
58.0,6.94200000000001,746.5805
399.97342,128.2426,1010.54571428571
399.97342,192.981,711.471111111111
59.8195,71.62206,678.366167290886
208.0,85.149,764.154285714286
399.97342,188.3839,982.4
399.97342,188.3839,1020.76451612903
53.97417,78.89968,1021.60256410256
399.97342,121.3276,1006.72738555986
399.97342,121.3276,1003.60615384615
399.97342,122.90607,760.0
399.97342,184.5906,998.559016393443
82.0,98.2287,775.9
138.795,130.435,840.868421052632
382.0,98.2287,773.938
69.0,46.6827,806.32
399.97342,184.5906,997.416666666667
133.0,103.31115,792.29
58.0,122.454,772.558823529412
399.97342,121.3276,1000.81248932702
90.0,51.93183072,733.63
399.97342,188.3839,1012.96896551724
399.97342,85.0706,1030.577
138.795,135.194,841.973684210526
54.0,85.6733,644.05625
399.97342,128.2426,999.738846153846
399.97342,192.981,1012.56527551353
56.48,101.98788,866.02
69.0,46.6827,806.32
399.97342,192.981,1005.86666666667
189.0,177.4017614,580.125
56.0,78.35315,730.93
35.0,133.08088,668.9
399.97342,188.3839,708.159813084112
399.97342,192.981,737.0375
54.0,50.22421,667.5267
399.97342,157.0546,994.111895321174
399.97342,128.2426,990.955294117647
399.97342,128.2426,1026.46470588235
7.48,130.0204,845.4
399.97342,122.90607,727.742857142857
399.97342,122.90607,1002.96574074074
133.0,13.494,779.233333333333
124.0,154.11932,789.035618729097
139.8195,38.09036,1110.04198473282
139.0,89.3115,588.067142857143
133.0,80.02836,690.896551724138
78.97342,124.1166,917.1425
31.0,1.68237999999999,660.675
399.97342,192.981,1012.866
399.97342,121.3276,1003.91822393822
119.97342,128.2426,893.90475
399.97342,141.2506,1001.92461538462
36.0,12.116,745.78
399.97342,184.5906,999.415
70.8195,105.41206,923.975
16.97342,192.981,946.478
0.0,0.0,578.7
399.97342,128.2426,997.227156005878
399.97342,184.5906,1001.05
29.0,29.6228,762.68
137.0,110.81997,683.9115
7.0,46.268088,658.255
115.0,47.0605,789.94
0.0,0.0,1085.7
138.795,119.899,847.393818415969
133.0,13.494,798.266666666667
63.0,87.2204,844.18
399.97342,192.981,724.743
109.0,164.1558,709.985
399.97342,191.2006,992.15625
399.97342,184.5906,749.308333333333
399.97342,192.981,1021.30298769772
399.97342,122.90607,1008.8462006079
127.0,126.89477,904.166666666667
64.0,115.3084,808.566666666667
399.97342,122.90607,1011.59714285714
399.97342,124.90825,999.685328185328
69.0,89.0593,806.2941
99.97342,192.981,1021.38
399.97342,72.90645,997.584615384615
399.97342,134.3606,1011.08571428571
399.97342,122.90607,1016.87279102384
399.97342,148.93092,732.442857142857
82.0,98.2287,780.94
399.97342,192.981,1018.17443946188
399.97342,122.90607,1011.56085714286
60.0,28.0673,1014.8
399.97342,128.2426,684.574666666667
399.97342,121.3276,1002.42818532819
85.0,3.05362,664.66
399.97342,122.90607,1005.64607142857
13.0,88.0415,686.8125
12.97342,192.981,935.99
399.9911,63.9046,990.739285714286
11.0,67.8745,710.1
291.0,127.243569,680.5768
399.97342,134.3606,993.835408560311
134.0,181.406,803.411111111111
399.97342,141.2506,1028.37857142857
90.48,23.115,840.658791208791
399.97342,121.3276,1003.71299000769
399.97342,122.90607,740.157142857143
74.0,68.47,812.226470588235
22.795,59.159,837.428571428572
71.0,42.432,545.4723525
0.0,0.0,898.8
78.48,71.755,822.975
184.0,155.006,807.360975609756
63.0,1.0546,650.238
399.97342,72.90645,1003.49336492891
399.97342,136.31906,1006.90121765601
33.0,170.13688,770.1125
31.0,85.58362,597.081188118812
399.97342,191.2006,738.661428571428
169.764,152.866238,830.075
133.0,60.82035,743.81
399.97342,124.90825,739.045714285714
49.0,58.553,678.198
399.97342,192.981,737.1685
122.0,174.1963,922.78932038835
399.97342,141.2506,998.718802217537
399.97342,192.981,1011.22272727273
399.97342,191.2006,1015.21456953642
399.97342,121.3276,1001.63403465347
399.97342,192.981,1017.90756686236
79.0,12.782,713.5
14.0,127.5485,626.473333333333
30.0,170.13688,780.15
399.97342,71.6206,1003.62571428571
399.97342,122.90607,997.315625484421
34.97342,191.2006,1037.305
2.0,1.21053000000001,541.07
1.0,83.9493,818.433333333333
399.97342,191.2006,752.042857142857
133.0,13.494,789.701666666667
399.97342,121.3276,999.766666666667
399.9911,47.5466,1005.99685714286
59.8195,71.62206,682.760451276965
56.795,148.88288,919.366666666667
399.97342,125.3163,725.604545454545
78.97342,124.90825,900.37565
399.97342,125.3163,738.583333333333
399.97342,121.3276,1004.9374422188
133.0,13.494,779.514765100671
399.97342,124.1166,1024.08684210526
25.0,23.18338,642.375
399.97342,121.3276,1005.43928571429
25.0,23.18338,642.375
399.97342,188.3839,1023.63333333333
78.48,71.755,815.835
49.0,58.553,668.5818
399.97342,151.2596,1000.97692307692
96.0,99.31062,795.43125
399.97342,192.981,1006.05866666667
399.97342,192.981,943.333888888889
399.97342,157.0546,811.0
169.97342,167.8406,1218.52625
399.97342,188.3839,1005.77111111111
399.97342,121.3276,1002.19846153846
63.0,1.0546,650.123
266.0,104.060189,707.29
129.0,175.396,803.5
399.97342,141.2506,1001.15692307692
28.97417,55.7163,990.1
234.97342,39.8456,930.621428571429
399.97342,130.386,1006.49429941396
169.97342,167.8406,1125.19976190476
71.0,179.419,762.75
399.97342,122.90607,979.8525
399.97342,188.3839,1043.46309226933
99.97342,128.2426,897.53975
399.97342,148.93092,732.442857142857
399.97342,121.3276,1003.62307692308
399.97342,121.3276,978.669409808811
139.0,81.182805,581.822857142857
399.97342,122.90607,1011.572
399.97342,124.90825,1002.73507692308
399.97342,141.2506,1001.77283192632
399.97342,192.981,1008.10330906684
181.0,68.9784614,643.59
134.0,146.8813,723.33
399.97342,121.3276,978.443679693359
399.97342,141.2506,735.781785714286
399.97342,122.90607,1011.01428571429
399.97342,125.3163,969.560693895476
399.97342,128.2426,1008.82514285714
78.0,80.21207,735.975
399.97342,122.90607,1015.78805970149
399.97342,124.90825,1001.74247104247
399.97342,121.3276,737.614285714286
96.0,83.9493,715.75
399.97342,124.90825,1009.78
399.97342,122.90607,1004.98786482335
169.97342,167.8406,1144.79047619048
78.97342,146.5006,890.52025
56.8195,179.93994,804.196
399.97342,188.3839,984.466666666667
399.97342,124.90825,968.035142857143
0.0,2.00217999999998,538.78
68.0,84.271,783.2968
129.0,166.9985,763.1
78.764,107.931708,924.229411764706
399.97342,124.90825,1011.1575
399.97342,192.981,1011.58181818182
53.97417,78.89968,1032.55
116.0,90.93362,684.82
399.97342,128.2426,1011.35235714286
399.97342,134.3606,1009.34100719424
399.97342,122.90607,1011.45042857143
399.97342,125.3163,738.583333333333
291.0,127.243569,682.233333333333
0.0,0.0,715.2
399.97342,122.90607,1011.57697142857
39.0,4.023,808.267
399.97342,124.90825,999.927160493827
6.0,20.27638,680.952
78.48,23.115,849.75
399.97342,121.3276,738.6328
399.97342,151.2596,1000.97692307692
43.0,34.14,750.85
399.97342,121.3276,990.728205128205
399.97342,128.2426,1037.39272727273
399.97342,191.2006,700.091666666667
399.97342,176.2176,1028.604
399.97342,184.5906,1002.39663608563
7.97342,192.981,980.07
266.0,104.060189,690.31
199.97417,100.8113,784.575
399.97342,141.2506,1002.28515384615
399.97342,191.2006,1017.06585903084
399.97342,121.3276,738.138428571429
399.97342,152.91962,1014.01769230769
399.97342,122.90607,1010.68214285714
399.97342,122.90607,1003.26358024691
291.0,127.243569,734.0
429.48,39.75,828.81575
117.0,48.093,661.95
399.97342,191.2006,1034.45470588235
58.0,99.479,708.416666666667
399.97342,192.981,760.316666666667
399.97342,184.5906,1001.05
78.97342,134.3606,894.21125
399.97342,124.90825,1000.17773141709
399.97342,192.981,1011.73821405121
138.795,132.86532,841.421052631579
86.97342,174.2306,1102.33333333333
399.97342,121.3276,999.821573208723
86.0,106.6993,780.275
122.0,114.33723072,781.516
399.97342,192.981,1014.46674259681
399.97342,192.981,1008.66992084433
399.97342,192.981,723.562
399.97342,122.90607,1010.68214285714
399.97342,121.3276,1006.92666666667
417.0,31.03727,635.8
399.97342,121.3276,1003.25740027722
74.0,68.47,812.168823529412
79.0,54.97,777.6718
57.795,148.88288,868.175375375375
133.0,72.9845,719.716666666667
429.97342,191.2006,724.052012994547
399.97342,122.90607,1011.51557142857
387.0,126.89477,862.285
399.97342,122.90607,707.032653061224
399.97342,122.90607,1014.78079096045
399.97342,121.3276,1003.74676923077
211.0,94.7784614,660.1582
399.97342,124.90825,1000.89076923077
23.3,18.7815,633.95085
399.97342,75.6093,1050.56111111111
399.97342,128.2426,997.250576923077
399.97342,124.90825,1002.25692307692
399.97342,184.5906,990.690416666667
399.97342,121.3276,991.244
399.97342,122.90607,1010.63552461605
399.97342,128.2426,727.697142857143
399.97342,188.3839,982.899904463669
79.0,88.664,865.193
399.97342,188.3839,996.769230769231
399.97342,184.5906,813.4
79.0,54.97,785.2864
399.97342,121.3276,974.186614173228
399.97342,121.3276,1003.99415384615
399.97342,121.3276,992.679483912074
399.97342,184.5906,994.51
399.795,70.8405,882.857142857143
199.9723,55.9231968,993.625
399.97342,192.981,722.038144329897
399.97342,122.90607,1011.513
399.97342,121.3276,1005.44755
32.0,45.03938,654.008
399.97342,121.3276,999.277847113884
187.0,100.82965,798.76912
64.0,8.89,788.6
399.97342,188.3839,772.18
399.97342,192.981,728.418604651163
13.0,25.80362,674.75
127.0,154.11932,788.5855
128.0,55.0385,661.502
128.0,55.0385,660.558
56.795,148.88288,896.21875
134.0,146.8813,723.33
91.0,90.247,738.296
399.97342,121.3276,738.454601139601
399.97342,192.981,987.702265372168
399.97342,192.981,1012.72954545455
57.795,53.4028,819.693333333333
399.97342,141.2506,1004.18808120498
399.97342,192.981,727.61
112.0,143.6004,753.625
249.0,172.661569,800.666666666667
399.97342,122.90607,1011.54071428571
99.97342,122.90607,899.95975
399.97342,122.90607,777.121666666667
139.9911,76.89515,952.404166666667
399.97342,192.981,767.177777777778
127.0,164.1558,780.925
399.97342,157.0546,1002.08153846154
399.97342,192.981,995.458823529412
6.0,20.27638,687.7
399.97342,128.2426,996.911728395062
16.48,59.94547,775.64
399.97342,192.981,1009.84935842601
89.0,50.1285,677.792
82.0,98.2287,779.4616
399.97342,128.2426,1011.30928571429
399.97342,122.90607,1008.51901140684
78.9723,131.3615968,982.4625
212.0,64.2424614,604.7
399.97342,122.90607,1012.41926252847
399.97342,121.3276,1003.28461538462
82.0,98.2287,780.204
183.0,76.89515,884.465957446809
11.0,96.257,835.106
399.97342,192.3726,1027.99111111111
399.97342,121.3276,998.804620203602
399.97342,121.3276,1006.61170568562
399.97342,124.90825,1001.39961389961
399.97342,141.2506,998.560290216882
83.0,26.49447,553.055
70.48,27.46,833.922222222222
399.97342,191.2006,990.724223602484
90.97342,122.90607,889.6535
137.0,166.9985,709.75
399.97342,135.9646,731.742857142857
2.0,18.7815,632.25
399.97342,134.3606,1011.45428571429
399.97342,122.90607,996.690733590734
119.97342,134.3606,897.28375
399.97342,124.90825,1007.51785714286
38.0,48.987,678.81875
78.97342,156.24206,903.015
399.97342,191.2006,1030.88933333333
399.97342,188.3839,982.4
137.0,110.81997,723.72
82.0,98.2287,773.762
71.0,33.973185,650.208
399.97342,121.3276,995.753846153846
399.97342,135.9646,999.915960912052
399.97342,191.2006,992.2375
399.97342,184.5906,994.851219512195
91.0,90.247,694.8305
21.0,5.83999999999999,854.72
99.97342,121.3276,797.533333333333
399.97342,188.3839,1019.525
102.0,98.2287,777.154
399.97342,192.981,1012.74042452083
15.0,3.892,705.6466
119.764,70.096238,793.733333333333
399.97342,122.90607,1011.5294
21.97417,33.8603,936.6875
129.0,158.12321,787.95
399.97342,188.3839,697.483333333333
399.97342,121.3276,995.320744259699
399.97342,121.3276,1007.44213333333
60.0,122.454,771.745588235294
399.97342,192.981,998.815596330275
399.97342,121.3276,710.118181818182
399.97342,126.516,1010.03846153846
123.0,82.09538,711.275
91.0,90.247,714.52
399.97342,128.2426,1010.95828571429
27.0,82.09538,757.5125
399.97342,121.3276,999.026287051482
376.0,58.214,761.777
128.0,55.0385,664.3402
142.0,177.194818,893.212
127.0,130.09665,794.17
83.0,150.287,711.225
12.48,61.94765,767.717857142857
399.97342,121.3276,1000.98043478261
48.0,15.196,692.774
199.97342,71.6206,924.5925
399.97342,192.981,1013.81557643657
36.0,67.7685,668.0
53.97417,78.89968,1006.70468085106
13.0,25.80362,681.44
121.0,122.494,631.318181818182
31.0,41.96488,654.293243243243
0.0,0.0,867.2
36.0,89.5653,581.175
