Key_0_0,totalFixDur,prevFixDur,nextFixDur,Key_1_1
3524,20.0,179.0,239.0,5067
470,139.0,219.0,179.0,4465
818,139.0,179.0,119.0,7478
3,139.0,119.0,139.0,1216
5777,80.0,119.0,119.0,2503
3903,258.0,179.0,80.0,295
2273,258.0,159.0,80.0,6901
4071,199.0,139.0,139.0,7413
4575,159.0,119.0,239.0,5445
1569,179.0,80.0,139.0,4507
6501,99.0,139.0,99.0,218
1963,179.0,99.0,99.0,7562
3955,219.0,139.0,179.0,3230
3485,119.0,159.0,159.0,7043
5907,179.0,139.0,99.0,7002
513,99.0,99.0,99.0,2793
4486,179.0,179.0,80.0,4793
2682,259.0,159.0,219.0,1626
1916,139.0,139.0,80.0,310
1169,139.0,99.0,99.0,1059
6992,199.0,139.0,99.0,934
1053,438.0,99.0,159.0,7505
2875,357.0,159.0,119.0,4490
6788,139.0,99.0,179.0,586
466,139.0,99.0,99.0,6653
7458,80.0,99.0,179.0,6513
6204,219.0,140.0,139.0,4033
3037,139.0,100.0,119.0,1616
3131,159.0,239.0,139.0,19
4097,99.0,199.0,199.0,1618
3178,358.0,99.0,99.0,6317
354,100.0,139.0,179.0,332
2824,179.0,139.0,219.0,7518
7300,179.0,219.0,99.0,5323
5718,378.0,179.0,219.0,305
4840,139.0,319.0,219.0,1696
6850,558.0,20.0,180.0,2815
3093,219.0,159.0,358.0,7048
5679,159.0,199.0,298.0,4405
1573,99.0,159.0,159.0,6078
4541,258.0,99.0,119.0,3894
5043,199.0,119.0,179.0,6976
293,278.0,179.0,219.0,3528
2833,338.0,99.0,99.0,5269
3191,199.0,99.0,139.0,104
5875,419.0,239.0,638.0,2327
7092,180.0,179.0,119.0,6379
5504,417.0,139.0,99.0,2463
6620,139.0,99.0,219.0,2560
6824,139.0,99.0,80.0,3239
6565,219.0,119.0,99.0,1495
2426,99.0,99.0,119.0,4633
4824,299.0,199.0,20.0,3422
3447,259.0,219.0,179.0,3509
7545,199.0,119.0,219.0,1919
4085,497.0,80.0,119.0,1459
2024,99.0,219.0,179.0,6892
4503,119.0,100.0,119.0,664
1741,179.0,159.0,219.0,5980
6827,219.0,139.0,159.0,3527
3011,218.0,139.0,238.0,2450
6086,99.0,139.0,239.0,2907
3968,239.0,80.0,278.0,7484
7569,179.0,80.0,219.0,6408
6285,298.0,139.0,179.0,4588
2676,258.0,139.0,298.0,1549
3663,139.0,139.0,80.0,1362
2632,518.0,199.0,319.0,5955
6842,278.0,179.0,219.0,1143
1390,437.0,278.0,139.0,2983
218,219.0,259.0,119.0,3792
3249,179.0,219.0,298.0,2877
6069,438.0,80.0,159.0,2339
4483,119.0,80.0,199.0,4256
1651,318.0,119.0,179.0,78
3138,239.0,139.0,80.0,5037
111,219.0,80.0,80.0,5262
6818,298.0,119.0,139.0,3084
1401,119.0,119.0,139.0,5419
644,139.0,219.0,99.0,736
1098,139.0,179.0,80.0,6036
1993,219.0,279.0,219.0,7548
4772,179.0,179.0,99.0,417
3314,159.0,199.0,159.0,1281
2856,99.0,99.0,100.0,2033
1508,20.0,179.0,179.0,6987
5758,418.0,179.0,458.0,1341
983,99.0,99.0,139.0,673
486,259.0,238.0,219.0,3932
6645,179.0,99.0,99.0,3927
2549,139.0,199.0,139.0,7423
809,139.0,219.0,199.0,1422
468,100.0,139.0,80.0,4748
4880,179.0,159.0,80.0,1648
5845,438.0,139.0,179.0,1244
1224,119.0,80.0,219.0,6157
3118,139.0,258.0,139.0,1113
4484,99.0,99.0,119.0,6226
4774,119.0,119.0,80.0,3861
3998,80.0,258.0,179.0,4697
682,179.0,119.0,139.0,3271
3125,179.0,139.0,159.0,3152
7002,139.0,139.0,179.0,3080
2449,179.0,99.0,139.0,5631
2270,219.0,159.0,298.0,5460
5822,278.0,199.0,258.0,491
4383,219.0,278.0,99.0,660
357,159.0,20.0,199.0,4353
3105,199.0,258.0,159.0,5641
3621,80.0,119.0,119.0,6071
2366,139.0,119.0,80.0,2432
4529,139.0,179.0,119.0,1670
3150,258.0,139.0,179.0,1876
5304,120.0,259.0,20.0,2126
6138,298.0,80.0,119.0,7216
5584,199.0,318.0,119.0,4110
687,258.0,80.0,199.0,1078
3773,199.0,99.0,159.0,3999
4872,219.0,239.0,179.0,395
5931,219.0,279.0,140.0,3169
1622,80.0,99.0,99.0,1246
4932,159.0,139.0,139.0,3133
1024,219.0,279.0,199.0,7487
5819,140.0,219.0,160.0,3382
6484,239.0,219.0,199.0,7494
866,80.0,199.0,119.0,6861
2147,299.0,80.0,339.0,1419
4671,437.0,99.0,239.0,2883
6217,80.0,80.0,179.0,1278
500,239.0,179.0,159.0,5139
1157,179.0,298.0,80.0,3780
5274,119.0,139.0,179.0,2970
5114,139.0,199.0,119.0,5238
6079,139.0,159.0,139.0,5927
1749,99.0,159.0,80.0,4128
852,159.0,179.0,238.0,4716
2323,139.0,139.0,80.0,2917
1194,219.0,99.0,318.0,1084
2688,199.0,219.0,179.0,4763
6464,119.0,258.0,258.0,6098
541,318.0,358.0,179.0,4517
7576,139.0,0.0,80.0,3437
6108,457.0,239.0,199.0,1985
2176,80.0,219.0,159.0,1665
2327,199.0,139.0,179.0,2273
1245,179.0,139.0,99.0,6022
4132,139.0,139.0,219.0,7370
5286,199.0,80.0,159.0,3520
667,318.0,139.0,239.0,1457
2079,258.0,179.0,99.0,6782
878,119.0,199.0,139.0,6679
5396,119.0,100.0,80.0,5564
353,298.0,179.0,219.0,2635
4967,99.0,99.0,219.0,2304
4823,219.0,258.0,576.0,5887
3255,278.0,159.0,258.0,5115
3697,278.0,119.0,99.0,1649
7031,119.0,179.0,199.0,7420
2476,219.0,159.0,179.0,7009
7430,239.0,119.0,139.0,1159
184,179.0,119.0,99.0,3617
4324,179.0,0.0,358.0,707
1816,338.0,119.0,0.0,3281
1301,219.0,239.0,497.0,6673
2336,139.0,199.0,119.0,5500
1343,298.0,80.0,99.0,5848
2780,139.0,258.0,99.0,2235
658,80.0,99.0,139.0,1719
6693,139.0,179.0,298.0,1257
4403,199.0,219.0,298.0,2491
3733,100.0,179.0,139.0,3964
591,954.0,179.0,139.0,3874
2560,179.0,139.0,80.0,291
1179,199.0,119.0,139.0,1910
4119,238.0,139.0,80.0,624
833,199.0,139.0,179.0,3902
247,318.0,99.0,179.0,1392
6293,219.0,219.0,298.0,3978
1612,139.0,99.0,99.0,7230
2364,159.0,199.0,80.0,806
3862,179.0,99.0,99.0,1558
621,100.0,179.0,179.0,6342
3668,179.0,0.0,99.0,6139
2528,298.0,139.0,139.0,2756
5197,139.0,179.0,179.0,2417
2026,139.0,159.0,80.0,798
610,258.0,199.0,219.0,2689
6463,259.0,0.0,199.0,5849
5413,219.0,160.0,279.0,4058
981,159.0,99.0,139.0,2722
2551,139.0,179.0,179.0,5742
1594,139.0,139.0,139.0,2277
4328,259.0,179.0,139.0,5642
6546,258.0,0.0,139.0,6733
2298,179.0,139.0,119.0,3633
2290,238.0,219.0,199.0,1136
1959,258.0,139.0,99.0,3082
294,139.0,80.0,139.0,7453
3571,259.0,139.0,99.0,2030
5971,198.0,139.0,99.0,5381
7518,119.0,139.0,139.0,1026
3278,299.0,298.0,80.0,5030
1975,80.0,219.0,80.0,3723
2750,99.0,139.0,99.0,6001
7413,477.0,239.0,298.0,4654
5795,100.0,100.0,379.0,3556
7310,319.0,279.0,219.0,7491
3475,398.0,119.0,159.0,5830
4514,119.0,99.0,99.0,4135
5431,219.0,119.0,119.0,5756
1703,239.0,179.0,199.0,1416
7109,219.0,99.0,258.0,5165
5194,179.0,159.0,199.0,3051
4315,139.0,238.0,99.0,1255
6611,80.0,99.0,99.0,7409
2802,139.0,159.0,100.0,1308
6342,139.0,159.0,119.0,5264
5904,259.0,99.0,139.0,3210
2867,80.0,238.0,119.0,3259
6005,179.0,139.0,119.0,2443
2540,199.0,80.0,139.0,5412
3652,80.0,99.0,99.0,5170
4754,179.0,139.0,99.0,6270
3079,338.0,338.0,219.0,3678
4576,258.0,179.0,139.0,5065
309,278.0,179.0,199.0,2060
6311,139.0,80.0,139.0,6691
1580,80.0,99.0,99.0,2226
7343,99.0,0.0,139.0,4818
625,279.0,180.0,219.0,4610
7550,159.0,119.0,80.0,3168
7303,119.0,119.0,119.0,7543
330,239.0,100.0,139.0,4263
1538,179.0,159.0,159.0,4820
1962,239.0,258.0,179.0,557
2031,199.0,179.0,179.0,126
5302,159.0,99.0,119.0,6668
3385,278.0,80.0,139.0,3222
2091,179.0,199.0,99.0,4711
3551,359.0,0.0,279.0,2241
7369,199.0,119.0,159.0,7024
3595,99.0,298.0,258.0,5897
4999,119.0,219.0,119.0,7018
4965,139.0,139.0,159.0,4272
5972,199.0,0.0,20.0,7607
6660,279.0,319.0,179.0,5780
1771,278.0,119.0,199.0,1065
6130,139.0,119.0,80.0,4725
3771,278.0,139.0,139.0,6285
6022,258.0,179.0,119.0,4271
4060,80.0,99.0,99.0,5936
1711,99.0,179.0,219.0,2355
654,159.0,219.0,159.0,7593
258,199.0,80.0,80.0,3699
974,139.0,219.0,239.0,7531
3106,498.0,219.0,199.0,2405
4242,358.0,239.0,258.0,6386
5265,239.0,139.0,219.0,6388
4975,219.0,239.0,159.0,4382
4596,139.0,239.0,80.0,3600
3846,219.0,139.0,219.0,2004
7256,80.0,99.0,99.0,5448
634,199.0,259.0,259.0,1175
7514,278.0,259.0,298.0,6467
3695,179.0,139.0,80.0,658
548,119.0,99.0,179.0,5349
3469,119.0,99.0,99.0,1681
6228,99.0,99.0,318.0,1110
5690,99.0,159.0,497.0,3068
171,298.0,278.0,179.0,5850
880,319.0,80.0,119.0,4392
5915,536.0,139.0,159.0,517
5505,80.0,318.0,318.0,2913
5473,139.0,139.0,119.0,7547
1971,179.0,139.0,338.0,3227
108,279.0,757.0,438.0,6455
6187,179.0,219.0,119.0,3283
7277,258.0,179.0,199.0,2889
950,99.0,99.0,80.0,848
6168,239.0,278.0,80.0,1809
6742,199.0,238.0,179.0,7403
3608,80.0,238.0,139.0,2579
4941,199.0,179.0,159.0,4743
7330,139.0,258.0,159.0,3881
4038,139.0,139.0,179.0,4182
1831,199.0,99.0,99.0,1274
362,80.0,99.0,139.0,5434
5316,120.0,20.0,399.0,3207
1052,259.0,238.0,80.0,5073
3022,99.0,159.0,159.0,6981
228,120.0,259.0,20.0,7384
2799,219.0,179.0,179.0,16
347,99.0,139.0,99.0,6356
2978,180.0,179.0,239.0,5808
5860,119.0,139.0,139.0,5798
2232,139.0,239.0,119.0,35
831,139.0,99.0,99.0,5840
3200,159.0,99.0,219.0,1620
3794,119.0,139.0,159.0,4479
1545,238.0,99.0,139.0,6743
1970,159.0,259.0,258.0,2035
5159,119.0,80.0,159.0,743
711,179.0,159.0,239.0,2015
9,258.0,99.0,99.0,2195
1671,199.0,219.0,239.0,6558
7318,80.0,99.0,80.0,262
2874,100.0,20.0,259.0,2712
40,139.0,139.0,199.0,2058
7477,397.0,119.0,119.0,6474
5045,179.0,219.0,219.0,1347
2596,258.0,239.0,298.0,4216
2484,139.0,80.0,80.0,5669
7590,119.0,159.0,179.0,463
6834,139.0,139.0,259.0,1036
4844,199.0,219.0,199.0,6105
1682,199.0,259.0,159.0,2044
2186,218.0,119.0,119.0,96
5586,80.0,219.0,259.0,4631
326,219.0,258.0,199.0,2549
5422,99.0,179.0,179.0,3807
5168,219.0,179.0,239.0,6436
2814,318.0,0.0,99.0,4622
1337,477.0,199.0,139.0,6371
1724,199.0,199.0,80.0,3276
336,99.0,139.0,179.0,1002
400,378.0,199.0,179.0,7140
6417,139.0,199.0,99.0,2492
3437,239.0,20.0,319.0,3175
2944,139.0,239.0,179.0,3202
4574,119.0,80.0,80.0,6665
4802,139.0,179.0,139.0,6573
6222,159.0,119.0,139.0,5369
157,298.0,119.0,258.0,5087
6441,219.0,219.0,239.0,43
1792,179.0,199.0,179.0,6909
3321,119.0,139.0,119.0,1606
4444,359.0,0.0,259.0,5483
313,239.0,199.0,139.0,6832
7121,278.0,139.0,159.0,3571
4094,139.0,99.0,80.0,7159
6018,179.0,80.0,139.0,2523
780,179.0,119.0,99.0,5000
6857,139.0,259.0,20.0,5072
3261,139.0,219.0,199.0,7053
2534,99.0,99.0,80.0,2120
2283,80.0,0.0,258.0,6269
4173,378.0,139.0,199.0,5018
1217,99.0,139.0,99.0,6458
6345,259.0,0.0,199.0,4770
3826,179.0,119.0,99.0,3928
2608,80.0,219.0,80.0,4466
3217,80.0,119.0,258.0,6179
3312,219.0,99.0,119.0,3886
2445,397.0,219.0,199.0,6755
7276,159.0,139.0,199.0,5718
6288,337.0,179.0,119.0,6030
2768,159.0,0.0,99.0,7067
6570,219.0,20.0,180.0,3944
6529,239.0,139.0,179.0,6771
5734,99.0,159.0,99.0,1188
6155,119.0,258.0,258.0,4999
2652,119.0,219.0,199.0,4557
6585,139.0,119.0,99.0,2871
7196,179.0,99.0,139.0,6236
5257,219.0,199.0,199.0,5705
5872,219.0,139.0,179.0,908
1786,559.0,100.0,219.0,6591
812,179.0,80.0,119.0,2366
6690,80.0,258.0,159.0,6254
3737,159.0,179.0,278.0,5124
6971,179.0,139.0,318.0,4227
5760,119.0,259.0,199.0,4974
1498,318.0,179.0,278.0,6353
7217,20.0,199.0,179.0,2180
4199,298.0,219.0,239.0,5442
3209,379.0,239.0,20.0,4012
6722,100.0,99.0,119.0,1964
6184,139.0,179.0,80.0,2311
666,179.0,80.0,139.0,6125
5111,139.0,219.0,99.0,3765
4706,239.0,80.0,179.0,2039
5741,199.0,139.0,258.0,5883
3211,99.0,80.0,99.0,5519
6639,99.0,80.0,99.0,2675
2388,179.0,80.0,159.0,6869
3601,318.0,179.0,199.0,438
1878,159.0,139.0,139.0,1814
345,139.0,0.0,139.0,2269
5169,179.0,99.0,80.0,2960
678,119.0,239.0,199.0,6346
6097,120.0,339.0,379.0,897
6508,318.0,179.0,219.0,3445
1638,258.0,179.0,159.0,4829
689,258.0,179.0,139.0,2348
3693,139.0,100.0,199.0,6568
6712,219.0,0.0,20.0,166
3051,139.0,179.0,139.0,49
4970,140.0,20.0,20.0,3896
1099,199.0,279.0,299.0,2263
1781,160.0,0.0,139.0,511
6864,278.0,0.0,199.0,5002
4513,238.0,119.0,179.0,5032
6733,99.0,119.0,139.0,5489
4622,139.0,99.0,99.0,3568
5310,139.0,119.0,99.0,5845
1033,99.0,179.0,99.0,1467
5754,139.0,139.0,119.0,5967
1736,179.0,259.0,179.0,945
3414,99.0,219.0,99.0,7415
2510,139.0,119.0,179.0,7401
2557,199.0,199.0,99.0,6739
2056,198.0,159.0,179.0,5198
3816,179.0,359.0,199.0,6228
596,159.0,0.0,139.0,5236
4033,139.0,80.0,99.0,3196
4795,159.0,99.0,80.0,843
3173,218.0,219.0,139.0,6213
5824,159.0,179.0,139.0,3725
1106,159.0,437.0,497.0,3470
2930,339.0,159.0,120.0,6476
6373,279.0,140.0,199.0,2115
7293,278.0,139.0,99.0,6399
1004,159.0,139.0,159.0,846
2845,159.0,139.0,99.0,5617
5115,99.0,139.0,119.0,4830
6322,139.0,99.0,119.0,3914
1276,199.0,139.0,219.0,2707
5047,358.0,179.0,179.0,2255
6673,219.0,179.0,139.0,1172
2233,219.0,219.0,179.0,346
553,99.0,99.0,99.0,2330
874,298.0,219.0,179.0,7326
4487,119.0,99.0,80.0,6545
5790,139.0,139.0,80.0,1165
1917,379.0,159.0,219.0,3602
4771,99.0,139.0,119.0,1299
2054,99.0,99.0,179.0,2411
3623,357.0,179.0,119.0,5881
6953,99.0,159.0,179.0,3309
2955,199.0,119.0,219.0,2676
6480,239.0,140.0,139.0,2537
2894,238.0,99.0,80.0,6403
2248,80.0,139.0,179.0,3248
6384,179.0,199.0,139.0,7470
4341,239.0,179.0,99.0,5879
2707,199.0,199.0,179.0,5778
924,139.0,139.0,99.0,4965
3090,139.0,80.0,179.0,2374
608,159.0,99.0,100.0,514
3823,199.0,119.0,80.0,749
278,99.0,99.0,179.0,1071
3372,99.0,100.0,99.0,2902
2339,99.0,99.0,179.0,4608
4134,139.0,239.0,239.0,6746
2701,458.0,139.0,279.0,6049
4074,80.0,139.0,139.0,6732
1618,139.0,99.0,119.0,1605
2645,179.0,119.0,80.0,6669
2142,179.0,179.0,80.0,3475
6013,139.0,199.0,238.0,6574
5001,199.0,179.0,379.0,3651
6116,139.0,80.0,99.0,1830
1449,80.0,179.0,99.0,5907
708,160.0,99.0,199.0,3815
6394,219.0,379.0,20.0,6881
4288,99.0,80.0,179.0,6530
6448,159.0,139.0,179.0,1647
543,339.0,239.0,239.0,7396
2518,199.0,199.0,319.0,1713
577,179.0,119.0,119.0,6764
4416,199.0,199.0,159.0,4335
6237,80.0,99.0,119.0,859
3038,179.0,278.0,119.0,3618
1368,298.0,199.0,139.0,2408
1737,179.0,298.0,179.0,3677
1083,198.0,139.0,179.0,4314
1317,417.0,119.0,99.0,4451
4564,199.0,219.0,99.0,3388
698,139.0,119.0,139.0,4347
1502,20.0,279.0,299.0,6915
1999,179.0,179.0,199.0,3808
1175,239.0,100.0,179.0,1939
25,80.0,119.0,99.0,6886
6662,298.0,0.0,99.0,871
2370,80.0,199.0,159.0,3192
3417,119.0,139.0,199.0,1581
1487,139.0,358.0,139.0,4352
5127,278.0,259.0,99.0,1253
768,199.0,139.0,99.0,7090
3732,159.0,179.0,219.0,486
4679,20.0,140.0,219.0,4887
1543,99.0,139.0,99.0,17
7466,179.0,159.0,338.0,4127
4753,80.0,119.0,179.0,6450
4235,698.0,139.0,279.0,6835
1769,119.0,139.0,239.0,540
4767,278.0,99.0,239.0,3143
7288,99.0,139.0,159.0,2941
7029,239.0,120.0,159.0,6136
4423,198.0,139.0,139.0,550
6537,100.0,159.0,159.0,471
5066,318.0,80.0,80.0,2315
5,238.0,179.0,99.0,3323
4372,179.0,139.0,179.0,1174
3791,80.0,119.0,119.0,3622
4747,219.0,259.0,80.0,2244
2763,119.0,159.0,199.0,2161
3457,179.0,159.0,179.0,5326
7136,99.0,99.0,159.0,3984
1296,219.0,139.0,258.0,2020
1764,179.0,119.0,99.0,3822
805,139.0,119.0,298.0,7129
3619,159.0,159.0,179.0,220
7604,80.0,219.0,179.0,6017
5705,119.0,219.0,80.0,3272
3776,378.0,139.0,119.0,3279
198,139.0,159.0,80.0,343
2839,160.0,139.0,119.0,5502
535,218.0,179.0,139.0,174
455,139.0,80.0,179.0,5886
1459,80.0,80.0,199.0,1349
549,239.0,199.0,278.0,5490
7294,239.0,199.0,299.0,7361
5437,139.0,80.0,119.0,3009
2646,139.0,139.0,258.0,6248
2949,139.0,99.0,259.0,6034
3292,159.0,139.0,99.0,3114
2362,99.0,179.0,80.0,2264
2736,119.0,159.0,139.0,2172
5827,80.0,99.0,139.0,5459
6621,378.0,139.0,139.0,1723
4666,139.0,199.0,119.0,1140
891,159.0,199.0,379.0,2151
3964,238.0,179.0,219.0,1193
4480,99.0,258.0,139.0,861
4539,80.0,179.0,119.0,6405
3054,99.0,119.0,99.0,5613
190,99.0,139.0,80.0,1966
793,20.0,20.0,20.0,1925
6364,99.0,159.0,159.0,5566
6461,497.0,139.0,219.0,1599
5748,397.0,298.0,338.0,3247
5791,338.0,179.0,139.0,3655
810,139.0,179.0,179.0,3263
4022,179.0,219.0,219.0,2600
1152,258.0,99.0,80.0,7103
1763,198.0,239.0,80.0,5373
5440,258.0,139.0,179.0,1607
4582,199.0,238.0,139.0,6089
1364,219.0,179.0,219.0,281
4673,279.0,99.0,199.0,4487
1018,139.0,99.0,179.0,7232
119,139.0,99.0,119.0,336
808,199.0,179.0,80.0,2487
1782,139.0,179.0,159.0,3493
4131,179.0,139.0,80.0,2071
2625,299.0,239.0,179.0,3097
2821,80.0,80.0,80.0,155
6896,80.0,258.0,318.0,440
6224,100.0,179.0,99.0,6280
2595,239.0,139.0,179.0,1815
6352,180.0,199.0,20.0,1270
4148,80.0,80.0,119.0,6877
5942,139.0,239.0,159.0,4327
4039,278.0,239.0,119.0,2075
3043,199.0,298.0,179.0,459
5271,179.0,0.0,239.0,2312
4940,219.0,179.0,80.0,610
5526,20.0,120.0,179.0,5094
1882,298.0,298.0,258.0,7255
973,239.0,199.0,258.0,3235
6626,159.0,139.0,139.0,5345
600,119.0,99.0,80.0,700
5419,279.0,379.0,419.0,6826
1845,179.0,139.0,199.0,6355
6757,378.0,119.0,199.0,6326
6178,139.0,80.0,179.0,1315
7455,179.0,80.0,239.0,63
3931,219.0,179.0,119.0,1544
3852,80.0,159.0,239.0,1425
3302,159.0,160.0,179.0,6628
6199,239.0,359.0,199.0,282
4079,397.0,99.0,219.0,3534
6532,139.0,139.0,80.0,7395
7484,199.0,159.0,179.0,3665
2437,179.0,159.0,159.0,2176
4430,199.0,119.0,159.0,340
1138,199.0,119.0,179.0,5559
7235,80.0,139.0,179.0,5375
5250,239.0,199.0,238.0,6150
583,338.0,199.0,99.0,3058
1955,179.0,99.0,80.0,1291
4265,159.0,119.0,278.0,4161
2766,119.0,239.0,238.0,2418
320,99.0,139.0,179.0,2092
7020,179.0,99.0,99.0,4923
485,119.0,199.0,80.0,4248
6726,139.0,119.0,80.0,6541
7033,179.0,80.0,80.0,7466
4459,258.0,258.0,219.0,5744
6551,159.0,99.0,80.0,5713
43,239.0,99.0,179.0,227
5838,80.0,139.0,139.0,7148
4300,298.0,139.0,219.0,5300
6699,139.0,99.0,99.0,1999
7123,518.0,319.0,199.0,3697
1847,99.0,139.0,80.0,3705
3013,139.0,298.0,99.0,5866
1956,278.0,139.0,80.0,7301
6266,99.0,159.0,99.0,3791
5803,259.0,199.0,120.0,252
5901,319.0,119.0,139.0,819
7272,20.0,199.0,439.0,7012
6093,180.0,99.0,99.0,1912
5490,219.0,119.0,99.0,5017
779,80.0,80.0,179.0,2077
1222,139.0,119.0,179.0,6991
1657,139.0,139.0,139.0,2284
237,139.0,219.0,219.0,7419
2405,139.0,179.0,139.0,4713
5799,199.0,339.0,239.0,6944
6176,179.0,99.0,99.0,5219
5861,119.0,99.0,199.0,712
3881,259.0,179.0,219.0,6664
569,99.0,99.0,119.0,740
236,139.0,457.0,298.0,1969
4598,379.0,458.0,219.0,5877
4329,139.0,139.0,199.0,3313
1616,159.0,239.0,338.0,3981
238,278.0,239.0,199.0,2547
2745,179.0,80.0,239.0,4181
3795,99.0,159.0,199.0,5529
1862,179.0,139.0,99.0,2320
2517,179.0,99.0,179.0,5645
259,199.0,100.0,139.0,1068
922,119.0,219.0,199.0,296
7536,179.0,179.0,139.0,6528
2384,219.0,99.0,80.0,6039
1036,179.0,239.0,139.0,3781
2065,239.0,80.0,139.0,855
769,179.0,258.0,179.0,3302
6503,99.0,99.0,139.0,7098
4481,179.0,259.0,139.0,4432
3749,179.0,80.0,139.0,4950
6871,139.0,119.0,338.0,3497
1665,139.0,179.0,219.0,3883
3820,159.0,139.0,139.0,4560
7041,318.0,0.0,119.0,5890
133,139.0,99.0,99.0,4676
7176,139.0,298.0,398.0,4732
5818,239.0,139.0,139.0,695
5368,199.0,239.0,239.0,3317
58,159.0,139.0,80.0,1016
5479,199.0,80.0,139.0,6992
6979,159.0,199.0,379.0,3790
2917,219.0,139.0,139.0,6395
3858,80.0,139.0,99.0,5433
1381,238.0,99.0,199.0,7273
5122,258.0,100.0,159.0,5492
1820,159.0,338.0,318.0,2353
594,397.0,298.0,219.0,4888
5420,119.0,219.0,219.0,5562
5167,219.0,258.0,179.0,7049
6421,298.0,219.0,278.0,4247
3282,179.0,80.0,99.0,1941
3502,99.0,99.0,119.0,3841
6754,239.0,20.0,80.0,495
6939,258.0,119.0,139.0,1974
4280,238.0,139.0,219.0,5051
2827,298.0,139.0,179.0,3817
3860,219.0,279.0,319.0,3813
4672,298.0,219.0,99.0,4601
557,120.0,339.0,379.0,143
5010,219.0,159.0,139.0,2391
5231,139.0,139.0,199.0,6130
6829,139.0,180.0,20.0,7047
3041,119.0,179.0,80.0,6394
2215,139.0,159.0,219.0,186
4542,238.0,80.0,99.0,943
4907,179.0,159.0,338.0,1660
4629,238.0,99.0,139.0,6995
4088,219.0,139.0,258.0,552
3064,99.0,139.0,219.0,5666
77,99.0,99.0,258.0,7439
327,139.0,238.0,139.0,7521
2281,278.0,119.0,80.0,2437
4428,179.0,199.0,139.0,6007
6758,99.0,80.0,318.0,5702
1096,119.0,179.0,139.0,2918
6561,99.0,397.0,99.0,3912
2976,258.0,179.0,99.0,2104
3113,378.0,278.0,159.0,1336
2404,159.0,199.0,119.0,7126
6491,358.0,179.0,139.0,1396
1593,99.0,0.0,199.0,4481
3939,259.0,259.0,199.0,4235
770,99.0,80.0,80.0,5616
3066,199.0,100.0,100.0,1552
2617,99.0,99.0,139.0,135
2937,179.0,159.0,199.0,4062
4988,199.0,139.0,139.0,469
6980,99.0,139.0,119.0,2765
2082,258.0,199.0,139.0,2194
3035,80.0,80.0,179.0,2876
2655,139.0,80.0,219.0,3696
6803,219.0,179.0,139.0,2651
7265,119.0,159.0,100.0,7309
2087,279.0,239.0,179.0,5418
4966,259.0,199.0,179.0,571
5493,318.0,179.0,139.0,458
6256,159.0,80.0,258.0,3015
3589,80.0,80.0,119.0,5505
4837,80.0,159.0,139.0,4337
4633,20.0,199.0,219.0,4675
2123,99.0,99.0,179.0,6148
6122,179.0,20.0,239.0,7402
2885,20.0,518.0,140.0,4446
6724,120.0,199.0,20.0,5786
105,338.0,179.0,139.0,7328
6780,139.0,80.0,99.0,6350
264,238.0,179.0,80.0,5792
1624,119.0,258.0,358.0,7219
2983,278.0,238.0,159.0,738
1105,219.0,139.0,219.0,703
2992,239.0,179.0,119.0,4835
1146,219.0,0.0,358.0,5399
4516,298.0,139.0,259.0,3837
5014,258.0,139.0,199.0,2631
1800,20.0,219.0,538.0,5113
5140,119.0,139.0,179.0,4131
900,159.0,179.0,139.0,4909
4657,80.0,119.0,80.0,1220
7399,477.0,219.0,179.0,2800
263,259.0,239.0,279.0,5382
2084,238.0,99.0,80.0,4212
1287,180.0,119.0,139.0,4458
1011,179.0,298.0,119.0,2356
3098,160.0,139.0,139.0,5231
1871,139.0,99.0,179.0,2587
7111,139.0,80.0,159.0,3560
5266,179.0,99.0,139.0,1033
4987,358.0,258.0,199.0,3442
162,239.0,179.0,238.0,5449
4327,159.0,119.0,139.0,4838
1228,199.0,199.0,139.0,6340
5684,159.0,338.0,159.0,2555
4214,179.0,179.0,199.0,1736
7305,418.0,1036.0,359.0,7604
474,80.0,139.0,119.0,3172
1701,80.0,99.0,80.0,6913
1462,179.0,139.0,80.0,1510
6880,338.0,219.0,159.0,1322
6805,139.0,159.0,179.0,4305
3059,556.0,99.0,119.0,1585
2536,159.0,338.0,159.0,2872
1541,298.0,239.0,159.0,6205
53,99.0,119.0,80.0,5671
2649,80.0,80.0,80.0,2480
3975,179.0,0.0,119.0,5520
3270,119.0,139.0,199.0,6994
1854,80.0,99.0,179.0,6484
3460,199.0,139.0,179.0,2996
4512,20.0,0.0,359.0,3446
3734,139.0,438.0,299.0,5938
6836,139.0,99.0,80.0,4094
4800,239.0,159.0,219.0,427
2363,159.0,179.0,338.0,7178
4110,99.0,139.0,80.0,5625
4090,160.0,99.0,238.0,1984
1787,159.0,259.0,298.0,311
6550,258.0,80.0,179.0,5619
6492,199.0,278.0,179.0,6643
5893,99.0,159.0,239.0,5446
7106,139.0,139.0,139.0,4910
1553,99.0,100.0,80.0,1108
1783,278.0,398.0,179.0,3805
7446,179.0,80.0,378.0,6016
4977,80.0,0.0,139.0,6453
6113,119.0,278.0,258.0,7114
605,438.0,279.0,120.0,1434
2863,159.0,239.0,258.0,4535
28,179.0,139.0,239.0,3729
6277,278.0,318.0,318.0,4928
138,159.0,139.0,99.0,1870
3181,517.0,199.0,179.0,7560
5580,139.0,219.0,278.0,2171
5370,80.0,119.0,99.0,6910
