all/bioresponse_table_0_0.target,all/bioresponse_table_0_0.D34,all/bioresponse_table_0_0.D137,all/bioresponse_table_0_0.D415,all/bioresponse_table_0_0.D190,all/bioresponse_table_0_0.D422,all/bioresponse_table_0_0.D399,all/bioresponse_table_0_0.D935,all/bioresponse_table_0_0.D176,all/bioresponse_table_0_0.D926,all/bioresponse_table_0_0.D235,Key_0_0
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2760
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,156
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2941
1,0.100124688,0.0,0.0,0.894212591,0.0,0.0,0.0,0.0,0.05,0.0,805
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3225
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,865
0,0.0519,0.125,0.266666667,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,2233
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1554
0,0.08,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,2910
0,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1170
1,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,474
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,465
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,5
1,0.11854251,0.375,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.175,0.0,1730
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,981
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1978
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1722
1,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2955
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.785714286,0.0,0.85,0.0,1906
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,422
0,0.0,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2929
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2224
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1467
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2021
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2006
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2608
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2195
1,0.0,0.125,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1919
1,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.25,0.0,2963
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2508
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2917
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1858
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,947
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1888
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,161
0,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1527
0,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,2935
1,0.12474483,0.125,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2580
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1344
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.971104519,0.15,0.0,2922
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1567
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2602
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1859
1,0.08,0.125,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.025,0.0,3313
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1585
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,2201
1,0.0601,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2338
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2351
0,0.11854251,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,291
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2998
0,0.0728,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2883
0,0.08,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,237
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,432
1,0.331797147,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2100
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,234
1,0.0,0.25,0.266666667,0.636643246,0.272727273,0.0,0.0,0.0,0.1,0.0,2090
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,134
0,0.04,0.0625,0.0,0.890628968,0.0,0.0,0.0,0.0,0.05,0.0,2213
0,0.160043435,0.0,0.4,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,470
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3253
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,3334
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,169
0,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,155
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2950
0,0.0,0.125,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1547
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3252
1,0.0419,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3213
1,0.0,0.5,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1735
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,208
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3283
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1889
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2994
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2745
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2499
1,0.0,0.0625,0.266666667,0.636643246,0.0909,0.0206,0.0,0.0,0.2,0.0,2255
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1614
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3311
1,0.0,0.125,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,636
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,524
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1994
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2806
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,3222
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1308
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,222
1,0.20198555,0.5,0.266666667,0.636643246,0.227272727,0.0103,0.0,0.0,0.075,0.0,376
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3116
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3120
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2446
0,0.0,0.0625,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2448
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2621
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,787
0,0.100124688,0.125,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,1915
0,0.0419,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2513
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1043
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1064
0,0.0785,0.3125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,715
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,64
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1697
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,13
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,964
0,0.04,0.0625,0.2,0.636643246,0.0909,0.0,0.0,0.0,0.025,0.0,3422
0,0.117797471,0.4375,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,3040
0,0.04,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,55
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1242
0,0.0519,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3185
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,661
0,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2538
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,882
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2269
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2311
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,2360
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3279
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1936
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1208
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,79
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3036
1,0.0793,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,1847
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1185
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2496
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2552
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1794
1,0.04,0.0,0.0,0.968368182,0.0,0.0,0.0,0.0,0.025,0.0,384
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3260
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,926
1,0.103619072,0.125,0.0,0.101667654,0.0,0.0,0.0,0.0,0.025,0.0,709
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2519
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,430
0,0.08,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,573
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2676
0,0.0859,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,1983
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,2826
1,0.0785,0.3125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,2871
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2494
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1298
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,166
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1220
1,0.0917,0.0,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1332
0,0.0,0.125,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,118
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1681
0,0.04,0.0,0.0,0.928948334,0.0,0.0,0.0,0.0,0.075,0.0,2359
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,52
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.571428571,0.0,0.625,0.0,2163
0,0.0697,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2591
1,0.0311,0.0625,0.133333333,0.636643246,0.0,0.0,0.142857143,0.0,0.1,0.0,2287
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.175,0.0,268
1,0.0728,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1795
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,547
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2061
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1399
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2985
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,218
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1886
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2312
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,991
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2268
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1073
1,0.072,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,721
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,870
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,562
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,913
1,0.120032575,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3018
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.275,0.0,3041
0,0.04,0.0,0.2,0.636643246,0.0,0.0,0.142857143,0.0,0.2,0.0,669
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2462
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2918
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2689
1,0.0311,0.125,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,377
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1643
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2581
1,0.08,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1109
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,722
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2454
0,0.0956,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3078
1,0.0,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3230
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3328
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3238
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2068
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2614
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.77539213,0.0,0.0,1222
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,555
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2543
0,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,839
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,145
0,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,526
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,1883
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2649
0,0.159298405,0.125,0.133333333,0.636643246,0.0455,0.0,0.0,0.0,0.05,0.0,2802
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2671
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2361
1,0.120032575,0.0625,0.0667,0.636643246,0.0,0.0,0.142857143,0.0,0.1,0.0,1049
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,725
0,0.0,0.0625,0.333333333,0.636643246,0.0909,0.0,0.0,0.0,0.0,0.0,2217
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1969
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.025,0.0,1557
1,0.0393,0.3125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.25,0.0,739
0,0.130314543,0.375,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,2125
0,0.021,0.1875,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.125,0.0,2492
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3362
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2379
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3348
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2619
0,0.0601,0.0,0.333333333,0.636643246,0.0455,0.0,0.0,0.0,0.0,0.0,32
0,0.0,0.125,0.4,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2080
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,850
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3349
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1357
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,827
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,960
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,801
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1657
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,125
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1372
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2247
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3004
0,0.021,0.3125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3358
1,0.0393,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3167
0,0.0519,0.125,0.4,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1920
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1598
0,0.32914067,0.125,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3427
1,0.04,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,780
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1425
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2466
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3171
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.175,0.0,2647
0,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,2951
1,0.0917,0.0,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2518
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,266
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1649
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2995
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,452
1,0.0859,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3150
1,0.08,0.0625,0.133333333,0.636643246,0.0909,0.0825,0.0,0.0,0.2,0.0,2673
0,0.27512506,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3022
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2833
1,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3099
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.175,0.0,1004
1,0.11928754,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1630
1,0.0395,0.125,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.175,0.0,3387
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,484
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3058
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,1991
0,0.131970133,0.0625,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1966
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1397
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1311
1,0.0,0.0,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,507
0,0.0,0.0625,0.333333333,0.636643246,0.181818182,0.0,0.0,0.0,0.0,0.0,579
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,486
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2261
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,84
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,529
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1607
0,0.0984,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2684
1,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,53
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,285
0,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3082
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,1274
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,906
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1324
0,0.0436,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,782
0,0.0361,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2258
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3221
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2652
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.225,0.0,509
0,0.0519,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,931
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,106
0,0.0793,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1742
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3006
0,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2991
0,0.0785,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,9
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2239
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2277
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3045
0,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,381
0,0.0,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2248
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2698
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,2503
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2230
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1945
1,0.0,0.125,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3059
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,416
0,0.0,0.1875,0.266666667,0.636643246,0.0,0.0206,0.285714286,0.0,0.3,0.0,3380
1,0.08,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1410
0,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,204
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1738
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3384
0,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,921
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1707
