Key_0_0,firstPassFixDur,lineNo,assgNo,lineNo
7042,120.0,2934.0,89.0,2934.0
2599,338.0,5930.0,176.0,5930.0
6180,319.0,3121.0,95.0,3121.0
6688,219.0,1232.0,38.0,1232.0
7118,179.0,4695.0,145.0,4695.0
544,179.0,3911.0,125.0,3911.0
2038,199.0,10078.0,308.0,10078.0
2350,119.0,10790.0,332.0,10790.0
5414,99.0,1800.0,57.0,1800.0
149,179.0,7196.0,220.0,7196.0
2519,179.0,4302.0,135.0,4302.0
5670,139.0,9369.0,290.0,9369.0
5427,239.0,2344.0,74.0,2344.0
551,179.0,748.0,22.0,748.0
2790,179.0,561.0,18.0,561.0
67,238.0,5258.0,159.0,5258.0
3766,199.0,9438.0,292.0,9438.0
7234,179.0,4868.0,149.0,4868.0
1199,119.0,6491.0,192.0,6491.0
1127,219.0,4742.0,146.0,4742.0
1858,80.0,754.0,22.0,754.0
943,219.0,169.0,5.0,169.0
4034,319.0,2795.0,85.0,2795.0
3467,139.0,8134.0,254.0,8134.0
2588,159.0,7496.0,229.0,7496.0
4611,179.0,3852.0,123.0,3852.0
1984,199.0,9954.0,306.0,9954.0
7433,159.0,8381.0,263.0,8381.0
6540,179.0,400.0,12.0,400.0
5145,99.0,9324.0,289.0,9324.0
3188,219.0,2427.0,76.0,2427.0
5395,139.0,5427.0,163.0,5427.0
4414,119.0,3857.0,124.0,3857.0
575,238.0,8867.0,280.0,8867.0
5789,358.0,1963.0,61.0,1963.0
262,139.0,2191.0,70.0,2191.0
2127,298.0,3289.0,100.0,3289.0
1428,339.0,2472.0,77.0,2472.0
1032,99.0,3614.0,112.0,3614.0
2779,258.0,3455.0,106.0,3455.0
6308,239.0,10801.0,333.0,10801.0
6402,598.0,2715.0,82.0,2715.0
4099,99.0,9488.0,293.0,9488.0
4908,139.0,6094.0,180.0,6094.0
4385,99.0,8076.0,251.0,8076.0
4355,219.0,4305.0,135.0,4305.0
2284,537.0,5023.0,153.0,5023.0
850,179.0,2880.0,87.0,2880.0
732,439.0,2443.0,77.0,2443.0
341,159.0,393.0,12.0,393.0
3139,179.0,5910.0,176.0,5910.0
3853,259.0,3655.0,114.0,3655.0
5988,318.0,10279.0,313.0,10279.0
4291,199.0,1554.0,47.0,1554.0
85,99.0,10229.0,311.0,10229.0
1912,239.0,1504.0,45.0,1504.0
5800,99.0,6910.0,209.0,6910.0
7078,80.0,1455.0,44.0,1455.0
7580,298.0,6989.0,212.0,6989.0
3792,318.0,4143.0,133.0,4143.0
1812,199.0,4416.0,136.0,4416.0
5662,219.0,8268.0,258.0,8268.0
6950,339.0,2797.0,85.0,2797.0
4189,119.0,549.0,17.0,549.0
5962,179.0,6216.0,183.0,6216.0
6562,159.0,3136.0,96.0,3136.0
1730,80.0,8994.0,283.0,8994.0
2611,139.0,6469.0,191.0,6469.0
1539,80.0,9334.0,289.0,9334.0
5815,179.0,349.0,11.0,349.0
5884,179.0,4303.0,135.0,4303.0
3802,159.0,6606.0,196.0,6606.0
3616,139.0,1538.0,46.0,1538.0
5430,100.0,7194.0,220.0,7194.0
5133,139.0,1944.0,61.0,1944.0
83,179.0,1562.0,47.0,1562.0
5423,80.0,608.0,19.0,608.0
5798,179.0,3685.0,115.0,3685.0
2114,258.0,4693.0,145.0,4693.0
3243,219.0,7549.0,230.0,7549.0
4698,159.0,9720.0,299.0,9720.0
57,218.0,811.0,24.0,811.0
6764,279.0,3053.0,93.0,3053.0
2241,80.0,10024.0,306.0,10024.0
4152,159.0,9250.0,289.0,9250.0
2852,100.0,9595.0,296.0,9595.0
6438,80.0,5539.0,165.0,5539.0
2170,119.0,3510.0,108.0,3510.0
753,80.0,6815.0,204.0,6815.0
7598,119.0,8380.0,263.0,8380.0
1140,239.0,4125.0,132.0,4125.0
7575,199.0,6453.0,191.0,6453.0
1551,238.0,457.0,14.0,457.0
5655,278.0,3376.0,103.0,3376.0
7410,20.0,2465.0,77.0,2465.0
5533,219.0,1491.0,44.0,1491.0
4820,179.0,1628.0,50.0,1628.0
5450,119.0,1568.0,47.0,1568.0
603,139.0,607.0,19.0,607.0
6746,99.0,6075.0,179.0,6075.0
3080,179.0,61.0,2.0,61.0
718,80.0,9264.0,289.0,9264.0
6607,179.0,3355.0,102.0,3355.0
5000,278.0,3462.0,106.0,3462.0
4853,199.0,4282.0,135.0,4282.0
2205,159.0,9335.0,289.0,9335.0
3073,139.0,519.0,15.0,519.0
3670,99.0,9277.0,289.0,9277.0
1762,80.0,1055.0,31.0,1055.0
7085,139.0,9769.0,301.0,9769.0
4121,239.0,3068.0,93.0,3068.0
3288,179.0,10586.0,324.0,10586.0
681,199.0,9351.0,290.0,9351.0
3524,20.0,2827.0,86.0,2827.0
470,199.0,1461.0,44.0,1461.0
818,139.0,610.0,19.0,610.0
3,139.0,5033.0,153.0,5033.0
5777,80.0,257.0,7.0,257.0
3903,258.0,1380.0,43.0,1380.0
2273,258.0,1108.0,33.0,1108.0
4071,199.0,7852.0,242.0,7852.0
4575,159.0,6135.0,181.0,6135.0
1569,179.0,4700.0,145.0,4700.0
6501,99.0,9229.0,289.0,9229.0
1963,179.0,709.0,22.0,709.0
3955,219.0,4198.0,134.0,4198.0
3485,119.0,637.0,21.0,637.0
5907,179.0,7198.0,220.0,7198.0
513,99.0,688.0,22.0,688.0
4486,179.0,7398.0,226.0,7398.0
2682,259.0,7546.0,230.0,7546.0
1916,139.0,10618.0,326.0,10618.0
1169,139.0,1816.0,57.0,1816.0
6992,199.0,5732.0,169.0,5732.0
1053,219.0,7652.0,236.0,7652.0
2875,357.0,7045.0,214.0,7045.0
6788,139.0,1876.0,58.0,1876.0
466,139.0,10818.0,333.0,10818.0
7458,80.0,3451.0,106.0,3451.0
6204,239.0,2760.0,84.0,2760.0
3037,298.0,10514.0,321.0,10514.0
3131,159.0,4964.0,151.0,4964.0
4097,99.0,9639.0,297.0,9639.0
3178,358.0,8051.0,250.0,8051.0
354,100.0,7797.0,240.0,7797.0
2824,219.0,4809.0,148.0,4809.0
7300,179.0,867.0,26.0,867.0
5718,378.0,1444.0,44.0,1444.0
4840,139.0,2185.0,70.0,2185.0
6850,379.0,2325.0,73.0,2325.0
3093,219.0,5914.0,176.0,5914.0
5679,159.0,1229.0,38.0,1229.0
1573,99.0,665.0,21.0,665.0
4541,258.0,5290.0,159.0,5290.0
5043,199.0,1373.0,43.0,1373.0
293,278.0,372.0,11.0,372.0
2833,338.0,8432.0,265.0,8432.0
3191,199.0,5995.0,178.0,5995.0
5875,419.0,3098.0,94.0,3098.0
7092,180.0,6527.0,194.0,6527.0
5504,99.0,9325.0,289.0,9325.0
6620,139.0,7656.0,236.0,7656.0
6824,139.0,6539.0,194.0,6539.0
6565,219.0,5131.0,155.0,5131.0
2426,99.0,6915.0,209.0,6915.0
4824,299.0,2253.0,72.0,2253.0
3447,278.0,4233.0,134.0,4233.0
7545,139.0,6175.0,182.0,6175.0
4085,497.0,6552.0,194.0,6552.0
2024,99.0,2102.0,66.0,2102.0
4503,298.0,10543.0,321.0,10543.0
1741,179.0,10019.0,306.0,10019.0
6827,139.0,8515.0,269.0,8515.0
3011,218.0,1245.0,39.0,1245.0
6086,99.0,6667.0,198.0,6667.0
3968,239.0,3860.0,124.0,3860.0
7569,179.0,7966.0,248.0,7966.0
6285,298.0,9450.0,293.0,9450.0
2676,99.0,8447.0,266.0,8447.0
3663,139.0,4253.0,134.0,4253.0
2632,199.0,2186.0,70.0,2186.0
6842,278.0,3298.0,100.0,3298.0
1390,437.0,267.0,8.0,267.0
218,219.0,7547.0,230.0,7547.0
3249,179.0,4800.0,148.0,4800.0
6069,258.0,6413.0,189.0,6413.0
4483,199.0,4285.0,135.0,4285.0
1651,318.0,5501.0,165.0,5501.0
3138,278.0,8178.0,255.0,8178.0
111,179.0,7167.0,219.0,7167.0
6818,298.0,618.0,20.0,618.0
1401,179.0,8801.0,278.0,8801.0
644,139.0,8153.0,255.0,8153.0
1098,318.0,9502.0,293.0,9502.0
1993,219.0,2509.0,78.0,2509.0
4772,179.0,3383.0,103.0,3383.0
3314,199.0,4913.0,150.0,4913.0
2856,99.0,10270.0,312.0,10270.0
1508,20.0,2293.0,73.0,2293.0
5758,179.0,2901.0,88.0,2901.0
983,99.0,6703.0,200.0,6703.0
486,259.0,449.0,14.0,449.0
6645,179.0,5435.0,163.0,5435.0
2549,139.0,645.0,21.0,645.0
809,139.0,4204.0,134.0,4204.0
468,100.0,10870.0,335.0,10870.0
4880,179.0,1410.0,43.0,1410.0
5845,139.0,10889.0,336.0,10889.0
1224,119.0,6665.0,198.0,6665.0
3118,139.0,4825.0,148.0,4825.0
4484,99.0,5478.0,164.0,5478.0
4774,119.0,7129.0,217.0,7129.0
3998,338.0,1402.0,43.0,1402.0
682,179.0,8797.0,278.0,8797.0
3125,179.0,7625.0,235.0,7625.0
7002,159.0,1619.0,49.0,1619.0
2449,179.0,6220.0,183.0,6220.0
2270,219.0,1132.0,34.0,1132.0
5822,278.0,4049.0,130.0,4049.0
4383,159.0,7674.0,236.0,7674.0
357,199.0,2187.0,70.0,2187.0
3105,278.0,7673.0,236.0,7673.0
3621,80.0,6717.0,200.0,6717.0
2366,139.0,6157.0,181.0,6157.0
4529,139.0,9716.0,299.0,9716.0
3150,258.0,8736.0,277.0,8736.0
5304,120.0,2462.0,77.0,2462.0
6138,298.0,9454.0,293.0,9454.0
5584,99.0,1098.0,33.0,1098.0
687,258.0,755.0,22.0,755.0
3773,199.0,1273.0,41.0,1273.0
4872,219.0,2921.0,89.0,2921.0
5931,219.0,3236.0,98.0,3236.0
1622,80.0,7034.0,213.0,7034.0
4932,159.0,968.0,30.0,968.0
1024,219.0,2685.0,81.0,2685.0
5819,140.0,3237.0,98.0,3237.0
6484,239.0,2404.0,76.0,2404.0
866,80.0,9205.0,288.0,9205.0
2147,299.0,2743.0,83.0,2743.0
4671,437.0,3357.0,102.0,3357.0
6217,80.0,9310.0,289.0,9310.0
500,239.0,7401.0,226.0,7401.0
1157,179.0,3850.0,123.0,3850.0
5274,159.0,1698.0,52.0,1698.0
5114,179.0,1111.0,33.0,1111.0
6079,99.0,9408.0,291.0,9408.0
1749,99.0,8228.0,256.0,8228.0
852,159.0,4409.0,136.0,4409.0
2323,139.0,3719.0,117.0,3719.0
1194,219.0,1631.0,50.0,1631.0
2688,199.0,1459.0,44.0,1459.0
6464,119.0,9175.0,287.0,9175.0
541,318.0,494.0,15.0,494.0
7576,139.0,10199.0,310.0,10199.0
6108,199.0,4916.0,150.0,4916.0
2176,80.0,6229.0,183.0,6229.0
2327,199.0,3903.0,125.0,3903.0
1245,99.0,9319.0,289.0,9319.0
4132,139.0,10208.0,311.0,10208.0
5286,199.0,7926.0,246.0,7926.0
667,318.0,5931.0,176.0,5931.0
2079,100.0,5086.0,154.0,5086.0
878,219.0,8023.0,249.0,8023.0
5396,119.0,3516.0,108.0,3516.0
353,298.0,4362.0,136.0,4362.0
4967,99.0,777.0,23.0,777.0
4823,219.0,52.0,2.0,52.0
3255,278.0,57.0,2.0,57.0
3697,278.0,8174.0,255.0,8174.0
7031,119.0,1013.0,31.0,1013.0
2476,219.0,5675.0,168.0,5675.0
7430,239.0,27.0,1.0,27.0
184,99.0,1725.0,54.0,1725.0
4324,179.0,3784.0,121.0,3784.0
1816,338.0,3730.0,117.0,3730.0
1301,219.0,3587.0,111.0,3587.0
2336,159.0,7946.0,246.0,7946.0
1343,298.0,3319.0,101.0,3319.0
2780,139.0,4653.0,144.0,4653.0
658,199.0,7079.0,215.0,7079.0
6693,139.0,7316.0,224.0,7316.0
4403,338.0,744.0,22.0,744.0
3733,100.0,9826.0,303.0,9826.0
591,954.0,1195.0,37.0,1195.0
2560,179.0,5029.0,153.0,5029.0
1179,159.0,3392.0,103.0,3392.0
4119,238.0,7163.0,219.0,7163.0
833,199.0,4068.0,130.0,4068.0
247,239.0,7109.0,216.0,7109.0
6293,219.0,8467.0,267.0,8467.0
1612,139.0,7137.0,217.0,7137.0
2364,159.0,6786.0,203.0,6786.0
3862,179.0,10456.0,319.0,10456.0
621,100.0,6280.0,185.0,6280.0
3668,179.0,3882.0,125.0,3882.0
2528,298.0,3263.0,99.0,3263.0
5197,139.0,5861.0,174.0,5861.0
2026,139.0,4965.0,151.0,4965.0
610,258.0,4052.0,130.0,4052.0
6463,259.0,2960.0,91.0,2960.0
5413,279.0,3061.0,93.0,3061.0
981,159.0,9786.0,301.0,9786.0
2551,179.0,4343.0,135.0,4343.0
1594,318.0,1469.0,44.0,1469.0
4328,99.0,8545.0,270.0,8545.0
6546,258.0,10557.0,323.0,10557.0
2298,179.0,749.0,22.0,749.0
2290,238.0,3642.0,113.0,3642.0
1959,258.0,8454.0,266.0,8454.0
294,139.0,8998.0,283.0,8998.0
3571,259.0,7153.0,219.0,7153.0
5971,99.0,7113.0,216.0,7113.0
7518,119.0,126.0,4.0,126.0
3278,299.0,9086.0,285.0,9086.0
1975,80.0,10093.0,308.0,10093.0
2750,99.0,10059.0,307.0,10059.0
7413,179.0,4365.0,136.0,4365.0
5795,179.0,2318.0,73.0,2318.0
7310,219.0,2588.0,78.0,2588.0
3475,398.0,651.0,21.0,651.0
4514,119.0,5687.0,168.0,5687.0
5431,139.0,8714.0,276.0,8714.0
1703,239.0,4902.0,150.0,4902.0
7109,219.0,10391.0,317.0,10391.0
5194,179.0,179.0,5.0,179.0
4315,139.0,534.0,17.0,534.0
6611,80.0,9253.0,289.0,9253.0
2802,139.0,593.0,19.0,593.0
6342,139.0,969.0,30.0,969.0
5904,119.0,584.0,18.0,584.0
2867,80.0,4769.0,147.0,4769.0
6005,179.0,8559.0,271.0,8559.0
2540,159.0,2093.0,66.0,2093.0
3652,80.0,6342.0,187.0,6342.0
4754,179.0,10559.0,323.0,10559.0
3079,119.0,654.0,21.0,654.0
4576,258.0,10546.0,321.0,10546.0
309,278.0,7505.0,229.0,7505.0
6311,139.0,10175.0,310.0,10175.0
1580,80.0,3258.0,99.0,3258.0
7343,99.0,1526.0,46.0,1526.0
625,279.0,3235.0,98.0,3235.0
7550,99.0,1898.0,59.0,1898.0
7303,119.0,7081.0,215.0,7081.0
330,239.0,1652.0,51.0,1652.0
1538,179.0,1194.0,37.0,1194.0
1962,239.0,59.0,2.0,59.0
2031,199.0,5122.0,155.0,5122.0
5302,159.0,3479.0,107.0,3479.0
3385,80.0,9063.0,285.0,9063.0
2091,179.0,10916.0,336.0,10916.0
3551,159.0,2250.0,72.0,2250.0
7369,199.0,7082.0,215.0,7082.0
3595,457.0,4806.0,148.0,4806.0
4999,179.0,990.0,30.0,990.0
4965,139.0,10065.0,307.0,10065.0
5972,219.0,3064.0,93.0,3064.0
6660,279.0,3122.0,95.0,3122.0
1771,278.0,3835.0,123.0,3835.0
6130,139.0,6950.0,210.0,6950.0
3771,219.0,7365.0,225.0,7365.0
6022,258.0,4762.0,147.0,4762.0
4060,80.0,1732.0,54.0,1732.0
1711,99.0,805.0,24.0,805.0
654,159.0,5412.0,163.0,5412.0
258,199.0,6995.0,212.0,6995.0
974,139.0,10343.0,315.0,10343.0
3106,378.0,2584.0,78.0,2584.0
4242,358.0,499.0,15.0,499.0
5265,239.0,156.0,5.0,156.0
4975,219.0,2459.0,77.0,2459.0
4596,338.0,176.0,5.0,176.0
3846,219.0,3109.0,94.0,3109.0
7256,99.0,9370.0,290.0,9370.0
634,199.0,4232.0,134.0,4232.0
7514,278.0,1010.0,31.0,1010.0
3695,179.0,10822.0,333.0,10822.0
548,119.0,9836.0,303.0,9836.0
3469,119.0,7225.0,221.0,7225.0
6228,99.0,3356.0,102.0,3356.0
5690,99.0,7143.0,217.0,7143.0
171,298.0,4484.0,138.0,4484.0
880,319.0,1162.0,35.0,1162.0
5915,536.0,7864.0,242.0,7864.0
5505,80.0,3351.0,102.0,3351.0
5473,139.0,7525.0,229.0,7525.0
1971,179.0,4058.0,130.0,4058.0
108,279.0,2301.0,73.0,2301.0
6187,179.0,986.0,30.0,986.0
7277,258.0,10888.0,336.0,10888.0
950,99.0,6459.0,191.0,6459.0
6168,239.0,6064.0,179.0,6064.0
6742,139.0,5634.0,167.0,5634.0
3608,80.0,9071.0,285.0,9071.0
4941,199.0,5775.0,171.0,5775.0
7330,139.0,538.0,17.0,538.0
4038,139.0,7757.0,239.0,7757.0
1831,199.0,6744.0,202.0,6744.0
362,119.0,10782.0,332.0,10782.0
5316,120.0,3093.0,94.0,3093.0
1052,259.0,1454.0,44.0,1454.0
3022,99.0,10800.0,333.0,10800.0
228,120.0,3140.0,96.0,3140.0
2799,219.0,10704.0,329.0,10704.0
347,99.0,6402.0,189.0,6402.0
2978,180.0,3665.0,114.0,3665.0
5860,119.0,9717.0,299.0,9717.0
2232,139.0,4865.0,149.0,4865.0
831,139.0,7337.0,225.0,7337.0
3200,159.0,3640.0,113.0,3640.0
3794,119.0,9719.0,299.0,9719.0
1545,238.0,10368.0,316.0,10368.0
1970,159.0,215.0,6.0,215.0
5159,119.0,4885.0,149.0,4885.0
711,179.0,8233.0,256.0,8233.0
9,258.0,489.0,15.0,489.0
1671,199.0,4119.0,132.0,4119.0
7318,80.0,6945.0,210.0,6945.0
2874,100.0,2435.0,76.0,2435.0
40,139.0,4681.0,144.0,4681.0
7477,397.0,289.0,9.0,289.0
5045,179.0,10703.0,329.0,10703.0
2596,258.0,926.0,28.0,926.0
2484,139.0,10496.0,321.0,10496.0
7590,119.0,10355.0,316.0,10355.0
6834,139.0,8544.0,270.0,8544.0
4844,199.0,10835.0,334.0,10835.0
1682,199.0,2739.0,83.0,2739.0
2186,119.0,6718.0,200.0,6718.0
5586,80.0,3062.0,93.0,3062.0
326,358.0,4957.0,151.0,4957.0
5422,99.0,803.0,24.0,803.0
5168,219.0,4686.0,144.0,4686.0
2814,318.0,3800.0,122.0,3800.0
1337,477.0,3703.0,116.0,3703.0
1724,199.0,763.0,23.0,763.0
336,99.0,7553.0,231.0,7553.0
400,198.0,1563.0,47.0,1563.0
6417,139.0,9952.0,306.0,9952.0
3437,199.0,2643.0,79.0,2643.0
2944,139.0,28.0,1.0,28.0
4574,119.0,6937.0,210.0,6937.0
4802,139.0,9643.0,297.0,9643.0
6222,159.0,1768.0,55.0,1768.0
157,239.0,927.0,28.0,927.0
6441,219.0,3067.0,93.0,3067.0
1792,139.0,4113.0,132.0,4113.0
3321,119.0,571.0,18.0,571.0
4444,359.0,3009.0,92.0,3009.0
313,239.0,4120.0,132.0,4120.0
7121,278.0,5566.0,166.0,5566.0
4094,139.0,9688.0,298.0,9688.0
6018,139.0,9002.0,283.0,9002.0
780,179.0,9127.0,286.0,9127.0
6857,139.0,3081.0,93.0,3081.0
3261,239.0,2406.0,76.0,2406.0
2534,99.0,10624.0,326.0,10624.0
2283,99.0,10497.0,321.0,10497.0
4173,278.0,1782.0,56.0,1782.0
1217,99.0,7103.0,216.0,7103.0
6345,259.0,2710.0,82.0,2710.0
3826,179.0,6533.0,194.0,6533.0
2608,80.0,6993.0,212.0,6993.0
3217,80.0,910.0,28.0,910.0
3312,219.0,8930.0,281.0,8930.0
2445,438.0,4224.0,134.0,4224.0
7276,159.0,4047.0,130.0,4047.0
6288,337.0,1947.0,61.0,1947.0
2768,159.0,7954.0,247.0,7954.0
6570,379.0,2272.0,73.0,2272.0
6529,139.0,1971.0,61.0,1971.0
5734,139.0,9276.0,289.0,9276.0
6155,119.0,9145.0,287.0,9145.0
2652,597.0,3311.0,100.0,3311.0
6585,80.0,3463.0,106.0,3463.0
7196,239.0,1321.0,42.0,1321.0
5257,159.0,5897.0,175.0,5897.0
5872,219.0,4577.0,142.0,4577.0
1786,559.0,2389.0,75.0,2389.0
812,179.0,879.0,27.0,879.0
6690,119.0,3461.0,106.0,3461.0
3737,159.0,9737.0,300.0,9737.0
6971,179.0,6052.0,179.0,6052.0
5760,119.0,10914.0,336.0,10914.0
1498,318.0,5382.0,162.0,5382.0
7217,339.0,2556.0,78.0,2556.0
4199,298.0,8468.0,267.0,8468.0
3209,379.0,2728.0,83.0,2728.0
6722,100.0,3515.0,108.0,3515.0
6184,139.0,7108.0,216.0,7108.0
666,179.0,1857.0,58.0,1857.0
5111,139.0,1729.0,54.0,1729.0
4706,239.0,10802.0,333.0,10802.0
5741,119.0,1700.0,52.0,1700.0
3211,99.0,9466.0,293.0,9466.0
6639,99.0,1814.0,57.0,1814.0
2388,179.0,9390.0,291.0,9390.0
3601,318.0,4589.0,142.0,4589.0
1878,159.0,3819.0,122.0,3819.0
345,139.0,6272.0,185.0,6272.0
5169,179.0,10099.0,308.0,10099.0
678,119.0,3595.0,111.0,3595.0
6097,179.0,2614.0,78.0,2614.0
6508,318.0,4641.0,143.0,4641.0
1638,278.0,4341.0,135.0,4341.0
689,258.0,4652.0,144.0,4652.0
3693,179.0,1158.0,35.0,1158.0
6712,219.0,3035.0,93.0,3035.0
3051,199.0,9004.0,283.0,9004.0
4970,140.0,2456.0,77.0,2456.0
1099,20.0,2341.0,74.0,2341.0
1781,239.0,7020.0,213.0,7020.0
6864,298.0,4422.0,136.0,4422.0
4513,238.0,853.0,25.0,853.0
6733,99.0,10885.0,336.0,10885.0
4622,80.0,9262.0,289.0,9262.0
5310,139.0,6943.0,210.0,6943.0
1033,99.0,1804.0,57.0,1804.0
5754,139.0,9353.0,290.0,9353.0
1736,179.0,2694.0,81.0,2694.0
3414,99.0,776.0,23.0,776.0
2510,139.0,4509.0,139.0,4509.0
2557,199.0,5679.0,168.0,5679.0
2056,198.0,4731.0,146.0,4731.0
3816,179.0,2862.0,87.0,2862.0
596,159.0,959.0,30.0,959.0
4033,239.0,8177.0,255.0,8177.0
4795,80.0,9116.0,286.0,9116.0
3173,218.0,10135.0,309.0,10135.0
5824,80.0,10018.0,306.0,10018.0
1106,159.0,5617.0,167.0,5617.0
2930,259.0,2466.0,77.0,2466.0
6373,179.0,2598.0,78.0,2598.0
7293,278.0,7288.0,223.0,7288.0
1004,159.0,3957.0,127.0,3957.0
2845,159.0,1968.0,61.0,1968.0
5115,99.0,7228.0,221.0,7228.0
6322,139.0,6295.0,185.0,6295.0
1276,199.0,1591.0,48.0,1591.0
5047,358.0,1060.0,32.0,1060.0
6673,219.0,833.0,25.0,833.0
2233,219.0,4797.0,148.0,4797.0
553,99.0,3320.0,101.0,3320.0
874,298.0,6051.0,179.0,6051.0
4487,119.0,5479.0,164.0,5479.0
5790,278.0,8183.0,255.0,8183.0
1917,179.0,2846.0,86.0,2846.0
4771,99.0,8926.0,281.0,8926.0
2054,99.0,5082.0,154.0,5082.0
3623,357.0,5407.0,163.0,5407.0
6953,99.0,10815.0,333.0,10815.0
2955,199.0,1779.0,56.0,1779.0
6480,239.0,2757.0,84.0,2757.0
2894,238.0,3560.0,110.0,3560.0
2248,99.0,7576.0,231.0,7576.0
6384,179.0,7745.0,239.0,7745.0
4341,239.0,8234.0,256.0,8234.0
2707,339.0,2554.0,78.0,2554.0
924,139.0,1250.0,39.0,1250.0
3090,179.0,7110.0,216.0,7110.0
608,159.0,5538.0,165.0,5538.0
3823,199.0,10448.0,319.0,10448.0
278,99.0,3637.0,113.0,3637.0
3372,99.0,7741.0,239.0,7741.0
2339,99.0,8236.0,256.0,8236.0
4134,139.0,497.0,15.0,497.0
2701,518.0,2511.0,78.0,2511.0
4074,80.0,5800.0,171.0,5800.0
1618,139.0,2084.0,66.0,2084.0
2645,179.0,10356.0,316.0,10356.0
2142,179.0,10100.0,308.0,10100.0
6013,139.0,5569.0,166.0,5569.0
5001,199.0,3073.0,93.0,3073.0
6116,139.0,7189.0,220.0,7189.0
1449,80.0,1913.0,60.0,1913.0
708,160.0,10479.0,320.0,10479.0
6394,219.0,3177.0,97.0,3177.0
4288,99.0,10225.0,311.0,10225.0
6448,298.0,9511.0,293.0,9511.0
543,339.0,2626.0,79.0,2626.0
2518,199.0,2183.0,70.0,2183.0
577,258.0,1696.0,52.0,1696.0
4416,199.0,4315.0,135.0,4315.0
6237,80.0,10023.0,306.0,10023.0
3038,179.0,8996.0,283.0,8996.0
1368,298.0,4508.0,139.0,4508.0
1737,179.0,8047.0,250.0,8047.0
1083,198.0,4638.0,143.0,4638.0
1317,417.0,1075.0,33.0,1075.0
4564,199.0,3691.0,115.0,3691.0
698,139.0,4680.0,144.0,4680.0
1502,20.0,2339.0,74.0,2339.0
1999,179.0,635.0,21.0,635.0
1175,239.0,8518.0,269.0,8518.0
25,80.0,6701.0,200.0,6701.0
6662,238.0,1690.0,52.0,1690.0
2370,139.0,4007.0,129.0,4007.0
3417,119.0,9049.0,284.0,9049.0
1487,139.0,6035.0,178.0,6035.0
5127,278.0,8546.0,270.0,8546.0
768,99.0,9279.0,289.0,9279.0
3732,159.0,5913.0,176.0,5913.0
4679,159.0,2589.0,78.0,2589.0
1543,99.0,1817.0,57.0,1817.0
7466,139.0,396.0,12.0,396.0
4753,80.0,9201.0,288.0,9201.0
4235,518.0,2623.0,78.0,2623.0
1769,119.0,924.0,28.0,924.0
4767,278.0,4732.0,146.0,4732.0
7288,99.0,9136.0,287.0,9136.0
7029,239.0,2847.0,86.0,2847.0
4423,119.0,3268.0,99.0,3268.0
6537,119.0,667.0,21.0,667.0
5066,318.0,3350.0,102.0,3350.0
5,238.0,6232.0,183.0,6232.0
4372,179.0,8536.0,270.0,8536.0
3791,80.0,6719.0,200.0,6719.0
4747,219.0,10092.0,308.0,10092.0
2763,119.0,9863.0,304.0,9863.0
3457,179.0,10708.0,329.0,10708.0
7136,99.0,689.0,22.0,689.0
1296,318.0,985.0,30.0,985.0
1764,99.0,6562.0,194.0,6562.0
805,139.0,9084.0,285.0,9084.0
3619,159.0,8555.0,271.0,8555.0
7604,80.0,9389.0,291.0,9389.0
5705,119.0,1765.0,55.0,1765.0
3776,378.0,25.0,1.0,25.0
198,100.0,705.0,22.0,705.0
2839,160.0,6540.0,194.0,6540.0
535,218.0,710.0,22.0,710.0
455,139.0,6066.0,179.0,6066.0
1459,199.0,4314.0,135.0,4314.0
549,239.0,7285.0,223.0,7285.0
7294,239.0,3147.0,96.0,3147.0
5437,119.0,7457.0,227.0,7457.0
2646,139.0,8803.0,278.0,8803.0
2949,139.0,7152.0,219.0,7152.0
3292,159.0,3581.0,111.0,3581.0
2362,139.0,6570.0,194.0,6570.0
2736,238.0,8342.0,261.0,8342.0
5827,80.0,5589.0,166.0,5589.0
6621,378.0,8654.0,275.0,8654.0
4666,139.0,6725.0,201.0,6725.0
891,159.0,2740.0,83.0,2740.0
3964,238.0,4228.0,134.0,4228.0
4480,99.0,5087.0,154.0,5087.0
4539,80.0,7428.0,227.0,7428.0
3054,99.0,6261.0,184.0,6261.0
190,99.0,10460.0,319.0,10460.0
793,140.0,2467.0,77.0,2467.0
6364,99.0,7668.0,236.0,7668.0
6461,239.0,501.0,15.0,501.0
5748,397.0,5607.0,167.0,5607.0
5791,258.0,984.0,30.0,984.0
810,139.0,5323.0,160.0,5323.0
4022,279.0,7821.0,240.0,7821.0
1152,258.0,307.0,9.0,307.0
1763,198.0,1731.0,54.0,1731.0
5440,258.0,8804.0,278.0,8804.0
4582,199.0,3643.0,113.0,3643.0
1364,199.0,2540.0,78.0,2540.0
4673,279.0,7956.0,247.0,7956.0
1018,139.0,10886.0,336.0,10886.0
119,139.0,1244.0,39.0,1244.0
808,199.0,8367.0,262.0,8367.0
1782,139.0,4046.0,130.0,4046.0
4131,179.0,4144.0,133.0,4144.0
2625,299.0,3148.0,96.0,3148.0
2821,80.0,3675.0,115.0,3675.0
6896,239.0,1506.0,45.0,1506.0
6224,100.0,10906.0,336.0,10906.0
2595,239.0,5202.0,157.0,5202.0
6352,120.0,2877.0,87.0,2877.0
4148,80.0,3676.0,115.0,3676.0
5942,80.0,9293.0,289.0,9293.0
