all/jannis_table_1_1.csv.V32,all/jannis_table_1_1.csv.V35,all/jannis_table_1_1.csv.V49,all/jannis_table_1_1.csv.V31,all/jannis_table_1_1.csv.Key_1_1,Key_0_0
0.0850225,3.23904,168.503,10.2704,23775,33308
0.292142,0.816425,51.2145,27.8692,11894,12846
0.418389,-0.251553,96.7038,35.093,47975,36049
0.160694,-0.373389,184.795,25.6574,33314,26374
0.420569,-0.96923,147.002,56.6802,4097,8694
0.3875,0.982765,143.887,16.321,41519,29228
0.44238,2.92129,44.7281,24.1937,6625,2241
0.678356,1.74792,196.504,35.8878,36374,20206
0.151678,5.52416,84.5113,44.2166,50275,36444
0.559757,-2.73224,229.775,35.1662,17320,22380
0.315937,-1.41779,111.919,30.5758,41760,29461
0.576594,7.61369,70.9069,21.0979,30326,27506
0.478992,-7.11735,216.569,36.2395,56976,2294
0.81081,3.65387,62.7644,56.6992,48538,19004
0.493865,-6.75389,113.862,41.1999,7285,1189
0.145838,4.83057,104.647,23.3773,47590,50457
0.304803,10.9557,131.957,73.14,2991,24080
0.428723,-2.25343,107.55,17.2006,4632,28335
0.512564,-2.78126,19.3938,64.1007,18622,42649
0.797162,0.300314,100.488,8.57285,35739,50099
0.453695,-4.03207,160.753,9.3582,4773,56114
0.554965,0.238547,112.735,24.9779,32052,19965
0.307291,-1.84971,66.8559,82.2787,16974,45563
0.138486,2.99345,152.974,4.27079,33431,19547
0.410988,1.88184,85.4096,35.8758,1010,37092
0.254369,3.84966,184.906,37.3442,11156,31178
0.249761,0.37115,244.98,54.7301,7080,27300
0.517857,-3.91084,55.8977,23.7671,22619,46684
0.803953,-1.92734,124.474,22.0496,30119,3773
0.392815,-0.252263,59.3256,25.0809,17849,39105
0.0996048,8.79295,123.78,61.3646,4934,42157
0.215872,-0.455098,144.32,16.1157,43570,46413
0.401635,5.00929,114.552,10.273,43788,49637
0.418035,6.13922,40.4458,50.4793,8403,42398
0.604766,-2.33391,109.154,22.1919,2528,52660
0.151597,1.7105,148.924,59.3373,1018,18826
0.368757,1.98648,50.245,56.6788,55593,22924
0.34201,-0.328714,187.294,44.1312,8958,52987
0.117976,-2.71117,32.6015,34.5825,6898,46816
0.406383,5.84428,110.974,14.6325,11218,1634
0.299882,3.45481,87.3074,37.3524,20345,9146
0.413522,-2.33698,124.954,44.8642,32596,34890
0.0675938,17.9972,186.064,55.7307,11120,16604
0.35151,1.13277,175.53,56.745,50125,2416
0.063709,-10.0291,41.8331,22.0522,32047,25980
0.278027,-1.27819,155.852,11.2072,29260,26480
0.532604,5.50874,130.147,29.15,24687,52305
0.109215,5.51504,133.017,31.5449,33260,54335
0.41217,-5.55927,71.3829,11.7157,34069,16559
0.286517,2.34484,123.204,13.5144,2128,29437
0.19513,-0.837776,105.206,36.0655,9918,46253
0.0993386,1.45935,245.392,36.3687,13629,41633
0.102273,16.6198,146.291,37.5696,24369,54508
0.0654713,0.496886,157.774,70.4633,45672,27772
0.713965,0.157372,160.964,39.3664,32142,39232
0.223469,0.162235,85.2616,26.8413,11000,24455
0.0967571,-3.07402,58.166,15.9358,13622,48791
0.363364,-5.75221,166.612,25.416,12817,25448
0.346904,-2.76619,159.525,41.3311,33166,52982
0.231271,-5.04891,178.472,64.7426,55711,17443
0.27268,5.12164,205.934,15.3834,13072,46149
0.346763,3.0119,98.7917,58.2426,12031,41623
0.0695996,2.79228,184.677,16.6547,24032,9000
0.473147,-1.02694,176.091,33.0371,38585,31808
0.373546,4.79531,121.651,35.2139,19828,25107
0.246008,-8.45105,129.247,12.1398,7067,16895
0.109848,1.28127,58.1508,53.9877,340,41721
0.3741,-0.130229,61.3397,33.0699,35814,14507
0.164883,-4.90538,123.644,47.2619,1571,33231
0.355036,0.582979,102.594,20.8083,26984,35618
0.17328,6.41303,67.5874,25.4797,30233,4962
0.25966,-0.922788,98.8711,44.2321,2351,13087
0.182634,0.116912,65.4003,8.30793,55512,20733
0.185849,4.76517,81.8331,51.0155,46838,10845
0.130708,-0.916087,133.117,17.6656,34953,21764
0.785241,-0.761665,110.255,39.3561,35472,55332
0.167171,7.30061,52.5135,49.5666,27388,55339
0.248055,3.24275,168.362,51.3355,3443,17628
0.964134,10.8864,56.5532,56.215,54838,51492
0.171343,3.34538,158.361,15.8937,39040,36753
0.262468,-0.686643,116.412,16.7678,11940,38764
0.399065,0.678365,33.8055,31.5889,3469,38368
0.0842348,1.95066,120.88,13.0547,42414,45040
0.489961,2.39265,231.88,44.2,12519,26180
0.742607,1.20179,40.8019,62.5243,49838,30889
0.328524,7.78003,150.129,47.245,38227,19998
0.673915,2.31078,106.424,15.4654,32878,29459
0.396676,-9.9522,249.867,70.7206,37865,21372
0.288846,0.508112,95.9223,7.24757,47668,12253
0.453827,10.2999,153.68,62.1244,51614,10146
0.297501,-0.89579,98.0226,24.2138,5851,41984
0.479011,0.836897,175.418,53.8939,36633,49619
0.259371,14.4078,206.856,37.9004,1260,3644
0.169598,3.54184,114.163,23.1346,36655,54139
0.417228,12.4565,158.688,43.8323,43811,48589
0.159112,5.13576,176.398,24.9871,5703,17792
0.302225,2.74212,123.826,78.0501,2593,46211
0.245902,5.89371,174.37,17.4712,4371,30588
0.207599,0.478133,158.339,34.762,51040,40944
0.198318,-3.13963,126.146,4.7834,29612,45411
0.141171,5.4696,121.435,18.9563,28219,26742
0.539686,5.20384,65.8194,20.1309,31772,43589
0.273986,-3.4037,85.1601,49.2663,23304,55663
1.0293,0.756174,220.336,33.5168,41333,3998
0.36814,-3.24293,120.974,10.9593,41715,49109
0.604495,2.91153,82.3293,26.2112,32946,31230
0.114299,0.191447,86.8599,40.0437,28418,45394
0.240168,5.49283,147.641,78.8039,6333,11460
0.062855,3.50637,144.01,67.9865,37923,13347
0.116401,0.708303,128.868,22.7794,19364,42439
0.296704,0.368766,128.541,31.6864,54078,26894
0.282854,-14.9041,108.454,66.7448,25932,9819
0.574597,-4.02774,39.8082,20.9993,50790,52024
0.218808,-2.01117,44.2715,25.5033,17964,6421
0.14021,8.17729,94.6001,8.47924,39722,32957
0.120397,1.01922,177.725,64.9168,18132,49542
0.437804,-0.833798,170.759,13.8891,49115,26518
0.226777,-3.50112,41.1097,26.649,16748,13960
0.531539,13.9138,135.367,27.4952,18688,23513
0.409573,0.746483,164.559,39.9822,14553,4045
0.327544,1.60266,76.6222,36.1009,57356,31959
0.475963,-9.28866,61.2973,21.1098,30621,50798
0.496896,0.66247,234.184,53.9667,11424,35608
0.221126,-0.590113,102.157,7.41772,45700,7353
0.0867256,1.57222,96.9046,35.2261,16282,2764
0.32813,4.06607,117.616,27.1635,35634,38188
0.596428,0.744888,62.8194,60.1678,36217,48576
0.459423,-3.20008,77.3894,39.6075,47516,27724
0.0793438,1.74163,226.28,7.11905,15897,11929
0.159414,-4.19868,117.105,52.5673,8686,9226
0.368854,-4.10436,70.9198,0.789707,56999,47381
0.300275,-0.869821,177.892,63.6098,45548,34493
0.114765,-3.98021,117.557,11.4053,56224,16689
0.278623,-9.86838,97.4389,48.5043,29022,46761
0.608666,32.0815,101.066,26.0304,11952,46081
0.273387,1.51849,191.043,37.2298,28269,48720
0.167765,0.222602,150.93,20.4601,22628,55526
0.24585,0.833046,71.7015,41.7298,55226,54707
0.429399,-12.3151,88.4181,27.6879,34131,32720
0.232092,10.4561,78.5489,40.9192,46505,1384
0.980555,-0.492205,146.992,50.0984,39644,31053
1.0637,0.13202,76.9848,54.2903,31870,41832
0.316214,-0.201672,196.33,45.5691,47705,12201
0.133166,2.29302,159.73,49.0446,26657,40093
0.149781,34.5777,177.15,9.07874,25332,38457
0.581033,1.1905,138.908,6.88927,11265,2823
0.214473,0.385518,47.0005,45.9622,53095,33149
0.266772,-2.66832,30.378,8.96429,18808,24212
0.869172,4.78984,92.0716,50.0113,24979,15678
0.551268,-8.14865,229.556,22.6936,14247,3741
0.417941,12.965,159.77,53.0728,28217,20705
0.399061,-1.36503,202.761,34.2842,30134,52015
0.534908,-3.34086,95.9398,54.0025,36493,32122
0.339807,-6.75976,90.1599,20.0584,32808,7957
0.14815,7.42858,142.534,55.2029,51141,49075
0.328812,-1.8198,192.615,51.3324,27207,22399
0.578455,-2.3721,160.506,55.2501,7677,4235
0.923269,8.02979,102.001,42.9895,22342,11045
0.39732,-2.33803,137.886,60.4059,26794,11134
0.103203,-2.73209,119.196,14.706,29225,6699
0.290164,1.24746,118.772,53.5659,35192,39207
0.142799,-7.04837,106.987,1.17061,44859,39243
0.256289,20.6332,82.2818,59.4184,38625,19185
0.0838573,3.85808,204.219,78.4633,45403,8132
0.285479,1.90289,59.875,37.638,50128,11279
0.437397,-1.74334,87.3288,19.2844,6327,42502
0.141159,-10.0788,94.0436,8.78976,35566,13608
0.426696,0.812207,117.794,25.4665,47247,5364
0.159632,-3.20256,194.807,33.1937,40047,47113
0.876887,9.01804,99.501,46.4361,13208,26318
0.693515,-1.28307,140.428,71.8395,407,27469
0.381082,3.80624,246.351,2.67247,1222,51441
0.0889388,12.8468,100.349,52.1067,15463,27044
0.17224,4.19092,80.9306,2.84226,43230,50338
0.488612,-2.99833,125.25,36.8765,53614,31211
0.160433,-3.16877,151.752,22.947,49003,8023
0.546615,0.27827,108.073,9.75084,44880,32077
0.239494,-3.65299,90.369,18.3335,12155,4657
0.24304,5.80967,113.815,57.4845,51516,20413
0.171457,0.896453,24.2545,30.578,4718,18022
0.169136,-0.433983,139.715,17.9702,45355,29791
0.309664,3.51378,105.144,48.5934,46676,2620
0.131712,-2.73317,140.874,3.82911,6901,30526
0.555103,-0.0090352,102.64,33.6447,38665,20594
0.695883,3.70074,220.801,41.4817,1043,19347
0.239895,-9.69596,119.712,63.1251,2870,42426
0.141461,11.8698,216.511,11.2411,35537,43785
0.412011,-0.812998,73.0323,64.388,35144,8995
0.417523,10.1199,107.36,9.30409,17476,15803
0.244914,2.30744,85.6857,20.0013,14585,9511
0.465859,0.265742,162.366,34.3187,7893,38983
0.377671,0.029819,120.537,10.9506,24829,15164
0.579636,-4.8377,109.401,39.6381,28698,54051
0.494212,-0.495468,174.032,87.9096,8903,1522
0.169139,-2.50855,57.6468,18.1161,29072,35709
0.323721,3.20181,80.7717,41.0078,54339,21309
0.172834,1.30003,74.0234,40.2958,7643,43297
0.0905558,5.50548,121.585,28.6735,14193,11055
0.0831098,-0.63104,106.062,10.9306,34116,35988
0.0976593,0.598036,117.814,17.5781,56759,192
0.494015,7.42464,78.3355,34.4704,22789,4669
0.453256,-15.791,80.2986,8.67754,11743,17984
0.201438,-4.62518,178.482,69.1328,28376,9076
0.537418,34.0674,133.44,17.2453,34092,55445
0.101897,3.37829,97.7167,4.06887,27600,21621
0.0896413,9.72177,86.0642,44.3867,23014,21296
0.517989,5.14936,170.978,23.6334,25309,49952
0.242692,-0.798052,185.722,26.2773,25781,138
0.470598,13.6406,148.45,18.8117,53496,22397
0.474973,2.95537,251.631,26.664,1360,27149
0.136118,0.217451,143.545,69.9992,29491,47609
0.0957133,-0.195805,102.664,25.9331,50457,45538
0.0744876,1.33852,235.028,60.2476,15213,9540
0.36408,-11.7614,73.9736,11.7219,12022,44489
0.476664,-9.16669,155.698,17.4945,44993,16690
0.701164,11.3296,77.2779,32.1177,12205,26607
0.406375,-8.99985,118.282,33.6469,21675,37182
0.275053,4.44986,226.588,52.4548,18868,26689
0.716244,-0.0223134,112.401,13.8001,12526,50835
0.670588,4.15164,164.442,8.66883,15578,39473
0.312956,2.50394,117.895,28.667,23375,27919
0.11344,-6.74092,108.099,35.5517,37126,2441
0.409753,-5.76947,188.924,18.4943,27565,8734
0.184785,1.92465,117.362,42.821,26415,13679
0.154173,-7.36589,101.583,43.7956,35883,23165
0.0865321,-2.72434,154.768,21.9899,48961,66
0.25125,4.1399,32.2282,43.8431,126,22579
0.196319,5.01321,78.6985,31.4352,2713,55199
0.312979,-3.90654,143.598,47.4591,22151,17301
0.402253,1.33779,98.5985,63.5509,40757,42255
0.151726,-0.400233,43.0451,3.63279,1499,25045
0.26168,14.9292,60.4444,38.1157,39786,12326
0.830236,-11.3135,190.509,9.76177,35771,44633
0.311699,7.05128,117.549,53.6585,7773,20473
0.0766814,-0.985996,144.161,43.9855,3098,25377
0.105057,8.67099,124.582,18.1908,17095,8957
0.536148,-2.95171,166.193,66.0093,10380,29549
0.395519,8.4201,74.5767,12.7442,47717,54287
0.442517,-1.48947,63.1995,16.8244,44514,42605
0.514083,12.4863,105.765,27.2732,36183,18623
0.267702,0.337827,122.513,48.2495,22553,2543
0.234434,4.44723,167.619,22.3222,18004,35852
0.620358,4.27534,195.108,30.3667,9677,28813
0.36805,-1.36582,139.684,10.6867,22292,55734
0.133788,-4.72999,168.812,39.0429,55171,54669
0.393577,3.34052,163.503,35.8411,40027,7701
0.189028,12.7863,85.8528,14.8376,5707,2702
0.270584,0.871138,178.92,14.8638,27465,22784
0.0785834,6.35429,134.046,12.7928,17375,50736
0.626621,1.16911,179.034,20.0297,3700,12166
0.38083,-4.52918,182.719,11.6819,28699,16222
0.268113,12.2842,155.07,19.104,42908,42367
0.273768,-6.6037,73.7712,70.8712,25111,3077
0.544726,-2.93967,95.672,11.0711,23199,34660
0.339025,2.16162,117.432,35.3489,390,36050
0.14044,1.9533,31.7682,23.2412,16984,37600
0.393187,1.70684,103.358,7.88573,15189,50907
0.994979,0.418173,38.8762,45.5982,39060,37657
0.38117,-4.41918,99.9446,12.1679,52225,43116
0.609414,2.03343,150.883,55.4186,17679,25020
0.158439,4.00418,228.443,51.3644,49374,1214
0.352984,-0.611965,133.989,21.648,16402,38164
0.998792,-5.15662,101.577,51.5866,41734,15454
0.180781,1.56524,165.739,15.2926,30777,10678
0.213731,9.46859,44.0207,28.6496,4440,34500
0.250158,5.47948,106.512,32.4288,36145,48520
0.371559,2.56132,129.377,73.2092,9375,3664
0.537923,1.42931,162.146,46.7881,29015,15518
0.450974,-4.25639,77.4441,15.6358,293,24171
0.901457,-2.82069,204.995,54.8699,18365,44088
0.101799,0.816057,44.1962,38.065,39072,36212
0.186524,0.335379,222.329,24.4323,43094,46806
0.223312,1.11546,106.111,27.8082,50104,33031
0.372362,0.744598,90.4679,10.088,32254,44834
0.33623,1.77299,51.4009,32.3689,47940,56716
0.56274,4.72041,39.9653,18.8094,5525,45911
0.287083,0.266085,110.001,1.25225,32968,21161
0.0960315,20.5026,129.716,43.7746,30470,45854
0.296944,4.45399,155.973,58.4597,1380,44809
0.841648,1.36054,252.87,30.411,56826,27365
0.148011,13.6845,202.276,37.9023,3152,4110
0.456599,-2.63741,97.3982,31.8807,11519,20627
0.100754,-3.52308,165.26,69.5172,18697,109
0.364662,-0.0995336,157.255,4.12876,52534,53274
0.447014,31.739,100.487,79.7454,55418,55769
0.269781,-5.05099,132.579,36.4101,20226,48272
0.0472436,3.61903,99.7537,30.704,14579,44503
0.238587,-0.574904,111.428,15.8787,24461,47164
0.480537,1.37844,103.519,23.3518,16033,15725
0.154647,-2.43341,189.991,37.4876,14660,27661
0.137308,-4.64838,96.6532,26.516,30745,56259
0.257187,-0.593235,78.4235,30.6535,29166,24498
0.128694,-0.355115,159.495,58.3124,3462,1927
0.367598,1.11023,192.908,39.2047,12789,9437
0.709098,9.44926,89.5735,59.5944,29818,45399
0.0818412,-0.211793,120.99,67.7921,147,47012
0.233478,2.57037,131.814,29.6469,30045,29332
0.513285,6.04171,82.6099,32.5307,44666,3704
0.326809,0.965089,234.373,58.3957,36089,10848
0.0977079,1.11616,125.362,48.0536,27092,20840
0.185255,0.259618,234.855,60.303,36983,35424
0.337662,1.00089,141.968,25.8092,19863,36892
0.159051,-10.0297,12.9374,20.5273,1362,56985
0.14661,3.63791,187.819,18.4233,39652,42037
0.153057,-0.0664338,150.652,54.7225,26816,5123
0.254781,-5.80473,103.555,87.2616,13590,11153
0.545221,2.7254,41.9708,33.8641,3811,50680
0.369907,1.43803,110.367,12.3907,7123,37726
0.178896,4.32554,149.992,5.26401,49501,25614
0.360274,-0.272626,122.794,73.7712,44470,13723
0.216533,3.0273,144.286,41.2164,33279,23832
0.226416,0.558603,105.703,10.3153,40538,21227
0.445005,9.62556,58.8425,46.6131,49457,46732
0.846134,21.6891,218.596,68.7723,33018,52138
0.25663,-0.709334,130.416,15.0514,49069,52479
0.593837,1.40859,100.554,19.2762,31492,28428
0.226605,7.84535,47.4156,13.8165,36836,7984
0.431891,4.72434,121.098,35.9649,28918,50500
0.399059,-10.2245,42.1814,67.4048,44842,19091
1.06098,0.440214,145.229,3.86341,15145,54769
0.208546,4.9302,68.9743,4.85134,57545,57399
0.395896,0.119776,118.903,8.59083,11398,92
0.0922798,-3.54111,97.9324,67.1457,13968,28017
0.570168,-4.37878,84.5129,31.6696,51745,39547
0.300623,2.87142,112.843,32.6324,43085,36285
0.125004,18.9855,55.2961,57.3897,14280,49493
0.734399,2.0282,75.2392,30.6266,17088,6217
0.114559,0.808423,31.88,30.4601,11853,15644
0.449747,-2.41333,45.0297,49.0667,4470,3337
0.237997,-4.86494,169.7,22.2798,53813,17091
0.417274,7.72596,197.844,47.9498,8100,34456
0.344073,-1.38412,139.39,28.6464,29059,39678
0.156065,25.5897,95.3099,41.6745,53061,23952
0.255438,1.49009,253.06,58.4477,24488,45503
0.234658,0.892083,155.66,17.1218,20798,1895
0.0725448,2.23201,125.344,26.9753,23485,14669
0.234911,-0.334453,61.7764,20.4408,3582,20588
0.384711,-5.90547,27.8759,27.0089,8175,33876
0.265082,0.533687,182.962,18.8484,27780,23454
0.0348413,7.08044,43.7318,64.8974,21564,9720
0.3574,3.14924,155.614,26.3648,17790,16707
0.884031,2.87249,87.8053,65.7893,28665,8613
0.119352,-7.78988,139.926,42.2204,56799,29404
0.251807,-3.2954,82.4248,36.1977,30982,37760
0.449669,5.04548,123.269,31.8303,50958,22695
0.279682,-1.65536,83.6103,32.5946,50479,52065
0.0749194,-0.660504,172.763,17.1775,28984,26076
0.231106,3.40652,109.998,31.3787,30165,20382
0.517681,3.48956,39.8195,7.20503,37999,9256
0.216583,-0.136583,104.994,33.6622,45299,53509
0.807363,0.409437,220.523,54.8022,33758,7704
0.530412,-0.0612016,187.668,26.4469,39865,19752
0.826896,-4.11339,109.131,15.5712,52183,33275
0.322434,0.591687,130.986,12.9261,53892,20570
0.153203,1.43855,129.142,26.2067,3012,8111
0.0599649,0.356378,140.479,45.5035,25990,52258
0.0623999,-12.6473,162.882,59.9975,36300,1136
0.250858,2.49524,35.9358,49.0427,36267,47109
0.173567,6.59071,107.072,53.6098,27058,22402
0.357547,11.4694,85.071,52.7391,21738,49347
0.146904,-9.72246,144.73,22.9075,40575,44376
1.14095,-0.497541,104.796,44.3177,18901,26563
0.156934,-7.18976,78.6295,1.41339,52506,45032
0.744334,-2.46235,38.9639,69.5515,40767,43246
0.0577463,-2.58886,128.518,23.5642,48171,16395
0.762635,10.5205,183.128,1.17336,19391,10373
0.205741,-0.809203,92.6545,18.14,39058,5508
0.546925,-7.82198,97.0752,42.1192,49294,55759
0.161337,7.59029,84.0536,52.0265,44095,2749
0.358596,-11.9685,53.3231,31.4935,15457,52862
0.801219,1.40691,189.442,24.1403,7881,14937
0.268395,-0.00383088,43.3155,16.4885,29940,42434
0.29503,-3.89585,133.325,21.1239,55184,30573
0.223287,0.324394,219.496,56.6884,6138,12008
0.18366,1.50079,89.3104,19.9194,51248,35814
0.0658017,1.62172,43.994,16.7745,54146,53084
0.211925,1.90032,161.75,12.6977,8848,16654
0.267133,-0.308197,56.9542,20.4948,43270,8438
0.168271,-1.16887,84.4821,8.6285,15517,43599
0.512852,-1.9985,48.895,78.3488,29185,46154
0.117894,2.18701,84.801,28.5892,29468,33965
0.0638278,1.40973,123.75,17.2084,44089,25656
0.103059,-0.245866,102.575,53.773,13696,8521
0.515836,-6.77219,118.632,46.5765,42633,17591
0.173782,-1.73884,61.8155,22.1718,47528,34691
0.439348,-0.548341,152.484,38.9136,4949,54625
0.0784476,-9.6739,207.355,51.8085,9703,52386
0.675646,-4.35491,75.8946,37.8736,13006,10239
0.071553,-6.47315,143.723,29.1541,42476,43357
0.167635,7.22962,152.988,11.2541,33869,36791
0.14623,0.817624,139.887,30.5595,5150,40586
0.230682,-1.74586,89.9468,14.1525,31217,35706
0.25089,1.23947,37.177,31.9926,31994,25231
1.19988,0.46621,120.214,65.4797,4493,27497
0.680242,-13.5574,70.7926,6.18611,35228,18221
0.737607,3.96187,122.365,72.4992,17013,20726
0.112773,9.8942,86.4635,1.29275,23283,42670
0.302723,0.474724,159.589,40.5366,17779,6848
0.148564,-0.94374,142.539,43.4916,27834,26729
0.0852231,-5.79289,167.47,48.0775,22803,10601
0.172043,-1.29134,39.6218,9.3072,20743,31836
0.288483,7.96067,74.7607,45.2101,5440,8699
0.113806,4.22255,141.452,81.9958,30732,31600
0.775552,15.0405,94.7529,63.7672,48952,49983
0.470748,1.65494,103.551,34.2231,13226,3570
0.106123,2.85896,175.216,3.21141,28705,27084
0.140971,-2.46702,146.088,37.9352,14730,33270
0.170164,4.58161,57.4847,58.1461,28769,6910
0.302792,6.78895,132.8,79.5425,4487,46200
0.174576,1.41895,185.882,37.0703,1434,10856
0.631551,24.434,167.74,44.8082,13972,35995
0.425098,6.84033,104.918,19.0907,44909,31148
0.0619485,0.338322,83.4866,58.7957,35458,8640
1.16827,-4.04609,104.728,3.21258,49904,7105
0.179332,5.84683,58.6517,43.1528,22622,52009
0.43136,-1.01018,243.165,15.1123,6012,18708
0.234698,18.1327,116.718,54.0821,18964,27609
0.271269,4.56863,127.46,54.7363,28972,57364
0.212161,-1.14882,95.7089,10.3732,35361,7783
0.103619,-1.86431,146.515,7.63592,54175,7482
0.678566,-0.258877,114.588,12.4912,3189,7427
0.543387,-2.36927,102.949,3.4489,42225,896
0.245961,3.06655,70.5625,18.975,21557,30947
0.726687,-0.273253,71.8382,13.7379,18191,1632
0.2123,12.0623,131.215,21.7396,7015,39045
0.289251,-4.10593,112.305,46.5568,56066,17244
0.276749,-2.30733,90.4303,18.9904,28265,47399
0.114294,-6.00419,237.236,36.1209,13676,28438
0.642004,-10.3934,99.3442,42.9085,13317,39956
0.071285,-3.42294,92.5898,27.7262,43006,52384
0.0770194,3.36713,90.4487,28.4524,36002,50179
0.32196,-1.16207,31.4404,11.3095,25236,49050
0.32035,1.36112,165.816,16.5612,29915,7914
0.124898,2.98365,141.184,50.8774,13248,54080
0.397778,0.883069,199.912,8.78117,23876,36280
0.437336,-3.24344,80.7345,60.5504,15308,14650
0.147411,-0.0727741,61.8941,8.88043,52214,53694
0.283022,-7.24093,240.474,25.5517,14116,42942
0.434213,6.29817,245.785,21.7593,12188,11360
0.496729,4.42682,129.2,60.2351,20234,46990
0.620059,-4.43025,27.9554,10.5092,31989,20497
0.0516389,-5.82451,226.327,21.9716,2843,23812
0.114988,6.56493,114.785,6.39986,55045,7705
0.222715,2.08887,76.213,12.7215,11059,9166
0.270732,-2.68786,117.917,10.7459,20558,15218
0.0928631,-2.96611,145.522,27.4019,50675,7160
0.965096,2.06511,170.031,42.1324,22304,43515
0.1316,-0.539205,214.852,9.62271,16792,12317
0.559161,-4.21818,122.044,14.9319,7439,5486
0.381664,9.11862,149.137,62.2944,1349,20812
0.47873,3.72259,110.721,42.4727,19296,36689
0.177598,2.10262,160.716,17.2407,19195,10967
0.44146,8.145,138.705,48.7051,54962,54105
0.169047,1.95683,130.944,21.839,23282,42321
0.220749,-0.175222,123.601,27.785,24444,53601
0.199146,4.21243,33.474,56.7923,33566,10987
0.0669163,0.0803567,204.846,19.7901,46888,6538
0.28481,6.84077,142.078,9.20833,9791,6464
0.128715,-1.19732,28.5998,32.9104,28315,7318
0.390725,-0.383733,75.3486,24.012,17448,53246
0.20007,4.98293,99.1747,32.0396,43659,10038
