all/miniboone_table_1_2.ParticleID_0,all/miniboone_table_1_2.ParticleID_48,all/miniboone_table_1_2.ParticleID_37,all/miniboone_table_1_2.Key_1_2,Key_0_0
4.16506,0.05427,-3.25286,31480,44284
5.90069,0.4674439999999999,-3.0310900000000003,24888,70383
7.37718,1.65959,-1.89217,46478,66966
4.55912,1.19327,-2.92445,61726,14986
4.5046800000000005,1.0864,-2.28257,3636,26127
4.95413,0.311967,-2.1539,57088,54681
5.3007,6.9114,-3.50572,72051,4824
6.24622,1.28516,-1.5016200000000002,70558,32052
3.82812,0.204626,-4.05406,56300,24889
3.69988,-0.0956014999999999,-3.58111,17579,8047
3.1141,0.0778393999999999,-3.03579,37752,4054
3.12731,-0.00621226,-3.18452,62095,59341
5.32506,2.91869,-3.57172,16705,59622
4.04895,0.361317,-4.91475,37675,47064
3.98712,0.8252450000000001,-3.3419300000000005,49388,17770
4.60811,0.371711,-3.33557,62619,71528
2.87871,0.250557,-2.5749,51367,41013
3.66497,0.313507,-4.75861,3424,52709
3.721130000000001,0.0724086999999999,-4.08173,19501,11966
4.25159,0.909618,-2.34068,71448,21996
4.26507,1.06705,-1.88859,52716,19437
4.54876,1.06348,-3.6302,54332,38037
8.32886,4.97923,-3.87783,40853,62705
5.36718,0.810163,-2.39953,52934,38534
4.11505,1.77307,-2.38593,47042,5142
3.0351,0.216686,-3.96846,67281,24731
5.69393,2.95744,-1.91716,10097,65195
6.5033,-0.0663508999999999,-1.72168,15766,14377
5.32334,0.655436,-3.04717,56114,54128
6.625939999999999,3.38325,-1.4961799999999998,43572,30461
3.76757,0.0660475,-3.88148,66808,70178
4.36877,2.28582,-3.69787,65774,69021
4.70892,2.16041,-2.60078,23890,37602
4.330769999999999,0.250535,-4.93955,10148,51247
4.0115300000000005,1.44092,-2.94433,27642,10929
2.76286,0.0199729,-2.63613,51117,38818
3.1108,-0.132193,-4.79312,3279,36682
2.74466,0.113331,-3.88163,52562,53688
3.63976,-0.0652756999999999,-3.59545,23748,65453
4.6256,1.91904,-3.31375,43667,8752
3.3303800000000003,0.0347909,-3.96211,25949,1500
5.46765,4.7419,-1.77103,1322,47069
4.326309999999999,1.7896299999999998,-4.06042,39027,71011
2.88354,-0.155299,-3.82021,69647,48623
4.356330000000001,3.87221,-3.06015,57550,7113
6.28532,9.53245,-0.611058,32402,68707
6.5991,3.1067,-0.987736,25016,808
3.78871,1.06328,-4.29174,12134,32865
4.1439,2.74575,-2.94481,9435,26200
4.25092,-0.00932466,-1.59027,38880,34854
4.34711,0.708018,-2.60125,70449,11622
3.6702,0.757003,-1.88191,32277,12731
5.34879,1.60427,-2.9047400000000003,11,9218
5.21404,1.07777,-3.62999,59558,71506
5.65073,0.947791,-1.16175,17456,35703
6.57455,0.0662898999999999,-3.11551,60116,27939
4.8908,10.0001,-3.89312,32604,21895
3.60879,0.66589,-3.96349,62268,19802
2.56558,0.0847281,-3.23516,12747,26135
4.92459,0.387528,-2.50407,7336,56535
4.10441,-0.0649034,-3.21069,19316,34187
4.8288,1.7752400000000002,-4.27686,57342,53748
3.00971,0.0738032,-5.00379,69179,67519
-999.0,-999.0,-999.0,62176,56459
3.76767,0.231303,-2.92877,34282,35289
4.4974300000000005,1.1909,-4.05724,57663,34279
4.63546,1.95027,-3.97928,58565,56728
3.73045,1.27614,-3.53629,16577,32225
2.9024400000000004,0.078679,-3.81735,3804,29138
4.57134,0.226027,-2.35893,66670,14780
4.23657,0.527295,-3.03685,16202,11545
3.92447,0.521787,-2.0068200000000003,49363,56775
5.94631,1.31129,-3.26005,50719,20556
4.42892,0.765096,-3.2659,31429,12508
3.00646,0.0130847999999999,-1.58008,69698,72391
3.97402,0.340246,-3.33068,8996,66285
6.0623,2.43595,-1.6202,30998,17274
5.711869999999999,3.4216300000000004,-1.83174,1,34096
3.66466,0.538489,-4.50685,7718,68687
4.19678,0.471835,-3.30476,5155,24849
3.4994,0.6472220000000001,-4.83377,19975,43844
4.8578,2.03796,-2.78708,33194,2675
5.7159,3.5760400000000003,-2.36326,56224,57694
4.06615,1.07071,-1.88352,70874,12080
5.38678,2.14046,-2.9006,5278,15061
3.92653,0.5070680000000001,-3.01146,35174,25291
6.19782,2.4167,-3.11731,663,22769
7.001580000000001,0.758725,-2.53242,32662,67927
5.8592,1.43449,-1.83817,64128,67104
4.23721,4.260669999999999,-3.2534,16124,66629
3.32214,0.153028,-3.6299,6070,42029
6.10117,1.9469,-1.33837,12644,30219
5.16231,2.20603,-2.54728,36834,64791
4.63522,-0.320731,-2.5190900000000003,13317,10170
2.82465,0.0278190999999999,-4.33354,36991,12268
3.3211699999999995,-0.107124,-3.90278,55708,41014
4.00433,0.5439930000000001,-3.1838900000000003,46642,50110
3.3574300000000004,0.23822,-3.88649,36130,3941
4.418480000000001,4.06807,-3.70491,58443,13037
3.79322,0.592642,-2.97691,67222,63752
4.20193,0.5160399999999999,-2.39078,8144,54799
3.25052,0.0195654,-3.41977,18970,36116
6.334890000000001,0.152362,-3.80309,10890,37328
3.3073,0.0123989,-4.30449,58734,29100
4.90496,3.09102,-0.705704,40470,42901
4.95056,1.69321,-3.11311,9707,48959
4.58106,2.55035,-2.08043,36965,43688
3.35468,0.281253,-3.67651,26371,34671
4.7476,2.36877,-2.89936,31388,36913
6.25328,1.38913,-1.06233,35309,21625
4.84934,2.80418,-3.24014,68525,71096
4.90731,3.53851,-2.56983,65092,10516
6.481730000000001,6.1857,-1.60746,14766,44096
4.10786,1.91548,-3.65365,14108,51022
4.17174,0.0440275,-2.43329,51486,20124
5.69832,4.1605,-4.78694,32395,49767
4.42991,1.13238,-2.86699,24398,20100
4.09115,0.6500319999999999,-3.21321,26525,50978
4.42801,0.852126,-3.27909,2014,8558
5.4426,2.19591,-3.33662,18360,27214
5.63315,3.70108,-3.22355,14792,47510
4.42962,0.206188,-1.53122,36367,34418
5.38647,1.49814,-1.56076,7556,12993
3.53,0.1134319999999999,-3.28197,70294,69641
6.84765,0.598449,-2.35739,884,13699
7.2567,-0.3594469999999999,-0.447143,22,13597
3.63428,0.5859979999999999,-3.43151,14715,71850
3.78049,1.47109,-2.67658,32784,60974
3.65982,0.74763,-2.1242,37233,36527
4.47768,1.23451,-2.68828,63826,17588
4.22498,0.772758,-3.33673,53345,51695
2.9022,0.237754,-3.68258,20044,294
3.68744,-0.0927313,-1.80027,5594,66424
4.94074,0.522247,-2.36252,15291,68629
5.17759,3.6864,-2.71143,19082,25412
4.69198,0.134514,-2.08453,61994,71404
4.42231,1.61643,-2.93616,46257,13523
5.50902,2.8198,-2.54081,12838,4328
3.77852,0.253198,-2.93282,44673,47799
4.18451,0.1346089999999999,-4.18403,67792,35685
5.22662,0.3597349999999999,-1.70508,54335,18957
3.2897300000000005,0.0372161,-4.1649,15185,2253
2.62978,0.339557,-3.1032900000000003,61513,36057
4.04234,1.52345,-3.94734,52545,17021
5.30045,0.0706305,-1.61925,17971,24790
3.20438,-0.0763635,-4.47084,28136,2009
3.4222900000000003,0.290417,-3.44136,72719,49579
6.702780000000001,3.22024,-1.86179,18657,53628
4.14485,0.410355,-2.87793,53369,61367
6.42603,6.79743,-2.5784700000000003,57351,20651
2.95032,-0.140016,-1.62317,20914,58813
4.65689,1.7469,-2.6668,64253,7886
4.15273,0.0829937999999999,-3.80899,2265,70128
6.80864,9.50566,-1.61448,29899,70578
3.25353,0.0218710999999999,-5.34635,39205,35547
3.23529,0.1519329999999999,-4.830030000000001,35948,63066
5.80772,1.6495099999999998,-1.88423,61058,6470
5.71906,3.6359,-2.62348,31500,37484
4.93571,1.98493,-2.35901,39338,8756
3.40332,0.20193,-4.85637,47039,49965
6.10783,4.23736,-1.71905,45748,22331
2.90771,-0.23729,-4.37591,70313,46527
4.006,1.48299,-3.28831,35320,27248
3.49759,-0.0717365,-0.8784209999999999,20534,37083
4.83849,2.11322,-2.91543,29712,65424
6.77053,-0.515349,-2.07866,30127,62181
5.56428,3.4955300000000005,-2.60209,63842,16187
3.71577,0.39459,-4.382,5497,9842
3.83579,0.235321,-2.61127,9755,16573
5.5186,3.4965900000000003,-2.45444,2264,50188
3.46845,-0.196299,-4.13667,20981,25187
4.09668,0.747985,-3.68927,7107,55107
5.45829,8.46599,-3.55107,684,5100
5.46891,1.93581,-2.21404,64469,71068
4.04472,0.93682,-3.49222,34240,52425
2.82468,-0.0872717,-5.42881,48357,61598
3.10144,-0.117097,-3.21692,62642,24671
4.53451,0.15544,-2.40679,10984,32333
4.86815,1.49996,-3.86943,32386,1144
6.09256,0.984507,-2.58297,536,58995
5.49734,2.17828,-3.4710300000000003,57572,67787
3.22539,-0.297688,-3.67856,32873,20401
4.56043,1.14954,-3.11036,911,22076
3.65445,3.36458,-0.870748,25223,28429
5.77313,1.94976,-1.0148700000000002,50513,25870
5.78342,3.1877,-3.16745,10437,60578
4.2449,1.07246,-4.51262,44226,4291
3.69087,2.24231,-4.68058,42497,24929
3.36818,0.181741,-3.81085,27626,34168
3.0705,-0.045551,-5.12561,18726,40074
6.26349,1.1142299999999998,-1.10315,2675,41817
2.9894700000000003,1.53633,-2.96988,2889,25339
5.0701,1.61821,-2.66434,637,56452
6.01011,2.9536,-3.20178,21186,31333
3.99119,0.276678,-2.9279900000000003,40549,2439
5.43584,3.30962,-3.30982,61314,65318
2.9196,0.104888,-3.52791,24478,37660
6.09593,4.97275,-1.9825,7895,30024
5.09002,-0.117557,-2.67467,62869,31190
5.1345,3.77762,-4.65382,65610,45575
2.6878,0.105194,-2.8294200000000003,38008,49160
3.43272,-0.2055219999999999,-4.00331,20226,6327
4.88227,2.92435,-3.2051,19578,45971
4.37485,1.24176,-3.33554,24610,38835
5.1597,-0.0176130999999999,-1.09834,25173,21676
3.14069,0.17575,-3.30971,57872,48689
4.82765,0.316334,-3.84294,25071,62677
3.85049,1.00091,-3.8942,46861,140
3.79351,-0.0558873,-3.82206,26947,68988
6.14265,2.13886,-2.23342,53539,72956
3.88775,-0.0988611,-4.246,54670,51903
3.09628,0.0318158,-4.56363,53357,50372
4.44221,0.2812929999999999,-3.63272,41163,43147
4.02289,1.03399,-3.52872,5337,27803
5.10059,3.25857,-3.4748300000000003,62269,48682
4.43961,2.55803,-2.67614,29894,53334
4.08553,1.22318,-3.62422,53561,6169
3.9758,0.3130199999999999,-3.64549,37049,47195
5.556,3.0333900000000003,-2.72475,23646,10149
4.0733,1.42563,-2.60927,3250,64856
4.30632,0.0174421999999999,-3.8709,51852,58450
5.599559999999999,2.19698,-3.21293,55268,34026
6.1635800000000005,6.223669999999999,-1.54847,61264,33226
3.09682,0.1960599999999999,-2.77121,55736,26891
4.61342,2.77387,-3.3986400000000003,61116,37723
6.45819,3.62983,-2.28368,23191,32171
3.26106,-0.0260977,-2.77964,9569,66028
3.49617,0.4549649999999999,-2.88516,2060,64719
3.66742,0.0434405,-3.46509,35029,61869
3.19952,-0.0480977,-3.94401,29032,55232
3.74967,0.0514827999999999,-3.86637,49184,7216
3.89176,0.3184929999999999,-3.78029,17494,49451
4.4135,0.769451,-3.24234,56781,30600
6.05906,4.979769999999999,-1.94475,42291,72743
3.67425,0.12815,-3.67623,51265,69647
5.08663,2.02357,-1.97732,15979,44889
3.54593,0.0264689,-5.09091,69857,23066
3.03496,0.0972908,-3.15167,8088,41709
5.3335,2.18399,-2.47561,69746,65852
4.59927,1.53004,-2.32524,29494,44454
5.18064,5.34301,-2.08386,17874,37895
3.5014199999999995,0.174539,-4.91822,25726,62217
4.45231,0.254684,-4.328119999999999,39395,26425
7.53136,1.99123,-2.80021,48275,21537
4.59537,0.4731979999999999,-4.36742,56940,49870
4.06705,0.946793,-4.29734,6613,44178
4.65241,2.18003,-3.4654,20525,3075
3.96591,0.56396,-3.26057,48342,26095
4.69655,0.744061,-1.85555,20266,58251
4.45953,1.9015,-2.54848,51765,13089
4.632219999999999,0.808686,-2.58166,35115,71943
4.41183,0.0596583,-0.967755,32139,7590
5.43838,2.86079,-2.05323,69703,28974
3.70489,-0.168348,-2.41375,24963,19821
5.06428,3.29866,-3.91471,24180,31810
4.79185,2.06798,-3.2918,7345,20464
3.88287,2.36425,-3.3292300000000004,26682,10674
3.88327,0.7819050000000001,-2.621,68573,29784
3.90093,0.330388,-2.3266400000000003,19962,70874
4.5947,0.706158,-2.609,61466,40825
4.86854,2.47919,-2.93711,22797,64391
3.4296900000000003,0.030929,-3.08611,40738,47115
4.689369999999999,1.22519,-3.45072,18310,57409
7.2897,0.872668,-3.07167,61845,617
6.00275,1.56953,-1.59607,23069,41326
4.16798,0.587759,-4.32115,27659,8916
4.39489,1.0949799999999998,-3.92741,66733,20661
7.19585,2.29149,-2.21204,10739,7728
3.7814,0.223036,-2.43692,64539,44250
4.59354,3.16055,-2.86161,166,60404
5.15171,-0.139373,-3.47405,57606,32998
4.34549,1.1773,-2.79414,40353,21482
3.34824,-0.0651213,-3.57492,5521,19854
5.55028,4.95439,-1.81606,34033,32772
5.65888,1.68232,-3.02811,1136,56461
4.13466,1.54419,-3.23822,34631,14184
4.27154,-0.0592464,-2.34633,25856,2333
4.61411,2.679,-3.64069,42306,64175
3.80494,0.4675479999999999,-4.69781,66213,5451
5.21164,1.40559,-1.7905099999999998,57236,22204
3.96864,0.606913,-3.95476,6799,57387
4.725140000000001,2.03067,-3.50381,62456,59895
5.659590000000001,0.5313439999999999,-2.04786,35073,4956
4.06206,0.5605479999999999,-4.31208,38150,72388
5.60268,2.17004,-1.01827,32014,38969
4.75303,1.05018,-2.9151,53604,55133
4.08344,8.5883,-4.04582,8512,53272
4.32828,0.3774,-4.05755,64023,63614
3.01269,-0.0806224,-1.98602,44458,55746
3.86481,0.8469209999999999,-5.21548,15630,68836
3.0776,-0.0268387999999999,-4.01001,71582,15324
4.78051,0.749473,-1.95784,24132,28168
3.73997,0.938104,-4.22935,25710,23571
4.75565,2.10466,-2.6308700000000003,62075,38631
3.99372,0.346952,-2.80213,38279,49599
4.75746,1.43786,-3.9658,26044,4897
5.34492,4.29255,-2.1723,18089,71766
4.48559,2.06961,-3.73077,65583,68288
3.75361,0.541085,-4.21689,65010,70817
3.31922,-0.205708,-4.20372,7927,36111
3.73036,-0.305306,-3.43965,67065,72944
4.24395,1.83928,-2.51864,72421,59192
3.18381,0.709832,-3.66521,52701,21682
4.28631,0.252413,-2.67021,65332,54065
4.72052,0.319781,-2.8367400000000003,64442,1374
5.06507,3.90725,-2.33245,51119,40462
4.6323300000000005,2.30192,-3.57999,7724,22518
4.88419,1.3431,-2.52957,33048,58798
4.9066,0.948236,-2.90374,41812,66660
3.67436,0.56902,-2.45737,34127,32000
4.57434,1.88377,-3.68193,71401,60721
2.96152,-0.182116,-3.97144,51420,13958
4.15926,0.346732,-2.2909200000000003,23650,22736
4.76111,1.29357,-2.88698,61955,15639
4.03055,0.266823,-0.8565280000000001,17340,20429
2.89655,0.639605,-4.17643,24752,63495
3.00082,0.120077,-4.96275,25475,2457
3.92204,0.514642,-4.060969999999999,14342,61291
4.28771,1.84027,-3.93794,61793,39046
4.16506,1.7414,-2.0647,52419,25209
4.01986,1.83599,-3.98467,72580,54200
4.78511,2.2850900000000003,-2.19179,57317,67346
3.5979300000000003,0.36535,-5.12153,59016,33019
3.24805,2.23579,-2.38535,1630,63363
3.36615,0.512787,-1.85298,28293,49666
3.49937,-0.0376859,-3.82342,52198,14004
4.99327,2.48048,-3.62815,11729,47040
4.39853,0.846612,-2.18911,22133,33007
5.00509,0.882044,-2.44604,34657,43782
7.842589999999999,11.1283,-2.16329,71765,6966
4.46731,1.2429,-2.40096,61327,47131
3.20571,0.0756746,-3.59067,18702,31701
4.28246,1.18811,-2.93273,58217,50024
4.897419999999999,1.73992,-2.18162,60724,62689
6.1654800000000005,4.77891,-2.67273,54553,41024
4.06104,0.333725,-4.44539,28686,66045
3.23997,0.358503,-3.10896,1545,11159
5.44936,3.57772,-2.14194,69845,44166
4.34764,0.541474,-4.01571,30706,55669
5.52188,1.2575,-1.55294,45130,19163
3.29599,-0.0683502,-3.98018,21154,9942
5.19128,0.797705,-2.87074,68540,34070
3.93981,0.3856989999999999,-4.2672,55173,52032
3.62466,0.147233,-3.1901200000000003,2657,15310
4.82774,0.875634,-2.46594,15122,35597
4.39004,0.53746,-4.4922,72379,60724
4.3897,0.758359,-3.64815,43650,60898
2.75638,-0.000948293,-3.5281,14850,15867
5.42936,2.20953,-2.7442,48735,37390
2.65293,-0.0213578,-2.90553,45210,13079
6.24828,2.75745,-1.70751,25393,27160
3.32345,-0.202941,-2.75011,53811,22890
3.61445,0.162237,-2.5787400000000003,17032,63000
3.98649,0.93401,-4.7461400000000005,7867,2882
5.01687,8.182039999999999,-3.66292,46465,70250
4.77054,1.97573,-1.89837,10421,20899
4.88946,3.30921,-2.73628,64006,21153
5.31958,2.02873,-2.43396,61554,57786
6.72854,6.833289999999999,-1.05269,65904,17649
3.9065,-0.103931,-3.21502,66199,72229
3.48261,-0.0993633999999999,-3.5509,60161,102
3.55314,-0.209832,-3.96031,63111,34199
2.83846,-0.00367777,-4.52988,66508,65302
4.913469999999999,1.06535,-2.2446200000000003,42096,29267
4.97751,-0.139628,-1.93976,35553,30518
4.3185400000000005,1.44063,-3.68321,54603,5545
4.33826,1.13037,-3.8301,67540,65321
5.57591,1.76157,-2.9878,58493,27410
4.52916,1.75713,-2.0575900000000003,69867,50129
3.99978,1.27257,-2.80589,70266,61480
3.7188,0.286912,-3.70847,37588,17866
4.20073,1.2214,-3.30364,30419,60872
3.00474,-0.186619,-3.63856,18436,5002
5.63632,3.79674,-1.5009,16099,38344
5.87551,1.6065,-1.80297,50196,71978
5.7567900000000005,3.95476,-2.8330900000000003,13529,68559
5.72808,2.7393,-2.89008,43183,536
2.97941,0.386637,-3.23241,50053,26378
4.38393,1.20982,-3.54509,55974,36671
3.21987,0.451975,-2.0898,7708,39106
6.0545800000000005,0.686852,-2.8686,45266,18691
7.27005,3.51698,-1.72188,65910,25958
3.76168,-0.0163152,-1.76662,26893,22776
2.63001,-0.128401,-3.85232,4536,53154
4.70357,1.46508,-2.40734,61797,41161
3.20096,0.0774393,-4.51586,22947,45778
4.9053,0.028941,-2.07844,58536,65937
3.03245,0.0771929,-3.17294,70161,21303
3.6202,0.20715,-2.98428,72387,2204
9.09359,15.0035,-0.202072,940,66734
5.05967,3.4757800000000003,-3.27789,65030,27304
5.16404,0.333371,-3.21522,24504,45489
4.00519,-0.165672,-2.6921,60421,7555
3.51736,0.119017,-2.38294,47643,53716
5.54772,1.86736,-2.56481,46192,3033
4.31874,1.88247,-2.70248,35188,23219
5.52726,0.610815,-1.5273,55939,66341
4.03912,0.7594989999999999,-3.76316,45174,65892
3.64846,-0.076704,-1.99707,43267,51823
3.6671,0.44104,-2.6463400000000004,2618,51524
3.11459,0.2210659999999999,-3.37678,31592,22715
3.89594,1.23802,-3.97783,53574,11615
3.27243,0.278623,-2.04313,1090,8392
4.448919999999999,0.620059,-3.83038,9938,8305
4.29439,0.8746450000000001,-2.9411400000000003,24305,52229
4.89623,0.324298,-2.86688,31393,52319
4.32123,0.3230909999999999,-4.11416,68076,33311
4.02267,0.749849,-3.92396,2063,34165
4.15437,0.781569,-3.79554,17418,24529
5.80526,0.453305,-1.29224,9452,42188
4.46411,1.95862,-3.08948,7660,72257
3.7078,1.40669,-4.55905,58063,18294
3.98847,1.24058,-3.34166,68802,54436
5.93237,2.97777,-2.01542,37901,3537
3.98539,0.8455889999999999,-3.19902,68328,34829
4.41386,-0.0379139999999999,-3.26689,247,10504
5.55162,1.83203,-2.37174,2250,62609
3.70563,0.6094579999999999,-2.36696,34347,53589
5.53026,0.4817229999999999,-1.52281,34112,66106
3.10412,-0.0312728,-4.2352,66851,17740
2.99442,0.274952,-3.63124,42396,49145
5.72815,1.3043,-1.21473,70206,50050
4.06422,0.217829,-3.46056,51718,62827
3.64179,0.467894,-4.34949,3605,29901
5.84248,0.7777930000000001,-1.76744,53783,65066
3.45801,0.269843,-3.7114,69296,50375
5.44486,-0.286486,-4.060969999999999,56046,52066
4.6029800000000005,1.39541,-3.68227,44247,58983
6.406280000000001,1.79509,-3.37442,28517,64510
4.89513,1.61149,-3.25018,65735,23223
4.81644,1.36972,-2.28816,47095,56895
3.4513800000000003,0.674387,-4.46743,28261,13986
5.4947,4.85505,-1.41952,51501,5410
4.92174,1.50035,-2.70582,8087,3310
4.35575,0.38832,-2.12957,56327,2536
3.07769,-0.153156,-3.32195,22728,21546
3.90592,2.15748,-4.29662,46348,32611
5.09358,1.54809,-1.5092299999999998,32846,67907
5.56154,1.81807,-3.08062,33656,58459
3.59246,0.518583,-3.23557,3524,72061
5.43404,2.7338,-2.46562,37708,66155
3.60897,1.92981,-1.6565599999999998,25414,20462
3.89843,1.08591,-1.67962,67451,63176
6.01284,2.25889,-3.4139,69733,64997
5.85886,0.226014,-1.98079,20595,3546
3.16691,-0.0538188,-4.13531,45507,56676
2.9693,-0.0680889,-5.00644,21950,46987
6.07621,3.41625,-2.03436,40074,61041
6.204330000000001,2.24747,-3.15014,555,29699
3.175,0.196232,-3.64692,33431,27864
3.15367,0.249411,-5.00138,20369,51936
3.39201,-0.1390819999999999,-2.99634,14090,8452
4.71355,2.25322,-3.02323,29299,16266
5.43577,1.9904,-2.6582,69360,23068
3.92197,0.279685,-3.62971,16528,17971
6.76057,2.5213,-2.23699,28280,65625
4.3858,2.19695,-3.34194,57307,59493
-999.0,-999.0,-999.0,26356,39917
6.8566,0.29962,-1.9584,17523,13392
4.51819,3.05254,-2.74655,9662,39197
5.04013,2.25003,-2.42784,17303,30157
4.35281,0.0525469,-3.20329,406,22660
3.2598,3.56836,-2.79508,11793,66814
3.1503,-0.0227762,-1.41219,40305,38524
4.22024,0.879923,-3.64715,58837,49545
4.090990000000001,0.613424,-4.12827,51227,61000
3.48927,0.33402,-2.52747,22130,56875
3.91064,0.316623,-3.56144,8672,1207
3.00772,0.183024,-3.84777,34183,16965
6.1845300000000005,5.50521,-1.3405200000000002,37243,9073
5.8565,1.4351200000000002,-1.4655,2277,62413
3.959,0.141048,-2.52961,16500,46826
5.57346,2.66646,-1.54874,44281,267
4.05756,0.339944,-3.42932,7589,31051
5.65641,4.69909,-1.88191,49946,28488
3.41436,-0.0211570999999999,-4.58587,24249,29500
3.50688,0.6182810000000001,-3.12554,21048,50476
4.95956,2.97306,-1.70485,30204,50497
4.36187,-0.0254458,-1.50177,69982,22714
5.1076,1.6708599999999998,-4.41146,60267,51822
5.61408,6.12383,-2.53357,19320,71941
4.53185,1.07994,-3.05337,53381,57648
2.86287,0.1641109999999999,-2.62603,9004,37644
3.28162,0.026201,-2.71631,5689,35549
6.13099,3.77779,-2.77372,15942,43198
3.4138,-0.0846517,-3.2698400000000003,63916,48896
5.73435,1.74164,-2.17035,55698,35934
6.737,1.72094,-2.70428,19891,2516
3.2338,-0.187655,-4.386419999999999,41913,70133
3.58165,0.790905,-3.3484300000000005,59035,52155
3.95409,1.20378,-3.76079,34540,35397
4.82547,1.72458,-2.8751900000000004,14730,26440
5.1082,2.49097,-3.83327,9012,8160
3.3987800000000004,-0.0412389,-1.97759,31454,63336
4.31124,0.519573,-2.16948,17738,23201
4.65991,1.31954,-3.4734300000000005,69544,38067
3.67266,0.748745,-1.46202,13725,19962
3.67154,0.416829,-2.2984400000000003,67261,49785
6.03509,2.10433,-1.8918,10644,25847
5.62974,0.280034,-2.75964,19698,59868
6.8139,1.29436,-1.33591,59124,63792
4.42954,1.1510200000000002,-4.3829,3037,714
4.41962,0.138679,-3.45733,40289,52736
2.84033,0.110923,-3.91194,58553,22284
4.31796,0.7901560000000001,-2.3795900000000003,38646,46801
5.49107,4.73977,-3.00793,64650,38778
3.5933900000000003,-0.63507,-4.51701,42178,42460
3.59925,0.598368,-2.70797,71417,24512
4.778580000000001,1.76407,-2.13478,55438,34282
3.54291,-0.227127,-3.05939,6712,15800
5.98387,2.63347,-1.83803,37178,30167
3.63862,1.08549,-4.39717,70351,37698
5.45049,0.0342809,-2.00173,66363,34796
4.12096,1.09116,-3.1231,44880,33259
