Key_0_0,pupilDiamMax,P1stFixation,leavingPos,Key_1_3
2273,0.1229,0,35.9235,1740
4071,0.1838,1,91.8178,6710
4575,0.0376,1,41.4307,4886
1569,-0.1383,0,51.7929,6724
6501,0.1507,1,16.9853,1384
1963,0.1361,0,110.5136,1728
3955,0.0405,1,101.7079,6583
3485,0.1391,1,61.2148,3156
5907,0.1876,1,46.6181,1649
513,0.1466,1,47.0744,3713
4486,-0.0002,1,35.0464,2800
2682,0.1467,1,71.8471,3819
1916,0.1592,1,63.8318,7571
1169,0.1739,0,109.638,6231
6992,0.0875,1,33.2415,7272
1053,0.2326,1,65.5134,2746
2875,-0.0672,1,51.1004,1387
6788,0.1074,0,48.5412,7546
466,0.124,1,51.0882,777
7458,-0.0342,1,68.8204,7267
6204,1.4612,1,91.7401,2625
3037,0.3287,1,67.2477,2961
3131,0.2591,1,65.6601,3031
4097,0.1171,1,17.4642,7098
3178,0.0803,1,52.5547,3314
354,0.1456,1,12.7475,4273
2824,0.3161,1,23.5213,5811
7300,0.0419,0,49.1554,3674
5718,0.2076,1,158.5197,1003
4840,-0.0316,0,11.4127,3510
6850,4.4917,1,61.0983,635
3093,0.1201,1,71.8766,5386
5679,0.1238,1,69.3271,1021
1573,0.1706,0,128.2653,1179
4541,0.1433,0,110.6097,5470
5043,0.0372,1,41.3824,7158
293,-0.0176,1,27.8568,6129
2833,0.4182,0,47.5946,5917
3191,0.0201,1,32.6956,2123
5875,1.9801,0,63.287,7419
7092,0.0906,1,77.7946,5140
5504,0.0827,1,50.448,1035
6620,0.1896,1,69.0959,6260
6824,0.1785,1,45.2355,5516
6565,-0.0102,1,39.8779,3127
2426,0.2483,1,102.8652,5808
4824,-0.1566,0,79.2086,2140
3447,-0.039,0,104.7855,5003
7545,0.0231,1,40.0406,5019
4085,0.2165,1,72.4189,276
2024,0.0934,0,36.4005,5908
4503,0.1057,1,41.9076,5518
1741,0.1525,0,41.3038,3731
6827,0.1937,0,50.7666,4071
3011,0.1007,0,61.0184,2240
6086,0.0015,1,78.5016,299
3968,0.3553,1,81.5245,252
7569,0.1853,1,74.8081,2418
6285,0.1456,1,79.0063,7447
2676,0.0437,0,34.5326,7530
3663,0.126,1,46.0027,3395
2632,-0.0861,0,86.093,4238
6842,-0.1175,0,41.331,6949
1390,0.0959,1,81.8841,2672
218,0.0237,1,71.6118,6138
3249,0.2326,1,70.9524,874
6069,0.199,1,91.6652,3188
4483,0.1205,1,58.7133,6426
1651,0.0825,1,21.0238,986
3138,0.2699,1,53.521,5579
111,0.0536,1,30.6757,1005
6818,0.1676,1,29.6057,3630
1401,0.1913,1,23.1625,448
644,0.2719,1,26.1199,4968
1098,0.0471,1,52.5595,855
1993,-0.043,1,66.3363,6784
4772,-0.014,1,100.02,6901
3314,0.0851,1,83.1895,5915
2856,0.2508,1,18.6078,3003
1508,-0.3453,1,1110.6298,2924
5758,0.2477,0,145.6237,5858
983,-0.0029,0,63.1051,4366
486,-0.0132,1,36.6674,5257
6645,0.5097,1,167.5298,7257
2549,0.0696,1,143.2829,4107
809,0.0755,0,75.1033,156
468,0.0885,1,64.6935,2316
4880,0.2322,0,55.599,31
5845,0.1315,1,115.0532,1318
1224,0.066,0,73.8817,4879
3118,0.2776,1,45.9918,2533
4484,0.2187,1,41.5482,4915
4774,0.1901,1,84.6655,5830
3998,0.2587,1,125.6234,7306
682,0.2133,1,18.9737,159
3125,0.2431,1,34.1541,2085
7002,0.0521,1,62.8351,3113
2449,-0.0039,1,44.794,724
2270,0.2563,1,67.487,6892
5822,0.3241,1,40.5278,6866
4383,0.1721,1,62.5859,6648
357,-0.0861,0,20.4022,4212
3105,0.1801,1,216.7793,6389
3621,0.1006,1,31.197,4186
2366,0.3131,1,1130.806,5294
4529,0.023,1,70.2567,6557
3150,0.1628,1,120.5373,4582
5304,-1.2545,1,64.0078,906
6138,0.0861,0,67.3832,5852
5584,-0.0216,1,91.8817,6491
687,0.1671,0,141.0434,1741
3773,0.1217,1,82.0686,2226
4872,0.6412,0,109.892,7480
5931,0.0771,1,102.5,3857
1622,0.1428,1,72.1838,2624
4932,0.1934,0,18.5607,6091
1024,0.9595,1,67.1007,4786
5819,0.3711,1,60.5743,1138
6484,0.4057,1,141.0363,2485
866,0.0597,1,8.5147,3294
2147,1.16,1,38.396,6305
4671,-0.0835,1,58.4145,212
6217,0.0697,0,16.3783,6760
500,0.0743,1,14.3265,4017
1157,0.1793,1,79.577,3238
5274,0.1646,0,93.0175,7584
5114,0.1819,0,55.2472,328
6079,0.2227,0,65.8673,5645
1749,0.2119,1,32.423,4924
852,0.3262,1,92.3052,3770
2323,0.4406,0,103.5592,774
1194,0.0446,1,38.4708,2563
2688,0.2966,1,25.1446,5456
6464,0.1727,1,66.5451,4208
541,0.1193,1,185.597,4696
7576,0.2642,1,56.6613,7107
6108,0.0996,1,46.5108,2718
2176,0.1256,1,25.6125,522
2327,0.1223,0,55.8055,1422
1245,0.1172,1,38.0033,439
4132,0.1217,1,64.8787,3386
5286,0.1708,1,111.3216,7337
667,0.0366,1,45.7739,7141
2079,0.3048,1,40.025,5152
878,0.1643,1,59.9708,2130
5396,0.1493,1,85.5249,4009
353,-0.0158,0,48.7647,1538
4967,0.1026,1,4.9244,3482
4823,0.0935,0,118.7697,2189
3255,0.1305,0,39.3859,6386
3697,0.2354,1,32.0624,2889
7031,0.0534,1,12.0208,2635
2476,0.102,1,42.72,1392
7430,0.1825,1,27.7218,7416
184,0.1464,1,100.4054,7284
4324,0.2108,1,63.1506,7059
1816,0.1166,1,62.9325,5220
1301,0.195,0,116.1992,3854
2336,0.0883,1,41.6923,4581
1343,0.245,1,60.4194,7168
2780,-0.0683,1,36.0312,839
658,0.0408,1,58.0022,5082
6693,0.0233,0,125.016,3137
4403,0.0626,1,87.8208,4733
3733,0.128,1,26.9258,2136
591,0.0103,1,154.7853,5980
2560,0.2316,1,102.6803,2181
1179,0.3585,1,76.0608,7013
4119,0.0636,1,61.0123,5171
833,0.1636,1,71.7008,4867
247,0.0781,1,44.3762,4586
6293,0.3002,1,35.2598,2915
1612,0.0546,0,1067.5865,2151
2364,0.0674,0,126.0248,545
3862,0.2277,1,56.1471,1743
621,-0.0095,1,80.1764,405
3668,-0.0122,1,55.4279,2383
2528,0.275,1,63.0714,5163
5197,0.1505,1,109.1662,4363
2026,0.2591,1,68.3465,7513
610,0.3241,1,132.8345,2502
6463,0.6531,1,113.6893,5177
5413,0.4211,1,57.9159,5344
981,0.0385,1,76.0345,1081
2551,0.084,0,82.5379,1540
1594,0.0586,1,50.9902,2068
4328,0.1882,1,20.4267,5067
6546,0.2822,1,75.977,2206
2298,0.0831,1,8.0623,5149
2290,0.081,0,77.6305,2117
1959,0.0507,1,66.5902,6636
294,0.1462,1,37.7525,6696
3571,0.1556,1,21.691,6509
5971,0.0056,1,1126.776,2680
7518,0.0775,1,252.0496,1197
3278,0.1492,1,25.2982,1951
1975,0.0122,1,83.1039,4423
2750,0.1422,1,59.2558,566
7413,0.0377,0,134.0755,5789
5795,1.6042,1,50.9166,3208
7310,0.4825,1,73.5068,5992
3475,0.0841,0,88.5268,4969
4514,0.1435,1,79.6822,5492
5431,0.0698,1,68.352,3985
1703,0.0251,1,79.2228,2751
7109,0.1352,1,42.3468,2070
5194,-0.0265,0,40.611,2101
4315,0.1618,1,11.8849,2714
6611,0.0847,0,8.2462,2963
2802,0.3323,1,72.9126,3454
6342,0.2074,0,21.783,3860
5904,0.0993,1,81.0139,5237
2867,0.4981,1,48.1923,1932
6005,0.0947,1,40.8718,5506
2540,0.0019,1,56.4026,916
3652,0.124,1,35.3836,3747
4754,0.2822,1,30.9233,1113
3079,0.0651,0,50.3587,474
4576,0.1007,0,70.0446,3717
309,0.0282,1,68.0147,646
6311,0.1382,1,26.1008,3599
1580,0.473,1,34.3402,954
7343,0.1356,1,61.0921,6022
625,0.0771,1,98.7244,4103
7550,0.1404,1,63.561,5720
7303,0.0713,0,48.1664,4247
330,0.0366,0,59.2663,5584
1538,0.0158,1,48.5,3727
1962,0.1745,1,80.5016,4448
2031,0.0593,1,33.8009,1577
5302,0.1213,0,45.853,6778
3385,0.0867,1,7.6158,2742
2091,0.1465,1,71.2127,1898
3551,-0.4286,1,117.1676,7315
7369,0.1123,0,71.9462,6002
3595,0.2671,0,59.6259,4680
4999,0.1139,0,103.5302,800
4965,-0.0338,1,58.2087,5829
5972,-0.2994,1,102.0992,47
6660,0.2006,1,77.4919,3035
1771,0.2388,0,45.2134,7341
6130,-0.0457,1,96.7846,1169
3771,0.0233,1,17.088,3436
6022,0.4521,0,23.3077,7192
4060,0.0858,1,93.5053,2984
1711,0.1061,0,65.5019,601
654,0.0592,1,48.9949,854
258,0.0343,0,79.4182,6337
974,0.3363,1,71.4178,3958
3106,1.525,1,180.5692,2557
4242,0.1233,0,91.7197,6003
5265,0.0865,1,92.5662,249
4975,-0.8475,1,33.0606,4097
4596,0.0345,1,52.9009,749
3846,1.4076,0,36.9087,7213
7256,0.0597,1,51.12,6450
634,-0.065,0,45.025,713
7514,0.1274,1,68.0074,2127
3695,0.0365,0,25.7391,5473
548,0.135,0,60.1768,4806
3469,0.0951,1,43.909,578
6228,-0.2185,1,43.477,4850
5690,0.4621,1,116.1077,324
171,0.1627,1,38.6264,3647
880,0.3843,1,52.5,5679
5915,0.1013,1,95.2733,7189
5505,0.068,0,68.0074,5848
5473,0.0672,0,72.9538,6154
1971,-0.0159,0,70.2353,2780
108,-0.0563,0,56.5685,5409
6187,0.1174,0,80.1888,6143
7277,0.1315,1,35.7561,4145
950,0.0929,1,59.8206,4592
6168,0.1096,1,46.8402,242
6742,-0.0445,1,38.0526,4290
3608,0.1837,1,30.3191,7572
4941,0.0195,0,76.58,4444
7330,0.1968,1,37.0742,3370
4038,0.0946,0,45.3542,1934
1831,0.0854,1,46.4866,2423
362,0.204,0,47.2573,5678
5316,0.5371,1,64.0176,2455
1052,0.3776,1,63.2001,899
3022,0.0215,1,95.8345,2059
228,1.1741,1,56.9386,4818
2799,0.089,1,43.3042,5619
347,-0.072,1,47.927,4895
2978,0.2845,1,48.9311,1604
5860,0.023,1,119.2665,188
2232,-0.0969,0,27.2029,287
831,0.2003,1,113.1481,4199
3200,0.09,1,99.7246,165
3794,0.023,1,65.8502,4424
1545,0.3988,1,45.7739,3293
1970,0.059,0,84.1576,7600
5159,0.1496,1,61.0737,4825
711,0.1739,1,19.8116,78
9,0.0923,1,85.7103,3093
1671,0.3985,1,9.5525,4869
7318,0.1893,1,97.269,6931
2874,1.3177,1,15.0748,4439
40,0.1227,1,53.584,2675
7477,0.1459,1,198.3633,917
5045,0.153,1,91.5669,3408
2596,0.0314,0,42.8515,1103
2484,0.0932,0,49.5631,6879
7590,0.3523,1,53.4649,4038
6834,0.1787,1,87.5357,3109
4844,0.25,1,85.5468,4952
1682,0.3645,1,106.6689,5192
2186,0.0331,1,114.5698,1280
5586,0.2336,0,24.1868,7279
326,0.1301,0,69.3001,2167
5422,0.0586,0,47.5631,943
5168,0.0902,1,79.267,3745
2814,0.3003,1,102.06,7547
1337,0.3121,1,225.3908,399
1724,0.0521,1,75.1532,3100
336,0.3047,1,83.1174,595
400,0.0761,1,223.014,3318
6417,0.16,1,158.0902,7075
3437,-0.5825,0,59.3507,1469
2944,0.074,1,97.3717,6930
4574,0.3783,1,101.4458,3595
4802,0.1271,1,110.6131,2692
6222,0.1023,1,19.4165,26
157,0.0264,0,140.7276,2375
6441,-0.0379,0,82.5136,1979
1792,0.263,1,77.3596,5668
3321,0.0983,1,28.3593,415
4444,0.4916,1,143.668,6984
313,0.4465,1,82.1173,4482
7121,0.0625,1,160.0383,1640
4094,0.2631,1,91.4945,1245
6018,0.1122,1,42.1011,1191
780,0.2052,1,66.7027,687
6857,-0.6944,1,4.0311,598
3261,0.3737,1,481.5415,4089
2534,0.0267,1,51.2884,2474
2283,0.1837,1,75.8502,3014
4173,0.0949,1,25.7002,5079
1217,0.0721,1,9.5525,6599
6345,0.9555,1,75.8584,6820
3826,0.0701,1,81.0756,5051
2608,-0.0682,0,57.6238,5265
3217,0.1464,1,52.4047,2695
3312,0.1242,0,61.8567,3919
2445,0.0135,0,128.501,1948
7276,0.2366,1,64.6239,1226
6288,0.2874,1,161.5627,582
2768,0.1183,1,46.0679,4963
6570,1.3362,1,106.9123,5007
6529,0.0659,1,78.4618,97
5734,0.1002,1,78.0016,7258
6155,0.0862,1,185.632,7144
2652,0.4355,1,67.1193,4431
6585,0.3328,1,93.5428,6145
7196,0.0657,1,76.9025,4838
5257,0.0125,1,57.5087,5552
5872,0.0487,1,40.8718,6839
1786,0.2482,1,141.008,6689
812,0.1279,1,17.8885,6225
6690,0.5288,1,83.0015,1808
3737,0.0565,1,72.8097,6989
6971,-0.0409,1,58.0086,7105
5760,0.1465,1,10.0125,6808
1498,0.0537,1,9.9247,509
7217,0.0675,1,53.0212,4648
4199,0.3002,1,43.0639,1792
3209,0.194,1,83.5539,1114
6722,0.1548,0,107.6894,6108
6184,0.0781,0,5.7009,2833
666,0.1263,1,64.8171,215
5111,0.2758,1,89.3001,1906
4706,0.0215,1,36.8816,3430
5741,0.0926,1,49.7293,7481
3211,0.2636,1,12.53,7000
6639,0.1593,0,15.5081,4386
2388,0.1537,1,26.5,6686
3601,0.2337,0,212.5376,5053
1878,0.0668,1,49.6412,6807
345,0.1365,1,81.3465,6276
5169,0.0122,1,86.7828,2391
678,0.427,0,43.8634,3632
6097,0.904,1,20.1308,339
6508,0.0752,0,208.0727,5214
1638,0.089,1,76.58,6543
689,-0.0683,1,48.7263,2481
3693,0.2638,1,72.8011,3712
6712,-0.3884,1,64.6471,6246
3051,0.1122,1,16.4924,1018
4970,-0.8475,1,46.5725,5087
1099,-0.8588,1,96.6087,2972
1781,0.1468,1,62.0846,691
6864,0.1837,1,37.5832,2614
4513,0.0751,1,24.3824,758
6733,0.089,1,4.272,1635
4622,0.2227,0,95.794,4242
5310,0.1893,1,76.2955,43
1033,0.1129,1,4.6098,7209
5754,0.0852,1,134.5335,5122
1736,0.345,1,65.0577,4294
3414,0.1026,1,100.3195,6361
2510,-0.0498,1,30.7774,1608
2557,0.052,1,64.531,550
2056,-0.0134,1,48.0234,4441
3816,1.7037,0,42.5735,137
596,0.0904,1,50.9166,3805
4033,0.2699,1,67.537,571
4795,0.0837,1,110.3279,4972
3173,-0.1108,1,52.0865,4848
5824,0.1525,1,80.3197,7302
1106,0.114,1,91.571,5267
2930,-1.226,1,40.9695,2230
6373,-0.714,0,72.7479,4561
7293,0.5098,1,75.4072,5380
1004,0.2141,1,93.5,6083
2845,0.0629,0,2.2361,6298
5115,0.1016,1,52.1177,2819
6322,0.3245,0,105.661,3119
1276,0.2446,1,11.5109,6001
5047,0.0319,1,53.0024,4932
6673,0.0966,1,78.5446,1200
2233,0.2256,1,58.7729,4470
553,0.2865,1,22.0057,4235
874,0.0261,1,46.3816,6883
4487,0.2187,1,172.888,2349
5790,0.2689,1,56.0022,1167
1917,0.7577,1,53.6493,4705
4771,0.1837,1,82.6075,2895
2054,0.2253,1,48.3735,4524
3623,0.0592,1,88.4604,4595
6953,0.048,1,47.7624,1833
2955,0.0568,1,90.3562,5569
6480,1.4612,1,85.8793,3698
2894,0.271,1,73.1386,3737
2248,0.2082,1,96.8969,2933
6384,0.0411,1,39.5601,4331
4341,0.1224,1,47.8566,36
2707,0.7725,1,99.3642,2628
924,0.1527,0,69.7011,3678
3090,0.0276,1,50.01,4338
608,0.2825,1,91.7197,3719
3823,0.2427,1,59.8164,1316
278,0.3645,1,113.0542,2876
3372,-0.0149,1,121.5082,3794
2339,0.2319,1,11.8533,2483
4134,0.1233,0,79.2023,5957
2701,0.3575,1,195.8992,1943
4074,-0.021,1,1182.604,783
1618,0.1729,0,42.3232,3775
2645,0.3523,1,56.2428,3815
2142,0.0122,1,53.3971,4999
6013,0.037,1,32.3303,3527
5001,-0.1094,0,88.7384,4002
6116,0.3301,1,55.211,6913
1449,0.2239,1,54.4541,2435
708,0.0162,1,60.407,170
6394,0.2646,0,20.0998,3754
4288,0.1472,1,86.6444,4870
6448,0.1086,1,96.3756,4245
543,0.283,1,32.6535,4498
2518,-0.0316,0,105.6243,6420
577,0.1871,1,66.9048,5613
4416,0.017,1,73.077,4037
6237,0.191,0,35.6931,3169
3038,0.1462,1,97.5833,5188
1368,-0.0393,1,53.472,4558
1737,0.0613,1,49.0,303
1083,-0.0098,1,98.718,7432
1317,0.1759,1,89.7232,6135
4564,0.0815,1,58.0517,2859
698,0.0952,1,64.5697,3154
1502,-0.7208,1,29.4109,6424
1999,0.1051,1,91.5,6010
1175,0.1532,1,71.218,5333
25,0.0165,0,67.1193,1182
6662,0.0766,1,70.0874,5488
2370,0.3596,1,89.6507,1216
3417,0.3797,1,139.2596,7062
1487,0.3536,1,418.6123,5464
5127,0.1882,1,26.7301,2016
768,0.1292,1,25.8312,7421
3732,0.1051,1,85.4181,5306
4679,0.6525,1,28.5,5543
1543,0.1739,0,7.9057,2657
7466,0.2058,1,44.5982,1959
4753,0.0632,1,74.2445,2212
4235,1.954,1,110.7249,797
1769,0.0819,0,26.2393,3525
4767,-0.0134,1,36.225,2744
7288,0.0952,1,97.1648,3566
7029,0.7577,1,30.3356,6513
4423,0.162,1,74.4664,6306
6537,0.1786,1,92.4446,7153
5066,0.068,0,29.0,3226
5,0.1936,1,54.7403,6563
4372,0.0947,1,34.9464,6888
3791,-0.0024,1,66.4831,5664
4747,0.0122,1,43.0029,3061
2763,0.1625,1,17.3566,2790
3457,0.152,1,27.6134,4194
7136,0.0466,1,67.0168,4312
1296,0.0789,1,62.2676,4426
1764,0.1656,0,186.2961,288
805,0.2192,1,78.7718,469
3619,0.1212,1,58.2516,5615
7604,0.1537,1,130.0087,4629
5705,0.0369,0,70.6629,2298
3776,0.186,0,7.8262,6097
198,0.2036,1,98.3781,14
2839,0.1431,1,73.5459,4328
535,0.0771,0,137.6154,1870
455,0.2571,1,54.5825,1563
1459,0.107,1,70.1142,7054
549,0.4488,1,56.1427,1677
7294,-0.3184,1,65.1556,3387
5437,0.1602,1,57.9418,3993
2646,0.1788,0,65.2763,68
2949,0.0776,1,10.6066,626
3292,0.539,1,75.6059,2839
2362,0.249,0,50.1124,4142
2736,0.0824,1,77.1314,5433
5827,0.275,1,51.6188,3645
6621,0.0368,1,98.6826,7136
4666,0.1579,1,9.1924,3551
891,0.6485,1,65.3242,3761
3964,0.005,0,181.0041,5017
4480,0.3163,1,163.717,7127
4539,0.1067,1,94.3319,2096
3054,-0.023,1,76.7366,4286
190,-0.0323,0,92.3066,1587
793,-0.9505,1,100.221,501
6364,0.3791,1,99.9212,2473
6461,0.0608,0,153.7636,5144
5748,0.35,1,96.8814,1324
5791,0.0084,1,82.5848,1496
810,0.1487,1,80.0812,2264
4022,0.1181,0,126.8562,5744
1152,0.1624,0,66.9795,6492
1763,0.2758,1,84.2882,271
5440,0.1788,0,16.5,52
4582,-0.0765,0,92.5972,3575
1364,0.7675,1,169.6828,2169
4673,0.1183,1,20.5183,6316
1018,0.127,1,37.2592,1028
119,0.0197,0,23.0054,3620
808,0.3012,0,35.7946,2116
1782,0.2446,1,39.0512,2661
4131,0.1385,1,77.1038,1551
2625,-0.6769,1,86.0058,3355
2821,0.1895,1,82.887,261
6896,0.1111,1,84.3356,3118
6224,-0.0165,1,60.2516,1277
2595,0.1168,0,152.2145,3642
6352,1.9487,0,48.9745,1196
4148,0.1895,1,31.1207,2573
5942,0.1387,1,132.599,1999
4039,0.1756,0,65.9735,7112
3043,0.1711,1,19.5256,1566
5271,0.3085,1,50.6582,6124
4940,0.1187,1,93.512,380
5526,0.7642,1,1002.499,1270
1882,0.3155,1,34.2126,7527
973,0.237,1,42.547,2649
6626,0.1121,1,66.6521,7423
600,0.1572,1,78.1553,2329
5419,1.7096,1,72.5069,2945
1845,0.1757,1,37.4066,7385
6757,0.0775,1,247.3181,2643
6178,0.4267,1,74.3001,4892
7455,0.0342,1,77.1184,6535
3931,0.0693,0,83.4701,6054
3852,0.3218,1,27.3907,4510
3302,1.2187,0,51.5606,6526
6199,-0.1566,0,83.2301,5609
4079,0.2489,1,141.5433,4616
6532,0.0193,1,58.228,7369
7484,-0.0393,1,72.6705,3001
2437,0.0761,1,91.6038,5047
4430,0.3191,1,126.223,1638
1138,0.1847,0,43.6406,920
7235,0.103,1,5.0,4361
5250,0.106,1,87.9275,2896
583,0.0961,1,50.4876,1816
1955,0.2,1,94.6903,4557
4265,-0.0312,1,87.9119,3660
2766,0.287,1,83.4341,852
320,0.1307,1,42.7229,1973
7020,0.3242,1,40.5617,3656
485,0.197,1,123.9758,6607
6726,-0.1108,1,13.6565,3419
7033,-0.0533,0,69.1755,3447
4459,0.0935,1,33.8895,2197
6551,0.2091,0,18.0278,1078
43,0.1151,1,99.5804,2157
5838,0.4406,1,15.0416,6639
4300,0.0841,1,47.9296,2479
6699,0.0365,1,47.3207,1913
7123,0.9836,1,71.0862,4525
1847,0.0801,1,45.401,7206
3013,0.101,1,58.0517,6020
1956,0.0895,1,98.0,3411
6266,0.1699,1,57.1358,6363
5803,1.0991,1,92.8574,2721
5901,0.006,1,65.622,1642
7272,0.5789,1,7.8102,3404
6093,0.0208,1,81.5874,3126
5490,-0.0139,1,18.4391,1118
779,0.0776,1,16.6208,7326
1222,0.1452,1,47.3207,3007
1657,0.1946,1,49.5,151
237,0.3884,1,66.0019,940
2405,0.1946,1,89.0126,468
5799,-0.1409,1,86.885,3547
6176,0.1482,0,99.8624,1462
5861,0.0468,1,20.8866,1944
3881,0.3161,1,48.0026,7551
569,-0.05,1,68.9656,149
236,0.0823,1,84.0372,3975
4598,1.4619,0,44.2945,6464
4329,0.2981,1,85.5365,753
1616,0.0971,1,40.942,5434
238,0.0411,1,33.0341,4795
2745,0.1479,1,42.3615,5168
3795,0.0798,1,119.9854,5101
1862,0.3716,1,3.0,5254
2517,0.0871,1,79.404,4130
259,0.038,1,39.6295,3646
922,0.1538,0,56.6149,3358
7536,0.127,1,63.2475,7077
2384,0.0369,1,85.5,4858
1036,0.1487,1,94.9645,4902
2065,0.0946,1,128.7109,3821
769,0.1112,1,74.2849,6525
6503,0.0572,1,23.4094,6836
4481,0.1121,1,63.9414,2460
3749,0.0738,0,140.1517,588
6871,0.0775,1,86.7828,3858
1665,0.03,0,65.0577,4562
3820,0.1375,1,7.6322,4003
7041,0.159,1,176.6388,5882
133,0.1038,1,20.7966,274
7176,0.1676,1,39.6989,4389
5818,0.2346,1,95.0118,6841
5368,-0.0555,0,105.1725,2937
58,0.2011,1,17.2627,3438
5479,0.1671,1,22.6771,5940
6979,1.5181,0,52.5761,6015
2917,0.2667,1,111.1497,2585
3858,0.2673,1,85.9724,5068
1381,0.2085,1,74.7412,1763
5122,0.1085,1,24.6678,5256
1820,0.1029,1,97.9617,653
594,0.1938,1,74.5419,3835
5420,0.0137,1,56.356,4394
5167,0.1366,1,59.5252,5354
6421,0.068,1,71.9462,5534
3282,0.1028,1,54.811,3912
3502,0.0724,0,34.4093,1585
6754,0.3729,1,71.4318,6388
6939,0.0833,1,71.8905,2461
4280,0.1621,0,55.3263,4387
2827,0.2235,1,169.0362,3172
3860,0.4576,1,61.0451,1047
4672,0.2872,1,76.8196,7028
557,0.7725,1,26.163,4650
5010,0.2427,1,55.581,2832
5231,0.1599,1,45.722,7388
6829,1.2976,0,75.1083,5963
3041,0.2427,1,40.2647,2492
2215,0.0811,1,94.4312,1683
4542,0.125,1,71.2618,5046
4907,0.0513,1,87.6427,4308
4629,0.2176,1,92.0869,3440
4088,0.1342,1,98.5203,1664
3064,0.1086,0,56.7671,4201
77,0.0327,0,105.1867,2235
327,0.2111,1,26.5047,5819
2281,0.4483,1,106.5235,3528
4428,-0.0395,1,51.0221,7497
6758,0.1698,1,93.0121,4760
1096,0.0425,1,89.6172,5189
6561,0.132,1,42.5265,3240
2976,0.3204,1,39.1312,592
3113,0.1168,1,75.228,6214
2404,0.1205,1,33.0643,213
6491,0.0979,0,195.5153,6660
1593,0.1527,1,69.3542,877
3939,-0.3369,1,75.5381,470
770,0.0251,1,48.6261,7524
3066,0.1008,1,58.8982,5995
2617,0.3988,1,30.0167,3349
2937,0.0676,0,52.8228,2758
4988,0.0825,1,72.6395,5715
6980,0.1613,1,67.0019,1690
2082,0.2036,1,33.6341,6447
3035,0.0845,0,10.6888,70
2655,0.2583,1,48.7468,7249
6803,0.2001,1,78.1745,2777
7265,0.0542,1,22.9456,5550
2087,0.4999,1,75.4718,4266
4966,0.904,1,36.7049,7061
5493,0.1167,1,84.0387,5200
6256,0.1211,1,17.2409,4193
3589,0.197,1,78.3534,2549
4837,0.1317,1,39.4271,6052
4633,0.8315,1,1097.3154,4443
2123,0.0122,1,70.0179,4927
6122,0.9836,1,137.1177,1416
2885,-0.8475,1,53.9676,1714
6724,1.7037,0,41.3673,6788
105,0.0642,1,133.1662,5000
6780,0.3311,1,53.4603,7329
264,0.2012,1,14.0357,5202
1624,0.1974,1,50.7568,7522
2983,0.1627,1,50.232,907
1105,0.2396,1,83.5464,3811
2992,0.2875,1,90.2441,4126
1146,0.0833,1,57.1074,5415
4516,0.0756,1,68.5292,1687
5014,0.0354,1,57.1402,1071
1800,0.6472,1,39.3605,6440
5140,0.2743,1,99.0063,5339
900,0.1758,1,89.0225,5648
4657,0.1663,0,23.4361,403
7399,0.2226,1,134.2097,6746
263,-0.2753,1,86.419,4211
2084,0.1718,1,66.9496,1536
1287,0.0642,1,33.2415,5797
1011,0.1189,1,44.4213,7478
3098,0.2428,0,68.4726,4506
1871,0.1456,1,65.0173,2634
7111,0.1169,1,22.6385,3522
5266,0.1931,1,88.1618,5792
4987,0.0901,0,32.73,2537
162,0.0882,1,61.0942,5820
4327,0.0845,1,48.3994,1939
1228,0.2045,1,72.8371,1923
5684,0.0159,1,39.5885,4983
4214,0.2532,1,134.1576,65
7305,0.438,1,58.1421,4490
474,0.0193,1,79.3552,5706
1701,0.0587,1,53.7331,4994
1462,0.2747,0,63.5649,455
6880,0.1023,1,90.025,7067
6805,0.053,1,69.2189,6737
3059,-0.0505,1,34.0918,6071
2536,0.1009,1,61.5833,5700
1541,0.2163,1,78.2001,4486
53,0.0869,0,159.0739,1148
2649,0.1837,0,67.2031,5621
3975,0.0506,1,80.128,2942
3270,0.0567,1,36.4177,7091
1854,0.0276,0,124.7257,2011
3460,0.2446,1,68.4781,7076
4512,-0.2753,1,51.2079,7335
3734,0.2085,1,36.1386,1510
6836,0.0513,1,34.0771,5361
4800,0.1392,1,72.5,725
2363,0.1526,1,91.3154,3893
4110,0.2543,0,80.2808,700
4090,0.1427,0,79.9062,2302
1787,0.0958,1,34.271,21
6550,0.0592,0,76.2266,5262
6492,0.0341,1,10.0,6222
5893,0.2359,1,48.5232,491
7106,0.1771,1,32.8101,391
1553,-0.1985,1,66.3042,3861
1783,0.0377,0,10.5948,6918
7446,0.1258,1,144.1249,4662
4977,-0.0336,1,72.0017,4709
6113,0.5301,1,89.8693,153
605,0.9337,1,248.1633,2321
2863,0.1717,1,45.607,1568
28,0.2126,1,37.1652,4076
6277,0.1405,0,69.3776,3904
138,0.124,1,43.1567,2476
3181,0.0949,1,222.4646,4364
5580,0.0363,1,76.5588,1495
5370,0.1698,1,35.7806,2190
1905,0.0041,0,27.5409,429
6701,0.3691,1,69.5935,5365
4485,0.2712,1,52.0601,3167
1443,0.032,1,31.8159,1292
7351,0.269,1,1166.9538,2820
6143,0.2516,1,62.0181,5072
2533,0.3006,0,19.5064,4012
3061,0.0095,0,64.2806,6577
4394,0.0971,1,67.6702,4688
2656,-0.0833,1,61.1658,5837
2627,0.1121,1,69.9589,6904
3546,0.2449,1,61.1003,2470
