all/jannis_table_0_0.class,all/jannis_table_0_0.V4,all/jannis_table_0_0.V46,all/jannis_table_0_0.V54,all/jannis_table_0_0.V42,Key_0_0
1,0.454151,0.513757,0.156295,35.3531,28335
0,0.823868,0.455597,0.512355,18.102,42649
1,0.456216,0.468844,0.557822,56.2462,50099
0,0.568771,0.528812,0.0435363,19.536,56114
1,0.787842,0.642956,0.297694,14.632,19965
0,0.64049,0.502946,0.848535,14.8723,45563
1,0.625539,0.492674,0.117135,59.7316,19547
0,0.678004,0.296438,0.861617,8.29279,37092
0,0.474911,0.570085,0.200682,65.2155,31178
0,0.605369,0.722933,0.339565,27.6921,27300
1,0.534333,0.524306,0.661753,31.9777,46684
1,0.978236,0.6134,0.0808001,19.6343,3773
0,0.316667,0.601226,0.91288,68.4102,39105
1,0.516076,0.0941527,0.135298,62.7407,42157
1,0.493118,0.5756,0.555747,50.6374,46413
0,0.48964,0.719943,0.104368,29.0971,49637
1,0.467129,0.497075,0.910065,11.3068,42398
0,0.379699,0.506837,0.993773,12.1319,52660
1,0.52492,0.368037,0.323676,30.5603,18826
1,0.232732,0.899261,0.028405,10.9452,22924
1,0.470558,0.422913,1.01311,23.2826,52987
1,0.234193,0.549117,0.165826,49.0881,46816
1,0.305481,0.37965,0.991944,28.7183,1634
0,0.401225,0.630529,0.222891,32.0072,9146
1,0.737185,0.0853094,0.914123,47.9917,34890
1,0.518878,0.48033,0.328238,19.2141,16604
1,0.489957,0.482482,0.0604328,57.9076,2416
1,0.321514,0.821108,0.142104,19.6356,25980
1,0.937126,0.503138,0.674759,27.2848,26480
0,0.134392,0.471527,0.850677,50.5575,52305
0,0.243256,0.776516,0.291708,12.8024,54335
1,0.524855,0.415938,1.01839,47.945,16559
0,0.540964,0.506713,1.01251,33.0015,29437
0,0.319779,0.491379,0.363521,6.7615,46253
0,0.566628,0.64686,0.674189,35.884,41633
0,0.225086,0.195126,0.10846,3.41936,54508
0,0.516542,0.715524,0.321279,69.077,27772
0,0.452175,0.0376442,0.458556,67.1305,39232
1,0.11017,0.744523,1.00459,42.3856,24455
0,0.74566,0.506387,0.408184,57.0126,48791
0,0.515454,0.808617,0.949992,66.878,25448
0,0.11227,0.746467,0.378837,21.4798,52982
1,0.289381,0.0973792,0.234619,39.0889,17443
0,0.466187,0.545966,0.149567,11.2081,46149
1,0.883952,0.545328,0.153467,39.5753,41623
1,0.442111,0.32675,1.05874,42.1422,9000
0,0.143584,0.616723,0.474614,17.4124,31808
0,0.692731,0.757278,0.170061,37.335,25107
0,0.152492,0.789251,0.160866,13.6735,16895
1,0.954589,0.80315,0.410608,24.2784,41721
1,0.413153,0.26716,0.3527,29.4748,14507
1,0.759867,0.900702,0.762173,19.0624,33231
1,0.337212,0.13311,1.06328,8.40953,35618
0,0.122817,0.488771,0.996311,26.6044,4962
0,0.518812,0.49033,0.711057,37.2156,13087
0,0.270264,0.409398,0.998394,31.7895,20733
0,0.194554,0.72812,0.275934,56.3142,10845
0,0.141053,0.382323,0.360633,72.0582,21764
0,0.0804015,0.41237,0.176754,42.3533,55332
1,0.489233,0.642838,1.00375,27.0313,55339
1,0.650996,0.551492,0.829435,20.4286,17628
0,0.414418,0.497309,1.25298,43.1618,51492
1,0.962122,0.0403995,0.208983,17.3,36753
1,0.502491,0.482842,0.107993,47.4058,38764
0,0.557672,0.504107,0.19214,24.2758,38368
1,0.593328,0.175905,0.276849,8.84889,45040
0,0.449863,0.59779,0.263713,6.89125,26180
1,0.357579,0.524517,0.560219,36.4632,30889
0,0.438851,0.505897,0.0996397,15.6213,19998
1,0.652805,0.473714,1.06953,48.5651,29459
0,0.863813,0.575256,0.356727,58.8981,21372
1,0.96314,0.339128,0.349494,11.0119,12253
1,0.235898,0.221823,0.408793,42.2193,10146
0,0.510819,0.678973,0.271868,26.7855,41984
0,0.179545,0.27781,0.340982,7.39573,49619
1,0.862864,0.798888,0.207824,37.5334,3644
1,0.572426,0.393542,0.0654314,26.8313,54139
0,0.739418,0.642483,0.0863375,25.843,48589
1,0.475889,0.417146,0.330138,33.1913,17792
0,0.123922,0.569335,0.283949,12.1426,46211
1,0.646238,0.333531,0.410334,52.5057,30588
0,0.50046,0.348507,0.559148,51.864,40944
1,0.12373,0.477598,0.107512,37.5285,45411
1,0.0863525,0.79876,0.43198,24.7112,26742
0,0.235573,0.473895,0.221837,34.5334,43589
0,0.594887,0.573449,0.361782,26.9585,55663
1,0.705394,0.635251,0.182728,34.8105,3998
1,0.414002,0.508843,0.207001,19.486,49109
0,0.354811,0.199339,0.128685,21.9697,31230
0,0.513799,0.700726,0.56198,20.8491,45394
1,0.57701,0.381859,0.709736,38.8543,11460
1,0.548983,0.787588,0.126025,43.9881,13347
1,0.488269,0.452646,0.0941209,29.3645,42439
0,0.706771,0.507528,0.206223,37.7206,26894
1,0.462814,0.285333,0.41038,53.0723,9819
1,0.745803,0.486765,0.372924,20.6253,52024
1,0.934355,0.589335,0.10378,30.4163,6421
1,0.509046,0.898139,0.320725,37.6556,32957
1,0.70277,0.59729,0.169679,29.201,49542
1,0.982885,0.823825,0.315289,22.9494,26518
1,0.86524,0.561823,0.383457,71.3813,13960
0,0.48892,0.616992,0.299343,38.8013,23513
0,0.807922,0.679711,0.329511,14.561,4045
1,0.842127,0.601456,0.0678935,24.0122,31959
0,0.410536,0.64237,1.05919,14.7035,50798
0,0.370572,0.503282,0.940058,35.931,35608
1,0.405872,0.689024,1.08025,73.6849,7353
1,0.351727,0.521202,0.153936,25.2333,2764
0,0.167201,0.115662,0.183717,30.952,38188
0,0.507584,0.170634,0.949927,18.0231,48576
1,0.545007,0.908052,0.102528,35.4001,27724
0,0.358116,0.559623,1.04212,11.8123,11929
0,0.503257,0.450824,0.0793341,5.20293,9226
0,0.47465,0.527664,1.0381,30.6799,47381
1,0.560936,0.33931,0.942838,57.444,34493
0,0.506689,0.477966,0.0667564,43.6593,16689
1,0.472419,0.360141,0.239376,26.9216,46761
0,0.472107,0.722752,0.999285,40.9043,46081
0,0.630689,0.658496,0.0904066,54.1358,48720
0,0.351518,0.6707,0.311026,21.808,55526
1,0.542247,0.504021,1.00409,33.8946,54707
1,0.749237,0.398353,0.992122,63.3418,32720
1,0.611079,0.503482,0.402241,16.2759,1384
0,0.393134,0.530927,0.0596306,21.3674,31053
1,0.368295,0.492387,0.630128,20.2575,41832
0,0.797207,0.312496,0.0931756,38.1491,12201
0,0.286027,0.234702,1.04402,75.7302,40093
0,0.368845,0.474042,0.0979286,72.0199,38457
0,0.69697,0.510134,0.897502,41.2611,2823
1,0.0606655,0.778557,0.919516,15.3078,33149
0,0.664672,0.499608,1.09266,31.5573,24212
0,0.488781,0.676547,0.355367,22.0995,15678
0,0.811813,0.528906,0.139871,42.2983,3741
0,0.669558,0.475436,0.99334,51.3359,20705
1,0.15525,0.155052,0.38964,60.2099,52015
0,0.395343,0.689876,0.201961,52.0366,32122
0,0.37511,0.615009,0.0879171,40.7304,7957
0,0.501789,0.716449,0.413906,33.8495,49075
1,0.370858,0.360379,0.222,33.3149,22399
1,0.191329,0.621031,1.00006,86.6814,4235
0,0.38605,0.669798,0.896742,10.6187,11045
0,0.195024,0.530885,1.07202,46.8138,11134
0,0.761861,0.913805,0.996872,27.5081,6699
0,0.199641,0.18722,0.305738,47.4391,39207
0,0.13731,0.255522,0.109922,29.658,39243
1,0.316771,0.48808,0.981185,76.2125,19185
0,0.7984,0.103596,0.0915712,64.8568,8132
0,0.645043,0.576828,0.216648,26.5296,11279
1,0.396491,0.912891,0.596202,37.016,42502
0,0.512772,0.420654,0.331496,46.868,13608
1,0.562097,0.942231,0.922901,21.6125,5364
1,0.333934,0.477946,0.368504,15.2839,47113
0,0.352504,0.578366,0.164441,35.4539,26318
1,0.502515,0.611079,0.188246,19.0769,27469
1,0.193812,0.600574,0.251666,46.5504,51441
0,0.51603,0.488847,1.03082,59.6354,27044
1,0.240852,0.473335,0.834136,43.7121,50338
1,0.0819055,0.11077,0.113268,28.5203,31211
1,0.597411,0.800763,1.02228,7.49477,8023
1,0.0560738,0.933258,0.245087,67.7507,32077
1,0.194796,0.60115,0.18182,23.0112,4657
1,0.156978,0.496237,0.304055,7.91764,20413
1,0.698577,0.689754,0.0560232,34.8277,18022
1,0.525881,0.171246,1.00539,75.6977,29791
0,0.619679,0.539378,0.0562477,35.9576,2620
0,0.539526,0.569917,1.03697,51.6176,30526
0,0.442191,0.757742,0.951973,34.0064,20594
0,0.776951,0.514344,0.984004,63.6427,19347
0,0.447306,0.540823,0.31556,67.4957,42426
0,0.816002,0.4806,0.57564,47.4602,43785
0,0.605303,0.981704,0.99146,5.57954,8995
1,0.893791,0.488807,0.838335,27.4363,15803
0,0.506326,0.71741,1.23637,69.4415,9511
0,0.483298,0.553508,0.202164,11.6221,38983
1,0.154238,0.70888,0.487585,42.7967,15164
0,0.484426,0.574835,0.36595,15.9291,54051
1,0.41254,0.777145,0.898486,38.9456,1522
0,0.234596,0.491389,0.519312,34.4493,35709
0,0.626892,0.536176,0.609367,55.7841,21309
1,0.54689,0.545633,0.287615,18.879,43297
1,0.364496,0.472147,0.693433,68.4049,11055
0,0.150646,0.145856,0.885639,49.6206,35988
0,0.424297,0.46245,0.029847,46.3635,192
1,0.412949,0.0904172,0.496281,40.7952,4669
0,0.267194,0.560627,0.494355,26.1804,17984
0,0.51369,0.896478,0.790072,27.6997,9076
1,0.771111,0.894713,0.991721,21.2504,55445
1,0.100185,0.834651,1.04838,29.9972,21621
0,0.288067,0.843231,0.911414,34.5822,21296
0,0.790805,0.292655,0.0564471,47.7886,49952
0,0.776436,0.540587,0.092448,12.6448,138
0,0.51248,0.559649,0.338786,24.9592,22397
1,0.503395,0.474358,0.209388,18.9664,27149
1,0.22979,0.233089,1.00487,46.6291,47609
0,0.555298,0.382195,1.10746,65.0766,45538
1,0.694703,0.662147,0.0352124,33.6228,9540
0,0.817793,0.513018,0.0176435,35.4529,44489
1,0.494382,0.271467,0.0862916,18.1746,16690
0,0.240747,0.902279,0.813575,19.7831,26607
1,0.583359,0.042382,0.0796552,2.65787,37182
0,0.520191,0.562555,0.932866,69.0061,26689
0,0.522082,0.473489,1.02643,61.5531,50835
1,0.540853,0.530059,1.0401,8.65485,39473
0,0.149582,0.511058,0.222349,30.3973,27919
0,0.728033,0.692268,0.455879,67.8689,2441
0,0.24165,0.380214,0.98402,10.5053,8734
0,0.351827,0.44753,0.589009,51.9237,13679
1,0.564681,0.352383,0.134468,2.16063,23165
0,0.431791,0.469535,0.190811,44.4547,66
1,0.393951,0.52976,0.0681369,62.9458,22579
1,0.475856,0.382235,0.403777,57.1211,55199
0,0.51588,0.682029,0.636801,21.4633,17301
1,0.862561,0.652807,0.0911845,35.7747,42255
1,0.479468,0.909875,0.692189,12.6147,25045
1,0.601079,0.172241,0.708853,54.1359,12326
0,0.377223,0.41832,1.01709,38.9043,44633
1,0.651743,0.083065,0.148535,24.6054,20473
0,0.498619,0.167446,0.808875,39.8805,25377
0,0.64049,0.485316,0.251084,24.2316,8957
0,0.545545,0.49851,0.490447,42.4757,29549
1,0.864765,0.0841513,0.99118,47.5108,54287
1,0.640801,0.472476,0.254628,19.8501,42605
0,0.143453,0.441958,0.289809,56.8133,18623
0,0.499566,0.491426,0.275125,49.4721,2543
0,0.508411,0.518887,0.0288018,22.2737,35852
1,0.0834858,0.295459,0.781559,35.896,28813
1,0.248516,0.629369,0.332652,27.7441,55734
1,0.506578,0.815181,0.118059,32.2375,54669
1,0.336068,0.734377,0.371023,35.9351,7701
1,0.525845,0.59436,0.985755,8.53327,2702
1,0.437117,0.403665,1.0,25.7603,22784
0,0.509864,0.047047,0.218123,56.4999,50736
0,0.902764,0.52247,0.226275,54.6036,12166
0,0.394328,0.377992,0.991308,47.3627,16222
1,0.50334,0.702698,1.14777,20.0251,42367
1,0.434825,0.738329,0.288579,32.9613,3077
0,0.306081,0.101578,0.333956,32.1557,34660
0,0.493423,0.326601,0.0559804,12.7328,36050
1,0.363077,0.581952,0.0562733,46.6349,37600
1,0.459652,0.816044,0.123938,33.234,50907
0,0.502776,0.478076,0.764968,40.9489,37657
1,0.508272,0.580099,0.995739,46.2699,43116
0,0.460485,0.760612,0.759878,21.1564,25020
0,0.508302,0.188495,1.08221,16.6281,1214
0,0.298992,0.413757,0.0830402,34.2969,38164
1,0.60593,0.492363,0.074413,77.2587,15454
0,0.651681,0.375776,0.993836,63.2132,10678
1,0.469837,0.0241888,0.500079,21.3395,34500
0,0.491686,0.877055,0.331698,29.0954,48520
1,0.397351,0.564611,1.06471,67.0883,3664
0,0.710251,0.265984,0.256348,28.74,15518
1,0.344139,0.949067,0.353967,35.8458,24171
0,0.576713,0.0844737,0.620651,11.2916,44088
1,0.518128,0.860218,1.07232,24.8254,36212
0,0.697578,0.141131,0.238183,13.4797,46806
0,0.705606,0.474589,1.05885,54.1387,33031
1,0.0996806,0.461531,0.15074,3.17029,44834
0,0.219652,0.599858,1.01608,34.1599,56716
0,0.562706,0.500546,0.0934744,34.7443,45911
1,0.482091,0.520173,0.151252,41.0828,21161
0,0.527947,0.544395,0.0520823,36.2431,45854
1,0.366605,0.0771939,0.260893,17.3749,44809
1,0.345164,0.632438,0.166825,28.1216,27365
1,0.0481908,0.883176,0.265853,9.02304,4110
1,0.616236,0.840061,0.395009,30.7179,20627
0,0.243801,0.81024,0.0848664,7.67233,109
1,0.438707,0.328308,0.070926,25.4907,53274
0,0.502768,0.524437,0.551697,31.3813,55769
1,0.951356,0.477379,1.07904,31.3872,48272
1,0.515957,0.903464,0.773902,27.8958,44503
1,0.333388,0.793445,0.294104,45.9748,47164
0,0.88871,0.464712,0.989661,13.5575,15725
0,0.55429,0.490814,0.338302,76.2513,27661
1,0.0333393,0.516726,0.974225,24.5548,56259
1,0.0923475,0.493142,0.136672,35.7863,24498
0,0.477496,0.784767,0.432441,38.7659,1927
1,0.150781,0.29708,0.979159,5.94796,9437
0,0.62023,0.944176,0.394023,12.9598,45399
0,0.49007,0.372479,0.40002,17.1166,47012
1,0.909894,0.423327,0.484222,10.0677,29332
0,0.199607,0.481093,1.10539,51.7345,3704
1,0.196815,0.18363,0.910329,28.4816,10848
0,0.514276,0.375268,1.05997,65.9303,20840
0,0.566211,0.132164,1.03878,22.896,35424
0,0.534672,0.217381,1.13273,48.88,36892
1,0.15159,0.0630466,0.0795397,4.36958,56985
0,0.195866,0.476986,0.681308,17.4619,42037
1,0.571069,0.450251,0.465082,50.4569,5123
1,0.404205,0.752139,0.236986,5.72724,11153
1,0.149289,0.0863525,0.99531,19.1412,50680
0,0.467856,0.66304,0.0431988,34.3796,37726
1,0.662742,0.81212,0.944585,60.7786,25614
0,0.560756,0.361528,0.0810413,62.3323,13723
0,0.50399,0.374376,0.168765,7.81123,23832
0,0.544431,0.830237,0.523825,33.9101,21227
0,0.538511,0.123636,0.121311,19.1619,46732
0,0.523754,0.642019,0.527694,55.6053,52138
0,0.129149,0.66889,0.702504,18.7357,52479
1,0.729063,0.513202,0.118,42.5725,28428
1,0.133446,0.271379,0.1551,40.1268,7984
0,0.352609,0.232538,0.362981,50.6096,50500
1,0.785784,0.442297,0.217702,62.774,19091
0,0.421134,0.553007,0.116518,47.8039,54769
1,0.529457,0.347774,0.859708,48.9604,57399
0,0.641416,0.551147,0.319477,57.0527,92
0,0.80952,0.453641,0.475621,34.059,28017
1,0.721919,0.501042,0.22001,21.3671,39547
0,0.956808,0.348868,0.0647397,44.8605,36285
0,0.560024,0.788709,0.700641,40.2167,49493
0,0.855221,0.409699,0.852069,9.74198,6217
1,0.137011,0.566651,0.119851,47.8973,15644
0,0.299708,0.347514,0.928342,69.3971,3337
0,0.482827,0.777407,0.0700218,39.4406,17091
1,0.788834,0.515994,0.316287,43.3379,34456
1,0.104657,0.667503,1.03466,50.9116,39678
1,0.790517,0.20248,0.292331,55.9274,23952
1,0.552692,0.725662,0.336389,32.3241,45503
1,0.221808,0.327998,0.899346,36.0545,1895
1,0.369356,0.506311,1.02325,4.66892,14669
0,0.500763,0.0366098,0.940938,28.59,20588
0,0.213676,0.446165,0.9529,61.065,33876
0,0.554506,0.462447,0.23157,38.7459,23454
0,0.083064,0.426911,0.349094,16.076,9720
0,0.447539,0.42933,0.421479,14.4818,16707
1,0.489909,0.52034,0.128024,52.9153,8613
0,0.366535,0.206124,0.353088,12.9449,29404
0,0.492492,0.591921,0.0862786,11.5918,37760
1,0.489059,0.139218,0.385388,26.3953,22695
0,0.328632,0.239642,1.02836,65.4326,52065
1,0.419757,0.612815,1.00848,32.3569,26076
0,0.476199,0.223488,0.332159,21.0701,20382
0,0.497166,0.758795,1.06119,6.67393,9256
1,0.611623,0.601633,0.276593,21.7727,53509
1,0.101639,0.287985,0.439504,18.65,7704
0,0.341433,0.662237,1.05576,17.572,19752
1,0.541582,0.451589,0.92607,11.7459,33275
1,0.449096,0.446762,0.303516,53.8304,20570
1,0.168577,0.342642,0.230107,75.2652,8111
1,0.0775495,0.805872,0.076513,9.89555,52258
1,0.0754999,0.591654,0.12364,14.915,1136
1,0.32204,0.465895,0.0570689,1.79116,47109
1,0.545389,0.482143,0.304592,34.3765,22402
0,0.520203,0.179995,0.170404,12.2417,49347
0,0.37503,0.938051,1.25114,12.9434,44376
1,0.961718,0.452441,0.0395334,35.8118,26563
0,0.458734,0.658601,0.139609,25.9903,45032
0,0.717436,0.323922,0.814719,3.13067,43246
1,0.621739,0.478614,0.998717,43.2828,16395
0,0.104253,0.285474,0.163906,62.8807,10373
1,0.569659,0.753125,0.538401,65.9568,5508
1,0.552089,0.076584,0.284892,74.6181,55759
0,0.525309,0.175818,0.0532924,12.6944,2749
1,0.26139,0.293297,0.232159,40.0351,52862
0,0.3712,0.291151,0.688481,52.0837,14937
1,0.309476,0.345851,0.820885,54.6243,42434
1,0.753461,0.703931,0.949352,3.80456,30573
1,0.798683,0.883989,1.02616,11.8004,12008
0,0.562498,0.111643,0.937424,29.619,35814
1,0.356591,0.522049,0.183163,16.2979,53084
1,0.541402,0.888711,0.204432,42.7152,16654
1,0.489888,0.163721,0.364108,32.6602,8438
1,0.533747,0.494702,0.215712,47.4512,43599
1,0.946118,0.216337,0.212065,49.0766,46154
0,0.586895,0.747052,0.11609,41.4407,33965
0,0.403521,0.673155,0.0759815,40.1313,25656
1,0.105965,0.432109,0.222075,27.1158,8521
1,0.224835,0.302183,0.249853,10.8891,17591
0,0.550886,0.517842,1.21106,49.8454,34691
1,0.924824,0.326784,1.0558,73.7408,54625
0,0.357266,0.379374,0.847346,32.0501,52386
0,0.486883,0.430753,0.0242092,57.1416,10239
0,0.486248,0.521595,0.996356,39.3423,43357
0,0.383877,0.480396,0.0408181,23.6385,36791
1,0.453454,0.473217,0.179258,23.7781,40586
1,0.925343,0.580412,0.192025,44.4433,35706
1,0.509835,0.707895,0.316608,9.21673,25231
1,0.0457081,0.388985,0.125209,43.2637,27497
1,0.442284,0.54537,0.601002,43.7412,18221
0,0.913068,0.464439,0.309511,26.6739,20726
0,0.512222,0.826786,1.16805,54.416,42670
1,0.258951,0.245294,0.189121,4.54193,6848
0,0.491309,0.592423,0.993891,33.4429,26729
0,0.211586,0.507519,0.862982,9.88964,10601
1,0.702894,0.50392,0.135113,53.7341,31836
1,0.595868,0.483039,0.189684,12.2831,8699
1,0.085288,0.164907,0.432758,40.8405,31600
1,0.244524,0.29357,1.05291,39.3792,49983
1,0.468349,0.460383,0.222109,51.8324,3570
0,0.610722,0.23034,1.00581,23.0827,27084
0,0.12352,0.505649,0.322938,59.7389,33270
0,0.44617,0.681527,0.0523215,14.9971,6910
1,0.746776,0.190249,0.935535,20.8013,46200
0,0.569627,0.630566,0.242407,58.4489,10856
0,0.370035,0.503331,0.0696161,24.5861,35995
1,0.113817,0.806504,0.246904,14.9913,31148
1,0.0688617,0.287011,0.342084,65.3345,8640
0,0.468674,0.134347,0.236832,62.7918,7105
1,0.47645,0.588568,1.01907,7.07916,52009
1,0.55113,0.770842,0.0994383,30.8417,18708
1,0.349849,0.458772,1.04711,30.7691,27609
0,0.54899,0.689968,0.189813,49.9457,57364
1,0.0512194,0.273075,0.253691,19.0851,7783
0,0.358404,0.518113,0.634814,12.6197,7482
1,0.400686,0.754712,0.683846,54.1686,7427
0,0.553621,0.901664,0.745176,38.1677,896
1,0.451503,0.211932,0.353129,9.83367,30947
1,0.898207,0.567852,0.132517,24.4468,1632
1,0.980787,0.512428,0.114646,39.0286,39045
0,0.31016,0.396422,1.00275,51.3493,17244
0,0.563229,0.227678,0.26699,53.8612,47399
1,0.764565,0.349155,0.27767,32.2016,28438
1,0.466864,0.944606,0.444858,50.1459,39956
1,0.409299,0.429672,0.184448,59.7138,52384
0,0.739625,0.322038,0.113827,12.6544,50179
1,0.666312,0.633103,0.241561,44.5254,49050
1,0.0565679,0.741563,0.729202,13.2335,7914
0,0.741842,0.683106,0.998572,5.47506,54080
0,0.503752,0.609416,1.02968,26.127,36280
1,0.532085,0.422513,1.0169,44.1609,14650
1,0.963542,0.292715,0.698148,13.4327,53694
1,0.462781,0.210113,0.426406,6.10841,42942
1,0.112485,0.33182,0.329907,27.6424,11360
1,0.37802,0.374824,0.557073,23.1255,46990
0,0.485622,0.066947,0.609045,45.9841,20497
1,0.34919,0.450639,0.343508,33.0751,23812
0,0.469347,0.510807,0.364681,10.0792,7705
1,0.366299,0.186355,0.173219,30.1621,9166
1,0.418264,0.773326,0.896106,43.2492,15218
0,0.509554,0.715019,0.618657,60.4609,7160
1,0.368808,0.404151,0.360531,46.6782,43515
1,0.488568,0.474647,0.947891,33.6024,12317
0,0.524847,0.603521,0.210846,20.3693,5486
1,0.504472,0.621226,0.363953,44.7933,20812
0,0.617087,0.554535,1.18888,16.1006,36689
1,0.248544,0.570107,0.0997929,29.6416,10967
1,0.411261,0.497197,1.3926,20.3586,54105
1,0.138471,0.910277,0.758446,68.2593,42321
0,0.508402,0.482866,0.10964,58.905,53601
1,0.613226,0.829503,0.735714,35.3971,10987
0,0.176475,0.835334,0.290841,59.0238,6538
0,0.496822,0.459896,0.15077,39.2501,6464
0,0.194125,0.552447,1.08675,69.7392,7318
0,0.727452,0.253392,0.301266,35.8613,53246
0,0.547178,0.7353,0.848505,8.03655,10038
1,0.234546,0.661746,0.169928,54.5875,30258
1,0.151293,0.481026,0.447585,6.12847,55310
0,0.797632,0.484604,0.15795,48.6421,55800
1,0.349742,0.500991,0.555161,50.113,27103
0,0.121479,0.683478,0.151953,49.783,15739
0,0.195126,0.698786,0.308211,41.8865,54750
1,0.582018,0.489813,0.25253,27.1385,14994
0,0.769185,0.489048,0.381187,60.2815,47531
0,0.495409,0.631988,0.238198,33.2642,21421
0,0.400323,0.487418,0.512957,66.216,3316
0,0.151952,0.447306,0.107911,10.7276,29903
0,0.24606,0.532671,0.950321,35.8269,3863
1,0.633681,0.732234,0.274851,17.9282,22942
1,0.470975,0.773295,1.06499,25.0595,50813
1,0.335528,0.433803,1.00709,24.3707,54082
0,0.661669,0.790954,0.470436,16.7205,27216
0,0.707387,0.84853,0.953928,30.1496,1074
1,0.819732,0.722681,0.391027,0.28388,15958
1,0.775555,0.534873,0.0533814,21.8504,13066
0,0.163017,0.528986,0.0433212,57.5164,42125
0,0.496685,0.584743,0.242753,30.3484,10600
0,0.439162,0.553082,0.216568,12.7414,5548
1,0.442098,0.489886,0.223607,40.0424,4516
1,0.937621,0.0632596,1.02859,34.3458,35222
1,0.423933,0.292589,0.196311,10.0281,46407
1,0.481826,0.121254,0.28067,37.0535,36276
1,0.578618,0.51679,0.245674,27.3283,42251
0,0.502702,0.512626,1.01465,22.7251,44246
0,0.363797,0.406218,0.260601,51.5318,48733
1,0.530412,0.713206,0.276587,48.9164,29308
0,0.426604,0.386186,0.723803,47.6498,54648
0,0.601561,0.766328,0.810859,35.0233,25202
1,0.555805,0.862975,0.284569,11.4191,10
0,0.883076,0.578107,0.11665,16.6385,13249
0,0.479275,0.50154,0.774873,9.51865,49679
1,0.775922,0.412213,0.10587,23.3097,11856
0,0.659265,0.478884,0.469901,44.0702,29070
0,0.879577,0.352928,0.996099,49.0491,40145
0,0.510966,0.231568,0.53564,25.3455,46048
0,0.465485,0.534811,0.136885,31.352,3326
1,0.435952,0.491492,0.980457,42.4505,32454
0,0.954515,0.208965,0.971374,58.0537,29659
0,0.500572,0.516313,0.16107,22.6278,17346
1,0.234601,0.661554,1.00332,29.0022,13713
1,0.896966,0.935221,1.03712,11.0356,19976
1,0.334571,0.314091,0.300071,17.4205,45398
1,0.482957,0.782407,0.986879,14.7062,2116
1,0.301259,0.429361,0.0960867,12.1961,39265
1,0.465801,0.616969,0.071865,12.1845,24676
1,0.145891,0.494225,0.2217,12.9029,2552
0,0.542708,0.39687,1.12588,37.2016,18238
0,0.50107,0.188464,0.380055,55.3979,2525
0,0.521247,0.492285,0.372534,49.9939,54883
0,0.218449,0.277966,0.372937,7.13749,29667
1,0.337803,0.825293,1.16057,59.9857,27237
1,0.158305,0.632318,1.16493,80.9573,14781
1,0.574947,0.5614,0.536485,28.9865,2821
0,0.493705,0.345257,0.246053,27.6233,42780
1,0.13287,0.846384,0.19016,16.2645,29826
1,0.431378,0.383079,1.01182,21.8327,24744
0,0.49947,0.0773112,0.327818,28.7504,15667
0,0.565988,0.115874,0.0844697,24.3672,48643
