all/miniboone_table_0_0.signal,all/miniboone_table_0_0.ParticleID_19,all/miniboone_table_0_0.ParticleID_33,all/miniboone_table_0_0.ParticleID_43,Key_0_0
0,1.14295,300.942,2.40256,64791
0,0.578088,319.337,4.381869999999999,10170
1,0.4114569999999999,314.915,6.66073,12268
1,0.922875,445.359,2.91566,41014
1,1.4411,454.31,2.13884,50110
1,0.614963,448.602,3.56451,3941
0,0.0862959,436.505,5.81142,13037
0,0.770261,391.941,6.71683,63752
0,1.7962900000000002,198.515,5.54298,54799
1,0.814512,352.16,2.12081,36116
1,0.200446,294.925,17.3949,37328
1,0.6192449999999999,242.469,3.7257,29100
1,0.0192125999999999,458.072,9.44928,42901
1,1.32079,459.266,4.09606,48959
1,-0.0748089,461.043,8.67174,43688
1,0.722821,257.904,5.3185400000000005,34671
0,0.937077,442.764,1.95328,36913
0,2.54066,390.724,16.215,21625
0,0.6009800000000001,390.992,4.80861,71096
0,0.50112,449.624,2.28947,10516
0,0.231645,296.083,3.476,44096
1,1.92315,396.949,7.6021,51022
0,0.88899,350.25199999999995,3.84778,20124
0,1.63342,415.506,3.6992,49767
1,1.24234,326.869,3.04893,20100
0,0.937114,417.77,4.96821,50978
0,0.776221,442.591,1.89723,8558
0,0.407681,346.219,5.22513,27214
0,0.6724680000000001,444.422,3.08774,47510
0,0.398455,437.708,14.2203,34418
0,0.650676,223.907,6.64633,12993
0,0.216792,454.265,5.38781,69641
0,0.272283,429.268,9.67643,13699
0,0.695637,489.061,38.4941,13597
1,1.11608,387.584,4.75988,71850
1,0.593134,416.551,6.60687,60974
1,0.19844,430.074,8.826419999999999,36527
0,1.00657,447.208,6.86723,17588
1,-0.0130863,299.137,14.8894,51695
1,0.868604,344.597,6.48346,294
1,0.5858399999999999,498.16,4.51481,66424
0,0.704643,392.477,4.967980000000001,68629
0,0.2626679999999999,441.451,3.48227,25412
1,0.942048,294.32,4.19757,71404
0,1.29063,453.685,5.291119999999999,13523
0,0.257728,421.484,2.69194,4328
1,1.26564,369.772,4.50179,47799
1,1.1591200000000002,416.169,1.87058,35685
0,0.836433,490.692,4.5461800000000006,18957
1,0.7997,313.653,3.98872,2253
1,-0.171787,472.869,8.10267,36057
1,1.05999,363.195,2.88781,17021
0,0.382055,395.662,12.9234,24790
1,0.7105600000000001,319.987,1.02954,2009
1,1.17671,416.227,3.18357,49579
0,0.7224149999999999,357.466,9.98065,53628
1,1.29137,458.206,1.13099,61367
0,0.243494,371.914,2.18128,20651
1,0.0615383,471.773,6.451919999999999,58813
0,0.6169560000000001,482.296,2.15313,7886
1,1.03247,354.473,3.49636,70128
0,0.0105804,382.354,4.39565,70578
1,0.744999,221.223,5.8926300000000005,35547
1,0.949896,399.021,2.57258,63066
0,0.492537,311.80400000000003,10.5067,6470
0,0.565954,398.216,1.67613,37484
1,0.926728,451.199,2.33572,8756
0,0.573278,105.623,4.54876,49965
0,0.534119,262.621,6.31099,22331
1,0.803248,256.298,2.96599,46527
1,1.48036,231.631,3.60809,27248
0,1.35075,476.753,3.32555,37083
0,0.1064089999999999,380.11300000000006,2.81711,65424
0,0.8156909999999999,244.366,16.4024,62181
0,1.15642,434.242,3.02875,16187
1,0.380968,218.071,5.1272,9842
1,1.13795,437.602,5.7677,16573
0,1.01589,411.596,3.24454,50188
1,1.27764,240.55,3.19073,25187
1,1.06969,459.924,3.3711,55107
0,0.0318663,433.015,0.949502,5100
0,0.5161220000000001,350.69800000000004,4.92746,71068
1,1.04909,445.685,2.91657,52425
1,0.985841,115.393,2.8088,61598
1,0.8462620000000001,438.712,3.3796800000000005,24671
1,1.37979,444.101,1.7161099999999998,32333
0,1.26493,328.422,2.09922,1144
0,0.523586,390.022,4.27136,58995
0,1.22001,401.4980000000001,3.5425,67787
1,0.773201,271.777,3.34851,20401
0,1.26555,394.353,4.6776,22076
0,0.4168159999999999,491.481,3.3150699999999995,28429
0,1.13009,345.973,10.5691,25870
0,0.8132729999999999,193.838,3.89711,60578
1,0.547086,227.945,4.74378,4291
1,1.40961,192.021,5.47715,24929
1,0.969435,356.861,1.25021,34168
1,0.8650469999999999,337.26,1.82054,40074
0,2.26871,409.80300000000005,6.49052,41817
1,0.559809,323.588,7.75657,25339
1,0.523776,482.487,1.56369,56452
0,0.549686,475.465,3.40217,31333
0,1.09067,390.468,5.498419999999999,2439
0,0.6747,448.033,2.89938,65318
0,0.068727,463.828,5.55321,37660
0,0.370629,425.987,3.88026,30024
0,1.10468,365.97,8.3966,31190
0,1.71639,393.357,2.17991,45575
1,0.548657,453.376,5.57895,49160
1,0.997848,416.273,4.61638,6327
1,0.329446,367.804,2.65336,45971
0,0.513836,463.854,3.4062900000000003,38835
1,0.552012,290.992,9.35406,21676
1,1.0369,444.44,3.18831,48689
0,0.803095,376.345,6.88978,62677
1,1.08571,269.811,3.92684,140
1,1.15318,413.305,1.68552,68988
0,1.03175,479.065,3.54345,72956
1,1.3507,214.928,5.40386,51903
1,1.04318,272.074,4.45754,50372
1,0.600326,428.709,3.28429,43147
1,1.20679,230.492,4.70584,27803
0,0.5189630000000001,410.077,2.45366,48682
0,0.428713,299.052,6.38667,53334
1,0.956118,224.368,5.96175,6169
1,1.16237,307.16700000000003,1.87936,47195
0,0.363266,427.349,4.17087,10149
1,1.16448,482.714,2.66331,64856
0,1.74388,292.694,6.973439999999999,58450
0,0.00171099,147.997,3.50457,34026
0,0.999977,229.948,4.23923,33226
1,0.771783,410.544,5.81137,26891
1,0.889494,436.626,5.77869,37723
0,0.711533,447.578,8.13375,32171
1,0.8284799999999999,464.806,5.03151,66028
1,0.960032,397.644,5.073930000000001,64719
0,1.05361,396.936,9.75393,61869
1,0.925788,391.265,4.88887,55232
1,0.741866,420.73,3.8882,7216
0,0.760421,380.733,2.11229,49451
1,0.667895,395.24300000000005,2.31748,30600
0,0.044672,496.139,2.31473,72743
1,1.0485799999999998,379.62,4.02214,69647
0,1.67333,452.1880000000001,4.99377,44889
0,1.07289,163.745,4.77701,23066
1,0.681092,309.512,5.74244,41709
1,0.934341,489.137,2.42849,65852
1,0.890592,481.247,2.71119,44454
0,0.2254239999999999,136.314,5.97882,37895
1,1.23207,268.384,3.854130000000001,62217
0,0.753051,249.466,9.34904,26425
0,0.194146,341.905,6.137919999999999,21537
1,0.959197,220.567,6.40686,49870
0,1.14189,325.933,3.99003,44178
1,0.938907,359.12,3.66041,3075
0,0.768363,481.832,1.44162,26095
0,0.6511020000000001,496.775,3.54017,58251
1,1.29384,481.569,6.02327,13089
0,0.8765879999999999,165.30599999999998,5.23201,71943
0,0.653316,498.952,11.1544,7590
0,0.849052,482.986,7.02695,28974
0,0.918132,434.21,2.73409,19821
1,0.771147,476.707,2.71657,31810
1,0.944106,470.335,2.2425200000000003,20464
1,1.53293,359.74300000000005,7.398510000000001,10674
1,0.409971,363.371,5.89454,29784
1,1.29454,189.404,5.38718,70874
1,1.5641,325.317,3.47392,40825
0,1.2353,416.999,2.33515,64391
1,0.55596,424.037,8.81755,47115
0,1.89727,263.532,3.04909,57409
0,-0.265256,422.603,3.84182,617
0,0.296419,410.79,8.153369999999999,41326
1,0.6922510000000001,322.121,4.82144,8916
0,1.3083,439.335,2.66819,20661
0,0.231432,461.86800000000005,33.3143,7728
1,1.37629,380.49300000000005,6.36033,44250
0,0.864712,396.221,5.03624,60404
0,0.7588630000000001,143.52700000000002,11.2634,32998
1,1.8115,476.528,1.62743,21482
1,1.00019,390.775,4.950880000000001,19854
0,0.4704529999999999,282.882,5.23185,32772
0,0.557156,452.157,6.68584,56461
1,0.994861,450.907,4.33589,14184
1,0.1221589999999999,432.833,7.17853,2333
1,1.39359,403.482,3.91677,64175
1,1.26956,400.657,1.47331,5451
0,0.40801,333.588,3.80629,22204
1,1.56386,295.515,5.6132800000000005,57387
0,0.798443,279.648,4.450819999999999,59895
0,1.21004,370.715,8.188410000000001,4956
0,0.160038,368.984,6.91822,72388
0,0.939997,351.247,5.3135900000000005,38969
0,1.6560400000000002,242.152,2.32596,55133
0,0.7869689999999999,344.482,4.176740000000001,53272
1,1.74065,247.884,5.22326,63614
1,0.858331,417.983,5.60505,55746
0,0.948599,263.06,3.94017,68836
1,0.977855,333.539,2.2355400000000003,15324
1,0.906132,439.385,6.722289999999999,28168
1,1.9081,453.731,4.80518,23571
0,0.0187682999999999,450.312,3.62503,38631
1,1.30308,428.107,6.45862,49599
0,0.5168229999999999,453.453,2.90613,4897
0,0.337597,247.264,3.1389400000000003,71766
1,1.91482,326.918,3.45333,68288
1,0.928671,178.91299999999998,2.97567,70817
1,1.28008,359.126,6.5958,36111
0,0.465258,310.756,5.86571,72944
1,0.400534,401.523,3.22318,59192
1,1.3894799999999998,393.038,5.15211,21682
0,1.26721,392.114,3.78289,54065
1,1.7834,267.778,5.88129,1374
0,1.23815,424.298,3.17981,40462
1,0.894826,153.982,3.4757800000000003,22518
0,0.8543950000000001,380.102,3.15928,58798
0,0.645091,216.42,6.24791,66660
0,0.823723,368.235,7.12443,32000
0,0.808187,285.271,5.27709,60721
1,0.760446,240.156,8.03176,13958
1,1.51152,309.814,5.09176,22736
0,1.34148,401.201,3.87831,15639
0,1.3881,447.64,9.52915,20429
1,0.140326,349.918,10.5482,63495
1,1.04597,195.703,5.70027,2457
1,1.0588799999999998,167.69799999999998,3.20786,61291
0,1.29752,481.997,3.49511,39046
0,0.5569310000000001,468.11800000000005,7.96768,25209
1,1.37152,241.993,4.139480000000001,54200
1,-0.0265966,333.43,7.99783,67346
1,1.10705,168.671,4.03832,33019
1,1.01451,451.614,4.61993,63363
1,0.907292,440.12,4.75151,49666
1,0.77327,393.149,3.78941,14004
1,1.40635,432.603,2.37653,47040
0,0.451821,459.685,5.98515,33007
0,1.2872,262.894,3.76239,43782
1,0.701574,449.47,2.64361,6966
0,0.8807870000000001,435.276,5.84411,47131
0,0.869663,320.047,7.994510000000001,31701
1,0.418687,197.327,3.80386,50024
0,0.694689,253.105,5.10635,62689
0,-0.17768,379.559,2.37944,41024
0,0.397516,239.355,3.52387,66045
1,1.02775,400.418,5.15698,11159
0,1.42033,190.698,5.05427,44166
1,0.871518,324.525,3.5493,55669
0,0.272856,489.2480000000001,6.07011,19163
1,0.972594,267.938,3.25644,9942
0,1.0793,114.283,3.95193,34070
1,0.6375810000000001,177.59799999999998,3.63037,52032
1,1.02269,451.867,1.36268,15310
0,0.857883,376.739,5.9443,35597
0,0.230376,131.22,12.3929,60724
1,0.733625,426.633,1.5870799999999998,60898
1,0.7169399999999999,346.366,4.783930000000001,15867
0,0.477024,183.3,13.6894,37390
0,0.919506,493.206,5.66138,13079
0,0.631555,354.371,4.8853,27160
1,0.6681590000000001,482.747,1.65071,22890
1,0.835155,474.156,1.63667,63000
1,1.0799299999999998,268.303,5.65915,2882
0,0.8642860000000001,424.579,2.835,70250
0,1.38598,391.992,4.713509999999999,20899
1,0.783736,362.222,7.39237,21153
0,0.13157,379.80300000000005,3.13309,57786
0,0.859234,372.469,4.35809,17649
0,0.8823,378.297,5.34015,72229
1,1.12963,326.218,8.36544,102
1,1.05568,414.095,2.9944,34199
1,0.784629,83.6452,5.6192400000000005,65302
0,0.541452,466.79,5.81085,29267
0,0.455294,499.634,3.91024,30518
0,0.2558829999999999,293.623,4.3226,5545
1,1.37175,445.659,1.70965,65321
0,0.980588,355.619,6.6494800000000005,27410
1,0.942507,496.196,2.34252,50129
1,1.04911,497.244,2.02632,61480
1,0.6315470000000001,441.521,1.84893,17866
1,0.4109399999999999,397.59,4.289540000000001,60872
1,0.74103,198.35,3.4637,5002
0,0.601498,470.443,6.46931,38344
0,0.612658,369.782,4.471019999999999,71978
0,0.0657476,461.88,1.97931,68559
0,0.968993,351.505,6.04205,536
1,-0.281354,419.912,12.5262,26378
1,0.976095,226.345,3.4202,36671
1,0.773762,471.831,3.41266,39106
0,0.1034349999999999,409.532,6.90207,18691
0,0.770021,414.554,18.1775,25958
1,0.626506,487.11,4.85803,22776
0,0.661774,396.654,9.7276,53154
0,1.1299,366.626,1.85013,41161
1,0.84386,220.397,3.8772,45778
1,0.774487,326.78,16.2728,65937
1,0.8297110000000001,411.975,4.68021,21303
1,0.5884659999999999,387.353,4.91314,2204
0,0.512332,481.109,21.8065,66734
0,1.51497,439.665,17.7459,27304
0,1.0406799999999998,281.205,14.7095,45489
1,0.116146,472.635,6.180280000000001,7555
1,0.4766229999999999,422.269,6.50738,53716
0,1.16398,225.444,7.69072,3033
0,0.511739,234.99,5.77914,23219
1,0.648331,385.41,10.5928,66341
1,0.982074,341.904,1.84126,65892
1,0.8397700000000001,448.775,4.96358,51823
1,1.15444,498.963,2.26341,51524
0,0.155226,435.881,8.22092,22715
1,1.23135,418.557,2.66751,11615
1,0.602931,457.37,7.55247,8392
1,0.929905,378.461,4.54189,8305
1,0.8337110000000001,424.827,8.50987,52229
0,0.86854,401.983,3.98743,52319
1,1.23093,369.347,2.54159,33311
1,0.994912,434.427,4.43714,34165
1,0.5692649999999999,271.418,4.59501,24529
0,0.674284,396.512,8.28476,42188
0,1.16,368.007,3.57459,72257
1,1.31165,466.8,3.61841,18294
1,1.3719,463.451,3.19956,54436
0,0.218169,245.281,4.30955,3537
1,1.12867,492.541,2.1604,34829
0,0.747336,401.867,9.85867,10504
0,-0.0108068,395.786,5.9075,62609
1,0.803994,425.31,5.6624,53589
0,0.802705,334.444,6.086869999999999,66106
1,0.80366,305.584,5.48682,17740
1,1.0390700000000002,379.376,2.72687,49145
0,0.988152,490.036,3.06236,50050
0,1.11456,99.3175,4.5041,62827
1,1.38056,257.688,4.74126,29901
0,0.5520649999999999,498.43,6.65895,65066
1,1.3142,401.75,3.30537,50375
0,0.484019,449.164,12.2996,52066
1,0.5826140000000001,263.703,2.57621,58983
0,0.799725,387.602,6.8468,64510
0,0.1697509999999999,408.949,3.44625,23223
1,0.386746,478.574,2.0211,56895
1,-0.362729,353.655,8.19634,13986
0,0.2400179999999999,469.476,5.36665,5410
0,0.905633,318.811,2.71185,3310
1,1.34332,316.367,3.30144,2536
1,1.02517,328.63,4.9081,21546
1,1.21417,319.677,4.17246,32611
0,0.633674,412.936,5.59819,67907
0,0.925736,354.57,3.62489,58459
1,1.16038,432.789,4.281680000000001,72061
0,0.831034,352.207,7.45926,66155
1,0.5596939999999999,457.047,6.38098,20462
1,0.699813,466.977,4.08954,63176
0,0.994727,293.89,4.45121,64997
0,0.513501,306.906,17.1426,3546
1,1.05146,401.292,3.6009900000000004,56676
1,0.8511559999999999,155.171,3.07004,46987
0,0.200007,328.494,8.978660000000001,61041
0,1.42923,248.154,5.307259999999999,29699
1,0.5586180000000001,397.49300000000005,3.63446,27864
1,0.745007,324.832,1.24011,51936
1,0.797296,214.46,3.4955199999999995,8452
0,0.7408819999999999,461.245,1.92603,16266
0,0.995547,211.449,5.12054,23068
1,1.08037,368.997,6.76337,17971
0,0.572513,336.37699999999995,4.06007,65625
0,0.33236,363.817,3.13449,59493
0,-999.0,-999.0,-999.0,39917
0,1.09456,151.819,46.593,13392
1,0.8081659999999999,264.731,5.09109,39197
0,-0.256958,417.042,4.53448,30157
1,1.48741,248.64,3.85648,22660
0,-0.1067859999999999,431.505,5.49295,66814
0,0.341819,492.291,13.0573,38524
0,0.926098,93.5948,3.3200800000000004,49545
1,1.38615,375.471,5.45627,61000
1,0.101095,404.3130000000001,8.60564,56875
1,1.1901700000000002,448.075,2.46818,1207
1,0.985725,410.546,4.13411,16965
0,-0.140718,461.008,2.6704,9073
0,0.267872,312.71,11.6454,62413
1,1.25775,496.745,3.87962,46826
0,0.905409,265.127,4.094530000000001,267
1,0.8759709999999999,445.021,1.56719,31051
0,1.27321,422.17,3.58233,28488
1,0.995919,333.63199999999995,1.78811,29500
1,1.61255,364.695,5.468459999999999,50476
0,0.2454739999999999,265.325,5.101369999999999,50497
0,0.504325,480.443,5.94876,22714
0,0.448777,422.554,2.15529,51822
0,0.441804,472.257,4.7573,71941
1,1.00822,394.48,4.5448,57648
1,0.605184,432.006,6.91597,37644
1,0.683478,402.94,6.81237,35549
0,0.7920050000000001,335.148,3.76808,43198
1,1.056,302.539,3.659780000000001,48896
0,0.53588,270.319,6.9416,35934
0,0.8265819999999999,115.559,3.36554,2516
1,0.713304,308.027,6.43564,70133
1,0.2265329999999999,412.25,14.2568,52155
1,0.878423,490.164,2.44979,35397
0,0.843299,322.106,5.33553,26440
0,1.59787,368.226,3.66718,8160
0,0.388084,445.953,7.335710000000001,63336
0,0.344642,455.7,7.48483,23201
1,0.519548,285.002,6.600219999999999,38067
1,0.34486,442.755,17.6159,19962
1,1.10008,480.903,5.396730000000001,49785
0,1.172,422.575,5.712969999999999,25847
0,0.0531989,407.379,5.14647,59868
0,0.546654,487.541,9.73667,63792
0,0.721846,270.188,3.02876,714
0,0.295097,429.952,2.30207,52736
1,1.06234,261.817,7.528910000000001,22284
0,1.37742,443.388,3.42065,46801
1,0.116667,414.029,5.69149,38778
1,1.08486,321.39,6.40394,42460
1,0.861489,481.818,2.44461,24512
0,0.923689,429.388,4.71652,34282
0,0.777075,365.485,8.17815,15800
0,1.87163,326.968,8.17877,30167
1,0.7196359999999999,447.632,4.21995,37698
0,0.0933324,497.795,6.178719999999999,34796
1,0.77128,421.453,5.19583,33259
1,0.596403,281.55400000000003,8.55855,61111
0,0.467814,400.784,4.03005,30522
0,1.27773,394.651,2.29447,1950
0,0.507853,491.499,3.26098,24110
1,1.40095,368.331,4.03365,15306
0,0.937147,235.073,11.0361,36433
0,0.510175,457.901,3.65718,39439
0,0.367527,222.477,4.16408,14874
0,1.27812,353.751,9.40977,32631
0,0.25542,421.903,3.74309,62644
0,0.609193,304.059,5.50537,7242
1,0.763914,106.793,4.73507,9393
0,1.00508,318.819,3.09887,43219
1,1.33789,207.427,3.70221,19815
1,1.01031,369.364,4.17096,2544
1,1.09021,404.794,2.85366,28452
1,0.931594,414.527,2.55101,47569
1,1.12944,485.767,5.56676,67741
0,0.444565,484.982,5.36287,48318
1,0.965922,269.42,2.7652,10858
0,0.525596,402.496,2.44442,20982
0,1.47974,364.033,10.4037,8427
1,0.7976310000000001,321.72,1.7653,32186
0,0.224861,294.057,4.98274,10827
0,0.675708,368.076,3.0464,38419
1,1.02148,453.19,6.98124,61058
0,0.694248,369.763,6.042619999999999,25523
1,1.04272,379.164,4.3286,13265
1,1.18133,471.529,2.14765,17616
1,1.17657,446.518,4.504919999999999,29574
0,0.143589,459.73800000000006,8.003219999999999,26739
1,1.56389,472.876,6.09576,34335
0,0.5690609999999999,74.7561,2.79362,5160
0,0.942908,355.401,2.83054,64542
0,0.440717,292.486,5.97069,27509
0,1.26175,425.838,8.01544,37982
0,0.380608,324.678,5.68112,46766
1,2.02633,431.201,4.14215,32336
0,1.29567,320.623,5.41783,12204
0,0.518682,443.125,8.98808,41921
1,0.783826,407.265,3.96341,68966
0,0.8325290000000001,445.8130000000001,2.34344,28304
1,1.11107,281.513,6.22428,479
0,0.903473,469.992,18.4672,7667
1,0.744678,184.212,6.722410000000001,65982
0,0.832367,408.237,4.16124,14588
0,0.761808,373.02,25.8547,58489
1,1.18196,376.709,2.56753,25093
0,0.385718,378.151,8.91235,33666
0,0.8810309999999999,461.874,2.00613,32837
1,1.07235,217.777,2.76105,1962
0,1.03958,245.296,2.96924,32482
1,0.944486,248.654,3.4791300000000005,45019
0,0.762828,421.064,4.27944,58316
1,0.858993,441.31,2.6032900000000003,69850
1,0.984933,425.732,4.23868,42581
0,1.29081,426.045,2.41256,70256
0,0.59546,182.931,4.21101,22418
0,0.823651,489.778,2.77742,24756
0,0.43904,447.397,6.42581,69072
1,0.787044,439.516,8.6834,57313
1,1.22685,482.4,4.283580000000001,14752
1,0.778609,462.038,3.11685,13068
0,0.443125,297.126,7.871119999999999,34911
1,1.08226,316.105,3.71291,35768
1,1.01546,348.616,5.12225,61426
0,0.572979,394.992,11.3164,20093
0,1.54132,419.4380000000001,18.2205,11025
1,1.40266,427.908,1.6931,7059
1,0.901305,390.644,2.41867,31698
0,0.690183,387.958,3.32342,48427
1,0.519096,273.22700000000003,19.3001,32783
0,0.116019,127.926,5.12167,24564
0,0.510116,413.365,3.2821800000000003,8264
0,0.980165,331.298,2.40081,71399
0,0.8328399999999999,168.003,13.4419,28156
1,0.7855880000000001,474.829,4.242430000000001,67423
1,-0.0844041999999999,452.217,4.33922,17998
1,1.37101,268.57,5.09132,38702
0,0.542678,446.362,8.30692,35066
1,0.712012,355.49800000000005,4.82805,56947
0,0.426727,218.758,2.79452,6164
1,1.21574,375.566,3.75157,2501
0,0.32441,457.777,4.27785,2452
0,0.7803829999999999,477.573,10.6775,56320
1,1.42926,347.26800000000003,4.135330000000001,70838
1,1.38714,357.271,2.8191,71343
0,1.17959,492.49300000000005,4.31065,29955
0,0.753548,469.3130000000001,2.13847,54220
0,0.899884,237.122,4.58332,1480
0,0.255669,492.362,11.6007,55345
1,0.940627,483.723,3.89224,37709
0,1.80247,304.091,33.2995,24268
1,0.4451729999999999,451.973,6.3074900000000005,25165
1,1.16131,442.905,2.16082,2181
1,0.931421,428.814,2.84123,21008
1,0.590963,479.474,2.10638,23885
0,0.869182,333.374,3.2414400000000003,7108
1,1.1177,450.174,3.81558,45852
0,1.0292,474.475,2.96077,12782
1,1.11436,408.436,3.35646,65571
0,0.260133,294.312,3.18215,22964
0,0.278377,350.622,3.4508400000000004,14586
1,1.117,452.935,8.28106,66312
1,0.812713,314.531,4.6526,12616
0,-999.0,-999.0,-999.0,69748
1,0.667175,320.773,3.4418,48231
1,0.444989,380.419,1.6922400000000002,41170
0,1.65691,268.724,4.82325,54851
1,0.9693,358.531,1.61109,46428
1,0.6411979999999999,381.905,2.99645,47630
0,1.13488,349.093,3.84555,36883
1,1.03198,273.242,3.5108300000000003,491
1,1.36046,320.945,4.18262,54167
1,1.29825,307.441,4.10789,49006
0,1.17832,371.701,3.715230000000001,7410
0,0.667402,330.279,3.44616,22283
1,0.905053,333.065,3.4126199999999995,5813
1,1.24136,294.92900000000003,2.4748,68613
1,1.09998,317.284,3.7442,62656
0,-0.193849,467.658,4.90177,3009
1,1.8258,426.075,2.63426,33100
1,1.09794,328.376,3.2204200000000003,65735
1,0.716801,446.429,6.00141,149
1,0.783565,422.702,3.82033,8905
1,0.7599060000000001,462.582,9.38421,40732
1,1.31661,256.927,4.41026,45502
0,0.706738,410.895,17.3739,32624
0,0.988518,302.014,10.7135,24103
0,1.28806,358.832,5.47872,45432
0,0.154616,471.174,13.9762,5063
1,0.8628870000000001,475.162,5.17336,26446
0,-0.20031,283.594,9.005230000000001,58103
1,1.08595,185.601,5.17374,32042
0,-0.2194449999999999,296.343,4.55185,55769
0,1.23781,253.463,4.6174800000000005,65715
1,0.72142,210.141,7.59519,17624
0,0.8522430000000001,279.552,9.21402,24092
0,1.09621,358.843,3.54625,56993
0,0.785784,440.984,9.32594,30958
1,0.955708,313.203,7.152539999999999,30272
1,0.689462,412.339,5.73185,51078
0,0.873347,201.412,5.5532900000000005,39508
1,0.93302,488.485,3.06487,71899
0,0.938042,340.221,2.44993,72092
0,0.323752,426.546,3.5425,42805
1,0.323088,370.827,6.66034,27983
1,0.995197,393.692,0.663687,68866
0,0.680289,301.096,3.68966,46663
1,0.702546,475.083,3.55873,41665
