all/eyemove_table_1_2.firstPassFixDur,all/eyemove_table_1_2.lineNo,all/eyemove_table_1_2.assgNo,all/eyemove_table_1_2.lineNo.1,Key_0_0
338.0,1005.0,31.0,1005.0,3633
179.0,3756.0,119.0,3756.0,6975
179.0,1012.0,31.0,1012.0,2637
99.0,8445.0,266.0,8445.0,6320
179.0,5367.0,162.0,5367.0,7324
199.0,8017.0,249.0,8017.0,6944
278.0,266.0,8.0,266.0,1333
259.0,2707.0,81.0,2707.0,4080
457.0,4741.0,146.0,4741.0,1560
179.0,4510.0,139.0,4510.0,2360
338.0,10120.0,309.0,10120.0,1302
139.0,1186.0,37.0,1186.0,6751
199.0,4051.0,130.0,4051.0,2397
100.0,7920.0,246.0,7920.0,3120
139.0,6662.0,198.0,6662.0,3301
179.0,7132.0,217.0,7132.0,3876
298.0,4886.0,149.0,4886.0,6045
179.0,1281.0,41.0,1281.0,2061
100.0,606.0,19.0,606.0,3248
179.0,2553.0,78.0,2553.0,3267
278.0,5294.0,159.0,5294.0,5540
179.0,4930.0,150.0,4930.0,2499
99.0,7465.0,227.0,7465.0,77
556.0,5173.0,157.0,5173.0,6135
179.0,8009.0,249.0,8009.0,5739
417.0,10207.0,311.0,10207.0,2440
278.0,8157.0,255.0,8157.0,1440
278.0,2.0,1.0,2.0,4556
397.0,170.0,5.0,170.0,6934
139.0,7573.0,231.0,7573.0,5074
239.0,3859.0,124.0,3859.0,2319
80.0,10048.0,307.0,10048.0,3183
219.0,8111.0,253.0,8111.0,5698
119.0,7415.0,226.0,7415.0,6374
199.0,1434.0,44.0,1434.0,7591
179.0,10926.0,336.0,10926.0,4378
80.0,7164.0,219.0,7164.0,1281
238.0,1008.0,31.0,1008.0,5708
219.0,8273.0,258.0,8273.0,248
239.0,991.0,30.0,991.0,4106
99.0,7191.0,220.0,7191.0,4202
179.0,628.0,21.0,628.0,2546
179.0,5946.0,177.0,5946.0,649
219.0,2941.0,90.0,2941.0,5134
99.0,8806.0,278.0,8806.0,3166
139.0,9578.0,295.0,9578.0,367
119.0,2070.0,66.0,2070.0,4905
377.0,5853.0,174.0,5853.0,3137
239.0,10129.0,309.0,10129.0,461
338.0,4434.0,136.0,4434.0,3544
199.0,10137.0,309.0,10137.0,2163
139.0,7662.0,236.0,7662.0,695
179.0,4218.0,134.0,4218.0,6853
119.0,9851.0,304.0,9851.0,2130
358.0,9608.0,296.0,9608.0,2260
278.0,10412.0,318.0,10412.0,5909
238.0,5945.0,177.0,5945.0,1529
160.0,3525.0,109.0,3525.0,316
139.0,3070.0,93.0,3070.0,703
338.0,8069.0,251.0,8069.0,2309
298.0,5893.0,175.0,5893.0,7280
179.0,292.0,9.0,292.0,3815
279.0,2486.0,78.0,2486.0,3017
119.0,4098.0,132.0,4098.0,7080
99.0,3612.0,112.0,3612.0,4798
99.0,367.0,11.0,367.0,7407
139.0,5622.0,167.0,5622.0,6104
119.0,1516.0,45.0,1516.0,3681
99.0,10485.0,320.0,10485.0,978
338.0,3730.0,117.0,3730.0,1816
219.0,3858.0,124.0,3858.0,2583
278.0,10404.0,317.0,10404.0,5346
139.0,10284.0,313.0,10284.0,6787
259.0,4190.0,133.0,4190.0,5025
119.0,1697.0,52.0,1697.0,5392
99.0,5477.0,164.0,5477.0,6994
239.0,10745.0,330.0,10745.0,7517
179.0,10777.0,332.0,10777.0,5528
219.0,5188.0,157.0,5188.0,797
99.0,3639.0,113.0,3639.0,3565
139.0,8207.0,256.0,8207.0,1606
80.0,3601.0,111.0,3601.0,1942
238.0,4750.0,146.0,4750.0,5747
418.0,4390.0,136.0,4390.0,3153
159.0,5614.0,167.0,5614.0,384
119.0,5582.0,166.0,5582.0,2986
238.0,4060.0,130.0,4060.0,3345
119.0,799.0,24.0,799.0,5775
80.0,9215.0,288.0,9215.0,1149
477.0,4352.0,136.0,4352.0,15
397.0,1909.0,60.0,1909.0,7058
139.0,1694.0,52.0,1694.0,2414
159.0,3999.0,129.0,3999.0,4664
219.0,9388.0,291.0,9388.0,1910
238.0,853.0,25.0,853.0,4513
139.0,4818.0,148.0,4818.0,4822
139.0,4815.0,148.0,4815.0,6707
99.0,5650.0,168.0,5650.0,652
159.0,10462.0,319.0,10462.0,2947
100.0,8437.0,266.0,8437.0,4765
179.0,3850.0,123.0,3850.0,1157
199.0,4314.0,135.0,4314.0,1459
259.0,3221.0,98.0,3221.0,6262
238.0,4786.0,148.0,4786.0,2954
219.0,1931.0,61.0,1931.0,4631
99.0,3450.0,106.0,3450.0,5978
139.0,7343.0,225.0,7343.0,6093
179.0,4184.0,133.0,4184.0,3008
139.0,1476.0,44.0,1476.0,1707
139.0,9923.0,305.0,9923.0,2153
99.0,9628.0,296.0,9628.0,723
80.0,7790.0,240.0,7790.0,2956
179.0,3882.0,125.0,3882.0,3668
238.0,4893.0,149.0,4893.0,2548
139.0,10647.0,327.0,10647.0,197
139.0,9716.0,299.0,9716.0,4529
219.0,7323.0,224.0,7323.0,1542
99.0,7156.0,219.0,7156.0,4283
159.0,9746.0,300.0,9746.0,6403
298.0,736.0,22.0,736.0,5600
199.0,184.0,5.0,184.0,5154
179.0,8533.0,270.0,8533.0,5897
99.0,7228.0,221.0,7228.0,5115
477.0,725.0,22.0,725.0,7376
139.0,1475.0,44.0,1475.0,4271
238.0,1351.0,42.0,1351.0,3148
298.0,9511.0,293.0,9511.0,6448
179.0,10013.0,306.0,10013.0,6016
139.0,9586.0,296.0,9586.0,6547
80.0,6737.0,202.0,6737.0,5103
239.0,2214.0,70.0,2214.0,3361
160.0,1871.0,58.0,1871.0,1851
238.0,261.0,8.0,261.0,5973
99.0,10153.0,309.0,10153.0,1493
99.0,441.0,13.0,441.0,3564
139.0,7703.0,238.0,7703.0,7132
219.0,10009.0,306.0,10009.0,295
99.0,6960.0,211.0,6960.0,720
119.0,3369.0,103.0,3369.0,1241
139.0,358.0,11.0,358.0,4849
278.0,10894.0,336.0,10894.0,3355
298.0,492.0,15.0,492.0,4186
99.0,10569.0,324.0,10569.0,6233
119.0,4885.0,149.0,4885.0,5159
80.0,6472.0,191.0,6472.0,1248
119.0,8521.0,269.0,8521.0,3698
199.0,8583.0,272.0,8583.0,4690
199.0,8757.0,277.0,8757.0,7457
119.0,8216.0,256.0,8216.0,4860
199.0,3422.0,104.0,3422.0,6073
20.0,2834.0,86.0,2834.0,5372
358.0,3785.0,121.0,3785.0,1038
179.0,7394.0,226.0,7394.0,6212
159.0,7021.0,213.0,7021.0,3423
199.0,3476.0,107.0,3476.0,5230
179.0,5176.0,157.0,5176.0,6044
99.0,10671.0,328.0,10671.0,1572
199.0,7353.0,225.0,7353.0,2197
80.0,6424.0,190.0,6424.0,1441
278.0,7052.0,214.0,7052.0,4882
80.0,1265.0,40.0,1265.0,4962
338.0,4037.0,130.0,4037.0,4114
239.0,3026.0,92.0,3026.0,3036
159.0,8787.0,278.0,8787.0,6931
338.0,4658.0,144.0,4658.0,3613
179.0,2603.0,78.0,2603.0,1533
179.0,10179.0,310.0,10179.0,6653
278.0,10429.0,318.0,10429.0,4520
179.0,4227.0,134.0,4227.0,6004
100.0,10906.0,336.0,10906.0,6224
517.0,10241.0,311.0,10241.0,4752
159.0,5454.0,164.0,5454.0,3965
119.0,4873.0,149.0,4873.0,6801
199.0,7079.0,215.0,7079.0,658
238.0,5081.0,154.0,5081.0,5682
219.0,1546.0,46.0,1546.0,6780
159.0,8676.0,275.0,8676.0,3657
219.0,10807.0,333.0,10807.0,4398
99.0,10167.0,310.0,10167.0,3772
359.0,3009.0,92.0,3009.0,4444
119.0,1374.0,43.0,1374.0,3151
99.0,6405.0,189.0,6405.0,7489
119.0,1387.0,43.0,1387.0,378
438.0,3076.0,93.0,3076.0,6846
99.0,3257.0,99.0,3257.0,6186
219.0,7460.0,227.0,7460.0,2299
199.0,5178.0,157.0,5178.0,613
477.0,6060.0,179.0,6060.0,5097
179.0,1233.0,38.0,1233.0,6675
199.0,1779.0,56.0,1779.0,2955
179.0,5950.0,177.0,5950.0,1113
219.0,846.0,25.0,846.0,6803
318.0,6012.0,178.0,6012.0,1366
139.0,125.0,4.0,125.0,3553
378.0,2530.0,78.0,2530.0,7443
139.0,4509.0,139.0,4509.0,2510
80.0,10046.0,307.0,10046.0,2603
179.0,4045.0,130.0,4045.0,1636
239.0,3558.0,110.0,3558.0,4262
119.0,9354.0,290.0,9354.0,2747
80.0,10823.0,333.0,10823.0,2669
99.0,10453.0,319.0,10453.0,1926
238.0,195.0,6.0,195.0,4920
159.0,393.0,12.0,393.0,341
160.0,10293.0,314.0,10293.0,4561
119.0,907.0,28.0,907.0,6
80.0,9974.0,306.0,9974.0,3589
199.0,4551.0,142.0,4551.0,2616
180.0,10667.0,328.0,10667.0,1287
279.0,2942.0,90.0,2942.0,1494
99.0,6007.0,178.0,6007.0,1674
179.0,4901.0,150.0,4901.0,6240
159.0,8710.0,276.0,8710.0,4624
119.0,6638.0,197.0,6638.0,1371
337.0,3682.0,115.0,3682.0,7089
199.0,1200.0,37.0,1200.0,5451
119.0,4821.0,148.0,4821.0,7088
20.0,2636.0,79.0,2636.0,5271
119.0,1372.0,43.0,1372.0,5896
140.0,2980.0,91.0,2980.0,1067
239.0,301.0,9.0,301.0,1060
318.0,5578.0,166.0,5578.0,7313
338.0,10593.0,324.0,10593.0,1126
119.0,5457.0,164.0,5457.0,5153
100.0,7766.0,239.0,7766.0,145
219.0,1447.0,44.0,1447.0,7267
278.0,5115.0,155.0,5115.0,4367
318.0,10279.0,313.0,10279.0,5988
278.0,3376.0,103.0,3376.0,5655
258.0,906.0,28.0,906.0,6998
80.0,7117.0,216.0,7117.0,7204
179.0,9694.0,298.0,9694.0,6600
80.0,9653.0,297.0,9653.0,2395
80.0,9201.0,288.0,9201.0,4753
139.0,1222.0,38.0,1222.0,441
179.0,4692.0,145.0,4692.0,1972
696.0,6046.0,179.0,6046.0,3717
99.0,10239.0,311.0,10239.0,2921
159.0,8880.0,280.0,8880.0,6068
179.0,1808.0,57.0,1808.0,286
199.0,381.0,11.0,381.0,675
219.0,1668.0,52.0,1668.0,1442
179.0,5368.0,162.0,5368.0,3679
100.0,2772.0,85.0,2772.0,972
100.0,1154.0,35.0,1154.0,276
139.0,7197.0,220.0,7197.0,6389
99.0,9322.0,289.0,9322.0,412
377.0,10382.0,317.0,10382.0,2795
358.0,5951.0,177.0,5951.0,1445
417.0,7259.0,222.0,7259.0,4895
198.0,4638.0,143.0,4638.0,1083
179.0,5320.0,160.0,5320.0,93
179.0,6892.0,208.0,6892.0,3520
160.0,6147.0,181.0,6147.0,7516
298.0,8155.0,255.0,8155.0,7481
99.0,8876.0,280.0,8876.0,1692
80.0,1190.0,37.0,1190.0,4185
199.0,9941.0,305.0,9941.0,5075
179.0,8999.0,283.0,8999.0,2788
258.0,926.0,28.0,926.0,2596
80.0,5483.0,164.0,5483.0,1348
417.0,5076.0,154.0,5076.0,3640
518.0,2590.0,78.0,2590.0,6057
258.0,4031.0,130.0,4031.0,3259
299.0,2370.0,75.0,2370.0,64
99.0,5537.0,165.0,5537.0,2982
20.0,2881.0,87.0,2881.0,3419
139.0,9776.0,301.0,9776.0,2797
179.0,1946.0,61.0,1946.0,5345
258.0,10557.0,323.0,10557.0,6546
99.0,8950.0,282.0,8950.0,635
199.0,4614.0,143.0,4614.0,3594
298.0,4351.0,136.0,4351.0,2019
179.0,7966.0,248.0,7966.0,7569
119.0,438.0,13.0,438.0,3637
139.0,4579.0,142.0,4579.0,685
100.0,304.0,9.0,304.0,5740
437.0,1860.0,58.0,1860.0,7554
80.0,10094.0,308.0,10094.0,6732
358.0,5971.0,178.0,5971.0,4938
199.0,10004.0,306.0,10004.0,3614
119.0,9627.0,296.0,9627.0,1195
199.0,5957.0,177.0,5957.0,3043
99.0,8200.0,256.0,8200.0,7165
219.0,5028.0,153.0,5028.0,750
299.0,2761.0,84.0,2761.0,2819
159.0,7861.0,242.0,7861.0,7476
139.0,8515.0,269.0,8515.0,6827
179.0,1675.0,52.0,1675.0,7600
179.0,287.0,9.0,287.0,4212
99.0,8112.0,253.0,8112.0,7473
199.0,10078.0,308.0,10078.0,2038
179.0,4221.0,134.0,4221.0,303
139.0,1340.0,42.0,1340.0,1693
318.0,985.0,30.0,985.0,1296
139.0,5919.0,176.0,5919.0,361
238.0,7358.0,225.0,7358.0,547
238.0,1390.0,43.0,1390.0,6046
119.0,9518.0,293.0,9518.0,883
179.0,7828.0,240.0,7828.0,1705
658.0,2130.0,67.0,2130.0,6027
199.0,2643.0,79.0,2643.0,3437
199.0,4282.0,135.0,4282.0,4853
199.0,9779.0,301.0,9779.0,154
99.0,1414.0,43.0,1414.0,5836
258.0,6266.0,184.0,6266.0,5393
437.0,10082.0,308.0,10082.0,7032
139.0,3923.0,126.0,3923.0,3810
199.0,2861.0,87.0,2861.0,478
139.0,9606.0,296.0,9606.0,2906
239.0,2251.0,72.0,2251.0,6199
179.0,559.0,18.0,559.0,2740
179.0,2897.0,88.0,2897.0,6445
80.0,8354.0,261.0,8354.0,2249
398.0,8202.0,256.0,8202.0,6381
119.0,5782.0,171.0,5782.0,4517
179.0,1660.0,52.0,1660.0,5224
298.0,6964.0,211.0,6964.0,3351
179.0,1247.0,39.0,1247.0,4990
139.0,9920.0,305.0,9920.0,2296
99.0,6914.0,209.0,6914.0,5585
199.0,5334.0,161.0,5334.0,4472
298.0,1230.0,38.0,1230.0,283
179.0,5772.0,171.0,5772.0,2607
80.0,9965.0,306.0,9965.0,4770
139.0,8511.0,269.0,8511.0,7467
179.0,4949.0,150.0,4949.0,340
179.0,2634.0,79.0,2634.0,399
199.0,3427.0,105.0,3427.0,5520
99.0,7248.0,222.0,7248.0,1904
199.0,3142.0,96.0,3142.0,1220
219.0,4010.0,129.0,4010.0,5058
119.0,1573.0,47.0,1573.0,7459
199.0,8532.0,270.0,8532.0,5132
239.0,2836.0,86.0,2836.0,5185
99.0,8277.0,258.0,8277.0,4257
119.0,9719.0,299.0,9719.0,3794
179.0,7167.0,219.0,7167.0,111
179.0,8270.0,258.0,8270.0,2710
219.0,2921.0,89.0,2921.0,4872
338.0,6819.0,204.0,6819.0,1509
199.0,5200.0,157.0,5200.0,3135
258.0,10114.0,308.0,10114.0,1385
278.0,10410.0,318.0,10410.0,7469
139.0,5870.0,174.0,5870.0,3280
218.0,7655.0,236.0,7655.0,1205
179.0,7409.0,226.0,7409.0,2234
119.0,9503.0,293.0,9503.0,7328
99.0,8288.0,258.0,8288.0,4551
179.0,5958.0,177.0,5958.0,1225
119.0,10677.0,328.0,10677.0,3495
239.0,8852.0,279.0,8852.0,1519
239.0,3068.0,93.0,3068.0,4121
80.0,10422.0,318.0,10422.0,1419
139.0,283.0,9.0,283.0,524
338.0,4210.0,134.0,4210.0,5643
318.0,7389.0,226.0,7389.0,4460
199.0,1041.0,31.0,1041.0,6160
358.0,636.0,21.0,636.0,4270
159.0,4173.0,133.0,4173.0,4848
179.0,10703.0,329.0,10703.0,5045
119.0,4396.0,136.0,4396.0,3708
199.0,7062.0,215.0,7062.0,6270
99.0,9435.0,292.0,9435.0,3353
20.0,2296.0,73.0,2296.0,6261
159.0,7078.0,215.0,7078.0,5424
99.0,7621.0,235.0,7621.0,3082
160.0,2965.0,91.0,2965.0,355
119.0,6966.0,211.0,6966.0,5405
159.0,9122.0,286.0,9122.0,7189
99.0,5128.0,155.0,5128.0,6752
100.0,9652.0,297.0,9652.0,1341
179.0,5765.0,171.0,5765.0,1103
159.0,7073.0,215.0,7073.0,4687
179.0,1398.0,43.0,1398.0,7173
80.0,6840.0,205.0,6840.0,1183
139.0,1922.0,61.0,1922.0,5015
139.0,8667.0,275.0,8667.0,2887
319.0,2866.0,87.0,2866.0,905
99.0,10278.0,313.0,10278.0,4351
179.0,9642.0,297.0,9642.0,691
179.0,10300.0,314.0,10300.0,2628
179.0,10871.0,335.0,10871.0,587
259.0,2466.0,77.0,2466.0,2930
338.0,10721.0,329.0,10721.0,6636
179.0,7133.0,217.0,7133.0,1980
139.0,102.0,4.0,102.0,2348
199.0,9714.0,299.0,9714.0,4993
218.0,6328.0,187.0,6328.0,495
198.0,10808.0,333.0,10808.0,4433
80.0,7983.0,248.0,7983.0,7279
199.0,4956.0,151.0,4956.0,2925
199.0,5995.0,178.0,5995.0,3191
199.0,9299.0,289.0,9299.0,1534
179.0,6992.0,212.0,6992.0,2354
357.0,10490.0,321.0,10490.0,702
518.0,2507.0,78.0,2507.0,3990
238.0,8266.0,258.0,8266.0,4305
139.0,9572.0,295.0,9572.0,4733
318.0,494.0,15.0,494.0,541
219.0,1649.0,51.0,1649.0,1902
99.0,3356.0,102.0,3356.0,6228
119.0,8226.0,256.0,8226.0,7366
119.0,963.0,30.0,963.0,1804
318.0,1878.0,58.0,1878.0,3500
239.0,27.0,1.0,27.0,7430
179.0,10090.0,308.0,10090.0,473
139.0,8758.0,277.0,8758.0,7359
379.0,2537.0,78.0,2537.0,4036
239.0,927.0,28.0,927.0,157
119.0,9093.0,286.0,9093.0,7560
139.0,1588.0,48.0,1588.0,1531
80.0,7399.0,226.0,7399.0,2088
259.0,1285.0,41.0,1285.0,363
99.0,5087.0,154.0,5087.0,4480
99.0,9277.0,289.0,9277.0,3670
99.0,10450.0,319.0,10450.0,2770
199.0,9968.0,306.0,9968.0,2657
99.0,6518.0,193.0,6518.0,2686
139.0,8822.0,279.0,8822.0,7124
258.0,2076.0,66.0,2076.0,6918
258.0,3823.0,122.0,3823.0,3357
298.0,9515.0,293.0,9515.0,5026
159.0,9211.0,288.0,9211.0,5101
199.0,2218.0,70.0,2218.0,4900
199.0,1629.0,50.0,1629.0,2999
218.0,7567.0,231.0,7567.0,7159
99.0,10385.0,317.0,10385.0,835
298.0,10436.0,318.0,10436.0,2693
258.0,6663.0,198.0,6663.0,5060
159.0,392.0,12.0,392.0,4792
100.0,9946.0,305.0,9946.0,4449
179.0,10473.0,320.0,10473.0,4003
179.0,2644.0,79.0,2644.0,4518
179.0,4272.0,135.0,4272.0,2785
139.0,3660.0,114.0,3660.0,7115
298.0,5824.0,173.0,5824.0,6421
80.0,6246.0,184.0,6246.0,4103
219.0,8527.0,269.0,8527.0,4366
318.0,427.0,13.0,427.0,6812
219.0,8838.0,279.0,8838.0,1115
80.0,2089.0,66.0,2089.0,39
119.0,6978.0,212.0,6978.0,5452
80.0,9728.0,299.0,9728.0,5514
159.0,7667.0,236.0,7667.0,6767
239.0,3988.0,129.0,3988.0,3427
20.0,2674.0,81.0,2674.0,1577
219.0,8370.0,262.0,8370.0,4663
458.0,3292.0,100.0,3292.0,3195
179.0,2499.0,78.0,2499.0,3264
200.0,4822.0,148.0,4822.0,6129
298.0,10854.0,334.0,10854.0,2562
278.0,3565.0,110.0,3565.0,1635
159.0,2073.0,66.0,2073.0,5032
179.0,3288.0,100.0,3288.0,1840
199.0,8367.0,262.0,8367.0,808
258.0,7665.0,236.0,7665.0,5767
80.0,9060.0,285.0,9060.0,6728
179.0,9715.0,299.0,9715.0,3901
80.0,10847.0,334.0,10847.0,5343
159.0,1280.0,41.0,1280.0,2971
139.0,7672.0,236.0,7672.0,3318
139.0,6504.0,193.0,6504.0,4161
538.0,2283.0,73.0,2283.0,4603
139.0,4745.0,146.0,4745.0,6327
259.0,2461.0,77.0,2461.0,5650
179.0,8473.0,267.0,8473.0,3152
438.0,2933.0,89.0,2933.0,605
398.0,5721.0,169.0,5721.0,5685
278.0,1760.0,55.0,1760.0,6658
139.0,9656.0,297.0,9656.0,7584
139.0,5704.0,169.0,5704.0,781
159.0,10865.0,335.0,10865.0,4584
159.0,4995.0,153.0,4995.0,3611
139.0,1250.0,39.0,1250.0,924
159.0,2720.0,83.0,2720.0,7299
298.0,4508.0,139.0,4508.0,1368
278.0,4525.0,140.0,4525.0,3735
199.0,7254.0,222.0,7254.0,3552
80.0,10502.0,321.0,10502.0,1120
139.0,1769.0,55.0,1769.0,6481
119.0,7620.0,235.0,7620.0,5571
179.0,5203.0,157.0,5203.0,7154
179.0,5090.0,154.0,5090.0,704
139.0,7278.0,223.0,7278.0,1008
199.0,4513.0,139.0,4513.0,5930
99.0,1401.0,43.0,1401.0,1345
139.0,7719.0,238.0,7719.0,1889
199.0,1014.0,31.0,1014.0,1446
139.0,4146.0,133.0,4146.0,5336
219.0,778.0,23.0,778.0,2572
219.0,7510.0,229.0,7510.0,542
458.0,2552.0,78.0,2552.0,2520
298.0,502.0,15.0,502.0,6229
159.0,1869.0,58.0,1869.0,3981
219.0,9979.0,306.0,9979.0,1291
139.0,3544.0,109.0,3544.0,6832
119.0,2028.0,65.0,2028.0,1037
139.0,922.0,28.0,922.0,6849
259.0,2305.0,73.0,2305.0,5699
80.0,3917.0,125.0,3917.0,1503
279.0,2508.0,78.0,2508.0,1461
119.0,9533.0,294.0,9533.0,4686
119.0,6937.0,210.0,6937.0,4574
238.0,4482.0,138.0,4482.0,672
99.0,10233.0,311.0,10233.0,2661
119.0,198.0,6.0,198.0,3477
239.0,6346.0,187.0,6346.0,4955
139.0,6300.0,185.0,6300.0,120
397.0,6359.0,187.0,6359.0,1728
119.0,6907.0,209.0,6907.0,2911
258.0,2103.0,66.0,2103.0,2255
159.0,355.0,11.0,355.0,4783
80.0,10596.0,324.0,10596.0,1295
219.0,3747.0,119.0,3747.0,1896
199.0,4951.0,151.0,4951.0,3840
179.0,4245.0,134.0,4245.0,2691
80.0,8168.0,255.0,8168.0,5195
638.0,3099.0,94.0,3099.0,469
179.0,9740.0,300.0,9740.0,1947
238.0,6205.0,183.0,6205.0,4024
179.0,881.0,27.0,881.0,7347
278.0,8558.0,271.0,8558.0,4906
119.0,3657.0,114.0,3657.0,5851
80.0,6551.0,194.0,6551.0,5337
80.0,6673.0,198.0,6673.0,1489
159.0,7737.0,239.0,7737.0,6714
397.0,289.0,9.0,289.0,7477
139.0,8203.0,256.0,8203.0,760
119.0,7429.0,227.0,7429.0,3895
179.0,10746.0,330.0,10746.0,3047
99.0,10533.0,321.0,10533.0,2965
99.0,9885.0,304.0,9885.0,3056
99.0,7857.0,242.0,7857.0,6078
99.0,10283.0,313.0,10283.0,2011
179.0,4417.0,136.0,4417.0,6678
139.0,1592.0,48.0,1592.0,5112
299.0,2253.0,72.0,2253.0,4824
239.0,2192.0,70.0,2192.0,6382
318.0,10738.0,330.0,10738.0,5786
339.0,2554.0,78.0,2554.0,2707
199.0,8764.0,277.0,8764.0,6680
99.0,10097.0,308.0,10097.0,3762
159.0,2692.0,81.0,2692.0,1484
119.0,1949.0,61.0,1949.0,4548
179.0,729.0,22.0,729.0,7297
179.0,4557.0,142.0,4557.0,2307
219.0,7894.0,243.0,7894.0,5268
159.0,5811.0,172.0,5811.0,4851
179.0,3518.0,108.0,3518.0,4301
258.0,340.0,10.0,340.0,480
159.0,4997.0,153.0,4997.0,2108
179.0,5324.0,160.0,5324.0,5363
139.0,9567.0,295.0,9567.0,3145
219.0,3331.0,101.0,3331.0,1309
179.0,4357.0,136.0,4357.0,505
80.0,6863.0,206.0,6863.0,623
258.0,1380.0,43.0,1380.0,3903
418.0,5017.0,153.0,5017.0,4942
140.0,2295.0,73.0,2295.0,6996
80.0,7090.0,215.0,7090.0,1524
736.0,5863.0,174.0,5863.0,6772
179.0,8921.0,281.0,8921.0,2200
179.0,9028.0,284.0,9028.0,1845
99.0,5139.0,155.0,5139.0,5072
119.0,9166.0,287.0,9166.0,5519
259.0,3880.0,124.0,3880.0,5968
179.0,1097.0,33.0,1097.0,5939
298.0,8554.0,271.0,8554.0,765
199.0,5623.0,167.0,5623.0,1846
159.0,8164.0,255.0,8164.0,4727
139.0,1143.0,34.0,1143.0,7468
219.0,2505.0,78.0,2505.0,4593
159.0,8071.0,251.0,8071.0,5828
179.0,5740.0,169.0,5740.0,4072
198.0,5591.0,166.0,5591.0,5565
80.0,9149.0,287.0,9149.0,2044
179.0,7750.0,239.0,7750.0,3085
279.0,2476.0,77.0,2476.0,3989
119.0,3441.0,105.0,3441.0,2072
139.0,10618.0,326.0,10618.0,1916
258.0,6413.0,189.0,6413.0,6069
99.0,1480.0,44.0,1480.0,3528
99.0,405.0,12.0,405.0,217
99.0,294.0,9.0,294.0,6729
159.0,4506.0,139.0,4506.0,7144
240.0,6795.0,203.0,6795.0,4597
179.0,8536.0,270.0,8536.0,4372
518.0,2550.0,78.0,2550.0,1833
159.0,1911.0,60.0,1911.0,7030
159.0,9075.0,285.0,9075.0,845
199.0,10448.0,319.0,10448.0,3823
100.0,4438.0,136.0,4438.0,4241
80.0,5482.0,164.0,5482.0,3045
80.0,10255.0,312.0,10255.0,2535
99.0,9323.0,289.0,9323.0,287
239.0,2304.0,73.0,2304.0,4364
100.0,8209.0,256.0,8209.0,4043
279.0,2808.0,85.0,2808.0,1765
139.0,7147.0,218.0,7147.0,1259
119.0,10782.0,332.0,10782.0,362
537.0,5023.0,153.0,5023.0,2284
338.0,3745.0,119.0,3745.0,6851
238.0,9070.0,285.0,9070.0,264
159.0,7899.0,244.0,7899.0,1973
139.0,1597.0,48.0,1597.0,7374
379.0,2225.0,71.0,2225.0,2601
298.0,6497.0,192.0,6497.0,1516
179.0,1718.0,54.0,1718.0,3755
258.0,8736.0,277.0,8736.0,3150
159.0,6624.0,197.0,6624.0,189
219.0,6645.0,197.0,6645.0,16
239.0,3128.0,95.0,3128.0,5878
159.0,1006.0,31.0,1006.0,5684
219.0,5546.0,166.0,5546.0,5645
80.0,7351.0,225.0,7351.0,2522
139.0,6451.0,191.0,6451.0,7182
139.0,9816.0,302.0,9816.0,4250
119.0,6278.0,185.0,6278.0,3189
119.0,7387.0,226.0,7387.0,5967
258.0,3274.0,99.0,3274.0,7553
199.0,9887.0,304.0,9887.0,7200
179.0,10226.0,311.0,10226.0,3097
279.0,2956.0,90.0,2956.0,3916
139.0,6277.0,185.0,6277.0,1304
238.0,5011.0,153.0,5011.0,4680
179.0,1603.0,48.0,1603.0,5245
139.0,904.0,28.0,904.0,6516
139.0,9419.0,292.0,9419.0,885
139.0,4774.0,147.0,4774.0,3311
159.0,5517.0,165.0,5517.0,1186
139.0,1471.0,44.0,1471.0,940
159.0,8204.0,256.0,8204.0,2828
139.0,7938.0,246.0,7938.0,63
80.0,10495.0,321.0,10495.0,767
318.0,4143.0,133.0,4143.0,3792
298.0,8901.0,281.0,8901.0,5171
179.0,5013.0,153.0,5013.0,2658
139.0,3996.0,129.0,3996.0,6513
159.0,8194.0,256.0,8194.0,4289
179.0,9165.0,287.0,9165.0,3556
139.0,9722.0,299.0,9722.0,7292
179.0,8265.0,258.0,8265.0,4956
199.0,1593.0,48.0,1593.0,6469
219.0,4213.0,134.0,4213.0,7241
179.0,286.0,9.0,286.0,6650
199.0,7749.0,239.0,7749.0,3554
278.0,9112.0,286.0,9112.0,7151
199.0,4315.0,135.0,4315.0,4416
159.0,4683.0,144.0,4683.0,2159
318.0,4064.0,130.0,4064.0,3305
239.0,3125.0,95.0,3125.0,1066
120.0,2462.0,77.0,2462.0,5304
139.0,9447.0,293.0,9447.0,227
100.0,9841.0,303.0,9841.0,6148
199.0,6428.0,190.0,6428.0,3597
139.0,6124.0,180.0,6124.0,3287
199.0,8853.0,279.0,8853.0,1272
357.0,5407.0,163.0,5407.0,3623
199.0,3702.0,116.0,3702.0,1817
179.0,4805.0,148.0,4805.0,1369
199.0,4109.0,132.0,4109.0,618
199.0,326.0,10.0,326.0,6062
119.0,5529.0,165.0,5529.0,5293
99.0,6262.0,184.0,6262.0,4813
159.0,8616.0,273.0,8616.0,497
159.0,4747.0,146.0,4747.0,5561
218.0,278.0,8.0,278.0,3807
139.0,10496.0,321.0,10496.0,2484
219.0,2993.0,91.0,2993.0,2403
379.0,2473.0,77.0,2473.0,2666
